id	talentId	level	attAddTypeId	param1	param2	param3	attAddNum	buffId	costItem	costNum	combat	status	descrp	descrp_zh_TW	descrp_en_UK	descrp_ja_JP	descrp_ko_KR	descrp_th_TH
329	1030401	5	12				0.4		4119001	6	38	1	外卖奖励产出提高_num_	外賣獎勵產出提高_num_	Delivery Bonus +_num_	出前報酬＋_num_	배달 보상 획득량 +_num_	รางวัล​ส่ง​อาหาร​ +_num_​
330	1030402	1	13				0.04		4119001	4	14	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
331	1030402	2	13				0.08		4119001	4	21	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
332	1030402	3	13				0.12		4119001	5	28	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
333	1030402	4	13				0.16		4119001	5	33	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
334	1030402	5	13				0.2		4119001	6	38	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
335	1030501	1	15				0.02		4119001	5	16	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
336	1030501	2	15				0.04		4119001	5	25	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
337	1030501	3	15				0.06		4119001	6	32	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
338	1030501	4	15				0.08		4119001	6	38	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
339	1030501	5	15				0.1		4119001	7	43	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
340	1030502	1	16				0.02		4119001	5	16	1	钓鱼中伤害提高_num_	釣魚中傷害提高_num_	DMG in Fishing +_num_	釣り中ダメージ＋_num_	낚시 시 대미지 +_num_	ดาเมจ​ตกปลา​ +_num_​
341	1030502	2	16				0.04		4119001	5	25	1	钓鱼中伤害提高_num_	釣魚中傷害提高_num_	DMG in Fishing +_num_	釣り中ダメージ＋_num_	낚시 시 대미지 +_num_	ดาเมจ​ตกปลา​ +_num_​
342	1030502	3	16				0.06		4119001	6	32	1	钓鱼中伤害提高_num_	釣魚中傷害提高_num_	DMG in Fishing +_num_	釣り中ダメージ＋_num_	낚시 시 대미지 +_num_	ดาเมจ​ตกปลา​ +_num_​
343	1030502	4	16				0.08		4119001	6	38	1	钓鱼中伤害提高_num_	釣魚中傷害提高_num_	DMG in Fishing +_num_	釣り中ダメージ＋_num_	낚시 시 대미지 +_num_	ดาเมจ​ตกปลา​ +_num_​
344	1030502	5	16				0.1		4119001	7	43	1	钓鱼中伤害提高_num_	釣魚中傷害提高_num_	DMG in Fishing +_num_	釣り中ダメージ＋_num_	낚시 시 대미지 +_num_	ดาเมจ​ตกปลา​ +_num_​
345	1030601	1	14	2001	5		0.05		4119001	12	18	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
346	1030601	2	14	2001	5		0.1		4119001	12	28	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
347	1030601	3	14	2001	5		0.15		4119001	14	35	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
348	1030601	4	14	2001	5		0.2		4119001	14	42	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
349	1030601	5	14	2001	5		0.25		4119001	16	48	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
350	1030701	1	14	2001	4	401	0.05		4119001	7	20	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
351	1030701	2	14	2001	4	401	0.1		4119001	7	30	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
352	1030701	3	14	2001	4	401	0.15		4119001	8	39	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
353	1030701	4	14	2001	4	401	0.2		4119001	8	46	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
354	1030701	5	14	2001	4	401	0.25		4119001	9	53	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
355	1030702	1	14	2001	4	301	0.05		4119001	7	20	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
356	1030702	2	14	2001	4	301	0.1		4119001	7	30	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
357	1030702	3	14	2001	4	301	0.15		4119001	8	39	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
358	1030702	4	14	2001	4	301	0.2		4119001	8	46	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
359	1030702	5	14	2001	4	301	0.25		4119001	9	53	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
360	1030703	1	14	2001	4	501	0.05		4119001	7	20	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
361	1030703	2	14	2001	4	501	0.1		4119001	7	30	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
362	1030703	3	14	2001	4	501	0.15		4119001	8	39	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
363	1030703	4	14	2001	4	501	0.2		4119001	8	46	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
364	1030703	5	14	2001	4	501	0.25		4119001	9	53	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
365	1030801	1	14	2001	5		0.05		4119001	16	21	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
366	1030801	2	14	2001	5		0.1		4119001	16	33	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
367	1030801	3	14	2001	5		0.15		4119001	18	42	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
368	1030801	4	14	2001	5		0.2		4119001	18	50	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
369	1030801	5	14	2001	5		0.25		4119001	20	57	1	粒子副本体力消耗减少_num_	粒子副本體力消耗減少_num_	Pathos cost in Particle Stages -_num_	粒子ステージのエモーション消費量−_num_	파티클 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อนุภาค​ -_num_​
370	1030901	1	14	2001	4	401	0.05		4119001	9	23	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
371	1030901	2	14	2001	4	401	0.1		4119001	9	35	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
372	1030901	3	14	2001	4	401	0.15		4119001	10	45	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
373	1030901	4	14	2001	4	401	0.2		4119001	10	54	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
374	1030901	5	14	2001	4	401	0.25		4119001	11	61	1	绿色晶片副本体力消耗减少_num_	綠色晶片副本體力消耗減少_num_	Pathos cost in Green Chip stages -_num_	チップ:緑ステージのエモーション消費量−_num_	그린 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สี​เขียว​ -_num_​
375	1030902	1	14	2001	4	301	0.05		4119001	9	23	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
376	1030902	2	14	2001	4	301	0.1		4119001	9	35	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
377	1030902	3	14	2001	4	301	0.15		4119001	10	45	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
378	1030902	4	14	2001	4	301	0.2		4119001	10	54	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
379	1030902	5	14	2001	4	301	0.25		4119001	11	61	1	红色晶片副本体力消耗减少_num_	紅色晶片副本體力消耗減少_num_	Pathos cost in Red Chip stages -_num_	チップ:赤ステージのエモーション消費量−_num_	레드 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีแดง​ -_num_​
380	1030903	1	14	2001	4	501	0.05		4119001	9	23	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
381	1030903	2	14	2001	4	501	0.1		4119001	9	35	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
382	1030903	3	14	2001	4	501	0.15		4119001	10	45	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
383	1030903	4	14	2001	4	501	0.2		4119001	10	54	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
384	1030903	5	14	2001	4	501	0.25		4119001	11	61	1	蓝色晶片副本体力消耗减少_num_	藍色晶片副本體力消耗減少_num_	Pathos cost in Blue Chip stages -_num_	チップ:青ステージのエモーション消費量−_num_	블루 칩 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ชิป​สีน้ำเงิน​ -_num_​
385	1031001	1	17				0.03		4119001	20	25	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
386	1031001	2	17				0.06		4119001	20	38	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
387	1031001	3	17				0.09		4119001	22	48	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
388	1031001	4	17				0.12		4119001	22	57	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
389	1031001	5	17				0.15		4119001	24	65	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
390	1031101	1	14	2001	1	4	0.1		4119001	11	26	1	旧城区装备副本体力消耗降低_num_	舊城區裝備副本體力消耗降低_num_	Pathos cost in Oldtown Equipment Stages -_num_	オールドタウン装備ステージエモーション消費量−_num_	구시가지 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขตเมือง​โบราณ​ -_num_​
391	1031101	2	14	2001	1	4	0.2		4119001	11	40	1	旧城区装备副本体力消耗降低_num_	舊城區裝備副本體力消耗降低_num_	Pathos cost in Oldtown Equipment Stages -_num_	オールドタウン装備ステージエモーション消費量−_num_	구시가지 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขตเมือง​โบราณ​ -_num_​
392	1031101	3	14	2001	1	4	0.3		4119001	12	51	1	旧城区装备副本体力消耗降低_num_	舊城區裝備副本體力消耗降低_num_	Pathos cost in Oldtown Equipment Stages -_num_	オールドタウン装備ステージエモーション消費量−_num_	구시가지 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขตเมือง​โบราณ​ -_num_​
393	1031101	4	14	2001	1	4	0.4		4119001	12	61	1	旧城区装备副本体力消耗降低_num_	舊城區裝備副本體力消耗降低_num_	Pathos cost in Oldtown Equipment Stages -_num_	オールドタウン装備ステージエモーション消費量−_num_	구시가지 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขตเมือง​โบราณ​ -_num_​
394	1031101	5	14	2001	1	4	0.5		4119001	13	69	1	旧城区装备副本体力消耗降低_num_	舊城區裝備副本體力消耗降低_num_	Pathos cost in Oldtown Equipment Stages -_num_	オールドタウン装備ステージエモーション消費量−_num_	구시가지 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขตเมือง​โบราณ​ -_num_​
395	1031102	1	14	2001	1	5	0.1		4119001	11	26	1	中心区装备副本体力消耗降低_num_	中心區裝備副本體力消耗降低_num_	Pathos cost in Central District Equipment Stages -_num_	中央区装備ステージエモーション消費量−_num_	센트럴 타운 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​ศูนย์กลาง​ -_num_​
396	1031102	2	14	2001	1	5	0.2		4119001	11	40	1	中心区装备副本体力消耗降低_num_	中心區裝備副本體力消耗降低_num_	Pathos cost in Central District Equipment Stages -_num_	中央区装備ステージエモーション消費量−_num_	센트럴 타운 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​ศูนย์กลาง​ -_num_​
397	1031102	3	14	2001	1	5	0.3		4119001	12	51	1	中心区装备副本体力消耗降低_num_	中心區裝備副本體力消耗降低_num_	Pathos cost in Central District Equipment Stages -_num_	中央区装備ステージエモーション消費量−_num_	센트럴 타운 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​ศูนย์กลาง​ -_num_​
398	1031102	4	14	2001	1	5	0.4		4119001	12	61	1	中心区装备副本体力消耗降低_num_	中心區裝備副本體力消耗降低_num_	Pathos cost in Central District Equipment Stages -_num_	中央区装備ステージエモーション消費量−_num_	센트럴 타운 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​ศูนย์กลาง​ -_num_​
399	1031102	5	14	2001	1	5	0.5		4119001	13	69	1	中心区装备副本体力消耗降低_num_	中心區裝備副本體力消耗降低_num_	Pathos cost in Central District Equipment Stages -_num_	中央区装備ステージエモーション消費量−_num_	센트럴 타운 장비 던전 행동력 소모량 -_num_	พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​ศูนย์กลาง​ -_num_​
400	1031103	1	14	2001	1	6	0.1		4119001	11	26	1	凛北区装备副本体力消耗降低_num_	凜北區裝備副本體力消耗降低_num_	Pathos cost in Boreala Equipment Stages -_num_	凛北区装備ステージエモーション消費量−_num_	노스 타운 장비 던전 행동력 소모량 -_num_	ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​โบ​เรีย​ร่า​ -_num_​
401	1031103	2	14	2001	1	6	0.2		4119001	11	40	1	凛北区装备副本体力消耗降低_num_	凜北區裝備副本體力消耗降低_num_	Pathos cost in Boreala Equipment Stages -_num_	凛北区装備ステージエモーション消費量−_num_	노스 타운 장비 던전 행동력 소모량 -_num_	ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​โบ​เรีย​ร่า​ -_num_​
402	1031103	3	14	2001	1	6	0.3		4119001	12	51	1	凛北区装备副本体力消耗降低_num_	凜北區裝備副本體力消耗降低_num_	Pathos cost in Boreala Equipment Stages -_num_	凛北区装備ステージエモーション消費量−_num_	노스 타운 장비 던전 행동력 소모량 -_num_	ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​โบ​เรีย​ร่า​ -_num_​
403	1031103	4	14	2001	1	6	0.4		4119001	12	61	1	凛北区装备副本体力消耗降低_num_	凜北區裝備副本體力消耗降低_num_	Pathos cost in Boreala Equipment Stages -_num_	凛北区装備ステージエモーション消費量−_num_	노스 타운 장비 던전 행동력 소모량 -_num_	ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​โบ​เรีย​ร่า​ -_num_​
404	1031103	5	14	2001	1	6	0.5		4119001	13	69	1	凛北区装备副本体力消耗降低_num_	凜北區裝備副本體力消耗降低_num_	Pathos cost in Boreala Equipment Stages -_num_	凛北区装備ステージエモーション消費量−_num_	노스 타운 장비 던전 행동력 소모량 -_num_	ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​โบ​เรีย​ร่า​ -_num_​
405	1031201	1	17				0.07		4119001	24	28	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
406	1031201	2	17				0.14		4119001	24	42	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
407	1031201	3	17				0.21		4119001	26	54	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
408	1031201	4	17				0.28		4119001	26	64	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
409	1031201	5	17				0.35		4119001	28	73	1	中枢补给产出增加_num_	中樞補給產出增加_num_	Hub Supply output +_num_	中枢補給報酬＋_num_	훈련 허브 보급 획득량 +_num_	ผลผลิต​ของ​ศูนย์​เสบียง​ +_num_​
410	1031301	1	14	2001	1	2	0.05		4119001	13	29	1	南港区装备副本体力消耗降低_num_	南港區裝備副本體力消耗降低_num_	Pathos cost in Southport Equipment Stages -_num_	南港区装備ステージエモーション消費量−_num_	사우스포트 장비 던전 행동력 소모량 -_num_	ใช้​พลังงาน​ใน​ดัน​เจี้ยน​อุปกรณ์​เขต​ทะเล​ใต้​ -_num_​
