id	type	listImageId	listImageB	listImageS	image	desc	head	weather	bgm	music	plotIdGroup1	taskPlotId	taskPlotEndId	plotIdGroup2	plotIdWave1	plotIdEndWave1	plotIdWave2	plotIdEndWave2	plotIdWave3	plotIdEndWave3	plotIdGroup3	plotIdRound	plotIdRounds	status	address1	address1_zh_TW	address1_en_UK	address1_ja_JP	address1_ko_KR	address1_th_TH	address2	address2_zh_TW	address2_en_UK	address2_ja_JP	address2_ko_KR	address2_th_TH
110110	3	12_12	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1	bgm_bg_gx_tower01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110111	1	12_13	29:story_list_12_13	29:story_list_12_13	57:story_cg_089_1	1012130	1;101008;102008;103008;104008;108008	1			0	0	0	1012130	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110112	1	12_14	29:story_list_12_14	29:story_list_12_14	57:story_cg_198_3	1012140	1;102008	1			0	0	0	1012140	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110113	3	12_12	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;103008;104008;108008	1	bgm_universal_survey01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110120	2	12_15	29:story_list_12_15	29:story_list_12_15	57:story_cg_090_1	1012151	1;101008;102008;103008;104008;108008	1	bgm_universal_survey01		0	0	0	0	1012151	1012153	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110121	1	12_16	29:story_list_12_16	29:story_list_12_16	57:dialg_bg_334	1012160	1;101008;102008;103008;104008;108008;109008;111008	1			0	0	0	1012160	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110122	0	12_17	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1	bgm_bg_gx_tower01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110130	2	12_17	29:story_list_12_17	29:story_list_12_17	57:story_cg_329_1	1012171	1;101008;102008;103008;104008;108008	1			0	0	0	0	1012171	1012173	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110170	0	12_21	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1	bgm_bg_gx_tower01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110180	2	12_22	29:story_list_12_21	29:story_list_12_21	57:story_cg_331_1	1012211	1;101008;102008;103008;104008;108008	1			0	0	0	0	1012211	1012213	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110210	3	12_25	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110220	3	12_26	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110221	0	12_28	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110222	0	12_28	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110230	3	12_27	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110231	3	12_27	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1	bgm_whitetower_interface		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110240	2	12_28	29:story_list_12_22	29:story_list_12_22	57:story_cg_006_2	1012221	1;101008;102008;103008;104008;108008	1			0	0	0	0	1012221	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110241	0	12_28	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110250	0	12_29	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1	bgm_bg_gx_tower01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
110251	1	12_30	29:story_list_12_28	29:story_list_12_28	57:dialg_bg_81	1012280	1;101008;102008;103008;104008;108008	1	bgm_role_doctor_dark		0	0	0	1012280	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111001	2	13_01	29:story_list_14_01	29:story_list_14_01	57:dialg_bg_198	1014011	1;108008;104008;20004;20034	1	bgm_plot_evil01		0	0	0	0	1014011	1014013	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111010	2	13_02	29:story_list_14_02	29:story_list_14_02	57:dialg_bg_318	1014021	1;108008	1	bgm_bg_gx_tower01		0	0	0	0	1014021	1014023	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111020	2	13_03	29:story_list_14_03	29:story_list_14_03	57:story_cg_094_1	1014031	1;108008;20033	1			0	0	0	0	1014031	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111030	3	13_04	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111031	3	13_04	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;108008	1	bgm_plot_evil01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111060	2	13_07	29:story_list_14_06	29:story_list_14_06	57:story_cg_289_1	1014063	1;108008;20033;20004	1	bgm_bg_gx_tower01		0	0	0	0	0	1014063	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111070	2	13_08	29:story_list_14_07	29:story_list_14_07	57:story_cg_337_1	1014071	1;102008;103008;104008;108008;20033	1	bgm_chapter03_telangtheme		0	0	0	0	1014071	1014073	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111080	2	13_09	29:story_list_14_08	29:story_list_14_08	57:story_cg_338_2	1014081	1;101008;102008;103008;104008;108008;20033	1			0	0	0	0	1014081	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111090	3	13_10	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111091	3	13_13	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1	bgm_chapter03_bewitch		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111100	2	13_11	29:story_list_14_11	29:story_list_14_11	57:story_cg_100_1	1014101	1;101008;102008;103008;104008;108008;20033	1	bgm_chapter03_bewitch		0	0	0	0	1014101	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111110	2	13_12	29:story_list_14_12	29:story_list_14_12	57:story_cg_341_1	1014111	1;101008;102008;103008;104008;108008;115008;20033	1	bgm_chapter03_Livehouse		0	0	0	0	1014111	0	0	1014113	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111160	2	13_12	29:story_list_14_13	29:story_list_14_13	57:story_cg_085_2	1014131	1;101008;102008;103008;104008;108008;115008;20033	1	bgm_plot_evil01		0	0	0	0	1014131	1014133	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111170	2	13_17	29:story_list_14_14	29:story_list_14_14	57:dialg_bg_6	1014141	1;115008;20034	1	bgm_chapter03_telangtheme		0	0	0	0	1014141	1014143	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111171	1	13_18	29:story_list_14_15	29:story_list_14_15	57:story_cg_074_2	1014150	1;101008;102008;103008;104008;108008;109008;111008;112008	1		5400008	0	0	0	1014150	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111180	2	13_19	29:story_list_15_01	29:story_list_15_01	57:story_cg_350_1	1015013	1;102008;108008	1			0	0	0	0	0	1015013	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111181	0	13_19	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;102008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111182	0	13_19	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;102008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111190	3	13_21	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;102008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111191	0	13_29	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;102008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111200	0	13_19	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;102008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111210	0	13_19	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;102008;108008	1	bgm_bg_gx_tower01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111240	2	13_26	29:story_list_15_08	29:story_list_15_08	57:dialg_bg_358	1015031	1;102008;108008	1	bgm_plot_trust01		0	0	0	0	1015031	0	0	1015033	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111241	1	13_27	29:story_list_15_09	29:story_list_15_09	57:story_cg_354_1	1015041	1;102008;108008	1	bgm_plot_evil01		0	0	0	1015041	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111250	2	13_28	29:story_list_15_10	29:story_list_15_10	57:dialg_bg_357	1015053	1;102008;120008	1	bgm_bg_gx_tower01		0	0	0	0	0	1015053	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
111251	1	13_29	29:story_list_15_11	29:story_list_15_11	57:dialg_bg_292	1015061	1;20035	1	bgm_plot_trust01		0	0	0	1015061	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112010	2	14_01	29:story_list_15_12	29:story_list_15_12	57:story_cg_357_1	1015071	1;101008;102008;103008;104008;108008	1	bgm_universal_survey01		0	0	0	0	1015071	1015073	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112020	2	14_02	29:story_list_15_13	29:story_list_15_13	57:story_cg_190_1	1015081	1;101008;102008;103008;104008;108008	1	bgm_plot_evil01		0	0	0	0	1015081	1015083	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112030	2	14_03	29:story_list_15_14	29:story_list_15_14	57:story_cg_192_1	1015091	1;101008;102008;103008;104008;108008;135008;136008;142008;20035	1	bgm_universal_survey01		0	0	0	0	1015091	1015093	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112050	2	14_05	29:story_list_15_15	29:story_list_15_15	57:story_cg_358_1	1015101	1;101008;102008;103008;104008;108008;131008;142008;143008;20020	1			0	0	0	0	1015101	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112060	2	14_06	29:story_list_16_01	29:story_list_16_01	57:story_cg_365_1	1016011	1;101008;102008;103008;104008;108008;121008;131008;143008	1			0	0	0	0	1016011	1016013	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112061	0	14_06	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112062	0	14_06	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112070	3	14_07	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112080	3	14_08	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;102008;103008;104008;108008	1	bgm_universal_survey01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112090	2	14_09	29:story_list_16_06	29:story_list_16_06	57:story_cg_327_1	1016041	1;101008;102008;103008;104008;108008	1	bgm_bg_gx_tower01		0	0	0	0	1016041	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112100	2	14_10	29:story_list_16_07	29:story_list_16_07	57:dialg_bg_239	1016051	1;104008;115008;131008;117008;116008	1	bgm_bg_gx_tower01		0	0	0	0	1016051	1016053	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112101	1	14_11	29:story_list_16_08	29:story_list_16_08	57:story_cg_193_1	1016061	1	1	bgm_role_doctor_dark		0	0	0	1016061	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112110	2	14_12	29:story_list_16_09	29:story_list_16_09	57:story_cg_328_1	1016071	1;101008;103008;104008;108008;109008;112008;143008	1			0	0	0	0	1016071	1016073	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112111	0	14_12	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;101008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112120	3	14_13	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112130	3	14_14	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;103008;104008;108008	1			0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112140	3	14_15	29:main_task_story	29:main_task_story	57:main_task_bg	0	1;101008;103008;104008;108008	1	bgm_plot_evil01		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112160	2	14_17	29:story_list_16_14	29:story_list_16_14	57:dialg_bg_324	1016111	1;104008;108008;131008;20035	1	bgm_op_strange		0	0	0	0	1016111	1016113	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112170	2	14_18	29:story_list_16_15	29:story_list_16_15	57:story_cg_075_2	1016121	1;104008;108008;131008;132008	1	bgm_role_doctor_dark		0	0	0	0	1016121	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112180	2	14_19	29:story_list_16_16	29:story_list_16_16	57:story_cg_367_1	1016131	1;108008;20035;20004	1			0	0	0	0	1016131	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112220	0	14_19	29:main_attack_story	29:main_attack_story	57:main_attack_bg	0	1;20035	1	bgm_role_doctor_dark		0	0	0	0	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112230	2	14_24	29:story_list_16_18	29:story_list_16_18	57:story_cg_371_1	1016171	1;104008;108008;131008;20035;20004	1	bgm_universal_confess		0	0	0	0	1016171	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112240	2	14_25	29:story_list_16_19	29:story_list_16_19	57:story_cg_372_1	1016181	1;104008;108008;131008;20035;20004	1	bgm_universal_shadeoflove_A		0	0	0	0	1016181	1016183	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112241	1	14_26	29:story_list_16_20	29:story_list_16_20	57:dialg_bg_234	1016191	104008;132008	1	bgm_plot_evil01		0	0	0	1016191	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
112242	1	14_27	29:story_list_16_21	29:story_list_16_21	57:dialg_bg_31	1016201	20004	1			0	0	0	1016201	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060103	2														3003070									1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060106	2														3003100									1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060114	2														3003040									1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
