questId	ids	status
96547	96547_1,96547_2	1
96548	96548_1,96548_2	1
96549	96549_1,96549_2	1
96550	96550_1,96550_2	1
96561	96561_1	1
96562	96562_1	1
96563	96563_1	1
96564	96564_1	1
96565	96565_1	1
96566	96566_1	1
96567	96567_1	1
96568	96568_1	1
96569	96569_1	1
96570	96570_1	1
96571	96571_1	1
96572	96572_1	1
96573	96573_1	1
96574	96574_1	1
96575	96575_1	1
96576	96576_1	1
96577	96577_1,96577_2	1
96578	96578_1,96578_2	1
96579	96579_1,96579_2	1
96580	96580_1,96580_2	1
96581	96581_1	1
96582	96582_1	1
96583	96583_1	1
96584	96584_1	1
96585	96585_1	1
96586	96586_1	1
96601	96601_1	1
96602	96602_1	1
96603	96603_1	1
96604	96604_1	1
96605	96605_1	1
96606	96606_1	1
96607	96607_1	1
96608	96608_1	1
96609	96609_1	1
96610	96610_1	1
96611	96611_1	1
96612	96612_1	1
96613	96613_1	1
96614	96614_1	1
96615	96615_1	1
96616	96616_1	1
96617	96617_1,96617_2	1
96618	96618_1,96618_2	1
96619	96619_1,96619_2	1
96620	96620_1,96620_2	1
96631	96631_1	1
96632	96632_1	1
96633	96633_1	1
96634	96634_1	1
96635	96635_1	1
96636	96636_1	1
96637	96637_1	1
96638	96638_1	1
96639	96639_1	1
96640	96640_1	1
96641	96641_1	1
96642	96642_1	1
96643	96643_1	1
96644	96644_1	1
96645	96645_1	1
96646	96646_1	1
96647	96647_1,96647_2	1
96648	96648_1,96648_2	1
96649	96649_1,96649_2	1
96650	96650_1,96650_2	1
96661	96661_1	1
96662	96662_1	1
96663	96663_1	1
96664	96664_1	1
96665	96665_1	1
96666	96666_1	1
96667	96667_1	1
96668	96668_1	1
96669	96669_1	1
96670	96670_1	1
96671	96671_1	1
96672	96672_1	1
96673	96673_1	1
96674	96674_1	1
96675	96675_1	1
96676	96676_1	1
96677	96677_1,96677_2	1
96678	96678_1,96678_2	1
96679	96679_1,96679_2	1
96680	96680_1,96680_2	1
96681	96681_1	1
96682	96682_1	1
96683	96683_1	1
96684	96684_1	1
96685	96685_1	1
96686	96686_1	1
96701	96701_1	1
96702	96702_1	1
96703	96703_1	1
96704	96704_1	1
96705	96705_1	1
96706	96706_1	1
96707	96707_1	1
96708	96708_1	1
96709	96709_1	1
96710	96710_1	1
96711	96711_1	1
96712	96712_1	1
96713	96713_1	1
96714	96714_1	1
96715	96715_1	1
96716	96716_1	1
96717	96717_1,96717_2	1
96718	96718_1,96718_2	1
96719	96719_1,96719_2	1
96720	96720_1,96720_2	1
96731	96731_1	1
96732	96732_1	1
96733	96733_1	1
96734	96734_1	1
96735	96735_1	1
96736	96736_1	1
96737	96737_1	1
96738	96738_1	1
96739	96739_1	1
96740	96740_1	1
96741	96741_1	1
96742	96742_1	1
96743	96743_1	1
96744	96744_1	1
96745	96745_1	1
96746	96746_1	1
96747	96747_1,96747_2	1
96748	96748_1,96748_2	1
96749	96749_1,96749_2	1
96750	96750_1,96750_2	1
96761	96761_1	1
96762	96762_1	1
96763	96763_1	1
96764	96764_1	1
96765	96765_1	1
96766	96766_1	1
96767	96767_1	1
96768	96768_1	1
96769	96769_1	1
96770	96770_1	1
96771	96771_1	1
96772	96772_1	1
96773	96773_1	1
96774	96774_1	1
96775	96775_1	1
96776	96776_1	1
96777	96777_1,96777_2	1
96778	96778_1,96778_2	1
96779	96779_1,96779_2	1
96780	96780_1,96780_2	1
96781	96781_1	1
96782	96782_1	1
96783	96783_1	1
96784	96784_1	1
96785	96785_1	1
96786	96786_1	1
96801	96801_1	1
96802	96802_1	1
96803	96803_1	1
96804	96804_1	1
96805	96805_1	1
96806	96806_1	1
96807	96807_1	1
96808	96808_1	1
96809	96809_1	1
96810	96810_1	1
96811	96811_1	1
96812	96812_1	1
96813	96813_1	1
96814	96814_1	1
96815	96815_1	1
96816	96816_1	1
96817	96817_1,96817_2	1
96818	96818_1,96818_2	1
96819	96819_1,96819_2	1
96820	96820_1,96820_2	1
96831	96831_1	1
96832	96832_1	1
96833	96833_1	1
96834	96834_1	1
96835	96835_1	1
96836	96836_1	1
96837	96837_1	1
96838	96838_1	1
96839	96839_1	1
96840	96840_1	1
96841	96841_1	1
96842	96842_1	1
96843	96843_1	1
96844	96844_1	1
96845	96845_1	1
96846	96846_1	1
96847	96847_1,96847_2	1
96848	96848_1,96848_2	1
96849	96849_1,96849_2	1
96850	96850_1,96850_2	1
96861	96861_1	1
96862	96862_1	1
96863	96863_1	1
96864	96864_1	1
96865	96865_1	1
96866	96866_1	1
96867	96867_1	1
96868	96868_1	1
96869	96869_1	1
96870	96870_1	1
96871	96871_1	1
96872	96872_1	1
96873	96873_1	1
96874	96874_1	1
96875	96875_1	1
96876	96876_1	1
96877	96877_1,96877_2	1
96878	96878_1,96878_2	1
96879	96879_1,96879_2	1
96880	96880_1,96880_2	1
96881	96881_1	1
96882	96882_1	1
96883	96883_1	1
96884	96884_1	1
96885	96885_1	1
96886	96886_1	1
96901	96901_1	1
96902	96902_1	1
96903	96903_1	1
96904	96904_1	1
96905	96905_1	1
96906	96906_1	1
96907	96907_1	1
96908	96908_1	1
96909	96909_1	1
96910	96910_1	1
96911	96911_1	1
96912	96912_1	1
96913	96913_1	1
96914	96914_1	1
96915	96915_1	1
96916	96916_1	1
96917	96917_1,96917_2	1
96918	96918_1,96918_2	1
96919	96919_1,96919_2	1
96920	96920_1,96920_2	1
96931	96931_1	1
96932	96932_1	1
96933	96933_1	1
96934	96934_1	1
96935	96935_1	1
96936	96936_1	1
96937	96937_1	1
96938	96938_1	1
96939	96939_1	1
96940	96940_1	1
96941	96941_1	1
96942	96942_1	1
96943	96943_1	1
96944	96944_1	1
96945	96945_1	1
96946	96946_1	1
96947	96947_1,96947_2	1
96948	96948_1,96948_2	1
96949	96949_1,96949_2	1
96950	96950_1,96950_2	1
96961	96961_1	1
96962	96962_1	1
96963	96963_1	1
96964	96964_1	1
96965	96965_1	1
96966	96966_1	1
96967	96967_1	1
96968	96968_1	1
96969	96969_1	1
96970	96970_1	1
96971	96971_1	1
96972	96972_1	1
96973	96973_1	1
96974	96974_1	1
96975	96975_1	1
96976	96976_1	1
96977	96977_1,96977_2	1
96978	96978_1,96978_2	1
96979	96979_1,96979_2	1
96980	96980_1,96980_2	1
96981	96981_1	1
96982	96982_1	1
96983	96983_1	1
96984	96984_1	1
96985	96985_1	1
96986	96986_1	1
97001	97001_1	1
97002	97002_1	1
97003	97003_1	1
97004	97004_1	1
97005	97005_1	1
97006	97006_1	1
97007	97007_1	1
97008	97008_1	1
97009	97009_1	1
97010	97010_1	1
97011	97011_1	1
97012	97012_1	1
97013	97013_1	1
97014	97014_1	1
97015	97015_1	1
97016	97016_1	1
97017	97017_1,97017_2	1
97018	97018_1,97018_2	1
97019	97019_1,97019_2	1
97020	97020_1,97020_2	1
97031	97031_1	1
97032	97032_1	1
97033	97033_1	1
97034	97034_1	1
97035	97035_1	1
97036	97036_1	1
97037	97037_1	1
97038	97038_1	1
97039	97039_1	1
97040	97040_1	1
97041	97041_1	1
97042	97042_1	1
97043	97043_1	1
97044	97044_1	1
97045	97045_1	1
97046	97046_1	1
97047	97047_1,97047_2	1
97048	97048_1,97048_2	1
97049	97049_1,97049_2	1
97050	97050_1,97050_2	1
97061	97061_1	1
97062	97062_1	1
97063	97063_1	1
97064	97064_1	1
97065	97065_1	1
97066	97066_1	1
97067	97067_1	1
97068	97068_1	1
97069	97069_1	1
97070	97070_1	1
97071	97071_1	1
97072	97072_1	1
97073	97073_1	1
97074	97074_1	1
97075	97075_1	1
97076	97076_1	1
97077	97077_1,97077_2	1
97078	97078_1,97078_2	1
97079	97079_1,97079_2	1
97080	97080_1,97080_2	1
97081	97081_1	1
97082	97082_1	1
97083	97083_1	1
97084	97084_1	1
97085	97085_1	1
97086	97086_1	1
97101	97101_1	1
97102	97102_1	1
97103	97103_1	1
97104	97104_1	1
97105	97105_1	1
97106	97106_1	1
97107	97107_1	1
97108	97108_1	1
97109	97109_1	1
97110	97110_1	1
97111	97111_1	1
97112	97112_1	1
97113	97113_1	1
97114	97114_1	1
97115	97115_1	1
97116	97116_1	1
97117	97117_1,97117_2	1
97118	97118_1,97118_2	1
97119	97119_1,97119_2	1
97120	97120_1,97120_2	1
97131	97131_1	1
97132	97132_1	1
97133	97133_1	1
97134	97134_1	1
97135	97135_1	1
97136	97136_1	1
97137	97137_1	1
97138	97138_1	1
97139	97139_1	1
97140	97140_1	1
97141	97141_1	1
97142	97142_1	1
97143	97143_1	1
97144	97144_1	1
97145	97145_1	1
97146	97146_1	1
97147	97147_1,97147_2	1
97148	97148_1,97148_2	1
97149	97149_1,97149_2	1
97150	97150_1,97150_2	1
97161	97161_1	1
97162	97162_1	1
97163	97163_1	1
97164	97164_1	1
97165	97165_1	1
97166	97166_1	1
97167	97167_1	1
97168	97168_1	1
97169	97169_1	1
97170	97170_1	1
97171	97171_1	1
97172	97172_1	1
97173	97173_1	1
97174	97174_1	1
97175	97175_1	1
97176	97176_1	1
97177	97177_1,97177_2	1
97178	97178_1,97178_2	1
97179	97179_1,97179_2	1
97180	97180_1,97180_2	1
97181	97181_1	1
97182	97182_1	1
97183	97183_1	1
97184	97184_1	1
97185	97185_1	1
97186	97186_1	1
97201	97201_1	1
97202	97202_1	1
97203	97203_1	1
97204	97204_1	1
97205	97205_1	1
97206	97206_1	1
97207	97207_1	1
97208	97208_1	1
97209	97209_1	1
97210	97210_1	1
97211	97211_1	1
97212	97212_1	1
97213	97213_1	1
97214	97214_1	1
97215	97215_1	1
97216	97216_1	1
97217	97217_1,97217_2	1
97218	97218_1,97218_2	1
97219	97219_1,97219_2	1
97220	97220_1,97220_2	1
97231	97231_1	1
97232	97232_1	1
97233	97233_1	1
97234	97234_1	1
97235	97235_1	1
97236	97236_1	1
97237	97237_1	1
97238	97238_1	1
97239	97239_1	1
97240	97240_1	1
97241	97241_1	1
97242	97242_1	1
97243	97243_1	1
97244	97244_1	1
97245	97245_1	1
97246	97246_1	1
97247	97247_1,97247_2	1
97248	97248_1,97248_2	1
97249	97249_1,97249_2	1
97250	97250_1,97250_2	1
97261	97261_1	1
97262	97262_1	1
97263	97263_1	1
97264	97264_1	1
97265	97265_1	1
97266	97266_1	1
97267	97267_1	1
97268	97268_1	1
97269	97269_1	1
97270	97270_1	1
97271	97271_1	1
97272	97272_1	1
97273	97273_1	1
97274	97274_1	1
97275	97275_1	1
97276	97276_1	1
97277	97277_1,97277_2	1
97278	97278_1,97278_2	1
97279	97279_1,97279_2	1
97280	97280_1,97280_2	1
97281	97281_1	1
97282	97282_1	1
97283	97283_1	1
97284	97284_1	1
97285	97285_1	1
97286	97286_1	1
97301	97301_1	1
97302	97302_1	1
97303	97303_1	1
97304	97304_1	1
97305	97305_1	1
97306	97306_1	1
97307	97307_1	1
97308	97308_1	1
97309	97309_1	1
97310	97310_1	1
97311	97311_1	1
97312	97312_1	1
97313	97313_1	1
97314	97314_1	1
97315	97315_1	1
97316	97316_1	1
97317	97317_1,97317_2	1
97318	97318_1,97318_2	1
97319	97319_1,97319_2	1
97320	97320_1,97320_2	1
97331	97331_1	1
97332	97332_1	1
97333	97333_1	1
97334	97334_1	1
97335	97335_1	1
97336	97336_1	1
97337	97337_1	1
97338	97338_1	1
97339	97339_1	1
97340	97340_1	1
97341	97341_1	1
97342	97342_1	1
97343	97343_1	1
97344	97344_1	1
97345	97345_1	1
97346	97346_1	1
97347	97347_1,97347_2	1
97348	97348_1,97348_2	1
97349	97349_1,97349_2	1
97350	97350_1,97350_2	1
97361	97361_1	1
97362	97362_1	1
97363	97363_1	1
97364	97364_1	1
97365	97365_1	1
97366	97366_1	1
97367	97367_1	1
97368	97368_1	1
97369	97369_1	1
97370	97370_1	1
97371	97371_1	1
97372	97372_1	1
97373	97373_1	1
97374	97374_1	1
97375	97375_1	1
97376	97376_1	1
97377	97377_1,97377_2	1
97378	97378_1,97378_2	1
97379	97379_1,97379_2	1
97380	97380_1,97380_2	1
97381	97381_1	1
97382	97382_1	1
97383	97383_1	1
97384	97384_1	1
97385	97385_1	1
97386	97386_1	1
97401	97401_1	1
97402	97402_1	1
97403	97403_1	1
97404	97404_1	1
97405	97405_1	1
97406	97406_1	1
97407	97407_1	1
97408	97408_1	1
97409	97409_1	1
97410	97410_1	1
97411	97411_1	1
97412	97412_1	1
97413	97413_1	1
97414	97414_1	1
97415	97415_1	1
97416	97416_1	1
97417	97417_1,97417_2	1
97418	97418_1,97418_2	1
97419	97419_1,97419_2	1
97420	97420_1,97420_2	1
97431	97431_1	1
97432	97432_1	1
97433	97433_1	1
97434	97434_1	1
97435	97435_1	1
97436	97436_1	1
97437	97437_1	1
97438	97438_1	1
97439	97439_1	1
97440	97440_1	1
97441	97441_1	1
97442	97442_1	1
97443	97443_1	1
97444	97444_1	1
97445	97445_1	1
97446	97446_1	1
97447	97447_1,97447_2	1
97448	97448_1,97448_2	1
97449	97449_1,97449_2	1
97450	97450_1,97450_2	1
97461	97461_1	1
97462	97462_1	1
97463	97463_1	1
97464	97464_1	1
97465	97465_1	1
97466	97466_1	1
97467	97467_1	1
97468	97468_1	1
97469	97469_1	1
97470	97470_1	1
97471	97471_1	1
97472	97472_1	1
97473	97473_1	1
97474	97474_1	1
97475	97475_1	1
97476	97476_1	1
97477	97477_1,97477_2	1
97478	97478_1,97478_2	1
97479	97479_1,97479_2	1
97480	97480_1,97480_2	1
97481	97481_1	1
97482	97482_1	1
97483	97483_1	1
97484	97484_1	1
97485	97485_1	1
97486	97486_1	1
97501	97501_1	1
97502	97502_1	1
97503	97503_1	1
97504	97504_1	1
97505	97505_1	1
97506	97506_1	1
97507	97507_1	1
97508	97508_1	1
97509	97509_1	1
97510	97510_1	1
97511	97511_1	1
97512	97512_1	1
97513	97513_1	1
97514	97514_1	1
97515	97515_1	1
97516	97516_1	1
97517	97517_1,97517_2	1
97518	97518_1,97518_2	1
97519	97519_1,97519_2	1
97520	97520_1,97520_2	1
97531	97531_1	1
97532	97532_1	1
97533	97533_1	1
97534	97534_1	1
97535	97535_1	1
97536	97536_1	1
97537	97537_1	1
97538	97538_1	1
97539	97539_1	1
97540	97540_1	1
97541	97541_1	1
97542	97542_1	1
97543	97543_1	1
97544	97544_1	1
97545	97545_1	1
97546	97546_1	1
97547	97547_1,97547_2	1
97548	97548_1,97548_2	1
97549	97549_1,97549_2	1
97550	97550_1,97550_2	1
97561	97561_1	1
97562	97562_1	1
97563	97563_1	1
97564	97564_1	1
97565	97565_1	1
97566	97566_1	1
97567	97567_1	1
97568	97568_1	1
97569	97569_1	1
97570	97570_1	1
97571	97571_1	1
97572	97572_1	1
97573	97573_1	1
97574	97574_1	1
97575	97575_1	1
97576	97576_1	1
97577	97577_1,97577_2	1
97578	97578_1,97578_2	1
97579	97579_1,97579_2	1
97580	97580_1,97580_2	1
97581	97581_1	1
97582	97582_1	1
97583	97583_1	1
97584	97584_1	1
97585	97585_1	1
97586	97586_1	1
97601	97601_1	1
97602	97602_1	1
97603	97603_1	1
97604	97604_1	1
97605	97605_1	1
97606	97606_1	1
97607	97607_1	1
97608	97608_1	1
97609	97609_1	1
97610	97610_1	1
97611	97611_1	1
97612	97612_1	1
97613	97613_1	1
97614	97614_1	1
97615	97615_1	1
97616	97616_1	1
97617	97617_1,97617_2	1
97618	97618_1,97618_2	1
97619	97619_1,97619_2	1
97620	97620_1,97620_2	1
97631	97631_1	1
97632	97632_1	1
97633	97633_1	1
97634	97634_1	1
97635	97635_1	1
97636	97636_1	1
97637	97637_1	1
97638	97638_1	1
97639	97639_1	1
97640	97640_1	1
97641	97641_1	1
97642	97642_1	1
97643	97643_1	1
97644	97644_1	1
97645	97645_1	1
97646	97646_1	1
97647	97647_1,97647_2	1
97648	97648_1,97648_2	1
97649	97649_1,97649_2	1
97650	97650_1,97650_2	1
97661	97661_1	1
97662	97662_1	1
97663	97663_1	1
97664	97664_1	1
97665	97665_1	1
97666	97666_1	1
97667	97667_1	1
97668	97668_1	1
97669	97669_1	1
97670	97670_1	1
97671	97671_1	1
97672	97672_1	1
97673	97673_1	1
97674	97674_1	1
97675	97675_1	1
97676	97676_1	1
97677	97677_1,97677_2	1
97678	97678_1,97678_2	1
97679	97679_1,97679_2	1
97680	97680_1,97680_2	1
97681	97681_1	1
97682	97682_1	1
97683	97683_1	1
97684	97684_1	1
97685	97685_1	1
97686	97686_1	1
97701	97701_1	1
97702	97702_1	1
97703	97703_1	1
97704	97704_1	1
97705	97705_1	1
97706	97706_1	1
97707	97707_1	1
97708	97708_1	1
97709	97709_1	1
97710	97710_1	1
97711	97711_1	1
97712	97712_1	1
97713	97713_1	1
97714	97714_1	1
97715	97715_1	1
97716	97716_1	1
97717	97717_1,97717_2	1
97718	97718_1,97718_2	1
97719	97719_1,97719_2	1
97720	97720_1,97720_2	1
97731	97731_1	1
97732	97732_1	1
97733	97733_1	1
97734	97734_1	1
97735	97735_1	1
97736	97736_1	1
97737	97737_1	1
97738	97738_1	1
97739	97739_1	1
97740	97740_1	1
97741	97741_1	1
97742	97742_1	1
97743	97743_1	1
97744	97744_1	1
97745	97745_1	1
97746	97746_1	1
97747	97747_1,97747_2	1
97748	97748_1,97748_2	1
97749	97749_1,97749_2	1
97750	97750_1,97750_2	1
97761	97761_1	1
97762	97762_1	1
97763	97763_1	1
97764	97764_1	1
97765	97765_1	1
97766	97766_1	1
97767	97767_1	1
97768	97768_1	1
97769	97769_1	1
97770	97770_1	1
97771	97771_1	1
97772	97772_1	1
97773	97773_1	1
97774	97774_1	1
97775	97775_1	1
97776	97776_1	1
97777	97777_1,97777_2	1
97778	97778_1,97778_2	1
97779	97779_1,97779_2	1
97780	97780_1,97780_2	1
97781	97781_1	1
97782	97782_1	1
97783	97783_1	1
97784	97784_1	1
97785	97785_1	1
97786	97786_1	1
97801	97801_1	1
97802	97802_1	1
97803	97803_1	1
97804	97804_1	1
97805	97805_1	1
97806	97806_1	1
97807	97807_1	1
97808	97808_1	1
97809	97809_1	1
97810	97810_1	1
97811	97811_1	1
97812	97812_1	1
97813	97813_1	1
97814	97814_1	1
97815	97815_1	1
97816	97816_1	1
97817	97817_1,97817_2	1
97818	97818_1,97818_2	1
97819	97819_1,97819_2	1
97820	97820_1,97820_2	1
97831	97831_1	1
97832	97832_1	1
97833	97833_1	1
97834	97834_1	1
97835	97835_1	1
97836	97836_1	1
97837	97837_1	1
97838	97838_1	1
97839	97839_1	1
97840	97840_1	1
97841	97841_1	1
97842	97842_1	1
97843	97843_1	1
97844	97844_1	1
97845	97845_1	1
97846	97846_1	1
97847	97847_1,97847_2	1
97848	97848_1,97848_2	1
97849	97849_1,97849_2	1
97850	97850_1,97850_2	1
97861	97861_1	1
97862	97862_1	1
97863	97863_1	1
97864	97864_1	1
97865	97865_1	1
97866	97866_1	1
97867	97867_1	1
97868	97868_1	1
97869	97869_1	1
97870	97870_1	1
97871	97871_1	1
97872	97872_1	1
97873	97873_1	1
97874	97874_1	1
97875	97875_1	1
97876	97876_1	1
97877	97877_1,97877_2	1
97878	97878_1,97878_2	1
97879	97879_1,97879_2	1
97880	97880_1,97880_2	1
97881	97881_1	1
97882	97882_1	1
97883	97883_1	1
97884	97884_1	1
97885	97885_1	1
97886	97886_1	1
12140101	12140101_1	1
12140102	12140102_1	1
12140103	12140103_1	1
12140104	12140104_1	1
12140202	12140202_1	1
12140204	12140204_1	1
12140203	12140203_1	1
12140205	12140205_1	1
12140206	12140206_1	1
12140301	12140301_1	1
12140302	12140302_1	1
12140303	12140303_1	1
12140304	12140304_1	1
12140305	12140305_1	1
12140306	12140306_1	1
12140401	12140401_1	1
12140402	12140402_1	1
12140404	12140404_1	1
12140405	12140405_1	1
12140406	12140406_1	1
12145001	12145001_1	1
12145002	12145002_1	1
12145003	12145003_1	1
12145004	12145004_1	1
12095001	12095001_1	1
12095002	12095002_1	1
12095003	12095003_1	1
201101	201101_1	1
201102	201102_1	1
201103	201103_1	1
201104	201104_1	1
201105	201105_1	1
201106	201106_1	1
201201	201201_1	1
201202	201202_1	1
201203	201203_1	1
201204	201204_1	1
201205	201205_1	1
201206	201206_1	1
201301	201301_1	1
201302	201302_1	1
201303	201303_1	1
201304	201304_1	1
201305	201305_1	1
201306	201306_1	1
201401	201401_1	1
201402	201402_1	1
201403	201403_1	1
201404	201404_1	1
201405	201405_1	1
201406	201406_1	1
201501	201501_1	1
201502	201502_1	1
201503	201503_1	1
201504	201504_1	1
201505	201505_1	1
201506	201506_1	1
120018101	120018101_1	1
120018105	120018105_1	1
120018108	120018108_1	1
120018109	120018109_1	1
120018110	120018110_1	1
120018114	120018114_1,120018114_2	1
120018198	120018198_1	1
12150100	12150100_1	1
12150101	12150101_1	1
12150102	12150102_1	1
12150103	12150103_1,12150103_2	1
12150110	12150110_1	1
12150111	12150111_1	1
12150120	12150120_1	1
12150121	12150121_1	1
12150130	12150130_1	1
12150131	12150131_1	1
12150141	12150141_1	1
12150151	12150151_1	1
12150161	12150161_1	1
12150162	12150162_1	1
12150163	12150163_1	1
12150200	12150200_1	1
12150201	12150201_1	1
12150202	12150202_1	1
12150203	12150203_1,12150203_2	1
12150210	12150210_1	1
12150211	12150211_1	1
12150220	12150220_1	1
12150221	12150221_1	1
12150230	12150230_1	1
12150231	12150231_1	1
12150241	12150241_1	1
12150251	12150251_1	1
12150261	12150261_1	1
12150262	12150262_1	1
12150263	12150263_1	1
12150300	12150300_1	1
12150301	12150301_1	1
12150302	12150302_1	1
12150303	12150303_1,12150303_2	1
12150310	12150310_1	1
12150311	12150311_1	1
12150320	12150320_1	1
12150321	12150321_1	1
12150330	12150330_1	1
12150331	12150331_1	1
12150341	12150341_1	1
12150351	12150351_1	1
12150361	12150361_1	1
12150362	12150362_1	1
12150363	12150363_1	1
12015010	12015010_1,12015010_2	1
12015011	12015011_1	1
12015012	12015012_1	1
12015013	12015013_1	1
12015014	12015014_1	1
12015015	12015015_1	1
12015016	12015016_1	1
12015017	12015017_1	1
12015020	12015020_1,12015020_2	1
12015021	12015021_1	1
12015022	12015022_1	1
12015023	12015023_1	1
12015024	12015024_1	1
12015026	12015026_1	1
12015030	12015030_1,12015030_2	1
12015031	12015031_1	1
12015032	12015032_1	1
12015033	12015033_1	1
12015034	12015034_1	1
12015035	12015035_1	1
12015036	12015036_1	1
12015037	12015037_1	1
501501	501501_1	1
30301	30301_1	1
30302	30302_1	1
30303	30303_1	1
30304	30304_1	1
30305	30305_1	1
30306	30306_1	1
30401	30401_1	1
30402	30402_1	1
30403	30403_1	1
30404	30404_1	1
30405	30405_1	1
30406	30406_1	1
30501	30501_1	1
30502	30502_1	1
30503	30503_1	1
30504	30504_1	1
30505	30505_1	1
30506	30506_1	1
11000501	11000501_1	1
11000502	11000502_1	1
11000503	11000503_1	1
11000504	11000504_1	1
11000505	11000505_1	1
11000506	11000506_1	1
11000507	11000507_1	1
11000508	11000508_1	1
12065001	12065001_1	1
12065002	12065002_1	1
12065003	12065003_1	1
12065004	12065004_1	1
12065005	12065005_1	1
12065006	12065006_1	1
12065007	12065007_1	1
12065008	12065008_1	1
12065009	12065009_1	1
12065010	12065010_1	1
12065011	12065011_1	1
12065012	12065012_1	1
12065013	12065013_1	1
12065014	12065014_1	1
12065015	12065015_1	1
12065016	12065016_1	1
12065017	12065017_1	1
12065018	12065018_1	1
12065019	12065019_1	1
12065020	12065020_1	1
12065021	12065021_1	1
12065022	12065022_1	1
12065023	12065023_1	1
12065024	12065024_1	1
12065025	12065025_1	1
12065026	12065026_1	1
12065027	12065027_1	1
12065028	12065028_1	1
12065029	12065029_1	1
12065030	12065030_1	1
12065031	12065031_1	1
12065032	12065032_1	1
12065033	12065033_1	1
12065034	12065034_1	1
12065035	12065035_1	1
12065036	12065036_1	1
12065037	12065037_1	1
12065038	12065038_1	1
12065039	12065039_1	1
12065040	12065040_1	1
12065041	12065041_1	1
12065042	12065042_1	1
12065043	12065043_1	1
12065044	12065044_1	1
12065045	12065045_1	1
12065046	12065046_1	1
12065047	12065047_1	1
12065048	12065048_1	1
12065049	12065049_1	1
12065050	12065050_1	1
12066001	12066001_1	1
12060103	12060103_1	1
12060106	12060106_1	1
12060114	12060114_1	1
12060120	12060120_1,12060120_2	1
12060122	12060122_1	1
12060123	12060123_1	1
12060125	12060125_1	1
12060126	12060126_1	1
12002596	12002596_1	1
12002501	12002501_1	1
12002502	12002502_1	1
12002503	12002503_1	1
12002504	12002504_1	1
12002505	12002505_1	1
12002506	12002506_1	1
12002507	12002507_1	1
12002508	12002508_1	1
12002509	12002509_1	1
12002510	12002510_1	1
12002511	12002511_1	1
12002512	12002512_1	1
12002513	12002513_1	1
12002514	12002514_1	1
12002515	12002515_1	1
12002516	12002516_1	1
12002517	12002517_1	1
12002518	12002518_1	1
12002519	12002519_1	1
12002520	12002520_1	1
12002521	12002521_1	1
12002522	12002522_1	1
12002523	12002523_1	1
12002524	12002524_1	1
12002525	12002525_1	1
12002526	12002526_1	1
12002527	12002527_1	1
12002528	12002528_1	1
12002529	12002529_1	1
12002530	12002530_1	1
12002531	12002531_1	1
12002532	12002532_1	1
12002533	12002533_1	1
12002534	12002534_1	1
12002535	12002535_1	1
12002536	12002536_1	1
12002537	12002537_1	1
12002538	12002538_1	1
12002539	12002539_1	1
12002540	12002540_1	1
12002541	12002541_1	1
12002542	12002542_1	1
12002543	12002543_1	1
12002544	12002544_1	1
12002545	12002545_1	1
12002546	12002546_1	1
12002547	12002547_1	1
12002548	12002548_1	1
12002549	12002549_1	1
12002550	12002550_1	1
290101	290101_1	1
290102	290102_1	1
290103	290103_1	1
290104	290104_1	1
290105	290105_1	1
290201	290201_1	1
290202	290202_1	1
290203	290203_1	1
290204	290204_1	1
290205	290205_1	1
290301	290301_1	1
290302	290302_1	1
290303	290303_1	1
290304	290304_1	1
290305	290305_1	1
11000201	11000201_1	1
11000202	11000202_1	1
11000203	11000203_1	1
11000204	11000204_1	1
11000205	11000205_1	1
11000206	11000206_1	1
11000207	11000207_1	1
11000208	11000208_1	1
11000209	11000209_1	1
11000210	11000210_1	1
11000211	11000211_1	1
11000212	11000212_1	1
11000213	11000213_1	1
11000214	11000214_1	1
11000215	11000215_1	1
11000216	11000216_1	1
11000217	11000217_1	1
11000218	11000218_1	1
11000219	11000219_1	1
11000220	11000220_1	1
11000221	11000221_1	1
11000222	11000222_1	1
11000223	11000223_1	1
11000224	11000224_1	1
11000225	11000225_1	1
11000226	11000226_1	1
11000227	11000227_1	1
11000228	11000228_1	1
11000229	11000229_1	1
11000230	11000230_1	1
11000231	11000231_1	1
11000232	11000232_1	1
11000233	11000233_1	1
11000234	11000234_1	1
11000235	11000235_1	1
11000236	11000236_1	1
11000237	11000237_1	1
11000238	11000238_1	1
11000239	11000239_1	1
11000240	11000240_1	1
11000241	11000241_1	1
11000242	11000242_1	1
11000243	11000243_1	1
11000244	11000244_1	1
11000245	11000245_1	1
11000246	11000246_1	1
11000247	11000247_1	1
11000248	11000248_1	1
11000249	11000249_1	1
11000250	11000250_1	1
11000251	11000251_1	1
11000252	11000252_1	1
11000253	11000253_1	1
11000254	11000254_1	1
11000255	11000255_1	1
11000256	11000256_1	1
11000257	11000257_1	1
11000258	11000258_1	1
11000259	11000259_1	1
11000260	11000260_1	1
11000261	11000261_1	1
11000262	11000262_1	1
11000263	11000263_1	1
11000264	11000264_1	1
11000265	11000265_1	1
11000266	11000266_1	1
11000267	11000267_1	1
11000268	11000268_1	1
11000269	11000269_1	1
11000270	11000270_1	1
11000271	11000271_1	1
11000272	11000272_1	1
11000273	11000273_1	1
11000274	11000274_1	1
11000275	11000275_1	1
11000276	11000276_1	1
11000277	11000277_1	1
11000278	11000278_1	1
11000279	11000279_1	1
11000280	11000280_1	1
11000281	11000281_1	1
