index	id	desc	wave	wave1NpcId	wave1Level	wave1NpcType	classId	classUpDate	intiSp	maxSp	ai	skinId	attribute	hpCount	equipId	summonPool	summonLevel	enemyNum	summonPoolSpecial	summonLevelSpecial	halo	behavior	SceneList	wavefront	waveafter	waveInitAction	waveLoopAction	script	scriptState	MonsterDialogue	PlayerDialogue	victory	defeat	tips	bubble	status
640488_1	640488	蓝塔第488层	1	31023085;31024085;31023080;31024085;31023085	3840;3840;3840;3840;3840	1;1;2;1;1		1,1.3;3,105.46		5;5;5;5;5			1;1;1;1;1					5														0	-1			1
640489_1	640489	蓝塔第489层	1	31024085;31023085;31024080;31023085;31024085	3854;3854;3854;3854;3854	1;1;2;1;1		1,1.3;3,106.10		5;5;5;5;5			1;1;1;1;1					5														0	-1			1
640490_1	640490	蓝塔第490层	1	31024085;31024085;34020089;31023085;31023085	3500;3500;3500;3500;3500	1;1;3;1;1		1,1.3;3,106.24		5;5;5;5;5			1;1;1;1;1	5				5														0	-1	301008		1
640491_1	640491	蓝塔第491层	1	31060086;31060080;31060086	6318;6318;6318	1;2;1		1,0.9;3,119.60		5;5;5;5;5			1;1;1					5														0	-1			1
640492_1	640492	蓝塔第492层	1	31060085;31060079;31060085	6335;6335;6335	1;2;1		1,0.9;3,120.20		5;5;5;5;5			1;1;1					5														0	-1			1
640493_1	640493	蓝塔第493层	1	31060086;31060079;31060086	6354;6354;6354	1;2;1		1,0.9;3,120.86		5;5;5;5;5			1;1;1					5														0	-1			1
640494_1	640494	蓝塔第494层	1	31060085;31060080;31060085	6377;6377;6377	1;2;1		1,0.9;3,121.02		5;5;5;5;5			1;1;1					5														0	-1			1
640495_1	640495	蓝塔第495层	1	31060085;34041088;31060086	5469;5469;5469	1;3;1		1,0.9;3,121.68		5;5;5;5;5			1;1;1	5				5			5600101											0	-1	301007		1
640496_1	640496	蓝塔第496层	1	31052086;31052095;31052086	6760;6760;6760	1;2;1		1,1;3,108.64		5;5;5;5;5			1;1;1					5														0	-1			1
640497_1	640497	蓝塔第497层	1	31053086;31053095;31053086	6776;6776;6776	1;2;1		1,1;3,109.22		5;5;5;5;5			1;1;1					5														0	-1			1
640498_1	640498	蓝塔第498层	1	31053086;31052095;31053086	6796;6796;6796	1;2;1		1,1;3,109.86		5;5;5;5;5			1;1;1					5														0	-1			1
640499_1	640499	蓝塔第499层	1	31052086;31053095;31052086	6820;6820;6820	1;2;1		1,1;3,110.02		5;5;5;5;5			1;1;1					5														0	-1			1
640500_1	640500	蓝塔第500层	1	31052087;34017089;31053087	5850;5850;5850	1;3;1		1,1;3,110.66		5;5;5;5;5			1;1;1	5		31053088;31052088	1321;1321	5														0	-1	301003		1
1133104_1	1133104	猫娘乐园主线剧情1-4	1	31018021;31015021;31018021	60;60;60	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1			31015021	226	5				1										0	-1			1
1133105_1	1133105	猫娘乐园主线剧情1-5	1	31011021;31022021;31011021	84;84;84	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133201_1	1133201	猫娘乐园主线剧情2-1	1	31103021	229	1	2201	3,2	3				2					5				1										0	-1			1
1133202_1	1133202	猫娘乐园主线剧情2-2	1	31041021;31042021;31043021	131;131;131	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133203_1	1133203	猫娘乐园主线剧情2-3	1	31002021;31002021;31002021	178;178;178	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133301_1	1133301	猫娘乐园主线剧情3-1	1	31018021;31041021;31018021	226;226;226	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133305_1	1133305	猫娘乐园主线剧情3-5	1	31002021;31017021;31002021	273;273;273	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133402_1	1133402	猫娘乐园主线剧情4-2	1	31104021;31103021;31104021	320;320;320	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133404_1	1133404	猫娘乐园主线剧情4-4	1	31103021;34003021;31103021	367;367;367	1;2;1	2201;4201;2201	3,1	0;1;0				1;2;1					5				1										0	-1			1
1133990_1	1133990	猫娘乐园主线剧情世界bOSS	1	34003021	100	3	5306	3,45			monster/monster_34003001_03		1	100				3			1010035	0										0	-1			1
1133502_1	1133502	春节副本远山来贺主线剧情1-2	1	31002001;31002001;31002001	60;60;60	1;1;1	2201;2201;2201	3,1	0;0;0				2;2;2					5				0										0	-1			1
1133503_1	1133503	春节副本远山来贺主线剧情1-3	1	31002041;31002041;31002041	84;84;84	1;1;1	2201;2201;2201	3,1	0;1;0				2;2;2					5				0										0	-1			1
1133505_1	1133505	春节副本远山来贺主线剧情1-5	1	31002041;31002041;31002041;31002041;31002041	84;84;84;84;84	1;1;1;1;1	2201;2201;2201;2201;2201	3,1	0;0;0;0;0				2;2;2;2;2					5				0										0	-1			1
1133602_1	1133602	春节副本远山来贺主线剧情2-2	1	31045043	131	1	4201	3,1	5				2			31002041	131	5				0										0	-1			1
1133603_1	1133603	春节副本远山来贺主线剧情2-3	1	31045043;31045043	131;131	1;1	4201;4201	3,1	0;0				2;2			31002041	131	5				0										0	-1			1
1133702_1	1133702	春节副本远山来贺主线剧情3-2	1	31045043;31045043;31045043	131;131;131	1;1;1	4201;4201;4201	3,1	0;0;0				2;2;2			31002041	131	5				0										0	-1			1
1133703_1	1133703	春节副本远山来贺主线剧情3-3	1	31045043;31045043;31045043	131;131;131	1;1;1	4201;4201;4201	3,1	5;0;5				2;2;2			31002041	131	5				0										0	-1			1
1133803_1	1133803	春节副本远山来贺主线剧情4-3	1	31045043;34022041	320;320	1;3	2105;4201	3,2	5;0				2;2			31002041;31045043	320;320	5				0										0	-1			1
1133991_1	1133991	春节副本远山来贺主线剧情世界bOSS	1	31045043;34022041;31045043	100;100;100	1;3;1	4201;5306;4201	3,45	5;0;5				2;2;2	100		31002041;31045043	200;200	5				0										0	-1			1
1133914_1	1133914	角色来信主线剧情1-4	1	31002031;31003031;31004031;31009031;31011031;31007031	60;60;60;60;60;60	1;1;1;1;1;1	2201;2201;2201;2201;2201;2201	3,1	0;0;0;0;0;0				1;2;3;3;2;1					6				0										0	-1			1
1133922_1	1133922	角色来信主线剧情2-2	1	31030031;31031031;34031031;31040031;31030031	84;84;84;84;84	1;1;3;1;1	2201;2201;4201;2201;2201	3,1	0;0;3;0;0				1;2;3;2;1					5				0										0	-1			1
1133923_1	1133923	角色来信主线剧情2-3	1	31041031;31042031;34030031;31043031;31041031	84;84;84;84;84	1;1;3;1;1	2201;2201;4201;2201;2201	3,1	0;0;5;0;0				1;2;3;2;1					5				0										0	-1			1
1133931_1	1133931	角色来信主线剧情3-1	1	31019031;31021031;31022031	131;131;131	1;1;1	2201;2201;2201	3,1	0;0;0				1;1;1					5				0										0	-1			1
1133941_1	1133941	角色来信主线剧情4-1	1	31660083	131	3	4201	3,2	0;0				5					5				0										0	-1			1
1133992_1	1133992	角色来信世界BOSS	1	31019032;31019032;31660082;31019032;31019032	100;100;100;100;100	1;1;3;1;1	5306;5306;5306;5306;5306	3,45	0;0;5;0;0				1;2;5;2;1	100				5				0										0	-1			1
40050101_1	40050101	猫车BOSS S级	1	34037041	100	3	1110						4					3														0	-1	900099		1
40050102_1	40050102	猫车BOSS A级	1	34037042	100	3	1110						4					3														0	-1	900099		1
40050103_1	40050103	猫车BOSS B级	1	34037043	100	3	1110						4					3														0	-1	900099		1
40050104_1	40050104	猫车BOSS C级	1	34037044	100	3	1110						4					3														0	-1	900099		1
40050105_1	40050105	猫车BOSS D级	1	34037045	100	3	1110						4					3														0	-1	900099		1
801001_1	801001	社团BOSS_爆裂鼓蟹	1	34018009	132	3			2	5			1					3														0	-1			1
801002_1	801002	社团BOSS_孤傲剑客	1	34005009	132	3			2	5			2					3														0	-1			1
801003_1	801003	社团BOSS_宝宝玩偶	1	34004009	132	3			2	5			3					3														0	-1			1
801004_1	801004	社团BOSS_大力莫布	1	38006009	132	3			2	5			4					3														0	-1			1
801005_1	801005	社团BOSS_贩卖机	1	31009010	132	3			2	5			1					3														0	-1			1
801006_1	801006	社团BOSS_挖掘机	1	34008009	132	3			2	5			2					3														0	-1			1
801007_1	801007	社团BOSS_剑鼠	1	31041011	132	3			2	5			3					3														0	-1			1
801008_1	801008	社团BOSS_熊猫悦悦	1	34021009	132	3			2	5			4					3														0	-1			1
801009_1	801009	社团BOSS_拉吧人	1	31014050	132	3			2	5			1					3														0	-1			1
801010_1	801010	社团BOSS_键盘鹿	1	34016050	132	3			2	5			2					3														0	-1			1
801011_1	801011	社团BOSS_怪鸟时钟	1	31031050	132	3			2	5			3					3														0	-1			1
801012_1	801012	社团BOSS_双人射击游戏机-本体	1	34037050	132	3			2	5			4					3			540372101											0	-1			1
801013_1	801013	社团BOSS_拉吧人	1	31014050	132	3			2	5			1					3														0	-1			1
801014_1	801014	社团BOSS_键盘鹿	1	34016050	132	3			2	5			2					3														0	-1			1
801015_1	801015	社团BOSS_怪鸟时钟	1	31031050	132	3			2	5			3					3														0	-1			1
801016_1	801016	社团BOSS_双人射击游戏机-本体	1	34037050	132	3			2	5			4					3			540372101											0	-1			1
801017_1	801017	社团BOSS_油漆狗	1	31015060	132	3			5				1			31015060	1	5														0	-1			1
801018_1	801018	社团BOSS_失败格斗游戏机	1	31055090	132	3							2					1			591055001											0	-1	301011		1
801019_1	801019	社团BOSS_傀化盾鼠	1	31042060	132	3							3					1														0	-1			1
801020_1	801020	社团BOSS_话筒蜥蜴	1	34017090	132	3			5				4			31053065	1	5														0	-1			1
801021_1	801021	社团BOSS_油漆狗	1	31015060	132	3			5				1			31015060	1	5														0	-1			1
801022_1	801022	社团BOSS_失败格斗游戏机	1	31055090	132	3							2					1			591055001											0	-1	301011		1
801023_1	801023	社团BOSS_傀化盾鼠	1	31042060	132	3							3					1														0	-1			1
801024_1	801024	社团BOSS_话筒蜥蜴	1	34017090	132	3			5				4			31053065	1	5														0	-1			1
12171101_1	12171101	夜巡区域2初级关1	1	31055003;31055003;31055003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171102_1	12171102	夜巡区域2初级关2	1	31054003;31054003;31054003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171103_1	12171103	夜巡区域2初级关3	1	31005003;31005003;31005003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171104_1	12171104	夜巡区域2初级关4	1	31026003;31026003;31026003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171105_1	12171105	夜巡区域2初级关5	1	31102003;31102003;31102003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171106_1	12171106	夜巡区域2初级关6	1	31103003;31103003;31103003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171107_1	12171107	夜巡区域2初级关7	1	31104003;31104003;31104003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171108_1	12171108	夜巡区域2初级关8	1	31014011;31005011;31014011	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171109_1	12171109	夜巡区域2初级关9	1	31104003;31054003;31102003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171110_1	12171110	夜巡区域2初级关10	1	31102003;31103003;31104003	473;473;473	1;1;1	1112;1112;1112						1;1;1					3			9009	0										0	-1			1
12171201_1	12171201	夜巡区域2中级关1	1	31055003;31055003;31055003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171202_1	12171202	夜巡区域2中级关2	1	31054003;31054003;31054003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171203_1	12171203	夜巡区域2中级关3	1	31005003;31005003;31005003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3		1	9009	0										0	-1			1
12171204_1	12171204	夜巡区域2中级关4	1	31026003;31026003;31026003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171205_1	12171205	夜巡区域2中级关5	1	31102003;31102003;31102003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171206_1	12171206	夜巡区域2中级关6	1	31103003;31103003;31103003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171207_1	12171207	夜巡区域2中级关7	1	31104003;31104003;31104003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171208_1	12171208	夜巡区域2中级关8	1	31014011;31005011;31014011	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171209_1	12171209	夜巡区域2中级关9	1	31104003;31054003;31102003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171210_1	12171210	夜巡区域2中级关10	1	31102003;31103003;31104003	443;443;443	1;2;1	1112;2112;1112						1;1;1	5				3			9009	0										0	-1			1
12171301_1	12171301	夜巡区域2高级关1	1	31054003;34035003;31054003	363;363;363	1;3;1	1112;3112;1112						1;1;1	5				3			9009	0										0	-1			1
12171302_1	12171302	夜巡区域2高级关2	1	31055003;34036003;31055003	363;363;363	1;3;1	1112;3112;1112						1;1;1	5				3			9009	0										0	-1			1
12171303_1	12171303	夜巡区域2高级关3	1	34025003;34026003	400;400	1;3	2112;3112						1;1	5				2			9009	0										0	-1			1
12171401_1	12171401	夜巡区域2最终级关1	1	34035008;34036003;34037003	328;328;328	1;3;1	2112;3112;2112	1,1.1;3,1.4					1;1;1	5				3			9009	0										0	-1			1
12172101_1	12172101	夜巡区域3初级关1	1	31022003;31006003;31021003	473;473;473	1;1;1	1112;1112;1112	3,0.88					3;3;3					3			9010	0										0	-1			1
12172102_1	12172102	夜巡区域3初级关2	1	31022003;31022003;31022003	279;279;279	1;1;1	1112;1112;1112	3,0.88					3;3;3					5			9010	0										0	-1			1
12172103_1	12172103	夜巡区域3初级关3	1	31021003;31003003;31009003	352;352;352	1;1;1	1112;1112;1112	3,0.88					3;3;3					4			9010	0										0	-1			1
12172104_1	12172104	夜巡区域3初级关4	1	31022003;31002003;31022003	473;473;473	1;1;1	1112;1112;1112	3,0.88					3;3;3					3			9010	0										0	-1			1
12172105_1	12172105	夜巡区域3初级关5	1	31010011;31009003;31010011	473;473;473	1;1;1	1112;1112;1112	3,0.88					3;3;3					3			9010	0										0	-1			1
12172106_1	12172106	夜巡区域3初级关6	1	31006003;31006003;31006003	352;352;352	1;1;1	1112;1112;1112	3,0.88					3;3;3					4			9010	0										0	-1			1
12172107_1	12172107	夜巡区域3初级关7	1	31022003;31009003;31022003	473;473;473	1;1;1	1112;1112;1112	3,0.88					3;3;3					3			9010	0										0	-1			1
12172108_1	12172108	夜巡区域3初级关8	1	31021003;31021003;31021003	473;473;473	1;1;1	1112;1112;1112	3,0.88					3;3;3					3			9010	0										0	-1			1
12172109_1	12172109	夜巡区域3初级关9	1	31004003;31003003;31004003	279;279;279	1;1;1	1112;1112;1112	3,0.88					3;3;3					5			9010	0										0	-1			1
12172110_1	12172110	夜巡区域3初级关10	1	31009003;31022003;31021003	473;473;473	1;1;1	1112;1112;1112	3,0.95					3;3;3					3			9010	0										0	-1			1
12172201_1	12172201	夜巡区域3中级关1	1	31022011;31006003;31022011	443;443;443	1;2;1	1112;2112;1112	3,0.95					3;3;3	5				3			9010	0										0	-1			1
12172202_1	12172202	夜巡区域3中级关2	1	31022003;31022008;31022003	268;268;268	1;2;1	1112;1112;2112	3,0.95					3;3;3	5				5			9010	0										0	-1			1
12172203_1	12172203	夜巡区域3中级关3	1	31021003;31021003;31003003;31009003	352;352;352;352	1;1;1;1	1112;1112;1112;1112	3,0.95					3;3;3;3					4			9010	0										0	-1			1
12172204_1	12172204	夜巡区域3中级关4	1	31022003;31022008;31022003	443;443;443	1;2;1	1112;2112;1112	3,0.95					3;3;3	5				3			9010	0										0	-1			1
12172205_1	12172205	夜巡区域3中级关5	1	31010011;31009003;31010011	443;443;443	1;2;1	1112;2112;1112	3,0.95					3;3;3	5				3			9010	0										0	-1			1
12172206_1	12172206	夜巡区域3中级关6	1	31006003;31006003;31006003;31006003	352;352;352;352	1;1;1;1	1112;1112;1112;1112	3,0.95					3;3;3;3					4			9010	0										0	-1			1
12172207_1	12172207	夜巡区域3中级关7	1	31022003;31009003;31022003	443;443;443	1;2;1	1112;2112;1112	3,0.95					3;3;3	5				3			9010	0										0	-1			1
12172208_1	12172208	夜巡区域3中级关8	1	31021003;31021003;31021003	443;443;443	1;2;1	1112;2112;1112	3,0.95					3;3;3	5				3			9010	0										0	-1			1
12172209_1	12172209	夜巡区域3中级关9	1	31002003;31003008;31004003	268;268;268	1;2;1	1112;1112;2112	3,0.95					3;3;3	5				5			9010	0										0	-1			1
12172210_1	12172210	夜巡区域3中级关10	1	31009003;31022008;31021003	443;443;443	1;2;1	1112;2112;1112	3,0.95					3;3;3	5				3			9010	0										0	-1			1
12172301_1	12172301	夜巡区域3高级关1	1	31016011;34008003;31016011	363;363;363	1;3;1	1112;3112;1112						3;3;3	5				3			9010	0										0	-1			1
12172302_1	12172302	夜巡区域3高级关2	1	31022003;34040003;31022003	363;363;363	1;3;1	1112;3112;1112						3;3;3	5				3			9010	0										0	-1			1
12172303_1	12172303	夜巡区域3高级关3	1	31021003;34003003;31021003	363;363;363	1;3;1	1112;3112;1112	1,0.8					3;3;3	5				3			9010	0										0	-1			1
12172401_1	12172401	夜巡区域3最终级关1	1	34040003;34008003;34040003	328;328;328	1;3;1	2112;3112;2112	1,1.1;3,1.4					3;3;3	5				3			9010	0										0	-1			1
12173101_1	12173101	夜巡区域1初级关1	1	31018011;31018011;31018011	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173102_1	12173102	夜巡区域1初级关2	1	31016003;31018003;31016003	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173103_1	12173103	夜巡区域1初级关3	1	31018003;31018003;31018003	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173104_1	12173104	夜巡区域1初级关4	1	31022011;31022011;31022011	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173105_1	12173105	夜巡区域1初级关5	1	31016011;31016011;31016011	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173106_1	12173106	夜巡区域1初级关6	1	31022011;31024014;31022011	279;279;279	1;1;1	1112;1112;1112						2;2;2					5			9008	0										0	-1			1
12173107_1	12173107	夜巡区域1初级关7	1	31023014;31016011;31023014	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173108_1	12173108	夜巡区域1初级关8	1	31031011;31031011;31031011	352;352;352	1;1;1	1112;1112;1112	3,0.8					2;2;2					3			9008	0										0	-1			1
12173109_1	12173109	夜巡区域1初级关9	1	31030011;31030011;31030011	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173110_1	12173110	夜巡区域1初级关10	1	31023014;31024014;31023014	473;473;473	1;1;1	1112;1112;1112						2;2;2					3			9008	0										0	-1			1
12173201_1	12173201	夜巡区域1中级关1	1	31018011;31018011;31018011	268;268;268	1;2;1	1112;1112;1112						2;2;2	5				5			9008	0										0	-1			1
12173202_1	12173202	夜巡区域1中级关2	1	31016003;31018003;31016003	443;443;443	1;2;1	1112;2112;1112						2;2;2	5				3			9008	0										0	-1			1
12173203_1	12173203	夜巡区域1中级关3	1	31018003;31018003;31018003	443;443;443	1;2;1	1112;2112;1112						2;2;2	5				3			9008	0										0	-1			1
12173204_1	12173204	夜巡区域1中级关4	1	31022011;31022011;31022011	443;443;443	1;2;1	1112;2112;1112						2;2;2	5				3			9008	0										0	-1			1
12173205_1	12173205	夜巡区域1中级关5	1	31016011;31016011;31016011	473;473;473	1;1;1	1112;1112;1112	1,1.2;3,1.2					2;2;2	5				3			9008	0										0	-1			1
12173206_1	12173206	夜巡区域1中级关6	1	31022011;31024014;31022011	268;268;268	1;2;1	1112;1112;1112						2;2;2	5				5			9008	0										0	-1			1
12173207_1	12173207	夜巡区域1中级关7	1	31023014;31016011;31023014	443;443;443	1;2;1	1112;2112;1112						2;2;2	5				3			9008	0										0	-1			1
12173208_1	12173208	夜巡区域1中级关8	1	31031011;31031011;31031011	352;352;352	1;1;1	1112;1112;1112	3,0.8					2;2;2					3			9008	0										0	-1			1
12173209_1	12173209	夜巡区域1中级关9	1	31030011;31030011;31030011	443;443;443	1;2;1	1112;2112;1112						2;2;2	5				3			9008	0										0	-1			1
12173210_1	12173210	夜巡区域1中级关10	1	31023014;31024014;31023014	443;443;443	1;2;1	1112;2112;1112						2;2;2	5				3			9008	0										0	-1			1
12173301_1	12173301	夜巡区域1高级关1	1	34005003	600	3	3112	1,1.1;3,1.3					2	5				1			9008	0										0	-1			1
12173302_1	12173302	夜巡区域1高级关2	1	31016011;38001003;31022011	363;363;363	1;3;1	1112;3112;1112	1,0.95					2;2;2	5				3			9008	0										0	-1			1
12173303_1	12173303	夜巡区域1高级关3	1	31018011;34001003;31018011	363;363;363	1;3;1	1112;3112;1112	1,0.95					2;2;2	5				3			9008	0										0	-1			1
12173401_1	12173401	夜巡区域1最终级关1	1	31018011;34002003;31018011	328;328;328	1;3;1	2112;3112;2112	1,1.1;3,1.3					2;2;2	5				3			9008	0										0	-1			1
12172111_1	12172111	夜巡区域2初级关1	1	31022003;31006003;31021003	473;473;473	1;1;1	1112;1112;1112	3,0.88					2;2;2					3			92001989	0										0	-1			1
12172112_1	12172112	夜巡区域2初级关2	1	31022003;31022003;31022003	279;279;279	1;1;1	1112;1112;1112	3,0.88					2;2;2					5			92001989	0										0	-1			1
12172113_1	12172113	夜巡区域2初级关3	1	31021003;31003003;31009003	352;352;352	1;1;1	1112;1112;1112	3,0.88					2;2;2					4			92001989	0										0	-1			1
12172114_1	12172114	夜巡区域2初级关4	1	31022003;31002003;31022003	473;473;473	1;1;1	1112;1112;1112	3,0.88					2;2;2					3			92001989	0										0	-1			1
12172115_1	12172115	夜巡区域2初级关5	1	31010011;31009003;31010011	473;473;473	1;1;1	1112;1112;1112	3,0.88					2;2;2					3			92001989	0										0	-1			1
12172116_1	12172116	夜巡区域2初级关6	1	31006003;31006003;31006003	352;352;352	1;1;1	1112;1112;1112	3,0.88					2;2;2					4			92001989	0										0	-1			1
12172117_1	12172117	夜巡区域2初级关7	1	31022003;31009003;31022003	473;473;473	1;1;1	1112;1112;1112	3,0.88					2;2;2					3			92001989	0										0	-1			1
12172118_1	12172118	夜巡区域2初级关8	1	31021003;31021003;31021003	473;473;473	1;1;1	1112;1112;1112	3,0.88					2;2;2					3			92001989	0										0	-1			1
12172119_1	12172119	夜巡区域2初级关9	1	31004003;31003003;31004003	279;279;279	1;1;1	1112;1112;1112	3,0.88					2;2;2					5			92001989	0										0	-1			1
12172120_1	12172120	夜巡区域2初级关10	1	31009003;31022003;31021003	473;473;473	1;1;1	1112;1112;1112	3,0.95					2;2;2					3			92001989	0										0	-1			1
12172121_1	12172121	夜巡区域2中级关1	1	31022011;31006003;31022011	443;443;443	1;2;1	1112;2112;1112	3,0.95					2;2;2	5				3			92001989	0										0	-1			1
12172122_1	12172122	夜巡区域2中级关2	1	31022003;31022008;31022003	268;268;268	1;2;1	1112;1112;2112	3,0.95					2;2;2	5				5			92001989	0										0	-1			1
12172123_1	12172123	夜巡区域2中级关3	1	31021003;31021003;31003003;31009003	352;352;352;352	1;1;1;1	1112;1112;1112;1112	3,0.95					2;2;2;2					4			92001989	0										0	-1			1
12172124_1	12172124	夜巡区域2中级关4	1	31022003;31022008;31022003	443;443;443	1;2;1	1112;2112;1112	3,0.95					2;2;2	5				3			92001989	0										0	-1			1
12172125_1	12172125	夜巡区域2中级关5	1	31010011;31009003;31010011	443;443;443	1;2;1	1112;2112;1112	3,0.95					2;2;2	5				3			92001989	0										0	-1			1
12172126_1	12172126	夜巡区域2中级关6	1	31006003;31006003;31006003;31006003	352;352;352;352	1;1;1;1	1112;1112;1112;1112	3,0.95					2;2;2;2					4			92001989	0										0	-1			1
12172127_1	12172127	夜巡区域2中级关7	1	31022003;31009003;31022003	443;443;443	1;2;1	1112;2112;1112	3,0.95					2;2;2	5				3			92001989	0										0	-1			1
12172128_1	12172128	夜巡区域2中级关8	1	31021003;31021003;31021003	443;443;443	1;2;1	1112;2112;1112	3,0.95					2;2;2	5				3			92001989	0										0	-1			1
12172129_1	12172129	夜巡区域2中级关9	1	31002003;31003008;31004003	268;268;268	1;2;1	1112;1112;2112	3,0.95					2;2;2	5				5			92001989	0										0	-1			1
12172130_1	12172130	夜巡区域2中级关10	1	31009003;31022008;31021003	443;443;443	1;2;1	1112;2112;1112	3,0.95					2;2;2	5				3			92001989	0										0	-1			1
12172131_1	12172131	夜巡区域2高级关1	1	31016011;34008003;31016011	363;363;363	1;3;1	1112;3112;1112						2;2;2	5				3			92001989	0										0	-1			1
12172132_1	12172132	夜巡区域2高级关2	1	31022003;34040003;31022003	363;363;363	1;3;1	1112;3112;1112						2;2;2	5				3			92001989	0										0	-1			1
12172133_1	12172133	夜巡区域2高级关3	1	31021003;34003003;31021003	363;363;363	1;3;1	1112;3112;1112	1,0.8					2;2;2	5				3			92001989	0										0	-1			1
12172134_1	12172134	夜巡区域2最终级关1	1	34040003;34008003;34040003	328;328;328	1;3;1	2112;3112;2112	1,1.1;3,1.4					2;2;2	5				3			92001989	0										0	-1			1
12173111_1	12173111	夜巡区域3初级关1	1	31016011;31016011;31016011;31016011;31016011	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173112_1	12173112	夜巡区域3初级关2	1	31016003;31016003;31013003;31016003;31016003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173113_1	12173113	夜巡区域3初级关3	1	31013003;31013003;31013003;31013003;31013003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173114_1	12173114	夜巡区域3初级关4	1	31023014;31023014;31023014;31023014;31023014	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173115_1	12173115	夜巡区域3初级关5	1	31016011;31016011;31016011;31016011;31016011	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173116_1	12173116	夜巡区域3初级关6	1	31023014;31023014;31024014;31023014;31023014	279;279;279;279;279	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173117_1	12173117	夜巡区域3初级关7	1	31023014;31023014;31016011;31023014;31023014	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173118_1	12173118	夜巡区域3初级关8	1	31020011;31020011;31020011;31020011;31020011	352;352;352;352;352	1;1;1;1;1	1112;1112;1112;1112;1112	3,0.8					1;1;1;1;1					5			92001979	0										0	-1			1
12173119_1	12173119	夜巡区域3初级关9	1	31030011;31030011;31030011;31030011;31030011	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
12173120_1	12173120	夜巡区域3初级关10	1	31023014;31023014;31024014;31023014;31023014	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112						1;1;1;1;1					5			92001979	0										0	-1			1
