id	label	engName	pointID	foodType	levelType	listImageId	monsteType	type	unlockType	unlockId	unlockNum	unlockLevel	level	exp	cardExp	battleRules	proposalLevel	chapter	costItem	costNum	costNumLose	SceneId	rounds	petLineup	roleNun	anniWarPoint	repeatButton	powerRatioTeamID	showContinueBtn	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	describe	describe_zh_TW	describe_en_UK	describe_ja_JP	describe_ko_KR	describe_th_TH	effect	effect_zh_TW	effect_en_UK	effect_ja_JP	effect_ko_KR	effect_th_TH
2010101	1	Equip	104		6	29:story_list_000_01	1	0	25	0	0	0	0	5	100	1	6200	104	3000004	4	1	11002	12	0	4	0	1	12	1	1	柴郡猫游乐园	柴郡貓遊樂園	Cheshire Cat Park	チェシャ猫ランド	체셔 캣 랜드	สวนสนุกเชสเชียร์	以猫为主题的大型游乐园，颇受人类和猫族小朋友欢迎。	以貓為主題的大型遊樂園，頗受人類和貓族小朋友歡迎。	A sprawling amusement park centered around cats, adored by both humans and Felinian kids.	猫をテーマにした大型遊園地で、人間にもフェリニアンスの子どもたちにも人気。	캣족을 위한 놀이공원으로, 인류와 캣족 아이들에게 인기만점이다.	สวนสนุก​ธีม​แมว​ขนาดใหญ่​แห่ง​นี้​ ได้รับ​ความนิยม​จาก​ทั้ง​เด็ก​เผ่า​มนุษย์​และ​เผ่า​แมว​						
2010102	2	Equip	104		6	29:story_list_001_05	1	0	25	0	0	2010101	0	6	120	1	11200	104	3000004	5	1	11002	12	0	4	0	1	12	1	1	柴郡猫游乐园	柴郡貓遊樂園	Cheshire Cat Park	チェシャ猫ランド	체셔 캣 랜드	สวนสนุกเชสเชียร์	以猫为主题的大型游乐园，颇受人类和猫族小朋友欢迎。	以貓為主題的大型遊樂園，頗受人類和貓族小朋友歡迎。	A sprawling amusement park centered around cats, adored by both humans and Felinian kids.	猫をテーマにした大型遊園地で、人間にもフェリニアンスの子どもたちにも人気。	캣족을 위한 놀이공원으로, 인류와 캣족 아이들에게 인기만점이다.	สวนสนุก​ธีม​แมว​ขนาดใหญ่​แห่ง​นี้​ ได้รับ​ความนิยม​จาก​ทั้ง​เด็ก​เผ่า​มนุษย์​และ​เผ่า​แมว​						
2010103	3	Equip	104		6	29:story_list_000_01	1	0	25	0	0	2010102	0	8	160	1	19400	104	3000004	7	1	11002	12	0	4	0	1	12	1	1	柴郡猫游乐园	柴郡貓遊樂園	Cheshire Cat Park	チェシャ猫ランド	체셔 캣 랜드	สวนสนุกเชสเชียร์	以猫为主题的大型游乐园，颇受人类和猫族小朋友欢迎。	以貓為主題的大型遊樂園，頗受人類和貓族小朋友歡迎。	A sprawling amusement park centered around cats, adored by both humans and Felinian kids.	猫をテーマにした大型遊園地で、人間にもフェリニアンスの子どもたちにも人気。	캣족을 위한 놀이공원으로, 인류와 캣족 아이들에게 인기만점이다.	สวนสนุก​ธีม​แมว​ขนาดใหญ่​แห่ง​นี้​ ได้รับ​ความนิยม​จาก​ทั้ง​เด็ก​เผ่า​มนุษย์​และ​เผ่า​แมว​						
2010104	4	Equip	104		6	29:story_list_000_01	1	0	25	0	0	2010103	0	10	200	1	30100	104	3000004	9	1	11002	12	0	4	0	1	12	1	1	柴郡猫游乐园	柴郡貓遊樂園	Cheshire Cat Park	チェシャ猫ランド	체셔 캣 랜드	สวนสนุกเชสเชียร์	以猫为主题的大型游乐园，颇受人类和猫族小朋友欢迎。	以貓為主題的大型遊樂園，頗受人類和貓族小朋友歡迎。	A sprawling amusement park centered around cats, adored by both humans and Felinian kids.	猫をテーマにした大型遊園地で、人間にもフェリニアンスの子どもたちにも人気。	캣족을 위한 놀이공원으로, 인류와 캣족 아이들에게 인기만점이다.	สวนสนุก​ธีม​แมว​ขนาดใหญ่​แห่ง​นี้​ ได้รับ​ความนิยม​จาก​ทั้ง​เด็ก​เผ่า​มนุษย์​และ​เผ่า​แมว​						
2010105	5	Equip	104		6	29:story_list_001_05	1	0	25	0	0	2010104	0	12	240	1	45100	104	3000004	11	1	11002	12	0	4	0	1	12	1	1	柴郡猫游乐园	柴郡貓遊樂園	Cheshire Cat Park	チェシャ猫ランド	체셔 캣 랜드	สวนสนุกเชสเชียร์	以猫为主题的大型游乐园，颇受人类和猫族小朋友欢迎。	以貓為主題的大型遊樂園，頗受人類和貓族小朋友歡迎。	A sprawling amusement park centered around cats, adored by both humans and Felinian kids.	猫をテーマにした大型遊園地で、人間にもフェリニアンスの子どもたちにも人気。	캣족을 위한 놀이공원으로, 인류와 캣족 아이들에게 인기만점이다.	สวนสนุก​ธีม​แมว​ขนาดใหญ่​แห่ง​นี้​ ได้รับ​ความนิยม​จาก​ทั้ง​เด็ก​เผ่า​มนุษย์​และ​เผ่า​แมว​						
2010106	6	Equip	104		6	29:story_list_000_01	1	0	25	0	0	2010105	0	15	300	1	71000	104	3000004	14	1	11002	12	0	4	0	1	12	1	1	柴郡猫游乐园	柴郡貓遊樂園	Cheshire Cat Park	チェシャ猫ランド	체셔 캣 랜드	สวนสนุกเชสเชียร์	以猫为主题的大型游乐园，颇受人类和猫族小朋友欢迎。	以貓為主題的大型遊樂園，頗受人類和貓族小朋友歡迎。	A sprawling amusement park centered around cats, adored by both humans and Felinian kids.	猫をテーマにした大型遊園地で、人間にもフェリニアンスの子どもたちにも人気。	캣족을 위한 놀이공원으로, 인류와 캣족 아이들에게 인기만점이다.	สวนสนุก​ธีม​แมว​ขนาดใหญ่​แห่ง​นี้​ ได้รับ​ความนิยม​จาก​ทั้ง​เด็ก​เผ่า​มนุษย์​และ​เผ่า​แมว​						
2015001	1	Equip	103		5	29:story_list_000_01	1	0	25	0	0	0	0	10	200	1	11400	103	3000004	9	1	10801	10	0	4	1;5	1	12	1	1	五城广场	五城廣場	Quintupolis Plaza	五城広場	펜타폴리스	จัตุรัสควินซ์	集合了各种知名品牌的商业步行街，昆市区逛街购物的首选场所。	集合了各種知名品牌的商業步行街，昆市區逛街購物的首選場所。	This commercial pedestrian street gathers various well-known brands, making it the preferred destination for shopping and leisure in Quince.	歩行者天国の商業街で、さまざまな有名ブランドが軒を連ね、コンシ区でのショッピングの第一候補となっている。	다양한 유명 브랜드가 모여 있는 로데오 거리로, 퀸즈 존 최고의 쇼핑 장소이다.	ถนน​คน​เดิน​ที่รวม​แบรนด์​ชื่อดัง​ต่างๆ​ เป็น​แหล่ง​ช้อปปิ้ง​ยอดนิยม​ใน​เขต​ควินซ์​						
2015002	2	Equip	103		5	29:story_list_001_05	1	0	25	0	0	2015001	0	12	240	1	34900	103	3000004	11	1	10801	10	0	4	3;10	1	12	1	1	五城广场	五城廣場	Quintupolis Plaza	五城広場	펜타폴리스	จัตุรัสควินซ์	集合了各种知名品牌的商业步行街，昆市区逛街购物的首选场所。	集合了各種知名品牌的商業步行街，昆市區逛街購物的首選場所。	This commercial pedestrian street gathers various well-known brands, making it the preferred destination for shopping and leisure in Quince.	歩行者天国の商業街で、さまざまな有名ブランドが軒を連ね、コンシ区でのショッピングの第一候補となっている。	다양한 유명 브랜드가 모여 있는 로데오 거리로, 퀸즈 존 최고의 쇼핑 장소이다.	ถนน​คน​เดิน​ที่รวม​แบรนด์​ชื่อดัง​ต่างๆ​ เป็น​แหล่ง​ช้อปปิ้ง​ยอดนิยม​ใน​เขต​ควินซ์​						
2015003	3	Equip	103		5	29:story_list_000_01	1	0	25	0	0	2015002	0	14	280	1	55700	103	3000004	13	1	10801	10	0	4	7;15	1	12	1	1	五城广场	五城廣場	Quintupolis Plaza	五城広場	펜타폴리스	จัตุรัสควินซ์	集合了各种知名品牌的商业步行街，昆市区逛街购物的首选场所。	集合了各種知名品牌的商業步行街，昆市區逛街購物的首選場所。	This commercial pedestrian street gathers various well-known brands, making it the preferred destination for shopping and leisure in Quince.	歩行者天国の商業街で、さまざまな有名ブランドが軒を連ね、コンシ区でのショッピングの第一候補となっている。	다양한 유명 브랜드가 모여 있는 로데오 거리로, 퀸즈 존 최고의 쇼핑 장소이다.	ถนน​คน​เดิน​ที่รวม​แบรนด์​ชื่อดัง​ต่างๆ​ เป็น​แหล่ง​ช้อปปิ้ง​ยอดนิยม​ใน​เขต​ควินซ์​						
2015004	4	Equip	103		5	29:story_list_000_01	1	0	25	0	0	2015003	0	16	320	1	82600	103	3000004	15	1	10801	10	0	4	1;5	1	12	1	1	五城广场	五城廣場	Quintupolis Plaza	五城広場	펜타폴리스	จัตุรัสควินซ์	集合了各种知名品牌的商业步行街，昆市区逛街购物的首选场所。	集合了各種知名品牌的商業步行街，昆市區逛街購物的首選場所。	This commercial pedestrian street gathers various well-known brands, making it the preferred destination for shopping and leisure in Quince.	歩行者天国の商業街で、さまざまな有名ブランドが軒を連ね、コンシ区でのショッピングの第一候補となっている。	다양한 유명 브랜드가 모여 있는 로데오 거리로, 퀸즈 존 최고의 쇼핑 장소이다.	ถนน​คน​เดิน​ที่รวม​แบรนด์​ชื่อดัง​ต่างๆ​ เป็น​แหล่ง​ช้อปปิ้ง​ยอดนิยม​ใน​เขต​ควินซ์​						
2015005	5	Equip	103		5	29:story_list_001_05	1	0	25	0	0	2015004	0	18	360	1	120700	103	3000004	17	1	10801	10	0	4	3;10	1	12	1	1	五城广场	五城廣場	Quintupolis Plaza	五城広場	펜타폴리스	จัตุรัสควินซ์	集合了各种知名品牌的商业步行街，昆市区逛街购物的首选场所。	集合了各種知名品牌的商業步行街，昆市區逛街購物的首選場所。	This commercial pedestrian street gathers various well-known brands, making it the preferred destination for shopping and leisure in Quince.	歩行者天国の商業街で、さまざまな有名ブランドが軒を連ね、コンシ区でのショッピングの第一候補となっている。	다양한 유명 브랜드가 모여 있는 로데오 거리로, 퀸즈 존 최고의 쇼핑 장소이다.	ถนน​คน​เดิน​ที่รวม​แบรนด์​ชื่อดัง​ต่างๆ​ เป็น​แหล่ง​ช้อปปิ้ง​ยอดนิยม​ใน​เขต​ควินซ์​						
2015006	6	Equip	103		5	29:story_list_000_01	1	0	25	0	0	2015005	0	20	400	1	162600	103	3000004	19	1	10801	10	0	4	7;15	1	12	1	1	五城广场	五城廣場	Quintupolis Plaza	五城広場	펜타폴리스	จัตุรัสควินซ์	集合了各种知名品牌的商业步行街，昆市区逛街购物的首选场所。	集合了各種知名品牌的商業步行街，昆市區逛街購物的首選場所。	This commercial pedestrian street gathers various well-known brands, making it the preferred destination for shopping and leisure in Quince.	歩行者天国の商業街で、さまざまな有名ブランドが軒を連ね、コンシ区でのショッピングの第一候補となっている。	다양한 유명 브랜드가 모여 있는 로데오 거리로, 퀸즈 존 최고의 쇼핑 장소이다.	ถนน​คน​เดิน​ที่รวม​แบรนด์​ชื่อดัง​ต่างๆ​ เป็น​แหล่ง​ช้อปปิ้ง​ยอดนิยม​ใน​เขต​ควินซ์​						
2020101	1	Ingredients	204	3	2	29:story_list_000_01	1	0	25	0	102161	0	0	5	100	1	6500	204	3000004	4	1	13401	12	0	4	0	1	12	1	1	花园街·饮品	花園街·飲品	Garden Street: Drinks	ガーデンストリート・ドリンク	가든 스트리트 음료	ถนน​การ์​เด้​น​-​เครื่องดื่ม​	条件普通的居住区，拥有南港最大的农贸市场。白猫侦探社总部坐落于此。	條件普通的居住區，擁有南港最大的農貿市場。白貓偵探社總部坐落於此。	A typical residence area, it is home to the largest farmers' market in Southport. Furrmeow Detectives HQ is located here.	南港区最大のファーマーズマーケットがある平凡な住宅街。白猫探偵社の本社がここにある。	일반 조건의 거주지에는 사우스포트에서 가장 큰 농산물 시장이 있다. 화이트캣 탐정사무소 또한 그 곳에 위치해 있다.	เขต​ที่อยู่อาศัย​ธรรมดา​ ซึ่ง​มี​ตลาด​เกษตรกรรม​ที่​ใหญ่​ที่สุด​ใน​ทะเล​ใต้​ สำนักงานใหญ่​ของ​สำนักงาน​นักสืบ​ไวท์​แค​ท​ตั้งอยู่​ที่นี่​	<color=#66b032>区域效果</color>:南港区中回合内未行动的敌我双方都会被附加【病毒】效果。	<color=#66b032>區域效果</color>:南港區中回合內未行動的敵我雙方都會被附加【病毒】效果。	<color=#66b032>District Effect</color>: In Southport, both allies and enemies who haven't taken any action in a turn will be afflicted with the [Disease] effect.	<color=#66b032>エリア効果</color>:南港区で、1ターンの間行動を取らない敵と味方に【病毒】が付与される。	<color=#66b032>지역 효과</color>: 사우스포트에선 턴 내 움직이지 않은 적과 아군 모두에게 [바이러스] 효과가 적용됩니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ทะเล​ใต้​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​ที่​ไม่​ได้​ใช้​สกิล​จะ​ติด​เอฟเฟกต์​ [​ไวรัส​]​
2020102	2	Ingredients	204	3	2	29:story_list_001_05	1	0	25	0	0	2020101	0	5	100	1	20900	204	3000004	4	1	13401	12	0	4	0	1	12	1	1	花园街·饮品	花園街·飲品	Garden Street: Drinks	ガーデンストリート・ドリンク	가든 스트리트 음료	ถนน​การ์​เด้​น​-​เครื่องดื่ม​	条件普通的居住区，拥有南港最大的农贸市场。白猫侦探社总部坐落于此。	條件普通的居住區，擁有南港最大的農貿市場。白貓偵探社總部坐落於此。	A typical residence area, it is home to the largest farmers' market in Southport. Furrmeow Detectives HQ is located here.	南港区最大のファーマーズマーケットがある平凡な住宅街。白猫探偵社の本社がここにある。	일반 조건의 거주지에는 사우스포트에서 가장 큰 농산물 시장이 있다. 화이트캣 탐정사무소 또한 그 곳에 위치해 있다.	เขต​ที่อยู่อาศัย​ธรรมดา​ ซึ่ง​มี​ตลาด​เกษตรกรรม​ที่​ใหญ่​ที่สุด​ใน​ทะเล​ใต้​ สำนักงานใหญ่​ของ​สำนักงาน​นักสืบ​ไวท์​แค​ท​ตั้งอยู่​ที่นี่​	<color=#66b032>区域效果</color>:南港区中回合内未行动的敌我双方都会被附加【病毒】效果。	<color=#66b032>區域效果</color>:南港區中回合內未行動的敵我雙方都會被附加【病毒】效果。	<color=#66b032>District Effect</color>: In Southport, both allies and enemies who haven't taken any action in a turn will be afflicted with the [Disease] effect.	<color=#66b032>エリア効果</color>:南港区で、1ターンの間行動を取らない敵と味方に【病毒】が付与される。	<color=#66b032>지역 효과</color>: 사우스포트에선 턴 내 움직이지 않은 적과 아군 모두에게 [바이러스] 효과가 적용됩니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ทะเล​ใต้​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​ที่​ไม่​ได้​ใช้​สกิล​จะ​ติด​เอฟเฟกต์​ [​ไวรัส​]​
2020103	3	Ingredients	204	3	2	29:story_list_000_01	1	0	25	0	0	2020102	0	5	100	1	34700	204	3000004	4	1	13401	12	0	4	0	1	12	1	1	花园街·饮品	花園街·飲品	Garden Street: Drinks	ガーデンストリート・ドリンク	가든 스트리트 음료	ถนน​การ์​เด้​น​-​เครื่องดื่ม​	条件普通的居住区，拥有南港最大的农贸市场。白猫侦探社总部坐落于此。	條件普通的居住區，擁有南港最大的農貿市場。白貓偵探社總部坐落於此。	A typical residence area, it is home to the largest farmers' market in Southport. Furrmeow Detectives HQ is located here.	南港区最大のファーマーズマーケットがある平凡な住宅街。白猫探偵社の本社がここにある。	일반 조건의 거주지에는 사우스포트에서 가장 큰 농산물 시장이 있다. 화이트캣 탐정사무소 또한 그 곳에 위치해 있다.	เขต​ที่อยู่อาศัย​ธรรมดา​ ซึ่ง​มี​ตลาด​เกษตรกรรม​ที่​ใหญ่​ที่สุด​ใน​ทะเล​ใต้​ สำนักงานใหญ่​ของ​สำนักงาน​นักสืบ​ไวท์​แค​ท​ตั้งอยู่​ที่นี่​	<color=#66b032>区域效果</color>:南港区中回合内未行动的敌我双方都会被附加【病毒】效果。	<color=#66b032>區域效果</color>:南港區中回合內未行動的敵我雙方都會被附加【病毒】效果。	<color=#66b032>District Effect</color>: In Southport, both allies and enemies who haven't taken any action in a turn will be afflicted with the [Disease] effect.	<color=#66b032>エリア効果</color>:南港区で、1ターンの間行動を取らない敵と味方に【病毒】が付与される。	<color=#66b032>지역 효과</color>: 사우스포트에선 턴 내 움직이지 않은 적과 아군 모두에게 [바이러스] 효과가 적용됩니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ทะเล​ใต้​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​ที่​ไม่​ได้​ใช้​สกิล​จะ​ติด​เอฟเฟกต์​ [​ไวรัส​]​
2020104	1	Ingredients	204	1	2	29:story_list_001_05	1	0	25	0	102161	0	0	5	100	1	6600	204	3000004	4	1	13401	12	0	4	0	1	12	1	1	花园街·主食	花園街·主食	Garden Street: Main Dish	ガーデンストリート・メインディッシュ	가든 스트리트 메인요리	ถนนการ์เด้น-จานหลัก	条件普通的居住区，拥有南港最大的农贸市场。白猫侦探社总部坐落于此。	條件普通的居住區，擁有南港最大的農貿市場。白貓偵探社總部坐落於此。	A typical residence area, it is home to the largest farmers' market in Southport. Furrmeow Detectives HQ is located here.	南港区最大のファーマーズマーケットがある平凡な住宅街。白猫探偵社の本社がここにある。	일반 조건의 거주지에는 사우스포트에서 가장 큰 농산물 시장이 있다. 화이트캣 탐정사무소 또한 그 곳에 위치해 있다.	เขต​ที่อยู่อาศัย​ธรรมดา​ ซึ่ง​มี​ตลาด​เกษตรกรรม​ที่​ใหญ่​ที่สุด​ใน​ทะเล​ใต้​ สำนักงานใหญ่​ของ​สำนักงาน​นักสืบ​ไวท์​แค​ท​ตั้งอยู่​ที่นี่​	<color=#66b032>区域效果</color>:南港区中回合内未行动的敌我双方都会被附加【病毒】效果。	<color=#66b032>區域效果</color>:南港區中回合內未行動的敵我雙方都會被附加【病毒】效果。	<color=#66b032>District Effect</color>: In Southport, both allies and enemies who haven't taken any action in a turn will be afflicted with the [Disease] effect.	<color=#66b032>エリア効果</color>:南港区で、1ターンの間行動を取らない敵と味方に【病毒】が付与される。	<color=#66b032>지역 효과</color>: 사우스포트에선 턴 내 움직이지 않은 적과 아군 모두에게 [바이러스] 효과가 적용됩니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ทะเล​ใต้​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​ที่​ไม่​ได้​ใช้​สกิล​จะ​ติด​เอฟเฟกต์​ [​ไวรัส​]​
