id	regionBelong	areaLv	taskGroup	before	startType	taskContentType	taskContentId	taskContenNum	rewardId	rewardNum	openType	openParameter	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
504031	5	4	50403	504030	1	1412	5740015	2	4198001;3000003	25;10000	514	5540015	1	将「自省爆珠酸奶」升至评级C	將「自省爆珠優酪乳」升至評級C	Raise the "Reflective Popping Boba Yogurt" rating to C.	「自省ポッピングボバヨーグルト」がランクCに達する	「반성의 캡슐 요거트」를 C급까지 업그레이드	อัป [โยเกิร์ตไข่มุกป๊อปทบทวนตัวเอง] ถึงระดับ C
504040	5	4	50404	0	1	1404	5	7	4104041;3000016	40;400	517	5	1	累计派送7单中心区外卖	累計派送7單中心區外賣	Complete 7 delivery orders in Central District.	中央区出前を7回完了する	센트럴 타운으로 누적 7회 배달	ส่งอาหารในเขตศูนย์กลาง 7 ออเดอร์
504060	5	4	50406	0	2	1110	2015404	1	4100011;3000003	20;15000	263	2015404	1	通关1次「白塔4」	通關1次「白塔4」	Clear "Ivorus IV" 1 time.	「ホワイトタワー4」を1回クリアする	「브라이트 타워 4」1회 클리어	ผ่านด่าน [ไวท์ทาวเวอร์ 4] 1 ครั้ง
504061	5	4	50406	504060	1	1723	107	8	4100011;4100011	15;6	701		1	将任意「不屈套」装备升至1星+3	將任意「不屈套」裝備升至1星+3	Upgrade any Undaunted Set piece to 1★+3.	「不屈セット」の任意装備が★1＋3に達する	임의의「불굴 세트」장비 1★을 +3까지 강화	อัปเกรดอุปกรณ์ [เซ็ตความอึด] ใดก็ได้ถึง 1★ +3
504070	5	4	50407	0	2	6	8000552	10	4199001;3000003	4;5000	270	8000552	1	获得10条「银飘鱼」	獲得10條「銀飄魚」	Obtain 10 "Minnows".	「インピャオ」を10匹獲得する	「은표어」 10마리 획득	ได้รับ [ปลาสร้อยลูกกล้วย] 10 ตัว
504071	5	4	50407	504070	1	1412	5730013	2	4198001;3000003	25;10000	513	5530013	1	将「银飘鱼」升至评级C	將「銀飄魚」升至評級C	Raise the "Minnow" rating to C.	「インピャオ」がランクCに達する	「은표어」를 C급까지 업그레이드	อัป [ปลาสร้อยลูกกล้วย] ถึงระดับ C
504080	5	4	50408	0	2	1106		1	3000013;3000003	800;5000	722		1	参与1次「幻影斗技场」	參與1次「幻影鬥技場」	Battle in the Phantom Clash 1 time.	「ファントム闘技場」に1回参加する	팬텀 투기장 1회 참여	เข้าร่วม [แฟนธอมอารีน่า] 1 ครั้ง
505010	5	5	50501	0	2	1110	2050501	10	5600105;3000003	20;10000	268	2050501	1	通关10次「宴会馆·饮品1」	通關10次「宴會館·飲品1」	Clear "Banquet Hall - Drinks I" 10 times.	「宴の館･ドリンク1」を10回クリアする	「파티홀 음료 1」 10회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-ครื่องดื่ม 1] 10 ครั้ง
505011	5	5	50501	505010	1	1412	5710013	3	4198001;3000003	50;20000	511	5510013	1	将「能量饮料」升至评级B	將「能量飲料」升至評級B	Raise the "Energy Drink" rating to B.	「エネルギードリンク」がランクBに達する	「에너지 드링크」를 B급까지 업그레이드	อัป [เครื่องดื่มชูกำลัง] ถึงระดับ B
505020	5	5	50502	0	2	1110	2050504	10	5600108;3000003	20;10000	268	2050504	1	通关10次「宴会馆·主食1」	通關10次「宴會館·主食1」	Clear "Banquet Hall - Main Dish I" 10 times.	「宴の館･メインディッシュ1」を10回クリアする	「파티홀 메인요리 1」 10회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-จานหลัก 1] 10 ครั้ง
505021	5	5	50502	505020	1	1412	5720013	3	4198001;3000003	50;20000	512	5520013	1	将「沉静代餐奶昔」升至评级B	將「沉靜代餐奶昔」升至評級B	Raise the "Silent Diet Shakes" rating to B.	「おっとりミルクシェイク」がランクBに達する	「침착의 밀크쉐이크」를 B급까지 업그레이드	อัป [มิลก์เชคสงบสุข] ถึงระดับ B
505030	5	5	50503	0	2	1110	2050507	10	5600109;3000003	20;10000	268	2050507	1	通关10次「宴会馆·甜品1」	通關10次「宴會館·甜品1」	Clear "Banquet Hall - Dessert I" 10 times.	「宴の館･デザート1」を10回クリアする	「파티홀 디저트 1」 10회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-ขนมหวาน 1] 10 ครั้ง
505031	5	5	50503	505030	1	1412	5740013	3	4198001;3000003	50;20000	514	5540013	1	将「自省酸奶杯」升至评级B	將「自省優酪乳杯」升至評級B	Raise the "Reflective Yogurt" rating to B.	「自省ヨーグルト」がランクBに達する	「반성의 요거트」를 B급까지 업그레이드	อัป [โยเกิร์ตสะท้อนตัวเอง] ถึงระดับ B
505040	5	5	50504	0	1	1404	5	10	4104041;3000016	50;500	517	5	1	累计派送10单中心区外卖	累計派送10單中心區外賣	Complete 10 delivery orders in Central District.	中央区出前を10回完了する	센트럴 타운으로 누적 10회 배달	ส่งอาหารในเขตศูนย์กลาง 10 ออเดอร์
505060	5	5	50506	0	2	1110	2015405	1	4100011;3000003	25;20000	263	2015405	1	通关1次「白塔5」	通關1次「白塔5」	Clear "Ivorus V" 1 time.	「ホワイトタワー5」を1回クリアする	「브라이트 타워 5」1회 클리어	ผ่านด่าน [ไวท์ทาวเวอร์ 5] 1 ครั้ง
505061	5	5	50506	505060	1	1724	107	2	4100011;4100011	20;8	701		1	将任意「不屈套」装备升至2星	將任意「不屈套」裝備升至2星	Upgrade any Undaunted Set piece to 2★.	「不屈セット」の任意装備が★2に達する	임의의「불굴 세트」장비 2★으로 승급	อัปเกรดอุปกรณ์ [เซ็ตความอึด] ใดก็ได้ถึง 2★
505062	5	5	50506	505061	1	1725	107	1	4100032;3000003	1;12000	701		1	将任意「不屈套」装备洗练1次	將任意「不屈套」裝備洗練1次	Refine any Undaunted Set piece 1 time.	「不屈セット」の任意装備を1回洗練する	임의의「불굴 세트」장비 제련 1회	รีไฟน์อุปกรณ์ [เซ็ตความอึด] ใดก็ได้ 1 ครั้ง
505070	5	5	50507	0	2	6	8000561	10	4199001;3000003	5;5000	270	8000561	1	获得10条「黄鳍棘鲷」	獲得10條「黃鰭棘鯛」	Obtain 10 "Yellowfin Seabreams".	「キハダ」を10匹獲得する	「감성돔」 10마리 획득	ได้รับ [ปลาซีบรีม] 10 ตัว
505071	5	5	50507	505070	1	1412	5730011	2	4198001;3000003	25;10000	513	5530011	1	将「黄鳍味噌煮」升至评级C	將「黃鰭味噌煮」升至評級C	Raise the "Yellowfin Bream Miso Stew" rating to C.	「キハダの味噌煮込み」がランクCに達する	「노란 지느러미 찜」을 C급까지 업그레이드	อัป [สตูว์มิโซะซีบรีม] ถึงระดับ C
505080	5	5	50508	0	2	1106		1	3000013;3000003	1000;5000	722		1	参与1次「幻影斗技场」	參與1次「幻影鬥技場」	Battle in the Phantom Clash 1 time.	「ファントム闘技場」に1回参加する	팬텀 투기장 1회 참여	เข้าร่วม [แฟนธอมอารีน่า] 1 ครั้ง
601010	6	1	60101	0	2	1110	2060401	3	5600112;3000003	6;3000	277	2060401	1	通关3次「新边森林·饮品1」	通關3次「新邊森林·飲品1」	Clear "Edgewoods - Drinks I" 3 times.	「新辺の森･ドリンク1」を3回クリアする	「뉴엣지 숲 음료 1」 3회 클리어	ผ่านด่าน [ป่านิวเอดจ์-ครื่องดื่ม 1] 3 ครั้ง
601011	6	1	60101	601010	1	1412	5710016	2	4198001;3000003	25;10000	511	5510016	1	将「生命水」升至评级C	將「生命水」升至評級C	Raise the "Elixir of life" rating to C.	「命の水」がランクCに達する	「생명수」를 C급까지 업그레이드	อัป [น้ำแห่งชีวิต] ถึงระดับ C
601020	6	1	60102	0	1	1404	6	1	4104041;3000016	10;100	517	6	1	累计派送1单凛北区外卖	累計派送1單凜北區外賣	Complete 1 delivery order in Boreala.	凛北区出前を1回完了する	노스 타운으로 누적 1회 배달	ส่งอาหารในเขตโบเรียร่า 1 ออเดอร์
601030	6	1	60103	0	2	1110	2015501	1	4100011;3000003	5;10000	273	2015501	1	通关1次「雪将军广场1」	通關1次「雪將軍廣場1」	Clear "Snowhawk Square I" 1 time.	「雪将軍広場1」を1回クリアする	「제네럴 스노우 프라자 1」1회 클리어	ผ่านด่าน [จัตุรัสสโนว์ 1] 1 ครั้ง
601040	6	1	60104	0	2	6	8000612	10	4199001;3000003	1;5000	280	8000612	1	获得10条「蓝鲭鱼」	獲得10條「藍鯖魚」	Obtain 10 "Pacific Mackerels".	「サバ」を10匹獲得する	「고등어」 10마리 획득	ได้รับ [ปลาซาบะ] 10 ตัว
601041	6	1	60104	601040	1	1412	5730021	2	4198001;3000003	25;10000	513	5530021	1	将「水煮蓝鲭鱼」升至评级C	將「水煮藍鯖魚」升至評級C	Raise the "Boiled Pacific Mackerel" rating to C.	「サバの煮付け」がランクCに達する	「고등어탕」를 C급까지 업그레이드	อัป [ปลาซาบะนึ่ง] ถึงระดับ C
602010	6	2	60201	0	2	1110	2060404	3	5600114;3000003	6;3000	277	2060404	1	通关3次「新边森林·主食1」	通關3次「新邊森林·主食1」	Clear "Edgewoods - Main Dish I" 3 times.	「新辺の森･メインディッシュ1」を3回クリアする	「뉴엣지 숲 메인요리 1」 3회 클리어	ผ่านด่าน [ป่านิวเอดจ์-จานหลัก 1] 3 ครั้ง
602011	6	2	60201	602010	1	1412	5720016	2	4198001;3000003	25;10000	512	5520016	1	将「慵懒麦面包」升至评级C	將「慵懶麥麵包」升至評級C	Raise the "Laidback Bread" rating to C.	「のんびりライ麦パン」がランクCに達する	「게으름의 식빵」을 C급까지 업그레이드	อัป [ขนมปังโฮลวีตจอมขี้เกียจ] ถึงระดับ C
602020	6	2	60202	0	2	1110	2060407	3	5600116;3000003	6;3000	277	2060407	1	通关3次「新边森林·甜品1」	通關3次「新邊森林·甜品1」	Clear "Edgewoods - Dessert I" 3 times.	「新辺の森･デザート1」を3回クリアする	「뉴엣지 숲 디저트 1」 3회 클리어	ผ่านด่าน [ป่านิวเอดจ์-ขนมหวาน 1] 3 ครั้ง
602021	6	2	60202	602020	1	1412	5740016	2	4198001;3000003	25;10000	514	5540016	1	将「愉悦蛋糕」升至评级C	將「愉悅蛋糕」升至評級C	Raise the "Joyful Cake" rating to C.	「愉悦ケーキ」がランクCに達する	「기쁨의 케이크」를 C급까지 업그레이드	อัป [เค้กแห่งความสุข] ถึงระดับ C
602030	6	2	60203	0	1	1404	6	3	4104041;3000016	20;200	517	6	1	累计派送3单凛北区外卖	累計派送3單凜北區外賣	Complete 3 delivery orders in Boreala.	凛北区出前を3回完了する	노스 타운으로 누적 3회 배달	ส่งอาหารในเขตโบเรียร่า 3 ออเดอร์
602050	6	2	60205	0	2	1110	2015502	1	4100011;3000003	10;10000	273	2015502	1	通关1次「雪将军广场2」	通關1次「雪將軍廣場2」	Clear "Snowhawk Square II" 1 time.	「雪将軍広場2」を1回クリアする	「제네럴 스노우 프라자 2」1회 클리어	ผ่านด่าน [จัตุรัสสโนว์ 2] 1 ครั้ง
602051	6	2	60205	602050	1	1723	109	3	4100011;4100011	5;2	701		1	将任意「精通套」装备升至+3	將任意「精通套」裝備升至+3	Upgrade any Mastery Set piece to +3.	「精通セット」の任意装備が＋3に達する	임의의「마스터 세트」장비 +3까지 강화	อัปเกรดอุปกรณ์ [เซ็ตชำนาญ] ใดก็ได้ถึง +3
602060	6	2	60206	0	2	6	8000631	10	4199001;3000003	2;5000	280	8000631	1	获得10条「斑点月鱼」	獲得10條「斑點月魚」	Obtain 10 "Opahs".	「アカマンボウ」を10匹獲得する	「붉평치」 10마리 획득	ได้รับ [ปลาลายพระจันทร์] 10 ตัว
602061	6	2	60206	602060	1	1412	5730023	2	4198001;3000003	25;10000	513	5530023	1	将「月鱼刺身」升至评级C	將「月魚刺身」升至評級C	Raise the "Opah Sashimi" rating to C.	「アカマンボウの刺身」がランクCに達する	「붉평치회」를 C급까지 업그레이드	อัป [ซาซิมิปลาพระจันทร์] ถึงระดับ C
603010	6	3	60301	0	2	1110	2060402	5	5600015;5600112	5;5	277	2060402	1	通关5次「新边森林·饮品2」	通關5次「新邊森林·飲品2」	Clear "Edgewoods - Drinks II" 5 times.	「新辺の森･ドリンク2」を5回クリアする	「뉴엣지 숲 음료 2」 5회 클리어	ผ่านด่าน [ป่านิวเอดจ์-เครื่องดื่ม 2] 5 ครั้ง
603011	6	3	60301	603010	1	1412	5710017	2	4198001;3000003	25;10000	511	5510017	1	将「热血气泡水」升至评级C	將「熱血氣泡水」升至評級C	Raise the "Passionate Sparkling Water" rating to C.	「情熱炭酸水」がランクCに達する	「열정의 에이드」를 C급까지 업그레이드	อัป [โซดากระปรี้กระเปร่า] ถึงระดับ C
603020	6	3	60302	0	2	1110	2060408	5	5600044;5600116	5;5	277	2060408	1	通关5次「新边森林·甜品2」	通關5次「新邊森林·甜品2」	Clear "Edgewoods - Dessert II" 5 times.	「新辺の森･デザート2」を5回クリアする	「뉴엣지 숲 디저트 2」 5회 클리어	ผ่านด่าน [ป่านิวเอดจ์-ขนมหวาน 2] 5 ครั้ง
603021	6	3	60302	603020	1	1412	5720017	2	4198001;3000003	25;10000	512	5520017	1	将「慵懒果酱三明治」升至评级C	將「慵懶果醬三明治」升至評級C	Raise the "Laidback Jam Sandwich" rating to C.	「のんびりジャムサンド」がランクCに達する	「게으름의 잼 샌드위치」를 C급까지 업그레이드	อัป [แซนด์วิชแยมขี้เกียจ] ถึงระดับ C
603030	6	3	60303	0	2	1110	2060406	5	5600049;5600115	5;5	277	2060406	1	通关5次「新边森林·主食3」	通關5次「新邊森林·主食3」	Clear "Edgewoods - Main Dish III" 5 times.	「新辺の森･メインディッシュ3」を5回クリアする	「뉴엣지 숲 메인요리 3」 5회 클리어	ผ่านด่าน [ป่านิวเอดจ์-จานหลัก 3] 5 ครั้ง
603031	6	3	60303	603030	1	1412	5740017	2	4198001;3000003	25;10000	514	5540017	1	将「奶油愉悦蛋糕」升至评级C	將「奶油愉悅蛋糕」升至評級C	Raise the "Joyful Cream Cake" rating to C.	「愉悦クリームケーキ」がランクCに達する	「기쁨의 생크림 케이크」를 C급까지 업그레이드	อัป [เค้กครีมเนยแห่งความสุข] ถึงระดับ C
603040	6	3	60304	0	1	1404	6	5	4104041;3000016	30;300	517	6	1	累计派送5单凛北区外卖	累計派送5單凜北區外賣	Complete 5 delivery orders in Boreala.	凛北区出前を5回完了する	노스 타운으로 누적 5회 배달	ส่งอาหารในเขตโบเรียร่า 5 ออเดอร์
603060	6	3	60306	0	2	1110	2015503	1	4100011;3000003	15;15000	273	2015503	1	通关1次「雪将军广场3」	通關1次「雪將軍廣場3」	Clear "Snowhawk Square III" 1 time.	「雪将軍広場3」を1回クリアする	「제네럴 스노우 프라자 3」1회 클리어	ผ่านด่าน [จัตุรัสสโนว์ 3] 1 ครั้ง
603061	6	3	60306	603060	1	1724	109	1	4100011;4100011	10;4	701		1	将任意「精通套」装备升至1星	將任意「精通套」裝備升至1星	Upgrade any Mastery Set piece to 1★.	「精通セット」の任意装備が★1に達する	임의의「마스터 세트」장비 1★으로 승급	อัปเกรดอุปกรณ์ [เซ็ตชำนาญ] ใดก็ได้ถึง 1★
603070	6	3	60307	0	2	6	8000642	10	4199001;3000003	3;5000	280	8000642	1	获得10条「冬鰤鱼」	獲得10條「冬鰤魚」	Obtain 10 "Japanese Amberjacks".	「寒ブリ」を10匹獲得する	「방어」 10마리 획득	ได้รับ [ปลาบุริ] 10 ตัว
603071	6	3	60307	603070	1	1412	5730024	2	4198001;3000003	25;10000	513	5530024	1	将「鰤鱼花道沙拉」升至评级C	將「鰤魚花道沙拉」升至評級C	Raise the "Yellowtail Sashimi Salad" rating to C.	「ぶりサラダ」がランクCに達する	「화려한 방어 샐러드」를 C급까지 업그레이드	อัป [สลัดปลาบุริ] ถึงระดับ C
604010	6	4	60401	0	2	1110	2060405	5	5600115;5600114	5;5	277	2060405	1	通关5次「新边森林·主食2」	通關5次「新邊森林·主食2」	Clear "Edgewoods - Main Dish II" 5 times.	「新辺の森･メインディッシュ2」を5回クリアする	「뉴엣지 숲 메인요리 2」 5회 클리어	ผ่านด่าน [ป่านิวเอดจ์-จานหลัก 2] 5 ครั้ง
604011	6	4	60401	604010	1	1412	5710018	2	4198001;3000003	25;10000	511	5510018	1	将「燃血特调」升至评级C	將「燃血特調」升至評級C	Raise the "Blazing-Blood Brew" rating to C.	「熱血ブレンド」がランクCに達する	「열혈의 스페셜 블렌드」를 C급까지 업그레이드	อัป [เครื่องดื่มเสริมกำลัง] ถึงระดับ C
604020	6	4	60402	0	2	1110	2060403	5	5600113;5600015	5;5	277	2060403	1	通关5次「新边森林·饮品3」	通關5次「新邊森林·飲品3」	Clear "Edgewoods - Drinks III" 5 times.	「新辺の森･ドリンク3」を5回クリアする	「뉴엣지 숲 음료 3」 5회 클리어	ผ่านด่าน [ป่านิวเอดจ์-เครื่องดื่ม 3] 5 ครั้ง
604021	6	4	60402	604020	1	1412	5720018	2	4198001;3000003	25;10000	512	5520018	1	将「慵懒芝士果酱三明治」升至评级C	將「慵懶芝士果醬三明治」升至評級C	Raise the "Laidback Grilled Cheese Sandwich" rating to C.	「のんびりチーズジャムサンド」がランクCに達する	「게으름의 치즈 잼 샌드위치」를 C급까지 업그레이드	อัป [แซนด์วิชแยมผลไม้สไตล์ขี้เกียจ] ถึงระดับ C
604030	6	4	60403	0	2	1110	2060409	5	5600024;5600044	5;5	277	2060409	1	通关5次「新边森林·甜品3」	通關5次「新邊森林·甜品3」	Clear "Edgewoods - Dessert III" 5 times.	「新辺の森･デザート3」を5回クリアする	「뉴엣지 숲 디저트 3」 5회 클리어	ผ่านด่าน [ป่านิวเอดจ์-เครื่องดื่ม 3] 5 ครั้ง
604031	6	4	60403	604030	1	1412	5740018	2	4198001;3000003	25;10000	514	5540018	1	将「草莓奶油愉悦蛋糕」升至评级C	將「草莓奶油愉悅蛋糕」升至評級C	Raise the "Joyful Strawberry Cream Cake" rating to C.	「愉悦イチゴケーキ」がランクCに達する	「기쁨의 딸기크림 케이크」를 C급까지 업그레이드	อัป [เค้กสตรอว์เบอร์รีแห่งความสุข] ถึงระดับ C
604040	6	4	60404	0	1	1404	6	7	4104041;3000016	40;400	517	6	1	累计派送7单凛北区外卖	累計派送7單凜北區外賣	Complete 7 delivery orders in Boreala.	凛北区出前を7回完了する	노스 타운으로 누적 7회 배달	ส่งอาหารในเขตโบเรียร่า 7 ออเดอร์
604060	6	4	60406	0	2	1110	2015504	1	4100011;3000003	20;15000	273	2015504	1	通关1次「雪将军广场4」	通關1次「雪將軍廣場4」	Clear "Snowhawk Square IV" 1 time.	「雪将軍広場4」を1回クリアする	「제네럴 스노우 프라자 4」1회 클리어	ผ่านด่าน [จัตุรัสสโนว์ 4] 1 ครั้ง
604061	6	4	60406	604060	1	1723	109	8	4100011;4100011	15;6	701		1	将任意「精通套」装备升至1星+3	將任意「精通套」裝備升至1星+3	Upgrade any Mastery Set piece to 1★+3.	「精通セット」の任意装備が★1＋3に達する	임의의「마스터 세트」장비 1★을 +3까지 강화	อัปเกรดอุปกรณ์ [เซ็ตชำนาญ] ใดก็ได้ถึง 1★ +3
604070	6	4	60407	0	2	6	8000651	10	4199001;3000003	4;5000	280	8000651	1	获得10条「金鲳鱼」	獲得10條「金鯧魚」	Obtain 10 "Golden Pomfrets".	「マルコバン」を10匹獲得する	「금병어」 10마리 획득	ได้รับ [ปลาจาระเม็ดทอง] 10 ตัว
604071	6	4	60407	604070	1	1412	5730012	2	4198001;3000003	25;10000	513	5530012	1	将「清蒸金鲳鱼」升至评级C	將「清蒸金鯧魚」升至評級C	Raise the "Steamed Golden Pomfret" rating to C.	「マルコバンの蒸し物」がランクCに達する	「금병어찜」을 C급까지 업그레이드	อัป [ปลาจาระเม็ดทองนึ่ง] ถึงระดับ C
605010	6	5	60501	0	2	1110	2060401	10	5600112;3000003	20;10000	277	2060401	1	通关10次「新边森林·饮品1」	通關10次「新邊森林·飲品1」	Clear "Edgewoods - Drinks I" 10 times.	「新辺の森･ドリンク1」を10回クリアする	「뉴엣지 숲 음료 1」 10회 클리어	ผ่านด่าน [ป่านิวเอดจ์-ครื่องดื่ม 1] 10 ครั้ง
605011	6	5	60501	605010	1	1412	5710016	3	4198001;3000003	50;20000	511	5510016	1	将「生命水」升至评级B	將「生命水」升至評級B	Raise the "Elixir of life" rating to B.	「命の水」がランクBに達する	「생명수」를 B급까지 업그레이드	อัป [น้ำแห่งชีวิต] ถึงระดับ B
605020	6	5	60502	0	2	1110	2060404	10	5600114;3000003	20;10000	277	2060404	1	通关10次「新边森林·主食1」	通關10次「新邊森林·主食1」	Clear "Edgewoods - Main Dish I" 10 times.	「新辺の森･メインディッシュ1」を10回クリアする	「뉴엣지 숲 메인요리 1」 10회 클리어	ผ่านด่าน [ป่านิวเอดจ์-จานหลัก 1] 10 ครั้ง
605021	6	5	60502	605020	1	1412	5720016	3	4198001;3000003	50;20000	512	5520016	1	将「慵懒麦面包」升至评级B	將「慵懶麥麵包」升至評級B	Raise the "Laidback Bread" rating to B.	「のんびりライ麦パン」がランクBに達する	「게으름의 식빵」을 B급까지 업그레이드	อัป [ขนมปังโฮลวีตจอมขี้เกียจ] ถึงระดับ B
605030	6	5	60503	0	2	1110	2060407	10	5600116;3000003	20;10000	277	2060407	1	通关10次「新边森林·甜品1」	通關10次「新邊森林·甜品1」	Clear "Edgewoods - Dessert I" 10 times.	「新辺の森･デザート1」を10回クリアする	「뉴엣지 숲 디저트 1」 10회 클리어	ผ่านด่าน [ป่านิวเอดจ์-ขนมหวาน 1] 10 ครั้ง
605031	6	5	60503	605030	1	1412	5740016	3	4198001;3000003	50;20000	514	5540016	1	将「愉悦蛋糕」升至评级B	將「愉悅蛋糕」升至評級B	Raise the "Joyful Cake" rating to B.	「愉悦ケーキ」がランクBに達する	「기쁨의 케이크」를 B급까지 업그레이드	อัป [เค้กแห่งความสุข] ถึงระดับ B
605040	6	5	60504	0	1	1404	6	10	4104041;3000016	50;500	517	6	1	累计派送10单凛北区外卖	累計派送10單凜北區外賣	Complete 10 delivery orders in Boreala.	凛北区出前を10回完了する	노스 타운으로 누적 10회 배달	ส่งอาหารในเขตโบเรียร่า 10 ออเดอร์
605060	6	5	60506	0	2	1110	2015505	1	4100011;3000003	25;20000	273	2015505	1	通关1次「雪将军广场5」	通關1次「雪將軍廣場5」	Clear "Snowhawk Square V" 1 time.	「雪将軍広場5」を1回クリアする	「제네럴 스노우 프라자 5」1회 클리어	ผ่านด่าน [จัตุรัสสโนว์ 5] 1 ครั้ง
605061	6	5	60506	605060	1	1724	109	2	4100011;4100011	20;8	701		1	将任意「精通套」装备升至2星	將任意「精通套」裝備升至2星	Upgrade any Mastery Set piece to 2★.	「精通セット」の任意装備が★2に達する	임의의「마스터 세트」장비 2★으로 승급	อัปเกรดอุปกรณ์ [เซ็ตชำนาญ] ใดก็ได้ถึง 2★
605062	6	5	60506	605061	1	1725	109	1	4100032;3000003	1;12000	701		1	将任意「精通套」装备洗练1次	將任意「精通套」裝備洗練1次	Refine any Mastery Set piece 1 time.	「精通セット」の任意装備を1回洗練する	임의의「마스터 세트」장비 제련 1회	รีไฟน์อุปกรณ์ [เซ็ตชำนาญ] ใดก็ได้ 1 ครั้ง
605070	6	5	60507	0	2	6	8000661	10	4199001;3000003	5;5000	280	8000661	1	获得10条「金色沙丁鱼」	獲得10條「金色沙丁魚」	Obtain 10 "Round Sardinella".	「ゴールデンイワシ」を10匹獲得する	「금빛 정어리」 10마리 획득	ได้รับ [ปลาซาร์ดีนสีทอง] 10 ตัว
605071	6	5	60507	605070	1	1412	5730025	2	4198001;3000003	25;10000	513	5530025	1	将「炭烤沙丁鱼」升至评级C	將「炭烤沙丁魚」升至評級C	Raise the "Grilled Sardines" rating to C.	「イワシの塩焼き」がランクCに達する	「정어리 숯불구이」를 C급까지 업그레이드	อัป [ปลาซาดีนย่างถ่าน] ถึงระดับ C
