id	desc	effects	refresh	isUnique	isUniqueAll	levelUpType	buffType	endType	endNum	endOrder	stackingType	sameBuffStackingType	effectTrigger	triggerCd	triggerClickType	effectTarget	effectType	triggerOrder	effectId	isClear	isStolen	isIgnore	removeByMaster	showId	showDesc	buffTags	status
8100292	噩梦回响-受到间接伤害提升50%	412202160					2				2	3								0	0	1		201901	320027		1
8100293	噩梦回响-触发器-未携带增益效果的敌方战斗员受到伤害提升20%	10001					0				2	1	9523			301	1	1	8100294	0	0	1					1
8100294	噩梦回响：受到伤害提升30%	411502152		0			2	9470	1	2	2	1								0	0	1		201101	320036		1
8100295	噩梦回响-触发器-每次受到【生命值提升】，我方全体获得1层造成伤害提升20%，上限3层	10001					0				2	1	7263			301	1	3	8100296	0	0	1					1
8100296	噩梦回响：造成伤害提升20%	411501158					1				2	3								0	0	1		101201	320041		1
340401901	世界BOSS-佣兵-回合开始时，获得3层340401902	10001					0				2	1	1102	3		301	1;1;1	2	340401902;340401902;340401902	0	0	1					1
340401902	世界BOSS-佣兵-攻击力提升1%	340401902					1				2	3								0	0	1		100101	100101		1
340401903	世界BOSS-佣兵-boss描述	10001					0				2	1	7322	3		102	1;1	2	340401901;340401904	0	0	1		300014	340401903		1
340401904	世界BOSS-佣兵-自身每有1层buff，最终伤害提升3%	340401904					1				2	1								0	0	1		101201	340401904		1
8100297	噩梦回响-失去增益buff，且非正常失去时，给自己挂受到伤害提高20%	10001					0				2	1	9327		3	301	1	2	8100298	0	0	1					1
8100298	噩梦回响-受到最终伤害提高20%	411502164					2				2	3								1	1	0		341004	320036		1
8100299	噩梦回响-触发器-每回合当前生命值最高的敌人受到伤害提升30%，其余敌人受到伤害减少30%	10001					0				2	1	9299			251	1	1	8100302	0	0	1					1
8100300	噩梦回响-触发器-每回合当前生命值最高的敌人受到伤害提升30%，其余敌人受到伤害减少30%	10001					0				2	1	1102			321	1;1	1	8100299;8100301	0	0	1					1
8100301	噩梦回响：受到伤害提升30%	411502152		0			2				2	1								0	0	1		201101	320036		1
8100302	噩梦回响，怪物通用，受到伤害降低30%	411502151		0			1				2	3								1	1	0		101101	320086		1
8100303	噩梦回响：防御力被降低的敌方单位受到伤害提升30%	10001		1			0				2	1	9465			301	1	1	8100304	0	0	1					1
8100304	噩梦回响：受到伤害提升30%	411502152		0			2	9470	1	2	2	1								0	0	1		201101	320036		1
180300101	清平乐-暴露2回合（唯一）	480300109;480300101		1		3	2				2	1								1	1	0		80300801	180300101		1
180300102	清平乐-受到破碎伤害提升	480300102				3	2				2	3								1	1	0		202701	202701		1
180300103	清平乐-造成伤害提升	480300103					0	1002	1	2	2	3								0	0	1					1
180300104	清平乐-大招标记	10001				3	0				2	1	9299	2		301	2	2	280300104	0	0	1					1
180300105	清平乐-初始被动天赋表-战斗开始时，给红色友方挂180300106	10001					0				2	1	7322	3	3	238	1	2	180300106	0	0	1	1	61803008		2	1
180300106	清平乐-造成最终伤害提升x%	480300104					0				2	3								0	0	1	1			2	1
180300107	清平乐-初始被动天赋表-战斗开始时，给红茶挂180300108	10001					0				2	1	7322	3	3	327	1	2	180300108	0	0	1	1			2	1
180300108	清平乐-造成最终伤害提升x%	480300105					0				2	3								0	0	1	1			2	1
180300109	清平乐-1星-战斗开始时获得sp+2	10001					0				2	1	7322	2		301	2	1	210010102	0	0	1					1
180300110	清平乐-4星-释放技能2时，我方全体获得180300111	10001					0				2	1	9563	2		202	1	2	180300111	0	0	1					1
180300111	清平乐-4星-暴击伤害提升5层3回合	480300106					1				2	3								1	1	0		100601	100601		1
180300112	清平乐-6星-回合开始时，给敌方挂180300113	10001					0				2	1	1102	3		102	1	2	180300113	0	0	1					1
180300113	清平乐-6星-受hit时，给目标挂180300114	10001					0				2	1	9564	2		101	1	2	180300114	0	0	1					1
180300114	清平乐-最终伤害提升	480300107					0				2	1								1	1	0		101201	101201		1
1010126	悼亡之影-【攻击力提升20%】	401102151					1				2	1								1	1	0		100101	100101		1
1010127	悼亡之影-【防御力提升50%】	412010158					1				2	1								1	1	0		100201	100201		1
1010128	悼亡之影-【忍耐率提升30%】	411303152					1				2	1								1	1	0		101001	101001		1
8100305	噩梦回响：攻击力被降低的敌方单位受到伤害提升20%	10001		1			0				2	1	9464			301	1	1	8100306	0	0	1					1
8100306	噩梦回响：受到伤害提升20%	411502164					2	9470	1	2	2	1								0	0	1		201101	320036		1
8100307	噩梦回响：攻击力被降低的敌方单位受到伤害提升30%	10001		1			0				2	1	9464			301	1	1	8100308	0	0	1					1
8100308	噩梦回响：受到伤害提升30%	411502152					2	9470	1	2	2	1								0	0	1		201101	320036		1
8100309	噩梦回响-触发器-携带护盾的我方单位造成伤害提升20%	10001					0				2	1	9518			301	1	1	8100310	0	0	1					1
8100310	噩梦回响：造成伤害提升20%	411501158					1	1002	1	3	2	1								0	0	1		101201	320041		1
8100311	噩梦回响-触发器-携带护盾的我方单位造成伤害提升30%	10001					0				2	1	9518			301	1	1	8100312	0	0	1					1
8100312	噩梦回响：造成伤害提升30%	411501160					1	1002	1	3	2	1								0	0	1		101201	320041		1
114600801	菲菲-大招-偷攻击力	10001				3	0				2	1	9299	2		331	1	2	114600802	0	0	1					1
114600802	菲菲-大招-攻击力提升	414600802				3	0				2	1								0	0	1					1
114600803	菲菲-大招-攻击力降低	414600801				3	2				2	1	9297	2		331	2	2	214600804	1	1	0		200101	114600801		1
114600804	菲菲-初始被动天赋表-战斗开始时，给红色友方挂114600805	10001					0				2	1	7322	3	3	238	1	2	114600805	0	0	1	1	61146008		2	1
114600805	菲菲-暴击伤害提升x%	414600803					0				2	1								0	0	1	1			2	1
114600806	菲菲-技能1-标记	10001			1	3	0				2	1								0	0	1		14600081	114600806		1
114600807	菲菲-被动-对携带114600806的目标造成伤害前获得114600809	10001				3	0				2	1	7043	2		301	1	2	114600809	0	0	1					1
114600808	菲菲-被动-受到携带114600806的目标造成伤害前获得114600810	10001				3	0				2	1	9571	2		301	1	2	114600810	0	0	1					1
114600809	菲菲-技能1-造成伤害提升	414600804				3	0	1002	1	3	2	1								0	0	1					1
114600810	菲菲-技能1-受到伤害降低	414600805				3	0	7250	1	3	2	1								0	0	1					1
114600811	菲菲-1星-标记	10001					0				2	1								0	0	1					1
114600812	菲菲-4星-对携带114600806的目标造成伤害前获得114600813	10001					0				2	1	7043	2		301	1	2	114600813	0	0	1					1
114600813	菲菲-4星-暴击伤害提升	414600806					0	1002	1	3	2	1								0	0	1					1
114600814	菲菲-6星-生命值大于50%，造成伤害提升20%	414600807	1				0				2	1								0	0	1					1
115400801	罗寇-初始被动天赋表-每损失1%生命，造成间接伤害提升	415400801	1				0				2	1								0	0	1		61154008		2	1
115400802	罗寇-被动-回合开始时，如果自身诅咒小于3，获得诅咒	10001					0				2	1	9566	3		301	1	2	115400817	0	0	1					1
115400803	罗寇-被动-大回合结束前锁血	10001					0				2	1	9415	3		301	1	3	115400804	0	0	1					1
115400804	罗寇-被动-锁血	415400802					0	1103	1	1	2	1								0	0	1					1
115400805	罗寇-技能2-获得自身时偷取敌方罗寇诅咒	10001				3	0				2	1	9299	2		332	2	2	215400806	0	0	1					1
115400806	罗寇-1星-回合开始时给敌方115400808	10001					0				2	1	1102	3		102	1	2	115400808	0	0	1					1
115400807	罗寇-1星-回合开始时给友方115400809	10001					0				2	1	1102	3		251	1	2	115400809	0	0	1					1
115400808	罗寇-1星-获得诅咒时，给目标115400810	10001					0				2	1	9567	3		101	1	2	115400810	0	0	1					1
115400809	罗寇-1星-获得115400810时，给友方罗寇115400815	10001					0				2	1	7002	3		333	1	2	115400815	0	0	1					1
115400810	罗寇-1星-标记	10001					0				2	1								0	0	1					1
115400811	罗寇-1星-获得115400815时，给自身诅咒	10001					0				2	1	7002	3		301	1	2	115400817	0	0	1					1
115400812	罗寇-4星-自身施加的诅咒造成伤害时，给自己计伤害	10001					0				2	1	9439			301	1;2	2	115400816;215400807	0	0	1					1
115400813	罗寇-4星-空白护盾	415400803					1				2	1								0	0	0		110202	110202		1
115400814	罗寇-6星-标记	10001					0				2	1								0	0	1					1
115400815	罗寇-1星-标记	10001					0				2	1								0	0	1					1
115400816	罗寇-4星-攻击力+10%	401102158					1				2	1								1	1	0		100101	100101		1
115400817	罗寇-诅咒-2/2/2回合	402030101					2				2	2								1	1	0		210205	210205		1
1010129	悼亡之影-【防御力和忍耐率提升30%，受到间接伤害提升50%】	412010153;411303152;412202160					0				2	1								0	0	1		341007	320087		1
1010130	悼亡之影-死亡时为击杀者阵营所有单位施加【造成间接伤害提升5%】，上限10层	10001		1			0				2	1	1007			102	1	1	1010131	0	0	1					1
1010131	悼亡之影-【造成间接伤害提升5%】，上限10层	412201154					1				2	3								0	0	1		102001	102001		1
1010132	悼亡之影-当场上存在4个欲念蘑菇时，欲念体造成伤害提升20%	10001		1			0				2	1	9565			301	1	1	1010133	0	0	1					1
1010133	悼亡之影-造成伤害提升20%	411501158					1	1002	1	3	2	1								0	0	1		102001	102001		1
1010134	悼亡之影--每损失1%生命，受到间接伤害降低0.5%	412202156	1				0				2	1								0	0	1					1
1010135	暗夜猫-死神-每1回合开始时给敌方BOSS挂召唤标记	10002		0			0				2	1	1102			301	2	2	201211057	0	0	1					1
1010136	暗夜猫-死神-释放标记，下回合召唤	10002		0			0	1102	1	3	2	1	1102			301	3	2	1010062	0	0	1					1
8100313	噩梦回响：【造成间接伤害提升30%】	412201155					1				2	1								0	0	1		102001	102001		1
8100314	噩梦回响：暴击率提升10%	7100553					1				2	1								0	0	1		100501	320088		1
8100315	噩梦回响：造成【破碎伤害】提升30%	313081102					1				2	1								0	0	1		102801	320075		1
315400801	罗寇-专武被动1-释放71154008前，对自己挂1回合315400802	10001					0				2	1	9558	2	3	301	1	1	315400802	0	0	1				2	1
315400802	罗寇-专武效果-造成伤害+8%	315400801					0	1002	1	1	2	1								0	0	1				2	1
315400803	罗寇-专武被动2-战斗开始时，给所有红色友方挂315400804	10001					0				2	1	7322	3	3	238	1	1	315400804	0	0	1				2	1
315400804	罗寇-专武效果-造成间接伤害+5%	315400802					0				2	1								0	0	1				2	1
315400805	罗寇-专武被动1-释放71154008前，对自己挂1回合315400806	10001					0				2	1	9558	2	3	301	1	1	315400806	0	0	1				2	1
315400806	罗寇-专武效果-造成伤害+16%	315400803					0	1002	1	1	2	1								0	0	1				2	1
315400807	罗寇-专武被动2-战斗开始时，给所有红色友方挂315400808	10001					0				2	1	7322	3	3	238	1	1	315400808	0	0	1				2	1
315400808	罗寇-专武效果-造成间接伤害+5%	315400804					0				2	1								0	0	1				2	1
8100316	噩梦回响：回合开始时，延长敌方一回合【诅咒】	10001					0				2	1	1102			102	2	3	311020101	0	0	1					1
120025231	爬塔换皮-我方有森屿渔歌时，获得120025241	10001					0				2	1	9512	3		301	1	2	120025241	0	0	1					1
120025241	爬塔换皮-暴击伤害+20%	420025241					0				2	1								0	0	1					1
120025232	爬塔换皮-我方有森屿渔歌时，获得120025241	10001					0				2	1	9512	3		301	1	2	120025242	0	0	1					1
120025242	爬塔换皮-暴击伤害+20%	420025242					0				2	1								0	0	1					1
120025233	爬塔换皮-我方有森屿渔歌时，获得120025241	10001					0				2	1	9512	3		301	1	2	120025243	0	0	1					1
120025243	爬塔换皮-暴击伤害+20%	420025243					0				2	1								0	0	1					1
120025234	爬塔换皮-我方有森屿渔歌时，获得120025241	10001					0				2	1	9512	3		301	1	2	120025244	0	0	1					1
120025244	爬塔换皮-暴击伤害+20%	420025244					0				2	1								0	0	1					1
120025235	爬塔换皮-我方有森屿渔歌时，获得120025241	10001					0				2	1	9512	3		301	1	2	120025245	0	0	1					1
120025245	爬塔换皮-暴击伤害+20%	420025245					0				2	1								0	0	1					1
120025236	爬塔换皮-我方有森屿渔歌时，获得120025241	10001					0				2	1	9512	3		301	1	2	120025246	0	0	1					1
120025246	爬塔换皮-暴击伤害+20%	420025246					0				2	1								0	0	1					1
120025251	爬塔换皮-我方有恶兆之影时，获得120025261	10001					0				2	1	9512	3		301	1	2	120025261	0	0	1					1
120025261	爬塔换皮-间接伤害+20%	420025261					0				2	1								0	0	1					1
120025252	爬塔换皮-我方有恶兆之影时，获得120025261	10001					0				2	1	9512	3		301	1	2	120025262	0	0	1					1
120025262	爬塔换皮-间接伤害+20%	420025262					0				2	1								0	0	1					1
120025253	爬塔换皮-我方有恶兆之影时，获得120025261	10001					0				2	1	9512	3		301	1	2	120025263	0	0	1					1
120025263	爬塔换皮-间接伤害+20%	420025263					0				2	1								0	0	1					1
120025254	爬塔换皮-我方有恶兆之影时，获得120025261	10001					0				2	1	9512	3		301	1	2	120025264	0	0	1					1
120025264	爬塔换皮-间接伤害+20%	420025264					0				2	1								0	0	1					1
120025255	爬塔换皮-我方有恶兆之影时，获得120025261	10001					0				2	1	9512	3		301	1	2	120025265	0	0	1					1
120025265	爬塔换皮-间接伤害+20%	420025265					0				2	1								0	0	1					1
120025256	爬塔换皮-我方有恶兆之影时，获得120025261	10001					0				2	1	9512	3		301	1	2	120025266	0	0	1					1
120025266	爬塔换皮-间接伤害+20%	420025266					0				2	1								0	0	1					1
7100201	【紧急封锁】自己使用SP技能后，获得攻击加成	10001					0				2	1	9244	1		301	1	2	7100202	0	0	1		300014	7100201		1
7100202	【紧急封锁】攻击力提升100%	7100202					1				2	1								0	0	1		100101	100101		1
7100203	【紧急封锁】使用技能后增幅伤害提升20%	10001					0				2	1	1002	2		301	1	2	7100204	0	0	1		300014	7100203		1
7100204	【紧急封锁】增幅伤害提升20%，无层数上限	7100204					1				2	3								0	0	1		7100204	7100204		1
7100205	【紧急封锁】每回合释放3层【业火】	10001					0				2	1	1102	1		301	1	2	112300801	0	0	1		300014	7100205		1
7100206	【紧急封锁】释放技能前判断是否是群体攻击，提升暴击伤害	10001					0				2	1	7437	2		301	1	2	7100207	0	0	1		300014	7100206		1
7100207	【紧急封锁】暴击伤害提升200%	7100207					1	1002	1		2	1								0	0	1		100601	100601		1
7100208	【紧急封锁】破灭伤害提升100%	7100208		0			1			2	2	1								0	0	1		303101	203101		1
7100209	【紧急封锁】克制伤害提升200%	467052					2			2	2	1								0	0	1		300014	104501		1
8100317	噩梦回响-敌方单位受到【破碎伤害】提升20%，若处于【暴露】状态则额外提升20%	813071152		0			2				3	1	7002			301	1	2	8100318	0	0	1		202701	320045		1
8100318	噩梦回响-受到【破碎伤害】提升20%	813071152		0			2	7005	1		2	1								0	0	1		202701	320045		1
8100319	噩梦回响-敌方单位受到【破碎伤害】提升20%，若处于【暴露】状态则额外提升20%	813071151		0			2				3	1	7002			301	1	2	8100320	0	0	1		202701	320045		1
8100320	噩梦回响-受到【破碎伤害】提升20%	813071151		0			2	7005	1		2	1								0	0	1		202701	320045		1
380300101	新米饭-专武被动1-释放72803001前，对自己挂1回合380300102	10001					0				2	1	9558	2	3	301	1	1	380300102	0	0	1				2	1
380300102	新米饭-专武效果-造成伤害+8%	380300101					0	1002	1	1	2	1								0	0	1				2	1
380300103	新米饭-专武被动2-战斗开始时，给所有红色友方挂380300104	10001					0				2	1	7322	3	3	238	1	1	380300104	0	0	1				2	1
380300104	新米饭-专武效果-造成伤害+3%	380300102					0				2	1								0	0	1				2	1
380300105	新米饭-专武被动1-释放72803001前，对自己挂1回合380300106	10001					0				2	1	9558	2	3	301	1	1	380300106	0	0	1				2	1
380300106	新米饭-专武效果-造成伤害+16%	380300103					0	1002	1	1	2	1								0	0	1				2	1
380300107	新米饭-专武被动2-战斗开始时，给所有红色友方挂380300108	10001					0				2	1	7322	3	3	238	1	1	380300108	0	0	1				2	1
380300108	新米饭-专武效果-造成伤害+6%	380300104					0				2	1								0	0	1				2	1
1010137	食之契约-当场上存在红茶和米饭时，每回合开始时驱散我方2层建议效果	10001		1			0				2	1	9569			202	2	1	206030102	0	0	1					1
101075001	主线第四单元-堕血黑猫（船桨）-效果-3回合防御力降低30%	412010154					2				2	1								1	1	0		200201	200201		1
101076001	主线第四单元-堕血黑猫（鱼枪-弩）-女性-效果-3回合忍耐率降低40%	411303168					2				2	1								1	1	0		201001	201001		1
101076002	主线第四单元-堕血黑猫（鱼枪-弩）-女性-效果-提升2回合自身20%穿透率	411203154					1				2	1								1	1	0		100901	100901		1
101075011	主线第四单元-血污被动-效果-攻击时目标若有流血追加最大生命10%伤害	10001					1				2	1	9054	2	3	-1	2	2	311410604	0	0	1		300014	101075011		1
101079001	主线第四单元-傀化乌贼-效果- 3回合忍耐率降低20%	411303155					2				2	1								1	1	0		201001	201001		1
101079002	主线第四单元-傀化乌贼-效果- 3回合暴击率降低30%	416030157					2				2	1								1	1	0		200501	200501		1
101081001	主线第四单元-傀化珊瑚礁-效果- 获得3回合穿透率提升20%	411203154					1				2	1								1	1	0		100901	100901		1
104050001	主线第四单元-傀化巨骨鱼-效果- 3回合暴击率提升15%	416030154					1				2	1								1	1	0		100501	100501		1
104050004	主线第四单元-傀化巨骨鱼-效果- 3回合穿透率提升20%	411203154					1				2	1								1	1	0		100901	100901		1
104050002	主线第四单元-傀化巨骨鱼-效果-2回合【怯场】	404050151					2				2	1								1	1	0		210307	210307		1
104050003	主线第四单元-傀化巨骨鱼-效果-3回合造成伤害降低20%	411501171					2				2	1								1	1	0		201201	201201		1
104050011	主线第四单元-通用-1层【侵蚀】	411501001					2	9446	5	2	2	3	9446	2	3	301	2	1	214020101	0	0	1		210206	104050011		1
104050012	主线第四单元-被动-攻击附带【侵蚀】	10001					0				2	1	1001	2	3	-1	1	1	104050011	0	0	1		300014	104050012		1
8100321	噩梦回响：【造成间接伤害提升60%】	412201156					1				2	1								0	0	1		102001	102001		1
8100322	噩梦回响：回合开始时，延长敌方一回合【诅咒】	10001					0				2	1	1102			102	2	3	311020101	0	0	1					1
8100323	噩梦回响：造成【破碎伤害】提升20%	313081103					1				2	1								0	0	1		102801	320075		1
8100324	噩梦回响：攻击力被降低或偷取的敌方单位受到【破碎伤害】额外提升20%	10001		1			0				2	1	9464			301	1	1	8100325	0	0	1					1
8100325	噩梦回响：受到【破碎伤害】额外提升20%	813071152					2	9470	1	2	2	1								0	0	1		201101	320036		1
8100326	噩梦回响：造成【破碎伤害】提升30%	313081102					1				2	1								0	0	1		102801	320075		1
8100327	噩梦回响：攻击力被降低或偷取的敌方单位受到【破碎伤害】额外提升30%	10001		1			0				2	1	9464			301	1	1	8100328	0	0	1					1
8100328	噩梦回响：受到【破碎伤害】额外提升30%	813071151					2	9470	1	2	2	1								0	0	1		201101	320036		1
314600801	菲菲-专武被动1-释放72146008前，对自己挂1回合314600802	10001					0				2	1	9558	2	3	301	1	1	314600802	0	0	1				2	1
314600802	菲菲-专武效果-造成伤害+8%	314600801					0	1002	1	1	2	1								0	0	1				2	1
314600803	菲菲-专武被动2-战斗开始时，给所有红色友方挂314600804	10001					0				2	1	7322	3	3	238	1	1	314600804	0	0	1				2	1
314600804	菲菲-专武效果-暴击率+5%	314600802					0				2	1								0	0	1				2	1
314600805	菲菲-专武被动1-释放72146008前，对自己挂1回合314600806	10001					0				2	1	9558	2	3	301	1	1	314600806	0	0	1				2	1
314600806	菲菲-专武效果-造成伤害+16%	314600803					0	1002	1	1	2	1								0	0	1				2	1
314600807	菲菲-专武被动2-战斗开始时，给所有红色友方挂314600808	10001					0				2	1	7322	3	3	238	1	1	314600808	0	0	1				2	1
314600808	菲菲-专武效果-暴击率+10%	314600804					0				2	1								0	0	1				2	1
8100329	噩梦回响：造成破灭伤害提升20%	313121101					1				2	1								0	0	1		102801	320074		1
8100330	噩梦回响-触发器-每回合敌方攻击后我方造成破灭伤害额外提升30%。	10001					0				2	1	9516	1		301	1	1	8100331	0	0	1					1
8100331	噩梦回响，怪物通用，造成破灭伤害额外提升30%。	313121102					1				2	1								0	0	1		102801	320074		1
8100332	噩梦回响：造成破灭伤害提升30%	313121102					1				2	1								0	0	1		102801	320074		1
8100333	噩梦回响-触发器-每回合敌方攻击后我方造成破灭伤害额外提升50%。	10001					0				2	1	9516	1		301	1	1	8100334	0	0	1					1
8100334	噩梦回响，怪物通用，造成破灭伤害额外提升50%。	313121103					1				2	1								0	0	1		102801	320074		1
8100335	噩梦回响-触发器-处于【暴击伤害】提升状态下的我方战斗员造成伤害提升30%；	10001					0				2	1	9573			301	1	1	8100336	0	0	1					1
8100336	噩梦回响，怪物通用，造成伤害提升30%	411501160					1	1002	1	3	2	1								0	0	1		101201	320041		1
8100337	噩梦回响-触发器-我方处于【伤害分摊】状态下时，我方全体战斗员造成伤害提升15%	10001					0				2	1	9504			301	1	1	8100338	0	0	1					1
8100338	噩梦回响，怪物通用，造成伤害提升15%	411501156					1	1002	1	3	2	1								0	0	1		101201	320041		1
8100339	噩梦回响-触发器-处于【暴击伤害】提升状态下的我方战斗员造成伤害提升40%；	10001					0				2	1	9573			301	1	1	8100340	0	0	1					1
8100340	噩梦回响，怪物通用，造成伤害提升40%	311501102					1	1002	1	3	2	1								0	0	1		101201	320041		1
8100341	噩梦回响-触发器-我方处于【伤害分摊】状态下时，我方全体战斗员造成伤害提升20%	10001					0				2	1	9504			301	1	1	8100342	0	0	1					1
8100342	噩梦回响，怪物通用，造成伤害提升20%	411501158					1	1002	1	3	2	1								0	0	1		101201	320041		1
8100343	噩梦回响-行动开始触发标记buff	10001					0				2	1	1003			301	1	1	8100344	0	0	1					1
8100344	噩梦回响-标记buff	10001					0	1002	1	2	2	1								0	0	1					1
8100345	噩梦回响-获得【诅咒】触发间伤buff	10001					0				2	1	7014			301	1	2	8100346	0	0	1					1
8100346	噩梦回响-受到间接伤害提升20%	412202159					2				2	3								0	0	1		201901	320027		1
8100347	噩梦回响-行动开始触发标记buff	10001					0				2	1	1003			301	1	1	8100348	0	0	1					1
8100348	噩梦回响-标记buff	10001					0	1002	1	2	2	1								0	0	1					1
8100349	噩梦回响-获得【诅咒】触发间伤buff	10001					0				2	1	7014			301	1	2	8100350	0	0	1					1
8100350	噩梦回响-受到间接伤害提升30%	412201155					2				2	3								0	0	1		201901	320027		1
8100351	噩梦回响-我方单位奥义能量小于2点时，造成伤害降低20%	10001					0				2	1	9575			301	1	1	8100352	0	0	1					1
8100352	噩梦回响，怪物通用，造成伤害降低20%	411501159					2	1002	1	2	2	3								0	0	1		201201	320044		1
8100353	噩梦回响-奥义能量大于等于2点时，造成伤害提升20%，造成【蓄势伤害】额外提升20%  	10001					0				2	1	9574			301	1	1	8100354	0	0	1					1
8100354	噩梦回响，怪物通用，造成伤害提升20%，造成蓄势伤害提升20%	411501158;313181101					1	1002	1	2	2	3								0	0	1		101201	320041		1
8100355	噩梦回响-我方单位奥义能量小于2点时，造成伤害降低30%	10001					0				2	1	9575			301	1	1	8100356	0	0	1					1
8100356	噩梦回响，怪物通用，造成伤害降低30%	411501161					2	1002	1	2	2	3								0	0	1		201201	320044		1
8100357	噩梦回响-奥义能量大于等于2点时，造成伤害提升30%，造成【蓄势伤害】额外提升30%  	10001					0				2	1	9574			301	1	1	8100358	0	0	1					1
8100358	噩梦回响，怪物通用，造成伤害提升30%,造成蓄势伤害提升30%	411501160;313181102					1	1002	1	3	2	1								0	0	1		101201	320041		1
108014012	主线第四单元-黑潮川-被动-对花针的单位造成伤害提升15%	10001					1				2	1	7043	2	3	102	1	2	412201157	0	0	0		300014	108014004		1
108014013	主线第四单元-黑潮川-花针-攻击力和防御力降低10%，受到治疗降低20%-3回合	410900205;50100413;411602156					2				2	1								1	1	0		3801411	108014003		1
108014014	主线第四单元-黑潮川-玫瑰时刻-回合开始时治疗-3回合	10001					0			1	2	1	1005	1	0	202	2	1	202010102	0	0	0	1	3801431	108014001		1
108014015	主线第四单元-黑潮川-玫瑰时刻-玫瑰庇佑受到的伤害降低10%	411502157					0			1	2	1								0	0	0	1	3801432	108014002		1
8100359	噩梦回响-我方单位造成的【穿刺伤害】提升15%，自身携带护盾时额外提升15%。	813061152		0			1				2	1	9466			301	1	2	8100360	0	0	1		102601	320067		1
8100360	噩梦回响-造成的【穿刺伤害】提升15%	813061152		0			1	9467	1		2	1								0	0	1		102601	320067		1
92001650	夜间巡逻-每拥有1点sp，暴击率提升5%	92001650	1	0			0				2	1								0	0	1					1
92001660	夜间巡逻-每拥有1点sp，攻击力提升5%	92001660	1	0			0				2	1								0	0	1					1
92001670	夜间巡逻-每拥有1点sp，防御力提升5%	92001670	1	0			0				2	1								0	0	1					1
92001680	夜间巡逻-敌方存活人数大于3时，我方造成伤害提升10%-等待触发	10001	0	0			0	9578	1		2	1	9576	1		301	1		92001681	0	0	1					1
92001681	夜间巡逻-敌方存活人数大于3时，我方造成伤害提升10%-触发	92001681	0	0			0	9270	1		2	1	9577	1		301	1		92001680	0	0	1					1
92001720	夜间巡逻-造成蓄势伤害提升35%	92001720	0	0			0				2	1								0	0	1					1
92001721	夜间巡逻-造成（特殊的）蓄势伤害提升35%	92001721	0	0			0				2	1								0	0	1					1
92001730	夜间巡逻-使用【蓄势伤害】时默认拥有5点sp	92001730	0	0			0				2	1								0	0	1					1
92001740	夜间巡逻-获得sp点后，如果sp点＞4，获得1层【buff1】	10001	0	0			0				2	1	9582	3		301	1		92001741	0	0	1					1
92001741	夜间巡逻-【火力支援】使用群攻技能时，消耗1层【火力支援】，按70%攻击力，对敌方全体额外造成【蓄势伤害】	10001	0	0			0	9580	1	3	2	3	9580	2		102	2		92001741	0	0	1		92001741	92001741		1
92001742	夜间巡逻-获得sp点后，如果sp点＞4，获得1层【buff1】-sp溢出	10001	0	0			0				2	1	9588	3		301	1		92001741	0	0	1					1
92001750	夜间巡逻-sp满时，使用群攻奥义技能后立刻补充2点sp	10001	0	0			0				2	1	9584	1		301	2		210010102	0	0	1					1
92001881	夜间巡逻圣物-敌方受到的【伤害传递】效果提升x%	920018811					0				2	1								0	0	1					1
92001761	夜间巡逻圣物-攻击携带【伤害传递】的敌方额外获得1点sp	10001					0				2	1	9119	2	3	301	2	2	210010101	0	0	1					1
92001771	夜间巡逻圣物-攻击携带【伤害传递】的敌方额外拥有x%暴击率	10001					0				2	1	7093	2	3	301	1	2	92001772	0	0	1					1
92001772	夜间巡逻圣物-增加x%暴击率	920017721					0	1002	1	2	2	1								0	0	1					1
92001781	夜间巡逻圣物-基础伤害造成的伤害提升x%	920017811					0				2	1								0	0	1					1
92001791	夜间巡逻圣物-携带【伤害传递】的敌方防御力降低x%	920017911	1				0				2	1								0	0	1					1
92001801	夜间巡逻圣物-场上敌方多于4个时，群体攻击对敌方全体附带【buff1】效果	10001					0				2	1	9579	2	3	301	1;1	2	92001803;92001804	0	0	1					1
92001802	夜间巡逻圣物-buff1（攻击结束清除）	920018021					0				2	1								0	0	1					1
92001803	夜间巡逻圣物-获得时对敌方全体挂【buff1】	10001					0	1002	1	2	2	1	9299	2	3	102	1	2	92001802	0	0	1					1
92001804	夜间巡逻圣物-攻击后清除1层buff1	10001					0	1002	1	3	2	1	1002	2	3	102	2	2	9200180101	0	0	1					1
92001811	夜间巡逻圣物-对携带【伤害传递】类效果的敌方造成的伤害提高x%	10001					0				2	1	7093	2	3	301	1	2	92001812	0	0	1					1
92001812	夜间巡逻圣物-造成的伤害提高x%	920018121					0	1002	1	2	2	1								0	0	1					1
92001821	夜间巡逻圣物-攻击携带【伤害传递】的敌方获得1层x%攻击力提升效果，可叠加，最多y层	10001					0				2	1	7093	2	3	301	1	2	92001822	0	0	1					1
92001822	夜间巡逻圣物-x%攻击力提升，最多y层	920018221					1				2	3								1	1	0		100101	100101		1
92001831	夜间巡逻圣物-攻击携带【伤害传递】的敌方获得1层x%暴击伤害提升效果，可叠加，最多y层	10001					0				2	1	7093	2	3	301	1	2	92001832	0	0	1					1
92001832	夜间巡逻圣物-x%暴击伤害提升，最多y层	920018321					1				2	3								1	1	0		100601	100601		1
