Id	roleId	attackId	hitId	delayHitId	aoeHitId	aoeDelayHitId	bulletId	effectScale	isAoe	attackType	actionId	readyId	readyFrame	scriptName	actionSe	hitSe	readySe	superSkillBgm	soundCard	weight	interval	camSkillId	ifScale	ifLobby	status
43418010	8010	41801031	0	41801032	0	0	0	1	1	5	33418010	prepare	0	0	eb_418010_atk_skill_03					3	8	61100001	1	0	1
44418010	8010	41801041	0	0	0	0	0	1	0	3	34418010	prepare	0	0	eb_418010_atk_skill_04					3	8	61100001	1	0	1
45418010	8010	41801051	0	0	0	0	0	1	0	3	35418010	prepare	0	0	eb_418010_atk_skill_05					3	8	61100001	1	0	1
408011	8011	801101	0	0	801102	0	0	1	1	4	308011	prepare	0	0	eb_8011_atk_skill_00	eb_8011_hit_skill_00				3	8	61100001	1	1	1
418011	8011	801111	0	801112	0	0	801114	1	0	2	318011	prepare	0	0	eb_8011_atk_skill_01					3	8	61100001	1	0	1
428011	8011	801121	0	801122	0	0	0	1	1	5	328011	prepare	0	0	eb_8011_atk_skill_02					3	8	61100001	1	0	1
438011	8011	801131	0	801132	0	0	0	1	1	5	338011	prepare	0	0	eb_8011_atk_skill_03					3	8	61100001	1	0	1
408013	8013	801301	0	0	0	0	0	1	1	4	308013	prepare	0	0	eb_8013_atk_skill_00	eb_8013_hit_skill_00				3	8	61100001	1	1	1
418013	8013	801311	0	801312	0	0	0	1	0	5	318013	prepare	0	0	eb_8013_atk_skill_01					3	8	61100001	1	0	1
428013	8013	801321	0	801322	0	0	0	1	1	5	328013	prepare	0	0	eb_8013_atk_skill_02					3	8	61100001	1	0	1
402002	2002	100221	0	100222	0	0	0	1	0	1	302002	prepare	0	0	eo_1002_atk_skill_02					3	8	61100001	1	0	1
412002	2002	100211	0	100212	0	0	0	1	0	1	312002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
422002	2002	100211	0	100212	0	0	0	1	0	1	322002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
432002	2002	100211	0	100212	0	0	0	1	0	1	322002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
442002	2002	100211	0	100212	0	0	0	1	0	1	322002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
452002	2002	100211	0	100212	0	0	0	1	0	1	322002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
462002	2002	100211	0	100212	0	0	0	1	0	1	322002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
402003	2003	100331	100332	0	0	0	0	1	1	3	302003	prepare	0	0	eo_1003_atk_skill_02					0.5	8	61100001	1	0	1
412003	2003	100311	0	0	0	0	0	1	0	1	312003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
422003	2003	100321	100322	0	0	0	0	1	0	3	322003	prepare	0	0	eo_1003_atk_skill_02					0.5	8	61100001	1	0	1
432003	2003	100311	0	0	0	0	0	1	0	1	312003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
442003	2003	100311	0	0	0	0	0	1	0	1	312003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
452003	2003	100311	0	0	0	0	0	1	0	1	312003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
462003	2003	100311	0	0	0	0	0	1	0	1	312003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
402004	2004	100421	1004221	0	1004222	0	100424	1	1	2	302004	prepare	0	0	eo_1004_atk_skill_02	eo_1004_hit_skill_02				2	8	61100002	1	0	1
412004	2004	100411	100412	0	0	0	100414	1	0	2	312004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				2	8	61100002	1	0	1
422004	2004	100431	100432	0	0	0	0	1	1	3	332004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				0.5	8	61100002	1	0	1
432004	2004	0	100322	0	0	0	0	1	0	3	332004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				0.5	8	61100002	1	0	1
442004	2004	100411	100412	0	0	0	100414	1	0	2	322004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				2	8	61100002	1	0	1
452004	2004	100411	100412	0	0	0	100414	1	0	2	322004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				2	8	61100002	1	0	1
462004	2004	100411	100412	0	0	0	100414	1	0	2	322004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				2	8	61100002	1	0	1
402005	2005	100521	100522	0	0	0	0	1	0	1	302005	prepare	0	0	eo_1005_atk_skill_02					3	8	61100003	1	0	1
412005	2005	100511	0	0	0	0	0	1	0	1	312005	prepare	0	0	eo_1005_atk_skill_01					3	8	61100001	1	0	1
422005	2005	100511	0	0	0	0	0	1	1	1	322005	prepare	0	0	eo_1005_atk_skill_01					3	8	61100001	1	0	1
432005	2005	100511	0	0	0	0	0	1	0	1	322005	prepare	0	0	eo_1005_atk_skill_01					3	8	61100001	1	0	1
442005	2005	100511	0	0	0	0	0	1	0	1	322005	prepare	0	0	eo_1005_atk_skill_01					3	8	61100001	1	0	1
452005	2005	100511	0	0	0	0	0	1	0	1	322005	prepare	0	0	eo_1005_atk_skill_01					3	8	61100001	1	0	1
462005	2005	100511	0	0	0	0	0	1	0	1	322005	prepare	0	0	eo_1005_atk_skill_01					3	8	61100001	1	0	1
402006	2006	100621	0	0	0	0	0	1	0	1	302006	prepare	0	0	eo_1006_atk_skill_02					3	8	61100001	1	0	1
412006	2006	100611;1006151	100612	0	0	0	0	1	0	1	312006	prepare	0	0	eo_1006_atk_skill_01					3	8	61100001	1	0	1
422006	2006	100611;1006151	100612	0	0	0	0	1	0	1	322006	prepare	0	0	eo_1006_atk_skill_01					3	8	61100001	1	0	1
432006	2006	100611;1006151	100612	0	0	0	0	1	0	1	312006	prepare	0	0	eo_1006_atk_skill_01					3	8	61100001	1	0	1
442006	2006	100611;1006151	100612	0	0	0	0	1	0	1	312006	prepare	0	0	eo_1006_atk_skill_01					3	8	61100001	1	0	1
452006	2006	100611;1006151	100612	0	0	0	0	1	0	1	312006	prepare	0	0	eo_1006_atk_skill_01					3	8	61100001	1	0	1
462006	2006	100611;1006151	100612	0	0	0	0	1	0	1	312006	prepare	0	0	eo_1006_atk_skill_01					3	8	61100001	1	0	1
402007	2007	100721;1007251	0	0	0	0	0	1	0	1	302007	prepare	0	0	eo_1007_atk_skill_02					3	8	61100001	1	0	1
412007	2007	100711	0	100712	0	0	0	1	0	1	312007	prepare	0	0	eo_1007_atk_skill_01					3	8	61100001	1	0	1
422007	2007	0	100322	0	0	0	0	1	1	3	332007	prepare	0	0	eo_1007_atk_skill_03					0.5	8	61100001	1	0	1
432007	2007	100711	0	0	0	0	0	1	0	1	332007	prepare	0	0	eo_1007_atk_skill_01					3	8	61100001	1	0	1
442007	2007	100711	0	0	0	0	0	1	0	1	322007	prepare	0	0	eo_1007_atk_skill_01					3	8	61100001	1	0	1
452007	2007	100711	0	0	0	0	0	1	0	1	322007	prepare	0	0	eo_1007_atk_skill_01					3	8	61100001	1	0	1
462007	2007	100711	0	0	0	0	0	1	0	1	322007	prepare	0	0	eo_1007_atk_skill_01					3	8	61100001	1	0	1
402009	2009	100921	0	100922	0	0	0	1	0	1	302009	prepare	0	0	eo_1009_atk_skill_02					3	8	61100002	1	0	1
412009	2009	100911	0	0	0	0	0	1	0	1	312009	prepare	0	0	eo_1009_atk_skill_01					3	8	61100002	1	0	1
422009	2009	100911	0	0	0	0	0	1	0	1	322009	prepare	0	0	eo_1009_atk_skill_01					3	8	61100002	1	0	1
432009	2009	100911	0	0	0	0	0	1	0	1	322009	prepare	0	0	eo_1009_atk_skill_01					3	8	61100002	1	0	1
442009	2009	100911	0	0	0	0	0	1	0	1	322009	prepare	0	0	eo_1009_atk_skill_01					3	8	61100002	1	0	1
452009	2009	100911	0	0	0	0	0	1	0	1	322009	prepare	0	0	eo_1009_atk_skill_01					3	8	61100002	1	0	1
462009	2009	100911	0	0	0	0	0	1	0	1	322009	prepare	0	0	eo_1009_atk_skill_01					3	8	61100002	1	0	1
402010	2010	101021	101022	0	0	0	0	1	1	1	302010	prepare	0	0	eo_1010_atk_skill_02					3	8	61100002	1	0	1
412010	2010	101011	0	0	0	0	0	1	0	1	312010	prepare	0	0	eo_1010_atk_skill_01					3	8	61100002	1	0	1
422010	2010	101021	101022	0	0	0	0	1	0	1	302010	prepare	0	0	eo_1010_atk_skill_02					3	8	61100002	1	0	1
432010	2010	101011	0	0	0	0	0	1	0	1	312010	prepare	0	0	eo_1010_atk_skill_01					3	8	61100002	1	0	1
442010	2010	101011	0	0	0	0	0	1	0	1	312010	prepare	0	0	eo_1010_atk_skill_01					3	8	61100002	1	0	1
452010	2010	101011	0	0	0	0	0	1	0	1	312010	prepare	0	0	eo_1010_atk_skill_01					3	8	61100002	1	0	1
462010	2010	101011	0	0	0	0	0	1	0	1	312010	prepare	0	0	eo_1010_atk_skill_01					3	8	61100002	1	0	1
402011	2011	101121	101022	0	0	0	0	1	0	1	302011	prepare	0	0	eo_1011_atk_skill_02					3	8	61100002	1	0	1
412011	2011	101111	0	0	0	0	0	1	0	1	312011	prepare	0	0	eo_1011_atk_skill_01					3	8	61100002	1	0	1
422011	2011	101121	101022	0	0	0	0	1	0	1	302011	prepare	0	0	eo_1011_atk_skill_02					3	8	61100002	1	0	1
432011	2011	101111	0	0	0	0	0	1	0	1	322011	prepare	0	0	eo_1011_atk_skill_01					3	8	61100002	1	0	1
442011	2011	101111	0	0	0	0	0	1	0	1	322011	prepare	0	0	eo_1011_atk_skill_01					3	8	61100002	1	0	1
452011	2011	101111	0	0	0	0	0	1	0	1	322011	prepare	0	0	eo_1011_atk_skill_01					3	8	61100002	1	0	1
462011	2011	101111	0	0	0	0	0	1	0	1	322011	prepare	0	0	eo_1011_atk_skill_01					3	8	61100002	1	0	1
402012	2012	101231	101232	0	0	0	0	1	0	5	302012	prepare	0	0	eo_1012_atk_skill_03					0.5	8	61100002	1	0	1
412012	2012	101211	101212	0	0	0	0	1	0	1	312012	prepare	0	0	eo_1012_atk_skill_01					3	8	61100002	1	0	1
422012	2012	101221	0	101222	0	0	0	1	1	5	322012	prepare	0	0	eo_1012_atk_skill_02					0.5	8	61100002	1	0	1
402013	2013	101331	101332	0	0	0	0	1	0	1	302013	prepare	0	0	eo_1013_atk_skill_03					3	8	61100002	1	0	1
412013	2013	101311	101312	0	0	0	0	1	0	1	312013	prepare	0	0	eo_1013_atk_skill_01					3	8	61100002	1	0	1
422013	2013	101321	101322	0	0	0	0	1	0	1	322013	prepare	0	0	eo_1013_atk_skill_02					3	8	61100002	1	0	1
402014	2014	101431	0	0	0	0	0	1	0	1	302014	prepare	0	0	eo_1014_atk_skill_03					3	8	61100002	1	0	1
412014	2014	101411	0	0	0	0	0	1	0	1	312014	prepare	0	0	eo_1014_atk_skill_01					3	8	61100002	1	0	1
422014	2014	101421	0	0	0	0	0	1	0	3	322014	prepare	0	0	eo_1014_atk_skill_02					0.5	8	61100002	1	0	1
402015	2015	101521	0	0	0	0	0	1	0	3	302015	prepare	0	0	eo_1015_atk_skill_02					0.5	8	61100002	1	0	1
412015	2015	101511	0	0	0	0	0	1	0	1	312015	prepare	0	0	eo_1015_atk_skill_01					3	8	61100002	1	0	1
422015	2015	101521	0	0	0	0	0	1	0	3	322015	prepare	0	0	eo_1015_atk_skill_02					0.5	8	61100002	1	0	1
402016	2016	101631	0	0	101632	0	0	1	1	1	302016	prepare	0	0	eo_1016_atk_skill_01					3	8	61100002	1	0	1
412016	2016	101611	0	0	0	0	0	1	0	1	312016	prepare	0	0	eo_1016_atk_skill_01					3	8	61100002	1	0	1
422016	2016	101621	101622	0	0	0	0	1	0	3	322016	prepare	0	0	eo_1016_atk_skill_02					0.5	8	61100002	1	0	1
402017	2017	101731	101732	0	0	0	0	1	1	1	302017	prepare	0	0	eo_1017_atk_skill_01					3	8	61100002	1	0	1
412017	2017	101711	0	0	0	0	0	1	0	1	312017	prepare	0	0	eo_1017_atk_skill_01					3	8	61100002	1	0	1
422017	2017	101721	0	0	0	0	0	1	0	3	322017	prepare	0	0	eo_1017_atk_skill_02					0.5	8	61100002	1	0	1
402018	2018	101801	0	0	0	101802	0	1	1	5	302018	prepare	0	0	eo_1018_atk_skill_00					3	8	61100002	1	0	1
412018	2018	101811	0	0	0	0	0	1	0	1	312018	prepare	0	0	eo_1018_atk_skill_01					3	8	61100002	1	0	1
422018	2018	101821	0	0	0	0	0	1	1	1	322018	prepare	0	0	eo_1018_atk_skill_02					3	8	61100002	1	0	1
402019	2019	101901	0	0	101902;101903;101904	0	0	1	1	5	302019	prepare	0	0	eo_1019_atk_skill_00					0.5	8	61100002	1	0	1
412019	2019	101911	101912	0	0	0	0	1	0	5	312019	prepare	0	0	eo_1019_atk_skill_02					0.5	8	61100002	1	0	1
422019	2019	101921	101922;101922;101922	0	0	0	0	1	0	5	322019	prepare	0	0	eo_1019_atk_skill_01					0.5	8	61100002	1	0	1
402020	2020	102001	0	0	0	0	0	1	0	3	302020	prepare	0	0	eo_1020_atk_skill_00					0.5	8	61100002	1	0	1
412020	2020	102011	0	0	0	0	0	1	0	1	312020	prepare	0	0	eo_1020_atk_skill_01					3	8	61100002	1	0	1
422020	2020	102021	0	0	0	0	0	1	0	1	322020	prepare	0	0	eo_1020_atk_skill_02					3	8	61100002	1	0	1
402021	2021	102121	102122	0	0	0	0	1	0	1	302021	prepare	0	0	eo_1021_atk_skill_00					3	8	61100002	1	0	1
412021	2021	102111	102112	0	0	0	0	1	0	1	312021	prepare	0	0	eo_1021_atk_skill_01					3	8	61100002	1	0	1
422021	2021	102121	102122	0	0	0	0	1	0	1	322021	prepare	0	0	eo_1021_atk_skill_01					3	8	61100002	1	0	1
402022	2022	102231	0	0	0	102232	0	1	1	5	302022	prepare	0	0	eo_1022_atk_skill_00					3	8	61100002	1	0	1
412022	2022	102211	0	0	0	0	0	1	0	1	312022	prepare	0	0	eo_1022_atk_skill_01					3	8	61100002	1	0	1
422022	2022	102221	0	0	0	0	0	1	0	1	322022	prepare	0	0	eo_1022_atk_skill_02					3	8	61100002	1	0	1
402023	2023	102331	0	0	0	0	0	1	0	1	302023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
412023	2023	102311	0	0	0	0	0	1	0	1	312023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
422023	2023	102321	102322	0	0	0	102324	1	0	2	322023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
402024	2024	102431	0	0	0	0	0	1	0	1	302024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
412024	2024	102411	0	0	0	0	0	1	0	1	312024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
422024	2024	102421	0	0	0	0	0	1	0	3	322024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
402025	2025	102521	102522	0	0	0	0	1	0	1	301025	prepare	0	0	eo_1025_atk_skill_02	eo_1025_hit_skill_01				3	8	61100002	1	0	1
412025	2025	102511	0	0	0	0	0	1	0	1	311025	prepare	0	0	eo_1025_atk_skill_01					3	8	61100002	1	0	1
422025	2025	102511	0	0	0	0	0	1	0	1	321025	prepare	0	0	eo_1025_atk_skill_01					3	8	61100002	1	0	1
402026	2026	102631	0	0	0	0	0	1	0	1	302026	prepare	0	0	eo_1026_atk_skill_00					3	8	61100002	1	0	1
412026	2026	102611	102612	0	0	0	102614	1	0	2	312026	prepare	0	0	eo_1026_atk_skill_01					2	8	61100002	1	0	1
422026	2026	102621	102622	0	0	0	0	1	0	3	322026	prepare	0	0	eo_1026_atk_skill_02					0.5	8	61100002	1	0	1
402027	2027	0	0	0	0	0	10100414	1	0	2	302027	prepare	0	0	eo_1027_atk_skill_01	eo_1027_hit_skill_01				2	8	61110002	1	0	1
412027	2027	0	0	0	0	0	10100414	1	0	2	312027	prepare	0	0	eo_1027_atk_skill_01	eo_1027_hit_skill_01				2	8	61110002	1	0	1
402028	2028	102331	0	0	0	0	0	1	0	1	302028	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
412028	2028	102311	0	0	0	0	0	1	0	1	312028	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
422028	2028	102321	102322	0	0	0	102324	1	0	2	322028	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
402029	2029	102431	0	0	0	0	0	1	0	1	302029	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
412029	2029	102411	0	0	0	0	0	1	0	1	312029	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
422029	2029	102421	0	0	0	0	0	1	0	3	322029	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
402030	2030	103031	103032	0	0	0	0	1	1	1	302030	prepare	0	0	eo_1030_atk_skill_00					3	8	61100002	1	0	1
412030	2030	103011	0	0	0	0	0	1	0	1	312030	prepare	0	0	eo_1030_atk_skill_01					2	8	61100002	1	0	1
422030	2030	103021	0	0	0	0	0	1	0	1	322030	prepare	0	0	eo_1030_atk_skill_02					0.5	8	61100002	1	0	1
402031	2031	103131	103132	0	0	0	0	1	0	5	302031	prepare	0	0	eo_1031_atk_skill_00					3	8	61100002	1	0	1
412031	2031	103111	0	103112	0	0	0	1	0	5	312031	prepare	0	0	eo_1031_atk_skill_01	eo_1031_hit_skill_01				2	8	61100002	1	0	1
422031	2031	103121	0	0	103122	0	0	1	0	5	322031	prepare	0	0	eo_1031_atk_skill_02					0.5	8	61100002	1	0	1
402040	2040	104031	104032	0	0	0	0	1	0	1	302040	prepare	0	0	eo_1040_atk_skill_00					3	8	61100002	1	0	1
412040	2040	104011	0	0	0	0	0	1	0	5	312040	prepare	0	0	eo_1040_atk_skill_01					2	8	61100002	1	0	1
422040	2040	104021	104032	0	0	0	0	1	0	1	322040	prepare	0	0	eo_1040_atk_skill_02					0.5	8	61100002	1	0	1
402041	2041	104131	0	104132	0	0	0	1	1	1	302041	prepare	0	0	eo_1041_atk_skill_00					3	8	61110002	1	0	1
412041	2041	104111	104112	0	0	0	0	1	1	1	312041	prepare	0	0	eo_1041_atk_skill_01					3	8	61110002	1	0	1
422041	2041	104121	0	0	0	0	0	1	0	1	322041	prepare	0	0	eo_1041_atk_skill_02					3	8	61110002	1	0	1
402042	2042	104231	0	0	0	0	0	1	0	1	302042	prepare	0	0	eo_1042_atk_skill_00					3	8	61100002	1	0	1
412042	2042	104211;1042151	104212	0	0	0	104214	1	0	2	312042	prepare	0	0	eo_1042_atk_skill_01					3	8	61100002	1	0	1
422042	2042	104221	0	0	0	0	0	1	0	3	322042	prepare	0	0	eo_1042_atk_skill_02					3	8	61100002	1	0	1
402043	2043	104331	0	0	0	0	0	1	0	1	302043	prepare	0	0	eo_1043_atk_skill_00					3	8	61100002	1	0	1
412043	2043	104311	0	0	0	0	0	1	0	1	312043	prepare	0	0	eo_1043_atk_skill_01					3	8	61100002	1	0	1
422043	2043	104321	0	0	0	0	0	1	0	1	322043	prepare	0	0	eo_1043_atk_skill_02					3	8	61100002	1	0	1
402044	2044	104431	104432	0	0	0	0	1	0	1	302044	prepare	0	0	eo_1044_atk_skill_00					3	8	61100002	1	0	1
412044	2044	104411	104412	0	0	0	0	1	0	1	312044	prepare	0	0	eo_1044_atk_skill_01					3	8	61100002	1	0	1
422044	2044	104421	0	0	0	0	0	1	0	3	322044	prepare	0	0	eo_1044_atk_skill_02					3	8	61100002	1	0	1
402045	2045	104531	104532	0	0	0	104534	1	1	2	302045	prepare	0	0	eo_1045_atk_skill_00	eo_1045_hit_skill_00				3	8	61100002	1	0	1
412045	2045	104511	0	0	0	0	0	1	0	1	312045	prepare	0	0	eo_1045_atk_skill_01	eo_1045_hit_skill_01				3	8	61100002	1	0	1
422045	2045	104521	104522	0	0	0	104524	1	1	2	322045	prepare	0	0	eo_1045_atk_skill_02	eo_1045_hit_skill_02				3	8	61100002	1	0	1
402046	2046	104631	104632	0	0	0	1046341;1046342;1046343;1046344;1046345;1046346	1	0	2	301046	prepare	0	0	eo_1046_atk_skill_03					3	8	61100002	1	0	1
412046	2046	104611	0	0	0	0	0	1	0	1	311046	prepare	0	0	eo_1046_atk_skill_01					3	8	61100002	1	0	1
422046	2046	104621;104623	104622	0	0	0	104624	1	0	3	321046	prepare	0	0	eo_1046_atk_skill_02					3	8	61100002	1	0	1
402050	2050	105031	0	0	105032	0	0	1	1	1	301050	prepare	0	0	eo_1050_atk_skill_03					3	8	61100002	1	0	1
412050	2050	105011	0	0	0	0	0	1	0	1	311050	prepare	0	0	eo_1050_atk_skill_01					3	8	61100002	1	0	1
422050	2050	105021	105022	0	0	0	0	1	0	3	321050	prepare	0	0	eo_1050_atk_skill_02					0.5	8	61100002	1	0	1
402051	2051	105131	105132	0	0	0	105134	1	0	2	301051	prepare	0	0	eo_1051_atk_skill_03					2	8	61100002	1	0	1
412051	2051	105111	105112	0	0	0	105114	1	0	2	311051	prepare	0	0	eo_1051_atk_skill_01					2	8	61100002	1	0	1
422051	2051	105121	105122	0	0	0	0	1	0	3	321051	prepare	0	0	eo_1051_atk_skill_02					0.5	8	61100002	1	0	1
402052	2052	105231	0	0	0	0	0	1	1	2	301052	prepare	0	0	eo_1052_atk_skill_03					3	8	61100002	1	0	1
412052	2052	105211	0	0	0	0	0	1	0	1	311052	prepare	0	0	eo_1052_atk_skill_01					3	8	61100002	1	0	1
422052	2052	105221	0	0	0	0	0	1	1	3	321052	prepare	0	0	eo_1052_atk_skill_02					3	8	61100002	1	0	1
492052	2052	0	0	0	0	0	0	1	0	3	391052	prepare	0	0						3	8	61100002	1	0	1
402053	2053	105331	0	0	0	0	0	1	1	2	301053	prepare	0	0	eo_1053_atk_skill_03					3	8	61100002	1	0	1
412053	2053	105311	0	0	0	0	0	1	0	1	311053	prepare	0	0	eo_1053_atk_skill_01					3	8	61100002	1	0	1
422053	2053	105321	105322	0	0	0	105324	1	0	2	321053	prepare	0	0	eo_1053_atk_skill_02					3	8	61100002	1	0	1
492053	2053	0	0	0	0	0	0	1	0	3	391053	prepare	0	0						3	8	61100002	1	0	1
402056	2056	105631	105632	0	0	0	0	1	0	1	301056	prepare	0	0	eo_1056_atk_skill_03					3	8	61100002	1	0	1
412056	2056	105611	0	0	0	0	0	1	0	1	311056	prepare	0	0	eo_1056_atk_skill_01					3	8	61100002	1	0	1
422056	2056	105621	0	0	0	0	0	1	0	1	321056	prepare	0	0	eo_1056_atk_skill_02					3	8	61100002	1	0	1
402058	2058	105831	0	105832	0	0	0	1	0	5	301058	prepare	0	0	eo_1058_atk_skill_00					3	8	61100002	1	0	1
412058	2058	105811	0	0	0	0	0	1	0	1	311058	prepare	0	0	eo_1058_atk_skill_01					3	8	61100002	1	0	1
422058	2058	105821	105822	0	0	0	0	1	0	3	321058	prepare	0	0	eo_1058_atk_skill_02					3	8	61100002	1	0	1
402059	2059	105931	105932	0	0	0	105934	1	0	2	301059	prepare	0	0	eo_1059_atk_skill_00					3	8	61100002	1	0	1
412059	2059	0	105912	0	0	0	0	1	0	3	311059	prepare	0	0	eo_1059_atk_skill_01					3	8	61100002	1	0	1
422059	2059	105921	105922	0	0	0	0	1	0	2	321059	prepare	0	0	eo_1059_atk_skill_02					3	8	61100002	1	0	1
402060	2060	106031	0	0	0	0	105934	1	0	1	301060	prepare	0	0	eo_1060_atk_skill_00					3	8	61100002	1	0	1
412060	2060	106011	106012	0	0	0	0	1	0	1	311060	prepare	0	0	eo_1060_atk_skill_01					3	8	61100002	1	0	1
422060	2060	106021	106022	0	0	0	0	1	0	1	321060	prepare	0	0	eo_1060_atk_skill_02					3	8	61100002	1	0	1
402102	2102	110231	0	0	0	0	0	1	0	1	302102	prepare	0	0	eo_1102_atk_skill_00					3	8	61100001	1	0	1
412102	2102	110211	0	0	0	0	0	1	0	1	312102	prepare	0	0	eo_1102_atk_skill_01					3	8	61100001	1	0	1
422102	2102	110221	0	0	0	0	0	1	0	3	322102	prepare	0	0	eo_1102_atk_skill_02					3	8	61100001	1	0	1
412103	2103	110311	110312	0	0	0	110314	1	0	2	312103	prepare	0	0	eo_1103_atk_skill_01					3	8	61100001	1	0	1
422103	2103	110321	0	0	110322	0	110324	1	1	2	322103	prepare	0	0	eo_1103_atk_skill_02					0.5	8	61100001	1	0	1
402103	2103	110331	0	0	0	110332	1103341;1103342;1103343	1	1	2	302103	prepare	0	0	eo_1103_atk_skill_00					3	8	61100001	1	0	1
402104	2104	110431	110432	0	0	0	0	1	0	1	302104	prepare	0	0	eo_1104_atk_skill_00					3	8	61100002	1	0	1
412104	2104	110411	0	0	0	0	0	1	0	5	312104	prepare	0	0	eo_1104_atk_skill_01					3	8	61100002	1	0	1
422104	2104	110421	0	0	0	0	0	1	0	3	322104	prepare	0	0	eo_1104_atk_skill_02					3	8	61100002	1	0	1
40461002	461002	100221	0	100222	0	0	0	1	1	1	301002	prepare	0	0	eo_1002_atk_skill_02					3	8	61100001	1	0	1
41461002	461002	100211	0	100212	0	0	0	1	0	1	311002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
42461002	461002	100211	0	100212	0	0	0	1	0	1	321002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
43461002	461002	100211	0	100212	0	0	0	1	0	1	321002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
44461002	461002	100211	0	100212	0	0	0	1	0	1	321002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
45461002	461002	100211	0	100212	0	0	0	1	0	1	321002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
46461002	461002	100211	0	100212	0	0	0	1	0	1	321002	prepare	0	0	eo_1002_atk_skill_01					3	8	61100001	1	0	1
40461003	461003	100331	100332	0	0	0	0	1	1	3	321003	prepare	0	0	eo_1003_atk_skill_01					0.5	8	61100001	1	0	1
41461003	461003	100311	0	0	0	0	0	1	0	1	311003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
42461003	461003	100321	100322	0	0	0	0	1	0	3	321003	prepare	0	0	eo_1003_atk_skill_01					0.5	8	61100001	1	0	1
43461003	461003	0	100311	0	0	0	0	1	0	1	311003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
44461003	461003	0	100311	0	0	0	0	1	0	1	311003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
45461003	461003	0	100311	0	0	0	0	1	0	1	311003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
46461003	461003	0	100311	0	0	0	0	1	0	1	311003	prepare	0	0	eo_1003_atk_skill_01					3	8	61100001	1	0	1
40461004	461004	100421	1004221	0	1004222	0	100424	1	1	2	301004	prepare	0	0	eo_1004_atk_skill_02	eo_1004_hit_skill_02				0.5	8	61100002	1	0	1
41461004	461004	100411	100412	0	0	0	100414	1	0	2	311004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				2	8	61100002	1	0	1
42461004	461004	100431	100432	0	0	0	0	1	1	3	331004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				0.5	8	61100002	1	0	1
43461004	461004	0	100322	0	0	0	0	1	0	3	331004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				0.5	8	61100002	1	0	1
44461004	461004	100411	100412	0	0	0	100414	1	0	2	321004	prepare	0	0	eo_1004_atk_skill_01	eo_1004_hit_skill_01				2	8	61100002	1	0	1
