id	type	desc	mainType	condition1	condition1IsTure	condition2	condition2IsTure	condition3	condition3IsTure	condition4	condition4IsTure	condition5	condition5IsTure	isFinal	status
9552	2	如果自身星级Num2 Num1	1	136	1	72	1	0	0	0	0	0	0		1
9553	1	回合结束时，如果友方增益层数大于Num1	33	141	1	0	0	0	0	0	0	0	0		1
9554	1	sp降低为0时	70	85	0	132	0	0	0	0	0	0	0		1
9555	2	自己身上的增益BUFF数量>条件参数1_1	1	130	1	0	0	0	0	0	0	0	0		1
9556	1	受hit时，技能牌ID为Num1，暴击	20	110	1	72	1	0	0	0	0	0	0		1
9557	1	受hit时，技能牌类型为Num1，客体猫种为Num2、且暴击	20	88	1	113	1	72	1	0	0	0	0		1
9558	1	开始释放某个特定的技能牌时（条件为特定的技能ID）	12	110	1	0	0	0	0	0	0	0	0		1
9559	1	携带者技能开始释放时，目标身上的减益BUFF数量小于等于NUM1	12	33	0	0	0	0	0	0	0	0	0		1
9560	1	自身受到敌人进攻技能攻击开始时,若该技能是奥义技能	60	81	1	88	1	103	1	86	1	0	0		1
9561	1	携带者开始释放技能时，自身num1属性大于初始值	12	139	1	0	0	0	0	0	0	0	0		1
9562	1	失去某个buff时，如果这个buff的id=条件1则触发，判断非自然BUFF消失	50	42	1	41	1	0	0	0	0	0	0		1
9563	1	使用技能ID=num1前	12	76	1	0	0	0	0	0	0	0	0		1
9564	1	受hit时，自身num1_1buff大于num1_2层	20	40	1	0	0	0	0	0	0	0	0		1
9565	1	携带者开始释放技能时，友方存活数量大于X	12	74	1	0	0	0	0	0	0	0	0		1
9566	1	大回合开始时	32	36	0	0	0	0	0	0	0	0	0		1
9567	1	获得效果时，判断buff的大，2，3类；且roleID不等于Num2	51	83	1	113	0	81	1	0	0	0	0		1
9568	1	技能ID=num1触发失败时	69	110	1	40	0	0	0	0	0	0	0		1
9569	1	回合开始时，我方同时存在XX卡	32	116	1	116	1	0	0	0	0	0	0		1
9570	1	获得BUFF自身时，如果自身buff1大于num1_2,buff2小于等于num2_2	51	40	1	40	0	44	1	0	0	0	0		1
9571	1	攻击自身的人技能开始释放时，目标身上num1id的buff大于num2层	60	87	1	88	1	81	1	0	0	0	0		1
9572	1	释放技能时，若某项属性大于进入战斗时初始值则触发（num1：属性ID）	12	142	1	0	0	0	0	0	0	0	0		1
9573	1	携带者攻击技能开始释放时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	12	81	1	88	1	36	1	0	0	0	0		1
9574	1	释放技能时，身上SP点数大于num1	12	85	1	0	0	0	0	0	0	0	0		1
9575	1	释放技能时，身上SP点数小于等于num1	12	85	0	0	0	0	0	0	0	0	0		1
9576	1	回合开始时，若敌方存活人数>参数1，则触发	32	73	1	0	0	0	0	0	0	0	0		1
9577	1	其他角色死亡时，若敌方存活人数<=参数1，则触发	41	73	1	0	0	0	0	0	0	0	0		1
9578	1	携带者获得效果时，参数1-buff层数>参数2	51	40	1	0	0	0	0	0	0	0	0		1
9579	1	开始释放技能时，技能为群体，敌方存活角色数量是否>Num1（以主体为立场判定）	12	73	1	101	0	0	0	0	0	0	0		1
9580	1	造成群体伤害前	12	88	1	101	0	81	1	0	0	0	0		1
9581	1	造成群体伤害后	12	88	1	101	0	81	1	0	0	0	0		1
9582	1	获得sp点后，如果sp点＞参数1点	70	85	1	0	0	0	0	0	0	0	0		1
9583	1	攻击后，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	11	36	1	0	0	0	0	0	0	0	0		1
9584	1	使用群攻奥义技能后	11	88	1	101	0	86	1	81	1	0	0		1
9585	1	敌方使用技能后	56	81	1	0	0	0	0	0	0	0	0		1
9586	1	携带者受到攻击技能开始时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	60	81	1	88	1	103	1	36	1	0	0		1
9587	1	受到伤害时，客体为敌方，单体技能，携带buffid，层数大于num1	20	40	1	81	1	101	1	0	0	0	0		1
9588	1	携带者sp改动前已满-改动为增加	76	132	1	0	0	0	0	0	0	0	0		1
9589	1	携带者死亡时，客体为敌人	40	80	0	0	0	0	0	0	0	0	0		1
9590	1	携带者使用num技能攻击敌人时，多段能触发	10	110	1	0	0	0	0	0	0	0	0		1
9591	1	其他人开始释放技能时	60	0	0	0	0	0	0	0	0	0	0		1
9592	1	如果被施加的BUFF为增益或减益，可叠加，则触发（填1判定增益，填2判定减益）	51	43	1	143	1	0	0	0	0	0	0		1
9593	2	判断携带者不存在2个ID 的BUFF层数	1	40	0	40	0	0	0	0	0	0	0		1
9594	1	被攻击时，攻击技能为进攻，如果攻击者身上某个id的BUFF>条件参数1_1层，受击者身上某个id的BUFF>条件参数2_1层，受击者身上某个id的BUFF<=条件参数3_1层	20	125	0	87	1	40	1	40	0	81	1		1
9595	1	被攻击时，攻击者为敌人，攻击技能为进攻，受击者身上某个id的BUFF>条件参数1_1层,受击者身上某个id的BUFF<=条件参数2_1层	20	125	0	40	1	40	0	133	1	81	1		1
9596	1	被攻击时，攻击者为敌人，攻击技能为进攻，受击者身上某个大类：二类：三类为num1:num2:num3,增减益num4的BUFF>num5层	20	125	0	36	1	133	1	81	1	0	0		1
9597	1	队友施放技能后，所有己方增益层数达到num1	59	141	1	80	1	0	0	0	0	0	0		1
9598	1	自己施放技能后，所有己方增益层数达到num1	11	141	1	0	0	0	0	0	0	0	0		1
9599	1	其他角色技能结束时，自己携带buffid层数大于num2	55	40	1	0	0	0	0	0	0	0	0		1
9600	1	释放技能时，释放的技能卡的id=num1	12	110	1	0	0	0	0	0	0	0	0		1
9601	1	获得buff时，buff为可叠加增益未满，阵营-角色-拥有buff	51	43	1	143	1	144	1	145	0	0	0		1
9602	2	判断角色星级	1	136	1	0	0	0	0	0	0	0	0		1
9603	1	自身受到敌人进攻技能攻击开始时	60	81	1	88	1	103	1	0	0	0	0		1
9604	1	自身受到敌人群攻技能攻击开始时	60	81	1	88	1	103	1	101	0	0	0		1
9605	1	自身受到敌人单体技能攻击开始时	60	81	1	88	1	103	1	101	1	0	0		1
9606	2	自身某类buff层数大于num5	1	36	1	0	0	0	0	0	0	0	0		1
9607	2	自身颜色为num1	1	98	1	0	0	0	0	0	0	0	0		1
9608	1	使用sp技能后，如果自身颜色为num1	11	98	1	86	1	0	0	0	0	0	0		1
9609	1	非sp技能完全结束	11	40	0	86	0	0	0	0	0	0	0		1
9610	1	携带者释放攻击技能时，若携带的任意Num6个 大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff层数≥Num5层数时触发 	12	138	1	81	1	88	1	0	0	0	0		1
9611	1	hit时，技能牌ID=Num1	10	110	1	81	1	0	0	0	0	0	0		1
9612	1	大回合开始时	32	0	0	0	0	0	0	0	0	0	0		1
9613	1	携带者X星攻击技能开始释放时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	12	81	1	88	1	93	1	36	1	0	0		1
9614	1	使用sp技能结束后，当自身buffID=Num1_1大于Num1_2，buffID=Num2_1大于Num2_2时	11	40	1	40	0	86	1	0	0	0	0		1
9615	1	使用sp技能结束后，当自身buffID=Num1_1小于等于于Num1_2	11	40	0	86	1	0	0	0	0	0	0		1
9616	1	受到治疗效果时	67	72	1	0	0	0	0	0	0	0	0		1
9617	1	获得BUFF自身时，如果自身相邻单位buffid=Num1大于num2层	51	146	1	44	1	0	0	0	0	0	0		1
9618	1	获得BUFF自身时，如果自身相邻单位buffid=Num1小于num2层，自身buffid=Num1大于Num2层	51	146	0	40	1	44	1	0	0	0	0		1
9619	2	场上存在id=num1的角色，阵营=num2	1	115	1	0	0	0	0	0	0	0	0		1
9620	2	场上不存在id=num1的角色，阵营=num2	1	115	0	0	0	0	0	0	0	0	0		1
9621	1	获得BUFF自身时，判断自身卡牌ID	51	137	1	44	1	0	0	0	0	0	0		1
9622	1	使用sp技能时如果暴击	10	86	1	81	1	72	1	0	0	0	0		1
9623	1	使用Num2星技能牌ID=Num1后	11	110	1	93	1	0	0	0	0	0	0		1
9624	2	敌方或友方全体携带的num2=buffID的buff总计层数是否大于num3层	1	129	1	0	0	0	0	0	0	0	0		1
9625	1	被攻击时，攻击技能为进攻，攻击者身上某个id的BUFF>条件参数1_1层	20	125	0	87	1	0	0	0	0	0	0		1
9626	1	被攻击时，受到了伤害（参数配-1）	20	125	0	0	0	0	0	0	0	0	0		1
9627	1	对敌方的单体Num1类型技能结束时	11	88	1	81	1	101	1	0	0	0	0		1
9628	1	对敌方造成的单体Num1类型非sp技能造成伤害时	10	88	1	81	1	101	1	86	0	0	0		1
9629	1	友方对敌方造成的单体Num1类型非sp技能造成伤害时	54	88	1	81	1	101	1	86	0	0	0		1
9630	1	使用skilltag=Num1的技能前	12	105	1	0	0	0	0	0	0	0	0		1
9631	1	对敌方的单体技能结束时有Num1概率，每层Num2提高Num3	11	147	1	101	1	81	1	0	0	0	0		1
9632	1	回合结束前，如果Num3阵营buffid=Num1达到Num2层	73	129	1	0	0	0	0	0	0	0	0		1
9633	2	目标身上buffid=Num1层数小于等于Num2	1	87	0	0	0	0	0	0	0	0	0		1
9634	2	目标身上有某个id=条件参数1的buff的层数>条件参数2,自己身上有某个id=条件参数1的buff的层数>条件参数2	1	87	1	40	1	0	0	0	0	0	0		1
9635	1	对敌方的群体Num1类型技能结束时	11	88	1	81	1	101	0	0	0	0	0		1
9636	1	获得BUFF自身时，如果自身颜色为Num1	51	98	1	44	1	0	0	0	0	0	0		1
9637	1	其他友方的手动技能结束时	59	77	1	80	1	0	0	0	0	0	0		1
9638	1	自身buffID=Num1非自然消失时	50	42	1	41	0	0	0	0	0	0	0		1
9639	1	使用进攻技能后	11	88	1	0	0	0	0	0	0	0	0		1
9640	1	其他人使用ID为Num1的技能牌后	60	110	1	0	0	0	0	0	0	0	0		1
9641	1	大回合开始时，如果自己身上ID=Num1的buff小于等于Num2层	32	40	0	0	0	0	0	0	0	0	0		1
9642	1	获得效果时，自己身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2，且某个BUFF（id=条件参数2_1）的叠加层数>条件参数2_2	51	40	1	40	1	0	0	0	0	0	0		1
9643	1	结束释放某个特定的技能牌时（条件为特定的技能ID）	11	110	1	0	0	0	0	0	0	0	0		1
9644	1	自身的手动技能结束时	11	77	1	80	1	0	0	0	0	0	0		1
9645	1	获得ID=Num1的buff时	51	42	1	0	0	0	0	0	0	0	0		1
9646	1	获得ID=Num1的buff时，自己身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2	51	42	1	40	1	0	0	0	0	0	0		1
9647	1	回合结束时，自己身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2	33	40	1	0	0	0	0	0	0	0	0		1
9648	1	自身使用ID为Num1的技能后	11	76	1	0	0	0	0	0	0	0	0		1
9649	1	友方攻击时	59	88	1	80	1	0	0	0	0	0	0		1
9650	1	角色失去BUFF时，num1 ID的BUFF层数<num2层	50	42	1	41	0	0	0	0	0	0	0		1
9651	1	使用进攻技能的敌人技能释放结束时(参数配2)	59	88	1	81	1	0	0	0	0	0	0		1
9652	2	技能目标身上存在护盾(参数配5,0,0,1,0)	1	35	1	0	0	0	0	0	0	0	0		1
9653	1	友方死亡，且阵营=NUM2方场上没有characterId=NUM1时	41	115	0	80	1	0	0	0	0	0	0		1
9654	1	技能结束时，如果自己身上ID=Num1的buff大于Num2层，自己身上ID=Num1的buff小于等于Num2层	11	40	1	40	0	0	0	0	0	0	0		1
9655	1	技能命中时，如果目标身上id=Num1的buff大于Num2层	10	87	1	81	1	0	0	0	0	0	0		1
9656	1	使用群攻技能前	12	88	1	101	0	0	0	0	0	0	0		1
9657	1	其他友方使用Num1类型奥义技能时，自身生命值大于Num2	60	88	1	12	1	86	1	80	1	0	0		1
9658	1	其他友方使用Num1类型奥义技能时，自身生命值大于Num2	60	88	1	40	0	12	1	86	1	80	1		1
9659	1	tag为Num1的技能释放开始时	12	105	1	0	0	0	0	0	0	0	0		1
9660	1	被攻击时，如果目标身上buffid=Num1小于等于Num2层	20	87	0	81	1	0	0	0	0	0	0		1
9661	1	友方被攻击时	56	88	1	87	0	80	1	0	0	0	0		1
9662	1	其他友方使用奥义技能时	60	86	1	80	1	0	0	0	0	0	0		1
9663	1	某指定固定ID的BUFF非自然消失时，如果自身buffid=Num1的buff小于等于Num2层时1.判断BUFFID 2.判断是否自然消失。（将消未消时）	52	42	1	40	0	41	0	0	0	0	0		1
9664	1	某指定固定ID的BUFF自然消失时，1.判断BUFFID 2.判断是否自然消失。（将消未消时）	52	42	1	40	0	41	1	0	0	0	0		1
9665	1	Num1类大招释放前	12	88	1	86	0	0	0	0	0	0	0		1
9666	1	技能结束时	11	87	0	0	0	0	0	0	0	0	0		1
9667	1	携带者hit后，造成的伤害类型=参数1时触发	10	125	1	0	0	0	0	0	0	0	0		1
9668	1	携带者hit后，是奥义技能	10	86	1	0	0	0	0	0	0	0	0		1
9669	1	携带者hit后，是奥义技能，造成的伤害类型=参数1时触发	10	125	1	86	1	0	0	0	0	0	0		1
9670	1	某个特定的技能牌释放结束时（条件为特定的技能ID）	11	110	1	0	0	0	0	0	0	0	0		1
9671	1	携带者攻击类奥义技能开始释放时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	12	81	1	88	1	36	1	86	1	0	0		1
9672	1	携带者失去效果时，若携带的大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量≤Num5层数时触发 	50	36	0	36	0	0	0	0	0	0	0		1
9673	1	携带者开始受到Num1buffid大于num2层的敌方使用num3类型技能时	60	87	1	88	1	81	1	0	0	0	0		1
9674	1	携带者受到敌方使用num1类型技能结束时	59	88	1	81	1	0	0	0	0	0	0		1
9675	1	使用非sp技能时，场上Num1阵营存在buffid=Num2大于num3层触发	11	129	1	81	1	86	0	0	0	0	0		1
9676	1	cattype=Num1的友方被指定为Num2类型技能目标前	56	113	1	88	1	80	1	0	0	0	0		1
9677	1	其他人的技能结束时	55	80	1	0	0	0	0	0	0	0	0		1
9678	1	回合结束前，NUM1阵营的buffID=Num2总量大于Num3	73	129	1	0	0	0	0	0	0	0	0		1
9679	1	技能ID=Num1释放结束时，NUM1阵营的buffID=Num2总量大于Num3	11	110	1	129	1	0	0	0	0	0	0		1
9680	1	回合开始时，NUM1阵营的buffID=Num2总量小于等于Num3	32	129	0	0	0	0	0	0	0	0	0		1
9681	1	非sp技能结束时，NUM1_1阵营的buffID=Num1_2总量大于Num1_3，Num2_6类目标大类Num2_1,二类Num2_2,三类2_3,Num2_4类型buff大于Num2_5层	11	129	1	130	1	86	0	81	1	0	0		1
9682	2	NUM1_1阵营的buffID=Num1_2总量大于Num1_3时	1	129	1	0	0	0	0	0	0	0	0		1
9683	1	Num1类型buff非自然消失时	50	43	1	41	0	0	0	0	0	0	0		1
9684	1	敌方死亡时	43	81	1	0	0	0	0	0	0	0	0		1
9685	1	技能结束时，Num6类目标大类Num1,二类Num2,三类3,Num4类型buff大于Num5层	11	130	1	0	0	0	0	0	0	0	0		1
9686	1	友方死亡时	41	80	1	0	0	0	0	0	0	0	0		1
9687	1	其他人死亡后，我方小于等于Num1人	41	74	0	80	1	0	0	0	0	0	0		1
9688	1	对敌方使用Num1类型技能后，如果目标身上Num2_1buff大于Num2_2层	11	88	1	87	1	81	1	0	0	0	0		1
9689	1	受到敌方Num1类型使用技能后，如果目标身上Num2_1buff大于Num2_2层	59	88	1	87	1	81	1	103	1	0	0		1
9690	2	判断携带者友方或敌方全体携带的指定buffID的buff总计层数是否大于X层	1	129	0	0	0	0	0	0	0	0	0		1
9691	1	受到敌方Num3类型技能时，自身Num1_1buff大于NUM1_2层，目标Num2_1buff大于Num2_2层	60	40	1	87	1	88	1	81	1	0	0		1
9692	1	携带者获得效果时时，若携带的大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量＞Num5层数时，且该效果ID不等于指定num6,num7，num8时触发	51	36	1	42	0	42	0	42	0	0	0		1
9693	1	携带者失去效果时时，身上num1 ID的buff小于等于num2，身上num3 ID的buff小于等于num4则触发	50	40	0	40	0	0	0	0	0	0	0		1
9694	1	被友方指定为非Num1，Num2类型单体技能的目标时	59	88	0	88	0	101	1	81	0	103	1		1
9695	1	回合结束前	73	148	1	0	0	0	0	0	0	0	0		1
9696	1	使用Num1星Num2类技能牌前	12	93	1	88	1	86	0	0	0	0	0		1
9697	1	某个BUFF非自然消失时，判断是否是BUFF自身	52	40	1	44	1	41	0	0	0	0	0		1
9698	2	目标身上id=num1,num3的buff层数介于num2与num4之间（右包含）	1	40	1	40	0	0	0	0	0	0	0		1
9699	1	被攻击时，受到了伤害（参数配-1），星级为num2（二进制运算）的非sp技能	20	125	0	93	1	86	0	0	0	0	0		1
9700	1	被攻击前，技能为攻击技能（num1配2），星级为num2	56	88	1	93	1	82	1	0	0	0	0		1
9701	1	携带者攻击技能释放结束未暴击	11	72	0	81	1	88	1	0	0	0	0		1
9702	1	被攻击技能结束后，受到了伤害（参数配-1），星级为num2（二进制运算）的非sp技能	55	125	0	93	1	86	0	82	1	0	0		1
9703	1	获得某个buff时，如果这个buff的id=条件1，星级=条件2则触发	51	42	1	111	1	0	0	0	0	0	0		1
9704	1	回合结束前，Num3方阵营Num1buff大于Num2层	73	129	1	0	0	0	0	0	0	0	0		1
9705	1	敌方使用Num1类技能前，技能目标身上buffid=Num2_1大于Num2_2层，buffid=Num3_1小于等于Num3_2层	55	88	1	87	1	87	0	101	1	149	1		1
9706	1	使用技能牌时，且自己战斗员id不是num2	11	137	0	88	1	0	0	0	0	0	0		1
9707	1	攻击自身的人技能释放结束，且技能为攻击技能牌时，且技能id不是参数3	59	81	1	103	1	76	0	0	0	0	0		1
9708	1	携带者触发大毅力（回合）时，触发	77	0	0	0	0	0	0	0	0	0	0	0	1
9709	1	使用技能后，确定此技能是自身技能IDnum1时触发	11	76	1	0	0	0	0	0	0	0	0	0	1
9710	1	友方指定技能ID释放SP技能时	59	110	1	86	1	80	1	0	0	0	0	0	1
9711	1	友方指定技能ID释放后	59	110	1	80	1	0	0	0	0	0	0	0	1
9712	1	回合时判断自身是绿色属性时	32	98	1	80	1	0	0	0	0	0	0	0	1
9713	1	友方指定技能ID释放SP技能时,判断自身颜色	60	110	1	98	1	86	1	80	1	0	0	0	1
9714	1	携带者释放大招造成伤害时，如果目标身上某个BUFFID层数大于*则触发	10	87	1	86	1	81	1	0	0	0	0	0	1
9715	1	其他人行动后，触发	55	0	0	0	0	0	0	0	0	0	0	0	1
9716	1	携带者受到伤害时，造成的伤害类型=参数1时触发	71	125	1	81	1	0	0	0	0	0	0		1
9717	1	如果技能为攻击牌，客体为敌人，能触发	20	70	1	88	1	81	1	0	0	0	0		1
9718	1	我方对敌方造成伤害时，如果目标带有Num1的BUFF，则触发（含奥义SP技能）	54	88	1	40	1	81	1	0	0	0	0		1
9719	1	对敌方造成的Num1类型非sp技能造成伤害时	10	88	1	81	1	0	0	0	0	0	0		1
9720	1	友方对敌方造成的Num1类型非sp技能造成伤害时	54	88	1	81	1	0	0	0	0	0	0		1
9721	1	其他人释放技能结束后，技能ID,技能位置=sp则触发,	59	76	1	86	1	80	1	0	0	0	0		1
9722	1	携带者使用必杀技伤害结算时触发	11	86	1	0	0	0	0	0	0	0	0		1
9723	2	自己身上的id=条件参数2_1的buff的叠加层数>条件参数2_2，id=条件参数2_1的buff的叠加层数<=条件参数2_2则触发	1	40	1	40	0	0	0	0	0	0	0		1
9724	1	攻击技能生效前，判断目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位）则触发	12	35	1	0	0	0	0	0	0	0	0		1
9725	1	获得效果时，自身某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2	55	87	1	0	0	0	0	0	0	0	0		1
9726	1	回合结束时，自己身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2，某个BUFF（id=条件参数1_1）的叠加层数小于等于条件参数1_2	31	40	1	40	0	0	0	0	0	0	0		1
9727	1	携带者释放技能前，自身某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2	12	76	1	0	0	0	0	0	0	0	0		1
9728	1	其他人技能结束时，如果技能ID=条件参数1则触发	59	76	1	0	0	0	0	0	0	0	0		1
9729	1	其他友方技能开始时	60	80	1	0	0	0	0	0	0	0	0		1
9730	1	携带者释放技能完全结束时，若释放技能ID=条件参数1，自身某个BUFF（ID=条件参数2_1）的叠加层数>条件参数2_2则触发	11	40	1	76	1	0	0	0	0	0	0		1
9731	1	携带者释放技能完全结束时，自身某个BUFF（ID=条件参数2_1）的叠加层数>条件参数2_2则触发	11	40	1	0	0	0	0	0	0	0	0		1
9732	1	携带者回合开始时，自己身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2，某个BUFF（id=条件参数1_1）的叠加层数小于等于条件参数1_2	32	40	1	40	0	0	0	0	0	0	0		1
