id	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
1314500802	1	破碎	破碎	Shatter	粉砕	파쇄	แตกสลาย	受到希尔达的攻击伤害增加<color="#f20c68">35%</color>。攻击希尔达或受到希尔达攻击后，减少1层。最高5层	受到希爾達的攻擊傷害增加<color="#f20c68">35%</color>。攻擊希爾達或受到希爾達攻擊後，減少1層。最高5層	Takes <color="#f20c68">35%</color> more damage from Hilda's attacks. Attacking Hilda or being attacked by her reduces the effect by 1 stack. Stacks up to 5 times.	ヒルダから受けるダメージ＋<color="#f20c68">35%</color>。ヒルダを攻撃する、またはヒルダに攻撃されるとスタック数―1（最大5スタックまで）。	받는 힐다의 공격 대미지 +<color="#f20c68">35%</color>, 힐다를 공격하거나 힐다의 공격을 받은 후 1스택 감소하며 최대 5스택 중첩 가능	ได้รับ​ดา​เม​จ​การ​โจม​ตีจาก​ฮิ​ลดา​เพิ่มขึ้น​ <color="#f20c68">35%</color>​ หลัง​ทำการ​โจมตี​ฮิ​ลดา​หรือ​ถูก​ฮิ​ลดา​โจมตี​ จะ​ลดลง​ 1​ ชั้น​ มี​ได้​สูงสุด​ 5​ ชั้น​
1314500806	1	被动1	被動1	Passive 1	パッシブ1	패시브 1	พาสซีฟ 1	敌我双方攻击后，使攻击者友方全体获得1层<color="#FF7F50">「战意」</color>；被攻击后，使被攻击者友方全体减少1层<color="#FF7F50">「战意」</color>；\n进入战斗时，希尔达获得5层<color="#FF7F50">「战意」</color>	敵我雙方攻擊後，使攻擊者友方全體獲得1層<color="#FF7F50">「戰意」</color>；被攻擊後，使被攻擊者友方全體減少1層<color="#FF7F50">「戰意」</color>；\n進入戰鬥時，希爾達獲得5層<color="#FF7F50">「戰意」</color>	After any attack from an ally or enemy, all allies of the attacker gain 1 stack of <color="#FF7F50">Combat Zeal</color>. Conversely, when attacked, all allies of the defender lose 1 stack of <color="#FF7F50">Combat Zeal</color>.\nUpon entering battle, Hilda gains 5 stacks of <color="#FF7F50">Combat Zeal</color>.	敵と味方が攻撃をすると、攻撃者の味方全体に<color="#FF7F50">「戦意」</color>を1スタック付与する；攻撃を受けると、攻撃者の味方全体にある<color="#FF7F50">「戦意」</color>―1スタック；\n戦闘開始時、ヒルダに<color="#FF7F50">「戦意」</color>が5スタック付与される。	적이나 아군이 공격한 후, 공격자의 아군 전체에게 <color="#FF7F50">「투지」</color> 1스택을 부여한다. 공격을 받은 후, 피격자의 아군 전체의 <color="#FF7F50">「투지」</color>를 1스택 감소시킨다.\n전투 시작 시, 힐다는 <color="#FF7F50">「투지」</color>를 5스택 획득한다.	หลัง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​ทำการ​โจมตี​ จะ​ทำให้​ฝ่าย​ผู้​โจมตี​ทั้งหมด​ได้รับ​ <color="#FF7F50">[จิตต่อสู้]</color>​ จำนวน​ 1​ ชั้น​ และ​เมื่อ​ถูก​โจมตี​ จะ​ทำให้​ฝ่าย​ผู้​ถูก​โจมตี​สูญเสีย​ <color="#FF7F50">[จิตต่อสู้]</color>​ จำนวน​ 1​ ชั้น​\n​เมื่อ​เข้าสู่​การต่อสู้​ "​ฮิ​ลดา​"​ จะ​ได้รับ​ <color="#FF7F50">[จิตต่อสู้]</color>​ จำนวน​ 5​ ชั้น​
1314500809	1	被动2	被動2	Passive 2	パッシブ2	패시브 2	พาสซีฟ 2	希尔达拥有满层<color="#FF7F50">「战意」</color>时，获得_#num_percent_0_1_1_攻击力提升	希爾達擁有滿層<color="#FF7F50">「戰意」</color>時，獲得_#num_percent_0_1_1_攻擊力提升	Once Hilda reaches the maximum stacks of <color="#FF7F50">Combat Zeal</color>, she gains _#num_percent_0_1_1_ increased ATK.	ヒルダが持つ<color="#FF7F50">「戦意」</color>が最大スタック数に達する時、攻撃力＋_#num_percent_0_1_1_。	힐다가 <color="#FF7F50">「투지」</color>를 최대 스택 보유 시, 공격력 +_#num_percent_0_1_1_	เมื่อ​ "​ฮิ​ลดา​"​ มี​สะสม​จำนวน​ชั้น​ของ​ <color="#FF7F50">[จิตต่อสู้]</color>​ จน​เต็ม​ จะ​ได้รับ​ ATK​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
1102700201	1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ	受到攻击后，按<color="#f20c68">90%</color>攻击力，对攻击者造成伤害	受到攻擊後，按<color="#f20c68">90%</color>攻擊力，對攻擊者造成傷害	When attacked, deals <color="#f20c68">90%</color> ATK as damage to the attacker.	攻撃を受けると、攻撃者に攻撃力<color="#f20c68">90%</color>のダメージを与える。	공격을 받은 후 공격력의 <color="#f20c68">90%</color>로 공격자에게 대미지를 가한다.	หลัง​ได้รับ​การ​โจมตี​ สร้าง​ดา​เม​จ​ให้​แก่​ผู้​โจมตี​ <color="#f20c68">90%</color>​ ของ​ ATK​
115600801	1	聚焦	聚焦	In Focus	ピント合わせ	포커스 온	โฟกัส	优先成为敌方单体<追击>的目标	優先成為敵方單體<追擊>的目標	Becomes the priority for enemy single-target follow-up attacks.	優先的に敵単体の<追撃>対象になる	우선적으로 적 단일 <추격>  목표가 된다.	ถูก​เลือก​โจมตี​ด้วย​สกิล​ <โจมตีตาม>​ แบบ​เดี่ยว​ของ​ฝ่าย​เรา​ก่อน​
115600803	1	跟拍	跟拍	Follow Shot	密着撮影	트래킹 샷	ติดตามถ่ายภาพ	每使用1次单体进攻技能，自身造成伤害提升5%	每使用1次單體進攻技能，自身造成傷害提升5%	Each time this Combatant uses a single-target offensive skill, the damage dealt increases by 5%.	単体攻撃スキルを使用する度に、自身の与ダメ＋5%	단일 공격 스킬 1회 사용할 때마다 자신이 가하는 대미지 +5%	ทุกครั้งที่​ใช้​สกิล​โจมตี​เป้า​เดี่ยว​ 1​ ครั้ง​ ตนเอง​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ 5%​
115600805	1	记录	記錄	Field Notes	記録	기록	บันทึก	我方全体造成<追击>伤害提升，并累积我方通过非奥义单体进攻技能造成的伤害，在该效果结束时按累积伤害量进行<追击>，当前累积伤害量：	我方全體造成<追擊>傷害提升，並累積我方通過非奧義單體進攻技能造成的傷害，在該效果結束時按累積傷害量進行<追擊>，當前累積傷害量：	Increases all allies' follow-up attack damage and accumulates damage dealt by non-Ultimate single-target attacks. When this effect ends, performs a follow-up attack based on the accumulated damage. Current accumulated damage:	味方全員が与える<追撃>ダメージをアップさせ、味方が単体攻撃スキル（SP技を除く）で与えたダメージ量を蓄積する。当該効果終了時に蓄積したダメージ量に基づいて<追撃>を発動する。現在蓄積したダメージ量：	아군 전체 가하는 <추격> 대미지 증가하고 아군 필살기 스킬외의 단일 공격 스킬이 가하는 대미지량을 누적하며 효과 종료 후 누적된 대미지량에 의하여 <추격>을 한다. 현재 누적된 대미지량:	ฝ่าย​เรา​ทั้งหมด​สร้าง​ดา​เม​จ​การ​ <โจมตีตาม>​ เพิ่มขึ้น​ พร้อม​สะสม​ปริมาณ​ดา​เม​จ​จาก​สกิล​ที่​ไม่​ใช่​อัล​ติ​เมท​เป้า​เดี่ยว​ที่​ฝ่าย​เรา​สร้าง​ เมื่อ​เอฟเฟกต์​ดังกล่าว​สิ้นสุดลง​ จะ​ <โจมตีตาม>​ ตาม​ปริมาณ​ดา​เม​จ​สะสม​ ปริมาณ​ดา​เม​จ​สะสม​ปัจจุบัน​:​
115700801	1	积蓄	積蓄	Stack	蓄積	적립	สะสม	当前积蓄次数	當前積蓄次數	Current stack count	現在蓄積した回数	현재 적립 횟수	จำนวนครั้งสะสมปัจจุบัน
115700808	1	瑰刺	瑰刺	Crimson Thorn	バラのトゲ	장미 가시	หนามกุหลาบ	达到一定层数时，成为“暗夜玫瑰”<追击>的目标会触发额外效果	達到一定層數時，成為“暗夜玫瑰”<追擊>的目標會觸發額外效果	Upon reaching a certain number of stacks, the target of Thorned Embrace's <follow-up> attack will trigger additional effects.	一定スタック数に達すると、「ダークネスローゼ」の<追撃>対象に追加効果が発生する	일정 스택에 도달한 후, "다크나이트 로즈”의 <추격> 목표가 되면 추가 효과를 발동한다.	เมื่อ​มี​จำนวน​ชั้น​ถึง​ระดับ​ที่​กำหนด​ เป้าหมาย​ที่​ถูก​ "​กุหลาบ​ราตรี​"​ <โจมตีตาม>​ จะ​เกิด​เอฟเฟกต์​เพิ่มเติม​
115700810	1	蔓生	蔓生	Vine's Embrace	蔓生	만생	แพร่ขยาย	被施加「瑰刺」的概率提升10%	被施加「瑰刺」的機率提升10%	The chance of being inflicted with Crimson Thorn increases by 10%.	自身に「バラのトゲ」が付与される確率が10%上昇する	「장미 가시」에 걸릴 확률이 +10%	โอกาส​ติด​ [​หนาม​กุหลาบ​]​ เพิ่มขึ้น​ 10%​
110200502	1	睡眠	睡眠	Slumber	睡眠	수면	หลับ	无法行动，友方行动或受到攻击后提前解除	無法行動，友方行動或受到攻擊後提前解除	Unable to act. Effect ends when an ally acts or is attacked.	行動不能。味方が行動するか攻撃を受けた後に解除される	행동할 수 없으며 아군이 행동하거나 공격 받으면 조기 해제된다.	ไม่​สามารถ​แอ็ก​ชัน​ได้​ เมื่อ​ฝ่าย​มิตร​ทำการ​แอ็ก​ชัน​หรือ​ได้รับ​การ​โจมตี​ จะ​ลบล้าง​ก่อนกำหนด​
110200508	1	穿透率降低	穿透率降低	Armor PEN Down	貫通率ダウン	관통률 감소	อัตราเจาะเกราะลดลง	按”晚安故事“_#num_percent_0_1_1_穿透率降低自身穿透率	按”晚安故事“_#num_percent_0_1_1_穿透率降低自身穿透率	Reduces self Armor PEN based on _#num_percent_0_1_1_ of Bedtime Tale's Armor PEN.	「スリープストーリー」の貫通率の_#num_percent_0_1_1_に基いて自身の貫通率をダウンさせる	"굿나잇 스토리" 관통률의 _#num_percent_0_1_1_로 자신의 관통률을 감소한다.	ลด​อัตรา​เจาะ​เกราะ​ของ​ตัวเอง​ _#num_percent_0_1_1_​ ของ​อัตรา​เจาะ​เกราะ​ของ​ "​นิทานฝันหวาน"​
115800805	1	绩效	績效	Performance	業績	성과	ผลงาน	攻击后，我方所有「绩效奖金」携带者获得1层「奖金」	攻擊後，我方所有「績效獎金」攜帶者獲得1層「獎金」	After attacking, all allies with Performance Bonus gain 1 stack of Bonus.	攻撃後、「業績ボーナス」を持っている味方に「ボーナス」が1スタック付与される。	공격한 후, 모든 「성과 상여금」을 보유하는 아군이 「상여금」 1스택을 획득한다.	หลัง​โจมตี​ ฝ่าย​เรา​ทั้งหมด​ที่​มี​ [โบนัสผลงาน]​ จะ​ได้รับ​ [เงินโบนัส]​ จำนวน​ 1​ ชั้น​
115800806	1	奖金	獎金	Bonus	ボーナス	상여금	เงินโบนัส	达到一定层数时，清除所有层数并获得1点奥义能量	達到一定層數時，清除所有層數並獲得1點奧義能量	Upon reaching a certain number of stacks, removes all stacks and gains 1 SP.	一定スタック数に達すると、すべてのスタックを解除し、SP＋1点。	일정 스택 수에 도달한 후, 모든 스택 수를 제거하며 필살기 게이지 1pt를 획득한다.	เมื่อ​จำนวน​ชั้น​ถึง​ระดับ​ที่​กำหนด​ จะ​ลบล้าง​จำนวน​ชั้น​ทั้งหมด​ พร้อม​ได้รับ​พลังงาน​อัล​ติ​เมท​ 1​ แต้ม​
115800810	1	激励巧克力	激勵巧克力	Chocolate Motivation	鞭撻チョコ	응원 초콜릿	ช็อกโกแลตเติมแรง	达到一定层数时，清除所有层数并恢复我方全体生命值	達到一定層數時，清除所有層數並恢復我方全體生命值	Upon reaching a certain number of stacks, removes all stacks and recovers all allies' HP.	一定スタック数に達すると、すべてのスタックを解除し、味方全員のHPを回復する。	일정 스택에 도달한 후, 모든 스택 수가 제거되며 아군 전체 HP를 회복한다.	เมื่อ​จำนวน​ชั้น​ถึง​ระดับ​ที่​กำหนด​ จะ​ลบล้าง​จำนวน​ชั้น​ทั้งหมด​ พร้อม​ฟื้นฟู​ HP​ ของ​ฝ่าย​เรา​ทั้งหมด​
320097	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	【穿透率】降低_#num_percent_0_1_1_，造成【蓄势伤害】提升_#num_percent_0_2_1_	【穿透率】降低_#num_percent_0_1_1_，造成【蓄勢傷害】提升_#num_percent_0_2_1_	Reduces [Armor PEN] by _#num_percent_0_1_1_ but increases [Charged DMG] dealt by _#num_percent_0_2_1_.	【貫通率】-_#num_percent_0_1_1_、与える【蓄勢ダメージ】＋_#num_percent_0_2_1_。	[관통률] _#num_percent_0_1_1_ 감소, 가하는 [차지 대미지] _#num_percent_0_2_1_ 증가	[อัตราเจาะเกราะ] ลดลง ​_#num_percent_0_1_1_ ​และสร้าง ​[ดาเมจสะสม] ​เพิ่มขึ้น ​_#num_percent_0_2_1_​
1401900201	1	穿透率降低	穿透率降低	Armor PEN Down	貫通率ダウン	관통률 감소	อัตราเจาะเกราะลดลง	每层使穿透率降低_#num_percent_0_1_1_，可叠加	每層使穿透率降低_#num_percent_0_1_1_，可疊加	Each stack reduces Armor PEN by _#num_percent_0_1_1_ (this effect can stack).	1スタックにつき、貫通率-_#num_percent_0_1_1_（重ね掛け可能）。	스택당 관통률 _#num_percent_0_1_1_ 감소, 중첩 가능	แต่ละชั้นจะทำให้​อัตรา​เจาะเกราะ​ลดลง ​_#num_percent_0_1_1_ ​สามารถ​ทับซ้อน​ได้​
1401900202	1	反制	反制	Counter	逆襲	역습	สวนกลับ	受到攻击后，按<color="#f20c68">90%</color>攻击力，对攻击者造成伤害，此次攻击附带目标<color="#f20c68">50%</color>最大生命值的<color="#FF7F50">「纯粹伤害」</color>，生效后减少1层层数。分身体被击败时，减少1层层数	受到攻擊後，按<color="#f20c68">90%</color>攻擊力，對攻擊者造成傷害，此次攻擊附帶目標<color="#f20c68">50%</color>最大生命值的<color="#FF7F50">「純粹傷害」</color>，生效後減少1層層數。分身體被擊敗時，減少1層層數	When attacked, deals <color="#f20c68">90%</color> ATK as damage to the attacker, plus <color="#f20c68">50%</color> of the attacker's max HP as <color="#FF7F50">Pure DMG</color>. Each activation consumes 1 stack. Additionally, it loses 1 stack when a Clone is defeated.	攻撃を受けると、攻撃者に攻撃力<color="#f20c68">90%</color>のダメージを与え、そのダメージに対象の最大HPの<color="#f20c68">50%</color>の<color="#FF7F50">「純ダメージ」</color>が発生し、「逆襲」のスタック数-1。分身が撃退されると、スタック数-1。	공격 받은 후, 공격력의 <color="#f20c68">90%</color>로 공격자에게 대미지를 가한다. 이번 공격은 목표 최대 HP의 <color="#f20c68">50%</color>에 해당하는 <color="#FF7F50">「순수 대미지」</color>를 보유하며 발동 시 1스택 감소한다. 분신이 처치될 경우에도 1스택 감소한다.	หลังได้รับการโจมตี ​สร้าง​ดาเมจ​แก่​ผู้โจมตี ​<color="#f20c68">90%</color> ​ของ ATK ​พร้อมสร้าง ​<color="#FF7F50">[ดาเมจเพียว]</color> ​เพิ่มเติม ​<color="#f20c68">50%</color> ​ของ ​MaxHP ​เมื่อ​เกิดผล ​จะ​ลด​จำนวน​ชั้น​ลง ​1 ชั้น ​และ​เมื่อ​ร่างแยก​ถูก​กำจัด ​จะ​ลด​จำนวน​ชั้น​ลง ​1 ชั้น​
1401900204	1	被动1	被動1	Passive 1	パッシブ1	패시브 1	พาสซีฟ 1	回合开始与场上不存在分身体时，召唤4个分身体	回合開始與場上不存在分身體時，召喚4個分身體	At the beginning of each turn, or if no Clones are present on the battlefield, summon 4 Clones.	ターン開始時に4つの分身を召喚し、フィールド上に分身が存在しない場合も4つの分身を召喚する。	턴 시작 시 및 필드에 분신이 존재하지 않을 경우, 분신 4개를 소환한다.	เมื่อเริ่มเทิร์น​และ​บนสนาม​ไม่มี​ร่างแยก ​ทำการ​อัญเชิญ​ร่างแยก ​4 ร่าง​
1401900206	1	被动2	被動2	Passive 2	パッシブ2	패시브 2	พาสซีฟ 2	无视被施加的控制效果，并使受到的最终伤害降低_#num_percent_0_1_1_	無視被施加的控制效果，並使受到的最終傷害降低_#num_percent_0_1_1_	Ignores incoming control effects and reduces Final DMG taken by _#num_percent_0_1_1_.	付与された行動制限が無効になる。受ける最終ダメージ-_#num_percent_0_1_1_。	부여된 제어 효과를 무시하며 받는 최종 대미지를 _#num_percent_0_1_1_ 감소한다.	ไม่สน​เอฟเฟกต์​ควบคุม​ที่มี ​พร้อม​ทำให้​ดาเมจ​สุดท้าย​ที่​ได้รับ​ลดลง ​_#num_percent_0_1_1_​
1401900301	1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ	分身体只会使用技能1但无法造成伤害，并且无法使用奥义技能；分身体受到一次攻击后就会阵亡	分身體只會使用技能1但無法造成傷害，並且無法使用奧義技能；分身體受到一次攻擊後就會陣亡	Clones can only use Skill 1, do not deal damage, and cannot use Ultimates. Clones are destroyed when hit.	分身はスキル1のみ使用可能だが、ダメージを与えることはできない。また、SP技の使用も不可。分身は敵からの攻撃を1回受けることで即座に消滅する。	분신은 스킬 1만 사용할 수 있으며, 대미지를 줄 수 없고, 필살기는 사용할 수 없다. 본신은 1회 공격 당한 후 사망한다.	ร่าง​แยก​จะ​ใช้ได้​เพียง​สกิล​ 1​ แต่​จะ​ไม่​สามารถ​สร้าง​ดา​เม​จ​ได้​ อีก​ทั้ง​ยัง​ไม่​สามารถ​ใช้งาน​สกิลอัล​ติ​เมท​ได้​ โดย​ร่าง​แยก​จะ​สลาย​ไป​เมื่อ​ได้รับ​การ​โจม​ตีหนึ่ง​ครั้ง​
116200802	1	血债	血債	Blood Debt	血の償い	피값	หนี้เลือด	攻击敌方获得，达到指定层数后可进入「隐匿」状态	攻擊敵方獲得，達到指定層數後可進入「隱匿」狀態	Attacks against enemies grant stacks. Once a certain threshold is reached, you can enter a Stealth state.	敵を攻撃することで獲得する。一定のスタック数に達すると「隠匿」状態に入る。	적을 공격하면 획득하며, 지정된 스택 수에 도달하면 「은닉」 상태에 진입할 수 있다.	โจมตีศัตรูเพื่อรับ ​เมื่อ​มี​จำนวน​ชั้น​ครบ​ตาม​ที่​กำหนด ​จะ​เข้าสู่​สถานะ ​[พรางตัว]​
116200804	1	隐匿	隱匿	Stealth	隠匿	은닉	พรางตัว	有其他友方在场时无法被选中	有其他友方在場時無法被選中	If there are other allies on the battlefield, this Combatant cannot be targeted.	他の味方がフィールドにいる場合、自分が対象にならない。	필드에 기타 아군이 있을 때 선정되지 못한다.	เมื่อมีเพื่อนร่วมทีมคนอื่นอยู่บนสนาม ​จะ​ไม่​สามารถ​ถูก​เลือก​ได้​
116200805	1	处刑	處刑	Execution	処刑	응징	ประหาร	下一次攻击触发「处刑」效果	下一次攻擊觸發「處刑」效果	The next attack triggers the Execution effect.	次の攻撃で「処刑」効果が発生する。	다음 공격에 「응징」 효과 발동	การโจมตีครั้งถัดไปจะปล่อยเอฟเฟกต์ [ประหาร]
116200806	1	复仇	復仇	Vengeance	復讐	복수	ล้างแค้น	每层提升「今夜清算」伤害	每層提升「今夜清算」傷害	Each stack increases the damage dealt by Twilight Retribution.	スタック数に応じて「断罪の夜」のダメージがアップする	스택당 [오늘 밤의 청산] 대미지 상승	ทุกชั้นจะเพิ่มขึ้นดาเมจของ [ชดใช้ยามสนธยา]
116300801	1	蓄锐	蓄銳	Preparation	鋭気	비축된 힘	กักคม	造成伤害提升_#num_percent_0_1_1_，造成【蓄势伤害】提升_#num_percent_0_2_1_	造成傷害提升_#num_percent_0_1_1_，造成【蓄勢傷害】提升_#num_percent_0_2_1_	Increases damage dealt by _#num_percent_0_1_1_ and increases [Charged DMG] dealt by _#num_percent_0_2_1_.	与ダメージ＋_#num_percent_0_1_1_、与える【蓄勢ダメージ】＋_#num_percent_0_2_1_。	가하는 대미지 +_#num_percent_0_1_1_, 가하는 [차지 대미지] +_#num_percent_0_2_1_	สร้างดาเมจเพิ่มขึ้น _#num_percent_0_1_1_ ​และ​สร้าง ​[ดาเมจสะสม] ​เพิ่ม​ขึ้น ​_#num_percent_0_2_1_​
116300806	1	厄运	厄運	Misfortune	不運	불운	ลางร้าย	下一次受到的伤害提升_#num_percent_0_1_1_	下一次受到的傷害提升_#num_percent_0_1_1_	Increases the next instance of damage taken by _#num_percent_0_1_1_.	次に受けるダメージ＋_#num_percent_0_1_1_。	다음에 받는 대미지 +_#num_percent_0_1_1_	ดาเมจที่ได้รับครั้งถัดไปเพิ่มขึ้น _#num_percent_0_1_1_
110100202	1	战术	戰術	Tactics	戦術	전술	แทกติก	群体攻击技能造成的伤害提升15%	群體攻擊技能造成的傷害提升15%	Increases damage dealt by AoE offensive skills by 15%.	全体攻撃によるダメージ＋15%。	광역 공격 스킬 가하는 대미지 +15%	สกิลโจมตีหมู่สร้างดาเมจเพิ่มขึ้น 15%
110100208	1	特赦	特赦	Clemency	特赦	특사	อภัยโทษพิเศษ	”血盟“效果触发时，消耗1层该效果，使该次增幅不会消耗自身生命值	”血盟“效果觸發時，消耗1層該效果，使該次增幅不會消耗自身生命值	Activating the Blood Oath effect consumes 1 stack, allowing the boost to occur without depleting this Combatant's HP.	「血盟」効果発動時、「特赦」を1スタック消費することで、自身のHPを消費せずに「血盟」を発動できる。	「혈맹」 효과 발동 시, 해당 효과의 중첩을 1스택 소모하여 이번 증폭에 자신의 HP를 소모하지 않는다.	เมื่อใช้งานเอฟเฟกต์ ​"พันธะโลหิต" ​ใช้​เอฟเฟกต์​ดังกล่าว​จำนวน ​1 ชั้น ​ทำ​ให้​การ​เสริม​พลัง​ครั้งนี้​ไม่ใช้ ​HP ​ของ​ตัวเอง​
113200801	1	均质空间	均質空間	Homogeneous Space	等質空間	균질 차원	พื้นที่เอกพันธ์	忍耐率提升_#num_percent_0_1_1_，对每回合第一名受到攻击的友方施加护盾效果	忍耐率提升_#num_percent_0_1_1_，對每回合第一名受到攻擊的友方施加護盾效果	Increases Endurance by _#num_percent_0_1_1_ and shields the first ally attacked each turn.	忍耐率＋_#num_percent_0_1_1_。毎ターン、最初に攻撃を受けた味方にシールドを付与する。	인내율 +_#num_percent_0_1_1_, 매 턴 공격을 받는 첫 아군에게 실드를 부여한다.	อัตรา​อดทน​เพิ่มขึ้น​ _#num_percent_0_1_1_​ และ​เพิ่ม​เอฟเฟกต์​โล่​ป้องกัน​ให้​แก่​ฝ่าย​เรา​ที่​ถูก​โจมตี​เป็น​อันดับ​แรก​ใน​แต่ละ​เทิร์น​
320098	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	受到【弱点伤害】提升_#num_percent_0_1_1_	受到【弱點傷害】提升_#num_percent_0_1_1_	Increases [Weakness DMG] taken by _#num_percent_0_1_1_.	受ける【弱点ダメージ】＋_#num_percent_0_1_1_	받는 [약점 대미지] + _#num_percent_0_1_1_	ได้รับ​ [​ดา​เม​จ​จุดอ่อน​]​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
320099	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	造成【弱点伤害】提升_#num_percent_0_1_1_	造成【弱點傷害】提升_#num_percent_0_1_1_	Increases [Weakness DMG] dealt by _#num_percent_0_1_1_.	与える【弱点ダメージ】＋_#num_percent_0_1_1_	가하는 [약점 대미지] + _#num_percent_0_1_1_	สร้าง​ [​ดา​เม​จ​จุดอ่อน​]​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
116400802	1	受到弱点伤害提升	受到弱點傷害提升	Increases Weakness DMG taken	被弱点ダメージアップ	받는 약점 대미지 증가	ได้รับดาเม​จจุดอ่อนเพิ่มขึ้น	受到【弱点伤害】提升_#num_percent_0_1_1_	受到【弱點傷害】提升_#num_percent_0_1_1_	Increases [Weakness DMG] taken by _#num_percent_0_1_1_.	受ける【弱点ダメージ】＋_#num_percent_0_1_1_	받는 [약점 대미지] + _#num_percent_0_1_1_	ได้รับ​ [​ดา​เม​จ​จุดอ่อน​]​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
115500801	1	抢头条	搶頭條	Breaking News	報道合戦	헤드라인 사수	พาดหัวข่าว	攻击力提升_#num_percent_0_1_1_，【弱点伤害】可计算的减益效果层数上限提升至13层	攻擊力提升_#num_percent_0_1_1_，【弱點傷害】可計算的減益效果層數上限提升至13層	Increases ATK by _#num_percent_0_1_1_ and raises the maximum debuff stacks counted for Weakness DMG to 13.	攻撃力＋_#num_percent_0_1_1_、【弱点ダメージ】でカウントされるデバフ効果のスタック数上限が13スタックに上昇する。	공격력 +_#num_percent_0_1_1_, [약점 대미지] 계산 시 적용 가능한 디버프 스택 수의 상한이 13스택으로 증가한다.	ATK​ เพิ่มขึ้น​ _#num_percent_0_1_1_​ จำนวน​ชั้น​สูงสุด​ของ​เอฟเฟกต์​ดี​บัฟ​ที่​ [​ดา​เม​จ​จุดอ่อน​]​ ใช้​ใน​คำนวณ​เพิ่มขึ้น​เป็น​ 13​ ชั้น​
116400809	1	深渊标记	深淵標記	Abyssal Mark	深淵の刻印	심연의 표식	ตราบาปอเวจี	深渊标记	深淵標記	Abyssal Mark	深淵の刻印	심연의 표식	ตราบาปอเวจี
114500801	1	来劲了！	來勁了！	Rampage Mode!	燃えてきた！	신난다!	เริ่มสนุกแล้วสิ!	攻击「别想跑！」携带者时，层数+1，受到「别想跑！」携带者攻击时，层数-1	攻擊「別想跑！」攜帶者時，層數+1，受到「別想跑！」攜帶者攻擊時，層數-1	When attacking the bearer of No Escape!, gains 1 stack. When attacked by the bearer of No Escape!, loses 1 stack.	「逃がさん！」の所持者を攻撃すると、「燃えてきた！」のスタック＋1。\n「逃がさん！」の所持者から攻撃を受けると、「燃えてきた！」のスタック‐1。	「어딜 도망가?!」 보유자를 공격할 때, 스택 수 +1, 「어딜 도망가?!」 보유자에게서 공격 받을 때, 스택 수 -1	เมื่อ​โจมตี​ผู้​ที่​ติด​สถานะ​ [​อย่า​คิด​หนี​!]​ จำนวน​ชั้น​จะ​ +1​ เมื่อ​ถูก​ผู้​ที่​ติด​สถานะ​ [​อย่า​คิด​หนี​!]​ โจมตี​ จำนวน​ชั้น​จะ​ -​1​
114500802	1	别想跑！	別想跑！	No Escape!	逃がさん！	어딜 도망가?!	อย่าคิดหนี!	敌方希尔达施加的攻击标记	敵方希爾達施加的攻擊標記	Enemy Hilda's attack mark	敵のヒルダによる攻撃マーク	적인 힐다 부여하는 공격 표식	เครื่องหมาย​โจมตี​ที่​ถูก​เพิ่ม​โดย​ฮิ​ลดา​ฝ่าย​ศัตรู​
320100	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	受到【巨人伤害】提升_#num_percent_0_1_1_	受到【巨人傷害】提升_#num_percent_0_1_1_	Increases Giant's Impact taken by _#num_percent_0_1_1_.	受ける【巨人ダメージ】＋_#num_percent_0_1_1_。	받는 [거인 대미지] +_#num_percent_0_1_1_	ได้รับ​ [​ดา​เม​จ​ยักษ์​]​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
320101	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	受到【秘技伤害】提升_#num_percent_0_1_1_	受到【秘技傷害】提升_#num_percent_0_1_1_	Increases Technique DMG taken by _#num_percent_0_1_1_.	受ける【秘技ダメージ】＋_#num_percent_0_1_1_。	받는 [히든 대미지] +_#num_percent_0_1_1_	ได้รับ​ [​ดา​เม​จสกิล​ลับ​]​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
