id	produceId	loopId	triggerId	disappearId	uiTriggerId	showRegisterValue	isWord	bulletId	effectSe	triggerSe	specialIdle	specialIdlePriority	addBuffSwitchController	removeBuffSwitchController	icon	showText	passiveShow	status	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
11300202	0	0	0	0	0		1	0			0	0			16:buff_icon_110101	0		1	莲华	蓮華	Lotus Radiance	蓮華	화려한 연꽃	บุปผาโลตัส
11400203	0	0	0	0	0		1	0			0	0			16:buff_icon_110206	0		1	共生	共生	Symbiosis	共生	공생	ร่วมชะตา
11400204	0	0	0	0	0		0	0			0	0			16:buff_icon_310214	0		1	同心	同心	Unison	同心	같은 마음	ร่วมใจ
11300204	0	0	0	0	0		0	0			0	0			16:buff_icon_310214	0		1	同心	同心	Unison	同心	같은 마음	ร่วมใจ
341004	20074	0	0	0	0		0	0			0	0			16:buff_icon_210204	0		1						
61802008	0	0	0	0	0		1	0			0	0			0	1		1	凌人之势	淩人之勢	Graceful Dominance	凌駕	초인적 기세	มหาอำนาจ
61803008	0	0	0	0	0		1	0			0	0			0	1		1	无微不至	無微不至	Tender Embrace	至れり尽くせり	세심	ดูแลเอาใจใส่
61801008	0	0	0	0	0		1	0			0	0			0	1		1	重振旗鼓	重振旗鼓	Banner of Hope	新規巻き返し	다시 울리는 북소리	ปลุกใจฟื้นพลัง
61127001	0	0	0	0	0		1	0			0	0			0	1		1	蝶舞之华	蝶舞之華	Dance of Radiance	蝶々の舞	나비의 춤	เสน่ห์ระบำผีเสื้อ
80200801	0	0	0	0	0		1	0			0	0			16:buff_icon_304201	0		1	强化子弹	強化子彈	Boosted Ammo	強化弾丸	탄약 강화	กระสุนเสริมพลัง
80200802	0	0	0	0	0		1	0			0	0			16:buff_icon_202001	0		1	通缉	通緝	Warrant	指名手配	지명 수배	หมายจับ
341005	0	4046021	0	4046022	0		1	0			0	0			16:buff_icon_110206	0		1						
80300801	30013	0	0	0	0		1	0			0	0			16:buff_icon_200002	0		1	暴露	暴露	Exposed	暴露	폭로	เปิดช่องโหว่
341006	0	404622	0	0	0		0	0			0	0			16:buff_icon_101701	0		1						
61136008	0	0	0	0	0		1	0			0	0			0	1		1	绽放	綻放	Lifebloom	咲き盛る	블루밍	พลังผลิบาน
13600801	0	0	0	0	0		1	0			0	0			16:buff_icon_100301	0		1	绽放	綻放	Lifebloom	咲き盛る	블루밍	พลังผลิบาน
13600802	0	0	0	0	0		1	0			0	0			16:buff_icon_202601	0		1	花枝	花枝	Spray	花の枝	꽃 가지	กิ่งดอกไม้
13600803	10005	0	0	0	0		1	0			0	0			16:buff_icon_100501	0		1	花蕾	花蕾	Flower Bud	蕾	꽃봉오리	บลูมไลต์
13600804	0	0	0	0	0		1	0			0	0			16:buff_icon_100301	0		1	绽放	綻放	Lifebloom	咲き盛る	블루밍	พลังผลิบาน
13600805	20074	0	0	0	0		0	0			0	0			16:buff_icon_210321	0		1	受到最终伤害提升	受到最終傷害提升	Final DMG Taken UP	受ける最終ダメージアップ	적용되는 최종 대미지 증가	ได้รับ​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​
12700101	0	0	0	0	0		1	0			0	0			16:buff_icon_204401	0		1						
61103009	0	0	0	0	0		1	0			0	0			0	1		1	月华流照	月華流照	Moonlit Flow	月華流照	흐르는 달빛	ประกายจันทรา
10300902	20022	0	0	0	0		1	0			0	0			16:buff_icon_330008	0		1	烈风	烈風	Gale	烈風	강풍	พายุ
61104016	0	0	0	0	0		1	0			0	0			0	1		1	同根生	同根生	Rooted Bonds	同根	같은 뿌리	สัมพันธ์ต้นกำเนิด
10401601	0	50006	0	51006	0		1	0			0	0			16:buff_icon_310017	0		1	竹影	竹影	Bamboo Shadow	竹影	죽영	เงาไผ่
10401602	0	53006	0	0	0		1	0			0	0			0	0		1						
61102012	0	0	0	0	0		1	0			0	0			0	1		1	竹韧	竹韌	Bamboo Tenacity	竹靱	죽의 강인	พลังแห่งป่าไผ่
10201203	0	43001	0	43003	0		1	0			0	0			16:buff_icon_110202	0		1	护盾	護盾	Shield	シールド	실드	โล่ป้องกัน
61101018	0	0	0	0	0		1	0			0	0			0	1		1	天音破	天音破	Echo of the Heavens	天音破	하늘의 소리	คลื่นเสียงพิฆาต
10101803	0	50002	0	51002	0		1	0			0	0			16:buff_icon_110205	0		1	余音	餘音	Aftersound	余韻	여운	เสียงสะท้อน
10101804	10005	0	0	0	0		1	0			0	0			16:buff_icon_100501	0		1	暴击率提升	爆擊率提升	CRIT Rate UP	会心率アップ	크리티컬 확률 증가	อัตราคริติคอลเพิ่มขึ้น
10101805	10001	0	0	0	0		1	0			0	0			16:buff_icon_100101	0		1	攻击力提升	攻擊力提升	ATK Boost	攻撃力アップ	공격력 증가	ATK เพิ่มขึ้น
10101806	10006	0	0	0	0		1	0			0	0			16:buff_icon_100601	0		1	暴击伤害提升	爆擊傷害提升	CRIT DMG Boost	会心ダメージアップ	크리티컬 대미지 증가	ดาเมจคริติคอลเพิ่มขึ้น
10101807	0	0	0	51002	0		0	0			0	0			0	0		1						
9000001	0	0	0	0	0		1	0			0	0			0	1		1	情绪共鸣：基础能力提升	情緒共鳴：基礎能力提升	Resonance: Base Stats UP	共鳴：ステータスUP	이모션 공명: 기본 속성 증가	ผสาน​พลัง​พา​โธส​:​ ทักษะ​พื้นฐาน​เพิ่มขึ้น​
9000004	0	0	0	0	0		1	0			0	0			0	1		1	情绪共鸣：暴击率提升	情緒共鳴：爆擊率提升	Resonance: CRIT Rate UP	共鳴：会心率UP	이모션 공명: 크리티컬 확률 증가	ผสาน​พลัง​พา​โธส​:​ อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​
341007	0	0	0	0	0		0	0			0	0			16:buff_icon_300004	0		1						
210214	0	20054	0	0	0		1	0			0	0			16:buff_icon_210204	0		1	狂风余震	狂風餘震	Tempest Tremor	強風余震	광풍 여진	อาฟเตอร์ช็อกพายุคลั่ง
341008	0	0	0	0	0		0	0			0	0			16:buff_icon_302901	0		1						
61144001	0	0	0	0	0		1	0			0	0			0	1		1	连胜纪录	連勝紀錄	Winning Streak	連勝記録	연승 기록	บันทึกชัยชนะต่อเนื่อง
14400101	0	0	0	0	0		1	0			0	0			16:buff_icon_101601	0		1	边池	邊池	Side Pot	池のほとり	연못가	ไซด์พอต
341009	0	0	0	0	0		0	0			0	0			16:buff_icon_303201	0		1						
341010	0	0	0	0	0		0	0			0	0			16:buff_icon_300001	0		1						
341011	0	0	0	0	0		0	0			0	0			16:buff_icon_300002	0		1						
341012	0	0	10300942	0	0		0	0			0	0			0	0		1						
61129002	0	0	0	0	0		1	0			0	0			0	1		1	新生女神	新生女神	Newborn Goddess	新生の女神	새로 태어난 여신	เทพีแห่งความหวัง
61141008	0	0	0	0	0		1	0			0	0			0	1		1	直播助力	直播助力	Livestream Assist	ライブ	스트리밍 서포트	พลังเชียร์สตรีมเมอร์
14100801	0	0	0	0	0		1	0			0	0			16:buff_icon_310008	0		1	幸运福袋	幸運福袋	Lucky Lootbag	強運の福袋	행운주머니	ถุงนำโชค
14100802	0	0	0	0	0		1	0			0	0			16:buff_icon_310009	0		1	直播保镖	直播保鏢	Livestream Bodyguard	配信ガードマン	스트리밍 가드	บอดี้การ์ดสตรีมเมอร์
14100803	14100822	43001	0	43003	0		1	0			0	0			16:buff_icon_110202	0		1	人气加成	人氣加成	Popularity Bonus	人気補正	인기 버프	โบนัสความนิยม
341013	4048221	0	0	0	0		0	0			0	0			16:buff_icon_210304	0		1						
341014	4048222	0	0	0	0		0	0			0	0			16:buff_icon_201101	0		1						
341015	4048223	0	0	0	0		0	0			0	0			16:buff_icon_200101	0		1						
341016	4048224	0	0	0	0		0	0			0	0			16:buff_icon_100601	0		1						
414037461	0	414037421	0	414037471	0		0	0			0	0			16:buff_icon_300004	0		1						
414037462	0	414037422	0	414037472	0		0	0			0	0			16:buff_icon_300004	0		1						
414037463	0	414037423	0	414037473	0		0	0			0	0			16:buff_icon_300004	0		1						
414037464	0	414037424	0	414037474	0		0	0			0	0			16:buff_icon_300004	0		1						
414037465	0	414037425	0	414037475	0		0	0			0	0			16:buff_icon_300004	0		1						
414037466	0	414037426	0	414037476	0		0	0			0	0			16:buff_icon_300004	0		1						
414037467	414037427	0	0	0	0		0	0			0	0			0	0		1						
414037468	414037428	0	0	0	0		0	0			0	0			0	0		1						
61804008	0	0	0	0	0		1	0			0	0			0	1		1	一起上吧	一起上吧	Let's Go Together	みんなと一緒	함께 가자	ลุยไปด้วยกัน
61805008	0	0	0	0	0		1	0			0	0			0	1		1	电波共振	電波共振	Wavelet Resonance	電波共振	전파 공명	เสียงพ้องคลื่นไฟฟ้า
61806008	0	0	0	0	0		1	0			0	0			0	1		1	爪痕	爪痕	Claw Marks	爪痕	발톱의 흔적	รอยกรงเล็บ
80500801	0	0	0	0	0		1	0			0	0			16:buff_icon_210206	0		1	治愈猫爪	治癒貓爪	Healing Scratch	モフモフ	치유의 발톱	อุ้งเท้าฟื้นฟู
9100783	20043	0	0	0	0		0	0			0	0			16:buff_icon_203901	0		1						
61125008	0	0	0	0	0		1	0			0	0			0	1		1	罪赎	罪贖	Atonement	贖罪	죄 사함	ปลดเปลื้องพันธะบาป
61120008	0	0	0	0	0		1	0			0	0			0	1		1	家族传承	家族傳承	Family Legacy	お家柄	가문 계승	มรดกสืบทอด
61119008	0	0	0	0	0		1	0			0	0			0	1		1	狂战	狂戰	Berserker	狂乱	워 레이지	พลังบ้าคลั่ง
61123008	0	0	0	0	0		1	0			0	0			0	1		1	处刑人	處刑人	Executioner	処刑人	처형인	เพชฌฆาต
11900801	0	0	0	0	0		1	0			0	0			16:buff_icon_304202	0		1	星芒	星芒	Starlight	星芒	아스트랄	ประกายดาว
12300801	0	0	0	0	0		1	0			0	0			16:buff_icon_330009	0		1	业火	業火	Hellfire	業火	업화	เปลวไฟ
12000801	0	0	0	0	0		0	0			0	0			16:buff_icon_310004	0		1	防御力/生命值提升	防禦力/生命值提升	DEF/HP Boost	防御力/HPアップ	방어력/HP 증가	DEF / HP เพิ่มขึ้น
61103003	0	0	0	0	0		1	0			0	0			0	1		1	振奋人心	振奮人心	Heartening Spirit	鼓舞激励	고무하는 마음	กระตุ้นพลังใจ
10300301	0	0	0	0	0		1	0			0	0			16:buff_icon_300004	0		1	凝聚力	凝聚力	Cohesion	団結力	결속력	รวมพลัง
61139008	0	0	0	0	0		1	0			0	0			0	1		1	爱欲之名	愛欲之名	Name of Lust	愛という名の欲望	사랑과 욕망	ด้วยนามแห่งรัก
61103017	0	0	0	0	0		1	0			0	0			0	1		1	蓄潮	蓄潮	Wave Build-up	渦潮	세찬 물결	รวมกระแสน้ำ
61102018	0	0	0	0	0		1	0			0	0			0	1		1	冲刷	沖刷	Purge	逆巻く	급류 세척	กระแสคลื่น
61101012	0	0	0	0	0		1	0			0	0			0	1		1	浪击	浪擊	Wave Strike	波撃	파도 강타	คลื่นกระแทก
61104009	0	0	0	0	0		1	0			0	0			0	1		1	海啸	海嘯	Tsunami	海鳴り	해일	คลื่นสึนามิ
12200825	0	122008221	0	122008222	0		1	0			0	0	2;122008_trans;idle	1;122008;skill5	16:buff_icon_310023	0		1						
10301702	0	0	0	0	0		1	0			0	0			16:buff_icon_110214	0		1	流溢	流溢	Flush	横溢	초과	เอ่อล้น
10201801	0	0	0	0	0		1	0			0	0			16:buff_icon_101201	0		1	渗透	滲透	Permeate	浸透	침투	แทรกซึม
10101201	0	0	0	0	0		1	0			0	0			16:buff_icon_201101	0		1	海蚀	海蝕	Marine Wear	海蝕	바다의 침식	เซาะกร่อน
10201802	10001	0	0	0	0		1	0			0	0			16:buff_icon_100101	0		1						
61149008	0	0	0	0	0		1	0			0	0			0	1	1	1	团体作战	團體作戰	Teamwork	団体作戦	팀 작전	ยุทธการรวมพล
61122008	0	0	0	0	0		1	0			0	0			0	1	1	1	仁心仁术	仁心仁術	Heartfelt Therapy	医は仁術	선한 의술	พลังแห่งความเมตตา
61143008	0	0	0	0	0		1	0			0	0			0	1	1	1	无死角	無死角	Unyielding Strike	死角無し	무사각지대	ไร้จุดอ่อน
61152008	0	0	0	0	0		1	0			0	0			0	1	1	1	常春藤	常春藤	Ivy	キヅタ	아이비	เถาวัลย์นิรันดร์
114900802	0	0	0	0	0		1	0			0	0			16:buff_icon_310021	0		1						
114300801	0	0	0	0	0		1	0			0	0			16:buff_icon_310022	0		1						
114900803	0	0	0	0	0		1	0			0	0			16:buff_icon_301801	0		1						
61133008	0	0	0	0	0		1	0			0	0			0	1		1	乙姬的礼物	乙姬的禮物	Otohime's Present	乙姫の贈り物	여신의 선물	ของขวัญจากเจ้าหญิง
61104007	0	0	0	0	0		1	0			0	0			0	1		1	浪壁	浪壁	Wave Barrier	波の壁	파도 장벽	กำแพงคลื่น
110400701	0	0	0	0	0		1	0			0	0			16:buff_icon_200501	0		1	泡影	泡影	Fading Illusions	夢幻泡影	거품그림자	ลวงตา
92001001	0	0	0	0	0		1	0			0	0			16:buff_icon_104301	0		1	浴血	浴血	Blood Rage	血浴び	피의 목욕	อาบเลือด
92001233	0	0	0	0	0		1	0			0	0			16:buff_icon_203701	0		1	追凶	追凶	Hunted	追捕	뒤쫓기	ตามรอย
92001243	0	0	0	0	0		1	0			0	0			16:buff_icon_302601	0		1	红尘	紅塵	Afterglow	紅塵	속세	ฝุ่นสีแดง
92001283	0	0	0	0	0		1	0			0	0			16:buff_icon_210314	0		1	奥义结晶	奧義結晶	Arcane Essence	SP結晶	필살의 결정	ผลึกเทคนิคลับ
61104013	0	0	0	0	0		1	0			0	0			0	1		1	穿透魔药	穿透魔藥	Penetration Potion	貫通ポーション	관통 마귀약	น้ำยาเจาะเกราะ
61106011	0	0	0	0	0		1	0			0	0			0	1		1	恶作剧	惡作劇	Prank	イタズラ	장난	แผนซุกซน
15300801	0	0	0	0	0		1	0			0	0	2;153008_trans;idle	1;153008;skill7	16:buff_icon_310023	1		1						
15100801	0	0	0	0	0		1	0			0	0			16:buff_icon_104001	0		1	勘破	勘破	Breakthrough	看破	간파	เปิดโปง
61153008	0	0	0	0	0		1	0			0	0			0	1		1	衍罪	衍罪	Prolonged Guilt	原罪	죄의 깊음	บาปต้นกำเนิด
61150008	0	0	0	0	0		1	0			0	0			0	1		1	爱心满满	愛心滿滿	Love Rush	ラブリフルパワー	가득한 사랑	ความรักเต็มเปี่ยม
61151008	0	0	0	0	0		1	0			0	0			0	1		1	魅力加成	魅力加成	Charm Bonus	秘すれば花	매력 증가	เสริมพลังเสน่ห์
61148008	0	0	0	0	0		1	0			0	0			0	1		1	隔爆	隔爆	Explosion-Proof	爆発抑制	블래스트 실드	กันปะทุ
14800081	0	0	0	0	0		1	0			0	0			16:buff_icon_302001	0		1	暗雷	暗雷	Dark Thunder	暗雷	암흑 번개	สายฟ้าทมิฬ
61154008	0	0	0	0	0		1	0			0	0			0	1		1	罪罚天谴	罪罰天譴	Wrath of Heaven	罪の天罰	하늘의 심판	บาปพิพากษา
61146008	0	0	0	0	0		1	0			0	0			0	1		1	协力痛击	協力痛擊	All-Out Strike	連携痛打	협공	โจมตีผสาน
7100204	0	0	0	0	0		1	0			0	0			16:buff_icon_302001	0		1						
14600081	0	0	0	0	0		1	0			0	0			16:buff_icon_202801	0		1	爪痕	爪痕	Claw Marks	爪痕	발톱의 흔적	รอยกรงเล็บ
3801411	0	0	0	0	0		1	8014101							16:buff_icon_200002	0		1						
3801431	0	801433	0	801432	0		1	0							16:buff_icon_101801	0		1						
3801432	801434	0	0	0	0		1	0							16:buff_icon_101101	0		1						
92001802	0	31010	0	0	0		0	0			0	0			16:buff_icon_210403	0		1						
92001854	0	31010	0	0	0		0	0			0	0			16:buff_icon_210403	0		1						
121774851	10001	0	0	0	0		1	0			0	0			16:buff_icon_100101	0		1						
92001741	30016	0	0	0	0		1	0			0	0			16:buff_icon_100101	0		1						
92001991	30016	0	0	0	0		1	0			0	0			16:buff_icon_300006	0		1						
92002021	10052	0	0	0	0		1	0			0	0			16:buff_icon_101201	0		1						
410024101	0	31010	0	0	0		0	0			0	0			16:buff_icon_210403	0		1						
61159008	0	0	0	0	0		1	0			0	0			0	1		1	潜龙	潛龍	Dracosurge	潜龍	잠룡	มังกรเร้นกาย
61138001	0	0	0	0	0		1	0			0	0			0	1		1	星月同辉	星月同輝	Celestial Harmony	星月夜	문 스타 라이트	จันทราส่องสว่าง
61147001	0	0	0	0	0		1	0			0	0			0	1		1	时之梭	時之梭	Time Warp	時ノ梭	타임 룸	ไทม์สปิน
61126001	0	0	0	0	0		1	0			0	0			0	1		1	天子怒	天子怒	Divine Fury	天子の怒り	군주의 분노	ราชันย์พิโรธ
61103012	0	0	0	0	0		1	0			0	0			0	1		1	万物归一	萬物歸一	Oneness of All	万法帰一	만물일체	สรรพสิ่งหวนคืนเป็นหนึ่ง
115900801	0	0	0	0	0		1	0			101	1			16:buff_icon_310026	0		1						
14700821	14700821	0	0	0	0		0	0			0	0			16:buff_icon_100901	0		1						
114700801	0	0	0	0	0		0	0			0	0			16:buff_icon_310033	0		1						
113800102	0	0	0	0	0		0	0			0	0			16:buff_icon_110103	0		1						
115900802	0	0	0	0	0		0	0			0	0			16:buff_icon_310027	0		1						
110301207	0	0	0	0	0		0	0			0	0			16:buff_icon_310030	0		1						
112600801	0	0	0	0	0		0	0			0	0			16:buff_icon_310029	0		1						
113100104	0	0	0	0	0		0	0			0	0			16:buff_icon_310031	0		1						
61131001	0	0	0	0	0		1	0			0	0			0	1		1	糖果派对	糖果派對	Candy Party	キャンディーパーティ	스위트 파티	แคนดี้ปาร์ตี้
61128008	0	0	0	0	0		1	0			0	0			0	1		1	守护	守護	Guardian	庇護	수호	คุ้มกัน
112800801	0	0	0	0	0		0	0			0	0			16:buff_icon_310032	0		1						
61160008	0	0	0	0	0		1	0			0	0			0	1		1	渗透	滲透	Permeate	浸透	침투	แทรกซึม
61161008	0	0	0	0	0		1	0			0	0			0	1		1	幸运雨带	幸運雨帶	Rain of Blessings	幸運の雨帯	행운의 비	สายฝนแห่งโชคลาภ
1405200101	0	0	0	0	0		1	0			0	0			16:buff_icon_304202	0		1	祝福之歌	祝福之歌	Chorus of Grace	祝福の唄	축복의 노래	บทเพลงอวยพร
1405200102	0	0	0	0	0		1	0			0	0			16:buff_icon_100101	0		1	激昂之歌	激昂之歌	Ode to Zeal	高揚の唄	격앙의 노래	บทเพลงเร่าร้อน
1405200103	0	0	0	0	0		1	0			0	0			16:buff_icon_100801	0		1	守护之歌	守護之歌	Guardian's Song	守護の唄	수호의 노래	บทเพลงคุ้มครอง
1405200106	0	0	0	0	0		1	0			0	0			16:buff_icon_110201	0		1						
116000801	0	0	0	0	0		1	0			0	0			16:buff_icon_310034	0		1	激流	激流	Torrent	激流	격류	กระแสคลื่น
116000810	0	0	0	0	0		0	0			0	0			16:buff_icon_310035	0		1	涌动	湧動	Flow	フローリング	쇄도	กระแสพลัง
116100801	0	0	0	0	0		1	0			0	0			16:buff_icon_310037	0		1	涤净	滌淨	Purify	洗浄	완전 세척	ชำระล้าง
116100802	0	0	0	0	0		0	0			0	0			16:buff_icon_310036	0		1	润泽	潤澤	Life-Giving Rain	潤沢	윤기	ชุ่มชื่นรื่นรมย์
116100807	0	0	0	0	0		0	0			0	0			16:buff_icon_310038	0		1	无尽雨幕	無盡雨幕	Endless Shower	エンドレスレイン	끝없는 비	ม่านฝนนิรันดร์
116100803	0	10053	16100821	0	0		1	0			0	0			16:buff_icon_110201	0		1						
116100806	0	16100840	0	0	0		0	0			0	0				0		1						
116100822	0	0	0	0	0	1	1	0			0	0			16:buff_icon_300014	0		1						
1314500801	0	0	0	0	0		1	0			0	0			16:buff_icon_303201	0		1	战意	戰意	Combat Zeal	戦意	전의	จิตต่อสู้
1314500802	0	0	0	0	0		1	0			0	0			16:buff_icon_202001	0		1	破碎	破碎	Shatter	粉砕	파쇄	แตกสลาย
1314500806	0	0	0	0	0		0	0			0	0			16:buff_icon_300014	0		1	被动1	被動1	Passive 1	パッシブ1	패시브 1	พาสซีฟ 1
1314500809	0	0	0	0	0		0	0			0	0			16:buff_icon_300014	0		1	被动2	被動2	Passive 2	パッシブ2	패시브 2	พาสซีฟ 2
1102700201	0	0	0	0	0		0	0			0	0			16:buff_icon_300014	0		1						
115600801	0	0	0	0	0		1	0			0	0			16:buff_icon_310041	0		1	聚焦	聚焦	In Focus	ピント合わせ	포커스 온	โฟกัส
115600803	0	0	0	0	0		1	0			0	0			16:buff_icon_310042	0		1	跟拍	跟拍	Follow Shot	密着撮影	트래킹 샷	ติดตามถ่ายภาพ
115600805	0	0	0	0	0	1	1	0			0	0			16:buff_icon_310043	0		1	记录	記錄	Field Notes	記録	기록	บันทึก
61156008	0	0	0	0	0		1	0			0	0			0	1		1	自动对焦	自動對焦	Auto Focus	オートフォーカス	초점 조절	ออโตโฟกัส
115700801	0	0	0	0	0		0	0			0	0			16:buff_icon_102901	0		1	积蓄	積蓄	Stack	蓄積	적립	สะสม
115700808	0	0	0	0	0		1	0			0	0			16:buff_icon_310044	0		1	瑰刺	瑰刺	Crimson Thorn	バラのトゲ	장미 가시	หนามกุหลาบ
115700810	0	0	0	0	0		1	0			0	0			16:buff_icon_310045	0		1	蔓生	蔓生	Vine's Embrace	蔓生	만생	แพร่ขยาย
61157008	0	0	0	0	0		1	0			0	0			0	1		1	秘香	秘香	Veiled Fragrance	ヒミツの香り	은은한 향기	กลิ่นหอมเร้นลับ
110200501	20005	10200514	0	0	0		1	0			0	0			16:buff_icon_200501	0		1						
61102005	0	0	0	0	0		1	0			0	0			0	1		1	即兴表演	即興表演	Freestyle	アドリブ	애드리브	แสดงด้นสด
115800808	0	0	0	0	0		1	0			0	0	2;158008_trans;idle	1;158008;idle	0	1		1						
115800805	0	0	0	0	0		1	0			0	0			16:buff_icon_102001	0		1						
115800806	0	0	0	0	0		1	0			0	0			16:buff_icon_310039	0		1						
115800810	0	0	0	0	0		1	0			0	0			16:buff_icon_310040	0		1	激励巧克力	激勵巧克力	Chocolate Motivation	鞭撻チョコ	응원 초콜릿	ช็อกโกแลตเติมแรง
1401900202	0	0	0	0	0		1	0			0	0			16:buff_icon_102501	0		1	反制	反制	Counter	逆襲	역습	สวนกลับ
61158008	0	0	0	0	0		1	0			0	0			0	1		1						
61162008	0	0	0	0	0		1	0			0	0			0	1		1						
61163008	0	0	0	0	0		1	0			0	0			0	1		1						
61101002	0	0	0	0	0		1	0			0	0			0	1		1						
116200802	0	0	0	0	0		1	0			0	0			16:buff_icon_310047	0		1	血债	血債	Blood Debt	血の償い	피값	หนี้เลือด
116200804	0	50006	0	51006	0		1	0			0	0			16:buff_icon_310046	0		1	隐匿	隱匿	Stealth	隠匿	은닉	พรางตัว
116200805	0	0	0	0	0		1	0			0	0			16:buff_icon_310046	0		1	隐匿	隱匿	Stealth	隠匿	은닉	พรางตัว
116200806	0	0	0	0	0		1	0			0	0			16:buff_icon_310048	0		1	复仇	復仇	Vengeance	復讐	복수	ล้างแค้น
116300801	0	0	0	0	0		1	0			0	0			16:buff_icon_310049	0		1	蓄锐	蓄銳	Preparation	鋭気	비축된 힘	กักคม
116300806	0	0	0	0	0		1	0			0	0			16:buff_icon_310050	0		1	厄运	厄運	Misfortune	不運	불운	ลางร้าย
110100202	0	0	0	0	0		1	0			0	0			16:buff_icon_310051	0		1	战术	戰術	Tactics	戦術	전술	แทกติก
110100208	0	0	0	0	0		1	0			0	0			16:buff_icon_310052	0		1	特赦	特赦	Clemency	特赦	특사	อภัยโทษพิเศษ
116200807	0	53006	0	0	0		1	0			0	0				0		1						
61132008	0	0	0	0	0		1	0			0	0			0	1		1						
113200801	0	0	0	0	0		1	0			0	0			16:buff_icon_310053	0		1	均质空间	均質空間	Homogeneous Space	等質空間	균질 차원	พื้นที่เอกพันธ์
61164008	0	0	0	0	0		1	0			0	0			0	1		1	深渊投影	深淵投影	Abyss Reflection	アビスプロジェクション	심연 투영	อเวจีฉายเงา
61155008	0	0	0	0	0		1	0			0	0			0	1		1	专业团队	專業團隊	Elite Squad	専門チーム	전문팀	ทีมมือโปร
61103005	0	0	0	0	0		1	0			0	0			0	1		1	苦尽甘来	苦盡甘來	Trial's Reward	苦あれば楽あり	고진감래	พ้นทุกข์สู่สุข
116400802	0	16400821	0	0	0		1	0			0	0			16:buff_icon_310058	0		1	受到弱点伤害提升	受到弱點傷害提升	Increases Weakness DMG taken	被弱点ダメージアップ	받는 약점 대미지 증가	ได้รับดาเม​จจุดอ่อนเพิ่มขึ้น
116400809	0	0	0	0	0		1	0			0	0			16:buff_icon_310057	0		1	深渊标记	深淵標記	Abyssal Mark	深淵の刻印	심연의 표식	ตราบาปอเวจี
115500801	0	0	0	0	0		1	0			0	0			16:buff_icon_310055	0		1	抢头条	搶頭條	Breaking News	報道合戦	헤드라인 사수	พาดหัวข่าว
61145008	0	0	0	0	0		1	0			0	0			0	1		1	我们是无敌的！	我們是無敵的！	Invincible Legion!	向かうところ敵なし！	우린 무적이야!	พวกเราไร้เทียมทาน!
114500801	0	0	0	0	0		1	0			0	0			16:buff_icon_310204	0		1	来劲了！	來勁了！	Rampage Mode!	燃えてきた！	신난다!	เริ่มสนุกแล้วสิ!
114500802	0	0	0	0	0		1	0			0	0			16:buff_icon_210202	0		1	别想跑！	別想跑！	No Escape!	逃がさん！	어딜 도망가?!	อย่าคิดหนี!
1316500802	0	0	0	0	0		1	0			0	0			16:buff_icon_310062	0		1	痛苦的回忆	痛苦的回憶	Painful Memory	つらい記憶	고통스러운 기억	บาดแผลจากวันวาน
1316500803	0	0	0	0	0		1	0			0	0			16:buff_icon_310063	0		1	虚伪的回忆	虛偽的回憶	False Memory	偽りの記憶	거짓된 기억	ภาพจำปลอมแปลง
1316500804	0	0	0	0	0		1	0			0	0			16:buff_icon_310064	0		1	褪色的回忆	褪色的回憶	Faded Memory	色褪せた記憶	빛바랜 기억	ความทรงจำสีซีด
1316500807	0	0	0	0	0		1	0			0	0			16:buff_icon_310061	0		1	温暖的回忆	溫暖的回憶	Warm Memory	暖かい記憶	따뜻한 기억	อุ่นไอรักจากอดีต
1316500809	0	0	0	0	0		1	0			0	0			16:buff_icon_300014	0		1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ
61165008	0	0	0	0	0		1	0			0	0			0	1		1						
61135002	0	0	0	0	0		1	0			0	0			0	1		1						
116500805	0	0	0	0	0		1	0			0	0			16:buff_icon_310061	0		1	造成伤害提升	造成傷害提升	DMG UP	与ダメージアップ	대미지 증가	ดาเมจที่สร้างเพิ่มขึ้น
113500205	0	0	0	0	0		1	0			0	0			16:buff_icon_310065	0		1	心欢	心歡	Blissful Heart	ルンルン気分	설렘	ปลื้มปีติ
113500206	0	0	0	0	0		1	0			0	0			16:buff_icon_100101	0		1	润心	潤心	Soothing Heart	潤い	촉촉한 마음	ชโลมใจ
113500208	0	0	0	0	0		1	0			0	0			16:buff_icon_100601	0		1	昂扬	昂揚	Rising Spirit	高揚	의욕 넘침	ฮึกเหิม
114400201	0	14400214	0	14400213	0		0	0			0	0				0		1						
114400202	0	14400214	0	14400212	0		0	0			0	0				0		1						
61144002	0	0	0	0	0		1	0			0	0			0	1		1	瞒天过海	瞞天過海	Sleight of Hand	ミスディレクション	속임수 기동	ลวงฟ้าข้ามทะเล
114400207	0	0	0	0	0		1	0			0	0			16:buff_icon_310066	0		1	戏耍	戲耍	Trickery	ギミック	희롱	หยอกล้อ
16600801	0	0	0	0	0		1	0			0	0			16:buff_icon_304202	0		1	光标	游標	Beacon	カーソル	커서	มาร์กแสง
