index	buffId	star	crowdControl	buffConditionPara	stackTime	buffEndPara	triggerCdNum	round	stackingMax	status
112600803_4	112600803	4						999	1	1
112600804_1	112600804	1		72126008			4	999	1	1
112600804_2	112600804	2		72126008			4	999	1	1
112600804_3	112600804	3		72126008			4	999	1	1
112600804_4	112600804	4		72126008			4	999	1	1
112600804_5	112600804	5		72126008			4	999	1	1
112600804_6	112600804	6		72126008			4	999	1	1
112600804_7	112600804	7		72126008			4	999	1	1
112600804_8	112600804	8		72126008			4	999	1	1
112600804_9	112600804	9		72126008			4	999	1	1
112600804_10	112600804	10		72126008			4	999	1	1
112600804_11	112600804	11		72126008			4	999	1	1
112600804_12	112600804	12		72126008			4	999	1	1
112600805_1	112600805	1						999	28	1
112600805_2	112600805	2						999	28	1
112600805_3	112600805	3						999	28	1
112600806_1	112600806	1		71126008			5	999	1	1
112600807_1	112600807	1		72126008			6	999	1	1
112600808_1	112600808	1						999	1	1
312600801_1	312600801	1		71126008				999	1	1
312600802_1	312600802	1						1	1	1
312600803_1	312600803	1						999	1	1
312600804_1	312600804	1		71126008				999	1	1
312600805_1	312600805	1						1	1	1
312600806_1	312600806	1						999	1	1
113100101_1	113100101	1						1	1	1
113100101_2	113100101	2						2	1	1
113100101_3	113100101	3						2	1	1
113100102_1	113100102	1						1	1	1
113100102_2	113100102	2						1	1	1
113100102_3	113100102	3						1	1	1
113100103_1	113100103	1						2	1	1
113100103_2	113100103	2						2	1	1
113100103_3	113100103	3						3	1	1
113100104_1	113100104	1						999	8	1
113100104_2	113100104	2						999	8	1
113100104_3	113100104	3						999	8	1
113100105_1	113100105	1						1	1	1
113100106_1	113100106	1						1	1	1
113100106_2	113100106	2						1	1	1
113100106_3	113100106	3						1	1	1
113100106_4	113100106	4						1	1	1
113100107_1	113100107	1						999	1	1
113100107_2	113100107	2						999	1	1
113100107_3	113100107	3						999	1	1
113100107_4	113100107	4						999	1	1
113100108_1	113100108	1						999	5	1
113100108_2	113100108	2						999	5	1
113100108_3	113100108	3						999	5	1
113100108_4	113100108	4						999	5	1
113100109_1	113100109	1						1	1	1
113100110_1	113100110	1						999	1	1
113100111_1	113100111	1		113100112			3	999	1	1
113100112_1	113100112	1						1	1	1
113100113_1	113100113	1						999	1	1
113100114_1	113100114	1					4	999	1	1
113100115_1	113100115	1						999	1	1
113100116_1	113100116	1						999	1	1
113100117_1	113100117	1		113100112				1	1	1
113100118_1	113100118	1						1	1	1
113100118_2	113100118	2						1	1	1
113100118_3	113100118	3						1	1	1
113100118_4	113100118	4						1	1	1
8100404_1	8100404	1		0;2;2;1,102,1,1,0				999	1	1
8100405_1	8100405	1						999	1	1
8100406_1	8100406	1		0;2;4;1,102,1,1,0				999	1	1
8100407_1	8100407	1						999	1	1
8100408_1	8100408	1		0;2;2;1,102,1,1,0				999	1	1
8100409_1	8100409	1						999	1	1
8100410_1	8100410	1		0;2;4;1,102,1,1,0				999	1	1
8100411_1	8100411	1						999	1	1
313100101_1	313100101	1		72131001				999	1	1
313100102_1	313100102	1						999	1	1
313100103_1	313100103	1		72131001				999	1	1
313100104_1	313100104	1						999	1	1
313100105_1	313100105	1						1	1	1
313100106_1	313100106	1						1	1	1
112800801_1	112800801	1						3	1	1
112800801_2	112800801	2						3	1	1
112800801_3	112800801	3						3	1	1
112800802_1	112800802	1						1	4	1
112800802_2	112800802	2						1	4	1
112800802_3	112800802	3						1	4	1
112800802_4	112800802	4						1	4	1
112800803_1	112800803	1		112800802,0;112800802,1				999	1	1
112800804_1	112800804	1		112800802,1;112800802,2				999	1	1
112800805_1	112800805	1		112800802,2;112800802,3				999	1	1
112800806_1	112800806	1		112800802,3;112800802,4				999	1	1
112800807_1	112800807	1						1	1	1
112800807_2	112800807	2						1	1	1
112800807_3	112800807	3						1	1	1
112800807_4	112800807	4						1	1	1
112800808_1	112800808	1						999	1	1
112800808_2	112800808	2						999	1	1
112800808_3	112800808	3						999	1	1
112800808_4	112800808	4						999	1	1
112800809_1	112800809	1						1	1	1
112800810_1	112800810	1						1	1	1
112800811_1	112800811	1		112800810			4	999	1	1
112800812_1	112800812	1						1	4	1
112800812_2	112800812	2						1	4	1
112800812_3	112800812	3						1	4	1
112800812_4	112800812	4						1	4	1
112800813_1	112800813	1		112800812,0;112800812,1				999	1	1
112800814_1	112800814	1		112800812,1;112800812,2				999	1	1
112800815_1	112800815	1		112800812,2;112800812,3				999	1	1
112800816_1	112800816	1		112800812,3;112800812,4				999	1	1
112800817_1	112800817	1		112800802,0				999	1	1
312800801_1	312800801	1		72128008				999	1	1
312800802_1	312800802	1						999	1	1
312800803_1	312800803	1						999	1	1
312800804_1	312800804	1						999	1	1
312800805_1	312800805	1		72128008				999	1	1
312800806_1	312800806	1						999	1	1
312800807_1	312800807	1						999	1	1
312800808_1	312800808	1						999	1	1
8100412_1	8100412	1		4	1			999	1	1
8100413_1	8100413	1						999	1	1
8100414_1	8100414	1		0;2;0;0				999	1	1
8100415_1	8100415	1						999	1	1
8100416_1	8100416	1						999	1	1
8100417_1	8100417	1						999	1	1
8100418_1	8100418	1						999	1	1
8100419_1	8100419	1						1	1	1
8100420_1	8100420	1						999	1	1
8100421_1	8100421	1						1	1	1
116000801_1	116000801	1						2	1	1
116000801_2	116000801	2						2	1	1
116000801_3	116000801	3						2	1	1
116000802_1	116000802	1						1	1	1
116000803_1	116000803	1						1	1	1
116000803_2	116000803	2						1	1	1
116000803_3	116000803	3						1	1	1
116000803_4	116000803	4						1	1	1
116000804_1	116000804	1						999	1	1
116000804_2	116000804	2						999	1	1
116000804_3	116000804	3						999	1	1
116000804_4	116000804	4						999	1	1
116000805_1	116000805	1						999	1	1
116000806_1	116000806	1		116000801,0				1	1	1
116000807_1	116000807	1		116000801,0;116000801,0				1	1	1
116000808_1	116000808	1						1	1	1
116000809_1	116000809	1						999	1	1
116000810_1	116000810	1						3	1	1
116000810_2	116000810	2						3	1	1
116000810_3	116000810	3						3	1	1
116000810_4	116000810	4						3	1	1
116000811_1	116000811	1						3	1	1
116000811_2	116000811	2						3	1	1
116000811_3	116000811	3						3	1	1
116000811_4	116000811	4						3	1	1
116000812_1	116000812	1						999	1	1
116000813_1	116000813	1						999	1	1
116000814_1	116000814	1						999	1	1
116000815_1	116000815	1						1	1	1
116000816_1	116000816	1						999	1	1
1405200101_1	1405200101	1						999	1	1
1405200102_1	1405200102	1		1405200102,2;1405200106,0				1	3	1
1405200103_1	1405200103	1						2	1	1
1405200104_1	1405200104	1						999	1	1
1405200105_1	1405200105	1					2	999	1	1
1405200106_1	1405200106	1						999	1	1
1405200107_1	1405200107	1						999	1	1
8100422_1	8100422	1		3,0,0				999	1	1
8100423_1	8100423	1				3,0,0,0,0		999	1	1
8100424_1	8100424	1		3,0,0				999	1	1
8100425_1	8100425	1				3,0,0,0,0		999	1	1
116100801_1	116100801	1						999	2	1
116100801_2	116100801	2						999	2	1
116100801_3	116100801	3						999	2	1
116100802_1	116100802	1						999	2	1
116100802_2	116100802	2						999	2	1
116100802_3	116100802	3						999	2	1
116100803_1	116100803	1						1	1	1
116100803_2	116100803	2						1	1	1
116100803_3	116100803	3						1	1	1
116100804_1	116100804	1						1	1	1
116100804_2	116100804	2						1	1	1
116100804_3	116100804	3						1	1	1
116100804_4	116100804	4						1	1	1
116100805_1	116100805	1						999	1	1
116100805_2	116100805	2						999	1	1
116100805_3	116100805	3						999	1	1
116100805_4	116100805	4						999	1	1
116100806_1	116100806	1						3	1	1
116100807_1	116100807	1						3	1	1
116100808_1	116100808	1						1	1	1
116100809_1	116100809	1						1	1	1
116100810_1	116100810	1						2	1	1
116100811_1	116100811	1						999	1	1
116100812_1	116100812	1						3	1	1
116100813_1	116100813	1		2				999	1	1
116100814_1	116100814	1						1	1	1
116100815_1	116100815	1						1	1	1
116100816_1	116100816	1						999	1	1
116100817_1	116100817	1						3	1	1
116100818_1	116100818	1						999	1	1
116100819_1	116100819	1						1	1	1
116100820_1	116100820	1						1	1	1
116100821_1	116100821	1						1	1	1
116100822_1	116100822	1						999	1	1
316000801_1	316000801	1		71160008				999	1	1
316000802_1	316000802	1						999	1	1
316000803_1	316000803	1						999	1	1
316000804_1	316000804	1						999	1	1
316000805_1	316000805	1		71160008				999	1	1
316000806_1	316000806	1						999	1	1
316000807_1	316000807	1						999	1	1
316000808_1	316000808	1						999	1	1
316100801_1	316100801	1		72161008				999	1	1
316100802_1	316100802	1						999	1	1
316100803_1	316100803	1						999	1	1
316100804_1	316100804	1						999	1	1
316100805_1	316100805	1		72161008				999	1	1
316100806_1	316100806	1						999	1	1
316100807_1	316100807	1						999	1	1
316100808_1	316100808	1						999	1	1
8100426_1	8100426	1						999	1	1
8100427_1	8100427	1		2	1			999	1	1
8100428_1	8100428	1		4	1			999	1	1
8100429_1	8100429	1		6	1			999	1	1
8100430_1	8100430	1						999	3	1
1314500801_1	1314500801	1						999	11	1
1314500802_1	1314500802	1		-1;1314500803;0		1314500803;0		999	5	1
1314500803_1	1314500803	1		1314500802;0				999	1	1
1314500804_1	1314500804	1						1	1	1
1314500805_1	1314500805	1						999	1	1
1314500806_1	1314500806	1		2				999	1	1
1314500807_1	1314500807	1						999	1	1
1314500808_1	1314500808	1			5			1	1	1
1314500809_1	1314500809	1						999	1	1
1102700201_1	1102700201	1						999	1	1
1314500810_1	1314500810	1						1	1	1
1314500811_1	1314500811	1						1	1	1
1314500812_1	1314500812	1						999	1	1
8100431_1	8100431	1		1				999	1	1
8100432_1	8100432	1						1	3	1
8100433_1	8100433	1		115700801,0				1	3	1
8100434_1	8100434	1						1	3	1
8100435_1	8100435	1		1				999	1	1
8100436_1	8100436	1						1	3	1
8100437_1	8100437	1		115700801,0				1	3	1
8100438_1	8100438	1						1	3	1
115600801_1	115600801	1						2	1	1
115600801_2	115600801	2						2	1	1
115600801_3	115600801	3						2	1	1
115600802_1	115600802	1						2	4	1
115600802_2	115600802	2						2	4	1
115600802_3	115600802	3						2	4	1
115600803_1	115600803	1		2				2	1	1
115600803_2	115600803	2		2				3	1	1
115600803_3	115600803	3		2				4	1	1
115600804_1	115600804	1						999	3	1
115600804_2	115600804	2						999	3	1
115600804_3	115600804	3						999	3	1
115600805_1	115600805	1		1			115600823	2	1	1
115600805_2	115600805	2		1			115600823	2	1	1
115600805_3	115600805	3		1			115600823	2	1	1
115600805_4	115600805	4		1			115600823	2	1	1
115600805_5	115600805	5		1			115600823	2	1	1
115600805_6	115600805	6		1			115600823	2	1	1
115600805_7	115600805	7		1			115600823	2	1	1
115600805_8	115600805	8		1			115600823	2	1	1
115600805_9	115600805	9		1			115600823	2	1	1
115600805_10	115600805	10		1			115600823	2	1	1
115600805_11	115600805	11		1			115600823	2	1	1
115600805_12	115600805	12		1			115600823	2	1	1
115600806_1	115600806	1						1	1	1
115600806_2	115600806	2						1	1	1
115600806_3	115600806	3						1	1	1
115600806_4	115600806	4						1	1	1
115600806_5	115600806	5						1	1	1
115600806_6	115600806	6						1	1	1
115600806_7	115600806	7						1	1	1
115600806_8	115600806	8						1	1	1
115600806_9	115600806	9						1	1	1
115600806_10	115600806	10						1	1	1
115600806_11	115600806	11						1	1	1
115600806_12	115600806	12						1	1	1
115600807_1	115600807	1		2			999	2	1	1
115600808_1	115600808	1		2		115600807	999	2	1	1
115600809_1	115600809	1		115600807				999	1	1
115600810_1	115600810	1						1	1	1
115600810_2	115600810	2						1	1	1
115600810_3	115600810	3						1	1	1
115600810_4	115600810	4						1	1	1
115600811_1	115600811	1		1				999	1	1
115600811_2	115600811	2		1				999	1	1
115600811_3	115600811	3		1				999	1	1
115600811_4	115600811	4		1				999	1	1
115600812_1	115600812	1						1	1	1
115600812_2	115600812	2						1	1	1
115600812_3	115600812	3						1	1	1
115600812_4	115600812	4						1	1	1
115600813_1	115600813	1		115600815				999	1	1
115600814_1	115600814	1		2		115600803		2	1	1
115600814_2	115600814	2		2		115600803		3	1	1
115600814_3	115600814	3		2		115600803		4	1	1
115600815_1	115600815	1						1	1	1
115600815_2	115600815	2						1	1	1
115600815_3	115600815	3						1	1	1
115600816_1	115600816	1						1	1	1
115600817_1	115600817	1						999	1	1
115600818_1	115600818	1						3	1	1
115600818_2	115600818	2						3	1	1
115600818_3	115600818	3						3	1	1
115600819_1	115600819	1						999	1	1
115600820_1	115600820	1		2				2	1	1
115600820_2	115600820	2		2				3	1	1
115600820_3	115600820	3		2				4	1	1
115600821_1	115600821	1				115600820		999	6	1
115600821_2	115600821	2				115600820		999	6	1
115600821_3	115600821	3				115600820		999	6	1
115600822_1	115600822	1						999	1	1
115600823_1	115600823	1						2	1	1
115700801_1	115700801	1						999	12	1
115700801_2	115700801	2						999	12	1
115700801_3	115700801	3						999	12	1
115700802_1	115700802	1						1	1	1
115700802_2	115700802	2						1	1	1
115700802_3	115700802	3						1	1	1
115700802_4	115700802	4						1	1	1
115700803_1	115700803	1		1				999	1	1
115700803_2	115700803	2		1				999	1	1
115700803_3	115700803	3		1				999	1	1
115700803_4	115700803	4		1				999	1	1
115700804_1	115700804	1						999	10	1
115700804_2	115700804	2						999	10	1
115700804_3	115700804	3						999	10	1
115700804_4	115700804	4						999	10	1
115700805_1	115700805	1						999	1	1
115700805_2	115700805	2						999	1	1
115700805_3	115700805	3						999	1	1
115700805_4	115700805	4						999	1	1
115700806_1	115700806	1						999	1	1
115700807_1	115700807	1		0.7,115700810,0.1				1	1	1
115700808_1	115700808	1						1	10	1
115700809_1	115700809	1		115700808,2,2				999	1	1
115700810_1	115700810	1						3	3	1
115700810_2	115700810	2						3	3	1
115700810_3	115700810	3						3	3	1
115700811_1	115700811	1						1	1	1
115700812_1	115700812	1						1	1	1
115700813_1	115700813	1						999	1	1
115700814_1	115700814	1						1	1	1
115700815_1	115700815	1						999	1	1
115700816_1	115700816	1						999	1	1
8100439_1	8100439	1		0;2;0;1,603,1,2,0				999	1	1
8100440_1	8100440	1						999	1	1
8100441_1	8100441	1		0;2;0;4,1,1,0,0				999	1	1
8100442_1	8100442	1						999	1	1
8100443_1	8100443	1		0;2;0;1,603,1,2,0				999	1	1
8100444_1	8100444	1						999	1	1
8100445_1	8100445	1		0;2;0;4,1,1,0,0				999	1	1
8100446_1	8100446	1						999	1	1
110200501_1	110200501	1						2	1	1
110200501_2	110200501	2						2	1	1
110200501_3	110200501	3						2	1	1
110200502_1	110200502	1						1	2	1
110200502_2	110200502	2						1	2	1
110200502_3	110200502	3						1	2	1
110200503_1	110200503	1						999	1	1
110200504_1	110200504	1						1	1	1
110200505_1	110200505	1						999	1	1
110200506_1	110200506	1		2				1	1	1
110200507_1	110200507	1		2				1	1	1
110200508_1	110200508	1						2	1	1
110200508_2	110200508	2						2	1	1
110200508_3	110200508	3						2	1	1
110200508_4	110200508	4						2	1	1
110200509_1	110200509	1						1	1	1
110200509_2	110200509	2						1	1	1
110200509_3	110200509	3						1	1	1
110200509_4	110200509	4						1	1	1
110200510_1	110200510	1						999	1	1
110200510_2	110200510	2						999	1	1
110200510_3	110200510	3						999	1	1
110200510_4	110200510	4						999	1	1
110200511_1	110200511	1					2	999	1	1
110200512_1	110200512	1					2	999	1	1
110200513_1	110200513	1					2	999	1	1
110200514_1	110200514	1					2	999	1	1
110200515_1	110200515	1						1	1	1
110200516_1	110200516	1					3	999	1	1
110200516_2	110200516	2					3	999	1	1
110200517_1	110200517	1					3	999	1	1
110200517_2	110200517	2					3	999	1	1
110200518_1	110200518	1						999	1	1
110200519_1	110200519	1		110200502				1	1	1
110200520_1	110200520	1						1	1	1
110200521_1	110200521	1					3	999	1	1
110200522_1	110200522	1					3	999	1	1
110200522_2	110200522	2					3	999	1	1
110200523_1	110200523	1					3	999	1	1
110200523_2	110200523	2					3	999	1	1
110200524_1	110200524	1					3	999	1	1
110200524_2	110200524	2					3	999	1	1
110200525_1	110200525	1					3	999	1	1
110200525_2	110200525	2					3	999	1	1
310200501_1	310200501	1		72102005				999	1	1
310200502_1	310200502	1						1	1	1
310200503_1	310200503	1						1	1	1
310200504_1	310200504	1						999	1	1
310200505_1	310200505	1		72102005				999	1	1
310200506_1	310200506	1						1	1	1
310200507_1	310200507	1						1	1	1
310200508_1	310200508	1						999	1	1
315600801_1	315600801	1		71156008				999	1	1
315600802_1	315600802	1						1	1	1
315600803_1	315600803	1						1	1	1
315600804_1	315600804	1						999	1	1
315600805_1	315600805	1		71156008				999	1	1
315600806_1	315600806	1						1	1	1
315600807_1	315600807	1						1	1	1
315600808_1	315600808	1						999	1	1
315600809_1	315600809	1		74156008				999	1	1
315600810_1	315600810	1		75156008				999	1	1
315600811_1	315600811	1		74156008				999	1	1
315600812_1	315600812	1		75156008				999	1	1
315700801_1	315700801	1		71157008				999	1	1
315700802_1	315700802	1						1	1	1
315700803_1	315700803	1						1	1	1
315700804_1	315700804	1						999	1	1
315700805_1	315700805	1		71157008				999	1	1
315700806_1	315700806	1						1	1	1
315700807_1	315700807	1						1	1	1
315700808_1	315700808	1						999	1	1
315700809_1	315700809	1		74157008				999	1	1
315700810_1	315700810	1		74157008				999	1	1
115800801_1	115800801	1						999	1	1
115800802_1	115800802	1		115800822,0				999	1	1
115800803_1	115800803	1		115800806,2		45158008	1	2	1	1
115800804_1	115800804	1				72158008		999	2	1
115800804_2	115800804	2				72158008		999	1	1
115800804_3	115800804	3				72158008		999	1	1
115800805_1	115800805	1		2			999	3	1	1
115800805_2	115800805	2		2			999	3	1	1
115800805_3	115800805	3		2			999	3	1	1
115800806_1	115800806	1				115800805		999	3	1
115800806_2	115800806	2				115800805		999	3	1
115800806_3	115800806	3				115800805		999	3	1
115800807_1	115800807	1						2	1	1
115800807_2	115800807	2						2	1	1
115800807_3	115800807	3						2	1	1
115800807_4	115800807	4						2	1	1
115800807_5	115800807	5						2	1	1
115800807_6	115800807	6						2	1	1
115800807_7	115800807	7						2	1	1
115800807_8	115800807	8						2	1	1
115800807_9	115800807	9						2	1	1
115800807_10	115800807	10						2	1	1
115800807_11	115800807	11						2	1	1
115800807_12	115800807	12						2	1	1
115800808_1	115800808	1		2			1	3	1	1
115800809_1	115800809	1		115800810;115800810,3			999	3	1	1
115800810_1	115800810	1				115800808		999	4	1
115800811_1	115800811	1						1	1	1
115800811_2	115800811	2						1	1	1
115800811_3	115800811	3						1	1	1
115800811_4	115800811	4						1	1	1
115800812_1	115800812	1		3				1	1	1
115800812_2	115800812	2		3				1	1	1
115800812_3	115800812	3		3				1	1	1
115800812_4	115800812	4		3				1	1	1
115800813_1	115800813	1						999	4	1
115800813_2	115800813	2						999	4	1
115800813_3	115800813	3						999	4	1
115800813_4	115800813	4						999	4	1
115800814_1	115800814	1						999	1	1
115800814_2	115800814	2						999	1	1
115800814_3	115800814	3						999	1	1
115800814_4	115800814	4						999	1	1
115800815_1	115800815	1						1	1	1
115800816_1	115800816	1		2			999	999	1	1
115800817_1	115800817	1						1	1	1
115800818_1	115800818	1						999	1	1
115800819_1	115800819	1		2			999	4	1	1
115800819_2	115800819	2		2			999	4	1	1
115800819_3	115800819	3		2			999	4	1	1
115800820_1	115800820	1						1	1	1
115800820_2	115800820	2						1	1	1
115800820_3	115800820	3						1	1	1
115800821_1	115800821	1		73158008				999	1	1
115800822_1	115800822	1						3	1	1
115800823_1	115800823	1		115800806,1			1	2	1	1
115800824_1	115800824	1		115800810;115800810,2			999	3	1	1
115800825_1	115800825	1		73158008				999	1	1
115800826_1	115800826	1						1	1	1
115800827_1	115800827	1						1	1	1
115800828_1	115800828	1		115800826				999	1	1
315800801_1	315800801	1		71158008				999	1	1
315800802_1	315800802	1						1	1	1
315800803_1	315800803	1						1	1	1
315800804_1	315800804	1						999	1	1
315800805_1	315800805	1		71158008				999	1	1
315800806_1	315800806	1						1	1	1
315800807_1	315800807	1						1	1	1
315800808_1	315800808	1						999	1	1
8100447_1	8100447	1		20,1				999	1	1
8100448_1	8100448	1						999	1	1
8100449_1	8100449	1						999	1	1
8100450_1	8100450	1						999	3	1
8100451_1	8100451	1						999	1	1
8100452_1	8100452	1						999	1	1
8100453_1	8100453	1						999	3	1
8100454_1	8100454	1						999	1	1
1401900201_1	1401900201	1						999	999	1
1401900202_1	1401900202	1		-1				999	5	1
1401900203_1	1401900203	1						2	1	1
1401900204_1	1401900204	1		34019003,1				999	1	1
1401900205_1	1401900205	1						999	1	1
1401900206_1	1401900206	1						999	1	1
1401900207_1	1401900207	1		2		2		1	1	1
1401900208_1	1401900208	1						1	1	1
1401900301_1	1401900301	1		-1				999	1	1
1401900302_1	1401900302	1		2				1	1	1
116200801_1	116200801	1		116200810,0			999	999	1	1
116200802_1	116200802	1						999	7	1
116200803_1	116200803	1		116200802,6;116200805,0				999	1	1
116200804_1	116200804	1						2	1	1
116200805_1	116200805	1						2	1	1
116200806_1	116200806	1						999	2	1
116200806_2	116200806	2						999	2	1
116200806_3	116200806	3						999	2	1
116200807_1	116200807	1						2	1	1
116200807_2	116200807	2						2	1	1
116200807_3	116200807	3						2	1	1
116200807_4	116200807	4						2	1	1
116200808_1	116200808	1		116200805				999	1	1
116200808_2	116200808	2		116200805				999	1	1
116200808_3	116200808	3		116200805				999	1	1
116200808_4	116200808	4		116200805				999	1	1
116200809_1	116200809	1						999	1	1
116200809_2	116200809	2						999	1	1
116200809_3	116200809	3						999	1	1
116200809_4	116200809	4						999	1	1
116200810_1	116200810	1					1	1	1	1
116200811_1	116200811	1		116200802,4;116200805,0				999	1	1
116200812_1	116200812	1						1	1	1
116200813_1	116200813	1		2				999	1	1
116200814_1	116200814	1						1	1	1
116200815_1	116200815	1						999	1	1
116200816_1	116200816	1						1	1	1
116300801_1	116300801	1						2	1	1
116300801_2	116300801	2						2	1	1
116300801_3	116300801	3						2	1	1
116300802_1	116300802	1						1	1	1
116300802_2	116300802	2						1	1	1
116300802_3	116300802	3						1	1	1
116300802_4	116300802	4						1	1	1
116300803_1	116300803	1		2				999	1	1
116300803_2	116300803	2		2				999	1	1
116300803_3	116300803	3		2				999	1	1
116300803_4	116300803	4		2				999	1	1
116300804_1	116300804	1						1	1	1
116300804_2	116300804	2						1	1	1
116300804_3	116300804	3						1	1	1
116300804_4	116300804	4						1	1	1
116300805_1	116300805	1						999	1	1
116300806_1	116300806	1				116300808,0		1	1	1
116300807_1	116300807	1		72163008				999	1	1
116300808_1	116300808	1						999	1	1
116300809_1	116300809	1						2	1	1
116300809_2	116300809	2						2	1	1
116300809_3	116300809	3						2	1	1
116300810_1	116300810	1						999	1	1
110100201_1	110100201	1		2				2	1	1
110100201_2	110100201	2		2				2	1	1
110100201_3	110100201	3		2				2	1	1
110100202_1	110100202	1						1	1	1
110100202_2	110100202	2						1	1	1
110100202_3	110100202	3						1	1	1
110100203_1	110100203	1						1	1	1
110100203_2	110100203	2						1	1	1
110100203_3	110100203	3						1	1	1
110100203_4	110100203	4						1	1	1
110100204_1	110100204	1						999	1	1
110100204_2	110100204	2						999	1	1
110100204_3	110100204	3						999	1	1
110100204_4	110100204	4						999	1	1
110100205_1	110100205	1		2;0.5				999	1	1
110100206_1	110100206	1		2;110100208,0;0.5				999	1	1
110100207_1	110100207	1						1	1	1
110100208_1	110100208	1						999	1	1
110100208_2	110100208	2						999	1	1
110100208_3	110100208	3						999	1	1
110100208_4	110100208	4						999	1	1
110100209_1	110100209	1						999	1	1
110100210_1	110100210	1						999	1	1
110100211_1	110100211	1						999	1	1
110100212_1	110100212	1		2				2	1	1
110100212_2	110100212	2		2				2	1	1
110100212_3	110100212	3		2				2	1	1
110100213_1	110100213	1						2	1	1
110100213_2	110100213	2						2	1	1
110100213_3	110100213	3						2	1	1
110100214_1	110100214	1		2;0.5				999	1	1
316200801_1	316200801	1		71162008				999	1	1
316200802_1	316200802	1						1	1	1
316200803_1	316200803	1		116200805				999	1	1
316200804_1	316200804	1						999	1	1
316200805_1	316200805	1		71162008				999	1	1
316200806_1	316200806	1						1	1	1
316200807_1	316200807	1		116200805				999	1	1
316200808_1	316200808	1						999	1	1
316300801_1	316300801	1		71163008				999	1	1
316300802_1	316300802	1						1	1	1
316300803_1	316300803	1						999	1	1
316300804_1	316300804	1		2				999	1	1
316300805_1	316300805	1		71163008				999	1	1
316300806_1	316300806	1						1	1	1
316300807_1	316300807	1						999	1	1
316300808_1	316300808	1		2				999	1	1
316300809_1	316300809	1						1	1	1
316300810_1	316300810	1						1	1	1
310100201_1	310100201	1		71101002				999	1	1
310100202_1	310100202	1						1	1	1
310100203_1	310100203	1						1	1	1
310100204_1	310100204	1						999	1	1
310100205_1	310100205	1		71101002				999	1	1
310100206_1	310100206	1						1	1	1
310100207_1	310100207	1						1	1	1
310100208_1	310100208	1						999	1	1
113200801_1	113200801	1						2	1	1
113200801_2	113200801	2						2	1	1
113200801_3	113200801	3						2	1	1
113200802_1	113200802	1						2	1	1
113200802_2	113200802	2						2	1	1
113200802_3	113200802	3						2	1	1
113200803_1	113200803	1		113200802				999	1	1
113200803_2	113200803	2		113200802				999	1	1
113200803_3	113200803	3		113200802				999	1	1
113200804_1	113200804	1						2	1	1
113200804_2	113200804	2						2	1	1
113200804_3	113200804	3						2	1	1
113200804_4	113200804	4						2	1	1
113200805_1	113200805	1						1	1	1
113200805_2	113200805	2						1	1	1
113200805_3	113200805	3						1	1	1
113200805_4	113200805	4						1	1	1
113200806_1	113200806	1						999	1	1
113200806_2	113200806	2						999	1	1
113200806_3	113200806	3						999	1	1
113200806_4	113200806	4						999	1	1
113200807_1	113200807	1						999	1	1
113200807_2	113200807	2						999	1	1
113200807_3	113200807	3						999	1	1
113200807_4	113200807	4						999	1	1
113200808_1	113200808	1						999	1	1
113200808_2	113200808	2						999	1	1
113200808_3	113200808	3						999	1	1
113200808_4	113200808	4						999	1	1
113200809_1	113200809	1		73132008				999	1	1
113200810_1	113200810	1						999	1	1
113200811_1	113200811	1		113200802;113200814				999	1	1
113200812_1	113200812	1		113200802;113200813				999	1	1
113200813_1	113200813	1						2	1	1
113200814_1	113200814	1						2	1	1
113200815_1	113200815	1						999	1	1
113200815_2	113200815	2						999	1	1
113200815_3	113200815	3						999	1	1
113200815_4	113200815	4						999	1	1
113200816_1	113200816	1						1	1	1
113200817_1	113200817	1						999	1	1
113200818_1	113200818	1		2				999	1	1
113200819_1	113200819	1						1	1	1
113200820_1	113200820	1		2;113200802,0				2	1	1
113200820_2	113200820	1		2;113200802,0				2	1	1
113200820_3	113200820	1		2;113200802,0				2	1	1
113200821_1	113200821	1						1	1	1
313200801_1	313200801	1		73132008				999	1	1
313200802_1	313200802	1						1	1	1
313200803_1	313200803	1						1	1	1
313200804_1	313200804	1						999	1	1
313200805_1	313200805	1		73132008				999	1	1
313200806_1	313200806	1						1	1	1
313200807_1	313200807	1						1	1	1
313200808_1	313200808	1						999	1	1
8100455_1	8100455	1		4				999	1	1
8100456_1	8100456	1				4		999	1	1
8100457_1	8100457	1		0;2;1,603,1,0,0;0				999	1	1
8100458_1	8100458	1						999	1	1
8100459_1	8100459	1		4				999	1	1
8100460_1	8100460	1				4		999	1	1
8100461_1	8100461	1		0;2;1,603,1,0,0;0				999	1	1
8100462_1	8100462	1						999	1	1
92002041_1	92002041	1			2;1			999	1	1
92002042_1	92002042	1		23				1	2	1
92002043_1	92002043	1		23				999	1	1
92002051_1	92002051	1		132008		132008		999	1	1
92002052_1	92002052	1						999	1	1
92002061_1	92002061	1						1	1	1
92002062_1	92002062	1						999	1	1
92002063_1	92002063	1		23				999	1	1
8100463_1	8100463	1		3;0				999	1	1
8100464_1	8100464	1						999	3	1
8100465_1	8100465	1		0;2;0;4,8,1,2,0				999	1	1
8100466_1	8100466	1						999	1	1
8100467_1	8100467	1		3;0				999	1	1
8100468_1	8100468	1						999	3	1
8100469_1	8100469	1		0;2;0;4,8,1,2,0				999	1	1
8100470_1	8100470	1						999	1	1
8100471_1	8100471	1						999	1	1
