actionId	actionName	forwardStart	forwardEnd	bulletLaunch	hits	hitsType	hitPause	hitShowType	returnStart	returnEnd	motionBlur	speedLine	frame	skillFuse	hitType	attackPos	status
313004	skill1	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0.8	1
323004	skill2	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
303004	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	1	1	1	0;0;0.8	1
313005	skill1	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0.8	1
323005	skill2	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
303005	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	1	1	1	0;0;0.8	1
303006	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	207	177	3	0;0;0	1
313006	skill1	0	0	20;45	29;54	1;1	0	2	0	0	0;0	0;0	80	50	1	0;0;0	1
323006	skill2	0	0	0	107	1	0	1	0	0	0;0	0;0	117	87	1	0;0;0	1
333006	skill3	0	0	0	88	1	0	1	0	0	0;0	0;0	94	64	1	0;0;0	1
305022	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
315022	skill1	0	0	57	67	1	0	2	0	0	0;0	0;0	90	60	1	0;0;0	1
325022	skill2	0	0	0	61	1	0	1	0	0	0;0	0;0	90	60	1	0;0;0	1
304001	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	206	176	1	0;0;0	1
314001	skill1	6	16	0	31;40	1;1	1;2	1	57	69	0;0	0;0	85	71	1	0;0;3.5	1
324001	skill2	0	0	73	76	1	0	2	0	0	0;0	0;0	142	112	1	0;0;0	1
334001	skill3	0	0	0	57	1	0	1	0	0	0;0	0;0	90	63	1	0;0;0	1
344001	skill4	6	14	0	22;34;65	1;1;2	1;2;3	1	78	90	0;0	0;0	110	92	1	0;0;5	1
354001	skill5	0	0	0	44	1	0	1	0	0	0;0	0;0	138	108	1	0;0;0	1
364001	skill6	0	0	0	44	1	0	1	0	0	0;0	0;0	138	108	1	0;0;0	1
304002	skill0	0	0	0	1;2;3;4	1;1;1;1	0	1	0	0	0;0	0;0	50	20	1	0;0;1.5	1
314002	skill1	18	29	0	30	1	2	1	53	67	0;0	0;0	74	69	1	0;0;4.5	1
324002	skill2	17	23	0	39	1	2	1	55	68	0;0	0;0	75	70	1	0;0;5.5	1
334002	skill3	0	0	0	90	1	0	1	0	0	0;0	0;0	121	96	1	0;0;0	1
344002	skill4	0	0	22;23;24	27;28;29	1;1;1	0	2	0	0	0;0	0;0	57	27	1	0;0;0	1
354002	skill5	0	0	0	33	1	0	1	0	0	0;0	0;0	55	39	1	0;0;0	1
364002	skill6	10	15	0	18;37;41;45;49;54	1;1;1;1;1;1	3;1;1;1;1;1	1	74	88	0;0	0;0	94	90	1	0;0;4.5	1
304003	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	175	145	1	0;0;0	1
314003	skill1	11	21	0	22	1	1	1	46	60	0;0	0;0	67	62	1	0;0;3	1
324003	skill2	0	0	0	81	1	0	1	0	0	0;0	0;0	101	87	1	0;0;0	1
334003	skill3	0	0	0	33	1	0	1	0	0	0;0	0;0	64	39	1	0;0;0	1
344003	skill4	0	0	0	65;68;71;74	1;1;1;1	0	1	0	0	0;0	0;0	112	82	1	0;0;0	1
354003	skill5	7	20	0	58;62;68;73	1;1;1;1	1;1;1;1	1	88	113	0;0	0;0	125	115	1	0;0;3	1
364003	skill6	0	0	0	64;66;68	1;1;1	0	1	0	0	0;0	0;0	102	72	1	0;0;0	1
304004	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	302	302	1	0;0;0	1
314004	skill1	12	34	0	32	1	0	1	37	55	0;0	0;0	75	57	1	0;0;1.5	1
324004	skill2	0	0	0	89	1	0	1	0	0	0;0	0;0	109	95	1	0;0;0	1
334004	skill3	0	0	0	33	1	0	1	0	0	0;0	0;0	109	79	1	0;0;0	1
304005	skill0	0	0	0	1;2;4;6	1;1;1;1	0	1	0	0	0;0	0;0	180	180	1	0;0;0	1
314005	skill1	31	33	0	35;38;46	1;1;1	2;2;2	1	66	84	0;0	0;0	136	86	1	0;0;3	1
324005	skill2	15	32	0	64;72;76	1;1;1	2;2;2	1	95	110	0;0	0;0	147	112	1	0;0;4	1
334005	skill3	0	0	0	30	1	0	1	0	0	0;0	0;0	65	35	1	0;0;0	1
344005	skill4	22	28	0	36;45;93	1;1;1	2;2;3	1	122	139	0;0	0;0	180	141	1	0;0;4.2	1
354005	skill5	0	0	0	50	1	0	1	0	0	0;0	0;0	150	120	1	0;0;0	1
364005	skill6	0	0	0	68;72;76	1;1;1	0	1	0	0	0;0	0;0	143	113	1	0;0;0	1
304006	skill0	0	0	0	1;5;10	1	0	1	0	0	0;0	0;0	180	180	1	0;0;0	1
314006	skill1	35	42	0	54	2	0	1	74	90	0;0	0;0	109	92	1	0;0;1.5	1
324006	skill2	0	0	82	101	1	0	2	0	0	0;0	0;0	169	139	1	0;0;0	1
334006	skill3	0	0	0	140	0	0	1	0	0	0;0	0;0	269	239	1	0;0;0	1
304007	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
314007	skill1	0	0	72	82	1	0	2	0	0	0;0	0;0	134	104	1	0;0;0	1
324007	skill2	0	0	66	74	1	0	2	0	0	0;0	0;0	118	88	1	0;0;0	1
334007	skill3	0	0	0	88;110;128;147	1;1;1;1	0	1	0	0	0;0	0;0	134	124	1	0;0;0	1
344007	skill4	0	0	0	82;101;120;137	1;1;1;1	0	1	0	0	0;0	0;0	134	124	1	0;0;0	1
354007	skill5	0	0	0	82;101;120;137	1;1;1;1	0	1	0	0	0;0	0;0	134	124	1	0;0;0	1
364007	skill6	0	0	0	82;101;120;137	1;1;1;1	0	1	0	0	0;0	0;0	134	124	1	0;0;0	1
304008	skill0	0	0	0	1;2;3;4	1;1;1;1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
314008	skill1	1	33	0	46;68	1;2	2;2	1	106	132	0;0	0;0	143	134	1	-0.5;0;4	1
324008	skill2	1	24	0	58;67;86	1;1;1	1;2;2	1	100	109	0;0	0;0	111	111	1	-0.5;0;4	1
334008	skill3	0	0	0	71	1	0	1	0	0	0;0	0;0	113	83	1	0;0;0	1
344008	skill4	1	47	0	54	2	2	1	111	136	0;0	0;0	150	138	1	0;0;4.8	1
354008	skill5	0	0	0	159	1	0	1	0	0	0;0	0;0	162	142	1	0;0;0	1
364008	skill6	4	25	0	81	2	2	1	122	131	0;0	0;0	138	133	3	0;0;4.8	1
304009	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	138	108	1	0;0;0	1
314009	skill1	0	0	77	90	1	0	2	0	0	0;0	0;0	139	109	1	0;0;2	1
324009	skill2	14	31	0	94	1	2	1	120	134	0;0	0;0	157	136	1	0;0;2.5	1
334009	skill3	0	0	0	67	1	0	1	0	0	0;0	0;0	112	82	1	0;0;-2	1
344009	skill4	0	0	79	111	1	0	2	0	0	0;0	0;0	162	132	1	0;-5;-5	1
354009	skill5	0	0	0	67	1	0	1	0	0	0;0	0;0	126	96	1	0;0;0	1
364009	skill6	0	0	0	100	1	0	1	0	0	0;0	0;0	156	126	1	0;0;0	1
304010	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	300	300	1	0;0;0	1
314010	skill1	25	35	0	38	1	3	1	65	72	0;0	0;0	120	74	3	0;0;1	1
324010	skill2	11	40	0	37	1	3	1	77	97	0;0	0;0	120	99	1	0;0;1	1
334010	skill3	0	0	0	12	1	0	1	0	0	0;0	0;0	120	90	1	0;0;0	1
304014	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	3	0;0;0	1
314014	skill1	0	0	45	51	1	0	1	0	0	0;0	0;0	99	79	1	0;0;0	1
324014	skill2	0	0	0	50	1	0	2	0	0	0;0	0;0	89	79	1	0;0;0	1
334014	skill3	0	0	0	20	1	0	1	0	0	0;0	0;0	95	75	1	0;0;0	1
304015	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	0	-30	3	0;0;0	1
314015	skill1	0	0	0	90	3	0	1	0	0	0;0	0;0	181	151	3	0;0;0	1
324015	skill2	68	99	0	99	3	0	1	200	264	0;0	0;0	265	266	3	0;0;5	1
334015	skill3	0	0	0	90	3	0	1	0	0	0;0	0;0	181	151	3	0;0;0	1
344015	skill4	0	0	0	90	3	0	1	0	0	0;0	0;0	181	151	3	0;0;0	1
354015	skill5	0	0	0	90	3	0	1	0	0	0;0	0;0	181	151	3	0;0;0	1
364015	skill6	0	0	0	90	3	0	1	0	0	0;0	0;0	181	151	3	0;0;0	1
304016	skill0	0	0	0	1	7	0	1	0	0	0;0	0;0	0	0	3	0;0;0	1
314016	skill1	15	40	0	50	2	2	1	65	95	0;0	0;0	109	97	1	0;0;2	1
324016	skill2	12	36	0	41	3	3	1	60	85	0;0	0;0	102	87	1	0;0;2	1
334016	skill3	0	0	0	45	1	0	1	0	0	0;0	0;0	47	47	1	0;0;0	1
394016	skill3	0	0	0	45	0	0	1	0	0	0;0	0;0	47	47	1	0;0;0	1
304017	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	110	80	1	0;0;0	1
314017	skill1	12	37	0	47;58;59;72;84;85	1;1;1;1;1;1	0	1	107	133	0;0	0;0	150	135	1	0;0;3	1
324017	skill2	0	0	52;66;85	60;74;93	1;1;1	0	2	0	0	0;0	0;0	130	100	1	0;0;0	1
334017	skill3	0	0	0	93	1	0	1	0	0	0;0	0;0	110	80	1	0;0;0	1
394017	skill3	0	0	0	93	0	0	1	0	0	0;0	0;0	110	110	1	0;0;0	1
304018	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
314018	skill1	14	28	0	44;53	1;1	2;3	1	105	120	0;0	0;0	131	122	1	0;0;4	1
324018	skill2	0	0	0	104	1	0	1	0	0	0;0	0;0	119	89	1	0;0;0	1
334018	skill3	54	61	0	60	2	0	1	63	93	0;0	0;0	119	95	1	0;0;2	1
344018	skill4	6	21	0	36	2	3	1	77	92	0;0	0;0	95	94	1	0;0;4	1
354018	skill5	15	32	0	34	2	0	1	65	83	0;0	0;0	95	85	1	0;0;3	1
394018	skill2	0	0	0	104	0	0	1	0	0	0;0	0;0	119	119	1	0;0;0	1
304019	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314019	skill1	0	0	18;24;30;36;42;48;	25;31;37;42;49;55	1;1;1;1;1;1	0	2	0	0	0;0	0;0	66	36	1	0;0;0	1
324019	skill2	7	25	0	39	2	2	1	56	69	0;0	0;0	84	71	1	0;0;7	1
334019	skill3	0	0	32	42	0	0	1	0	0	0;0	0;0	74	44	1	0;0;0	1
344019	skill4	0	0	0	49	0	0	1	0	0	0;0	0;0	85	55	1	0;0;0	1
304020	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314020	skill1	9	24	0	28	2	3	1	47	61	0;0	0;0	82	63	1	0;0;3.2	1
324020	skill2	0	0	0	26	0	0	1	0	0	0;0	0;0	79	49	1	0;0;0	1
334020	skill3	9	24	0	27;38;62	1;1;2	0	1	85	100	0;0	0;0	110	102	1	0;0;3	1
344020	skill4	0	0	0	51	0	0	1	0	0	0;0	0;0	81	51	1	0;0;0	1
304021	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314021	skill1	0	0	11	15	1	0	2	0	0	0;0	0;0	27	0	1	0;0;0	1
324021	skill2	3	18	0	32;39	1;1	1;3	1	60	74	0;0	0;0	78	76	1	0;0;2.3	1
334021	skill3	0	0	0	64	0	0	1	0	0	0;0	0;0	98	68	1	0;0;0	1
344021	skill4	0	0	18	38	1	0	2	0	0	0;0	0;0	44	30	1	0;0;0	1
354021	skill5	0	0	0	54	0	0	1	0	0	0;0	0;0	74	50	1	0;0;0	1
364021	skill6	20	34	0	35;36;37;38;38	1;1;1;1;2	1;1;1;1;2	1	60	74	0;0	0;0	78	76	1	0;0;2.5	1
305021	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
315021	skill1	0	0	11	15	1	0	2	0	0	0;0	0;0	27	0	1	0;0;0	1
325021	skill2	3	18	0	32;39	1;1	1;3	1	60	74	0;0	0;0	78	76	1	0;0;4	1
335021	skill3	0	0	0	64	0	0	1	0	0	0;0	0;0	98	68	1	0;0;0	1
345021	skill4	0	0	18	38	1	0	2	0	0	0;0	0;0	44	30	1	0;0;0	1
355021	skill5	0	0	0	54	0	0	1	0	0	0;0	0;0	74	50	1	0;0;0	1
365021	skill6	20	34	0	35;36;37;38;38	1;1;1;1;2	1;1;1;1;2	1	60	74	0;0	0;0	78	76	1	0;0;4	1
304022	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314022	skill1	0	0	57	67	1	0	2	0	0	0;0	0;0	90	60	1	0;0;0	1
324022	skill2	0	0	0	61	1	0	1	0	0	0;0	0;0	90	60	1	0;0;0	1
30514022	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
31514022	skill1	0	0	57	67	1	0	2	0	0	0;0	0;0	90	60	1	0;0;0	1
32514022	skill2	0	0	0	61	1	0	1	0	0	0;0	0;0	90	60	1	0;0;0	1
33514022	skill3	0	0	0	39;45	1	0	1	0	0	0;0	0;0	70	40	1	0;0;0	1
30524022	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
31524022	skill1	0	0	57	67	1	0	2	0	0	0;0	0;0	90	60	1	0;0;0	1
32524022	skill2	0	0	0	61	1	0	1	0	0	0;0	0;0	90	60	1	0;0;0	1
33524022	skill3	0	0	0	39;45	1	0	1	0	0	0;0	0;0	70	40	1	0;0;0	1
30534022	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
31534022	skill1	0	0	57	67	1	0	2	0	0	0;0	0;0	90	60	1	0;0;0	1
32534022	skill2	0	0	0	61	1	0	1	0	0	0;0	0;0	90	60	1	0;0;0	1
33534022	skill3	0	0	0	39;45	1	0	1	0	0	0;0	0;0	70	40	1	0;0;0	1
304023	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314023	skill1	0	0	54	57	1	0	2	0	0	0;0	0;0	90	60	1	0;0;0	1
324023	skill2	0	0	0	65	1	0	1	0	0	0;0	0;0	113	83	1	0;0;0	1
304024	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314024	skill1	24	40	0	43	2	3	1	65	78	0;0	0;0	94	80	1	0;0;4.5	1
324024	skill2	0	0	0	29	0	0	1	0	0	0;0	0;0	80	50	1	0;0;0	1
334024	skill3	3	33	0	48	2	3	1	69	83	0;0	0;0	99	85	1	0;0;6	1
304025	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
314025	skill1	0	0	22	28	1	0	2	0	0	0;0	0;0	55	25	1	0;0;0	1
324025	skill2	12	30	0	30	1	0	1	49	65	0;0	0;0	76	67	1	0;0;3	1
334025	skill3	0	0	0	39	0	0	1	0	0	0;0	0;0	70	40	1	0;0;0	1
344025	skill4	32	35	0	55;64;70;77	1;1;1;2	0	1	98	100	0;0	0;0	129	102	1	0;0;6	1
304026	skill0	0	0	0	1	0	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314026	skill1	0	0	59	69	1	0	2	0	0	0;0	0;0	86	56	1	0;0;0	1
324026	skill2	0	0	0	60	0	0	1	0	0	0;0	0;0	79	49	1	0;0;0	1
334026	skill3	0	0	0	60	0	0	1	0	0	0;0	0;0	87	57	1	0;0;0	1
304030	skill0	0	0	0	1;2;3	1;1;1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314030	skill1	0	0	54	62	1	0	2	0	0	0;0	0;0	112	82	1	0;0;0	1
324030	skill2	46	60	0	59	2	0	1	71	95	0;0	0;0	132	97	1	0;0;2.2	1
334030	skill3	0	0	0	28	0	0	1	0	0	0;0	0;0	112	82	1	0;0;0	1
344030	skill4	0	0	0	83;98;107	1;1;1	0	1	0	0	0;0	0;0	121	115	1	0;0;0	1
354030	skill5	0	0	0	30	0	0	1	0	0	0;0	0;0	45	40	1	0;0;0	1
364030	skill6	0	0	29	39	1	0	2	0	0	0;0	0;0	50	30	1	0;0;0	1
304031	skill0	0	0	0	1	0	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314031	skill1	0	0	0	37	1	0	1	0	0	0;0	0;0	143	113	1	0;0;0	1
324031	skill2	33	60	0	63	3	0	1	114	136	0;0	0;0	180	138	1	0;0;1.5	1
334031	skill3	0	0	0	80	0	0	1	0	0	0;0	0;0	150	120	1	0;0;0	1
344031	skill4	0	0	0	104;105	1;1	0	1	0	0	0;0	0;0	134	104	1	0;0;0	1
354031	skill5	0	0	0	100	0	0	1	0	0	0;0	0;0	148	118	1	0;0;0	1
364031	skill6	0	0	0	130	0	0	1	0	0	0;0	0;0	170	140	1	0;0;0	1
304033	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314033	skill1	0	0	32	37	1	0	2	0	0	0;0	0;0	80	50	1	0;0;0	1
324033	skill2	0	0	77	83	2	1	2	0	0	0;0	0;0	130	100	1	0;0;0	1
334033	skill3	0	0	40	70	0	0	2	0	0	0;0	0;0	120	90	1	0;0;0	1
344033	skill4	0	0	92	101	2	2	2	0	0	0;0	0;0	165	135	1	0;0;0	1
354033	skill5	0	0	0	78	1	0	1	0	0	0;0	0;0	120	90	1	0;0;0	1
304034	skill0	0	0	0	1;2;3;4	1;1;1;2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314034	skill1	25	41	0	52	2	2	1	77	113	0;0	0;0	149	115	1	0;0;2.65	1
324034	skill2	18	35	0	46	1	1	1	75	117	0;0	0;0	151	119	1	0;0;1	1
334034	skill3	0	0	0	60	0	0	1	0	0	0;0	0;0	120	90	1	0;0;0	1
304035	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314035	skill1	21	34	0	67	7	3	1	86	131	0;0	0;0	150	120	1	0;0;2	1
324035	skill2	1	34	0	43;50;75	1;1;3	0;0;3	1	94	140	0;0	0;0	154	120	1	0;0;2	1
334035	skill3	0	0	0	80	0	0	2	0	0	0;0	0;0	114	84	1	0;0;0	1
304036	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314036	skill1	0	0	55;69;81;85	69;83;95;99	1;1;1;1	0	2	0	0	0;0	0;0	120	90	1	0;0;0	1
324036	skill2	30	51	0	67;80	1;1	0	1	94	113	0;0	0;0	120	90	1	0;0;2	1
334036	skill3	0	0	0	85	1	0	2	0	0	0;0	0;0	120	90	1	0;0;0	1
304037	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314037	skill1	0	0	76	81	1	0	2	0	0	0;0	0;0	120	90	1	0;0;0	1
324037	skill2	0	0	0	41;48;85	1;1;1	0	2	0	0	0;0	0;0	114	90	1	0;0;0	1
334037	skill3	0	0	0	101;103;105;107	1;1;1;1	0	2	0	0	0;0	0;0	120	90	1	0;0;0	1
34414037	skill4	0	0	0	63	0	0	1	0	0	0;0	0;0	64	64	1	0;0;0	1
35414037	idle	0	0	0	25	1	0	1	0	0	0;0	0;0	40	40	1	0;0;0	1
36414037	idle	0	0	0	25	0	0	1	0	0	0;0	0;0	40	40	1	0;0;0	1
304040	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314040	skill1	0	0	39	49	1	0	2	0	0	0;0	0;0	73	50	1	0;0;0	1
324040	skill2	0	0	37	66	1	0	2	0	0	0;0	0;0	79	70	1	0;0;0	1
334040	skill3	0	0	0	30	0	0	2	0	0	0;0	0;0	109	69	1	0;0;0	1
304041	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314041	skill1	0	0	19;43	31;55	1;1	0	2	0	0	0;0	0;0	79	49	1	0;0;0	1
324041	skill2	13	26	0	48	7	0	1	60	70	0;0	0;0	99	73	1	0;0;4.5	1
334041	skill3	16	21	0	45;63	1;2	0	1	91	95	0;0	0;0	122	92	1	0;0;3.5	1
344041	skill4	0	0	0	51	0	0	1	0	0	0;0	0;0	114	84	1	0;0;0	1
354041	skill5	0	0	0	49	0	0	1	0	0	0;0	0;0	99	69	1	0;0;0	1
304043	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314043	skill1	50	54	0	65	1	2	1	90	95	0;0	0;0	135	97	1	0;0;4	1
324043	skill2	0	0	0	98;110	1;1	0	1	0	0	0;0	0;0	156	126	1	0;0;0	1
334043	skill3	0	0	0	60	0	0	1	0	0	0;0	0;0	148	118	1	0;0;0	1
304044	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314044	skill1	0	0	32	37	1	0	2	0	0	0;0	0;0	80	50	1	0;0;0	1
324044	skill2	0	0	77	83	2	1	2	0	0	0;0	0;0	130	100	1	0;0;0	1
334044	skill3	0	0	40	70	0	0	2	0	0	0;0	0;0	120	90	1	0;0;0	1
344044	skill4	0	0	92	101	2	2	2	0	0	0;0	0;0	165	135	1	0;0;0	1
354044	skill5	0	0	0	78	1	0	1	0	0	0;0	0;0	120	90	1	0;0;0	1
304046	skill0	0	0	0	1	0	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314046	skill1	0	0	27	40	1	0	2	0	0	0;0	0;0	84	64	1	0;0;0	1
324046	skill2	0	0	0	66	0	0	1	0	0	0;0	0;0	103	83	1	0;0;0	1
304047	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314047	skill1	34	52	0	53	2	3	1	74	84	0;0	0;0	113	86	1	0;0;2.5	1
324047	skill2	22	66	0	68	2	3	1	104	116	0;0	0;0	145	135	1	0;0;3.5	1
304048	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314048	skill1	0	0	0	33	0	0	1	0	0	0;0	0;0	67	57	1	0;0;0	1
324048	skill2	0	0	0	75	1	0	1	0	0	0;0	0;0	99	89	1	0;0;0	1
334048	skill3	0	0	0	81	1	0	1	0	0	0;0	0;0	109	99	1	0;0;0	1
308001	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	0	0	1	0	1
318001	skill1	1	19	0	25	2	3	1	56	80	0;0	0;0	100	82	1	0;0;4	1
328001	skill2	1	20	0	53;65	1;1	0	1	73	86	0;0	0;0	102	88	1	0;0;4	1
338001	skill3	0	0	0	54	1	0	1	0	0	0;0	0;0	79	60	1	0;0;0	1
348001	skill4	2	46	0	61	3	3	1	88	112	0;0	0;0	130	114	1	0;0;3	1
358001	skill5	0	0	0	35	1	0	1	0	0	0;0	0;0	71	41	1	0;0;0	1
368001	skill6	0	0	0	36;44	1;1	0	1	0	0	0;0	0;0	102	72	1	0;0;0	1
308002	skill0	0	0	0	1	2	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
318002	skill1	0	0	32	36	1	0	2	0	0	0;0	0;0	50	40	1	0;0;0	1
328002	skill2	0	0	17;34;68	22;39;73	1;1;1	0	2	0	0	0;0	0;0	88	79	1	0;0;0	1
338002	skill3	0	0	0	54	0	0	1	0	0	0;0	0;0	74	60	1	0;0;0	1
348002	skill4	25	27	0	27;36	1;2	2;2	1	53	63	0;0	0;0	80	65	1	0;0;0	1
358002	skill5	44	49	0	50;60	1;2	2;3	1	73	88	0;0	0;0	100	90	1	0;0;2.2	1
368002	skill6	0	0	0	36	0	0	1	0	0	0;0	0;0	114	84	1	0;0;0	1
308003	skill0	0	0	0	2	3	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
318003	skill1	0	0	0	118	3	2	1	0	0	0;0	0;0	194	164	1	0;0;0	1
328003	skill2	0	0	0	64	2	0	1	0	0	0;0	0;0	139	109	1	0;0;0	1
338003	skill3	0	0	0	115;140;200	1;1;1	0	1	0	0	0;0	0;0	219	206	1	0;0;0	1
348003	skill4	0	0	0	119	3	2	1	0	0	0;0	0;0	194	164	1	0;0;0	1
358003	skill1	0	0	0	212	1	0	1	0	0	0;0	0;0	250	220	1	0;0;0	1
368003	skill1	0	0	0	212	1	0	1	0	0	0;0	0;0	250	220	1	0;0;0	1
30518003	skill0	0	0	0	2	3	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
31518003	skill1	0	0	0	118	3	2	1	0	0	0;0	0;0	194	164	1	0;0;0	1
32518003	skill2	0	0	0	64	2	0	1	0	0	0;0	0;0	139	109	1	0;0;0	1
39518003	skill0	0	0	0	2	3	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
30528003	skill0	0	0	0	2	3	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
31528003	skill1	0	0	0	118	3	2	1	0	0	0;0	0;0	194	164	1	0;0;0	1
32528003	skill3	0	0	0	115;140;200	1;1;1	0	1	0	0	0;0	0;0	219	206	1	0;0;0	1
30538003	skill0	0	0	0	2	3	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
31538003	skill1	0	0	0	118	3	2	1	0	0	0;0	0;0	194	164	1	0;0;0	1
32538003	skill4	0	0	0	119	3	2	1	0	0	0;0	0;0	194	164	1	0;0;0	1
308004	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
318004	skill1	0	0	0	60;67;74;81;88	1;1;1;1;1	0	1	0	0	0;0	0;0	113	92	1	0;0;0	1
328004	skill2	0	0	0	74	1	0	1	0	0	0;0	0;0	111	81	1	0;0;0	1
338004	skill3	0	0	0	74	1	0	1	0	0	0;0	0;0	111	81	1	0;0;0	1
348004	skill4	0	0	0	74	1	0	1	0	0	0;0	0;0	111	81	1	0;0;0	1
358004	skill5	0	0	0	74	1	0	1	0	0	0;0	0;0	111	81	1	0;0;0	1
368004	skill6	0	0	0	74	1	0	1	0	0	0;0	0;0	111	81	1	0;0;0	1
3030101	cat_skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
3130101	cat_skill1	0	0	0	1	1	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
3230101	cat_skill2	0	0	0	36	1	0	1	0	0	0;0	0;0	76	46	1	0;0;0	1
3330101	cat_skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
30518004	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
31518004	skill1	0	0	0	60;67;74;81;88	1;1;1;1;1	0	1	0	0	0;0	0;0	113	92	1	0;0;0	1
32518004	skill2	0	0	0	74	1	0	1	0	0	0;0	0;0	111	81	1	0;0;0	1
30528004	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
31528004	skill1	0	0	0	60;67;74;81;88	1;1;1;1;1	0	1	0	0	0;0	0;0	113	92	1	0;0;0	1
32528004	skill2	0	0	0	60	1	0	1	0	0	0;0	0;0	115	85	1	0;0;0	1
30538004	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	20	1	0;0;0	1
31538004	skill1	0	0	0	60;67;74;81;88	1;1;1;1;1	0	1	0	0	0;0	0;0	113	92	1	0;0;0	1
32538004	skill2	0	0	0	70	1	0	1	0	0	0;0	0;0	112	82	1	0;0;0	1
308006	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	0	0	1	0;0;0	1
318006	skill1	12	29	0	33;44	1;1	2;2	1	59	74	0;0	0;0	97	76	1	0;0;4	1
328006	skill2	0	0	0	38	1	0	1	0	0	0;0	0;0	75	45	1	0;0;0	1
