index	buffId	star	effectNum1	status
9100446_1	9100446	1	1.5;2;2	1
9100467_1	9100467	1	0.15	1
9100468_1	9100468	1	0.3	1
9100469_1	9100469	1	0.5	1
9100477_1	9100477	1	0.15	1
9100478_1	9100478	1	0.3	1
9100479_1	9100479	1	0.5	1
9100487_1	9100487	1	0.3	1
9100488_1	9100488	1	0.5	1
9100489_1	9100489	1	1	1
9100494_1	9100494	1	0.2	1
9100495_1	9100495	1	0.4	1
9100496_1	9100496	1	0.6	1
9100511_1	9100511	1	0.03	1
9100533_1	9100533	1	0.25	1
9100551_1	9100551	1	1;2;0.3	1
9100552_1	9100552	1	2;3;0.3	1
9100553_1	9100553	1	3;1;0.3	1
9100554_1	9100554	1	4;1;0.3	1
9100555_1	9100555	1	4;2;0.3	1
9100556_1	9100556	1	4;3;0.3	1
9100557_1	9100557	1	4;5;0.3	1
9100558_1	9100558	1	5;1;0.3	1
9100559_1	9100559	1	5;2;0.3	1
9100560_1	9100560	1	5;3;0.3	1
9100561_1	9100561	1	5;4;0.3	1
9100573_1	9100573	1	0.4	1
9100603_1	9100603	1	0.7	1
9110011_1	9110011	1	0.25	1
9110012_1	9110012	1	0.42	1
9110021_1	9110021	1	0.25	1
9110022_1	9110022	1	0.42	1
9110031_1	9110031	1	0.25	1
9110032_1	9110032	1	0.42	1
9110041_1	9110041	1	0.25	1
9110042_1	9110042	1	0.42	1
9110051_1	9110051	1	0.25	1
9110052_1	9110052	1	0.42	1
9110061_1	9110061	1	0.25	1
9110062_1	9110062	1	0.42	1
9110071_1	9110071	1	0.35	1
9110072_1	9110072	1	0.6	1
9110081_1	9110081	1	-0.35	1
9110082_1	9110082	1	-0.6	1
9120012_1	9120012	1	-0.3	1
9120022_1	9120022	1	-0.4	1
9120032_1	9120032	1	-0.4	1
9120042_1	9120042	1	-0.3	1
9120052_1	9120052	1	-0.5	1
9120062_1	9120062	1	-0.8	1
9120072_1	9120072	1	0.4	1
9120082_1	9120082	1	0.5	1
411501157_1	411501157	1	0.5	1
412010163_1	412010163	1	2	1
411502165_1	411502165	1	-0.15	1
412202153_1	412202153	1	-0.15	1
311300201_1	311300201	1	0.08	1
311300202_1	311300202	1	0.08	1
311300203_1	311300203	1	0.16	1
311300204_1	311300204	1	0.16	1
311400201_1	311400201	1	0.08	1
311400202_1	311400202	1	0.012	1
311400203_1	311400203	1	0.16	1
311400204_1	311400204	1	0.024	1
313800801_1	313800801	1	0.08	1
313800802_1	313800802	1	0.009	1
313800803_1	313800803	1	0.16	1
313800804_1	313800804	1	0.018	1
406040106_1	406040106	1	1010059;2;0;1	1
412201152_1	412201152	1	1	1
413800806_1	413800806	1	0.05	1
413800806_2	413800806	2	0.05	1
413800806_3	413800806	3	0.05	1
413800807_1	413800807	1	0.1	1
413800808_1	413800808	1	0.1	1
413800808_9	413800808	9	0.1	1
413800808_10	413800808	10	0.1	1
413800808_11	413800808	11	0.1	1
413800808_12	413800808	12	0.1	1
411501158_1	411501158	1	0.2	1
411501159_1	411501159	1	-0.2	1
411501160_1	411501160	1	0.3	1
411501161_1	411501161	1	-0.3	1
413800808_2	413800808	2	0.1	1
413800808_3	413800808	3	0.1	1
414111152_1	414111152	1	0.05	1
413020155_1	413020155	1	0.05	1
412202154_1	412202154	1	-0.3	1
413051151_1	413051151	1	0.5	1
54021104_1	54021104	1	0.3	1
51009104_1	51009104	1	0.3	1
417030152_1	417030152	1	-0.5	1
412010166_1	412010166	1	0.1	1
410010154_1	410010154	1	3;1;0.3	1
410010155_1	410010155	1	1;2;0.3	1
412202155_1	412202155	1	0.03	1
411502166_1	411502166	1	0.03	1
406070151_1	406070151	1	0.1	1
413500801_1	413500801	1	-0.1	1
413500801_2	413500801	2	-0.15	1
413500801_3	413500801	3	-0.15	1
413500802_1	413500802	1	0.8	1
413500802_2	413500802	2	1.2	1
413500802_3	413500802	3	1.6	1
413500803_1	413500803	1	1	1
413500803_2	413500803	2	1	1
413500803_3	413500803	3	1	1
413500803_4	413500803	4	1	1
413500803_9	413500803	9	1	1
413500803_10	413500803	10	1	1
413500803_11	413500803	11	1	1
413500803_12	413500803	12	1	1
413500804_1	413500804	1	0.075	1
413500805_1	413500805	1	-0.08	1
413500806_1	413500806	1	0.07	1
413500806_2	413500806	2	0.086	1
413500806_3	413500806	3	0.103	1
413500806_4	413500806	4	0.12	1
313500801_1	313500801	1	0.08	1
313500802_1	313500802	1	-0.05	1
313500803_1	313500803	1	0.16	1
313500804_1	313500804	1	-0.1	1
406040153_1	406040153	1	101015054;1;0.5;0.5	1
401010951_1	401010951	1	0.6;999999;1;1	1
401010952_1	401010952	1	1;999999;2;2	1
401010953_1	401010953	1	1;999999;3;3	1
412201153_1	412201153	1	-0.1	1
412202158_1	412202158	1	0.1	1
411502180_1	411502180	1	0.1	1
411502167_1	411502167	1	0.12	1
411502168_1	411502168	1	0.15	1
9120083_1	9120083	1	1;2;-0.15	1
9120084_1	9120084	1	2;3;-0.15	1
9120085_1	9120085	1	3;1;-0.15	1
401102162_1	401102162	1	-0.4	1
480100801_1	480100801	1	-0.2	1
480100801_2	480100801	2	-0.2	1
480100801_3	480100801	3	-0.2	1
480100802_1	480100802	1	0.15	1
480100803_1	480100803	1	0.07	1
480100803_2	480100803	2	0.086	1
480100803_3	480100803	3	0.103	1
480100803_4	480100803	4	0.12	1
480200801_1	480200801	1	180200802;1;1;0.5	1
480200801_2	480200801	2	180200802;1;1;0.5	1
480200801_3	480200801	3	180200802;1;1;0.5	1
480200802_1	480200802	1	0.2	1
480200802_2	480200802	2	0.2	1
480200802_3	480200802	3	0.2	1
480200803_1	480200803	1	0.03	1
480200803_2	480200803	2	0.04	1
480200803_3	480200803	3	0.05	1
480200803_4	480200803	4	0.055	1
480200804_1	480200804	1	180200811	1
480200805_1	480200805	1	180200812	1
480200806_1	480200806	1	180200813	1
480200807_1	480200807	1	0.05	1
480200808_1	480200808	1	0.4	1
480300801_1	480300801	1	1	1
480300801_2	480300801	2	1	1
480300801_3	480300801	3	1	1
480300802_1	480300802	1	0.25	1
480300802_2	480300802	2	0.4	1
480300802_3	480300802	3	0.5	1
480300802_4	480300802	4	0.6	1
480300802_9	480300802	9	0.25	1
480300802_10	480300802	10	0.4	1
480300802_11	480300802	11	0.5	1
480300802_12	480300802	12	0.6	1
480300803_1	480300803	1	0;0.2	1
480300804_1	480300804	1	0.01	1
480300804_2	480300804	2	0.013	1
480300804_3	480300804	3	0.016	1
480300804_4	480300804	4	0.019	1
480300805_1	480300805	1	0.15	1
480300806_1	480300806	1	0;0.14	1
480300808_1	480300808	1	0.01	1
412700101_1	412700101	1	1	1
412700101_2	412700101	2	1	1
412700101_3	412700101	3	1	1
412700102_1	412700102	1	1	1
412700102_2	412700102	2	1	1
412700102_3	412700102	3	1	1
412700102_4	412700102	4	1	1
412700102_5	412700102	5	1	1
412700102_6	412700102	6	1	1
412700102_7	412700102	7	1	1
412700102_8	412700102	8	1	1
412700102_9	412700102	9	1	1
412700102_10	412700102	10	1	1
412700102_11	412700102	11	1	1
412700102_12	412700102	12	1	1
412700103_1	412700103	1	0.14	1
412700103_2	412700103	2	0.16	1
412700103_3	412700103	3	0.18	1
412700103_4	412700103	4	0.2	1
412700125_1	412700125	1	1	1
412700125_2	412700125	2	1	1
412700125_3	412700125	3	1	1
412700126_1	412700126	1	-0.25	1
380200801_1	380200801	1	0.08	1
380200802_1	380200802	1	0.015	1
380200803_1	380200803	1	0.16	1
380200804_1	380200804	1	0.03	1
380300801_1	380300801	1	0.08	1
380300802_1	380300802	1	-0.05	1
380300803_1	380300803	1	0.16	1
380300804_1	380300804	1	-0.1	1
312700101_1	312700101	1	0.08	1
312700102_1	312700102	1	0.05	1
312700103_1	312700103	1	0.16	1
312700104_1	312700104	1	0.1	1
813071152_1	813071152	1	0.2	1
480300807_1	480300807	1	0.01	1
480300807_2	480300807	2	0.013	1
480300807_3	480300807	3	0.016	1
480300807_4	480300807	4	0.019	1
402121111_1	402121111	1	0.3	1
411602157_1	411602157	1	-1	1
411602158_1	411602158	1	-1	1
405010156_1	405010156	1	6	1
413600801_1	413600801	1	0.07	1
413600801_2	413600801	2	0.07	1
413600801_3	413600801	3	0.07	1
413600802_1	413600802	1	0.15	1
413600802_2	413600802	2	0.2	1
413600802_3	413600802	3	0.3	1
413600803_1	413600803	1	0.45	1
413600804_1	413600804	1	0.084	1
413600804_2	413600804	2	0.103	1
413600804_3	413600804	3	0.124	1
413600804_4	413600804	4	0.144	1
313600801_1	313600801	1	0.03	1
313600801_2	313600801	2	0.03	1
313600801_3	313600801	3	0.03	1
313600802_1	313600802	1	-0.05	1
313600803_1	313600803	1	0.06	1
313600803_2	313600803	2	0.06	1
313600803_3	313600803	3	0.06	1
313600804_1	313600804	1	-0.1	1
7100101_1	7100101	1	0.3	1
7100102_1	7100102	1	0.3	1
7100103_1	7100103	1	0.3	1
7100104_1	7100104	1	0.3	1
813111151_1	813111151	1	0.15	1
411602109_1	411602109	1	0.5	1
410300901_1	410300901	1	-0.15	1
410300901_2	410300901	2	-0.15	1
410300901_3	410300901	3	-0.15	1
410300902_1	410300902	1	0.03	1
410300902_2	410300902	2	0.04	1
410300902_3	410300902	3	0.05	1
410300902_4	410300902	4	0.055	1
310100169_1	310100169	1	0.7	1
410401601_1	410401601	1	-0.5	1
410401601_2	410401601	2	-0.5	1
410401601_3	410401601	3	-0.5	1
410401602_1	410401602	1	1	1
410401602_2	410401602	2	1	1
410401602_3	410401602	3	1	1
410401603_1	410401603	1	0.25	1
410401603_2	410401603	2	0.25	1
410401603_3	410401603	3	0.25	1
410401604_1	410401604	1	0.4	1
410401604_2	410401604	2	0.467	1
410401604_3	410401604	3	0.533	1
410401604_4	410401604	4	0.6	1
410401605_1	410401605	1	0.4	1
410401606_1	410401606	1	1.5	1
410201201_1	410201201	1	0.33;0	1
410201201_2	410201201	2	0.5;0	1
410201201_3	410201201	3	0.67;0	1
410201202_1	410201202	1	110201201;0.15	1
410201202_2	410201202	2	110201201;0.15	1
410201202_3	410201202	3	110201201;0.15	1
410201203_1	410201203	1	110201201;0.15	1
410201203_2	410201203	2	110201201;0.15	1
410201203_3	410201203	3	110201201;0.15	1
410201204_1	410201204	1	110201201;0.15	1
410201204_2	410201204	2	110201201;0.15	1
410201204_3	410201204	3	110201201;0.15	1
410201205_1	410201205	1	110201201;0.15	1
410201205_2	410201205	2	110201201;0.15	1
410201205_3	410201205	3	110201201;0.15	1
410201206_1	410201206	1	110201201;0.15	1
410201206_2	410201206	2	110201201;0.15	1
410201206_3	410201206	3	110201201;0.15	1
410201207_1	410201207	1	0.05	1
410201207_2	410201207	2	0.06	1
410201207_3	410201207	3	0.07	1
410201207_4	410201207	4	0.08	1
410201208_1	410201208	1	0.15	1
410201209_1	410201209	1	0.15	1
410201210_1	410201210	1	0.11	1
310300901_1	310300901	1	0.08	1
310300902_1	310300902	1	0.12	1
310300903_1	310300903	1	0.16	1
310300904_1	310300904	1	0.24	1
411502169_1	411502169	1	0.3	1
310401601_1	310401601	1	0.08	1
310401602_1	310401602	1	0.06	1
310401603_1	310401603	1	0.16	1
310401604_1	310401604	1	0.12	1
310101801_1	310101801	1	0.08	1
310101802_1	310101802	1	0.1	1
310101803_1	310101803	1	0.16	1
310101804_1	310101804	1	0.2	1
410101801_1	410101801	1	110101801;1;1;0.2	1
410101801_2	410101801	2	110101801;1;1;0.2	1
410101801_3	410101801	3	110101801;1;1;0.2	1
410101802_1	410101802	1	0.33	1
410101802_2	410101802	2	0.25	1
410101802_3	410101802	3	0.2	1
410101803_1	410101803	1	0.3;999999;1;5	1
410101804_1	410101804	1	0.15;999999;1;1	1
410101805_1	410101805	1	0.14	1
410101805_2	410101805	2	0.16	1
410101805_3	410101805	3	0.18	1
410101805_4	410101805	4	0.2	1
410101806_1	410101806	1	0.35	1
401102163_1	401102163	1	0.06	1
401102164_1	401102164	1	0.08	1
401102165_1	401102165	1	0.12	1
412010164_1	412010164	1	0.06	1
412010165_1	412010165	1	0.08	1
412010167_1	412010167	1	0.12	1
413020156_1	413020156	1	0.08	1
413020157_1	413020157	1	0.12	1
413020158_1	413020158	1	0.16	1
416030162_1	416030162	1	0.08	1
404050151_1	404050151	1	0	1
419030153_1	419030153	1	0.3	1
417030153_1	417030153	1	0.3	1
491040161_1	491040161	1	0.5	1
9100622_1	9100622	1	0.3	1
9100632_1	9100632	1	0.2	1
9100642_1	9100642	1	0.3	1
9100662_1	9100662	1	0.2;1.2	1
9100692_1	9100692	1	-0.3	1
9100703_1	9100703	1	0.2	1
9100712_1	9100712	1	0.3	1
9100713_1	9100713	1	0.3	1
9100721_1	9100721	1	1;2;0.1	1
9100742_1	9100742	1	0.4	1
9100752_1	9100752	1	-0.3	1
9100791_1	9100791	1	0.2	1
9100794_1	9100794	1	0.2	1
9100812_1	9100812	1	0.04	1
9100821_1	9100821	1	1;1;0.1	1
9100832_1	9100832	1	0.4	1
9100841_1	9100841	1	0.4	1
9100852_1	9100852	1	0.4	1
9100854_1	9100854	1	0.6	1
9100862_1	9100862	1	0.2	1
9100882_1	9100882	1	-0.15	1
9100884_1	9100884	1	-0.3	1
417030154_1	417030154	1	1	1
417030130_1	417030130	1	0.1	1
402221109_1	402221109	1	1	1
411303167_1	411303167	1	0.25	1
610010201_1	610010201	1	2;3;0.01;1	1
610010201_2	610010201	2	2;3;0.02;1	1
610010201_3	610010201	3	2;3;0.03;1	1
610010201_4	610010201	4	2;3;0.04;1	1
610010201_5	610010201	5	2;3;0.05;1	1
610010202_1	610010202	1	1;2;0.01;1	1
610010202_2	610010202	2	1;2;0.02;1	1
610010202_3	610010202	3	1;2;0.03;1	1
610010202_4	610010202	4	1;2;0.04;1	1
610010202_5	610010202	5	1;2;0.05;1	1
610010203_1	610010203	1	3;1;0.01;1	1
610010203_2	610010203	2	3;1;0.02;1	1
610010203_3	610010203	3	3;1;0.03;1	1
610010203_4	610010203	4	3;1;0.04;1	1
610010203_5	610010203	5	3;1;0.05;1	1
610010204_1	610010204	1	2;3;-0.01;2	1
610010204_2	610010204	2	2;3;-0.02;2	1
610010204_3	610010204	3	2;3;-0.03;2	1
610010204_4	610010204	4	2;3;-0.04;2	1
610010204_5	610010204	5	2;3;-0.05;2	1
610010205_1	610010205	1	1;2;-0.01;2	1
610010205_2	610010205	2	1;2;-0.02;2	1
610010205_3	610010205	3	1;2;-0.03;2	1
610010205_4	610010205	4	1;2;-0.04;2	1
610010205_5	610010205	5	1;2;-0.05;2	1
610010206_1	610010206	1	3;1;-0.01;2	1
610010206_2	610010206	2	3;1;-0.02;2	1
610010206_3	610010206	3	3;1;-0.03;2	1
610010206_4	610010206	4	3;1;-0.04;2	1
610010206_5	610010206	5	3;1;-0.05;2	1
610010211_1	610010211	1	2;3;0.012;1	1
610010211_2	610010211	2	2;3;0.024;1	1
610010211_3	610010211	3	2;3;0.036;1	1
610010211_4	610010211	4	2;3;0.048;1	1
610010211_5	610010211	5	2;3;0.06;1	1
610010212_1	610010212	1	1;2;0.012;1	1
610010212_2	610010212	2	1;2;0.024;1	1
610010212_3	610010212	3	1;2;0.036;1	1
610010212_4	610010212	4	1;2;0.048;1	1
610010212_5	610010212	5	1;2;0.06;1	1
610010213_1	610010213	1	3;1;0.012;1	1
610010213_2	610010213	2	3;1;0.024;1	1
610010213_3	610010213	3	3;1;0.036;1	1
610010213_4	610010213	4	3;1;0.048;1	1
610010213_5	610010213	5	3;1;0.06;1	1
610010214_1	610010214	1	2;3;-0.012;2	1
610010214_2	610010214	2	2;3;-0.024;2	1
610010214_3	610010214	3	2;3;-0.036;2	1
610010214_4	610010214	4	2;3;-0.048;2	1
610010214_5	610010214	5	2;3;-0.06;2	1
610010215_1	610010215	1	1;2;-0.012;2	1
610010215_2	610010215	2	1;2;-0.024;2	1
610010215_3	610010215	3	1;2;-0.036;2	1
610010215_4	610010215	4	1;2;-0.048;2	1
610010215_5	610010215	5	1;2;-0.06;2	1
610010216_1	610010216	1	3;1;-0.012;2	1
610010216_2	610010216	2	3;1;-0.024;2	1
610010216_3	610010216	3	3;1;-0.036;2	1
610010216_4	610010216	4	3;1;-0.048;2	1
610010216_5	610010216	5	3;1;-0.06;2	1
610010221_1	610010221	1	2;3;0.016;1	1
610010221_2	610010221	2	2;3;0.032;1	1
610010221_3	610010221	3	2;3;0.048;1	1
610010221_4	610010221	4	2;3;0.064;1	1
610010221_5	610010221	5	2;3;0.08;1	1
610010222_1	610010222	1	1;2;0.016;1	1
610010222_2	610010222	2	1;2;0.032;1	1
610010222_3	610010222	3	1;2;0.048;1	1
610010222_4	610010222	4	1;2;0.064;1	1
610010222_5	610010222	5	1;2;0.08;1	1
610010223_1	610010223	1	3;1;0.016;1	1
610010223_2	610010223	2	3;1;0.032;1	1
610010223_3	610010223	3	3;1;0.048;1	1
610010223_4	610010223	4	3;1;0.064;1	1
610010223_5	610010223	5	3;1;0.08;1	1
610010224_1	610010224	1	2;3;-0.016;2	1
610010224_2	610010224	2	2;3;-0.032;2	1
610010224_3	610010224	3	2;3;-0.048;2	1
610010224_4	610010224	4	2;3;-0.064;2	1
610010224_5	610010224	5	2;3;-0.08;2	1
610010225_1	610010225	1	1;2;-0.016;2	1
610010225_2	610010225	2	1;2;-0.032;2	1
610010225_3	610010225	3	1;2;-0.048;2	1
610010225_4	610010225	4	1;2;-0.064;2	1
610010225_5	610010225	5	1;2;-0.08;2	1
610010226_1	610010226	1	3;1;-0.016;2	1
610010226_2	610010226	2	3;1;-0.032;2	1
610010226_3	610010226	3	3;1;-0.048;2	1
610010226_4	610010226	4	3;1;-0.064;2	1
610010226_5	610010226	5	3;1;-0.08;2	1
417030155_1	417030155	1	0.35	1
7100139_1	7100139	1	0.15	1
7100140_1	7100140	1	-0.2	1
7100141_1	7100141	1	0.3	1
7100142_1	7100142	1	0.3	1
7100144_1	7100144	1	0.01	1
411501162_1	411501162	1	0.02	1
411501162_2	411501162	2	0.04	1
411501162_3	411501162	3	0.06	1
411501162_4	411501162	4	0.08	1
411501162_5	411501162	5	0.1	1
411502170_1	411502170	1	-0.02	1
411502170_2	411502170	2	-0.04	1
411502170_3	411502170	3	-0.06	1
411502170_4	411502170	4	-0.08	1
411502170_5	411502170	5	-0.1	1
411501163_1	411501163	1	0.01	1
411501163_2	411501163	2	0.02	1
411501163_3	411501163	3	0.03	1
411501163_4	411501163	4	0.04	1
411501163_5	411501163	5	0.05	1
411502171_1	411502171	1	-0.01	1
411502171_2	411502171	2	-0.02	1
411502171_3	411502171	3	-0.03	1
411502171_4	411502171	4	-0.04	1
411502171_5	411502171	5	-0.05	1
414400101_1	414400101	1	-0.3	1
414400101_2	414400101	2	-0.35	1
414400101_3	414400101	3	-0.4	1
414400102_1	414400102	1	-0.3	1
414400102_2	414400102	2	-0.35	1
414400102_3	414400102	3	-0.4	1
414400103_1	414400103	1	-0.25	1
414400103_2	414400103	2	-0.3	1
414400103_3	414400103	3	-0.35	1
414400104_1	414400104	1	0.1	1
414400104_2	414400104	2	0.117	1
414400104_3	414400104	3	0.133	1
414400104_4	414400104	4	0.15	1
414400105_1	414400105	1	0.08	1
414400801_1	414400801	1	0.2	1
414400801_2	414400801	2	0.2	1
414400801_3	414400801	3	0.2	1
414400802_1	414400802	1	0.1	1
414400802_2	414400802	2	0.12	1
414400802_3	414400802	3	0.14	1
414400802_4	414400802	4	0.16	1
414400803_1	414400803	1	0.08	1
414400804_1	414400804	1	0.06	1
414400805_1	414400805	1	0.045	1
412202159_1	412202159	1	0.2	1
414400106_1	414400106	1	-0.25	1
414400106_2	414400106	2	-0.3	1
414400106_3	414400106	3	-0.35	1
414400107_1	414400107	1	0.08	1
314400101_1	314400101	1	0.08	1
314400102_1	314400102	1	0.06	1
314400103_1	314400103	1	0.16	1
314400104_1	314400104	1	0.12	1
191040162_1	191040162	1	0.1	1
411102011_1	411102011	1	-0.03	1
411202011_1	411202011	1	-0.03	1
411302011_1	411302011	1	-0.03	1
411603011_1	411603011	1	-0.03	1
412201011_1	412201011	1	0.8	1
414100801_1	414100801	1	0	1
414100801_2	414100801	2	-0.3	1
414100801_3	414100801	3	-0.45	1
414100802_1	414100802	1	0.25;0	1
414100802_2	414100802	2	0.33;0	1
414100802_3	414100802	3	0.4;0	1
414100803_1	414100803	1	0.3	1
414100803_2	414100803	2	0.31	1
414100803_3	414100803	3	0.32	1
414100803_4	414100803	4	0.33	1
414100803_9	414100803	9	0.3	1
414100803_10	414100803	10	0.31	1
414100803_11	414100803	11	0.32	1
414100803_12	414100803	12	0.33	1
414100804_1	414100804	1	1.5	1
414100805_1	414100805	1	0.075	1
414100805_2	414100805	2	0.09	2
414100805_3	414100805	3	0.105	3
414100805_4	414100805	4	0.12	4
414100806_1	414100806	1	0.15;0	1
414100807_1	414100807	1	0.08	1
414100808_1	414100808	1	5;0;0;0.15	1
414100808_2	414100808	2	5;0;0;0.18	1
414100808_3	414100808	3	5;0;0;0.21	1
414100808_4	414100808	4	5;0;0;0.24	1
414100809_1	414100809	1	9.99	1
314100801_1	314100801	1	0.08	1
314100802_1	314100802	1	0.07	1
314100803_1	314100803	1	0.16	1
314100804_1	314100804	1	0.14	1
411501164_1	411501164	1	0.03	1
7100146_1	7100146	1	-1	1
9100017_1	9100017	1	0.2	1
9100027_1	9100027	1	0.3	1
9100037_1	9100037	1	0.3	1
9100047_1	9100047	1	0.15	1
9100067_1	9100067	1	0.5	1
9110001_1	9110001	1	0.3	1
9100743_1	9100743	1	0.3	1
9100744_1	9100744	1	0.2	1
9100745_1	9100745	1	0.15	1
9100746_1	9100746	1	0.2	1
9100747_1	9100747	1	-0.02	1
9100748_1	9100748	1	-0.02	1
9100749_1	9100749	1	0.25	1
9100750_1	9100750	1	0.15	1
9100751_1	9100751	1	0.02	1
9100753_1	9100753	1	0.15	1
9100754_1	9100754	1	0.02	1
9100755_1	9100755	1	0.3	1
9100756_1	9100756	1	0.3	1
9100757_1	9100757	1	0.06	1
9100758_1	9100758	1	9100776;1;1;0.2	1
9100759_1	9100759	1	0.04	1
9100760_1	9100760	1	0.2	1
9100761_1	9100761	1	0.2	1
9100762_1	9100762	1	-0.2	1
9100763_1	9100763	1	0.18	1
9100764_1	9100764	1	0.03	1
9100765_1	9100765	1	0.015	1
9100766_1	9100766	1	0.15	1
405040155_1	405040155	1	0.15	1
480400801_1	480400801	1	0.3	1
480400802_1	480400802	1	0.055	1
480400802_2	480400802	2	0.065	1
480400802_3	480400802	3	0.075	1
480400802_4	480400802	4	0.085	1
480400803_1	480400803	1	0.1	1
9100767_1	9100767	1	-0.15	1
9100768_1	9100768	1	0.03	1
9100769_1	9100769	1	0.2	1
9100770_1	9100770	1	0.2	1
9100771_1	9100771	1	0.2	1
9100772_1	9100772	1	0.2	1
9100773_1	9100773	1	0.04	1
480500801_1	480500801	1	0.15	1
480500802_1	480500802	1	0.06	1
480500803_1	480500803	1	0.12	1
480500804_1	480500804	1	0.1	1
480500805_1	480500805	1	0.12	1
480500806_1	480500806	1	0.18	1
480500806_2	480500806	2	0.15	1
480500806_3	480500806	3	0.15	1
480500806_4	480500806	4	0.15	1
480500806_9	480500806	9	0.18	1
480500806_10	480500806	10	0.15	1
480500806_11	480500806	11	0.15	1
480500806_12	480500806	12	0.15	1
480500807_1	480500807	1	0.07	1
480500807_2	480500807	2	0.084	1
480500807_3	480500807	3	0.098	1
480500807_4	480500807	4	0.112	1
480500808_1	480500808	1	0.12	1
480500809_1	480500809	1	0.05	1
480500809_2	480500809	2	0.08	1
480500809_3	480500809	3	0.11	1
9100774_1	9100774	1	0.3	1
480600801_1	480600801	1	-0.15;999;1;5	1
480600801_2	480600801	2	-0.2;999;1;5	1
480600801_3	480600801	3	-0.25;999;1;5	1
480600801_4	480600801	4	-0.3;999;1;5	1
480600802_1	480600802	1	0.06	1
480600803_1	480600803	1	0.06	1
480600804_1	480600804	1	0.06	1
412000801_1	412000801	1	0.15	1
412000801_2	412000801	2	0.15	1
412000801_3	412000801	3	0.15	1
412000802_1	412000802	1	0.2	1
412000802_2	412000802	2	0.2	1
412000802_3	412000802	3	0.2	1
412000802_4	412000802	4	0.2	1
412000802_9	412000802	9	0.2	1
412000802_10	412000802	10	0.2	1
412000802_11	412000802	11	0.2	1
412000802_12	412000802	12	0.2	1
412000803_1	412000803	1	0.05	1
412000803_2	412000803	2	0.06	1
412000803_3	412000803	3	0.07	1
412000803_4	412000803	4	0.08	1
412000804_1	412000804	1	0.04	1
412000804_2	412000804	2	0.04	1
412000804_3	412000804	3	0.05	1
412000804_4	412000804	4	0.06	1
412000805_1	412000805	1	0.04	1
412000805_2	412000805	2	0.04	1
412000805_3	412000805	3	0.05	1
412000805_4	412000805	4	0.06	1
412000806_1	412000806	1	1	1
412000806_2	412000806	2	1	1
412000806_3	412000806	3	1	1
412000806_4	412000806	4	0.06	1
412000807_1	412000807	1	0.08	1
412000807_2	412000807	2	0.04	1
412000807_3	412000807	3	0.05	1
412000807_4	412000807	4	0.06	1
412000808_1	412000808	1	0.105	1
412000808_2	412000808	2	0.012	1
412000808_3	412000808	3	0.015	1
412000808_4	412000808	4	0.018	1
412000809_1	412000809	1	0.12	1
412000809_2	412000809	2	0.012	1
412000809_3	412000809	3	0.015	1
412000809_4	412000809	4	0.018	1
412000810_1	412000810	1	0.135	1
412000810_2	412000810	2	0.012	1
412000810_3	412000810	3	0.015	1
412000810_4	412000810	4	0.018	1
412000811_1	412000811	1	0.16	1
412000811_2	412000811	2	0.012	1
412000811_3	412000811	3	0.015	1
412000811_4	412000811	4	0.018	1
412000812_1	412000812	1	0.175	1
412000812_2	412000812	2	0.012	1
412000812_3	412000812	3	0.015	1
412000812_4	412000812	4	0.018	1
412000813_1	412000813	1	0.19	1
412000813_2	412000813	2	1	1
412000813_3	412000813	3	1	1
412000814_1	412000814	1	0.2	1
411502172_1	411502172	1	0.8	1
412500801_1	412500801	1	-0.12	1
412500801_2	412500801	2	-0.12	1
412500801_3	412500801	3	-0.12	1
412500802_1	412500802	1	0.2;999999;1;209	1
412500802_2	412500802	2	0.26;999999;1;209	1
412500802_3	412500802	3	0.32;999999;1;209	1
412500802_4	412500802	4	0.38;999999;1;209	1
412500803_1	412500803	1	0.2	1
412500804_1	412500804	1	-0.15	1
412500805_1	412500805	1	-0.18	1
412500806_1	412500806	1	-0.2	1
380400801_1	380400801	1	0.08	1
380400802_1	380400802	1	0.05	1
380400803_1	380400803	1	0.16	1
380400804_1	380400804	1	0.1	1
380500801_1	380500801	1	0.08	1
380500802_1	380500802	1	0.06	1
380500803_1	380500803	1	0.16	1
380500804_1	380500804	1	0.12	1
312500801_1	312500801	1	0.08	1
312500802_1	312500802	1	0.04	1
312500803_1	312500803	1	0.16	1
312500804_1	312500804	1	0.08	1
312000801_1	312000801	1	0.08	1
312000802_1	312000802	1	0.05	1
312000803_1	312000803	1	0.16	1
312000804_1	312000804	1	0.1	1
813061151_1	813061151	1	0.15	1
311900801_1	311900801	1	0.08	1
311900802_1	311900802	1	0.03	1
311900803_1	311900803	1	0.16	1
311900804_1	311900804	1	0.06	1
411900801_1	411900801	1	0.1	1
411900801_2	411900801	2	0.1	1
411900801_3	411900801	3	0.1	1
411900802_1	411900802	1	0.026	1
411900802_2	411900802	2	0.028	1
411900802_3	411900802	3	0.03	1
411900802_4	411900802	4	0.032	1
411900803_1	411900803	1	0.02;111900801	1
411900804_1	411900804	1	0.03;111900801	1
412300801_1	412300801	1	112300801;1;1;0.2	1
412300801_2	412300801	2	112300801;1;1;0.2	1
412300801_3	412300801	3	112300801;1;1;0.2	1
412300802_1	412300802	1	-0.1	1
412300802_2	412300802	2	-0.1	1
412300802_3	412300802	3	-0.1	1
412300803_1	412300803	1	0.14	1
412300803_2	412300803	2	0.163	1
