index	skillId	star	effectConditionPara1	effectConditionPara2	effectConditionPara3	effectConditionPara4	effectConditionPara5	effectConditionPara6	effectConditionPara7	stackTime1	stackTime2	stackTime3	stackTime4	stackTime5	stackTime6	stackTime7	cd	disAtkNum	status
571110021_1	571110021	1								1	1	1	1	1	1	1			1
511120081_1	511120081	1								1	1	1	1	1	1	1			1
521120081_1	521120081	1								1	1	1	1	1	1	1			1
571120081_1	571120081	1								1	1	1	1	1	1	1			1
1010004_1	1010004	1								1	1	10	1	1	1	1			1
1010005_1	1010005	1								1	1	1	1	1	1	1			1
1010009_1	1010009	1								1	1	1	1	1	1	1			1
1010010_1	1010010	1								1	1	1	1	1	1	1			1
1010011_1	1010011	1								1	1	1	1	1	1	1			1
1010012_1	1010012	1								1	1	1	1	1	1	1			1
1010013_1	1010013	1								1	1	1	1	1	1	1			1
1010014_1	1010014	1								1	1	1	1	1	1	1			1
1010015_1	1010015	1								1	1	1	1	1	1	1			1
1010024_1	1010024	1								1	1	1	1	1	1	1			1
1010017_1	1010017	1								1	1	1	1	1	1	1			1
1010018_1	1010018	1								1	1	1	1	1	1	1			1
1010019_1	1010019	1								1	1	1	1	1	1	1			1
1010020_1	1010020	1								1	1	1	1	1	1	1			1
1010021_1	1010021	1								1	1	1	1	1	1	1			1
1010022_1	1010022	1								1	1	1	1	1	1	1			1
1010023_1	1010023	1								1	1	1	1	1	1	1			1
1010025_1	1010025	1								1	1	1	1	1	1	1			1
1010026_1	1010026	1								1	1	1	1	1	1	1			1
1010027_1	1010027	1								1	1	1	1	1	1	1			1
1010028_1	1010028	1								1	1	1	1	1	1	1			1
1010029_1	1010029	1								1	1	1	1	1	1	1			1
1010030_1	1010030	1								1	1	1	1	1	1	1			1
1010031_1	1010031	1								1	1	1	1	1	1	1			1
1010032_1	1010032	1								1	1	1	1	1	1	1			1
1010033_1	1010033	1								1	1	1	1	1	1	1			1
514033001_1	514033001	1								1	1	1	1	1	1	1			1
524033001_1	524033001	1								1	1	1	1	1	1	1			1
534033001_1	534033001	1								1	1	1	1	1	1	1			1
544033001_1	544033001	1								1	1	1	1	1	1	1			1
554033001_1	554033001	1								1	1	1	1	1	1	1			1
574033001_1	574033001	1								1	1	1	1	1	1	1			1
511115008_1	511115008	1								1	1	1	1	1	1	1			1
521115008_1	521115008	1								1	1	1	1	1	1	1			1
571115008_1	571115008	1								1	1	1	1	1	1	1			1
511121008_1	511121008	1								1	1	1	1	1	1	1			1
521121008_1	521121008	1								1	1	1	1	1	1	1			1
571121008_1	571121008	1								1	1	1	1	1	1	1			1
41101013_1	41101013	1								1	1	1	1	1	1	1			1
41101013_2	41101013	2								1	1	1	1	1	1	1			1
41101013_3	41101013	3								1	1	1	1	1	1	1			1
42101013_1	42101013	1								1	1	1	1	1	1	1			1
42101013_2	42101013	2								1	1	1	1	1	1	1			1
42101013_3	42101013	3								1	1	1	1	1	1	1			1
43101013_1	43101013	1								1	1	1	1	1	1	1			1
43101013_2	43101013	2								1	1	1	1	1	1	1			1
43101013_3	43101013	3								1	1	1	1	1	1	1			1
43101013_4	43101013	4								1	1	1	1	1	1	1			1
43101013_5	43101013	5								1	1	1	1	1	1	1			1
43101013_6	43101013	6								1	1	1	1	1	1	1			1
511054001_1	511054001	1								1	1	1	1	1	1	1			1
521054001_1	521054001	1								1	1	1	1	1	1	1			1
571054001_1	571054001	1								1	1	1	1	1	1	1			1
511055001_1	511055001	1								1	1	1	1	1	1	1			1
521055001_1	521055001	1								1	1	1	1	1	1	1			1
571055001_1	571055001	1								1	1	1	1	1	1	1			1
101009_1	101009	1								1	1	1	1	1	1	1			1
201009_1	201009	1								1	1	1	1	1	1	1			1
301009_1	301009	1								1	1	1	1	1	1	1			1
401009_1	401009	1								1	1	1	1	1	1	1			1
501009_1	501009	1								1	1	1	1	1	1	1			1
502009_1	502009	1								1	1	10	1	1	1	1			1
601009_1	601009	1								1	1	1	1	1	1	1			1
514023001_1	514023001	1								1	1	3	1	1	1	1			1
524023001_1	524023001	1								1	1	1	1	1	1	1			1
574023001_1	574023001	1								1	1	1	1	1	1	1			1
1010016_1	1010016	1								1	1	1	1	1	1	1			1
41010011_1	41010011	1								1	1	1	1	1	1	1			1
41010012_1	41010012	1								1	1	1	1	1	1	1			1
41010013_1	41010013	1								1	1	1	1	1	1	1			1
41010014_1	41010014	1								1	1	1	1	1	1	1			1
41010021_1	41010021	1								1	1	1	1	1	1	1			1
41010022_1	41010022	1								1	1	1	1	1	1	1			1
41010023_1	41010023	1								1	1	1	1	1	1	1			1
41010024_1	41010024	1								1	1	1	1	1	1	1			1
518010001_1	518010001	1								1	1	1	1	1	1	1			1
528010001_1	528010001	1								1	1	1	1	1	1	1			1
538010001_1	538010001	1								1	1	1	1	1	1	1			1
548010001_1	548010001	1								1	1	1	1	1	1	1			1
558010001_1	558010001	1								1	1	1	1	1	1	1			1
518010002_1	518010002	1								1	1	1	1	1	1	1			1
41010031_1	41010031	1								1	1	1	1	1	1	1			1
41010032_1	41010032	1								1	1	1	1	1	1	1			1
41010033_1	41010033	1								1	1	1	1	1	1	1			1
41010034_1	41010034	1								1	1	1	1	1	1	1			1
41010041_1	41010041	1								1	1	1	1	1	1	1			1
41010042_1	41010042	1								1	1	1	1	1	1	1			1
41010043_1	41010043	1								1	1	1	1	1	1	1			1
41010044_1	41010044	1								1	1	1	1	1	1	1			1
41010051_1	41010051	1								1	1	1	1	1	1	1			1
41010052_1	41010052	1								1	1	1	1	1	1	1			1
41010053_1	41010053	1								1	1	1	1	1	1	1			1
41010054_1	41010054	1								1	1	1	1	1	1	1			1
41010061_1	41010061	1								1	1	1	1	1	1	1			1
41010062_1	41010062	1								1	1	1	1	1	1	1			1
41010063_1	41010063	1								1	1	1	1	1	1	1			1
41010064_1	41010064	1								1	1	1	1	1	1	1			1
41010081_1	41010081	1								1	1	1	1	1	1	1			1
41010082_1	41010082	1								1	1	1	1	1	1	1			1
41010083_1	41010083	1								1	1	1	1	1	1	1			1
41010084_1	41010084	1								1	1	1	1	1	1	1			1
41010101_1	41010101	1								1	1	1	1	1	1	1			1
41010102_1	41010102	1								1	1	1	1	1	1	1			1
41010103_1	41010103	1								1	1	1	1	1	1	1			1
41010104_1	41010104	1								1	1	1	1	1	1	1			1
41020011_1	41020011	1								1	1	1	1	1	1	1			1
41020012_1	41020012	1								1	1	1	1	1	1	1			1
41020013_1	41020013	1								1	1	1	1	1	1	1			1
41020014_1	41020014	1								1	1	1	1	1	1	1			1
41040031_1	41040031	1								1	1	1	1	1	1	1			1
41040032_1	41040032	1								1	1	1	1	1	1	1			1
41040033_1	41040033	1								1	1	1	1	1	1	1			1
41040034_1	41040034	1								1	1	1	1	1	1	1			1
41040041_1	41040041	1								1	1	1	1	1	1	1			1
41040042_1	41040042	1								1	1	1	1	1	1	1			1
41040043_1	41040043	1								1	1	1	1	1	1	1			1
41040044_1	41040044	1								1	1	1	1	1	1	1			1
41040061_1	41040061	1								1	1	1	1	1	1	1			1
41040062_1	41040062	1								1	1	1	1	1	1	1			1
41040063_1	41040063	1								1	1	1	1	1	1	1			1
41040064_1	41040064	1								1	1	1	1	1	1	1			1
41040101_1	41040101	1								1	1	1	1	1	1	1			1
41040102_1	41040102	1								1	1	1	1	1	1	1			1
41040103_1	41040103	1								1	1	1	1	1	1	1			1
41040104_1	41040104	1								1	1	1	1	1	1	1			1
41050011_1	41050011	1								1	1	1	1	1	1	1			1
41050012_1	41050012	1								1	1	1	1	1	1	1			1
41050013_1	41050013	1								1	1	1	1	1	1	1			1
41050014_1	41050014	1								1	1	1	1	1	1	1			1
41050021_1	41050021	1								1	1	1	1	1	1	1			1
41050022_1	41050022	1								1	1	1	1	1	1	1			1
41050023_1	41050023	1								1	1	1	1	1	1	1			1
41050024_1	41050024	1								1	1	1	1	1	1	1			1
41050131_1	41050131	1								1	1	1	1	1	1	1			1
41050132_1	41050132	1								1	1	1	1	1	1	1			1
41050133_1	41050133	1								1	1	1	1	1	1	1			1
41050134_1	41050134	1								1	1	1	1	1	1	1			1
41050141_1	41050141	1								1	1	1	1	1	1	1			1
41050142_1	41050142	1								1	1	1	1	1	1	1			1
41050143_1	41050143	1								1	1	1	1	1	1	1			1
41050144_1	41050144	1								1	1	1	1	1	1	1			1
41050151_1	41050151	1								1	1	1	1	1	1	1			1
41050152_1	41050152	1								1	1	1	1	1	1	1			1
41050153_1	41050153	1								1	1	1	1	1	1	1			1
41050154_1	41050154	1								1	1	1	1	1	1	1			1
5100101_1	5100101	1								1	1	1	1	1	1	1			1
5100201_1	5100201	1								1	1	1	1	1	1	1			1
5100202_1	5100202	1								1	1	1	1	1	1	1			1
5100301_1	5100301	1								1	1	1	1	1	1	1			1
5100302_1	5100302	1								1	1	1	1	1	1	1			1
5100401_1	5100401	1								1	1	1	1	1	1	1			1
5300101_1	5300101	1								1	1	1	1	1	1	1			1
999999_1	999999	1								1	1	1	1	1	1	1			1
521028001_1	521028001	1								1	1	1	1	1	1	1			1
571028001_1	571028001	1								1	1	2	1	1	1	1			1
521029001_1	521029001	1								1	1	1	1	1	1	1			1
5110101_1	5110101	1								1	1	1	1	1	1	1			1
5110201_1	5110201	1								1	1	1	1	1	1	1			1
5110301_1	5110301	1								1	1	1	1	1	1	1			1
5110501_1	5110501	1								1	1	1	1	1	1	1			1
5110601_1	5110601	1								1	1	1	1	1	1	1			1
5110701_1	5110701	1								1	1	1	1	1	1	1			1
5110901_1	5110901	1								1	1	1	1	1	1	1			1
5111001_1	5111001	1								1	1	1	1	1	1	1			1
5111101_1	5111101	1								1	1	1	1	1	1	1			1
5500201_1	5500201	1								1	1	1	1	1	1	1			1
5500202_1	5500202	1								1	1	1	1	1	1	1			1
5500301_1	5500301	1								1	1	1	1	1	1	1			1
5500302_1	5500302	1								1	1	1	1	1	1	1			1
5500303_1	5500303	1								1	1	1	1	1	1	1			1
5500401_1	5500401	1								1	1	1	1	1	1	1			1
5500402_1	5500402	1								1	1	1	1	1	1	1			1
5500403_1	5500403	1								1	1	1	1	1	1	1			1
5500501_1	5500501	1								1	1	1	1	1	1	1			1
5500502_1	5500502	1								1	1	1	1	1	1	1			1
5500503_1	5500503	1								1	1	1	1	1	1	1			1
5500601_1	5500601	1								1	1	1	1	1	1	1			1
5500602_1	5500602	1								1	1	1	1	1	1	1			1
5500603_1	5500603	1								1	1	1	1	1	1	1			1
5600101_1	5600101	1								1	1	1	1	1	1	1			1
5600201_1	5600201	1								1	1	1	1	1	1	1			1
514022101_1	514022101	1								1	1	1	1	1	1	1			1
524022201_1	524022201	1								1	1	1	1	1	1	1			1
574022301_1	574022301	1								1	1	1	1	1	1	1			1
534022301_1	534022301	1								1	1	1	1	1	1	1			1
534022201_1	534022201	1								1	1	1	1	1	1	1			1
1010043_1	1010043	1								1	1	1	1	1	1	1			1
511018101_1	511018101	1								1	1	1	1	1	1	1			1
521018101_1	521018101	1								1	1	1	1	1	1	1			1
571018101_1	571018101	1								1	1	1	1	1	1	1			1
5500304_1	5500304	1								1	1	1	1	1	1	1			1
5500305_1	5500305	1								1	1	1	1	1	1	1			1
5500306_1	5500306	1								1	1	1	1	1	1	1			1
514018101_1	514018101	1								1	1	1	1	1	1	1			1
524018101_1	524018101	1								1	1	1	1	1	1	1			1
534018101_1	534018101	1								1	1	1	1	1	1	1			1
544018101_1	544018101	1								1	1	1	1	1	1	1			1
514005101_1	514005101	1								1	1	1	1	1	1	1			1
524005101_1	524005101	1								1	1	1	1	1	1	1			1
534005101_1	534005101	1								1	1	1	1	1	1	1			1
544005101_1	544005101	1								1	1	1	1	1	1	1			1
514004101_1	514004101	1								1	1	1	1	1	1	1			1
524004101_1	524004101	1								1	1	1	1	1	1	1			1
534004101_1	534004101	1								1	1	1	1	1	1	1			1
518006101_1	518006101	1								1	1	1	1	1	1	1			1
528006101_1	528006101	1			58006109,0					1	1	1	1	1	1	1			1
538006101_1	538006101	1								1	1	1	1	1	1	1			1
548006101_1	548006101	1								1	1	1	1	1	1	1			1
558006101_1	558006101	1								1	1	1	1	1	1	1			1
568006101_1	568006101	1								1	1	1	1	1	1	1			1
511009101_1	511009101	1								1	1	1	1	1	1	1			1
521009101_1	521009101	1								1	1	1	1	1	1	1			1
531009101_1	531009101	1								1	1	1	1	1	1	1			1
514008101_1	514008101	1								1	1	1	1	1	1	1			1
524008101_1	524008101	1								1	1	1	1	1	1	1			1
534008101_1	534008101	1								1	1	1	1	1	1	1			1
511041101_1	511041101	1								1	1	1	1	1	1	1			1
521041101_1	521041101	1								1	1	1	1	1	1	1			1
531041101_1	531041101	1								1	1	1	1	1	1	1			1
514021101_1	514021101	1								1	1	1	1	1	1	1			1
524021101_1	524021101	1								1	1	1	1	1	1	1			1
534021101_1	534021101	1								1	1	1	1	1	1	1			1
518010101_1	518010101	1								1	1	1	1	1	1	1			1
528010101_1	528010101	1								1	1	1	1	1	1	1			1
538010101_1	538010101	1								1	1	1	1	1	1	1			1
548010101_1	548010101	1								1	1	1	1	1	1	1			1
558010101_1	558010101	1								1	1	1	1	1	1	1			1
568010101_1	568010101	1								1	1	1	1	1	1	1			1
528010102_1	528010102	1								1	1	1	1	1	1	1			1
538010102_1	538010102	1								1	1	1	1	1	1	1			1
548010102_1	548010102	1								1	1	1	1	1	1	1			1
558010102_1	558010102	1								1	1	1	1	1	1	1			1
568010102_1	568010102	1								1	1	1	1	1	1	1			1
578003003_1	578003003	1								1	1	1	1	1	1	1			1
7100101_1	7100101	1								1	1	1	1	1	1	1			1
7100102_1	7100102	1								1	1	1	1	1	1	1			1
7100103_1	7100103	1								1	1	1	1	1	1	1			1
7100104_1	7100104	1								1	1	1	1	1	1	1			1
7100105_1	7100105	1								1	1	1	1	1	1	1			1
7100106_1	7100106	1								1	1	1	1	1	1	1			1
7100107_1	7100107	1								1	1	1	1	1	1	1			1
7100111_1	7100111	1								1	1	1	1	1	1	1			1
7100112_1	7100112	1								1	1	1	1	1	1	1			1
7100113_1	7100113	1								1	1	1	1	1	1	1			1
8010001_1	8010001	1								1	1	1	1	1	1	1			1
8010002_1	8010002	1								1	1	1	1	1	1	1			1
8010003_1	8010003	1								1	1	1	1	1	1	1			1
8010004_1	8010004	1								1	1	1	1	1	1	1			1
8010005_1	8010005	1								1	1	1	1	1	1	1			1
8010006_1	8010006	1								1	1	1	1	1	1	1			1
8010007_1	8010007	1								1	1	1	1	1	1	1			1
8010008_1	8010008	1								1	1	1	1	1	1	1			1
8010009_1	8010009	1								1	1	1	1	1	1	1			1
8010010_1	8010010	1								1	1	1	1	1	1	1			1
8010011_1	8010011	1								1	1	1	1	1	1	1			1
8010012_1	8010012	1								1	1	1	1	1	1	1			1
8010013_1	8010013	1								1	1	1	1	1	1	1			1
8010014_1	8010014	1								1	1	1	1	1	1	1			1
8010015_1	8010015	1								1	1	1	1	1	1	1			1
8010101_1	8010101	1								1	1	1	1	1	1	1			1
8010102_1	8010102	1								1	1	1	1	1	1	1			1
8010103_1	8010103	1								1	1	1	1	1	1	1			1
8010104_1	8010104	1								1	1	1	1	1	1	1			1
8010105_1	8010105	1								1	1	1	1	1	1	1			1
8010106_1	8010106	1								1	1	1	1	1	1	1			1
8010107_1	8010107	1								1	1	1	1	1	1	1			1
518011001_1	518011001	1								1	1	1	1	1	1	1			1
528011001_1	528011001	1								1	1	1	1	1	1	1			1
538011001_1	538011001	1								1	1	1	1	1	1	1			1
548011001_1	548011001	1								1	1	1	1	1	1	1			1
514046001_1	514046001	1								1	1	1	1	1	1	1			1
524046001_1	524046001	1								1	1	1	1	1	1	1			1
534046001_1	534046001	1								1	1	1	1	1	1	1			1
514047001_1	514047001	1								1	1	1	1	1	1	1			1
524047001_1	524047001	1								1	1	1	1	1	1	1			1
534047001_1	534047001	1								1	1	1	1	1	1	1			1
511063001_1	511063001	1								1	1	1	1	1	1	1			1
521063001_1	521063001	1								1	1	1	1	1	1	1			1
531063002_1	531063002	1			4	4				1	1	1	1	1	1	1			1
511064001_1	511064001	1								1	1	1	1	1	1	1			1
521064001_1	521064001	1								1	1	1	1	1	1	1			1
531064002_1	531064002	1			4	4				1	1	1	1	1	1	1			1
511065001_1	511065001	1								1	1	1	1	1	1	1			1
521065001_1	521065001	1								1	1	1	1	1	1	1			1
531065002_1	531065002	1			4	4				1	1	1	1	1	1	1			1
511066001_1	511066001	1								1	1	1	1	1	1	1			1
521066001_1	521066001	1								1	1	1	1	1	1	1			1
531066002_1	531066002	1			4	4				1	1	1	1	1	1	1			1
8010108_1	8010108	1								1	1	1	1	1	1	1			1
8010109_1	8010109	1								1	1	1	1	1	1	1			1
8010110_1	8010110	1								1	1	1	1	1	1	1			1
8010111_1	8010111	1								1	1	1	1	1	1	1			1
41113002_1	41113002	1	0.3							1	1	1	1	1	1	1			1
41113002_2	41113002	2	0.3							1	1	1	1	1	1	1			1
41113002_3	41113002	3	0.3							1	1	1	1	1	1	1			1
42113002_1	42113002	1								1	1	1	1	1	1	1			1
42113002_2	42113002	2								1	1	1	1	1	1	1			1
42113002_3	42113002	3								1	1	1	1	1	1	1			1
43113002_1	43113002	1								1	1	1	1	1	1	1			1
43113002_2	43113002	2								1	1	1	1	1	1	1			1
43113002_3	43113002	3								1	1	1	1	1	1	1			1
43113002_4	43113002	4								1	1	1	1	1	1	1			1
43113002_5	43113002	5								1	1	1	1	1	1	1			1
43113002_6	43113002	6								1	1	1	1	1	1	1			1
41114002_1	41114002	1								1	1	1	1	1	1	1			1
41114002_2	41114002	2								1	1	1	1	1	1	1			1
41114002_3	41114002	3								1	1	1	1	1	1	1			1
42114002_1	42114002	1								1	1	1	1	1	1	1			1
42114002_2	42114002	2								1	1	1	1	1	1	1			1
42114002_3	42114002	3								1	1	1	1	1	1	1			1
43114002_1	43114002	1								1	1	1	1	1	1	1			1
43114002_2	43114002	2								1	1	1	1	1	1	1			1
43114002_3	43114002	3								1	1	1	1	1	1	1			1
43114002_4	43114002	4								1	1	1	1	1	1	1			1
43114002_5	43114002	5								1	1	1	1	1	1	1			1
43114002_6	43114002	6								1	1	1	1	1	1	1			1
41138008_1	41138008	1								1	1	1	1	1	1	1			1
41138008_2	41138008	2								1	1	1	1	1	1	1			1
41138008_3	41138008	3								1	1	1	1	1	1	1			1
42138008_1	42138008	1								1	1	1	1	1	1	1			1
42138008_2	42138008	2								1	1	1	1	1	1	1			1
42138008_3	42138008	3								1	1	1	1	1	1	1			1
43138008_1	43138008	1								1	1	1	1	1	1	1			1
43138008_2	43138008	2								1	1	1	1	1	1	1			1
43138008_3	43138008	3								1	1	1	1	1	1	1			1
43138008_4	43138008	4								1	1	1	1	1	1	1			1
43138008_5	43138008	5								1	1	1	1	1	1	1			1
43138008_6	43138008	6								1	1	1	1	1	1	1			1
41138001_1	41138001	1		5,1						1	1	1	1	1	1	1			1
41138001_2	41138001	2		5,1						1	1	1	1	1	1	1			1
41138001_3	41138001	3		5,1						1	1	1	1	1	1	1			1
42138001_1	42138001	1			5,1					1	1	1	1	1	1	1			1
42138001_2	42138001	2			5,1					1	1	1	1	1	1	1			1
42138001_3	42138001	3			5,1					1	1	1	1	1	1	1			1
43138001_1	43138001	1								1	1	1	1	1	1	1			1
43138001_2	43138001	2								1	1	1	1	1	1	1			1
43138001_3	43138001	3								1	1	1	1	1	1	1			1
43138001_4	43138001	4								1	1	1	1	1	1	1			1
43138001_5	43138001	5								1	1	1	1	1	1	1			1
43138001_6	43138001	6								1	1	1	1	1	1	1			1
44138001_1	44138001	1								1	1	1	1	1	1	1			1
44138001_2	44138001	2								1	1	1	1	1	1	1			1
44138001_3	44138001	3								1	1	1	1	1	1	1			1
44138001_4	44138001	4								1	1	1	1	1	1	1			1
44138001_5	44138001	5								1	1	1	1	1	1	1			1
44138001_6	44138001	6								1	1	1	1	1	1	1			1
1010036_1	1010036	1								1	1	1	1	1	1	1			1
524037003_1	524037003	1								1	1	1	1	1	1	1			1
534037002_1	534037002	1								1	1	1	1	1	1	1			1
540372101_1	540372101	1								1	1	50	1	1	1	1			1
10800201_1	10800201	1								1	1	1	1	1	1	1			1
540372102_1	540372102	1								1	1	50	1	1	1	1			1
8010112_1	8010112	1								1	1	1	1	1	1	1			1
8010113_1	8010113	1								1	1	1	1	1	1	1			1
8010114_1	8010114	1								1	1	1	1	1	1	1			1
8010115_1	8010115	1								1	1	1	1	1	1	1			1
9001_1	9001	1								1	1	1	1	1	1	1			1
9002_1	9002	1								1	1	1	1	1	1	1			1
9003_1	9003	1								1	1	1	1	1	1	1			1
9004_1	9004	1								1	1	1	1	1	1	1			1
9005_1	9005	1								1	1	1	1	1	1	1			1
9006_1	9006	1								1	1	1	1	1	1	1			1
9007_1	9007	1								1	1	1	1	1	1	1			1
1010037_1	1010037	1								1	1	1	1	1	1	1			1
1010038_1	1010038	1								1	1	1	1	1	1	1			1
1010039_1	1010039	1								1	1	1	1	1	1	1			1
1010040_1	1010040	1								1	1	1	1	1	1	1			1
1010041_1	1010041	1								1	1	1	1	1	1	1			1
41135008_1	41135008	1								1	1	1	1	1	1	1			1
41135008_2	41135008	2								1	1	1	1	1	1	1			1
41135008_3	41135008	3								1	1	1	1	1	1	1			1
42135008_1	42135008	1								1	1	1	1	1	1	1			1
42135008_2	42135008	2								1	1	1	1	1	1	1			1
42135008_3	42135008	3								1	1	1	1	1	1	1			1
43135008_1	43135008	1								1	1	1	1	1	1	1			1
43135008_2	43135008	2								1	1	1	1	1	1	1			1
43135008_3	43135008	3								1	1	1	1	1	1	1			1
43135008_4	43135008	4								1	1	1	1	1	1	1			1
43135008_5	43135008	5								1	1	1	1	1	1	1			1
43135008_6	43135008	6								1	1	1	1	1	1	1			1
1010044_1	1010044	1								1	1	1	1	1	1	1			1
1010045_1	1010045	1								1	1	1	1	1	1	1			1
1010046_1	1010046	1								1	1	1	1	1	1	1			1
1010047_1	1010047	1								1	1	1	1	1	1	1			1
44138008_1	44138008	1	113800806,0	113800806,1						1	1	1	1	1	1	1			1
44138008_2	44138008	2	113800806,0	113800806,1						1	1	1	1	1	1	1			1
44138008_3	44138008	3	113800806,0	113800806,1						1	1	1	1	1	1	1			1
44138008_4	44138008	4	113800806,0	113800806,1						1	1	1	1	1	1	1			1
514022002_1	514022002	1								1	1	1	1	1	1	1			1
524022002_1	524022002	1								1	1	1	1	1	1	1			1
534022002_1	534022002	1								1	1	1	1	1	1	1			1
574022002_1	574022002	1								1	1	1	1	1	1	1			1
514022003_1	514022003	1								1	1	1	1	1	1	1			1
524022003_1	524022003	1								1	1	1	1	1	1	1			1
534022003_1	534022003	1								1	1	1	1	1	1	1			1
574022003_1	574022003	1								1	1	1	1	1	1	1			1
514022004_1	514022004	1								1	1	1	1	1	1	1			1
524022004_1	524022004	1								1	1	1	1	1	1	1			1
534022004_1	534022004	1								1	1	1	1	1	1	1			1
571023005_1	571023005	1								1	1	1	1	1	1	1			1
571023006_1	571023006	1								1	1	1	1	1	1	1			1
511024004_1	511024004	1								1	1	1	1	1	1	1			1
571024006_1	571024006	1								1	1	1	1	1	1	1			1
518006001_1	518006001	1								1	1	1	1	1	1	1			1
528006001_1	528006001	1								1	1	1	1	1	1	1			1
578006001_1	578006001	1								1	1	1	1	1	1	1			1
1010048_1	1010048	1								1	1	1	1	1	1	1			1
1010049_1	1010049	1			4	4				1	1	1	1	1	1	1			1
511059004_1	511059004	1								1	1	1	1	1	1	1			1
521059002_1	521059002	1			0.01					1	1	1	1	1	1	1			1
571059002_1	571059002	1								1	1	1	1	1	1	1			1
598010001_1	598010001	1								1	1	1	1	1	1	1			1
598006001_1	598006001	1								1	1	1	1	1	1	1			1
41103009_1	41103009	1								1	1	1	1	1	1	1			1
41103009_2	41103009	2								1	1	1	1	1	1	1			1
41103009_3	41103009	3								1	1	1	1	1	1	1			1
42103009_1	42103009	1								1	1	1	1	1	1	1			1
42103009_2	42103009	2								1	1	1	1	1	1	1			1
42103009_3	42103009	3								1	1	1	1	1	1	1			1
43103009_1	43103009	1								1	1	1	1	1	1	1			1
43103009_2	43103009	2								1	1	1	1	1	1	1			1
43103009_3	43103009	3								1	1	1	1	1	1	1			1
43103009_4	43103009	4								1	1	1	1	1	1	1			1
44103009_1	44103009	1								1	1	1	1	1	1	1			1
44103009_2	44103009	2								1	1	1	1	1	1	1			1
44103009_3	44103009	3								1	1	1	1	1	1	1			1
41104016_1	41104016	1								1	1	1	1	1	1	1			1
41104016_2	41104016	2								1	1	1	1	1	1	1			1
41104016_3	41104016	3								1	1	1	1	1	1	1			1
42104016_1	42104016	1		110401602,0						1	1	1	1	1	1	1			1
42104016_2	42104016	2		110401602,0						1	1	1	1	1	1	1			1
42104016_3	42104016	3		110401602,0						1	1	1	1	1	1	1			1
43104016_1	43104016	1								1	1	1	1	1	1	1			1
43104016_2	43104016	2								1	1	1	1	1	1	1			1
43104016_3	43104016	3								1	1	1	1	1	1	1			1
43104016_4	43104016	4								1	1	1	1	1	1	1			1
41101018_1	41101018	1								1	1	1	1	1	1	1			1
41101018_2	41101018	2								1	1	1	1	1	1	1			1
41101018_3	41101018	3								1	1	1	1	1	1	1			1
42101018_1	42101018	1								1	1	1	1	1	1	1			1
42101018_2	42101018	2								1	1	1	1	1	1	1			1
42101018_3	42101018	3								1	1	1	1	1	1	1			1
43101018_1	43101018	1								1	1	1	1	1	1	1			1
43101018_2	43101018	2								1	1	1	1	1	1	1			1
43101018_3	43101018	3								1	1	1	1	1	1	1			1
43101018_4	43101018	4								1	1	1	1	1	1	1			1
41102012_1	41102012	1								1	1	1	1	1	1	1			1
41102012_2	41102012	2								1	1	1	1	1	1	1			1
41102012_3	41102012	3								1	1	1	1	1	1	1			1
42102012_1	42102012	1								1	1	1	1	1	1	1			1
42102012_2	42102012	2								1	1	1	1	1	1	1			1
42102012_3	42102012	3								1	1	1	1	1	1	1			1
43102012_1	43102012	1								1	1	1	1	1	1	1			1
43102012_2	43102012	2								1	1	1	1	1	1	1			1
43102012_3	43102012	3								1	1	1	1	1	1	1			1
43102012_4	43102012	4								1	1	1	1	1	1	1			1
41803008_1	41803008	1								1	1	1	1	1	1	1			1
41803008_2	41803008	2								1	1	1	1	1	1	1			1
41803008_3	41803008	3								1	1	1	1	1	1	1			1
42803008_1	42803008	1								1	1	1	1	1	1	1			1
42803008_2	42803008	2								1	1	1	1	1	1	1			1
42803008_3	42803008	3								1	1	1	1	1	1	1			1
43803008_1	43803008	1								1	1	1	1	1	1	1			1
43803008_2	43803008	2								1	1	1	1	1	1	1			1
43803008_3	43803008	3								1	1	1	1	1	1	1			1
43803008_4	43803008	4								1	1	1	1	1	1	1			1
41802008_1	41802008	1								1	1	1	1	1	1	1			1
41802008_2	41802008	2								1	1	1	1	1	1	1			1
41802008_3	41802008	3								1	1	1	1	1	1	1			1
42802008_1	42802008	1								1	1	1	1	1	1	1			1
42802008_2	42802008	2								1	1	1	1	1	1	1			1
42802008_3	42802008	3								1	1	1	1	1	1	1			1
43802008_1	43802008	1								1	1	1	1	1	1	1			1
43802008_2	43802008	2								1	1	1	1	1	1	1			1
43802008_3	43802008	3								1	1	1	1	1	1	1			1
43802008_4	43802008	4								1	1	1	1	1	1	1			1
41801008_1	41801008	1								1	1	1	1	1	1	1			1
41801008_2	41801008	2								1	1	1	1	1	1	1			1
41801008_3	41801008	3								1	1	1	1	1	1	1			1
42801008_1	42801008	1								1	1	1	1	1	1	1			1
42801008_2	42801008	2								1	1	1	1	1	1	1			1
42801008_3	42801008	3								1	1	1	1	1	1	1			1
43801008_1	43801008	1								1	1	1	1	1	1	1			1
43801008_2	43801008	2								1	1	1	1	1	1	1			1
43801008_3	43801008	3								1	1	1	1	1	1	1			1
43801008_4	43801008	4								1	1	1	1	1	1	1			1
521015002_1	521015002	1								1	1	1	1	1	1	1			1
