id	desc	mainEffectType	subEffectType	miniEffectType	effectLv	dispelLv	status
9120082	夜间巡逻诅咒_战斗前两个回合，我方全体受到伤害提升40%	1	1502	1		1	1
411501157	怪物通用，最终伤害提升50%	1	1501	1		1	1
412010163	怪物通用，提升200%防御	1	202	1		1	1
411502165	怪物通用，降低15%受到伤害的最终伤害	1	1502	1		1	1
412202153	怪物通用，降低受到间接伤害效果15%	1	2202	1		1	1
311300201	【专武】菡萏曲-造成最终伤害+8%	1	1501	1		1	1
311300202	【专武】菡萏曲-造成穿刺伤害+8%	1	3061	1		1	1
311300203	【专武】菡萏曲-造成最终伤害+16%	1	1501	1		1	1
311300204	【专武】菡萏曲-造成穿刺伤害+16%	1	3061	1		1	1
311400201	【专武】并蒂莲-造成护盾提升+8%	1	2101	1		1	1
311400202	【专武】并蒂莲-受到护盾提升+1.2%	1	2102	1		1	1
311400203	【专武】并蒂莲-造成护盾提升+16%	1	2101	1		1	1
311400204	【专武】并蒂莲-受到护盾提升+2.4%	1	2102	1		1	1
313800801	【专武】月胧吟-造成蓄势伤害+8%	1	3181	1		1	1
313800802	【专武】月胧吟-每有1点sp，暴击伤害提升0.9%	1	703	7		1	1
313800803	【专武】月胧吟-造成蓄势伤害+16%	1	3181	1		1	1
313800804	【专武】月胧吟-每有1点sp，暴击伤害提升1.8%	1	703	7		1	1
406040106	定向作战—绿色定向机制—-与队友分摊伤害	6	4	1		3	1
412201152	怪物通用，提升造成间接伤害效果100%	1	2201	1		1	1
413800806	月胧吟-1技能-最终伤害提升5%	1	1501	1		1	1
413800807	月胧吟-6星效果-最终伤害提升10%	1	1501	1		1	1
413800808	月胧吟-4星效果-最终伤害提升10%	1	1501	1		1	1
411501158	怪物通用，造成最终伤害提升20%	1	1501	1		1	1
411501159	怪物通用，造成最终伤害降低20%	1	1501	1		1	1
411501160	怪物通用，造成最终伤害提升30%	1	1501	1		1	1
411501161	怪物通用，造成最终伤害降低30%	1	1501	1		1	1
414111152	歼灭战，怪物通用，受到间接伤害提升5%	1	2202	1		1	1
413020155	怪物通用，降低5%目标生命值上限	1	302	1		1	1
412202154	怪物通用，降低受到间接伤害效果30%	1	2202	1		1	1
413051151	怪物通用，受到穿刺伤害提升50%	1	3051	1		1	1
54021104	社团BOSS-竹牙巨人-最终伤害提升30%	1	1501	1		1	1
51009104	社团BOSS-贩卖机-被动-自身暴击率提升30%	1	1303	1		1	1
417030152	怪物通用，降低50%暴击伤害倍率	1	703	1		1	1
412010166	怪物通用，增加10%防御	1	202	1		1	1
410010154	【怪物通用】红色蓝色属性克制伤害额外提高30%	10	1	1		1	1
410010155	【怪物通用】红色绿色属性克制伤害额外提高30%	10	1	1		1	1
412202155	怪物通用，受到间接伤害效果3%	1	2202	1		1	1
411502166	怪物通用，受到伤害提升3%	1	1502	1		1	1
406070151	歼灭战，怪物通用，受到克制伤害提升10%	6	7	1		1	1
413500801	心动季节-1技能-攻击力降低	1	102	1		1	1
413500802	心动季节-2技能-攻击力护盾	5	1	1		1	1
413500803	心动季节-大招-恐惧	4	4	1		1	1
413500804	心动季节-3星-攻击力提升	1	102	1		1	1
413500805	心动季节-5星-最终伤害降低	1	1501	1		1	1
413500806	心动季节-被动-最终伤害提升	1	1501	1		1	1
313500801	【专武】心动季节-造成护盾提升+8%	1	2101	1		1	1
313500802	【专武】心动季节-受到最终伤害-5%	1	1502	1		1	1
313500803	【专武】心动季节-造成护盾提升+16%	1	2101	1		1	1
313500804	【专武】心动季节-受到最终伤害-10%	1	1502	1		1	1
406040153	守护50%	6	4	1			1
401010951	怪物通用-按自身60%攻击力给目标提升攻击力	1	101	8			1
401010952	怪物通用-按自身100%防御力给目标提升防御	1	201	8			1
401010953	怪物通用-按自身100%最大生命值给目标提升最大生命值	1	301	8			1
412201153	怪物通用-造成间接伤害-10%	1	2201	1			1
412202158	怪物通用，提升受到间接伤害效果10%	1	2202	1		1	1
411502180	怪物通用，受到伤害提升10%	1	1502	1		1	1
411502167	怪物通用，受到伤害提升8%	1	1502	1		1	1
411502168	怪物通用，受到伤害提升15%	1	1502	1		1	1
9120083	【怪物通用】红色攻击绿色属性克制伤害降低15%	10	1	1		1	1
9120084	【怪物通用】绿色攻击蓝色属性克制伤害降低15%	10	1	1		1	1
9120085	【怪物通用】蓝色攻击红色属性克制伤害降低15%	10	1	1		1	1
401102162	怪物通用，降低40%攻击力	1	102	1		1	1
480100801	花间意-技能-受到护盾降低	1	2102	1		1	1
480100802	花间意-大招-受到最终伤害提升，不升级	1	1502	1		1	1
480100803	花间意-被动-攻击力提升	1	102	1		1	1
480200801	醉红尘-技能-溅射伤害传递主效果	6	4	1		99	1
480200802	醉红尘-技能-受到最终伤害提升	1	1502	1		1	1
480200803	醉红尘-被动-攻击力提升	1	102	1		1	1
480200804	醉红尘-屏蔽buffid=180200811	9	3	1		99	1
480200805	醉红尘-屏蔽buffid=180200812	9	3	1		99	1
480200806	醉红尘-屏蔽buffid=180200813	9	3	1		99	1
480200807	醉红尘-被动-攻击力提升	1	102	1		1	1
480300801	清平乐-暴露	100	3	1		1	1
480300802	清平乐-暴击伤害提升-大招	1	703	1		1	1
480300803	清平乐-渐愈-大招	3	2	1		1	1
480300804	清平乐-造成最终伤害提升	1	1501	1		1	1
480300805	清平乐-暴击伤害提升-6星	1	703	1		1	1
480300806	清平乐-渐愈-6星	3	2	1		1	1
480300808	清平乐-造成最终伤害提升，醉红尘专属	1	1501	1		1	1
412700101	离梦蝶-封印	4	3	1		1	1
412700102	离梦蝶-锁能	4	8	1		1	1
412700103	离梦蝶-造成最终伤害提升	1	1501	1		1	1
412700125	离梦蝶-恐惧	4	4	1		1	1
412700126	离梦蝶-造成伤害降低25%	1	1501	1		1	1
380200801	【专武】醉红尘-造成最终伤害+8%	1	1501	1		1	1
380200802	【专武】醉红尘-造成最终伤害+1.5%	1	1501	1		1	1
380200803	【专武】醉红尘-造成最终伤害+16%	1	1501	1		1	1
380200804	【专武】醉红尘-造成最终伤害+3%	1	1501	1		1	1
380300801	【专武】清平乐-造成治疗提升+8%	1	1601	1		1	1
380300802	【专武】清平乐-受到最终伤害-5%	1	1502	1		1	1
380300803	【专武】清平乐-造成治疗提升+16%	1	1601	1		1	1
380300804	【专武】清平乐-受到最终伤害-10%	1	1502	1		1	1
312700101	【专武】离梦蝶-造成最终伤害+8%	1	1501	1		1	1
312700102	【专武】离梦蝶-造成最终伤害+5%	1	1501	1		1	1
312700103	【专武】离梦蝶-造成最终伤害+16%	1	1501	1		1	1
312700104	【专武】离梦蝶-造成最终伤害+10%	1	1501	1		1	1
813071152	噩梦回响，怪物通用，受到破碎伤害提升20%	1	3071	1		1	1
480300807	清平乐-被动效果站位符用	0	0	0		1	1
402121111	怪物通用-毒-回合结束，造成施法者攻击力30%的间接伤害	2	1	21		1	1
411602157	怪物通用，降低100%受到的治疗效果	1	1602	1		1	1
411602158	怪物通用，降低100%受到的护盾效果	1	2102	1		1	1
405010156	怪物通用，600%攻击生成护盾	5	1	1		3	1
413600801	指尖芳菲-1技能-受到最终伤害提升x%	1	1502	1		1	1
413600802	指尖芳菲-2技能-暴击率提升x%	1	603	1		1	1
413600803	指尖芳菲-六星效果-暴击伤害提升x%	1	703	1		1	1
413600804	指尖芳菲-被动-攻击力提升	1	102	1		999	1
313600801	【专武】指尖芳菲-暴击率+3%	1	603	1		999	1
313600802	【专武】指尖芳菲-受到最终伤害-5%	1	1502	1		999	1
313600803	【专武】指尖芳菲-暴击率+6%	1	603	1		999	1
313600804	【专武】指尖芳菲-受到最终伤害-10%	1	1502	1		999	1
7100101	怪物通用，攻击提升30%	1	102	1		1	1
7100102	怪物通用，穿透提升30%	1	1203	1		1	1
7100103	怪物通用，暴击提升30%	1	603	1		1	1
7100104	怪物通用，爆伤提升30%	1	703	1		1	1
813111151	噩梦回响，怪物通用，受到破灭伤害提升15%	1	3111	1		1	1
411602109	怪物通用-被动-受到治疗效果提升50%	1	1602	1		1	1
410300901	幽篁月韵-烈风-受到护盾降低	1	2102	1		1	1
410300902	幽篁月韵-攻击力提升	1	102	1		1	1
310100169	武装体验，+70%暴击率	1	603	1		1	1
410401601	灵棰惊竹-受到最终伤害降低	1	1502	1		1	1
410401602	灵棰惊竹-隐身	4	9	1		1	1
410401603	灵棰惊竹-暴击率提升25%	1	603	1		1	1
410401604	灵棰惊竹-被动-暴击伤害提升	1	703	1		999	1
410401605	灵棰惊竹-1星效果-造成最终伤害提升	1	1501	1		999	1
410401606	灵棰惊竹-6星效果，有竹影时，溢出暴击率转化为2%暴击伤害	1	2601	1		999	1
410201201	山明箬影-生命之护盾	5	7	1		1	1
410201202	山明箬影-生命百分比提升	1	302	16		1	1
410201203	山明箬影-受到治疗提升	1	1602	16		1	1
410201204	山明箬影-受到护盾提升	1	2102	16		1	1
410201205	山明箬影-造成治疗提升	1	1601	16		1	1
410201206	山明箬影-造成护盾提升	1	2101	16		1	1
410201207	山明箬影-忍耐率提升	1	1303	1		999	1
410201208	山明箬影-3星-生命值提升	1	302	1		999	1
410201209	山明箬影-5星-生命值提升	1	302	1		999	1
410201210	山明箬影-5星-造成护盾提升	1	2101	1		999	1
310300901	【专武】幽篁月韵-造成湮灭伤害+8%	1	3211	1		999	1
310300902	【专武】幽篁月韵-暴击伤害+12%	1	703	1		999	1
310300903	【专武】幽篁月韵-造成湮灭伤害+16%	1	3211	1		999	1
310300904	【专武】幽篁月韵-暴击伤害+24%	1	703	1		999	1
411502169	怪物通用，受到伤害提升30%	1	1502	1		1	1
310401601	【专武】灵棰惊竹-造成最终伤害+8%	1	1501	1		999	1
310401602	【专武】灵棰惊竹-攻击力+6%	1	102	1		999	1
310401603	【专武】灵棰惊竹-造成最终伤害+16%	1	1501	1		999	1
310401604	【专武】灵棰惊竹-攻击力+12%	1	102	1		999	1
310101801	【专武】茂林余音-造成最终伤害+8%	1	1501	1		999	1
310101802	【专武】茂林余音-忍耐率+10%	1	1303	1		999	1
310101803	【专武】茂林余音-造成最终伤害+16%	1	1501	1		999	1
310101804	【专武】茂林余音-忍耐率+20%	1	1303	1		999	1
410101801	茂林余音-1技能-伤害扩散	6	4	1		1	1
410101802	茂林余音-2技能-受到伤害最多为角色x%最大生命值	6	9	1		1	1
410101803	茂林余音-sp-按施法者暴击率增加暴击率	1	603	8		1	1
410101804	茂林余音-sp-按施法者攻击力增加攻击力	1	101	8		1	1
410101805	茂林余音-被动-造成最终伤害提升x%	1	1501	1		999	1
410101806	茂林余音-3星-暴击伤害提升	1	703	1		1	1
401102163	怪物通用，提升6%攻击力	1	102	1		1	1
401102164	怪物通用，提升8%攻击力	1	102	1		1	1
401102165	怪物通用，提升12%攻击力	1	102	1		1	1
412010164	怪物通用，提升6%防御	1	202	1		1	1
412010165	怪物通用，提升8%防御	1	202	1		1	1
412010167	怪物通用，提升12%防御	1	202	1		1	1
413020156	怪物通用，提升8%目标生命值上限	1	302	1		1	1
413020157	怪物通用，提升12%目标生命值上限	1	302	1		1	1
413020158	怪物通用，提升16%目标生命值上限	1	302	1		1	1
416030162	怪物通用，提升8%暴击率	1	603	1		1	1
404050151	怪物通用，怯场	4	5	1		1	1
419030153	怪物通用，提升30%暴击伤害抵抗	1	903	1		1	1
417030153	怪物通用，提升30%暴击伤害倍率	1	703	1		1	1
491040161	战斗训练-暴击率提升50%	1	603	1		1	1
9100622	夜间巡逻圣物-间接伤害提升	1	2201	1		1	1
9100632	夜间巡逻圣物-间接伤害提升	1	2201	1		1	1
9100642	夜间巡逻圣物-间接伤害提升30%	1	2201	1		1	1
9100662	夜间巡逻圣物-诅咒，120%攻击力伤害	2	3	21		1	1
9100692	夜间巡逻圣物-造成最终伤害降低30%	1	1501	1		1	1
9100703	夜间巡逻圣物-提升自身攻击力20%	1	102	1		1	1
9100712	夜间巡逻圣物-造成破裂伤害提升30%。	1	3101	1		1	1
9100713	夜间巡逻圣物-造成破灭伤害提升30%。	1	3121	1		1	1
9100721	目标身上每有1个DEBUFF，使其受到的破灭伤害提升10%。	1	3111	17		1	1
9100742	夜间巡逻圣物-造成的破裂伤害提升40%	1	3121	1		1	1
9100752	夜间巡逻圣物-防御降低30%，持续2回合，可叠加2层。	1	202	1		1	1
9100791	夜间巡逻圣物-造成伤害时，最终伤害结果提升20%。	1	1501	1		1	1
9100794	夜间巡逻圣物-若目标处于【眩晕】状态，则对其造成的伤害结果额外提升20%	1	1502	1		1	1
9100812	怪物通用，受到伤害提升4%	1	1502	1		1	1
9100821	夜间巡逻圣物-受击目标身上每拥有1个增益BUFF，则造成的破裂伤害额外提升10%	1	3101	17		1	1
9100832	夜间巡逻圣物-受到的【破碎伤害】提升40%	1	3071	1		1	1
9100841	夜间巡逻圣物-前两回合我方战斗员暴击率提升40%	1	603	1		1	1
9100852	夜间巡逻圣物-本次攻击的暴击伤害提升40%	1	703	1		1	1
9100854	夜间巡逻圣物-本次攻击的暴击伤害提升60%	1	703	1		1	1
9100862	夜间巡逻圣物-暴击率提升20%	1	603	1		1	1
9100882	夜间巡逻圣物-最终伤害降低30%	1	1501	1		1	1
9100884	夜间巡逻圣物-最终伤害降低30%	1	1501	1		1	1
417030154	怪物通用，提升100%暴击伤害倍率	1	703	1		1	1
417030130	怪物通用-被动-暴击伤害提升10%	1	703	1		1	1
402221109	怪物通用-点燃-回合结束，造成伤害量60%的间接伤害	2	2	21		1	1
411303167	怪物通用，提升25%忍耐	1	1303	1		1	1
610010201	天赋树-绿克蓝伤害提升1%/3%/6%/10%/15%	10	1	2		1	1
610010202	天赋树-红克绿伤害提升1%/3%/6%/10%/15%	10	1	2		1	1
610010203	天赋树-蓝克红伤害提升1%/3%/6%/10%/15%	10	1	2		1	1
610010204	天赋树-蓝克红伤害降低1%/3%/6%/10%/15%	10	1	2		1	1
610010205	天赋树-绿克蓝伤害降低1%/3%/6%/10%/15%	10	1	2		1	1
610010206	天赋树-红克绿伤害降低1%/3%/6%/10%/15%	10	1	2		1	1
610010211	天赋树-绿克蓝伤害提升1.2%/3.6%/7.2%/12%/18%	10	1	2		1	1
610010212	天赋树-红克绿伤害提升1.2%/3.6%/7.2%/12%/18%	10	1	2		1	1
610010213	天赋树-蓝克红伤害提升1.2%/3.6%/7.2%/12%/18%	10	1	2		1	1
610010214	天赋树-蓝克红伤害降低1.2%/3.6%/7.2%/12%/18%	10	1	2		1	1
610010215	天赋树-绿克蓝伤害降低1.2%/3.6%/7.2%/12%/18%	10	1	2		1	1
610010216	天赋树-红克绿伤害降低1.2%/3.6%/7.2%/12%/18%	10	1	2		1	1
610010221	天赋树-绿克蓝伤害提升1.6%/4.8%/9.6%/16%/24%	10	1	2		1	1
610010222	天赋树-红克绿伤害提升1.6%/4.8%/9.6%/16%/24%	10	1	2		1	1
610010223	天赋树-蓝克红伤害提升1.6%/4.8%/9.6%/16%/24%	10	1	2		1	1
610010224	天赋树-蓝克红伤害降低1.6%/4.8%/9.6%/16%/24%	10	1	2		1	1
610010225	天赋树-绿克蓝伤害降低1.6%/4.8%/9.6%/16%/24%	10	1	2		1	1
610010226	天赋树-红克绿伤害降低1.6%/4.8%/9.6%/16%/24%	10	1	2		1	1
417030155	怪物通用，提升100%暴击伤害倍率	1	703	1		1	1
7100139	【夜间巡逻副本战】【中心区】血量提升100%	1	302	1		1	1
7100140	【夜间巡逻副本战】【南港区】最终伤害降低30%	1	1501	1		1	1
7100141	【夜间巡逻副本战】【南港区】忍耐力提升50%	1	1303	1		1	1
7100142	【夜间巡逻副本战】【南港区】抗爆提升50%	1	803	1		1	1
7100144	【夜间巡逻副本战】【耀州区】攻击力提升1%的BUFF，持续1回合	1	102	1		1	1
411501162	天赋树-造成伤害提升2%/4%/6%/8%/10%	1	1501	1		1	1
411502170	天赋树-受到伤害降低2%/4%/6%/8%/10%	1	1502	1		1	1
411501163	天赋树-造成伤害提升1%/2%/3%/4%/5%	1	1501	1		1	1
411502171	天赋树-受到伤害降低1%/2%/3%/4%/5%	1	1502	1		1	1
414400101	千王之王-受到护盾降低	1	2102	1		1	1
414400102	千王之王-受到治疗降低	1	1602	1		1	1
414400103	千王之王-受到最终伤害降低	1	1502	1		1	1
414400104	千王之王-被动-造成间接伤害提升	1	2201	1		999	1
414400105	千王之王-原4星效果-废弃-受到间接伤害提升	1	2202	1		999	1
414400801	黑桃A-技能1-受到间接伤害提升	1	2202	1		1	1
414400802	黑桃A-被动-暴击伤害提升	1	703	1		999	1
414400803	黑桃A-穿透率提升	1	1203	1		999	1
414400804	黑桃A-攻击力提升	1	102	1		999	1
414400805	黑桃A-生命值提升	1	302	1		999	1
412202159	怪物通用，提升受到间接伤害效果20%	1	2202	1		1	1
414400106	千王之王，边池效果2技能占位符用	0	0	1		1	1
414400107	千王之王-大招-受到间接伤害提升	1	2202	1		1	1
314400101	【专武】千术之王-造成最终伤害+8%	1	1501	1		999	1
314400102	【专武】千术之王-防御力+6%	1	202	1		999	1
314400103	【专武】千术之王-造成最终伤害+16%	1	1501	1		999	1
314400104	【专武】千术之王-防御力+12%	1	202	1		999	1
191040162	测试用，幸运值+100	1	401	1		999	1
411102011	怪物通用，攻击力降低3%	1	102	1		1	1
411202011	怪物通用，防御力降低3%	1	202	1		1	1
411302011	怪物通用，忍耐率降低3%	1	1303	1		1	1
411603011	怪物通用，暴击率降低3%	1	603	1		1	1
412201011	怪物通用，造成间接伤害提升80%	1	2201	1		1	1
414100801	铃铃弥音-1技能-获得护盾效果降低	1	2102	1		1	1
414100802	铃铃弥音-2技能-生命值护盾	5	7	1		3	1
414100803	铃铃弥音-大招升级-最大生命值提升	1	302	1		1	1
414100804	铃铃弥音-大招-幸运值提升	1	401	1		3	1
414100805	铃铃弥音-被动-生命值提升	1	302	1		999	1
414100806	铃铃弥音-3星-人气值护盾	5	7	1		1	1
414100807	铃铃弥音-5星-造成最终伤害提升	1	1501	1		1	1
414100808	铃铃弥音-被动-暴击抵抗提升	1	803	18		999	1
414100809	铃铃弥音-5星大招-幸运值提升999%	1	401	1		3	1
314100801	【专武】铃铃弥音-造成最终伤害+8%	1	1501	1		999	1
314100802	【专武】铃铃弥音-暴击伤害+7%	1	703	1		999	1
314100803	【专武】铃铃弥音-造成最终伤害+16%	1	1501	1		999	1
314100804	【专武】铃铃弥音-暴击伤害+14%	1	703	1		999	1
411501164	怪物通用，最终伤害提升3%	1	1501	1		1	1
7100146	【猫乐园-特殊被动】敌方幸运降低1000	1	401	1		999	1
9100017	夜间巡逻圣物-全队攻击力提升15%	1	102	1		1	1
9100027	夜间巡逻圣物-全队防御力提升30%	1	202	1		1	1
9100037	夜间巡逻圣物-全队生命值上限提升30%	1	302	1		1	1
9100047	夜间巡逻圣物-全队穿透率提升15%	1	1203	1		1	1
9100067	夜间巡逻圣物-全队暴击伤害提升40%	1	703	1		1	1
9110001	夜间巡逻圣物-全队吸血率提升30%	1	1701	1		1	1
9100743	夜间巡逻圣物-造成的破灭伤害提升30%	1	3121	1		1	1
9100744	夜间巡逻圣物-造成的破灭伤害提升20%	1	3121	1		1	1
9100745	夜间巡逻圣物-造成的破灭伤害提升15%	1	3121	1		1	1
9100746	夜间巡逻圣物-受到的破灭伤害提升20%	1	3111	1		1	1
9100747	夜间巡逻圣物-攻击力降低2%	1	102	1		1	1
9100748	夜间巡逻圣物-受到最终伤害降低2%	1	1502	1		1	1
9100749	夜间巡逻圣物-造成的破灭伤害提升25%	1	3121	1		1	1
9100750	夜间巡逻圣物-提升15%穿透	1	1203	1		1	1
9100751	夜间巡逻圣物-提升2%穿透	1	1203	1		1	1
9100753	夜间巡逻圣物-提升15%攻击	1	102	1		1	1
9100754	夜间巡逻圣物-提升2%攻击	1	102	1		1	1
9100755	夜间巡逻圣物-提升30%暴击率	1	603	1		1	1
9100756	夜间巡逻圣物-提升30%暴击伤害倍率	1	703	1		1	1
9100757	夜间巡逻圣物-受到的破灭伤害提升6%	1	3111	1		1	1
9100758	夜间巡逻圣物-20%伤害传递	6	4	1		1	1
9100759	夜间巡逻圣物-受到的破灭伤害提升4%	1	3111	1		1	1
9100760	夜间巡逻圣物-【点燃】【余震】【流血】伤害提升20%	1	5041	1		1	1
9100761	夜间巡逻圣物-间接伤害提升20%	1	2201	1		1	1
9100762	夜间巡逻圣物-造成最终伤害降低20%	1	1501	1		1	1
9100763	夜间巡逻圣物-攻击力提升18%	1	102	1		1	1
9100764	夜间巡逻圣物-造成间接伤害提升3%	1	2201	1		1	1
9100765	夜间巡逻圣物-受到间接伤害提升1.5%	1	2202	1		1	1
9100766	夜间巡逻圣物-造成间接伤害提升15%	1	2201	1		1	1
405040155	怪物通用，15%生命生成护盾	5	4	1		3	1
480400801	巧克力-大招-暴击率提升x%	1	603	1		1	1
480400802	巧克力-被动-暴击伤害提升x%	1	703	1		999	1
480400803	巧克力-1星效果-造成最终伤害提升	1	1501	1		1	1
9100767	夜间巡逻圣物-造成最终伤害降低15%	1	1501	1		1	1
9100768	夜间巡逻圣物-受到最终伤害提升3%	1	1502	1		1	1
9100769	夜间巡逻圣物-受到穿透伤害提升20%	1	3031	1		1	1
9100770	夜间巡逻圣物-受到破裂伤害提升20%	1	3091	1		1	1
9100771	夜间巡逻圣物-受到破灭伤害提升20%	1	3111	1		1	1
9100772	夜间巡逻圣物-造成毒伤害提升20%	1	5021	1		1	1
9100773	夜间巡逻圣物-受到间接伤害提升4%	1	2202	1		1	1
480500801	香草-乐园套餐-暴击伤害提升x%	1	703	1		1	1
480500802	香草-乐园套餐-穿透率提升x%	1	1203	1		1	1
480500803	香草-乐园套餐-防御力提升x%	1	202	1		1	1
480500804	香草-乐园套餐-忍耐率提升x%	1	1303	1		1	1
480500805	香草-乐园套餐-最大生命值提升x%	1	302	1		1	1
480500806	香草-大招-攻击力提升（升级）	1	102	1		1	1
480500807	香草-被动-暴击率提升	1	603	1		999	1
480500808	香草-特殊被动-受到治疗提升（不升级）	1	1602	1		999	1
480500809	香草-1技能-吸血（待定）	1	1701	1		1	1
9100774	夜间巡逻圣物-全队生命值上限提升30%	1	302	1		1	1
480600801	可可-按自身暴击率的x%，降低敌方全体暴击率抵抗	1	803	8		999	1
480600802	可可-3星效果-暴击率提升	1	603	1		999	1
480600803	可可-5星效果-攻击力提升	1	102	1		999	1
480600804	可可-5星效果-暴击率提升	1	603	1		999	1
412000801	旋风初成-2技能-造成最终伤害提升	1	1501	1		1	1
412000802	旋风初成-大招-穿透率提升	1	1203	1		1	1
412000803	旋风初成-被动-攻击力提升	1	102	1		999	1
412000804	旋风初成-被动-防御力提升	1	202	1		1	1
412000805	旋风初成-被动-生命值提升	1	302	1		1	1
412000806	旋风初成-1技能-恐惧	4	4	1		1	1
412000807	旋风初成-0星社团特训被动-攻击力提升	1	102	1		999	1
412000808	旋风初成-1星社团特训被动-攻击力提升	1	102	1		999	1
412000809	旋风初成-2星社团特训被动-攻击力提升	1	102	1		999	1
412000810	旋风初成-3星社团特训被动-攻击力提升	1	102	1		999	1
412000811	旋风初成-4星社团特训被动-攻击力提升	1	102	1		999	1
412000812	旋风初成-5星社团特训被动-攻击力提升	1	102	1		999	1
412000813	旋风初成-6星社团特训被动-攻击力提升	1	102	1		999	1
412000814	旋风初成-大招-暴击率提升	1	603	1		1	1
411502172	怪物通用，受到伤害提升80%	1	1502	1		1	1
412500801	架刑罪赎-2技能-忍耐率降低	1	1303	1		1	1
412500802	架刑罪赎-被动-穿透率提升，按施法者穿透率x%	1	1203	8		999	1
412500803	架刑罪赎-4星效果-穿透率提升	1	1203	1		999	1
412500804	架刑罪赎-6星效果-1星牌防御力降低x%	1	202	1		1	1
412500805	架刑罪赎-6星效果-2星牌防御力降低x%	1	202	1		1	1
412500806	架刑罪赎-6星效果-3星牌防御力降低x%	1	202	1		1	1
380400801	【专武】巧克力-造成破碎伤害+8%	1	3081	1		999	1
380400802	【专武】巧克力-穿透率+5%	1	1203	1		999	1
380400803	【专武】巧克力-造成破碎伤害+16%	1	3081	1		999	1
380400804	【专武】巧克力-穿透率+10%	1	1203	1		999	1
380500801	【专武】香草-造成最终伤害+8%	1	1501	1		999	1
380500802	【专武】香草-忍耐率+6%	1	1303	1		999	1
380500803	【专武】香草-造成最终伤害+16%	1	1501	1		999	1
380500804	【专武】香草-忍耐率+12%	1	1303	1		999	1
312500801	【专武】架刑罪赎-造成穿刺伤害+8%	1	3061	1		999	1
312500802	【专武】架刑罪赎-防御力+4%	1	202	1		999	1
312500803	【专武】架刑罪赎-造成穿刺伤害+16%	1	3061	1		999	1
312500804	【专武】架刑罪赎-防御力+8%	1	202	1		999	1
312000801	【专武】旋风初成-造成最终伤害+8%	1	1501	1		999	1
312000802	【专武】旋风初成-生命值+5%	1	302	1		999	1
312000803	【专武】旋风初成-造成最终伤害+16%	1	1501	1		999	1
312000804	【专武】旋风初成-生命值+10%	1	302	1		999	1
813061151	噩梦回响，怪物通用，造成穿刺伤害提升15%	1	3061	1		1	1
311900801	【专武】星月夜-造成最终伤害+8%	1	1501	1		999	1
311900802	【专武】星月夜-暴击率+3%	1	603	1		999	1
311900803	【专武】星月夜-造成最终伤害+16%	1	1501	1		999	1
311900804	【专武】星月夜-暴击率+6%	1	603	1		999	1
411900801	星月夜-2技能-造成最终伤害提升	1	1501	1		1	1
411900802	星月夜-被动-攻击力提升	1	102	1		999	1
411900803	星月夜-暴击率提升，	1	603	21		999	1
411900804	星月夜-暴击伤害提升	1	703	21		999	1
412300801	絵空事-1技能-伤害传递	6	4	1		1	1
412300802	絵空事-2技能-防御力降低	1	202	1		1	1
412300803	絵空事-被动-暴击伤害提升	1	703	1		999	1
412300804	絵空事-4星效果-攻击力提升	1	102	1		999	1
412300805	絵空事-1技能占位符用	0	0	1		1	1
312300801	【专武】絵空事-造成最终伤害+8%	1	1501	1		999	1
312300802	【专武】絵空事-穿透率+5%	1	1203	1		999	1
312300803	【专武】絵空事-造成最终伤害+16%	1	1501	1		999	1
312300804	【专武】絵空事-穿透率+10%	1	1203	1		999	1
411203158	怪物通用，提升15%穿透	1	1203	1		1	1
312900201	【专武】深渊誓约-造成愤怒伤害+10%	1	3161	1		1	1
312900202	【专武】深渊誓约-攻击力+0.6%	1	102	1		1	1
312900203	【专武】深渊誓约-防御力+0.6%	1	202	1		1	1
312900204	【专武】深渊誓约-生命值+0.6%	1	302	1		1	1
312900205	【专武】深渊誓约-暴击率+0.6%	1	603	1		1	1
312900206	【专武】深渊誓约-暴击伤害+0.6%	1	703	1		1	1
312900207	【专武】深渊誓约-暴击抵抗+0.6%	1	803	1		1	1
312900208	【专武】深渊誓约-暴伤抵抗+0.6%	1	903	1		1	1
312900209	【专武】深渊誓约-穿透率+0.6%	1	1203	1		1	1
312900210	【专武】深渊誓约-忍耐率+0.6%	1	1303	1		1	1
312900211	【专武】深渊誓约-受到治疗提升+0.6%	1	1602	1		1	1
312900212	【专武】深渊誓约-受到护盾提升+0.6%	1	2102	1		1	1
312900213	【专武】深渊誓约-造成治疗提升+0.6%	1	1601	1		1	1
312900214	【专武】深渊誓约-造成护盾提升+0.6%	1	2101	1		1	1
312900215	【专武】深渊誓约-造成愤怒伤害+20%	1	3161	1		1	1
312900216	【专武】深渊誓约-攻击力+1.2%	1	102	1		1	1
312900217	【专武】深渊誓约-防御力+1.2%	1	202	1		1	1
312900218	【专武】深渊誓约-生命值+1.2%	1	302	1		1	1
312900219	【专武】深渊誓约-暴击率+1.2%	1	603	1		1	1
312900220	【专武】深渊誓约-暴击伤害+1.2%	1	703	1		1	1
312900221	【专武】深渊誓约-暴击抵抗+1.2%	1	803	1		1	1
312900222	【专武】深渊誓约-暴伤抵抗+1.2%	1	903	1		1	1
312900223	【专武】深渊誓约-穿透率+1.2%	1	1203	1		1	1
312900224	【专武】深渊誓约-忍耐率+1.2%	1	1303	1		1	1
