Id	remark	catalogue	voiceId	type	voiceTime	voiceTime_zh_CN	status
vo_story_21_07_52	vo_story_21_07_52	Audio/vo_story_21_07	vo_story_21_07_52	1	7833	7833	1
vo_story_21_07_53	vo_story_21_07_53	Audio/vo_story_21_07	vo_story_21_07_53	1	5526	5526	1
vo_story_21_07_54	vo_story_21_07_54	Audio/vo_story_21_07	vo_story_21_07_54	1	6280	6280	1
vo_story_21_07_55	vo_story_21_07_55	Audio/vo_story_21_07	vo_story_21_07_55	1	8082	8082	1
vo_story_21_07_56	vo_story_21_07_56	Audio/vo_story_21_07	vo_story_21_07_56	1	11157	11157	1
vo_story_21_07_57	vo_story_21_07_57	Audio/vo_story_21_07	vo_story_21_07_57	1	11125	11125	1
vo_story_21_07_58	vo_story_21_07_58	Audio/vo_story_21_07	vo_story_21_07_58	1	9671	9671	1
vo_story_21_07_59	vo_story_21_07_59	Audio/vo_story_21_07	vo_story_21_07_59	1	9581	9581	1
vo_story_21_07_60	vo_story_21_07_60	Audio/vo_story_21_07	vo_story_21_07_60	1	10424	10424	1
vo_story_21_07_61	vo_story_21_07_61	Audio/vo_story_21_07	vo_story_21_07_61	1	2280	2280	1
vo_story_21_07_62	vo_story_21_07_62	Audio/vo_story_21_07	vo_story_21_07_62	1	9052	9052	1
vo_story_21_07_63	vo_story_21_07_63	Audio/vo_story_21_07	vo_story_21_07_63	1	1735	1735	1
vo_story_21_07_64	vo_story_21_07_64	Audio/vo_story_21_07	vo_story_21_07_64	1	7681	7681	1
vo_story_21_07_65	vo_story_21_07_65	Audio/vo_story_21_07	vo_story_21_07_65	1	1666	1666	1
vo_story_21_07_66	vo_story_21_07_66	Audio/vo_story_21_07	vo_story_21_07_66	1	10768	10768	1
vo_story_21_07_67	vo_story_21_07_67	Audio/vo_story_21_07	vo_story_21_07_67	1	5244	5244	1
vo_story_21_07_68	vo_story_21_07_68	Audio/vo_story_21_07	vo_story_21_07_68	1	7833	7833	1
vo_story_21_07_69	vo_story_21_07_69	Audio/vo_story_21_07	vo_story_21_07_69	1	7671	7671	1
vo_story_21_07_70	vo_story_21_07_70	Audio/vo_story_21_07	vo_story_21_07_70	1	7427	7427	1
vo_story_21_07_71	vo_story_21_07_71	Audio/vo_story_21_07	vo_story_21_07_71	1	9179	9179	1
vo_story_21_07_72	vo_story_21_07_72	Audio/vo_story_21_07	vo_story_21_07_72	1	9005	9005	1
vo_story_21_07_73	vo_story_21_07_73	Audio/vo_story_21_07	vo_story_21_07_73	1	1688	1688	1
vo_story_21_07_74	vo_story_21_07_74	Audio/vo_story_21_07	vo_story_21_07_74	1	10887	10887	1
vo_story_21_07_75	vo_story_21_07_75	Audio/vo_story_21_07	vo_story_21_07_75	1	1411	1411	1
vo_story_21_07_76	vo_story_21_07_76	Audio/vo_story_21_07	vo_story_21_07_76	1	6577	6577	1
vo_story_21_07_77	vo_story_21_07_77	Audio/vo_story_21_07	vo_story_21_07_77	1	7796	7796	1
vo_story_21_07_78	vo_story_21_07_78	Audio/vo_story_21_07	vo_story_21_07_78	1	6638	6638	1
vo_story_21_07_79	vo_story_21_07_79	Audio/vo_story_21_07	vo_story_21_07_79	1	9327	9327	1
vo_story_21_07_80	vo_story_21_07_80	Audio/vo_story_21_07	vo_story_21_07_80	1	1752	1752	1
vo_story_21_07_81	vo_story_21_07_81	Audio/vo_story_21_07	vo_story_21_07_81	1	9976	9976	1
vo_story_21_07_82	vo_story_21_07_82	Audio/vo_story_21_07	vo_story_21_07_82	1	7675	7675	1
vo_story_21_07_83	vo_story_21_07_83	Audio/vo_story_21_07	vo_story_21_07_83	1	3280	3280	1
vo_story_21_07_84	vo_story_21_07_84	Audio/vo_story_21_07	vo_story_21_07_84	1	5055	5055	1
vo_story_21_07_85	vo_story_21_07_85	Audio/vo_story_21_07	vo_story_21_07_85	1	5615	5615	1
vo_story_21_07_86	vo_story_21_07_86	Audio/vo_story_21_07	vo_story_21_07_86	1	10662	10662	1
vo_story_21_07_87	vo_story_21_07_87	Audio/vo_story_21_07	vo_story_21_07_87	1	8702	8702	1
vo_story_21_07_88	vo_story_21_07_88	Audio/vo_story_21_07	vo_story_21_07_88	1	7502	7502	1
vo_story_21_07_89	vo_story_21_07_89	Audio/vo_story_21_07	vo_story_21_07_89	1	10429	10429	1
vo_story_21_07_90	vo_story_21_07_90	Audio/vo_story_21_07	vo_story_21_07_90	1	3422	3422	1
vo_story_21_07_91	vo_story_21_07_91	Audio/vo_story_21_07	vo_story_21_07_91	1	13957	13957	1
vo_story_21_07_92	vo_story_21_07_92	Audio/vo_story_21_07	vo_story_21_07_92	1	10474	10474	1
vo_story_21_07_93	vo_story_21_07_93	Audio/vo_story_21_07	vo_story_21_07_93	1	8048	8048	1
vo_story_21_07_94	vo_story_21_07_94	Audio/vo_story_21_07	vo_story_21_07_94	1	1016	1016	1
vo_story_21_07_95	vo_story_21_07_95	Audio/vo_story_21_07	vo_story_21_07_95	1	4215	4215	1
vo_story_21_08_01	vo_story_21_08_01	Audio/vo_story_21_08	vo_story_21_08_01	1	3171	3171	1
vo_story_21_08_02	vo_story_21_08_02	Audio/vo_story_21_08	vo_story_21_08_02	1	2419	2419	1
vo_story_21_08_03	vo_story_21_08_03	Audio/vo_story_21_08	vo_story_21_08_03	1	4970	4970	1
vo_story_21_08_04	vo_story_21_08_04	Audio/vo_story_21_08	vo_story_21_08_04	1	3798	3798	1
vo_story_21_08_05	vo_story_21_08_05	Audio/vo_story_21_08	vo_story_21_08_05	1	3517	3517	1
vo_story_21_08_06	vo_story_21_08_06	Audio/vo_story_21_08	vo_story_21_08_06	1	2321	2321	1
vo_story_21_08_07	vo_story_21_08_07	Audio/vo_story_21_08	vo_story_21_08_07	1	3786	3786	1
vo_story_21_08_08	vo_story_21_08_08	Audio/vo_story_21_08	vo_story_21_08_08	1	8307	8307	1
vo_story_21_08_09	vo_story_21_08_09	Audio/vo_story_21_08	vo_story_21_08_09	1	8318	8318	1
vo_story_21_08_10	vo_story_21_08_10	Audio/vo_story_21_08	vo_story_21_08_10	1	14090	14090	1
vo_story_21_08_11	vo_story_21_08_11	Audio/vo_story_21_08	vo_story_21_08_11	1	3566	3566	1
vo_story_21_08_12	vo_story_21_08_12	Audio/vo_story_21_08	vo_story_21_08_12	1	2049	2049	1
vo_story_21_08_13	vo_story_21_08_13	Audio/vo_story_21_08	vo_story_21_08_13	1	8304	8304	1
vo_story_21_08_14	vo_story_21_08_14	Audio/vo_story_21_08	vo_story_21_08_14	1	12760	12760	1
vo_story_21_08_15	vo_story_21_08_15	Audio/vo_story_21_08	vo_story_21_08_15	1	11908	11908	1
vo_story_21_08_16	vo_story_21_08_16	Audio/vo_story_21_08	vo_story_21_08_16	1	5013	5013	1
vo_story_21_08_17	vo_story_21_08_17	Audio/vo_story_21_08	vo_story_21_08_17	1	11498	11498	1
vo_story_21_08_18	vo_story_21_08_18	Audio/vo_story_21_08	vo_story_21_08_18	1	12525	12525	1
vo_story_21_08_19	vo_story_21_08_19	Audio/vo_story_21_08	vo_story_21_08_19	1	7949	7949	1
vo_story_21_08_20	vo_story_21_08_20	Audio/vo_story_21_08	vo_story_21_08_20	1	4791	4791	1
vo_story_21_08_21	vo_story_21_08_21	Audio/vo_story_21_08	vo_story_21_08_21	1	9429	9429	1
vo_story_21_08_22	vo_story_21_08_22	Audio/vo_story_21_08	vo_story_21_08_22	1	4298	4298	1
vo_story_21_08_23	vo_story_21_08_23	Audio/vo_story_21_08	vo_story_21_08_23	1	5779	5779	1
vo_story_21_08_24	vo_story_21_08_24	Audio/vo_story_21_08	vo_story_21_08_24	1	9757	9757	1
vo_story_21_08_25	vo_story_21_08_25	Audio/vo_story_21_08	vo_story_21_08_25	1	2905	2905	1
vo_story_21_08_26	vo_story_21_08_26	Audio/vo_story_21_08	vo_story_21_08_26	1	4717	4717	1
vo_story_21_08_27	vo_story_21_08_27	Audio/vo_story_21_08	vo_story_21_08_27	1	9888	9888	1
vo_story_21_08_28	vo_story_21_08_28	Audio/vo_story_21_08	vo_story_21_08_28	1	3713	3713	1
vo_story_21_08_29	vo_story_21_08_29	Audio/vo_story_21_08	vo_story_21_08_29	1	8538	8538	1
vo_story_21_08_30	vo_story_21_08_30	Audio/vo_story_21_08	vo_story_21_08_30	1	3740	3740	1
vo_story_21_08_31	vo_story_21_08_31	Audio/vo_story_21_08	vo_story_21_08_31	1	6056	6056	1
vo_story_21_08_32	vo_story_21_08_32	Audio/vo_story_21_08	vo_story_21_08_32	1	4310	4310	1
vo_story_21_08_33	vo_story_21_08_33	Audio/vo_story_21_08	vo_story_21_08_33	1	2281	2281	1
vo_story_21_08_34	vo_story_21_08_34	Audio/vo_story_21_08	vo_story_21_08_34	1	5239	5239	1
vo_story_21_08_35	vo_story_21_08_35	Audio/vo_story_21_08	vo_story_21_08_35	1	10369	10369	1
vo_story_21_08_36	vo_story_21_08_36	Audio/vo_story_21_08	vo_story_21_08_36	1	5994	5994	1
vo_story_21_08_37	vo_story_21_08_37	Audio/vo_story_21_08	vo_story_21_08_37	1	9720	9720	1
vo_story_21_08_38	vo_story_21_08_38	Audio/vo_story_21_08	vo_story_21_08_38	1	10868	10868	1
vo_story_21_08_39	vo_story_21_08_39	Audio/vo_story_21_08	vo_story_21_08_39	1	3558	3558	1
vo_story_21_08_40	vo_story_21_08_40	Audio/vo_story_21_08	vo_story_21_08_40	1	8740	8740	1
vo_story_21_08_41	vo_story_21_08_41	Audio/vo_story_21_08	vo_story_21_08_41	1	10309	10309	1
vo_story_21_08_42	vo_story_21_08_42	Audio/vo_story_21_08	vo_story_21_08_42	1	4121	4121	1
vo_story_21_08_43	vo_story_21_08_43	Audio/vo_story_21_08	vo_story_21_08_43	1	6934	6934	1
vo_story_21_08_44	vo_story_21_08_44	Audio/vo_story_21_08	vo_story_21_08_44	1	10880	10880	1
vo_story_21_08_45	vo_story_21_08_45	Audio/vo_story_21_08	vo_story_21_08_45	1	7657	7657	1
vo_story_21_08_46	vo_story_21_08_46	Audio/vo_story_21_08	vo_story_21_08_46	1	1280	1280	1
vo_story_21_08_47 (2)	vo_story_21_08_47 (2)	Audio/vo_story_21_08	vo_story_21_08_47 (2)	1	3041	3041	1
vo_story_21_08_47 (3)	vo_story_21_08_47 (3)	Audio/vo_story_21_08	vo_story_21_08_47 (3)	1	2687	2687	1
vo_story_21_08_47	vo_story_21_08_47	Audio/vo_story_21_08	vo_story_21_08_47	1	3041	3041	1
vo_story_21_08_48	vo_story_21_08_48	Audio/vo_story_21_08	vo_story_21_08_48	1	1280	1280	1
vo_story_21_08_49	vo_story_21_08_49	Audio/vo_story_21_08	vo_story_21_08_49	1	2884	2884	1
vo_story_21_08_50	vo_story_21_08_50	Audio/vo_story_21_08	vo_story_21_08_50	1	3196	3196	1
vo_story_21_08_51	vo_story_21_08_51	Audio/vo_story_21_08	vo_story_21_08_51	1	7776	7776	1
vo_story_21_08_52	vo_story_21_08_52	Audio/vo_story_21_08	vo_story_21_08_52	1	6034	6034	1
vo_story_21_08_53	vo_story_21_08_53	Audio/vo_story_21_08	vo_story_21_08_53	1	4766	4766	1
vo_story_21_08_54	vo_story_21_08_54	Audio/vo_story_21_08	vo_story_21_08_54	1	7368	7368	1
vo_story_21_08_55	vo_story_21_08_55	Audio/vo_story_21_08	vo_story_21_08_55	1	7378	7378	1
vo_story_21_08_56	vo_story_21_08_56	Audio/vo_story_21_08	vo_story_21_08_56	1	7470	7470	1
vo_story_21_08_57	vo_story_21_08_57	Audio/vo_story_21_08	vo_story_21_08_57	1	3989	3989	1
vo_story_21_08_58	vo_story_21_08_58	Audio/vo_story_21_08	vo_story_21_08_58	1	6141	6141	1
vo_story_21_08_59	vo_story_21_08_59	Audio/vo_story_21_08	vo_story_21_08_59	1	4134	4134	1
vo_story_21_08_60	vo_story_21_08_60	Audio/vo_story_21_08	vo_story_21_08_60	1	4092	4092	1
vo_story_21_08_61	vo_story_21_08_61	Audio/vo_story_21_08	vo_story_21_08_61	1	5081	5081	1
vo_story_21_08_62	vo_story_21_08_62	Audio/vo_story_21_08	vo_story_21_08_62	1	8683	8683	1
vo_story_21_08_63	vo_story_21_08_63	Audio/vo_story_21_08	vo_story_21_08_63	1	3787	3787	1
vo_story_21_08_64	vo_story_21_08_64	Audio/vo_story_21_08	vo_story_21_08_64	1	873	873	1
vo_story_21_08_65	vo_story_21_08_65	Audio/vo_story_21_08	vo_story_21_08_65	1	1763	1763	1
vo_story_21_08_66	vo_story_21_08_66	Audio/vo_story_21_08	vo_story_21_08_66	1	6242	6242	1
vo_story_22_01_01	vo_story_22_01_01	Audio/vo_story_22_01	vo_story_22_01_01	1	4894	4894	1
vo_story_22_01_02	vo_story_22_01_02	Audio/vo_story_22_01	vo_story_22_01_02	1	5066	5066	1
vo_story_22_01_03	vo_story_22_01_03	Audio/vo_story_22_01	vo_story_22_01_03	1	5752	5752	1
vo_story_22_01_04	vo_story_22_01_04	Audio/vo_story_22_01	vo_story_22_01_04	1	12643	12643	1
vo_story_22_01_05	vo_story_22_01_05	Audio/vo_story_22_01	vo_story_22_01_05	1	3642	3642	1
vo_story_22_01_06	vo_story_22_01_06	Audio/vo_story_22_01	vo_story_22_01_06	1	2908	2908	1
vo_story_22_01_07	vo_story_22_01_07	Audio/vo_story_22_01	vo_story_22_01_07	1	7338	7338	1
vo_story_22_01_08	vo_story_22_01_08	Audio/vo_story_22_01	vo_story_22_01_08	1	5281	5281	1
vo_story_22_01_09	vo_story_22_01_09	Audio/vo_story_22_01	vo_story_22_01_09	1	4369	4369	1
vo_story_22_01_10	vo_story_22_01_10	Audio/vo_story_22_01	vo_story_22_01_10	1	7934	7934	1
vo_story_22_01_11	vo_story_22_01_11	Audio/vo_story_22_01	vo_story_22_01_11	1	9301	9301	1
vo_story_22_01_12	vo_story_22_01_12	Audio/vo_story_22_01	vo_story_22_01_12	1	3307	3307	1
vo_story_22_01_13	vo_story_22_01_13	Audio/vo_story_22_01	vo_story_22_01_13	1	2169	2169	1
vo_story_22_01_14	vo_story_22_01_14	Audio/vo_story_22_01	vo_story_22_01_14	1	6581	6581	1
vo_story_22_01_15	vo_story_22_01_15	Audio/vo_story_22_01	vo_story_22_01_15	1	6863	6863	1
vo_story_22_01_16	vo_story_22_01_16	Audio/vo_story_22_01	vo_story_22_01_16	1	9826	9826	1
vo_story_22_01_17	vo_story_22_01_17	Audio/vo_story_22_01	vo_story_22_01_17	1	4108	4108	1
vo_story_22_01_18	vo_story_22_01_18	Audio/vo_story_22_01	vo_story_22_01_18	1	6980	6980	1
vo_story_22_01_19	vo_story_22_01_19	Audio/vo_story_22_01	vo_story_22_01_19	1	7037	7037	1
vo_story_22_01_20	vo_story_22_01_20	Audio/vo_story_22_01	vo_story_22_01_20	1	5388	5388	1
vo_story_22_01_21	vo_story_22_01_21	Audio/vo_story_22_01	vo_story_22_01_21	1	9553	9553	1
vo_story_22_01_22	vo_story_22_01_22	Audio/vo_story_22_01	vo_story_22_01_22	1	6148	6148	1
vo_story_22_01_23	vo_story_22_01_23	Audio/vo_story_22_01	vo_story_22_01_23	1	11707	11707	1
vo_story_22_01_24	vo_story_22_01_24	Audio/vo_story_22_01	vo_story_22_01_24	1	10323	10323	1
vo_story_22_01_25	vo_story_22_01_25	Audio/vo_story_22_01	vo_story_22_01_25	1	8565	8565	1
vo_story_22_01_26	vo_story_22_01_26	Audio/vo_story_22_01	vo_story_22_01_26	1	8608	8608	1
vo_story_22_01_27	vo_story_22_01_27	Audio/vo_story_22_01	vo_story_22_01_27	1	13681	13681	1
vo_story_22_01_28	vo_story_22_01_28	Audio/vo_story_22_01	vo_story_22_01_28	1	9520	9520	1
vo_story_22_01_29	vo_story_22_01_29	Audio/vo_story_22_01	vo_story_22_01_29	1	8573	8573	1
vo_story_22_01_30	vo_story_22_01_30	Audio/vo_story_22_01	vo_story_22_01_30	1	6886	6886	1
vo_story_22_01_31	vo_story_22_01_31	Audio/vo_story_22_01	vo_story_22_01_31	1	6529	6529	1
vo_story_22_01_32	vo_story_22_01_32	Audio/vo_story_22_01	vo_story_22_01_32	1	9184	9184	1
vo_story_22_01_33	vo_story_22_01_33	Audio/vo_story_22_01	vo_story_22_01_33	1	7935	7935	1
vo_story_22_01_34	vo_story_22_01_34	Audio/vo_story_22_01	vo_story_22_01_34	1	5855	5855	1
vo_story_22_01_35	vo_story_22_01_35	Audio/vo_story_22_01	vo_story_22_01_35	1	8408	8408	1
vo_story_22_01_36	vo_story_22_01_36	Audio/vo_story_22_01	vo_story_22_01_36	1	7754	7754	1
vo_story_22_01_37	vo_story_22_01_37	Audio/vo_story_22_01	vo_story_22_01_37	1	13527	13527	1
vo_story_22_01_38	vo_story_22_01_38	Audio/vo_story_22_01	vo_story_22_01_38	1	9439	9439	1
vo_story_22_01_39	vo_story_22_01_39	Audio/vo_story_22_01	vo_story_22_01_39	1	10843	10843	1
vo_story_22_01_40	vo_story_22_01_40	Audio/vo_story_22_01	vo_story_22_01_40	1	3288	3288	1
vo_story_22_01_41	vo_story_22_01_41	Audio/vo_story_22_01	vo_story_22_01_41	1	6620	6620	1
vo_story_22_01_42	vo_story_22_01_42	Audio/vo_story_22_01	vo_story_22_01_42	1	2665	2665	1
vo_story_22_01_43	vo_story_22_01_43	Audio/vo_story_22_01	vo_story_22_01_43	1	4292	4292	1
vo_story_22_01_44	vo_story_22_01_44	Audio/vo_story_22_01	vo_story_22_01_44	1	5821	5821	1
vo_story_22_01_45	vo_story_22_01_45	Audio/vo_story_22_01	vo_story_22_01_45	1	3544	3544	1
vo_story_22_01_46	vo_story_22_01_46	Audio/vo_story_22_01	vo_story_22_01_46	1	4506	4506	1
vo_story_22_01_47	vo_story_22_01_47	Audio/vo_story_22_01	vo_story_22_01_47	1	7444	7444	1
vo_story_22_01_48	vo_story_22_01_48	Audio/vo_story_22_01	vo_story_22_01_48	1	7422	7422	1
vo_story_22_01_49	vo_story_22_01_49	Audio/vo_story_22_01	vo_story_22_01_49	1	6241	6241	1
vo_story_22_01_50	vo_story_22_01_50	Audio/vo_story_22_01	vo_story_22_01_50	1	7001	7001	1
vo_story_22_01_51	vo_story_22_01_51	Audio/vo_story_22_01	vo_story_22_01_51	1	4848	4848	1
vo_story_22_01_52	vo_story_22_01_52	Audio/vo_story_22_01	vo_story_22_01_52	1	4408	4408	1
vo_story_22_01_53	vo_story_22_01_53	Audio/vo_story_22_01	vo_story_22_01_53	1	1059	1059	1
vo_story_22_01_54	vo_story_22_01_54	Audio/vo_story_22_01	vo_story_22_01_54	1	3501	3501	1
vo_story_22_01_55	vo_story_22_01_55	Audio/vo_story_22_01	vo_story_22_01_55	1	3321	3321	1
vo_story_22_01_56	vo_story_22_01_56	Audio/vo_story_22_01	vo_story_22_01_56	1	2288	2288	1
vo_story_22_01_57	vo_story_22_01_57	Audio/vo_story_22_01	vo_story_22_01_57	1	7355	7355	1
vo_story_22_01_58	vo_story_22_01_58	Audio/vo_story_22_01	vo_story_22_01_58	1	4433	4433	1
vo_story_22_01_59	vo_story_22_01_59	Audio/vo_story_22_01	vo_story_22_01_59	1	3636	3636	1
vo_story_22_01_60	vo_story_22_01_60	Audio/vo_story_22_01	vo_story_22_01_60	1	3951	3951	1
vo_story_22_01_61	vo_story_22_01_61	Audio/vo_story_22_01	vo_story_22_01_61	1	7330	7330	1
vo_story_22_01_62	vo_story_22_01_62	Audio/vo_story_22_01	vo_story_22_01_62	1	5374	5374	1
vo_story_22_01_63	vo_story_22_01_63	Audio/vo_story_22_01	vo_story_22_01_63	1	8209	8209	1
vo_story_22_01_64	vo_story_22_01_64	Audio/vo_story_22_01	vo_story_22_01_64	1	3280	3280	1
vo_story_22_01_65	vo_story_22_01_65	Audio/vo_story_22_01	vo_story_22_01_65	1	6686	6686	1
vo_story_22_01_66	vo_story_22_01_66	Audio/vo_story_22_01	vo_story_22_01_66	1	6051	6051	1
vo_story_22_01_67	vo_story_22_01_67	Audio/vo_story_22_01	vo_story_22_01_67	1	1735	1735	1
vo_story_22_01_68	vo_story_22_01_68	Audio/vo_story_22_01	vo_story_22_01_68	1	5644	5644	1
vo_story_22_01_69	vo_story_22_01_69	Audio/vo_story_22_01	vo_story_22_01_69	1	6885	6885	1
vo_story_22_01_70	vo_story_22_01_70	Audio/vo_story_22_01	vo_story_22_01_70	1	4329	4329	1
vo_story_22_01_71	vo_story_22_01_71	Audio/vo_story_22_01	vo_story_22_01_71	1	5322	5322	1
vo_story_22_01_72	vo_story_22_01_72	Audio/vo_story_22_01	vo_story_22_01_72	1	7793	7793	1
vo_story_22_01_73	vo_story_22_01_73	Audio/vo_story_22_01	vo_story_22_01_73	1	10897	10897	1
vo_story_22_01_74	vo_story_22_01_74	Audio/vo_story_22_01	vo_story_22_01_74	1	7310	7310	1
vo_story_22_01_75	vo_story_22_01_75	Audio/vo_story_22_01	vo_story_22_01_75	1	2280	2280	1
vo_story_22_01_76	vo_story_22_01_76	Audio/vo_story_22_01	vo_story_22_01_76	1	9353	9353	1
vo_story_22_01_77	vo_story_22_01_77	Audio/vo_story_22_01	vo_story_22_01_77	1	2743	2743	1
vo_story_22_01_78	vo_story_22_01_78	Audio/vo_story_22_01	vo_story_22_01_78	1	12701	12701	1
vo_story_22_01_79	vo_story_22_01_79	Audio/vo_story_22_01	vo_story_22_01_79	1	1280	1280	1
vo_story_22_01_80	vo_story_22_01_80	Audio/vo_story_22_01	vo_story_22_01_80	1	8551	8551	1
vo_story_22_01_81	vo_story_22_01_81	Audio/vo_story_22_01	vo_story_22_01_81	1	10352	10352	1
vo_story_22_01_82	vo_story_22_01_82	Audio/vo_story_22_01	vo_story_22_01_82	1	11037	11037	1
vo_story_22_01_83	vo_story_22_01_83	Audio/vo_story_22_01	vo_story_22_01_83	1	10593	10593	1
vo_story_22_01_84	vo_story_22_01_84	Audio/vo_story_22_01	vo_story_22_01_84	1	10669	10669	1
vo_story_22_01_85	vo_story_22_01_85	Audio/vo_story_22_01	vo_story_22_01_85	1	9552	9552	1
vo_story_22_01_86	vo_story_22_01_86	Audio/vo_story_22_01	vo_story_22_01_86	1	9661	9661	1
vo_story_22_01_87	vo_story_22_01_87	Audio/vo_story_22_01	vo_story_22_01_87	1	2469	2469	1
vo_story_22_01_88	vo_story_22_01_88	Audio/vo_story_22_01	vo_story_22_01_88	1	1280	1280	1
vo_story_22_01_89	vo_story_22_01_89	Audio/vo_story_22_01	vo_story_22_01_89	1	2929	2929	1
vo_story_22_02_01	vo_story_22_02_01	Audio/vo_story_22_02	vo_story_22_02_01	1	4282	4282	1
vo_story_22_02_02	vo_story_22_02_02	Audio/vo_story_22_02	vo_story_22_02_02	1	7449	7449	1
vo_story_22_02_03	vo_story_22_02_03	Audio/vo_story_22_02	vo_story_22_02_03	1	2280	2280	1
vo_story_22_02_04	vo_story_22_02_04	Audio/vo_story_22_02	vo_story_22_02_04	1	5924	5924	1
vo_story_22_02_05	vo_story_22_02_05	Audio/vo_story_22_02	vo_story_22_02_05	1	8734	8734	1
vo_story_22_02_06	vo_story_22_02_06	Audio/vo_story_22_02	vo_story_22_02_06	1	6287	6287	1
vo_story_22_02_07	vo_story_22_02_07	Audio/vo_story_22_02	vo_story_22_02_07	1	9401	9401	1
vo_story_22_02_08	vo_story_22_02_08	Audio/vo_story_22_02	vo_story_22_02_08	1	7561	7561	1
vo_story_22_02_09	vo_story_22_02_09	Audio/vo_story_22_02	vo_story_22_02_09	1	7051	7051	1
vo_story_22_02_10	vo_story_22_02_10	Audio/vo_story_22_02	vo_story_22_02_10	1	10401	10401	1
vo_story_22_02_11	vo_story_22_02_11	Audio/vo_story_22_02	vo_story_22_02_11	1	9254	9254	1
vo_story_22_02_12	vo_story_22_02_12	Audio/vo_story_22_02	vo_story_22_02_12	1	4987	4987	1
vo_story_22_02_13	vo_story_22_02_13	Audio/vo_story_22_02	vo_story_22_02_13	1	4056	4056	1
vo_story_22_02_14	vo_story_22_02_14	Audio/vo_story_22_02	vo_story_22_02_14	1	4084	4084	1
vo_story_22_02_15	vo_story_22_02_15	Audio/vo_story_22_02	vo_story_22_02_15	1	5835	5835	1
vo_story_22_02_16	vo_story_22_02_16	Audio/vo_story_22_02	vo_story_22_02_16	1	10598	10598	1
vo_story_22_02_17	vo_story_22_02_17	Audio/vo_story_22_02	vo_story_22_02_17	1	4402	4402	1
vo_story_22_02_18	vo_story_22_02_18	Audio/vo_story_22_02	vo_story_22_02_18	1	9094	9094	1
vo_story_22_02_19	vo_story_22_02_19	Audio/vo_story_22_02	vo_story_22_02_19	1	10337	10337	1
vo_story_22_02_20	vo_story_22_02_20	Audio/vo_story_22_02	vo_story_22_02_20	1	1359	1359	1
vo_story_22_02_21	vo_story_22_02_21	Audio/vo_story_22_02	vo_story_22_02_21	1	1688	1688	1
vo_story_22_02_22	vo_story_22_02_22	Audio/vo_story_22_02	vo_story_22_02_22	1	4296	4296	1
vo_story_22_02_23	vo_story_22_02_23	Audio/vo_story_22_02	vo_story_22_02_23	1	11974	11974	1
vo_story_22_02_24	vo_story_22_02_24	Audio/vo_story_22_02	vo_story_22_02_24	1	8075	8075	1
vo_story_22_02_25	vo_story_22_02_25	Audio/vo_story_22_02	vo_story_22_02_25	1	5441	5441	1
vo_story_22_02_26	vo_story_22_02_26	Audio/vo_story_22_02	vo_story_22_02_26	1	6350	6350	1
vo_story_22_02_27	vo_story_22_02_27	Audio/vo_story_22_02	vo_story_22_02_27	1	4854	4854	1
vo_story_22_02_28	vo_story_22_02_28	Audio/vo_story_22_02	vo_story_22_02_28	1	4557	4557	1
vo_story_22_02_29	vo_story_22_02_29	Audio/vo_story_22_02	vo_story_22_02_29	1	9774	9774	1
vo_story_22_02_30	vo_story_22_02_30	Audio/vo_story_22_02	vo_story_22_02_30	1	7814	7814	1
vo_story_22_02_31	vo_story_22_02_31	Audio/vo_story_22_02	vo_story_22_02_31	1	6093	6093	1
vo_story_22_02_32	vo_story_22_02_32	Audio/vo_story_22_02	vo_story_22_02_32	1	8020	8020	1
vo_story_22_02_33	vo_story_22_02_33	Audio/vo_story_22_02	vo_story_22_02_33	1	3377	3377	1
vo_story_22_02_34	vo_story_22_02_34	Audio/vo_story_22_02	vo_story_22_02_34	1	1765	1765	1
vo_story_22_02_35	vo_story_22_02_35	Audio/vo_story_22_02	vo_story_22_02_35	1	13583	13583	1
vo_story_22_02_36	vo_story_22_02_36	Audio/vo_story_22_02	vo_story_22_02_36	1	9353	9353	1
vo_story_22_02_37	vo_story_22_02_37	Audio/vo_story_22_02	vo_story_22_02_37	1	8795	8795	1
vo_story_22_02_38	vo_story_22_02_38	Audio/vo_story_22_02	vo_story_22_02_38	1	8229	8229	1
vo_story_22_02_39	vo_story_22_02_39	Audio/vo_story_22_02	vo_story_22_02_39	1	6323	6323	1
vo_story_22_02_40	vo_story_22_02_40	Audio/vo_story_22_02	vo_story_22_02_40	1	9819	9819	1
vo_story_22_02_41	vo_story_22_02_41	Audio/vo_story_22_02	vo_story_22_02_41	1	9368	9368	1
vo_story_22_02_42	vo_story_22_02_42	Audio/vo_story_22_02	vo_story_22_02_42	1	9282	9282	1
vo_story_22_02_43	vo_story_22_02_43	Audio/vo_story_22_02	vo_story_22_02_43	1	8094	8094	1
vo_story_22_02_44	vo_story_22_02_44	Audio/vo_story_22_02	vo_story_22_02_44	1	5321	5321	1
vo_story_22_02_45	vo_story_22_02_45	Audio/vo_story_22_02	vo_story_22_02_45	1	6001	6001	1
vo_story_22_02_46	vo_story_22_02_46	Audio/vo_story_22_02	vo_story_22_02_46	1	7105	7105	1
vo_story_22_02_47	vo_story_22_02_47	Audio/vo_story_22_02	vo_story_22_02_47	1	9068	9068	1
