index	buffId	star	effectNum1	status
215600808_2	215600808	1	115600805;1	1
215600808_3	215600808	1	115600805;1	1
215600808_4	215600808	1	115600805;1	1
314500801_1	314500801	1	0.9	1
314500802_1	314500802	1	1314500802;1	1
314500803_1	314500803	1	0.9	1
314500804_1	314500804	1	0.9	1
314500805_1	314500805	1	1.56	1
314500806_1	314500806	1	1314500801;1	1
3102700201_1	3102700201	1	1	1
215700801_1	215700801	1	0.97;0.1;115700801	1
215700801_2	215700801	2	1.15;0.1;115700801	1
215700801_3	215700801	3	1.4;0.1;115700801	1
215700802_1	215700802	1	1.2	1
215700802_2	215700802	2	1.5	1
215700802_3	215700802	3	2	1
215700803_1	215700803	1	1.76;0.1;115700801	1
215700803_2	215700803	2	1.76;0.1;115700801	1
215700803_3	215700803	3	1.76;0.1;115700801	1
215700803_4	215700803	4	1.76;0.1;115700801	1
215700804_1	215700804	1	0.97;0.1;115700801;0.05;115700808	1
215700804_2	215700804	2	0.97;0.1;115700801;0.05;115700808	1
215700804_3	215700804	3	0.97;0.1;115700801;0.05;115700808	1
215700805_1	215700805	1	0.97;0.1;115700801;0.12;115700808	1
215700805_2	215700805	2	0.97;0.1;115700801;0.12;115700808	1
215700805_3	215700805	3	0.97;0.1;115700801;0.12;115700808	1
210200501_1	210200501	1	0.84	1
210200501_2	210200501	2	1.05	1
210200501_3	210200501	3	1.4	1
210200502_1	210200502	1	1.92	1
210200502_2	210200502	2	1.92	1
210200502_3	210200502	3	1.92	1
210200502_4	210200502	4	1.92	1
210200503_1	210200503	1	110200502;1	1
210200504_1	210200504	1	0.95	1
215800801_1	215800801	1	0.25	1
215800801_2	215800801	2	0.35	1
215800801_3	215800801	3	0.45	1
215800802_1	215800802	1	0.25	1
215800802_2	215800802	2	0.35	1
215800802_3	215800802	3	0.45	1
215800803_1	215800803	1	115800805;1	1
215800803_2	215800803	2	115800805;1	1
215800803_3	215800803	3	115800805;1	1
215800804_1	215800804	1	115800803;1	1
215800804_2	215800804	2	115800803;1	1
215800804_3	215800804	3	115800803;1	1
215800805_1	215800805	1	0.45;1	1
215800806_1	215800806	1	0.12	1
215800807_1	215800807	1	115800806;999	1
215800807_2	215800807	2	115800806;999	1
215800807_3	215800807	3	115800806;999	1
215800808_1	215800808	1	115800806	1
215800809_1	215800809	1	0	1
215800810_1	215800810	1	115800819;1	1
215800811_1	215800811	1	10;0;7;1	1
215800812_1	215800812	1	115800810;999	1
3401900201_1	3401900201	1	0.9	1
3401900202_1	3401900202	1	0.72	1
3401900203_1	3401900203	1	0.9	1
3401900204_1	3401900204	1	0.5;999	1
3401900205_1	3401900205	1	1;1;0;4	1
3401900206_1	3401900206	1	1.56	1
3401900207_1	3401900207	1	1401900202;1	1
216200801_1	216200801	1	0.81	1
216200801_2	216200801	2	1.08	1
216200801_3	216200801	3	1.35	1
216200802_1	216200802	1	0.81	1
216200802_2	216200802	2	1.08	1
216200802_3	216200802	3	1.35	1
216200803_1	216200803	1	1.81;0.3;116200806	1
216200803_2	216200803	2	1.81;0.3;116200806	1
216200803_3	216200803	3	1.81;0.3;116200806	1
216200803_4	216200803	4	1.81;0.3;116200806	1
216200804_1	216200804	1	1.31	1
216200804_2	216200804	2	1.58	1
216200804_3	216200804	3	1.85	1
216200805_1	216200805	1	1.81;0.55;116200806	1
216200805_2	216200805	2	1.81;0.55;116200806	1
216200805_3	216200805	3	1.81;0.55;116200806	1
216200805_4	216200805	4	1.81;0.55;116200806	1
216200806_1	216200806	1	116200804;1	1
216200806_2	216200806	2	116200804;1	1
216200806_3	216200806	3	116200804;1	1
216200806_4	216200806	4	116200804;1	1
216200807_1	216200807	1	116200805;1	1
216200807_2	216200807	2	116200805;1	1
216200807_3	216200807	3	116200805;1	1
216200807_4	216200807	4	116200805;1	1
216200808_1	216200808	1	116200806;999	1
216200808_2	216200808	2	116200806;999	1
216200808_3	216200808	3	116200806;999	1
216200808_4	216200808	4	116200806;999	1
216200809_1	216200809	1	116200802;7	1
216200810_1	216200810	1	116200802;5	1
216300801_1	216300801	1	0.81	1
216300801_2	216300801	2	1.08	1
216300801_3	216300801	3	1.35	1
216300802_1	216300802	1	1.02	1
216300802_2	216300802	2	1.2	1
216300802_3	216300802	3	1.5	1
216300803_1	216300803	1	1.51;0.2;1.4	1
216300803_2	216300803	2	1.75;0.2;1.4	1
216300803_3	216300803	3	1.98;0.2;1.4	1
216300803_4	216300803	4	2.19;0.2;1.4	1
216300804_1	216300804	1	1;0;1	1
216300804_2	216300804	2	1;0;1	1
216300804_3	216300804	3	1;0;1	1
216300805_1	216300805	1	1	1
216300805_2	216300805	2	1	1
216300805_3	216300805	3	1	1
216300805_4	216300805	4	1	1
216300806_1	216300806	1	0	1
216300806_2	216300806	2	0	1
216300806_3	216300806	3	0	1
216300806_4	216300806	4	0	1
216300807_1	216300807	1	1	1
216300807_2	216300807	1	1	1
216300807_3	216300807	1	1	1
216300807_4	216300807	1	1	1
216300808_1	216300808	1	1.51;0.25;2.25	1
216300808_2	216300808	2	1.75;0.25;2.25	1
216300808_3	216300808	3	1.98;0.25;2.25	1
216300808_4	216300808	4	2.19;0.25;2.25	1
210100201_1	210100201	1	0.84	1
210100201_2	210100201	2	1.05	1
210100201_3	210100201	3	1.2	1
210100202_1	210100202	1	1.51	1
210100202_2	210100202	2	1.75	1
210100202_3	210100202	3	1.98	1
210100202_4	210100202	4	2.19	1
210100203_1	210100203	1	0.25	1
210100204_1	210100204	1	0.2	1
210100205_1	210100205	1	110100208;5	1
213200801_1	213200801	1	0.81	1
213200801_2	213200801	2	1.08	1
213200801_3	213200801	3	1.35	1
213200802_1	213200802	1	1.81	1
213200802_2	213200802	2	1.81	1
213200802_3	213200802	3	1.81	1
213200802_4	213200802	4	1.81	1
213200803_1	213200803	1	1;113200802	1
213200803_2	213200803	2	1;113200802	1
213200803_3	213200803	3	1;113200802	1
213200804_1	213200804	1	2	1
213200804_2	213200804	2	2	1
213200804_3	213200804	3	2	1
213200804_4	213200804	4	2	1
292002041_1	292002041	1	1;92002042	1
299999901_1	299999901	1	1	1
299999901_2	299999901	1	1	1
299999901_3	299999901	1	1	1
299999901_4	299999901	1	1	1
216400801_1	216400801	1	0.85	1
216400801_2	216400801	2	1.2	1
216400801_3	216400801	3	1.6	1
216400802_1	216400802	1	1;0.8;0.01;0.0075;2;0.8;3;0.8	1
216400802_2	216400802	2	1;0.833;0.01;0.0075;2;0.833;3;0.833	1
216400802_3	216400802	3	1;0.867;0.01;0.0075;2;0.867;3;0.867	1
216400802_4	216400802	4	1;0.9;0.01;0.0075;2;0.9;3;0.9	1
216400802_5	216400802	5	1;0.8;0.01;0.0075;2;0.8;3;0.8	1
216400802_6	216400802	6	1;0.833;0.01;0.0075;2;0.833;3;0.833	1
216400802_7	216400802	7	1;0.867;0.01;0.0075;2;0.867;3;0.867	1
216400802_8	216400802	8	1;0.9;0.01;0.0075;2;0.9;3;0.9	1
216400802_9	216400802	9	1;0.8;0.01;0.0075;2;0.8;3;0.8	1
216400802_10	216400802	10	1;0.833;0.01;0.0075;2;0.833;3;0.833	1
216400802_11	216400802	11	1;0.867;0.01;0.0075;2;0.867;3;0.867	1
216400802_12	216400802	12	1;0.9;0.01;0.0075;2;0.9;3;0.9	1
216400803_1	216400803	1	1	1
3405300101_1	3405300101	1	0.7	1
3405300102_1	3405300102	1	1.65	1
3405300103_1	3405300103	1	0.85	1
3405300104_1	3405300104	1	2	1
3405300105_1	3405300105	1	116400809;1	1
215500801_1	215500801	1	0.3	1
215500801_2	215500801	2	0.38	1
215500801_3	215500801	3	0.5	1
215500802_1	215500802	1	115500801	1
215500802_2	215500802	2	115500801	1
215500802_3	215500802	3	115500801	1
215500803_1	215500803	1	0.84	1
215500803_2	215500803	2	1.05	1
215500803_3	215500803	3	1.2	1
215500804_1	215500804	1	115500802	1
215500804_2	215500804	2	115500802	1
215500804_3	215500804	3	115500802	1
215500805_1	215500805	1	1.6	1
215500805_2	215500805	2	1.6	1
215500805_3	215500805	3	1.6	1
215500805_4	215500805	4	1.6	1
215500806_1	215500806	1	3;352	1
215500807_1	215500807	1	6;352	1
215500808_1	215500808	1	115500811	1
215500808_2	215500808	2	115500811	1
215500808_3	215500808	3	115500811	1
210300501_1	210300501	1	1.02	1
210300501_2	210300501	2	1.2	1
210300501_3	210300501	3	1.5	1
210300502_1	210300502	1	1.02	1
210300502_2	210300502	2	1.2	1
210300502_3	210300502	3	1.5	1
210300503_1	210300503	1	1.6	1
210300503_2	210300503	2	1.6	1
210300503_3	210300503	3	1.6	1
210300503_4	210300503	4	1.6	1
210300504_1	210300504	1	1;3	1
210300504_2	210300504	2	1;3	1
210300504_3	210300504	3	1;3	1
210300504_4	210300504	4	1;3	1
214500801_1	214500801	1	0.96	1
214500801_2	214500801	2	1.2	1
214500801_3	214500801	3	1.6	1
214500802_1	214500802	1	0.92	1
214500802_2	214500802	2	1.15	1
214500802_3	214500802	3	1.54	1
214500803_1	214500803	1	1.6	1
214500803_2	214500803	2	1.86	1
214500803_3	214500803	3	2.1	1
214500803_4	214500803	4	2.32	1
214500804_1	214500804	1	114500801;1;8	1
214500805_1	214500805	1	114500801;1	1
214500806_1	214500806	1	114500802;1	1
214500807_1	214500807	1	114500801;999	1
214500808_1	214500808	1	999	1
214500808_2	214500808	2	999	1
214500808_3	214500808	3	999	1
214500808_4	214500808	4	999	1
214500808_5	214500808	5	999	1
214500808_6	214500808	6	999	1
214500808_7	214500808	7	999	1
214500808_8	214500808	8	999	1
214500808_9	214500808	9	999	1
214500808_10	214500808	10	999	1
214500808_11	214500808	11	999	1
214500808_12	214500808	12	999	1
214500809_1	214500809	1	0;0;0;2;2;999;2;2	1
214500809_2	214500809	2	0;0;0;2;2;999;2;2	1
214500809_3	214500809	3	0;0;0;2;2;999;2;2	1
214500809_4	214500809	4	0;0;0;2;2;999;2;2	1
214500809_5	214500809	5	0;0;0;2;2;999;2;2	1
214500809_6	214500809	6	0;0;0;2;2;999;2;2	1
214500809_7	214500809	7	0;0;0;2;2;999;2;2	1
214500809_8	214500809	8	0;0;0;2;2;999;2;2	1
214500809_9	214500809	9	0;0;0;2;2;999;2;2	1
214500809_10	214500809	10	0;0;0;2;2;999;2;2	1
214500809_11	214500809	11	0;0;0;2;2;999;2;2	1
214500809_12	214500809	12	0;0;0;2;2;999;2;2	1
214500810_1	214500810	1	114500812	1
214500810_2	214500810	2	114500812	1
214500810_3	214500810	3	114500812	1
214500811_1	214500811	1	1.6;0.12;114500801	1
214500811_2	214500811	2	1.86;0.12;114500801	1
214500811_3	214500811	3	2.1;0.12;114500801	1
214500811_4	214500811	4	2.32;0.12;114500801	1
216500801_1	216500801	1	0.72	1
216500801_2	216500801	2	0.72	1
216500801_3	216500801	3	0.72	1
216500802_1	216500802	1	116500801;116500802;116500803;1	1
216500802_2	216500802	2	116500801;116500802;116500803;2	1
216500802_3	216500802	3	116500801;116500802;116500803;3	1
216500803_1	216500803	1	1;1;2	1
216500803_2	216500803	2	1;2;2	1
216500803_3	216500803	3	1;3;2	1
216500804_1	216500804	1	1.89	1
216500804_2	216500804	2	1.89	1
216500804_3	216500804	3	1.89	1
216500804_4	216500804	4	1.89	1
216500805_1	216500805	1	2;1;72165008	1
216500806_1	216500806	1	1;0;4;1;116500809;116500810	1
216500807_1	216500807	1	1;3	1
216500808_1	216500808	1	2;3	1
216500809_1	216500809	1	0.72;0.15;0.3	1
216500809_2	216500809	2	0.72;0.15;0.3	1
216500809_3	216500809	3	0.72;0.15;0.3	1
216500810_1	216500810	1	1.89;0.15;0.3	1
216500810_2	216500810	2	1.89;0.15;0.3	1
216500810_3	216500810	3	1.89;0.15;0.3	1
216500810_4	216500810	4	1.89;0.15;0.3	1
213500201_1	213500201	1	0.9	1
213500201_2	213500201	2	1.2	1
213500201_3	213500201	3	1.5	1
213500202_1	213500202	1	0.65;354	1
213500202_2	213500202	2	0.81;354	1
213500202_3	213500202	3	1.08;354	1
213500203_1	213500203	1	1.92	1
213500203_2	213500203	2	1.92	1
213500203_3	213500203	3	1.92	1
213500203_4	213500203	4	1.92	1
213500204_1	213500204	1	1;0;5	1
213500204_2	213500204	2	1;0;5	1
213500204_3	213500204	3	1;0;5	1
213500204_4	213500204	4	1;0;5	1
213500205_1	213500205	1	1;0;4	1
213500205_2	213500205	2	1;0;4	1
213500205_3	213500205	3	1;0;4	1
213500206_1	213500206	1	113500211;999	1
213500206_2	213500206	2	113500211;999	1
213500206_3	213500206	3	113500211;999	1
213500207_1	213500207	1	0.81	1
316500801_1	316500801	1	1.2	1
316500802_1	316500802	1	1316500801;4	1
316500803_1	316500803	1	2.42	1
214400201_1	214400201	1	-1;0;1	1
214400201_2	214400201	2	-1;0;1	1
214400201_3	214400201	3	-1;0;1	1
214400202_1	214400202	1	1;0;1	1
214400202_2	214400202	2	1;0;1	1
214400202_3	214400202	3	1;0;1	1
214400203_1	214400203	1	-1;0;1	1
214400203_2	214400203	2	-1;0;1	1
214400203_3	214400203	3	-1;0;1	1
214400204_1	214400204	1	1;0;1	1
214400204_2	214400204	2	1;0;1	1
214400204_3	214400204	3	1;0;1	1
214400205_1	214400205	1	114400201;999	1
214400206_1	214400206	1	114400202;999	1
214400207_1	214400207	1	114400207;999	1
214400208_1	214400208	1	0.96	1
214400208_2	214400208	2	0.96	1
214400208_3	214400208	3	0.96	1
214400209_1	214400209	1	1.51;0.15;114400207	1
214400209_2	214400209	2	1.51;0.15;114400207	1
214400209_3	214400209	3	1.51;0.15;114400207	1
214400209_4	214400209	4	1.51;0.15;114400207	1
214400210_1	214400210	1	1.51;0.2;114400207	1
214400210_2	214400210	2	1.51;0.2;114400207	1
214400210_3	214400210	3	1.51;0.2;114400207	1
214400210_4	214400210	4	1.51;0.2;114400207	1
216600801_1	216600801	1	0.9	1
216600801_2	216600801	2	0.9	1
216600801_3	216600801	3	0.9	1
216600802_1	216600802	1	1.2	1
216600802_2	216600802	2	1.5	1
216600802_3	216600802	3	2	1
216600803_1	216600803	1	2;116600801;2;4;6;8;0.8;1;1.1;1.2	1
216600803_2	216600803	2	2;116600801;2;4;6;8;0.8;1;1.1;1.2	1
216600803_3	216600803	3	2;116600801;2;4;6;8;0.8;1;1.1;1.2	1
216600803_4	216600803	4	2;116600801;2;4;6;8;0.8;1;1.1;1.2	1
216600804_1	216600804	1	116600801;8	1
210301001_1	210301001	1	1.02	1
210301001_2	210301001	2	1.35	1
210301001_3	210301001	3	1.8	1
210301002_1	210301002	1	0.84	1
210301002_2	210301002	2	1.05	1
210301002_3	210301002	3	1.4	1
210301003_1	210301003	1	2	1
210301003_2	210301003	2	2	1
210301003_3	210301003	3	2	1
210301003_4	210301003	4	2	1
216700801_1	216700801	1	1.02	1
216700801_2	216700801	2	1.2	1
216700801_3	216700801	3	1.5	1
216700803_1	216700803	1	2.5	1
216700803_2	216700803	2	2.5	1
216700803_3	216700803	3	2.5	1
216700803_4	216700803	4	2.5	1
216700804_1	216700804	1	0.5	1
216700804_2	216700804	2	0.5	1
216700804_3	216700804	3	0.5	1
216700805_1	216700805	1	116700802;1	1
216700805_2	216700805	2	116700802;1	1
216700805_3	216700805	3	116700802;1	1
216700805_4	216700805	4	116700802;1	1
216700805_5	216700805	5	116700802;1	1
216700805_6	216700805	6	116700802;1	1
216700805_7	216700805	7	116700802;1	1
216700805_8	216700805	8	116700802;1	1
216700805_9	216700805	9	116700802;1	1
216700805_10	216700805	10	116700802;1	1
216700805_11	216700805	11	116700802;1	1
216700805_12	216700805	12	116700802;1	1
216700806_1	216700806	1	116700812;1	1
216700806_2	216700806	2	116700812;1	1
216700806_3	216700806	3	116700812;1	1
216700806_4	216700806	4	116700812;1	1
216700806_5	216700806	5	116700812;1	1
216700806_6	216700806	6	116700812;1	1
216700806_7	216700806	7	116700812;1	1
216700806_8	216700806	8	116700812;1	1
216700806_9	216700806	9	116700812;1	1
216700806_10	216700806	10	116700812;1	1
216700806_11	216700806	11	116700812;1	1
216700806_12	216700806	12	116700812;1	1
216700807_1	216700807	1	116700813;1	1
216700807_2	216700807	2	116700813;1	1
216700807_3	216700807	3	116700813;1	1
216700807_4	216700807	4	116700813;1	1
216700807_5	216700807	5	116700813;1	1
216700807_6	216700807	6	116700813;1	1
216700807_7	216700807	7	116700813;1	1
216700807_8	216700807	8	116700813;1	1
216700807_9	216700807	9	116700813;1	1
216700807_10	216700807	10	116700813;1	1
216700807_11	216700807	11	116700813;1	1
216700807_12	216700807	12	116700813;1	1
216700808_1	216700808	1	116700804;1	1
216700808_2	216700808	2	116700804;1	1
216700808_3	216700808	3	116700804;1	1
216700808_4	216700808	4	116700804;1	1
216700808_5	216700808	5	116700804;1	1
216700808_6	216700808	6	116700804;1	1
216700808_7	216700808	7	116700804;1	1
216700808_8	216700808	8	116700804;1	1
216700808_9	216700808	9	116700804;1	1
216700808_10	216700808	10	116700804;1	1
216700808_11	216700808	11	116700804;1	1
216700808_12	216700808	12	116700804;1	1
210201701_1	210201701	1	1.2	1
210201701_2	210201701	2	1.5	1
210201701_3	210201701	3	2	1
210201702_1	210201702	1	2.5	1
210201702_2	210201702	2	2.5	1
210201702_3	210201702	3	2.5	1
210201703_1	210201703	1	6	1
210201703_2	210201703	2	6	1
210201703_3	210201703	3	6	1
210201704_1	210201704	1	1;1;0;0;2;1;3;1;5;1;6;1;209;1;210;1	1
210201704_2	210201704	2	1;1;0;0;2;1;3;1;5;1;6;1;209;1;210;1	1
210201704_3	210201704	3	1;1;0;0;2;1;3;1;5;1;6;1;209;1;210;1	1
210201705_1	210201705	1	1.5	1
210201707_1	210201707	1	2.5	1
210201708_1	210201708	1	1;1.5;0;0;2;1.5;3;1.5;5;1.5;6;1.5;209;1.5;210;1.5	1
210201708_2	210201708	2	1;1.5;0;0;2;1.5;3;1.5;5;1.5;6;1.5;209;1.5;210;1.5	1
210201708_3	210201708	3	1;1.5;0;0;2;1.5;3;1.5;5;1.5;6;1.5;209;1.5;210;1.5	1
210400401_1	210400401	1	0.96	1
210400401_2	210400401	2	1.2	1
210400401_3	210400401	3	1.6	1
210400402_1	210400402	1	1.2	1
210400402_2	210400402	2	1.5	1
210400402_3	210400402	3	2	1
210400403_1	210400403	1	2.26	1
210400403_2	210400403	2	2.26	1
210400403_3	210400403	3	2.26	1
210400403_4	210400403	4	2.26	1
217000801_1	217000801	1	0.96	1
217000801_2	217000801	2	1.2	1
217000801_3	217000801	3	1.6	1
217000802_1	217000802	1	0.96	1
217000802_2	217000802	2	1.2	1
217000802_3	217000802	3	1.6	1
217000803_1	217000803	1	1.6	1
217000803_2	217000803	2	1.6	1
217000803_3	217000803	3	1.6	1
217000803_4	217000803	4	1.6	1
217000803_5	217000803	5	1.6	1
217000803_6	217000803	6	1.6	1
217000803_7	217000803	7	1.6	1
217000803_8	217000803	8	1.6	1
217000803_9	217000803	9	1.6	1
217000803_10	217000803	10	1.6	1
217000803_11	217000803	11	1.6	1
217000803_12	217000803	12	1.6	1
217000804_1	217000804	1	2;999999;1;99	1
217000804_2	217000804	2	2;999999;1;99	1
217000804_3	217000804	3	2;999999;1;99	1
217000804_4	217000804	4	2;999999;1;99	1
217000804_5	217000804	5	2;999999;1;99	1
217000804_6	217000804	6	2;999999;1;99	1
217000804_7	217000804	7	2;999999;1;99	1
217000804_8	217000804	8	2;999999;1;99	1
217000804_9	217000804	9	2;999999;1;99	1
217000804_10	217000804	10	2;999999;1;99	1
217000804_11	217000804	11	2;999999;1;99	1
217000804_12	217000804	12	2;999999;1;99	1
217000805_1	217000805	1	102020104;99	1
217000805_2	217000805	2	102020104;99	1
217000805_3	217000805	3	102020104;99	1
217000805_4	217000805	4	102020104;99	1
217000805_5	217000805	5	102020104;99	1
217000805_6	217000805	6	102020104;99	1
217000805_7	217000805	7	102020104;99	1
217000805_8	217000805	8	102020104;99	1
217000805_9	217000805	9	102020104;99	1
217000805_10	217000805	10	102020104;99	1
217000805_11	217000805	11	102020104;99	1
217000805_12	217000805	12	102020104;99	1
217000806_1	217000806	1	102020101;99	1
217000806_2	217000806	2	102020101;99	1
217000806_3	217000806	3	102020101;99	1
217000806_4	217000806	4	102020101;99	1
217000806_5	217000806	5	102020101;99	1
217000806_6	217000806	6	102020101;99	1
217000806_7	217000806	7	102020101;99	1
217000806_8	217000806	8	102020101;99	1
217000806_9	217000806	9	102020101;99	1
217000806_10	217000806	10	102020101;99	1
217000806_11	217000806	11	102020101;99	1
217000806_12	217000806	12	102020101;99	1
217000807_1	217000807	1	117000803;1	1
217000807_2	217000807	2	117000803;1	1
217000807_3	217000807	3	117000803;1	1
217000808_1	217000808	1	117000812;1	1
217000808_2	217000808	2	117000812;1	1
217000808_3	217000808	3	117000812;1	1
217000809_1	217000809	1	117000809;1	1
210201301_1	210201301	1	0.96	1
210201301_2	210201301	2	1.2	1
210201301_3	210201301	3	1.6	1
210201302_1	210201302	1	0.96	1
210201302_2	210201302	2	0.96	1
210201302_3	210201302	3	0.96	1
210201303_1	210201303	1	1.6	1
210201303_2	210201303	2	1.6	1
210201303_3	210201303	3	1.6	1
210201303_4	210201303	4	1.6	1
210201303_5	210201303	5	1.6	1
210201303_6	210201303	6	1.6	1
210201303_7	210201303	7	1.6	1
210201303_8	210201303	8	1.6	1
210201303_9	210201303	9	1.6	1
210201303_10	210201303	10	1.6	1
210201303_11	210201303	11	1.6	1
210201303_12	210201303	12	1.6	1
210201304_1	210201304	1	1.71	1
210201304_2	210201304	2	1.71	1
210201304_3	210201304	3	1.71	1
210201304_4	210201304	4	1.71	1
210400201_1	210400201	1	0.96	1
210400201_2	210400201	2	1.2	1
210400201_3	210400201	3	1.5	1
210400202_1	210400202	1	0.96	1
210400202_2	210400202	2	1.2	1
210400202_3	210400202	3	1.6	1
210400203_1	210400203	1	2.35	1
210400203_2	210400203	2	2.35	1
210400203_3	210400203	3	2.35	1
210400203_4	210400203	4	2.35	1
210400204_1	210400204	1	0.2	1
210400204_2	210400204	2	0.2	1
210400204_3	210400204	3	0.2	1
210400204_4	210400204	4	0.2	1
210400205_1	210400205	1	99	1
210400205_2	210400205	2	99	1
210400205_3	210400205	3	99	1
210400205_4	210400205	4	99	1
210400206_1	210400206	1	199	1
210400206_2	210400206	2	199	1
210400206_3	210400206	3	199	1
210400206_4	210400206	4	199	1
216900801_1	216900801	1	0.96	1
216900801_2	216900801	2	1.2	1
216900801_3	216900801	3	1.5	1
216900802_1	216900802	1	0.96	1
216900802_2	216900802	2	1.2	1
216900802_3	216900802	3	1.5	1
216900803_1	216900803	1	2.82	1
216900803_2	216900803	2	2.82	1
216900803_3	216900803	3	2.82	1
216900803_4	216900803	4	2.82	1
216900804_1	216900804	1	3	1
216900804_2	216900804	2	3	1
216900804_3	216900804	3	3	1
216900805_1	216900805	1	116900801;1	1
216900805_2	216900805	2	116900801;1	1
216900805_3	216900805	3	116900801;1	1
216900806_1	216900806	1	-1	1
216900807_1	216900807	1	0.15	1
210301101_1	210301101	1	0.96	1
210301101_2	210301101	2	1.2	1
210301101_3	210301101	3	1.5	1
210301102_1	210301102	1	0.96	1
210301102_2	210301102	2	1.2	1
210301102_3	210301102	3	1.5	1
210301103_1	210301103	1	2.26	1
210301103_2	210301103	2	2.26	1
210301103_3	210301103	3	2.26	1
210301103_4	210301103	4	2.26	1
210301104_1	210301104	1	20;1	1
210301104_2	210301104	2	20;1	1
210301104_3	210301104	3	20;1	1
210301104_4	210301104	4	20;1	1
210301106_1	210301106	1	0.1	1
210301106_2	210301106	2	0.1	1
210301106_3	210301106	3	0.1	1
210301106_4	210301106	4	0.1	1
210301107_1	210301107	1	0	1
210301107_2	210301107	2	0	1
210301107_3	210301107	3	0	1
210301107_4	210301107	4	0	1
210301108_1	210301108	1	40;1	1
210301108_2	210301108	2	40;1	1
210301108_3	210301108	3	40;1	1
210301108_4	210301108	4	40;1	1
201500801_1	201500801	1	1;0.1;1;4	1
201500802_1	201500802	1	10	1
217100801_1	217100801	1	0.96	1
217100801_2	217100801	2	1.2	1
217100801_3	217100801	3	1.6	1
217100802_1	217100802	1	0.78	1
217100802_2	217100802	2	0.96	1
217100802_3	217100802	3	1.3	1
217100803_1	217100803	1	1.92	1
217100803_2	217100803	2	1.92	1
217100803_3	217100803	3	1.92	1
217100803_4	217100803	4	1.92	1
217100804_1	217100804	1	1	1
217100804_2	217100804	2	1	1
217100804_3	217100804	3	1	1
217100805_1	217100805	1	1	1
217100805_2	217100805	2	1	1
217100805_3	217100805	3	1	1
217100806_1	217100806	1	1	1
217100807_1	217100807	1	117100844;1	1
217100808_1	217100808	1	117100847;1	1
210600501_1	210600501	1	0.96	1
210600501_2	210600501	2	1.2	1
210600501_3	210600501	3	1.5	1
210600502_1	210600502	1	0.96	1
210600502_2	210600502	2	1.2	1
210600502_3	210600502	3	1.5	1
210600503_1	210600503	1	2	1
210600503_2	210600503	2	2	1
210600503_3	210600503	3	2	1
210600503_4	210600503	4	2	1
210600504_1	210600504	1	1	1
210600504_2	210600504	2	1	1
210600504_3	210600504	3	1	1
210600505_1	210600505	1	2.35	1
210600505_2	210600505	2	2.35	1
210600505_3	210600505	3	2.35	1
210600505_4	210600505	4	2.35	1
210600506_1	210600606	1	3.06	1
210600506_2	210600606	2	3.06	1
210600506_3	210600606	3	3.06	1
210600506_4	210600606	4	3.06	1
210600507_1	210600507	1	110600504;12	1
210600508_1	210600508	1	10;0;7;1	1
210600509_1	210600509	1	2	1
210600510_1	210600510	1	3	1
210600511_1	210600511	1	110600506;2	1
217200801_1	217200801	1	0.96	1
217200801_2	217200801	2	1.2	1
217200801_3	217200801	3	1.5	1
217200802_1	217200802	1	0.96	1
217200802_2	217200802	2	1.2	1
217200802_3	217200802	3	1.5	1
217200803_1	217200803	1	2	1
217200803_2	217200803	2	2	1
217200803_3	217200803	3	2	1
217200803_4	217200803	4	2	1
217200804_1	217200804	1	117200807;6	1
217200805_1	217200805	1	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_2	217200805	2	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_3	217200805	3	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_4	217200805	4	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_5	217200805	5	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_6	217200805	6	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_7	217200805	7	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_8	217200805	8	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_9	217200805	9	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_10	217200805	10	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_11	217200805	11	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200805_12	217200805	12	1;0.9;0;0;2;0.9;3;0.9;5;0.9;6;0.9;209;0.9;210;0.9	1
217200806_1	217200806	1	1;0.93;0;0;2;0.93;3;0.93;5;0.93;6;0.93;209;0.93;210;0.93	1
217200806_2	217200806	2	1;0.93;0;0;2;0.93;3;0.93;5;0.93;6;0.93;209;0.93;210;0.93	1
217200806_3	217200806	3	1;0.93;0;0;2;0.93;3;0.93;5;0.93;6;0.93;209;0.93;210;0.93	1
