id	role	star	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
7310100503	101005	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并对目标施加_#stacktime_num_0_3_层<color="#FF7F50">「易伤」</color>_#round_num_0_3_0_回合\n<color="#FF7F50">「易伤」</color>：提升目标10%受到伤害（可叠加，最高10层）	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並對目標施加_#stacktime_num_0_3_層<color="#FF7F50">「易傷」</color>_#round_num_0_3_0_回合\n<color="#FF7F50">「易傷」</color>：提升目標10%受到傷害（可疊加，最高10層）	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and applies _#stacktime_num_0_3_ stacks of <color="#FF7F50">[Vulnerability]</color> for _#round_num_0_3_0_ turn(s).\n<color="#FF7F50">[Vulnerability]</color>: Increases the target's damage received by 10% (stacks up to 10 times).	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与え、対象に_#round_num_0_3_0_ターン持続する<color="#FF7F50">「被ダメージ増加」</color>を_#stacktime_num_0_3_スタック付与する。\n<color="#FF7F50">「被ダメージ増加」</color>：対象に与えるダメージが10%増加する（最大10スタックまで）。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~</color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, _#round_num_0_3_0_턴 동안  _#stacktime_num_0_3_스택의 <color="#FF7F50">「취약」</color> 효과를 부여한다.\n<color="#FF7F50">「취약」</color>: 목표에게 적용되는 대미지가 10 % 증가된다.(중첩, 최대 10스택 중첩 가능)	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ติด​เอฟเฟกต์​ <color="#FF7F50">[เปราะบาง]</color>​ _#stacktime_num_0_3_​ ชั้น​ เป็นเวลา​ _#round_num_0_3_0_​ เทิร์น​\n<color="#FF7F50">[​เปราะบาง​]</color>:​ เพิ่ม​ดา​เม​จ​ที่​ได้รับ​ 10%​ ให้​กับ​เป้าหมาย​ (​ซ้อนทับ​ได้​สูงสุด​ 10​ ชั้น​)​
7310100505	101005	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并对目标施加_#stacktime_num_0_3_层<color="#FF7F50">「易伤」</color>_#round_num_0_3_0_回合\n<color="#FF7F50">「易伤」</color>：提升目标10%受到伤害（可叠加，最高10层）	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並對目標施加_#stacktime_num_0_3_層<color="#FF7F50">「易傷」</color>_#round_num_0_3_0_回合\n<color="#FF7F50">「易傷」</color>：提升目標10%受到傷害（可疊加，最高10層）	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and applies _#stacktime_num_0_3_ stacks of <color="#FF7F50">[Vulnerability]</color> for _#round_num_0_3_0_ turn(s).\n<color="#FF7F50">[Vulnerability]</color>: Increases the target's damage received by 10% (stacks up to 10 times).	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与え、対象に_#round_num_0_3_0_ターン持続する<color="#FF7F50">「被ダメージ増加」</color>を_#stacktime_num_0_3_スタック付与する。\n<color="#FF7F50">「被ダメージ増加」</color>：対象に与えるダメージが10%増加する（最大10スタックまで）。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~</color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, _#round_num_0_3_0_턴 동안  _#stacktime_num_0_3_스택의 <color="#FF7F50">「취약」</color> 효과를 부여한다.\n<color="#FF7F50">「취약」</color>: 목표에게 적용되는 대미지가 10 % 증가된다.(중첩, 최대 10스택 중첩 가능)	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ติด​เอฟเฟกต์​ <color="#FF7F50">[เปราะบาง]</color>​ _#stacktime_num_0_3_​ ชั้น​ เป็นเวลา​ _#round_num_0_3_0_​ เทิร์น​\n<color="#FF7F50">[​เปราะบาง​]</color>:​ เพิ่ม​ดา​เม​จ​ที่​ได้รับ​ 10%​ ให้​กับ​เป้าหมาย​ (​ซ้อนทับ​ได้​สูงสุด​ 10​ ชั้น​)​
7310200800	102008	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310200801	102008	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310200803	102008	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310200805	102008	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310200700	102007	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1 _배 대미지를 부여한다	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7310200701	102007	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7310200703	102007	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7310200705	102007	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7310201100	102011	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310201101	102011	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310201103	102011	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310201105	102011	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并使目标降低_#skill_effectintnolv_0_3_1_点奥义能量	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並使目標降低_#skill_effectintnolv_0_3_1_點奧義能量	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and reduces their SP by _#skill_effectintnolv_0_3_1_.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象のSP−_#skill_effectintnolv_0_3_1_点。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9">~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다. 목표의 필살기 게이지는 _#skill_effectintnolv_0_3_1_pt로 감소된다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ลด​พลังงาน​อัล​ติ​เมท​ของ​เป้าหมาย​ลง​ _#skill_effectintnolv_0_3_1_​ แต้ม​
7310200100	102001	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害	Deals _#skill_effectperstar_0_0_1_ ATK as damage to one enemy.	敵単体に攻撃力_#skill_effectperstar_0_0_1_のダメージを与える。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperstar_0_0_1_​ ของ​ ATK​
7310200101	102001	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​
7310200103	102001	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​
7310200105	102001	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​
