id	skillId	starSkill	skillClass	triggerRule	skillType	label	skillStarMax	skillLvMax	isAoe	starEffect1	effectCondition1	effectTarget1	effect1	effectType1	starEffect2	effectCondition2	effectTarget2	effect2	effectType2	damageTarget	damageEffect	scriptType	scriptNum	damageEffectType	starEffect3	effectCondition3	effectTarget3	effect3	effectType3	starEffect4	effectCondition4	effectTarget4	effect4	effectType4	starEffect5	effectCondition5	effectTarget5	effect5	effectType5	starEffect6	effectCondition6	effectTarget6	effect6	effectType6	starEffect7	effectCondition7	effectTarget7	effect7	effectType7	hitRatio	skillTags	action	intensive	status
41148008	41148008	7	1		1	2	3	3	0											101	214800801			2																										1		1	1	1
42148008	42148008	7	1		1	2	3	3	1											102	214800802			2	7	1	-1	114800801	1																					1		2	1	1
43148008	43148008	33554431	1		3	2	25	25	0											101	214800803			2																										1		0	1	1
44148008	44148008	7	1		1	2	3	3	0											101	214800804			2																										1		1	1	1
45148008	45148008	7	1		1	2	3	3	1											102	214800802			2	7	1	-1	114800805	1																					1		2	1	1
46148008	46148008	33554431	1		3	2	25	25	0						33554431	1	202	115100801	1	101	214800803			2																										1		0	1	1
514019001	514019001	1	1		1	2	1	1	0											101	201010101			2																										0.1;0.1;0.2;0.2;0.2;0.2		1	0	1
524019001	524019001	1	1		1	2	1	1	0											101	201010139			2	1	1	-1	204050153	2																					1		2	0	1
534019001	534019001	1	1		1	2	1	1	0											130	201160101			2																										1		3	0	1
544019001	544019001	1	1		1	1	1	1	0											301	206030104			2	1	1	-1	104019001	1																					1		4	0	1
554019001	554019001	1	1		3	2	1	1	1											102	201160104			2	1	1	-1	204050153	2																					1		0	0	1
1010059	1010059	1	2		4	1	1	1	1											202	1010116			1																										1		2	1	1
8010156	8010156	1	2		4	1	1	1	1											102	8100275			1																										1		2	1	1
8010157	8010157	1	2		4	1	1	1	1											202	8100277			1																										1		2	1	1
8010158	8010158	1	2		4	1	1	1	1											102	8100261			1	1	1	202	8100263	1																					1		2	1	1
8010159	8010159	1	2		4	1	1	1	1											301	8100266			1																										1		2	1	1
8010160	8010160	1	2		4	1	1	1	1											102	8100279			1																										1		2	1	1
8010161	8010161	1	2		4	1	1	1	1											202	8100282			1	1	1	202	8100283	1																					1		2	1	1
8010162	8010162	1	2		4	1	1	1	1											102	8100285			1	1	1	202	8100287	1																					1		2	1	1
8010163	8010163	1	2		4	1	1	1	1											102	8100289			1	1	1	-1	8100291	1																					1		2	1	1
8010164	8010164	1	2		4	1	1	1	1											102	8100293			1	1	1	202	8100295	1																					1		2	1	1
8010165	8010165	1	2		4	1	1	1	1											102	8100303			1	1	1	301	8100300	1																					1		2	1	1
8010166	8010166	1	2		4	1	1	1	1											102	8100297			1																										1		2	1	1
41803001	41803001	7	1		1	2	3	3	0											101	280300101			2	7	1	105	180300101	1																					1		1	1	1
42803001	42803001	7	1		2	2	3	3	0											101	280300102			2	7	1	-1	180300102	1																					0.2;0.2;0.2;0.2;0.2		2	1	1
43803001	43803001	33554431	1		3	1	25	25	1											202	180300802			1	33554431	1	301	180300103	1	33554431	1	301	180300104	1																1		0	1	1
44803001	44803001	7	1		2	4	3	3	0						7	1	301	180300103	1	334	280300102			2	7	1	-1	180300102	1	7	1	301	280300103	2																0.2;0.2;0.2;0.2;0.2	1	2	1	1
514051001	514051001	1	1		1	2	1	1	0											101	201010101			2																										0.1;0.1;0.2;0.2;0.2;0.2		1	0	1
524051001	524051001	1	1		1	1	1	1	0											301	1010126			1	1	1	301	315020104	2																					1		2	0	1
534051001	534051001	1	1		1	2	1	1	1											102	201010144			2	1	1	130	115400817	1																					1		3	0	1
544051001	544051001	1	1		1	2	1	1	0											101	201130101			2																										0.3;0.3;0.4		4	0	1
554051001	554051001	1	1		3	2	1	1	1											102	301130104			2	1	1	-1	115400817	1																					1		0	0	1
8010167	8010167	1	2		4	1	1	1	1											102	8100305			1	1	1	202	8100309	1																					1		2	1	1
8010168	8010168	1	2		4	1	1	1	1											102	8100307			1	1	1	202	8100311	1																					1		2	1	1
41154008	41154008	7	1		1	2	3	3	0											101	215400801			2	7	1	301	215400804	2																					1		1	1	1
42154008	42154008	7	1		2	2	3	3	0											101	215400802			2	7	1	-1	115400805	1																					1		2	1	1
43154008	43154008	33554431	1		3	2	25	25	0											101	215400805			2	33554431	1	-1	215400803	2	33554431	1	-1	215400809	2																1		0	1	1
44154008	44154008	33554431	1		3	2	25	25	0											101	215400805			2	33554431	1	-1	215400808	2	33554431	1	-1	215400809	2																1		0	1	1
41146008	41146008	7	1		1	2	3	3	0											101	214600801			2	7	1	-1	114600806	1																					1		1	1	1
42146008	42146008	7	1		2	2	3	3	0											101	214600802			2	7	1	-1	180300102	1																					0.2;0.2;0.2;0.2;0.2		2	1	1
43146008	43146008	33554431	1		3	2	25	25	0											101	214600803			2	33554431	1	-1	114600801	1	33554431	1	-1	114600803	1																1		0	1	1
44146008	44146008	33554431	1		3	2	25	25	0	33554431	1	-1	114600801	1	33554431	1	-1	114600803	1	101	214600803			2																										1		0	1	1
1010060	1010060	1	2		4	1	1	1	1											202	1010134			1	1	1	134	1010132	1																					1		2	1	1
1010061	1010061	1	2		4	1	1	1	1											134	1010135			1																										1		0	0	1
1010062	1010062	1	2		4	1	1	1	1											102	201211057			2																										1		0	0	1
8010169	8010169	1	2		4	1	1	1	1											301	8100316			1	1	1	202	8100313	1																					1		2	1	1
8010170	8010170	1	2		4	1	1	1	1											202	8100314			1	1	1	202	8100315	1																					1		2	1	1
7100201	7100201	1	2		4	1	1	1	1											202	7100201			1	1	1	202	7100203	1	1	1	102	7100209	1																1		2	1	1
7100205	7100205	1	2		4	1	1	1	1											202	8100295			1	1	1	102	7100209	1																					1		2	1	1
7100206	7100206	1	2		4	1	1	1	1											202	7100206			1	1	1	102	7100209	1																					1		2	1	1
8010171	8010171	1	2		4	1	1	1	1											102	8100317			1																										1		2	1	1
8010172	8010172	1	2		4	1	1	1	1											102	8100319			1																										1		2	1	1
511075001	511075001	1	1		1	2	1	1	0											101	201010101			2																										0.4;0.6		1	0	1
521075001	521075001	1	1		2	2	1	1	1											102	201010102			2	1	1	-1	101075001	1																					1		2	0	1
571075001	571075001	1	1		3	2	1	1	1											102	301070102			2	1	1	-1	204050151	2																					0.2;0.3;0.5		0	0	1
511076001	511076001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521076001	521076001	1	1		2	2	1	1	0											101	201010101			2	1	1	-1	101076001	1																					1		2	0	1
571076001	571076001	1	1		3	2	1	1	0	1	1	301	101076002	1						101	201040101			2																										1		0	0	1
511077001	511077001	1	1		1	2	1	1	0											101	201010101			2																										0.4;0.6		1	0	1
521077001	521077001	1	1		2	2	1	1	1											102	201010102			2	1	1	-1	204050151	2																					1		2	0	1
571077001	571077001	1	1		3	2	1	1	1											102	201250104			2																										0.2;0.3;0.5		0	0	1
511078001	511078001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521078001	521078001	1	1		2	2	1	1	1											102	201010102			2	1	1	-1	204050151	2																					1		2	0	1
571078001	571078001	1	1		3	2	1	1	0											102	201250103			2																										0.15;0.15;0.15;0.15;0.4		0	0	1
511079001	511079001	1	1		1	2	1	1	0											101	201040101			2																										1		1	0	1
521079001	521079001	1	1		2	3	1	1	0											101	101079001			1	1	1	-1	101079002	1																					1		2	0	1
571079001	571079001	1	1		3	2	1	1	0											101	301010101			2																										0.2;0.4;0.1;0.1;0.1;0.1		0	0	1
511081001	511081001	1	1		1	2	1	1	0											101	201040101			2																										1		1	0	1
521081001	521081001	1	1		2	1	1	1	0											301	101081001			1	1	1	-1	300212052	2																					1		2	0	1
571081001	571081001	1	1		3	2	1	1	0											101	301040102			2																										1		0	0	1
511080001	511080001	1	1		1	2	1	1	0											101	201010101			2																										0.6;0.2;0.2		1	0	1
521080001	521080001	1	1		2	2	1	1	1											102	201010102			2																										0.25;0.25;0.25;0.25		2	0	1
571080001	571080001	1	1		3	2	1	1	0											101	301040102			2																										0.2;0.2;0.1;0.2;0.2;0.1		0	0	1
514050001	514050001	1	1		1	2	1	1	0											101	201070101			2	1	9491	-1	544050001	3																					1		1	0	1
524050001	524050001	1	1		2	1	1	1	1											202	104050001			1	1	1	-1	104050004	1																					1		2	0	1
534050001	534050001	1	1		2	3	1	1	1											102	104050002			1	1	1	-1	104050003	1																					1		3	0	1
544050001	544050001	1	1		2	2	1	1	1											102	201010102			2	1	1	-1	104050011	1																					1		4	0	1
574050001	574050001	1	1		3	2	1	1	0											101	301060103			2																										0.3;0.3;0.1;0.1;0.1;0.1		0	0	1
8010173	8010173	1	2		4	1	1	1	1											202	8100323			1	1	1	102	8100324	1																					1		2	1	1
8010174	8010174	1	2		4	1	1	1	1											202	8100326			1	1	1	102	8100327	1																					1		2	1	1
8010175	8010175	1	2		4	1	1	1	1											301	8100322			1	1	1	202	8100321	1																					1		2	1	1
8010176	8010176	1	2		4	1	1	1	1											202	8100329			1	1	1	202	8100330	1																					1		2	1	1
8010177	8010177	1	2		4	1	1	1	1											202	8100337			1	1	1	202	8100335	1																					1		2	1	1
8010178	8010178	1	2		4	1	1	1	1											202	8100332			1	1	1	202	8100333	1																					1		2	1	1
8010179	8010179	1	2		4	1	1	1	1											202	8100339			1	1	1	202	8100341	1																					1		2	1	1
8010180	8010180	1	2		4	1	1	1	1											202	8100351			1	1	1	202	8100353	1																					1		2	1	1
8010181	8010181	1	2		4	1	1	1	1											102	8100343			1	1	1	-1	8100345	1																					1		2	1	1
8010182	8010182	1	2		4	1	1	1	1											202	8100355			1	1	1	202	8100357	1																					1		2	1	1
8010183	8010183	1	2		4	1	1	1	1											102	8100347			1	1	1	-1	8100349	1																					1		2	1	1
518014001	518014001	1	1		1	2	1	1	0											101	201010101			2	1	1	101	102421101	1																					1		1	0	1
528014001	528014001	1	1		2	2	1	1	1											102	201010102			2	1	1	102	108014013	1																					1		2	0	1
538014001	538014001	1	1		2	1	1	1	1											202	206030103			2	1	1	301	108014014	1	1	1	202	108014015	1																1		3	0	1
548014001	548014001	1	1		2	1	1	1	0											105	201010101			2																										0.3;0.3;0.4		4	0	1
578014001	578014001	1	1		3	1	1	1	0											105	201100103			2																										1		0	0	1
8010184	8010184	1	2		4	1	1	1	1											202	8100359			1																										1		2	1	1
8010185	8010185	1	2		4	1	1	1	1											102	8100361			1																										1		2	1	1
8010186	8010186	1	2		4	1	1	1	1											102	8100363			1	1	1	202	8100365	1																					1		2	1	1
8010187	8010187	1	2		4	1	1	1	1											102	8100367			1																										1		2	1	1
8010188	8010188	1	2		4	1	1	1	1											102	8100369			1	1	1	202	8100371	1																					1		2	1	1
511002041	511002041	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521002041	521002041	1	1		2	1	1	1	0											301	10100201			1																										1		2	0	1
571002041	571002041	1	1		3	2	1	1	1	1	1	-1	10100202	1						102	301010102			2	1	1	301	209010151	2																					1		0	0	1
511045043	511045043	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521045043	521045043	1	1		2	1	1	1	1											202	210010101			2																										1		2	0	1
571045043	571045043	1	1		3	2	1	1	0											101	301010101			2	1	1	101	201210353	2																					1		0	0	1
514022041	514022041	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
524022041	524022041	1	1		2	2	1	1	1	1	1	-1	10402243	1						102	201010102			2																										1		2	0	1
534022041	534022041	1	1		2	1	1	1	1											202	210010101			2																										1		3	0	1
544022041	544022041	1	1		2	1	1	1	0											101	201210354			2																										1		4	0	1
574022041	574022041	1	1		3	2	1	1	0											101	301010101			2	1	1	301	10402244	1																					1		0	0	1
41103012	41103012	7	1		1	2	3	1	0											101	210301201			2	7	1	202	110301201	1																7	2019	301	110301207	1	0.5;0.5		1	1	1
42103012	42103012	7	1		1	2	3	1	0											101	210301202			2	7	1	251	110301202	1	7	1	301	110301218	1											7	2019	301	110301207	1	0.25;0.25;0.25;0.25		2	1	1
43103012	43103012	33554431	1		3	2	25	25	0											101	210301203			2	33554431	1	301	210301212	2	33554431	1	301	210301213	2	33554431	9607	301	110301204	1	33554431	9607	301	110301203	1						1		0	1	1
44103012	44103012	7	1		1	2	3	1	0											101	210301201			2	7	1	301	210301204	2	7	1	-1	210301205	2											7	2019	301	110301207	1	0.3;0.3;0.4		4	1	1
45103012	45103012	7	1		1	2	3	1	0											101	210301202			2	7	9606	301	210301206	2	7	9606	-1	210301207	2											7	2019	301	110301207	1	0.2;0.2;0.2;0.2;0.2		5	1	1
46103012	46103012	33554431	1		3	2	25	25	0											101	210301203			2	33554431	9607	301	110301204	1	33554431	9607	301	110301203	1																1		0	1	1
41126008	41126008	7	1		1	2	3	1	1											102	212600801			2																										1		1	1	1
42126008	42126008	7	1		1	2	3	1	0											101	212600802	3	1;0.35;0.3	2																										1;1		2	1	1
43126008	43126008	33554431	1		3	2	25	25	1											102	212600803			2	33554431	1	301	112600801	1																					1		0	1	1
44126008	44126008	7	1		1	2	3	1	0											101	212600802	3	1;0.35;0.3	2																										1;1;1;1		4	1	1
45126008	45126008	7	1		1	2	3	1	0											101	212600802	3	1;0.35;0.3	2																										1;1;1;1;1;1		5	1	1
46126008	46126008	33554431	1		3	2	25	25	1											102	212600803			2	33554431	2018	-1	212600804	2	33554431	1	301	112600801	1																1		0	1	1
41147008	41147008	7	1		1	2	3	1	1											102	214700801			2																										1		1	1	1
42147008	42147008	7	1		1	1	3	1	1	7	1	202	114700800	1						102	900011			1	7	1	301	114700801	1																					1		2	1	1
43147008	43147008	33554431	1		3	1	25	25	1											202	214700802			2	33554431	1	301	114700801	1																					1		0	1	1
44147008	44147008	7	1		1	1	3	1	1	7	1	202	114700809	1						102	900011			1	7	1	301	114700801	1																					1		2	1	1
45147008	45147008	7	1		1	2	3	1	1											102	214700801			2	7	1	337	114700809	1																					1		1	1	1
41138001	41138001	7	1		1	2	3	3	0						7	9551	230	113800107	1	101	213800101			2	7	1	230	213800102	2																					0.3;0.3;0.4		1	1	1
42138001	42138001	7	1		2	1	3	3	0											201	113800101			1	7	9551	-1	113800107	1																					1		2	1	1
43138001	43138001	33554431	1		3	1	25	25	1											202	113800102			1																										1		0	1	1
44138001	44138001	33554431	1		3	1	25	25	1											202	113800109			1																										1		0	1	1
41159008	41159008	7	1		1	2	3	1	0											101	215900801			2	7	1	301	115900801	1																					0.5;0.5		1	1	1
42159008	42159008	7	1		2	1	3	1	0											101	115900802			1	7	9593	301	115900803	1	7	2029	301	115900804	1	7	2030	301	115900805	1											1		2	1	1
43159008	43159008	33554431	1		3	2	25	25	0											101	215900802			2	33554431	9593	301	115900828	1	33554431	2029	301	115900829	1	33554431	2030	301	115900830	1											1		0	1	1
44159008	44159008	7	1		2	5	3	1	0	7	2018	-1	115900812	1						101	215900803			2	7	2018	301	215900805	2	7	1	301	115900824	1																1		4	1	1
45159008	45159008	7	1		2	5	3	1	0	7	2018	-1	115900812	1						101	215900804			2	7	2018	301	215900805	2	7	1	301	115900824	1																1		5	1	1
8010189	8010189	1	2		4	1	1	1	1											202	8100374			1	1	1	301	8100376	1																					1		2	1	1
8010190	8010190	1	2		4	1	1	1	1											202	8100378			1	1	1	301	8100380	1	1	1	301	8100382	1																1		2	1	1
8010191	8010191	1	2		4	1	1	1	1											202	8100384			1	1	1	301	8100386	1																					1		2	1	1
8010192	8010192	1	2		4	1	1	1	1											202	8100388			1	1	1	301	8100390	1	1	1	301	8100392	1																1		2	1	1
8010193	8010193	1	2		4	1	1	1	1											102	8100394			1																										1		2	1	1
8010194	8010194	1	2		4	1	1	1	1											202	8100378			1	1	1	301	8100380	1	1	1	301	8100382	1																1		2	1	1
8010195	8010195	1	2		4	1	1	1	1											102	8100367			1																										1		2	1	1
8010196	8010196	1	2		4	1	1	1	1											202	8100388			1	1	1	301	8100390	1	1	1	301	8100392	1																1		2	1	1
8010197	8010197	1	2		4	1	1	1	1											202	8100374			1	1	1	102	8100402	1																					1		2	1	1
8010198	8010198	1	2		4	1	1	1	1											202	8100378			1	1	1	301	8100380	1	1	1	301	8100382	1																1		2	1	1
8010199	8010199	1	2		4	1	1	1	1											202	8100384			1	1	1	102	8100403	1																					1		2	1	1
8010200	8010200	1	2		4	1	1	1	1											202	8100388			1	1	1	301	8100390	1	1	1	301	8100392	1																1		2	1	1
41128008	41128008	7	1		1	2	3	1	1											101	212800801			2																										0.3;0.3;0.4		1	1	1
42128008	42128008	7	1		1	2	3	1	1											102	212800802			2	7	1	251	112800801	1																					1		2	1	1
43128008	43128008	33554431	1		3	2	25	25	1											102	212800803			2	33554431	1	301	212800804	2																					0.2;0.2;0.2;0.2;0.2		0	1	1
41131001	41131001	7	1		1	2	3	1	0											101	213100101			2	7	1	301	113100104	1	6	1	301	113100101	1	4	1	101	113100102	1											0.5;0.5		1	1	1
42131001	42131001	7	1		2	2	3	1	0											101	213100102			2	7	1	301	113100104	1	7	1	301	113100103	1																0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		2	1	1
43131001	43131001	33554431	1		3	2	25	25	0											101	213100104			2	33554431	1	301	213100105	2																					1		0	1	1
44131001	44131001	7	1		2	2	3	1	0											101	213100103			2	7	1	301	113100104	1	7	1	301	113100103	1																0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		2	1	1
45131001	45131001	33554431	1		3	2	25	25	0											101	213100108			2	33554431	1	301	213100105	2																					1		0	1	1
8010201	8010201	1	2		4	1	1	1	1											202	8100404			1	1	1	202	8100406	1																					1		2	1	1
8010202	8010202	1	2		4	1	1	1	1											202	8100408			1	1	1	202	8100410	1																					1		2	1	1
8010203	8010203	1	2		4	1	1	1	1											202	8100412			1																										1		2	1	1
8010204	8010204	1	2		4	1	1	1	1											102	8100414			1																										1		2	1	1
41160008	41160008	7	1		1	2	3	1	0											101	216000801			2																										1		1	1	1
42160008	42160008	7	1		1	2	3	1	0											101	216000802			2	7	1	-1	116000801	1																					0.2;0.4;0.4		2	1	1
43160008	43160008	33554431	1		3	2	25	25	0											101	216000803			2	33554431	2011	-1	116000810	1																					1		0	1	1
44160008	44160008	33554431	1		3	2	25	25	0											101	216000803			2	33554431	2011	-1	116000811	1																					1		0	1	1
41161008	41161008	7	1		1	2	3	1	0											101	216100801			2	7	2023	-1	116100801	1																					0.2;0.2;0.3;0.3		1	1	1
42161008	42161008	7	1		1	4	3	1	0											230	216100802			2	7	1	-1	116100802	1	7	1	-1	116100803	1																1		2	1	1
43161008	43161008	33554431	1		3	2	25	25	1	33554431	1	301	116100806	1	33554431	1	-1	216100811	2	102	216100803			2	33554431	1	202	116100807	1	33554431	1	301	216100805	2																1		0	1	1
44161008	44161008	7	1		1	2	3	1	1											102	216100801			2	7	2023	-1	116100801	1																					0.2;0.2;0.3;0.3		1	1	1
45161008	45161008	7	1		1	4	3	1	0											230	216100802			2	7	1	202	116100802	1	7	1	202	116100803	1	7	1	301	216100804	2											1		2	1	1
46161008	46161008	33554431	1		3	2	25	25	1	33554431	1	301	116100806	1	33554431	1	-1	216100811	2	102	216100803			2	33554431	1	202	116100807	1	33554431	1	301	216100808	2	33554431	1	301	216100809	2											1		0	1	1
8010205	8010205	1	2		4	1	1	1	1											102	8100416			1	1	1	202	8100418	1																					1		2	1	1
8010206	8010206	1	2		4	1	1	1	1											102	8100417			1	1	1	202	8100420	1																					1		2	1	1
514052001	514052001	1	1		1	2	1	1	0											101	3405200101			2	1	9619	-1	3405200102	2																					0.3;0.3;0.4		1	1	1
524052001	524052001	1	1		2	2	1	1	1											102	3405200103			2	1	9619	301	1405200103	1																					0.2;0.2;0.2;0.2;0.2		2	1	1
574052001	574052001	1	1		3	2	1	1	1											102	3405200104			2	1	9620	-1	3405200105	2	1	9620	-1	3405200106	2	1	1	202	1405200101	1											1		0	1	1
544052001	544052001	1	1		2	5	1	1	1											102	1405200102			1																										1		4	1	1
8010207	8010207	1	2		4	1	1	1	1											202	8100422			1																										1		2	1	1
8010208	8010208	1	2		4	1	1	1	1											202	8100424			1																										1		2	1	1
8010209	8010209	1	2		4	1	1	1	1											102	8100426			1																										1		2	1	1
8010210	8010210	1	2		4	1	1	1	1											202	8100427			1	1	1	202	8100428	1	1	1	202	8100429	1																1		2	1	1
51145008	51145008	1	1		2	2	1	1	0											101	314500803			2																										0.4;0.6		1	1	1
52145008	52145008	1	1		1	2	1	1	0											101	314500801			2	1	1	301	1314500801	1																					0.3;0.3;0.4		2	1	1
57145008	57145008	1	1		3	2	1	1	0											136	314500805			2	1	1	301	1314500801	1	1	1	-1	1314500802	1																1		0	1	1
54145008	54145008	1	1		2	2	1	1	0	1	2022	-1	1314500810	1						101	314500803			2						1	2022	103	314500804	2																0.4;0.6		1	1	1
55145008	55145008	1	1		1	2	1	1	0											101	314500801			2	1	1	301	1314500801	1																					0.3;0.3;0.4		2	1	1
511027002	511027002	1	1		1	2	1	1	0											101	3102700201			2																										1		1	1	1
521027002	521027002	1	1		1	2	1	1	0																																									1		1	1	1
531027002	531027002	1	1		3	2	1	1	0																																									1		1	1	1
8010211	8010211	1	2		4	1	1	1	1											202	8100431			1																										1		2	1	1
8010212	8010212	1	2		4	1	1	1	1											202	8100435			1																										1		2	1	1
41156008	41156008	7	1		1	2	3	1	0						7	1	102	215600806	2	101	215600801			2	7	1	-1	115600801	1																7	1	-1	115700801	1	0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		1	1	1
42156008	42156008	7	1		1	1	3	1	0											201	115600803			1	7	1	-1	115600814	1																					1		2	1	1
43156008	43156008	33554431	1		3	1	25	25	1											202	115600805			1	33554431	1	301	115600807	1	33554431	1	301	115600808	1	33554431	1	301	115600823	1											1		0	1	1
44156008	44156008	7	1		1	2	3	1	0											101	215600801			2	7	1	-1	115600802	1																7	1	-1	115700801	1	0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125	1	1	1	1
45156008	45156008	7	1		3	2	3	1	0											101	215600803			2	7	1	301	215600804	2																					0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125	1	1	1	1
46156008	46156008	7	1		1	2	3	1	0						7	1	102	215600807	2	101	215600801			2	7	1	-1	115600818	1																7	1	-1	115700801	1	0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		1	1	1
47156008	47156008	7	1		1	1	3	1	0											201	115600820			1	7	1	-1	115600814	1																					1		2	1	1
48156008	48156008	7	1		1	2	3	1	1											101	215600805			2	7	1	301	215600804	2																					0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125	1	1	1	1
41157008	41157008	7	1		1	2	3	1	0											101	215700801			2																					7	1	-1	115700801	1	0.167;0.167;0.167;0.167;0.167;0.167		1	1	1
42157008	42157008	7	1		1	2	3	1	0											101	215700802			2	7	1	-1	115700810	1																					0.091;0.091;0.091;0.091;0.091;0.091;0.091;0.091;0.091;0.091;0.09		2	1	1
43157008	43157008	33554431	1		3	2	25	25	0											101	215700803			2	33554431	1	-1	115700808	1																33554431	1	-1	115700801		0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		0	1	1
44157008	44157008	7	1		1	2	3	1	0						7	1	301	115700811	1	342	215700801			2																					7	1	-1	115700801	1	0.167;0.167;0.167;0.167;0.167;0.167	1	1	1	1
45157008	45157008	7	1		1	2	3	1	0						7	1	301	115700812	1	342	215700801			2																					7	1	-1	115700801	1	0.167;0.167;0.167;0.167;0.167;0.167;0.167;0.167	1	1	1	1
46157008	46157008	7	1		1	2	3	1	0						7	1	301	115700812	1	342	215700804			2																					7	1	-1	115700801	1	0.167;0.167;0.167;0.167;0.167;0.167;0.167;0.167	1	1	1	1
47157008	47157008	7	1		1	2	3	1	0						7	1	301	115700812	1	342	215700805			2																					7	1	-1	115700801	1	0.167;0.167;0.167;0.167;0.167;0.167;0.167;0.167	1	1	1	1
48157008	48157008	7	1		1	2	3	1	0						7	1	301	115700812	1	342	215700801			2																					7	1	-1	115700801	1	0.167;0.167;0.167;0.167;0.167;0.167	1	1	1	1
41158008	41158008	7	1		1	2	3	1	0											101	215800801			2																										0.5;0.5		1	1	1
42158008	42158008	7	1		1	4	3	1	0						7	1	345	215800803	2	201	215800802			2	7	9633	-1	115800805	1	7	1	-1	115800804	1	7	1	301	115800804	1											1		2	1	1
43158008	43158008	33554431	1		3	1	25	25	0	33554431	1	301	215800805	2						202	115800807			1	33554431	1	301	115800808	1	33554431	1	301	115800809	1																1		0	1	1
44158008	44158008	7	1		1	4	3	1	0	7	1	-1		2	7	1	-1	115800820	1	201	215800802			2	7	9633	-1	115800819	1	7	1	-1	115800804	1	7	1	301	115800804	1											1		2	1	1
45158008	45158008	33554431	1		3	1	25	25	0	33554431	1	301	215800805	2						202	115800807			1	33554431	1	202	215800806	2	33554431	1	301	115800808	1	33554431	1	301	115800824	1	33554431	1	301	115800822	1	33554431	1	202	115800823	1	1		0	1	1
8010213	8010213	1	2		4	1	1	1	1											102	8100439			1	1	1	102	8100441	1																					1		2	1	1
8010214	8010214	1	2		4	1	1	1	1											102	8100443			1	1	1	102	8100445	1																					1		2	1	1
41102005	41102005	7	1		1	1	3	1	1											102	110200501			1																										1		1	1	1
42102005	42102005	7	1		1	2	3	1	0											101	210200501			2	7	1	-1	110200502	1																					0.2;0.4;0.4		2	1	1
43102005	43102005	33554431	1		3	2	25	25	1											102	210200502			2	33554431	1	-1	110200508	1																					1		0	1	1
44102005	44102005	7	1		1	2	3	1	0											101	210200501			2	7	1	-1	110200502	1																					0.2;0.4;0.4	1	2	1	1
8010215	8010215	1	2		4	1	1	1	1											202	8100337			1	1	1	202	8100330	1																					1		2	1	1
8010216	8010216	1	2		4	1	1	1	1											202	8100341			1	1	1	202	8100333	1																					1		2	1	1
8010217	8010217	1	2		4	1	1	1	1											202	8100447			1																										1		2	1	1
41163008	41163008	7	1		1	2	3	1	1											102	216300801			2	7	1	202	116300801	1																					0.3;0.3;0.4		2	1	1
42163008	42163008	7	1		1	2	3	1	0											101	216300802			2	7	1	301	216300804	2																					0.3;0.1;0.1;0.5		1	1	1
43163008	43163008	33554431	1		3	2	25	25	1						33554431	1	301	216300805	2	102	216300803			2	33554431	1	301	216300806	2																					1		0	1	1
44163008	44163008	7	1		1	2	3	1	1											102	216300801			2	7	1	202	116300809	1																					0.3;0.3;0.4		2	1	1
45163008	45163008	33554431	1		3	2	25	25	1						33554431	1	301	216300807	2	102	216300808			2	33554431	1	301	216300806	2																					1		0	1	1
41132008	41132008	7	1		1	2	3	1	1											102	213200801			2																										1		1	1	1
42132008	42132008	7	1		1	1	3	1	1											202	113200801			1	7	1	301	113200820	1																					1		2	1	1
43132008	43132008	33554431	1		3	2	25	25	1											102	213200802			2	33554431	1	-1	113200804	1																					1		0	1	1
41162008	41162008	7	1		1	2	3	1	0						7	1	-1	116200810	1	303	216200801			2	7	1	301	116200802	1																					0.2;0.3;0.5		1	1	1
42162008	42162008	7	1		1	2	3	1	1						7	1	-1	116200810	1	102	216200802			2																										1		2	1	1
43162008	43162008	33554431	1		3	2	25	25	1						33554431	1	-1	116200810	1	102	216200803			2	33554431	1	301	216200808	2																					1		0	1	1
44162008	44162008	7	1		1	2	3	1	0						7	1	-1	116200810	1	303	216200801			2	7	1	301	116200806	1											7	1	301	216200806	2	7	1	301	216200807	2	0.2;0.3;0.5	2	1	1	1
45162008	45162008	7	1		1	2	3	1	1						7	1	-1	116200810	1	102	216200804			2																7	1	301	216200806	2	7	1	301	216200807	2	1	2	2	1	1
46162008	46162008	33554431	1		3	2	25	25	1						33554431	1	-1	116200810	1	102	216200805			2	33554431	1	-1	116200807	1	33554431	1	301	216200808	2						33554431	1	301	216200806	2	33554431	1	301	216200807	2	1	2	0	1	1
