RoleId,,Level,Condition,ConditionDes,LevelType,,,Attr,AttrRefixId,AttrRefixType,,Group,Des,CostItem,LevelName,LevelIcon,,TypeName,TypeIcon,SkillChoose
3000003,黑神月咏,73,"16002,60",,4,,普攻强化Ⅶ,"101,106;102,14;103,6;104,55","3300031,1",1,普通攻击等级+1,0,Level_Des_3000003_4_73,"1006223,302",LevelName_3000003_73,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,74,"16002,60",,4,,属性强化Ⅶ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,310",LevelName_3000003_74,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,75,"16002,60",,4,,连携技强化Ⅶ,"101,106;102,15;103,6;104,56",,,连携技等级+1,0,,"1006223,318",LevelName_3000003_75,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,76,"16002,60",,4,,属性强化Ⅷ,"101,106;102,14;103,6;104,55","3300062,1",5,,0,,"1006223,326",LevelName_3000003_76,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,77,"16002,60",,4,,奥义强化Ⅶ,"101,105;102,14;103,6;104,56","3300032,1",1,奥义等级+1,0,Level_Des_3000003_4_77,"1006223,334",LevelName_3000003_77,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,78,"16002,60",,4,,属性强化Ⅸ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,342",LevelName_3000003_78,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,79,"16002,60",,4,,待机强化Ⅲ,"101,106;102,14;103,6;104,55","3300013,3",4,待机技能等级+1,1003,Level_Des_3000003_4_79,"1006223,350",LevelName_3000003_79,3900003_zy_jn_dj_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,80,"16002,60",,4,,传道Ⅲ,"101,106;102,14;103,6;104,56","3300008,3",3,每携带1位传道，自身治疗效果提升1.5%,30001,,"1006223,358",LevelName_3000003_80,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_4,"33000801,33000802"
3000003,黑神月咏,81,"16002,80",Level_ConditionDes_3000003_5,5,斩岩,神子Ⅲ,"101,106;102,15;103,6;104,56","3300009,3",3,每携带1位神子，提升2%攻击力,30002,,"1006223,366",LevelName_3000003_81,3900003_zy_jn_zj_icon,斩岩,Level_TypeName_3000003_5,tianfu_3900003_big_5,
3000003,黑神月咏,82,"16002,80",,5,,属性强化Ⅰ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,374",LevelName_3000003_82,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,83,"16002,80",,5,,受难Ⅲ,"101,105;102,14;103,6;104,56","3300010,3",3,每携带一位受难，行动后回复2%最大生命值,30003,,"1006223,382",LevelName_3000003_83,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,84,"16002,80",,5,,属性强化Ⅱ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,390",LevelName_3000003_84,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,85,"16002,80",,5,,普攻强化Ⅷ,"101,106;102,14;103,6;104,55","3300037,1",1,普通攻击等级+1,0,Level_Des_3000003_5_85,"1006223,398",LevelName_3000003_85,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,86,"16002,80",,5,,属性强化Ⅲ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,406",LevelName_3000003_86,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,87,"16002,80",,5,,连携技强化Ⅷ,"101,106;102,15;103,6;104,56",,,连携技等级+1,0,,"1006223,414",LevelName_3000003_87,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,88,"16002,80",,5,,属性强化Ⅳ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,422",LevelName_3000003_88,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,89,"16002,80",,5,,奥义强化Ⅷ,"101,105;102,14;103,6;104,56","3300038,1",1,奥义等级+1,0,Level_Des_3000003_5_89,"1006223,430",LevelName_3000003_89,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,90,"16002,80",,5,,属性强化Ⅴ,"101,106;102,15;103,6;104,56","3300061,1",5,能量上限+1,0,,"1006223,438",LevelName_3000003_90,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,91,"16002,80",,5,,瞥见真实Ⅳ,"101,106;102,14;103,6;104,55","3300039,1",5,暴击概率提升0.8%,0,,"1006223,446",LevelName_3000003_91,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,92,"16002,80",,5,,属性强化Ⅵ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,454",LevelName_3000003_92,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,93,"16002,80",,5,,普攻强化Ⅸ,"101,106;102,15;103,6;104,56","3300040,1",1,普通攻击等级+1,0,Level_Des_3000003_5_93,"1006223,462",LevelName_3000003_93,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,94,"16002,80",,5,,属性强化Ⅶ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,470",LevelName_3000003_94,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,95,"16002,80",,5,,连携技强化Ⅸ,"101,105;102,14;103,6;104,56",,,连携技等级+1,0,,"1006223,478",LevelName_3000003_95,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,96,"16002,80",,5,,属性强化Ⅷ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,486",LevelName_3000003_96,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,97,"16002,80",,5,,奥义强化Ⅸ,"101,106;102,14;103,6;104,55","3300041,1",1,奥义等级+1,0,Level_Des_3000003_5_97,"1006223,494",LevelName_3000003_97,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,98,"16002,80",,5,,属性强化Ⅸ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,502",LevelName_3000003_98,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,99,"16002,80",,5,,真实追击Ⅲ,"101,106;102,15;103,6;104,56","3300042,1",5,暴击伤害提升6%,0,,"1006223,510",LevelName_3000003_99,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_5,
3000003,黑神月咏,100,"16002,80",,5,,待机强化Ⅳ,"101,106;102,14;103,6;104,55","3300013,4",4,待机技能等级+1,1003,Level_Des_3000003_5_100,"1006223,518",LevelName_3000003_100,3900003_zy_jn_dj_icon,,,tianfu_3900003_big_5,"33001001,33001002"
3000003,黑神月咏,101,"16002,100",Level_ConditionDes_3000003_6,6,断钢,弱点特效Ⅲ,"101,105;102,14;103,6;104,56","3300044,1",5,穿透率提升2%,0,,"1006223,534",LevelName_3000003_101,3900003_zy_jn_bd_icon,断钢,Level_TypeName_3000003_6,tianfu_3900003_big_6,
3000003,黑神月咏,102,"16002,100",,6,,属性强化Ⅰ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,550",LevelName_3000003_102,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,103,"16002,100",,6,,普攻强化Ⅹ,"101,106;102,14;103,6;104,55","3300045,1",1,普通攻击等级+1,0,Level_Des_3000003_6_103,"1006223,566",LevelName_3000003_103,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,104,"16002,100",,6,,属性强化Ⅱ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,582",LevelName_3000003_104,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,105,"16002,100",,6,,连携技强化Ⅹ,"101,106;102,15;103,6;104,56",,,连携技等级+1,0,,"1006223,598",LevelName_3000003_105,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,106,"16002,100",,6,,属性强化Ⅲ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,614",LevelName_3000003_106,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,107,"16002,100",,6,,奥义强化Ⅹ,"101,105;102,14;103,6;104,56","3300046,1",1,奥义等级+1,0,Level_Des_3000003_6_107,"1006223,630",LevelName_3000003_107,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,108,"16002,100",,6,,属性强化Ⅳ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,646",LevelName_3000003_108,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,109,"16002,100",,6,,攻击强化Ⅰ,"101,106;102,14;103,6;104,55","3300047,1",5,攻击力提升2.5%,0,,"1006223,662",LevelName_3000003_109,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,110,"16002,100",,6,,属性强化Ⅴ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,678",LevelName_3000003_110,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,111,"16002,100",,6,,普攻强化Ⅺ,"101,106;102,15;103,6;104,56","3300048,1",1,普通攻击等级+1,0,Level_Des_3000003_6_111,"1006223,694",LevelName_3000003_111,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,112,"16002,100",,6,,属性强化Ⅵ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,710",LevelName_3000003_112,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,113,"16002,100",,6,,连携技强化Ⅺ,"101,105;102,14;103,6;104,56",,,连携技等级+1,0,,"1006223,726",LevelName_3000003_113,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,114,"16002,100",,6,,属性强化Ⅶ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,742",LevelName_3000003_114,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,115,"16002,100",,6,,奥义强化Ⅺ,"101,106;102,14;103,6;104,55","3300049,1",1,奥义等级+1,0,Level_Des_3000003_6_115,"1006223,758",LevelName_3000003_115,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,116,"16002,100",,6,,属性强化Ⅷ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,774",LevelName_3000003_116,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,117,"16002,100",,6,,真实追击Ⅳ,"101,106;102,15;103,6;104,56","3300050,1",5,暴击伤害提升6%,0,,"1006223,790",LevelName_3000003_117,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,118,"16002,100",,6,,属性强化Ⅸ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,806",LevelName_3000003_118,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,119,"16002,100",,6,,属性强化Ⅹ,"101,105;102,14;103,6;104,56",,,,0,,"1006223,822",LevelName_3000003_119,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_6,
3000003,黑神月咏,120,"16002,100",,6,,瞥见真实Ⅴ,"101,106;102,15;103,6;104,56","3300051,1",5,暴击概率提升0.8%,0,,"1006223,838",LevelName_3000003_120,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_6,"33001201,33001202"
3000003,黑神月咏,121,"16002,120",Level_ConditionDes_3000003_7,7,拨云,待机强化Ⅴ,"101,106;102,14;103,6;104,55","3300013,5",4,待机技能等级+1,1003,Level_Des_3000003_7_121,"1006223,854",LevelName_3000003_121,3900003_zy_jn_dj_icon,拨云,Level_TypeName_3000003_7,tianfu_3900003_big_7,
3000003,黑神月咏,122,"16002,120",,7,,属性强化Ⅰ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,870",LevelName_3000003_122,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,123,"16002,120",,7,,普攻强化Ⅻ,"101,106;102,15;103,6;104,56","3300053,1",1,普通攻击等级+1,0,Level_Des_3000003_7_123,"1006223,886",LevelName_3000003_123,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,124,"16002,120",,7,,属性强化Ⅱ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,902",LevelName_3000003_124,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,125,"16002,120",,7,,连携技强化Ⅻ,"101,105;102,14;103,6;104,56",,,连携技等级+1,0,,"1006223,918",LevelName_3000003_125,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,126,"16002,120",,7,,属性强化Ⅲ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,934",LevelName_3000003_126,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,127,"16002,120",,7,,奥义强化Ⅻ,"101,106;102,14;103,6;104,55","3300054,1",1,奥义等级+1,0,Level_Des_3000003_7_127,"1006223,950",LevelName_3000003_127,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,128,"16002,120",,7,,属性强化Ⅳ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,966",LevelName_3000003_128,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,129,"16002,120",,7,,弱点特效Ⅳ,"101,106;102,15;103,6;104,56","3300055,1",5,穿透率提升2%,0,,"1006223,982",LevelName_3000003_129,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,130,"16002,120",,7,,属性强化Ⅴ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,998",LevelName_3000003_130,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,131,"16002,120",,7,,普攻强化XIII,"101,105;102,14;103,6;104,56","3300056,1",1,普通攻击等级+1,0,Level_Des_3000003_7_131,"1006223,1014",LevelName_3000003_131,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,132,"16002,120",,7,,属性强化Ⅵ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,1030",LevelName_3000003_132,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,133,"16002,120",,7,,连携技强化XIII,"101,106;102,14;103,6;104,55",,,连携技等级+1,0,,"1006223,1046",LevelName_3000003_133,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,134,"16002,120",,7,,属性强化Ⅶ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,1062",LevelName_3000003_134,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,135,"16002,120",,7,,奥义强化XIII,"101,106;102,15;103,6;104,56","3300057,1",1,奥义等级+1,0,Level_Des_3000003_7_135,"1006223,1078",LevelName_3000003_135,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,136,"16002,120",,7,,属性强化Ⅷ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,1094",LevelName_3000003_136,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,137,"16002,120",,7,,攻击强化Ⅱ,"101,105;102,14;103,6;104,56","3300058,1",5,攻击力提升2.5%,0,,"1006223,1110",LevelName_3000003_137,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,138,"16002,120",,7,,属性强化Ⅸ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,1126",LevelName_3000003_138,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,139,"16002,120",,7,,属性强化Ⅹ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,1142",LevelName_3000003_139,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_7,
3000003,黑神月咏,140,"16002,120",,7,,真实追击Ⅴ,"101,106;102,14;103,6;104,56","3300059,1",5,暴击伤害提升8%%,0,,"1006223,1158",LevelName_3000003_140,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_7,"33001401,33001402"
3000004,安洁,1,,,1,冥思,待机解锁,"101,111;102,13;103,6;104,58",,4,待命时，跳过行动回合，行动时间减少30%，自身获得20点能量,0,Level_Des_3000004_1_1,"1006223,2",LevelName_3000004_1,3900004_zy_jn_dj_icon,冥思,Level_TypeName_3000004_1,tianfu_3900004_big_1,
3000004,安洁,2,,,1,,能量效率Ⅰ,"101,111;102,14;103,6;104,59","3400002,1",5,回能效率提升1.2%,0,,"1006223,4",LevelName_3000004_2,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_1,
3000004,安洁,3,,,1,,属性强化Ⅰ,"101,112;102,14;103,6;104,58",,,,0,,"1006223,6",LevelName_3000004_3,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,4,,,1,,属性强化Ⅱ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,8",LevelName_3000004_4,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,5,,,1,,能量回复Ⅰ,"101,111;102,14;103,6;104,58","3400003,1",5,能量恢复提升2,0,,"1006223,8",LevelName_3000004_5,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_1,
3000004,安洁,6,,,1,,属性强化Ⅲ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,12",LevelName_3000004_6,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,7,,,1,,奥义解锁,"101,111;102,13;103,6;104,58","3400004,1",4,解锁魔女奥义，在战斗中进行三层灵魂解放即可释放强大的奥义技能,0,Level_Des_3000004_1_7,"1006223,12",LevelName_3000004_7,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_1,
3000004,安洁,8,,,1,,属性强化Ⅳ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,16",LevelName_3000004_8,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,9,,,1,,连携技解锁,"101,112;102,14;103,6;104,58","3400062,1",5,,0,,"1006223,16",LevelName_3000004_9,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_1,
3000004,安洁,10,,,1,,第三栏位解锁,"101,111;102,13;103,6;104,59","3400005,1",4,解锁魔女的第三星痕栏位,0,Level_Des_3000004_1_10,"1006223,20",LevelName_3000004_10,3900004_zy_jn_xh_icon,,,tianfu_3900004_big_1,
3000004,安洁,11,,,1,,普攻强化Ⅰ,"101,111;102,14;103,6;104,58","3400006,1",1,普通攻击等级+1,0,Level_Des_3000004_1_11,"1006223,20",LevelName_3000004_11,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_1,
3000004,安洁,12,,,1,,属性强化Ⅴ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,24",LevelName_3000004_12,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,13,,,1,,连携技强化Ⅰ,"101,111;102,13;103,6;104,58",,,连携技等级+1,0,,"1006223,24",LevelName_3000004_13,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_1,
3000004,安洁,14,,,1,,属性强化Ⅵ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,28",LevelName_3000004_14,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,15,,,1,,奥义强化Ⅰ,"101,112;102,14;103,6;104,58","3400007,1",1,奥义等级+1,0,Level_Des_3000004_1_15,"1006223,28",LevelName_3000004_15,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_1,
3000004,安洁,16,,,1,,属性强化Ⅶ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,32",LevelName_3000004_16,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,17,,,1,,属性强化Ⅷ,"101,111;102,14;103,6;104,58",,,,0,,"1006223,32",LevelName_3000004_17,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,18,,,1,,属性强化Ⅸ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,34",LevelName_3000004_18,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,19,,,1,,属性强化Ⅹ,"101,111;102,13;103,6;104,58",,,,0,,"1006223,34",LevelName_3000004_19,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_1,
3000004,安洁,20,,,1,,君王Ⅰ,"101,111;102,14;103,6;104,59","3400008,1",3,每携带1位君王，自身回能效率提升0.5%,40001,,"1006223,38",LevelName_3000004_20,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_1,"34000201,34000202"
3000004,安洁,21,"16003,20",Level_ConditionDes_3000004_2,2,铭语,传道Ⅰ,"101,112;102,14;103,6;104,58","3400009,1",3,每携带1位传道，自身治疗效果提升0.5%,40002,,"1006223,42",LevelName_3000004_21,3900004_zy_jn_zj_icon,铭语,Level_TypeName_3000004_2,tianfu_3900004_big_2,
3000004,安洁,22,"16003,20",,2,,属性强化Ⅰ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,46",LevelName_3000004_22,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,23,"16003,20",,2,,人子Ⅰ,"101,111;102,14;103,6;104,58","3400010,1",3,每携带1位人子，行动结束后能量回复3点,40003,,"1006223,50",LevelName_3000004_23,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_2,
3000004,安洁,24,"16003,20",,2,,属性强化Ⅱ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,54",LevelName_3000004_24,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,25,"16003,20",,2,,普攻强化Ⅱ,"101,111;102,13;103,6;104,58","3400011,1",1,普通攻击等级+1,0,Level_Des_3000004_2_25,"1006223,58",LevelName_3000004_25,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_2,
3000004,安洁,26,"16003,20",,2,,属性强化Ⅲ,"101,111;102,14;103,6;104,59","3400062,1",5,,0,,"1006223,62",LevelName_3000004_26,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,27,"16003,20",,2,,连携技强化Ⅱ,"101,112;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,66",LevelName_3000004_27,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_2,
3000004,安洁,28,"16003,20",,2,,属性强化Ⅳ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,70",LevelName_3000004_28,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,29,"16003,20",,2,,奥义强化Ⅱ,"101,111;102,14;103,6;104,58","3400012,1",1,奥义等级+1,0,Level_Des_3000004_2_29,"1006223,74",LevelName_3000004_29,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_2,
3000004,安洁,30,"16003,20",,2,,属性强化Ⅴ,"101,112;102,14;103,6;104,59","3400060,1",5,能量上限+1,0,,"1006223,78",LevelName_3000004_30,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,31,"16003,20",,2,,能量效率Ⅱ,"101,111;102,13;103,6;104,58","3400013,1",5,回能效率提升1.2%,0,,"1006223,82",LevelName_3000004_31,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_2,
3000004,安洁,32,"16003,20",,2,,属性强化Ⅵ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,86",LevelName_3000004_32,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,33,"16003,20",,2,,普攻强化Ⅲ,"101,112;102,14;103,6;104,58","3400014,1",1,普通攻击等级+1,0,Level_Des_3000004_2_33,"1006223,90",LevelName_3000004_33,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_2,
3000004,安洁,34,"16003,20",,2,,属性强化Ⅶ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,94",LevelName_3000004_34,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,35,"16003,20",,2,,连携技强化Ⅲ,"101,111;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,98",LevelName_3000004_35,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_2,
3000004,安洁,36,"16003,20",,2,,属性强化Ⅷ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,102",LevelName_3000004_36,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,37,"16003,20",,2,,奥义强化Ⅲ,"101,111;102,13;103,6;104,58","3400015,1",1,奥义等级+1,0,Level_Des_3000004_2_37,"1006223,106",LevelName_3000004_37,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_2,
3000004,安洁,38,"16003,20",,2,,属性强化Ⅸ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,110",LevelName_3000004_38,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,39,"16003,20",,2,,属性强化Ⅹ,"101,112;102,14;103,6;104,58",,,,0,,"1006223,114",LevelName_3000004_39,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_2,
3000004,安洁,40,"16003,20",,2,,初始能量Ⅰ,"101,111;102,13;103,6;104,59","3400016,1",5,入场能量提升5,0,,"1006223,118",LevelName_3000004_40,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_2,"34000401,34000402"
3000004,安洁,41,"16003,40",Level_ConditionDes_3000004_3,3,蕴法,能量回复Ⅱ,"101,111;102,14;103,6;104,58","3400017,1",5,能量恢复提升2,0,,"1006223,122",LevelName_3000004_41,3900004_zy_jn_bd_icon,蕴法,Level_TypeName_3000004_3,tianfu_3900004_big_3,
3000004,安洁,42,"16003,40",,3,,属性强化Ⅰ,"101,112;102,14;103,6;104,59","3400062,1",5,,0,,"1006223,126",LevelName_3000004_42,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,43,"16003,40",,3,,待机强化Ⅰ,"101,111;102,13;103,6;104,58","3400018,1",4,待机技能等级+1,1004,Level_Des_3000004_3_43,"1006223,130",LevelName_3000004_43,3900004_zy_jn_dj_icon,,,tianfu_3900004_big_3,
3000004,安洁,44,"16003,40",,3,,属性强化Ⅱ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,134",LevelName_3000004_44,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,45,"16003,40",,3,,普攻强化Ⅳ,"101,112;102,14;103,6;104,58","3400019,1",1,普通攻击等级+1,0,Level_Des_3000004_3_45,"1006223,138",LevelName_3000004_45,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_3,
3000004,安洁,46,"16003,40",,3,,属性强化Ⅲ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,142",LevelName_3000004_46,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,47,"16003,40",,3,,连携技强化Ⅳ,"101,111;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,146",LevelName_3000004_47,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_3,
3000004,安洁,48,"16003,40",,3,,属性强化Ⅳ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,150",LevelName_3000004_48,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,49,"16003,40",,3,,奥义强化Ⅳ,"101,111;102,13;103,6;104,58","3400020,1",1,奥义等级+1,0,Level_Des_3000004_3_49,"1006223,154",LevelName_3000004_49,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_3,
