id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectNum	effectId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
8602004	86	861	6	1	0	0	18:card_icon_101011_1	0	0	2004	1	棒球龙魂	棒球龍魂	Blaze Battler	ドラゴンストライク	드래곤 베이스볼	ดราก้อนสไตรค์	GM用_用于解锁60级棒球龙魂	GM用_用於解鎖60級棒球龍魂	无翻译	GM_Lv.60ドラゴンストライク開放用	GM용_60레벨 드래곤 베이스볼 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ดราก้อน​สไตรค์​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602005	86	861	6	1	0	0	18:card_icon_101013_1	0	0	2005	1	森林守护者	森林守護者	Forest Ranger	森の守護者	포레스트 가디언	ผู้พิทักษ์แห่งป่า	GM用_用于解锁60级森林守护者	GM用_用於解鎖60級森林守護者	无翻译	GM_Lv.60森の守護者開放用	GM용_60레벨 포레스트 가디언 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ผู้พิทักษ์​แห่ง​ป่า​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602006	86	861	6	1	0	0	18:card_icon_102001_1	0	0	2006	1	星之愿	星之愿	Stargazer	星に願いを	별의 기원	สตาร์เกซเซอร์	GM用_用于解锁60级星之愿	GM用_用於解鎖60級星之愿	无翻译	GM_Lv.60星に願いを開放用	GM용_60레벨 별의 기원 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​สตาร์​เก​ซ​เซอร์​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602007	86	861	6	1	0	0	18:card_icon_102007_1	0	0	2007	1	电音骑士	電音騎士	Sparkle Rider	ポップナイト	EDM 여신	เหมียวนักบิด	GM用_用于解锁60级电音骑士	GM用_用於解鎖60級電音騎士	无翻译	GM_Lv.60ポップナイト開放用	GM용_60레벨 EDM 여신 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​เหมียว​นัก​บิด​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602008	86	861	6	1	0	0	18:card_icon_102008_1	0	0	2008	1	机械助理	機械助理	Mechanicat	アシスタントロボット	머신 어시스턴트	เหมียวเครื่องกล	GM用_用于解锁60级机械助理	GM用_用於解鎖60級機械助理	无翻译	GM_Lv.60アシスタントロボット開放用	GM용_60레벨 머신 어시스턴트 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​เหมียว​เครื่องกล​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602010	86	861	6	1	0	0	18:card_icon_102021_1	0	0	2010	1	完美效劳	完美效勞	Perfect Pitch	パーフェクトサービス	효율냥땅	ฟูลเซอร์วิส	GM用_用于解锁60级完美效劳	GM用_用於解鎖60級完美效勞	无翻译	GM_Lv.60パーフェクトサービス開放用	GM용_60레벨 효율냥땅 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ฟู​ล​เซอร์วิส​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602011	86	861	6	1	0	0	18:card_icon_103002_1	0	0	2011	1	纯真拜访者	純真拜訪者	Crimson Charm	純真なるお見舞い	빨간 망토	แมวน้อยหมวกแดง	GM用_用于解锁60级纯真拜访者	GM用_用於解鎖60級純真拜訪者	无翻译	GM_Lv.60純真なるお見舞い開放用	GM용_60레벨 빨간 망토 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​แมว​อิน​โน​เซนต์​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602012	86	861	6	1	0	0	18:card_icon_103007_1	0	0	2012	1	浮世谣	浮世謠	Fantasia Guitarist	浮世の謡	우키요	เมโลดี้ห้วงเวลา	GM用_用于解锁60级浮世谣	GM用_用於解鎖60級浮世謠	无翻译	GM_Lv.60浮世の謡開放用	GM용_60레벨 우키요 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​เม​โล​ดี้​ห้วงเวลา​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602013	86	861	6	1	0	0	18:card_icon_103008_1	0	0	2013	1	恬静时刻	恬靜時刻	Pure Grace	ピースフルタイム	사일런스 타임	บทเพลงบริสุทธิ์	GM用_用于解锁60级恬静时刻	GM用_用於解鎖60級恬靜時刻	无翻译	GM_Lv.60ピースフルタイム開放用	GM용_60레벨 사일런스 타임 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​บทเพลง​บริสุทธิ์​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602014	86	861	6	1	0	0	18:card_icon_103021_1	0	0	2014	1	心动疗愈	心動療愈	Heartfelt Healing	ときめく癒やし	심쿵 메이드	เยียวยาด้วยใจ	GM用_用于解锁60级心动疗愈	GM用_用於解鎖60級心動療愈	无翻译	GM_Lv.60ときめく癒やし開放用	GM용_60레벨 심쿵 메이드 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​เยียวยา​ด้วยใจ​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
