messageId	isIcon	emoPath	head1	feHead2	head2	waitTime	isShowHint	isMe	status	备注	hash	head2Text	head2Text_zh_TW	head2Text_en_UK	head2Text_ja_JP	head2Text_ko_KR	head2Text_th_TH	text	text_zh_TW	text_en_UK	text_ja_JP	text_ko_KR	text_th_TH	feText	feText_zh_TW	feText_en_UK	feText_ja_JP	feText_ko_KR	feText_th_TH	head1Text	head1Text_zh_TW	head1Text_en_UK	head1Text_ja_JP	head1Text_ko_KR	head1Text_th_TH
1194			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:05]	匿名使用者[21:05]	Anonymous [21:05]	匿名ユーザー[21:05]	익명 사용자 [21:05]		是当没看见，转身离开？\n还是现在就去看个清楚，哪怕，危险就在眼前？	是當沒看見，轉身離開？\n還是現在就去看個清楚，哪怕，危險就在眼前？	So, do you pretend you never saw anything? Or take a good hard look—even with danger staring you in the face?	見なかったことにして、背を向ける？それとも、たとえ危険が目の前にあっても、今すぐ確かめる？	못 본 척하고 돌아설 건가요?아니면 위험이 눈앞에 있더라도 직접 확인해 볼 건가요?		是当没看见，转身离开？\n还是现在就去看个清楚，哪怕，危险就在眼前？	是當沒看見，轉身離開？\n還是現在就去看個清楚，哪怕，危險就在眼前？	So, do you pretend you never saw anything? Or take a good hard look—even with danger staring you in the face?	見なかったことにして、背を向ける？それとも、たとえ危険が目の前にあっても、今すぐ確かめる？	못 본 척하고 돌아설 건가요?아니면 위험이 눈앞에 있더라도 직접 확인해 볼 건가요?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1195			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:05]	匿名使用者[21:05]	Anonymous [21:05]	匿名ユーザー[21:05]	익명 사용자 [21:05]		我的小侦探，你觉得呢？	我的小偵探，你覺得呢？	What'll it be, my little detective?	どう思う？私の探偵さん。	우리 꼬마 탐정은 어떻게 생각하나요?		我的小侦探，你觉得呢？	我的小偵探，你覺得呢？	What'll it be, my little detective?	どう思う？私の探偵さん。	우리 꼬마 탐정은 어떻게 생각하나요?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1196			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:23]	匿名使用者[21:23]	Anonymous [21:23]	匿名ユーザー[21:23]	익명 사용자 [21:23]		恭喜你们成功逃离了第一个怪谈＾＾\n列车怪谈……真是经典的展开呢~	恭喜你們成功逃離了第一個怪談＾＾\n列車怪談……真是經典的展開呢~	Nice work clearing your first ghost story ^^ A haunted train... such a classic, right~	最初の怪談から無事に脱出、おめでとう＾＾列車怪談って、王道の展開だよね～	첫 번째 괴담에서 무사히 탈출한 걸 축하해요＾＾열차 괴담…… 정말 고전적인 전개죠~		恭喜你们成功逃离了第一个怪谈＾＾\n列车怪谈……真是经典的展开呢~	恭喜你們成功逃離了第一個怪談＾＾\n列車怪談……真是經典的展開呢~	Nice work clearing your first ghost story ^^ A haunted train... such a classic, right~	最初の怪談から無事に脱出、おめでとう＾＾列車怪談って、王道の展開だよね～	첫 번째 괴담에서 무사히 탈출한 걸 축하해요＾＾열차 괴담…… 정말 고전적인 전개죠~		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1197			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:22]	匿名使用者[21:22]	Anonymous [21:22]	匿名ユーザー[21:22]	익명 사용자 [21:22]		你们也太失礼了吧？就这样退出了？都不与我一同分享这份喜悦？	你們也太失禮了吧？就這樣退出了？都不與我一同分享這份喜悅？	How rude. Walking out on me just like that? You won't even stay to celebrate with me?	失礼だな。そんなあっさり抜けちゃうなんて。せっかくだから、この喜びを一緒に分かち合ってくれてもいいのに。	너무 무례한 거 아니에요? 그냥 나가 버리다니. 이 기쁨을 저와 함께 나눌 생각은 없나요?		你们也太失礼了吧？就这样退出了？都不与我一同分享这份喜悦？	你們也太失禮了吧？就這樣退出了？都不與我一同分享這份喜悅？	How rude. Walking out on me just like that? You won't even stay to celebrate with me?	失礼だな。そんなあっさり抜けちゃうなんて。せっかくだから、この喜びを一緒に分かち合ってくれてもいいのに。	너무 무례한 거 아니에요? 그냥 나가 버리다니. 이 기쁨을 저와 함께 나눌 생각은 없나요?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1198			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:23]	匿名使用者[21:23]	Anonymous [21:23]	匿名ユーザー[21:23]	익명 사용자 [21:23]		难道你不想知道这一切的真相吗？你不想知道出口在哪里吗？	難道你不想知道這一切的真相嗎？你不想知道出口在哪裡嗎？	Don't you want to know the truth behind all this? Don't you want to know where the exit is?	この事件の真相を知りたくないの？出口がどこにあるのかも、知りたくない？	이 모든 일의 진실이 궁금하지 않나요? 출구가 어디 있는지 알고 싶지 않나요?					この事件の真相を知りたくないの？出口がどこにあるのかも、知りたくない？	이 모든 일의 진실이 궁금하지 않나요? 출구가 어디 있는지 알고 싶지 않나요?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1199			18:npc_icon_656_1	18:npc_icon_649_2	18:npc_icon_649_1	1	0	2	1			用户7029[21:24]	用戶7029[21:24]	User7029 [21:24]	ユーザー7029[21:24]	사용자 7029 [21:24]		但你不会告诉我们的，不是吗？	但你不會告訴我們的，不是嗎？	But you're not going to tell us, are you?	でも教えてくれないんだろう？	하지만 당신은 말해 주지 않을 거잖아요?					でも教えてくれないんだろう？	하지만 당신은 말해 주지 않을 거잖아요?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1200			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:26]	匿名使用者[21:26]	Anonymous [21:26]	匿名ユーザー[21:26]	익명 사용자 [21:26]		毕竟，太早剧透的话，观众体验会变差的吧？	畢竟，太早劇透的話，觀眾體驗會變差的吧？	After all, spoiling it too early would ruin the experience for the audience, wouldn't it?	だって、ネタバレが早すぎると、観客の楽しみが減っちゃうじゃない。	 일찍 스포일러하면 관객 경험이 나빠지니까요, 그렇죠?		毕竟，太早剧透的话，观众体验会变差的吧？	畢竟，太早劇透的話，觀眾體驗會變差的吧？	After all, spoiling it too early would ruin the experience for the audience, wouldn't it?	だって、ネタバレが早すぎると、観客の楽しみが減っちゃうじゃない。	 일찍 스포일러하면 관객 경험이 나빠지니까요, 그렇죠?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1201			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:26]	匿名使用者[21:26]	Anonymous [21:26]	匿名ユーザー[21:26]	익명 사용자 [21:26]		我只是恰好关注到你们，又恰好知道这个故事而已。	我只是恰好關注到你們，又恰好知道這個故事而已。	I just happened to notice you, and I happen to know how this story ends. That's all.	私はただ、たまたまお前たちに興味を持って、たまたまこの物語を知っているだけだよ。	저는 그저 우연히 여러분에게 관심을 갖게 되었고, 우연히 이 이야기를 알고 있을 뿐이에요.		我只是恰好关注到你们，又恰好知道这个故事而已。	我只是恰好關注到你們，又恰好知道這個故事而已。	I just happened to notice you, and I happen to know how this story ends. That's all.	私はただ、たまたまお前たちに興味を持って、たまたまこの物語を知っているだけだよ。	저는 그저 우연히 여러분에게 관심을 갖게 되었고, 우연히 이 이야기를 알고 있을 뿐이에요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1202			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:27]	匿名使用者[21:27]	Anonymous [21:27]	匿名ユーザー[21:27]	익명 사용자 [21:27]		不过，千万不要因为离开列车，就以为自己已经安全了。	不過，千萬不要因為離開列車，就以為自己已經安全了。	But don't go thinking you're safe just because you're off the train.	でも、列車を降りたからって、安全になったなんて思わないでね。	하지만 열차에서 내렸다고 해서 절대 안전해졌다고 생각하지 마세요.		不过，千万不要因为离开列车，就以为自己已经安全了。	不過，千萬不要因為離開列車，就以為自己已經安全了。	But don't go thinking you're safe just because you're off the train.	でも、列車を降りたからって、安全になったなんて思わないでね。	하지만 열차에서 내렸다고 해서 절대 안전해졌다고 생각하지 마세요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1203			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:27]	匿名使用者[21:27]	Anonymous [21:27]	匿名ユーザー[21:27]	익명 사용자 [21:27]		真正的辻末站，才刚刚开始哦~	真正的辻末站，才剛剛開始哦~	The real Last Cross starts now~	本当の辻末駅は、ここから始まるんだから～	진짜 츠지스에역은 이제 막 시작됐으니까요~		真正的辻末站，才刚刚开始哦~	真正的辻末站，才剛剛開始哦~	The real Last Cross starts now~	本当の辻末駅は、ここから始まるんだから～	진짜 츠지스에역은 이제 막 시작됐으니까요~		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1204			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:35]	匿名使用者[21:35]	Anonymous [21:35]	匿名ユーザー[21:35]	익명 사용자 [21:35]		哇哦。\n居然这么快就结束了。	哇哦。\n居然這麼快就結束了。	Whoa. Over already? That was fast.	わあ。こんなに早く終わっちゃうなんて。	와우.벌써 끝내 버리다니.		哇哦。\n居然这么快就结束了。	哇哦。\n居然這麼快就結束了。	Whoa. Over already? That was fast.	わあ。こんなに早く終わっちゃうなんて。	와우.벌써 끝내 버리다니.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1205			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:36]	匿名使用者[21:36]	Anonymous [21:36]	匿名ユーザー[21:36]	익명 사용자 [21:36]		我该说不愧是暴风眼调查署的署长吗，我的小侦探？	我該說不愧是暴風眼調查署的署長嗎，我的小偵探？	Well, well. Just what I'd expect from the Chief of the StormEye Bureau of Investigation, my dear little detective.	さすがはストームアイ調査署の署長、と言うべきかな。私の探偵さん？	역시 폭풍의 눈 조사서 국장님답다고 해야 할까요, 우리 꼬마 탐정?		我该说不愧是暴风眼调查署的署长吗，我的小侦探？	我該說不愧是暴風眼調查署的署長嗎，我的小偵探？	Well, well. Just what I'd expect from the Chief of the StormEye Bureau of Investigation, my dear little detective.	さすがはストームアイ調査署の署長、と言うべきかな。私の探偵さん？	역시 폭풍의 눈 조사서 국장님답다고 해야 할까요, 우리 꼬마 탐정?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1206			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:38]	匿名使用者[21:38]	Anonymous [21:38]	匿名ユーザー[21:38]	익명 사용자 [21:38]		套话可不是好习惯哦，小侦探^^不过好吧，老是逗你也不好呢~	套話可不是好習慣哦，小偵探^^不過好吧，老是逗你也不好呢~	Fishing for answers—bad habit, little detective ^^ But fine, I can't keep teasing you forever~	探りを入れるのはあまり感心しないなあ、探偵さん^^　でもまあ、いつまでもからかってばかりじゃ悪いよね～	떠보는 건 좋은 습관이 아니에요, 꼬마 탐정^^ 그래도 좋아요. 계속 놀리기만 하는 것도 좋지 않으니까요~		套话可不是好习惯哦，小侦探^^不过好吧，老是逗你也不好呢~	套話可不是好習慣哦，小偵探^^不過好吧，老是逗你也不好呢~	Fishing for answers—bad habit, little detective ^^ But fine, I can't keep teasing you forever~	探りを入れるのはあまり感心しないなあ、探偵さん^^　でもまあ、いつまでもからかってばかりじゃ悪いよね～	떠보는 건 좋은 습관이 아니에요, 꼬마 탐정^^ 그래도 좋아요. 계속 놀리기만 하는 것도 좋지 않으니까요~		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1207			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			匿名用户[21:39]	匿名使用者[21:39]	Anonymous [21:39]	匿名ユーザー[21:39]	익명 사용자 [21:39]		那么，再一次初次见面，小侦探。	那麼，再一次初次見面，小偵探。	Then, once again, nice to meet you for the first time, my dear little detective.	それでは改めて、初めまして。探偵さん。	그럼 다시 한번, 처음 뵙겠습니다. 꼬마 탐정.		那么，再一次初次见面，小侦探。	那麼，再一次初次見面，小偵探。	Then, once again, nice to meet you for the first time, my dear little detective.	それでは改めて、初めまして。探偵さん。	그럼 다시 한번, 처음 뵙겠습니다. 꼬마 탐정.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1208			18:npc_icon_656_1	18:npc_icon_656_1	18:npc_icon_656_1	1	0	1	1			艾瑞丝[21:39]	艾瑞絲[21:39]	Iris [21:39]	アイリス[21:39]	에리스[21:39]		你可以叫我艾瑞丝女士，IRIS，小艾同学……怎么都可以。	你可以叫我艾瑞絲女士，IRIS，小艾同學……怎麼都可以。	You can call me Ms. Iris, Iris, Irie... whatever you like.	私のことは、アイリスさんでも、IRISでも、アイちゃんでも……好きに呼んでいいよ。	저를 에리스 씨, IRIS, 에리스 양…… 편한 대로 부르세요.		你可以叫我艾瑞丝女士，IRIS，小艾同学……怎么都可以。	你可以叫我艾瑞絲女士，IRIS，小艾同學……怎麼都可以。	You can call me Ms. Iris, Iris, Irie... whatever you like.	私のことは、アイリスさんでも、IRISでも、アイちゃんでも……好きに呼んでいいよ。	저를 에리스 씨, IRIS, 에리스 양…… 편한 대로 부르세요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1209			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:40]	艾瑞絲[21:40]	Iris [21:40]	アイリス[21:40]	에리스[21:40]		是这个聊天室的管理员，同时也是一名灵异爱好者……这是我的证件照。	是這個聊天室的管理員，同時也是一名靈異愛好者……這是我的證件照。	I'm the admin of this chatroom, and a paranormal enthusiast on the side... Oh, and that profile pic? Yep, that's me.	このチャットルームの管理人であり、怪談愛好家でもある……これが私の証明写真。	이 채팅방의 관리자이자 심령 현상 애호가이기도 하죠…… 이건 제 증명사진이에요.		是这个聊天室的管理员，同时也是一名灵异爱好者……这是我的证件照。	是這個聊天室的管理員，同時也是一名靈異愛好者……這是我的證件照。	I'm the admin of this chatroom, and a paranormal enthusiast on the side... Oh, and that profile pic? Yep, that's me.	このチャットルームの管理人であり、怪談愛好家でもある……これが私の証明写真。	이 채팅방의 관리자이자 심령 현상 애호가이기도 하죠…… 이건 제 증명사진이에요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1210			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:42]	艾瑞絲[21:42]	Iris [21:42]	アイリス[21:42]	에리스[21:42]		准确来说，是都市传说、异常地点、失传记录、地下论坛之类……	準確來說，是都市傳說、異常地點、失傳記錄、地下論壇之類……	More precisely, urban legends, anomalous places, lost records, underground forums… that sort of thing.	正確に言えば、都市伝説、異常地点、ロストメディア、地下フォーラムとか……	정확히 말하자면 도시 전설, 이상 지대, 소실된 기록, 지하 포럼 같은 것들……		准确来说，是都市传说、异常地点、失传记录、地下论坛之类……	準確來說，是都市傳說、異常地點、失傳記錄、地下論壇之類……	More precisely, urban legends, anomalous places, lost records, underground forums… that sort of thing.	正確に言えば、都市伝説、異常地点、ロストメディア、地下フォーラムとか……	정확히 말하자면 도시 전설, 이상 지대, 소실된 기록, 지하 포럼 같은 것들……		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1211			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:43]	艾瑞絲[21:43]	Iris [21:43]	アイリス[21:43]	에리스[21:43]		热爱所有无法被理性解释之物的普通网友。	熱愛所有無法被理性解釋之物的普通網友。	Just your everyday internet stranger with a soft spot for anything reason can't explain.	理屈では説明できないものを何でも愛してやまない、ごく普通のネットユーザーだよ。	이성으로 설명할 수 없는 모든 것을 사랑하는 평범한 네티즌이랍니다.		热爱所有无法被理性解释之物的普通网友。	熱愛所有無法被理性解釋之物的普通網友。	Just your everyday internet stranger with a soft spot for anything reason can't explain.	理屈では説明できないものを何でも愛してやまない、ごく普通のネットユーザーだよ。	이성으로 설명할 수 없는 모든 것을 사랑하는 평범한 네티즌이랍니다.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1212			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:43]	艾瑞絲[21:43]	Iris [21:43]	アイリス[21:43]	에리스[21:43]		哎呀，普通网友也可以稍微有一点点特殊才能嘛。	哎呀，普通網友也可以稍微有一點點特殊才能嘛。	Aw, even a regular stranger gets a little something special, hm?	やだなあ、普通のネットユーザーだって、ちょっとくらい特別な才能があってもいいでしょ？	어머, 평범한 네티즌도 조금쯤 특별한 재능이 있을 수 있잖아요.		哎呀，普通网友也可以稍微有一点点特殊才能嘛。	哎呀，普通網友也可以稍微有一點點特殊才能嘛。	Aw, even a regular stranger gets a little something special, hm?	やだなあ、普通のネットユーザーだって、ちょっとくらい特別な才能があってもいいでしょ？	어머, 평범한 네티즌도 조금쯤 특별한 재능이 있을 수 있잖아요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1213			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:44]	艾瑞絲[21:44]	Iris [21:44]	アイリス[21:44]	에리스[21:44]		况且，这是这个聊天室的能力，不是我的能力。	況且，這是這個聊天室的能力，不是我的能力。	Besides, it's the chatroom's power, not mine.	それに、これはこのチャットルームの力であって、私の力じゃないよ。	게다가 이건 제 능력이 아니라, 이 채팅방의 능력이랍니다.		况且，这是这个聊天室的能力，不是我的能力。	況且，這是這個聊天室的能力，不是我的能力。	Besides, it's the chatroom's power, not mine.	それに、これはこのチャットルームの力であって、私の力じゃないよ。	게다가 이건 제 능력이 아니라, 이 채팅방의 능력이랍니다.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1214			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:44]	艾瑞絲[21:44]	Iris [21:44]	アイリス[21:44]	에리스[21:44]		我只是对灵异故事稍微有那么一点了解罢了。	我只是對靈異故事稍微有那麼一點瞭解罷了。	I just happen to know a little something about ghost stories, that's all.	私はただ、怪談にほんの少し詳しいだけ。	저는 그저 심령 이야기를 아주 조금 알고 있을 뿐이에요.		我只是对灵异故事稍微有那么一点了解罢了。	我只是對靈異故事稍微有那麼一點瞭解罷了。	I just happen to know a little something about ghost stories, that's all.	私はただ、怪談にほんの少し詳しいだけ。	저는 그저 심령 이야기를 아주 조금 알고 있을 뿐이에요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1215			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:45]	艾瑞絲[21:45]	Iris [21:45]	アイリス[21:45]	에리스[21:45]		好了，小侦探，轮到你说了。\n你究竟是真的知道……	好了，小偵探，輪到你說了。\n你究竟是真的知道……	All right, little detective—your turn. Do you really know something…	さて、探偵さん。今度はお前の番だよ。本当にわかっているのか……	자, 꼬마 탐정. 이제 당신 차례예요.정말로 알고 있는 건지……		好了，小侦探，轮到你说了。\n你究竟是真的知道……	好了，小偵探，輪到你說了。\n你究竟是真的知道……	All right, little detective—your turn. Do you really know something…	さて、探偵さん。今度はお前の番だよ。本当にわかっているのか……	자, 꼬마 탐정. 이제 당신 차례예요.정말로 알고 있는 건지……		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1216			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	1	1	1			艾瑞丝[21:45]	艾瑞絲[21:45]	Iris [21:45]	アイリス[21:45]	에리스[21:45]		还是为了套我话呢？	還是為了套我話呢？	…or are you just fishing to draw me out?	それとも、私から情報を引き出そうとしているだけなのか。	아니면 제게서 정보를 캐내려는 건지?		还是为了套我话呢？	還是為了套我話呢？	…or are you just fishing to draw me out?	それとも、私から情報を引き出そうとしているだけなのか。	아니면 제게서 정보를 캐내려는 건지?		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1217			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:50]	艾瑞絲[21:50]	Iris [21:50]	アイリス[21:50]	에리스[21:50]		……	……	...	……	……		……	……	...	……	……		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1218			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:50]	艾瑞絲[21:50]	Iris [21:50]	アイリス[21:50]	에리스[21:50]		小侦探。\n你真的很擅长破坏恐怖氛围欸。	小偵探。\n你真的很擅長破壞恐怖氛圍欸。	My little detective. You really do have a gift for ruining a good scare, you know that?	探偵さん。本当に恐怖演出を台無しにするのが得意だね。	꼬마 탐정.당신은 정말 공포 분위기를 망치는 데 소질이 있네요.		小侦探。\n你真的很擅长破坏恐怖氛围欸。	小偵探。\n你真的很擅長破壞恐怖氛圍欸。	My little detective. You really do have a gift for ruining a good scare, you know that?	探偵さん。本当に恐怖演出を台無しにするのが得意だね。	꼬마 탐정.당신은 정말 공포 분위기를 망치는 데 소질이 있네요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1219			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:51]	艾瑞絲[21:51]	Iris [21:51]	アイリス[21:51]	에리스[21:51]		好吧好吧。\n如果你能继续深挖，说不定真的能找到你想要的东西。	好吧好吧。\n如果你能繼續深挖，說不定真的能找到你想要的東西。	Fine, fine. If you keep digging, who knows—you might just find what you're after.	はいはい。深く掘り下げていけば、本当に求めるものを見つけられるかもしれないね。	알겠어요, 알겠어.계속 깊이 파고들다 보면 정말 원하는 것을 찾을지도 모르겠네요.		好吧好吧。\n如果你能继续深挖，说不定真的能找到你想要的东西。	好吧好吧。\n如果你能繼續深挖，說不定真的能找到你想要的東西。	Fine, fine. If you keep digging, who knows—you might just find what you're after.	はいはい。深く掘り下げていけば、本当に求めるものを見つけられるかもしれないね。	알겠어요, 알겠어.계속 깊이 파고들다 보면 정말 원하는 것을 찾을지도 모르겠네요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1220			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:51]	艾瑞絲[21:51]	Iris [21:51]	アイリス[21:51]	에리스[21:51]		我知道很多事情。	我知道很多事情。	Oh, I know plenty.	いろいろ知ってるよ。	저는 많은 것을 알고 있어요.		我知道很多事情。	我知道很多事情。	Oh, I know plenty.	いろいろ知ってるよ。	저는 많은 것을 알고 있어요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1221			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:52]	艾瑞絲[21:52]	Iris [21:52]	アイリス[21:52]	에리스[21:52]		但我不保证每件都是真的。	但我不保證每件都是真的。	But I can't promise all of it is true.	でも、その全部が真実だとは保証しない。	하지만 그 모든 것이 진실이라고 보장하지는 않아요.		但我不保证每件都是真的。	但我不保證每件都是真的。	But I can't promise all of it is true.	でも、その全部が真実だとは保証しない。	하지만 그 모든 것이 진실이라고 보장하지는 않아요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1222			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:52]	艾瑞絲[21:52]	Iris [21:52]	アイリス[21:52]	에리스[21:52]		毕竟都市传说嘛，最重要的就是半真半假。	畢竟都市傳說嘛，最重要的就是半真半假。	That's the thing about urban legends—half true, half made up.	だって、半分嘘なのが都市伝説でしょ。	도시 전설이란 원래 반은 진실이고 반은 거짓인 점이 가장 중요하니까요.		毕竟都市传说嘛，最重要的就是半真半假。	畢竟都市傳說嘛，最重要的就是半真半假。	That's the thing about urban legends—half true, half made up.	だって、半分嘘なのが都市伝説でしょ。	도시 전설이란 원래 반은 진실이고 반은 거짓인 점이 가장 중요하니까요.		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1223			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:54]	艾瑞絲[21:54]	Iris [21:54]	アイリス[21:54]	에리스[21:54]		不过，有件事还是可以告诉你的：	不過，有件事還是可以告訴你的：	Still, there's one thing I can tell you:	ただ、一つだけ教えてあげてもいいよ。	그래도 한 가지는 알려드릴 수 있어요:		不过，有件事还是可以告诉你的：	不過，有件事還是可以告訴你的：	Still, there's one thing I can tell you:	ただ、一つだけ教えてあげてもいいよ。	그래도 한 가지는 알려드릴 수 있어요:		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1224			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:54]	艾瑞絲[21:54]	Iris [21:54]	アイリス[21:54]	에리스[21:54]		除了正确的上行楼梯，你不管往哪里走，最终都会回到站台原处的哦~	除了正確的上行樓梯，你不管往哪裡走，最終都會回到月臺原處的哦~	Only one staircase actually leads up. Go any other way, and you'll just loop right back to the platform—right where you started~	正しい上り階段以外へ進めば、どこへ行っても最後にはホームに戻されるよ～	올바른 상행 계단을 제외하면, 어디로 가든 결국 승강장 원래 자리로 돌아오게 될 거예요~		除了正确的上行楼梯，你不管往哪里走，最终都会回到站台原处的哦~	除了正確的上行樓梯，你不管往哪裡走，最終都會回到月臺原處的哦~	Only one staircase actually leads up. Go any other way, and you'll just loop right back to the platform—right where you started~	正しい上り階段以外へ進めば、どこへ行っても最後にはホームに戻されるよ～	올바른 상행 계단을 제외하면, 어디로 가든 결국 승강장 원래 자리로 돌아오게 될 거예요~		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
1225			18:npc_icon_656_1	18:npc_icon_819_1	18:npc_icon_819_1	1	0	1	1			艾瑞丝[21:55]	艾瑞絲[21:55]	Iris [21:55]	アイリス[21:55]	에리스[21:55]		加油找到正确的出口吧，小侦探^^	加油找到正確的出口吧，小偵探^^	Good luck finding the right way out, little detective ^^	正しい出口を見つけられるよう、頑張ってね。探偵さん^^	올바른 출구를 찾아보세요, 꼬마 탐정^^		加油找到正确的出口吧，小侦探^^	加油找到正確的出口吧，小偵探^^	Good luck finding the right way out, little detective ^^	正しい出口を見つけられるよう、頑張ってね。探偵さん^^	올바른 출구를 찾아보세요, 꼬마 탐정^^		匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방	
