groupId	startId	timelinePath	Is2D	status	hash	title	title_zh_TW	title_en_UK	title_ja_JP	title_ko_KR	title_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
1024033	1		0	1		实验体	實驗體	The Test Subjects	実験体	실험체	ร่างทดลอง	你与薇奥拉和乌撒深入交谈，了解了她们的部分过去和来新海市的目的。你承诺保护她们，并为乌撒安排了新的身份。	你與薇奧拉和烏撒深入交談，瞭解了她們的部分過去和來新海市的目的。你承諾保護她們，並為烏撒安排了新的身份。	Through heartfelt conversations, you uncover Viola and Utha's troubled past and their reasons for coming to Catto City. You promise them safety and assist Utha in starting anew.	ヴィオラとウルタールと深く語り合い、彼女たちの過去の一部と新海市に来た目的を知る。あなたは彼女たちを守ることを約束し、ウルタールに新しい身分を手配する。	당신은 비올라와 우사와 깊은 대화를 나누며, 그들의 일부 과거와 뉴오션 시티에 온 목적을 알게 된다. 당신은 그녀들을 지키겠다고 약속하고, 우사에게는 새로운 신분을 마련해 준다.	คุณ​สนทนา​อย่าง​ลึกซึ้ง​กับ​วิโอลา​และ​ยู​ธ่า​ และ​ได้​รับรู้​ถึง​อดีต​บางส่วน​ของ​พวก​เธอ​ รวมถึง​จุดประสงค์​ที่​พวก​เธอ​เดินทาง​มายัง​แค​ทโตะ​ซิตี้​ คุณ​ให้​คำมั่น​ว่า​จะ​ปกป้อง​พวก​เธอ​ และ​ได้​จัดเตรียม​ตัวตน​ใหม่​ให้​แก่​ยู​ธ่า​ เพื่อให้​เธอ​สามารถ​ใช้ชีวิต​ต่อไป​ได้​อย่าง​ปลอดภัย​
1024041	1		0	1		湮灭希望	湮滅希望	Extinguished Light	希望の消滅	소멸의 희망	ความหวังที่มลาย	在情绪干预中心，鲁米恩向你坦白身份与K的威胁，随后在被控制下悲壮自戕。K以此向你展示了她可怕的掌控力。	在情緒干預中心，魯米恩向你坦白身份與K的威脅，隨後在被控制下悲壯自戕。K以此向你展示了她可怕的掌控力。	Roumere confesses everything at the ERC—K's influence and his own role—before taking his life under compulsion. K makes it clear: no one is beyond her reach.	ERCで、ルミオンは自身の正体とMr.Kの脅威を告白した後、制御下で悲壮な最期を遂げる。Mr.Kはこれによって、自らの恐ろしい支配力をあなたに見せつける。	이모션 컨트롤 센터에서 루미엔은 자신의 정체와 미스터 K의 위협을 고백한 뒤, 조종당한 끝에 비장하게 자결한다. K는 이를 통해 자신의 무서운 장악력을 과시한다.	ภายใน​ศูนย์​เยียวยา​พา​โธ​ซิ​ส​ ลู​เมีย​น​สารภาพ​ถึง​ตัวตน​ที่​แท้จริง​ของ​เขา​ให้​คุณ​ได้​รับรู้​ พร้อม​เปิดเผย​ถึง​ภัย​คุกคาม​จาก​ มิสเตอร์​เค​ แต่​ไม่​นาน​หลังจากนั้น​ เขา​กลับ​ถูก​ควบคุม​ร่างกาย​ และ​ต้อง​จบชีวิต​ของ​ตนเอง​ลง​อย่าง​น่าเศร้า​ คุณ​ได้​เห็น​ มิสเตอร์​เค​ ใช้ประโยชน์​จาก​เหตุการณ์​นี้​ เพื่อ​แสดง​ให้​คุณ​เห็น​ถึง​พลัง​การควบคุม​อัน​น่า​สะพรึง​ของ​เธอ​
1024043	1		0	1		湮灭希望	湮滅希望	Extinguished Light	希望の消滅	소멸의 희망	ความหวังที่มลาย	在情绪干预中心，鲁米恩向你坦白身份与K的威胁，随后在被控制下悲壮自戕。K以此向你展示了她可怕的掌控力。	在情緒干預中心，魯米恩向你坦白身份與K的威脅，隨後在被控制下悲壯自戕。K以此向你展示了她可怕的掌控力。	Roumere confesses everything at the ERC—K's influence and his own role—before taking his life under compulsion. K makes it clear: no one is beyond her reach.	ERCで、ルミオンは自身の正体とMr.Kの脅威を告白した後、制御下で悲壮な最期を遂げる。Mr.Kはこれによって、自らの恐ろしい支配力をあなたに見せつける。	이모션 컨트롤 센터에서 루미엔은 자신의 정체와 미스터 K의 위협을 고백한 뒤, 조종당한 끝에 비장하게 자결한다. K는 이를 통해 자신의 무서운 장악력을 과시한다.	ภายใน​ศูนย์​เยียวยา​พา​โธ​ซิ​ส​ ลู​เมีย​น​สารภาพ​ถึง​ตัวตน​ที่​แท้จริง​ของ​เขา​ให้​คุณ​ได้​รับรู้​ พร้อม​เปิดเผย​ถึง​ภัย​คุกคาม​จาก​ มิสเตอร์​เค​ แต่​ไม่​นาน​หลังจากนั้น​ เขา​กลับ​ถูก​ควบคุม​ร่างกาย​ และ​ต้อง​จบชีวิต​ของ​ตนเอง​ลง​อย่าง​น่าเศร้า​ คุณ​ได้​เห็น​ มิสเตอร์​เค​ ใช้ประโยชน์​จาก​เหตุการณ์​นี้​ เพื่อ​แสดง​ให้​คุณ​เห็น​ถึง​พลัง​การควบคุม​อัน​น่า​สะพรึง​ของ​เธอ​
1024051	1		0	1		深埋之事	深埋之事	That Which Lies Beneath	隠された真実	깊이 묻힌 일	เรื่องราวที่ถูกกลบฝัง	你与红月、狄卡娅汇合，探查已人去楼空的地下实验室，并得知了她们三人作为猫族实验体的过去以及与你的深厚羁绊。	你與紅月、狄卡婭匯合，探查已人去樓空的地下實驗室，並得知了她們三人作為貓族實驗體的過去以及與你的深厚羈絆。	You join Moonred and Dikaya to explore an abandoned underground lab. There, you learn the truth about their past as Felinian test subjects—and a deep bond that connects you all.	紅月とディカイアと合流し、もはや人が去った地下実験室を探査し、彼女たち三人がフェリニアンスの実験体であった過去、そしてあなたとの深い絆を知る。	당신은 홍월, 데카이아와 합류해 이미 비워진 지하 실험실을 탐사하며, 세 사람이 캣족 실험체였던 과거와 당신과의 깊은 인연을 알게 된다.	คุณ​ได้​รวมตัว​กับ​เร​ด​มูน​และ​ดิ​คา​ย่า​ เข้าไป​ตรวจสอบ​ห้องทดลอง​ใต้ดิน​ที่​ถูก​ทิ้ง​ร้าง​ไป​แล้ว​ และ​ที่นั่น​ คุณ​ได้​รับรู้​ถึง​อดีต​ของ​พวก​เธอ​ทั้ง​สาม​ ทั้ง​ใน​ฐานะ​ตัว​ทดลอง​เผ่า​แมว​ รวมถึง​สายสัมพันธ์​อัน​ลึกซึ้ง​ที่​เชื่อมโยง​พวก​เธอ​กับ​คุณ​มา​ตั้ง​เนิ่นนาน​แล้ว​
1024053	1		0	1		深埋之事	深埋之事	That Which Lies Beneath	隠された真実	깊이 묻힌 일	เรื่องราวที่ถูกกลบฝัง	你与红月、狄卡娅汇合，探查已人去楼空的地下实验室，并得知了她们三人作为猫族实验体的过去以及与你的深厚羁绊。	你與紅月、狄卡婭匯合，探查已人去樓空的地下實驗室，並得知了她們三人作為貓族實驗體的過去以及與你的深厚羈絆。	You join Moonred and Dikaya to explore an abandoned underground lab. There, you learn the truth about their past as Felinian test subjects—and a deep bond that connects you all.	紅月とディカイアと合流し、もはや人が去った地下実験室を探査し、彼女たち三人がフェリニアンスの実験体であった過去、そしてあなたとの深い絆を知る。	당신은 홍월, 데카이아와 합류해 이미 비워진 지하 실험실을 탐사하며, 세 사람이 캣족 실험체였던 과거와 당신과의 깊은 인연을 알게 된다.	คุณ​ได้​รวมตัว​กับ​เร​ด​มูน​และ​ดิ​คา​ย่า​ เข้าไป​ตรวจสอบ​ห้องทดลอง​ใต้ดิน​ที่​ถูก​ทิ้ง​ร้าง​ไป​แล้ว​ และ​ที่นั่น​ คุณ​ได้​รับรู้​ถึง​อดีต​ของ​พวก​เธอ​ทั้ง​สาม​ ทั้ง​ใน​ฐานะ​ตัว​ทดลอง​เผ่า​แมว​ รวมถึง​สายสัมพันธ์​อัน​ลึกซึ้ง​ที่​เชื่อมโยง​พวก​เธอ​กับ​คุณ​มา​ตั้ง​เนิ่นนาน​แล้ว​
1024060	1		0	1		新海电力	新海電力	Catto Electric Power	新海電力	뉴오션 전력	แคทโคะการไฟฟ้า	你设法进入新海电力，从管理者陆口中得知了工厂的怪异运作方式，并在核心大门感知到了利兹丹姆凯瑟琳公主强烈的情绪残留。	你設法進入新海電力，從管理者陸口中得知了工廠的怪異運作方式，並在核心大門感知到了里茲丹姆凱薩琳公主強烈的情緒殘留。	You enter Catto Electric Power and learn from Lewis about the plant's strange operations. Before the core chamber, you're struck by Princess Catherine's intense Pathos remnants.	あなたはなんとか新海電力に潜入し、管理者のルーから工場の奇妙な運営方式を知り、コアの大門でリーズダムのキャサリン王女の強烈な感情の残滓を感知する。	당신은 뉴오션 전력에 잠입하여 관리자 루로부터 공장의 기이한 운영 방식을 듣고, 코어 대문 앞에서 리즈덤의 캐서린 공주의 강렬한 감정 잔재를 감지한다.	คุณ​หาทาง​แทรกซึม​เข้าไป​ใน​แค​ทโตะ​การไฟฟ้า​ และ​จาก​ปาก​ของ​ผู้ดูแล​นาม​ว่า​ ลู​อิส​ คุณ​ได้​ล่วงรู้​ถึง​รูปแบบ​การ​ดำเนินงาน​อัน​แปลกประหลาด​ของ​สถานที่​แห่ง​นี้​ เมื่อ​มาถึง​ประตู​แกนกลาง​ คุณ​รับรู้​ได้​ถึง​ร่องรอย​ของ​พา​โธส​อัน​รุนแรง​ ซึ่ง​หลงเหลือ​ไว้​โดย​เจ้าหญิง​แห่ง​ลิ​ซแดนม์​นาม​ว่า​ แคทเธอรีน​
1024070	1		0	1		以未来的名义	以未來的名義	For a Brighter Future	未来の名のもとに	미래의 이름으로	ในนามของอนาคต	虚弱的薇奥拉里人格向你揭示了《渡世书》的秘密和K先生寄生的能力，并给出了关键预言：你必须前往旧城区，在先于敌方获取荣光之戒。	虛弱的薇奧拉裡人格向你揭示了《渡世書》的秘密和K先生寄生的能力，並給出了關鍵預言：你必須前往舊城區，在先于敵方獲取榮光之戒。	Viola's alternate personality unveils the Sacred Enlightenment and Mr. K's parasitic power. The prophecy is clear: find the Ring of Glory first, or risk losing everything.	虚弱なヴィオラの裏人格は、あなたに「渡世書」の秘密とMr.Kの寄生能力を明かし、重要な予言を告げた。それは、「オールドタウンへ向かわねばならぬ。敵よりも先に栄光の指輪を手に入れることだ」というものだった。	쇠약한 비올라의 내부 인격은 《구원서》의 비밀과 미스터 K의 기생 능력을 드러내고, 중요한 예언을 전한다 — 반드시 구시가지로 가서 적보다 앞서 글로리 링을 손에 넣어야 한다.	บุคลิก​อีก​ด้าน​หนึ่ง​ของ​วิโอลา​ ผู้​ซึ่ง​เป็น​คน​ที่​อ่อนแอ​อย่างยิ่ง​ เธอ​ได้​เปิด​เผยความลับ​ของ​ "​ตำรา​เทว​ญาณ​"​ และ​ความสามารถ​ใน​การ​สิงสู่​ของ​ มิสเตอร์​เค​ ให้​คุณ​ได้​รับรู้​ พร้อมกัน​นั้น​ เธอ​ยัง​ได้​มอบ​คำพยากรณ์​อัน​สำคัญ​ยิ่ง​ไว้​ว่า​ —​ คุณ​จำเป็นต้อง​มุ่งหน้า​ไป​ยัง​เขตเมือง​โบราณ​ และ​ต้อง​ชิง​แหวน​แห่ง​เกียรติยศ​มา​ให้ได้​ก่อนที่​ฝ่าย​ศัตรู​จะ​ได้​มัน​ไป​
1024080	1		0	1		爱与欲望的延续	愛與欲望的延續	An Unexpected Turn	愛と欲望の連なり	사랑과 욕망의 연속	การสืบต่อความรักและปรารถนา	K先生突然到访贝克猫，直言不讳地承认身份并阐述其崇高目标，随后以非天父母的消息为饵，促使非天小队前往曼纳瓦。你则带领小队进入旧城区，却发现目标荣光之戒竟成了一场离奇婚礼的信物。	K先生突然到訪貝克貓，直言不諱地承認身份並闡述其崇高目標，隨後以非天父母的消息為餌，促使非天小隊前往曼納瓦。你則帶領小隊進入舊城區，卻發現目標榮光之戒竟成了一場離奇婚禮的信物。	K arrives openly at the cafe, outlining her ambitions and baiting Asura with her parents' location. Your team ventures into Oldtown, discovering the Ring is now a wedding token.	Mr.Kが突然ベイカーキャットを訪れ、躊躇いなく正体を認めその目標を述べ、その後アスラの両親の消息を餌に、アスラチームをマンナワへ向かわせる。あなたはチームを率いてオールドタウンに入るが、目標の栄光の指輪が婚礼の証となっている。	미스터 K는 돌연 베이커캣에 찾아와 정체를 숨김없이 드러내며 숭고한 목표를 밝혔다. 이어 아수라 부모의 소식을 미끼로 내세워 아수라 팀을 만나와로 향하게 한다. 한편, 당신은 팀을 이끌고 구시가지로 들어가지만, 목표인 글로리 링은 기묘한 결혼식의 증표로 변해 있었다.	มิสเตอร์​เค​ ปรากฏตัว​ขึ้น​ที่​ร้าน​เบเกอร์​แค​ทอ​ย่าง​กะทันหัน​ เธอ​ยอมรับ​คำกล่าวหา​ถึง​ตัวตน​ของ​ตนเอง​อย่าง​ไม่​ปิดบัง​ พร้อม​อธิบาย​ถึง​เป้าหมาย​อัน​สูงส่ง​ของ​ตน​ จากนั้น​ เธอ​ก็ได้​ใช้​ข้อมูล​เกี่ยวกับ​พ่อแม่​ของ​อา​สึ​ระ​เป็น​เหยื่อ​ล่อ​ ชักนำ​ให้​ทีม​ของ​อา​สึ​ระ​ออกเดินทาง​ไป​ยัง​แมน​นาวา​ ส่วน​คุณ​ ได้​นำ​ทีม​มุ่งหน้า​เข้าสู่​เขตเมือง​โบราณ​ แต่กลับ​พบ​ว่า​เป้าหมาย​อย่าง​แหวน​แห่ง​เกียรติยศ​ ได้​กลายเป็น​ของ​แทน​ใจ​ใน​พิธีแต่งงาน​ประหลาด​อย่าง​ไม่​คาดฝัน​เสียแล้ว​
3026000	1		0	1		「松发条」	「松發條」	Unwinding	「ねじを巻く」	「태엽을 감다」	"ผ่อนคลาย"	贝克猫众人齐聚一堂，会议探讨的主题竟然是……	貝克貓眾人齊聚一堂，會議探討的主題竟然是……	Everyone at Baker's Cafe gathers for a meeting, and the topic turns out to be...	ベイカーキャットの面々が一堂に会し、議題に上がったのは、まさかの内容だった。	베이커캣 일행이 한자리에 모였다. 그런데 회의의 주제는 뜻밖에도……	เหล่า​สมาชิก​เบเกอร์​แค​ทร​วม​ตัว​กัน​พร้อมหน้า​ แต่​หัวข้อ​การประชุม​ครั้งนี้​กลับเป็น​...​
3026010	1		0	1		迎宾惊喜	迎賓驚喜	A Surprise Welcome	ウェルカムサプライズ	환영의 서프라이즈	เซอร์ไพรส์ต้อนรับ	初到珐兰特，达芙妮为你们安排了最豪华的酒店。然而在房间内迎接的却是……	初到琺蘭特，達芙妮為你們安排了最豪華的酒店。然而在房間內迎接的卻是……	When you arrive in Farlant, Daphne puts you up in the most luxurious hotel. But waiting in your room is...	ファラントに到着した一行を待っていたのは、ダフネが用意した最高級のホテル。しかし、その部屋には……	파란트에 처음 도착한 날, 다프네는 최고의 호텔을 준비해 주었지만, 방 안에서 마주한 것은……	ใน​การ​มา​เยือน​ฟาร์แลนต์​ครั้งแรก​ ดา​ฟนี​ได้​จัดเตรียม​โรงแรม​หรู​ที่สุด​ไว้​ให้​พวกคุณ​ ทว่า​สิ่ง​ที่​รอ​ต้อนรับ​อยู่​ใน​ห้อง​นั้น​กลับเป็น​...​
3026020	1		0	1		对不齐的颗粒度	對不齊的顆粒度	Out of Sync	噛み合わない歯車	각자의 입장	ความละเอียดที่ไม่เข้ากัน	傀化事件有惊无险。达芙妮不想把你们卷入其中，你却有着自己的打算。	傀化事件有驚無險。達芙妮不想把你們捲入其中，你卻有著自己的打算。	The Affliction ends without major incident. Daphne doesn't want to drag you into it, but you have your own plans.	傀化事件は辛くも収束。ダフネはあなたたちを巻き込みたくないようだが、あなたには別の思惑があった。	괴화 사건은 아슬아슬하게 넘어갔다. 다프네는 너희를 휘말리게 하고 싶지 않았지만, 너에게는 다른 생각이 있었다.	เหตุการณ์​สภาวะ​หุ่นเชิด​ผ่าน​พ้นไป​ได้​อย่าง​หวุดหวิด​ ดา​ฟนี​แสดงท่าที​ว่า​ไม่ต้องการ​ดึง​พวกคุณ​เข้าไป​พัวพัน​ แต่​คุณ​กลับ​มี​แผนการ​ของ​ตัวเอง​อยู่แล้ว​
3026030	1		0	1		补课时间	補課時間	Crash Course	補習タイム	보충 수업 시간	ช่วงเวลาติวเสริม	小白为你们详细讲述了珐兰特及波希地区的历史。	小白為你們詳細講述了琺蘭特及波希地區的歷史。	Shiro walks you through the history of Farlant and Bauss.	シロがファラント、そしてポシテア地域の歴史を詳しく語ってくれた。	화이트가 파란트와 포시 지역의 역사를 자세히 설명해 주었다.	ชิ​โระ​ได้​เล่า​ประวัติศาสตร์​ของ​ฟา​แลนต์​และ​เขต​เบาส์​ให้​พวกคุณ​ฟัง​อย่าง​ละเอียด​
3026040	1		0	1		山雨欲来	山雨欲來	Gathering Storm	嵐の前触れ	폭풍 전야	ก่อนพายุจะโหม	尊贵之人的亲自到访，棘手敌人的半道伏击……一切都不在你们的预料之内。	尊貴之人的親自到訪，棘手敵人的半道伏擊……一切都不在你們的預料之內。	A distinguished guest arrives in person, and a dangerous enemy ambushes you along the way... nothing goes as expected.	高貴なる人物の来訪、そして厄介な敵による奇襲…...すべては予想外だった。	귀한 인물의 직접 방문, 그리고 예상치 못한 적의 기습…… 모든 것이 예상을 벗어난다.	การ​มา​เยือน​ด้วย​ตนเอง​ของ​บุคคล​ผู้สูงศักดิ์​ และ​การ​ซุ่ม​โจมตี​ระหว่างทาง​จาก​ศัตรู​อัน​ร้าย​กา​จ.​..​ ทุกสิ่ง​ล้วน​อยู่​นอกเหนือ​ความคาดหมาย​ของ​พวกคุณ​
3026050	1		0	1		尘封旧事	塵封舊事	Long-Buried Secrets	閉ざされた過去	봉인된 과거	เรื่องราวที่ถูกผนึกไว้	少女捎来遥远古堡的讯息，本就错综复杂的局势愈加扑朔迷离。	少女捎來遙遠古堡的訊息，本就錯綜複雜的局勢愈加撲朔迷離。	A girl brings word from a distant castle, throwing an already tangled situation into even deeper uncertainty.	少女が遠き城の情報をもたらす。状況は、さらに謎に深まっていく。	소녀가 전해온 먼 고성의 소식은, 이미 복잡한 정세를 더욱 미궁 속으로 몰아넣는다.	เด็กสาว​นำ​สาร​จาก​ปราสาท​อัน​ห่างไกล​มา​ส่งมอบ​ ทำให้​สถานการณ์​ที่​ซับซ้อน​อยู่แล้ว​ ยิ่ง​ทวี​ความคลุมเครือ​จน​ยาก​หยั่งถึง​
3026060	1		0	1		合流	合流	Convergence	合流	합류	รวมพล	一切线索都指向了希里诺斯，局势逐渐明朗之际，达芙妮却突然提出……	一切線索都指向了希里諾斯，局勢逐漸明朗之際，達芙妮卻突然提出……	Every clue points to Syrinos. Just as things start falling into place, Daphne suddenly suggests...	すべての手がかりはシリノスへと繋がる。その時、ダフネが突如として提案を持ち出す。	모든 단서는 히리노스를 가리키고, 상황이 점차 명확해지는 순간 다프네는 돌연……	เบาะแส​ทั้งหมด​ล้วน​ชี้​ไป​ยัง​ซี​รี​นอ​ส​ และ​ในขณะที่​สถานการณ์​กำลัง​เริ่ม​กระจ่าง​ขึ้น​เรื่อยๆ​ ดา​ฟนี​กลับ​หยิบยก​เรื่อง​ขึ้น​มา​อย่าง​กะทันหัน​ว่า​...​
3026070	1		0	1		第二次「接触」	第二次「接觸」	The Second Encounter	セカンドコンタクト	두 번째 「접촉」	"การเผชิญหน้า" ครั้งที่สอง	耀州古人云，如果已经有了一次伏击，就绝不会有……	耀州古人雲，如果已經有了一次伏擊，就絕不會有……	As an old Yaozhou saying goes: get ambushed once, and it'll never happen again...	耀州の古い言い伝えによれば、一度の伏撃があれば、次は……	요주 고인의 말에 따르면, 한 번의 기습이 있었다면 결코……	ชาว​เหยา​โจว​ใน​อดีต​เคย​กล่าว​ไว้​ว่า​ หาก​เกิด​การ​ซุ่ม​โจมตี​ขึ้น​ครั้งหนึ่ง​แล้ว​ ก็​จะ​ไม่​มีทาง​เกิดขึ้น​อี​ก.​..​
3026080	1		0	1		反客为主	反客為主	Turning the Tables	主導権を握る	주도권 전환	พลิกสถานการณ์	伊德加入并提供了关键线索，化被动为主动的时刻到了。	伊德加入並提供了關鍵線索，化被動為主動的時刻到了。	Idego joins the group with a crucial lead. It's time to go on the offensive.	イードが合流し、新たな手がかりを提示する。形勢逆転の時が来た。	에이드가 합류해 결정적인 정보를 제공하면서, 수세에서 공세로 전환할 때가 찾아온다.	เอ็ด​เข้าร่วม​พร้อม​นำ​เบาะแส​สำคัญ​มา​ให้​ ถึง​เวลา​พลิก​สถานการณ์​จาก​ฝ่าย​ตั้ง​รับ​สู่​ฝ่าย​รุก​แล้ว​
3026090	1		0	1		逃亡的少女	逃亡的少女	Girl on the Run	逃走する少女	도망치는 소녀	เด็กสาวผู้หลบหนี	烟霾遮天蔽日，无尽黑暗中，穷途末路的少女看见了一道光。	煙霾遮天蔽日，無盡黑暗中，窮途末路的少女看見了一道光。	Smoke blots out the sky. In the endless dark, a girl with nowhere left to turn glimpses a single ray of light.	煙霧が空を覆い尽くす。果てなき闇の中、追い詰められた少女は一筋の光を見えた。	연기와 재가 하늘을 뒤덮고, 끝없는 어둠 속에서 막다른 길에 몰린 소녀는 한 줄기 빛을 발견한다.	หมอก​ควัน​ปกคลุม​ฟ้า​ดิน​ ท่ามกลาง​ความ​มืดมิด​ไร้​สิ้นสุด​ เด็กสาว​ผู้​จนตรอก​ได้​มองเห็น​เส้น​แสงสว่าง​เรืองรอง​
3026100	1		0	1		「正义联盟」	「正義聯盟」	"Justice League"	「正義の同盟」	「정의 연합」	"พันธมิตรแห่งความยุติธรรม"	「就让我们打破一下，人们对权力阶级那小小的刻板印象吧。」	「就讓我們打破一下，人們對權力階級那小小的刻板印象吧。」	"Let's break a few stereotypes about Farlant's elite."	「貴族に対する固定観念を覆してみせましょう。」	「그럼 이번 기회에, 파란트 권력층을 둘러싼 그 조그만 고정관념도 좀 깨 보자고.」	"​งั้น​ก็​ให้​พวกเรา​ลอง​ทำลาย​ภาพ​จำ​เล็ก​ๆ​ พวก​นั้น​ที่​ผู้คน​มี​ต่อ​ชนชั้น​ผู้มีอำนาจ​กัน​หน่อย​เถอะ​"​
3026110	1		0	1		深宫里的公主	深宮裡的公主	The Princess of the Depths	深宮の姫様	궁중의 공주	องค์หญิงแห่งวังห้วงลึก	少女讲述了与乌撒的往事。在下一步行动之前，你们准备为她举办一场派对。	少女講述了與烏撒的往事。在下一步行動之前，你們準備為她舉辦一場派對。	The girl recounts her past with Ulthar. Before your next move, you decide to throw her a party.	少女はウルタールとの過去を語る。次なる行動の前に、あなたたちは彼女のために一夜の宴を開くことにした。	소녀는 우사와의 과거를 이야기한다. 다음 작전을 앞두고, 너희는 그녀를 위해 작은 파티를 준비한다.	เด็กสาว​ได้​เล่า​ถึง​อดีต​ที่​เธอ​มี​ร่วมกับ​ยู​ธ่า​ ก่อน​เริ่ม​ปฏิบัติการ​ขั้น​ต่อไป​ พวกคุณ​จึง​เตรียม​จัดงาน​ปาร์ตี้​ให้​เธอ​สักครั้ง​
3026120	1		0	1		欢乐之夜	歡樂之夜	Night of Joy	楽しい夜	환희의 밤	ค่ำคืนแห่งความรื่นเริง	令人难忘的夜晚，和难以忘怀的过去……	令人難忘的夜晚，和難以忘懷的過去……	An unforgettable night, and a past that refuses to be forgotten…	忘れがたい夜、そして消えることのない記憶。	잊을 수 없는 밤, 그리고 지워지지 않는 기억……	ค่ำคืน​ที่​ยาก​จะ​ลืมเลือน​ และ​อดีต​ที่​ยังคง​ฝัง​ลึก​ใน​ความทรงจำ​...​
3026130	1		0	1		阻击战	阻擊戰	Blocking Action	迎撃戦	저지전	ยุทธการสกัดกั้น	彩排当日，不速之客如期而至。	彩排當日，不速之客如期而至。	On the day of the rehearsal, uninvited guests arrive right on schedule.	シャラマン祭のリハーサル当日、不意の来訪者が姿を現す。	리허설 당일, 불청객이 예정대로 찾아온다.	ใน​วัน​ซ้อมใหญ่​ แขก​ที่​ไม่​ได้​รับเชิญ​ก็​มาถึง​ตามที่​ได้​คาดหมาย​
3026140	1		0	1		战前会议	戰前會議	War Council	作戦会議	작전 회의	ประชุมก่อนออกศึก	作战计划最终敲定，乌撒却像是有着什么难言之隐……	作戰計畫最終敲定，烏撒卻像是有著什麼難言之隱……	The battle plan is set, but Ulthar seems to be holding something back…	作戦は最終段階へ。だがウルタールには、何か事情があるようで……	작전 계획은 마침내 확정되었지만, 우사는 무언가 말 못 할 사정을 숨기고 있는 듯하다……	แผน​ปฏิบัติการ​ถูก​กำหนด​ขั้นตอน​สุดท้าย​แล้ว​ แต่​ดูเหมือนว่า​ยู​ธ่า​จะ​ยังมี​บางอย่าง​ที่​ยาก​จะ​เอ่ย​ออกมา​...​
3026150	1		0	1		约定	約定	A Promise	約束	약속	คำสัญญา	「在被过去追上之前，我要跑得远一点，再远一点！」	「在被過去追上之前，我要跑得遠一點，再遠一點！」	"I have to run—as far as I can—before the past catches up to me!"	「過去に追いつかれる前に、遠くへ、もっと遠くへ！」	「과거에게 붙잡히기 전에, 더 멀리…… 더 멀리 달려갈 거야!」	"​ก่อนที่​อดีต​จะ​ไล่​ตามทัน​ ฉัน​ต้อง​หนี​ไป​ให้​ไกล​กว่า​นี้​...​ ไกล​กว่า​นี้​อีก​!"​
3026160	1		0	1		潜入作战	潛入作戰	Infiltration	潜入作戦	잠입 작전	ปฏิบัติการแทรกซึม	最后的行动开始，你们趁着夜色潜入厄德堡，却没有遇到太多阻碍……	最後的行動開始，你們趁著夜色潛入厄德堡，卻沒有遇到太多阻礙……	The final operation begins. Under cover of darkness, you slip into Erdburg and encounter far less resistance than expected…	最終作戦が始まる。夜の闇に紛れ、一行はエルドブルクへと潜入する。しかし、あまりにも静かだった。	최종 작전이 시작된다. 너희는 밤을 틈타 에르드부르크에 잠입하지만, 예상보다 저항은 적었다……	ปฏิบัติการ​ครั้งสุดท้าย​ได้​เริ่ม​ขึ้น​ พวกคุณ​อาศัย​ความมืด​ของ​ราตรี​ลอบ​เข้าไป​ใน​แอร์​ดบวร์ก​ แต่กลับ​ไม่​ได้​เผชิญ​กับ​อุปสรรค​มากมาย​นัก​...​
3026170	1		0	1		瓮中鳖	甕中鱉	No Way Out	袋の鼠	독 안의 쥐	ลูกไก่ในกำมือ	过度宁静果然是狂风暴雨的前兆，身后却已没有退路……	過度寧靜果然是狂風暴雨的前兆，身後卻已沒有退路……	That eerie calm was the warning sign of a coming storm. Now there's no way out...	不気味な静寂は嵐の前触れ。すでに退路は断たれていた……	과도한 고요는 결국 폭풍의 전조였다. 그러나 이미 돌아갈 길은 없다……	ความสงบ​ที่​ผิดปกติ​ แท้จริง​แล้ว​คือ​สัญญาณ​เตือน​ล่วงหน้า​ของ​พายุ​โหมกระหน่ำ​ และ​เบื้องหลัง​ก็​ไม่​มีทาง​ให้​ถอยกลับ​อีกต่อไป​...​
3026180	1		0	1		有形的罪孽	有形的罪孽	Sin Given Form	形ある罪	형체를 지닌 죄악	บาปที่มีรูปร่าง	丑陋与罪恶的源头已然现形，是时候为它画上最后的句号了。	醜陋與罪惡的源頭已然現形，是時候為它畫上最後的句號了。	The source of all this ugliness and evil has finally revealed itself. It's time to put an end to it, once and for all.	醜悪なる罪の根源が姿を現す。全てを終わらせよう。	추악함과 죄악의 근원이 모습을 드러낸 지금, 모든 것에 종지부를 찍을 때다.	ต้นตอ​แห่ง​ความอัปลักษณ์​และ​บาป​ได้​ปรากฏตัว​ขึ้น​ ถึง​เวลา​ปิดฉาก​ทุกอย่าง​ลง​เสียที​
