relationId	cardId	cardname	relationCard	cardname2	buff	effectId	property	status	relationName	relationName_zh_TW	relationName_en_UK	relationName_ja_JP	relationName_ko_KR	relationName_th_TH
13500106	135001	心动季节	103021	心动疗愈	19000032	10000029	302;0.09	1	愈心时节	愈心時節	Season of Blessing	癒しの季節	유심시절	ฤดูกาลเยียวยาจิตใจ
80100801	801008	花间意	803008	清平乐	19000030	10000027	102;0.06	1	花间清意	花間清意	Flowery Freshness	花間清心	순결한 꽃말	จิต​บริสุทธิ์​ท่ามกลาง​ดอกไม้​
80100802	801008	花间意	130008	暗巷星火	19000030	10000027	102;0.06	1	花如星火	花如星火	Spark Blossoms	星のように輝く花	별빛 같은 꽃	ดอกไม้ดั่งประกายไฟ
80100803	801008	花间意	127008	碧魂灯	19000037	10000034	1203;0.07	1	花间碧魂	花間碧魂	Flowery Soul	花間碧魂	꽃의 영혼	จิตวิญญาณสีมรกต
80100804	801008	花间意	127001	离梦蝶	19000037	10000034	1203;0.07	1	蝶恋花	蝶戀花	Butterfly's Love	蝶恋花	나비와 꽃	ผีเสื้อรักดอกไม้
80200801	802008	醉红尘	803008	清平乐	19000030	10000027	102;0.06	1	红尘清欢	紅塵清歡	Mortal Joy	紅塵清歓	속세의 기쁨	ความสุขอันบริสุทธิ์
80200802	802008	醉红尘	130008	暗巷星火	19000030	10000027	102;0.06	1	尘世星火	塵世星火	Earthly Starlight	塵世の星火	속세의 별빛	ประกายไฟในโลกมนุษย์
80200803	802008	醉红尘	127008	碧魂灯	19000037	10000034	1203;0.07	1	灯下凡尘	燈下凡塵	Under the Lamplight	燈下俗塵	등불 아래 속세	โลกมนุษย์ใต้แสงโคม
80200804	802008	醉红尘	127001	离梦蝶	19000037	10000034	1203;0.07	1	红尘离梦	紅塵離夢	Mortal Dreams	紅塵の夢	속세와 꿈	หลุดพ้นจากฝันโลกมนุษย์
80300801	803008	清平乐	801008	花间意	19000026	10000023	1601;0.09	1	花间清意	花間清意	Flowery Freshness	花間清心	순결한 꽃말	จิต​บริสุทธิ์​ท่ามกลาง​ดอกไม้​
80300802	803008	清平乐	802008	醉红尘	19000039	10000036	1601;0.11	1	红尘清欢	紅塵清歡	Mortal Joy	紅塵清歓	속세의 기쁨	ความสุขอันบริสุทธิ์
80300803	803008	清平乐	106010	不思议鸭鸭	19000019	10000016	301;200	1	双倍快乐	雙倍快樂	Twice the Happiness	ダブルハピネス	두 배의 즐거움	ความสุขสองเท่า
80300804	803008	清平乐	106002	幽灵社团	19000032	10000029	302;0.09	1	幽魂乐游	幽魂樂遊	Specter's Delight	幽霊との遊び	영혼의 여행	วิญญาณรื่นรมย์
80300805	803008	清平乐	112008	爱心妆点	19000019	10000016	301;200	1	点缀世界	點綴世界	World Adorning	世界を飾る	수놓은 세계	แต่งแต้มโลกหล้า
80300806	803008	清平乐	112002	冬季奇遇	19000032	10000029	302;0.09	1	快乐奇遇	快樂奇遇	Joyful Adventures	幸せな出会い	즐거운 만남	การพบเจอที่สนุกสนาน
12700101	127001	离梦蝶	113008	银钩墨舞	19000017	10000014	101;50	1	墨舞梦蝶	墨舞夢蝶	Dreaming Butterfly	墨の蝶	춤추는 꿈나비	ระบำหมึกผีเสื้อแห่งฝัน
12700102	127001	离梦蝶	113002	菡萏曲	19000030	10000027	102;0.06	1	菡萏之梦	菡萏之夢	Dream of Lotus	蓮の夢	연꽃의 꿈	ความฝันแห่งบัวบริสุทธิ์
12700103	127001	离梦蝶	114008	墨蕴寻真	19000019	10000016	301;200	1	梦蝶寻踪	夢蝶尋蹤	Butterfly's Pursuit	夢の蝶を追う	꿈나비 흔적	ตามรอยผีเสื้อแห่งฝัน
12700104	127001	离梦蝶	114002	并蒂莲	19000032	10000029	302;0.09	1	蝶停莲叶	蝶停蓮葉	Butterfly's Rest	蓮葉に止まる蝶	연잎과 나비	ผีเสื้อหยุดที่ใบบัว
12700105	127001	离梦蝶	101008	自由轮滑	19000017	10000014	101;50	1	清风弄蝶	清風弄蝶	Butterflies in Breeze	清風が蝶を弄ぶ	나비와 바람	ลมเย็นเล่นผีเสื้อ
12700106	127001	离梦蝶	101013	森林守护者	19000030	10000027	102;0.06	1	森间蝶舞	森間蝶舞	Forest Butterfly Waltz	森を舞う蝶	숲속 나비	ระบำผีเสื้อกลางป่า
13600801	136008	指尖芳菲	135008	心动季节	19000032	10000029	302;0.09	1	指尖心跳	指尖心跳	Fingertip Pulse	指先の鼓動	두근거리는 손끝	จังหวะหัวใจที่ปลายนิ้ว
13600802	136008	指尖芳菲	102008	机械助理	19000019	10000016	301;200	1	插花助理	插花助理	Flower Arranging Bots	生け花アシスタント	꽃꽂이 조수	ผู้ช่วยจัดดอกไม้
13600803	136008	指尖芳菲	102007	电音骑士	19000032	10000029	302;0.09	1	指尖旋律	指尖旋律	Fingertip Melody	指先のメロディー	손끝의 선율	ท่วงทำนองปลายนิ้ว
13600804	136008	指尖芳菲	103019	枕边童话	19000013	10000010	1601;0.08	1	幽香童梦	幽香童夢	Childhood Dreams	幽香の夢	아련한 어린시절	กลิ่มหอมในฝันของเด็ก
13600805	136008	指尖芳菲	103008	恬静时刻	19000026	10000023	1601;0.09	1	香氛时光	香氛時光	Fragrant Hours	アロマタイム	향긋한 시간	ช่วงเวลาหอมอบอวล
13600806	136008	指尖芳菲	103021	心动疗愈	19000039	10000036	1601;0.11	1	芳香疗法	芳香療法	Aromatherapy	アロマセラピー	향기 치유	การบำบัดด้วยกลิ่นหอม
10300901	103009	幽篁月韵	101008	自由轮滑	19000021	10000018	703;0.1	1	月影轮舞	月影輪舞	Moonshadow Waltz	月影輪舞	월영륜무	การเต้นรำ​ของ​เงา​จันทร์​
10300902	103009	幽篁月韵	101013	森林守护者	19000034	10000031	703;0.15	1	重峦叠翠	重巒疊翠	Green Hills	翠色重巒	중만첩수	ภูเขาขจีซ้อนทับ
10300903	103009	幽篁月韵	101018	茂林余音	19000034	10000031	703;0.15	1	林深月照	林深月照	Moonlight in Woods	林間の月光	림심월조	แสงจันทร์ส่องสว่าง
10300904	103009	幽篁月韵	104005	高级特工	19000004	10000001	101;20	1	月下行动	月下行動	Nightly Action	月下の行動	월하 행동	ปฏิบัติ​การณ์​ใต้​แสงจันทร์​
10300905	103009	幽篁月韵	104008	夜间执勤	19000017	10000014	101;50	1	竹间夜巡	竹間夜巡	Bamboo Grove Patrol	竹林の夜巡り	죽간야순	ตรวจตรา​ยาม​ค่ำ​ใน​ป่าไผ่​
10300906	103009	幽篁月韵	104016	灵棰惊竹	19000030	10000027	102;0.06	1	灵竹月韵	靈竹月韻	Bamboo Harmony	霊竹月韻	영죽월운	ไผ่​ศักดิ์สิทธิ์​ใต้​แสงจันทร์​
10401601	104016	灵棰惊竹	101005	涂鸦战争	19000008	10000005	703;0.09	1	缤纷竹染	繽紛竹染	Bamboo Hues	多彩な竹	빈분죽염	ไผ่หลากชนิด
10401602	104016	灵棰惊竹	101008	自由轮滑	19000021	10000018	703;0.1	1	自由竹风	自由竹風	Breeze Through Bamboo	自由な竹	자유죽풍	สายลมไผ่อิสระ
10401603	104016	灵棰惊竹	101018	茂林余音	19000034	10000031	703;0.15	1	余音惊竹	餘音驚竹	Resonance in the Grove	余韻驚竹	여음경죽	เสียงกังวาน​สะดุ้ง​ต้น​ไผ่​
10401604	104016	灵棰惊竹	103002	纯真拜访者	19000004	10000001	101;20	1	竹居来客	竹居來客	Bamboo Dwelling	竹林来客	죽거래객	ผู้มาเยือนเรือนไผ่
10401605	104016	灵棰惊竹	103007	浮世谣	19000030	10000027	102;0.06	1	酒与歌	酒與歌	Wine and Song	酒と歌	주와 노래	บทเพลงและสุรา
10401606	104016	灵棰惊竹	103009	幽篁月韵	19000030	10000027	102;0.06	1	灵竹月韵	靈竹月韻	Bamboo Harmony	霊竹月韻	영죽월운	ไผ่​ศักดิ์สิทธิ์​ใต้​แสงจันทร์​
10101801	101018	茂林余音	102001	星之愿	19000004	10000001	101;20	1	星愿余音	星願餘音	Starry Wishes	星の余韻	성원여음	เสียงสะท้อนแห่งพรดาว
10101802	101018	茂林余音	102008	机械助理	19000017	10000014	101;50	1	绿化机械	綠化機械	Mechanical Verdure	緑の機械	녹화기계	เครื่องจักรปรับสภาพ
10101803	101018	茂林余音	102007	电音骑士	19000030	10000027	102;0.06	1	古今共鸣	古今共鳴	Time Echoes	古今の共鳴	고금공명	อดีตและปัจจุบัน
10101804	101018	茂林余音	103019	枕边童话	19000007	10000004	603;0.045	1	笛音入梦	笛音入夢	Dreams with Flute	笛の音が夢に	적음입몽	เสียงขลุ่ยนำฝัน
10101805	101018	茂林余音	103008	恬静时刻	19000020	10000017	603;0.05	1	竹韵悠然	竹韻悠然	Tranquil Bamboo	竹の韻	죽운유연	ทำนองไม้ไผ่ไร้กังวล
10101806	101018	茂林余音	103021	心动疗愈	19000033	10000030	603;0.07	1	自然疗愈	自然療愈	Therapeutic Nature	自然の癒し	자연치유	การบำบัดธรรมชาติ
10201201	102012	山明箬影	101005	涂鸦战争	19000015	10000012	2101;0.08	1	山野涂鸦	山野塗鴉	Wild Graffiti	山野グラフィック	산야낙서	กราฟฟิตี้พงไพร
10201202	102012	山明箬影	101008	自由轮滑	19000028	10000025	2101;0.09	1	嬉游时光	嬉游時光	Playful Times	楽しい時間	희유시광	ช่วงเวลา​แห่ง​การเล่นสนุก​
10201203	102012	山明箬影	101013	森林守护者	19000041	10000038	2101;0.11	1	山青林茂	山青林茂	Lush Mountains	青い山、茂る森	산청림무	ป่าเขาเขียวชอุ่ม
10201204	102012	山明箬影	104005	高级特工	19000006	10000003	301;150	1	潜踪匿影	潛蹤匿影	Stealthy Traces	忍び足	잠종닉영	แฝงกายซ่อนเงา
10201205	102012	山明箬影	104003	封面女郎	19000019	10000016	301;200	1	外景拍摄	外景拍攝	Outdoor Photography	屋外の撮影	외경촬영	ภาพทิวทัศน์ภายนอก
10201206	102012	山明箬影	104001	绯红武士	19000032	10000029	302;0.09	1	孤峰绯影	孤峰緋影	Isolated Peak	孤峰緋影	고봉비영	เงาสีเพลิงบนยอดเขา
14400101	144001	千术之王	130008	暗巷星火	19000031	10000028	202;0.09	1	启明星	啟明星	Morning Star	明け星	계명성	ดาวประกาย
14400102	144001	千术之王	131008	粉红风暴	19000032	10000029	302;0.09	1	狡兔三窟	狡兔三窟	Rabbit's Hideaways	狡兎三窟	교토삼굴	ฉลาดแกมโกง
14400103	144001	千术之王	121008	清道夫之夜	19000031	10000028	202;0.09	1	绝佳拍档	絕佳拍檔	Perfect Partners	最強コンビ	절가파트너	สุดยอดคู่หู
14400104	144001	千术之王	107010	诡夜雾行	19000031	10000028	202;0.09	1	赤子之心	赤子之心	Innocent Heart	赤子の心	적자지심	จิตใจอันบริสุทธิ์
14400105	144001	千术之王	112002	冬季奇遇	19000032	10000029	302;0.09	1	黑暗冰冠	黑暗冰冠	Crown of Darkness	暗きアイスクラウン	흑암빙관	มงกุฎน้ำแข็งทมิฬ
14400106	144001	千术之王	109008	致命音符	19000031	10000028	202;0.09	1	珠光宝气	珠光寶氣	Radiant Riches	豪華絢爛	진주같은 보석	วิจิตรงดงาม
14400801	144008	黑桃A	137008	青之回旋	19000033	10000030	603;0.07	1	旋转纸牌	旋轉紙牌	Spinning Cards	トランプ回し	회전 카드	หมุนไพ่
14400802	144008	黑桃A	108008	AI助理	19000007	10000004	603;0.045	1	电子荷官	電子荷官	Digital Croupier	電子ディーラー	전자 딜러	ดีลเลอร์อิเล็กทรอนิกส์
14400803	144008	黑桃A	117008	秘域访客	19000030	10000027	102;0.06	1	命运猎者	命運獵者	Destiny Seeker	デスティニーハンター	운명 헌터	นักล่าโชคชะตา
14400804	144008	黑桃A	113001	火树流光	19000030	10000027	102;0.06	1	浮灯灿烂	浮燈燦爛	Radiant Lights	流灯燦々	부등찬란	โคมลอยสว่างสดใส
14100801	141008	铃铃弥音	110008	秘密调查	19000032	10000029	302;0.09	1	金铃之邀	金鈴之邀	Bell's Invitation	金鈴の誘い	황금종의 초대	คำเชิญแห่งระฆังทอง
14100802	141008	铃铃弥音	127008	碧魂灯	19000032	10000029	302;0.09	1	奇闻异事	奇聞異事	Bizarre Tales	説話と伝承	이상한 사건	เรื่องราว​ที่​แปลกประหลาด​
14100803	141008	铃铃弥音	127001	离梦蝶	19000032	10000029	302;0.09	1	引蝶系铃	引蝶系鈴	Butterfly Charm	鈴の音に誘われし蝶	나비와 종	ผูกกระดิ่งล่อผีเสื้อ
14100804	141008	铃铃弥音	102001	星之愿	19000015	10000012	2101;0.08	1	拾星摇铃	拾星搖鈴	Astral Melodies	夏夜の星と鈴の音	별빛과 종	เก็บดาวเขย่ากระดิ่ง
14100805	141008	铃铃弥音	102008	机械助理	19000028	10000025	2101;0.09	1	较量之缘	較量之緣	Fateful Rivalry	雨降って地固まる	라이벌	การทดสอบแห่งโชคชะตา
14100806	141008	铃铃弥音	102021	完美效劳	19000041	10000038	2101;0.11	1	叮当喵女仆	叮噹喵女僕	Cat Maid	パーフェクトメイド	딩동 냥메이드	เมดกระดิ่งแมว
14100807	141008	铃铃弥音	131008	粉红风暴	19000032	10000029	302;0.09	1	桃粉扑克	桃粉撲克	Rosy Poker	ピンクポーカー	핑크빛 트럼프	โป๊กเกอร์สีพีช
12900201	129002	深渊誓约	140008	囚鸟绮愿	19000030	10000027	102;0.06	1	殊途同归	殊途同歸	Shared Destiny	宿命を分かち合いし者	같은 목적	ต่างวิธีผลลัพธ์เดียว
12900202	129002	深渊誓约	904025	孤独绅士	19000017	10000014	101;50	1	孤独深渊	孤獨深淵	Lone Abyss	孤独なる深淵	고독한 심연	เหวลึกอันโดดเดี่ยว
12900203	129002	深渊誓约	904026	落寞淑女	19000021	10000018	703;0.1	1	落寞忘川	落寞忘川	River of Oblivion	Lonely River	적막한 망각의 강	แม่น้ำแห่งการลืมเลือน
12900204	129002	深渊誓约	904014	苍白舞者	19000034	10000031	703;0.15	1	遗失之人	遺失之人	The Lost Soul	失われし者	잃어버린 사람	บุคคลสูญหาย
80400801	804008	香甜满溢	805008	喵星电波	19000030	10000027	102;0.06	1	甜蜜电波	甜蜜電波	Sweet Chemistry	甘い一息	스위트 전파	คลื่นหวานฉ่ำ
80400802	804008	香甜满溢	806008	懵懂精灵	19000021	10000018	703;0.1	1	点心精灵	點心精靈	Pastry Sprite	甘い妖精	디저트의 정령	ภูตขนมหวาน
80500801	805008	喵星电波	804008	香甜满溢	19000032	10000029	302;0.09	1	糖果之星	糖果之星	Candy Star	休日のひと時	과자 별	ดาวลูกอม
80500802	805008	喵星电波	806008	懵懂精灵	19000018	10000015	201;60	1	星灵织梦	星靈織夢	Stellar Dreamweaver	妖精の休日	냥스타의 꿈	ภูตดาราทอฝัน
80600801	806008	懵懂精灵	804008	香甜满溢	19000030	10000027	102;0.06	1	甜蜜之约	甜蜜之約	Sweet Promise	無邪気な約束	달콤한 약속	สัญญาที่หวานชื่น
80600802	806008	懵懂精灵	805008	喵星电波	19000034	10000031	703;0.15	1	喵星后援	喵星後援	Purrfect Support	無邪気な休日	냥스타 후원	กาซัพพอร์ตจากดาวแมว
12000801	120008	旋风初成	102001	星之愿	19000004	10000001	101;20	1	往昔愿景	往昔願景	Visions of Bygone Days	嘗ての憧れ	과거의 소원	ภาพปรารถนาในอดีต
12000802	120008	旋风初成	102008	机械助理	19000017	10000014	101;50	1	错位齿轮	錯位齒輪	Misaligned Gears	嚙み合わない歯車	어긋난 톱니바퀴	เกียร์ผิดตำแหน่ง
12000803	120008	旋风初成	102007	电音骑士	19000030	10000027	102;0.06	1	不谐音符	不諧音符	Discordant Notes	不調和音	불협화음	ตัวโน็ตที่ไม่สอดคล้อง
12000804	120008	旋风初成	102021	完美效劳	19000030	10000027	102;0.06	1	完美互斥	完美互斥	Perfect Repulsion	完全なる二律背反	완벽한 배척	ความขัดแย้งสมบูรณ์แบบ
12000805	120008	旋风初成	144008	黑桃A	19000019	10000016	301;200	1	命运扑克	命運撲克	Poker of Destiny	運命のカード	운명의 트럼프 카드	โป๊กเกอร์​แห่ง​โชคชะตา​
12000806	120008	旋风初成	144001	千术之王	19000032	10000029	302;0.09	1	千变旋风	千變旋風	Shifting Cyclone	変幻自在のつむじ風	변화무쌍한 회오리바람	พายุหมุนแปรผัน
12000807	120008	旋风初成	136008	指尖芳菲	19000032	10000029	302;0.09	1	同源异宗	同源異宗	Divergent Origins	同源異流	같은 근원 다른 조상	ความเชื่อที่แตกต่าง
12500801	125008	架刑罪赎	140008	囚鸟绮愿	19000030	10000027	102;0.06	1	罪赎之愿	罪贖之願	Wish for Redemption	贖罪の願い	속죄의 소원	คำขอการไถ่บาป
12500802	125008	架刑罪赎	103002	纯真拜访者	19000024	10000021	1203;0.05	1	纯真救赎	純真救贖	Innocence Redeemed	純真たる救い	진실한 죄 사함	การไถ่ถอนบริสุทธิ์
12500803	125008	架刑罪赎	103007	浮世谣	19000037	10000034	1203;0.07	1	浮梦罪痕	浮夢罪痕	Ephemeral Sins	浮き夢の罪跡	꿈속 죄의 흔적	รอยบาปจากฝันลวง
12500804	125008	架刑罪赎	103008	恬静时刻	19000024	10000021	1203;0.05	1	静思赎愆	靜思贖愆	Silent Penance	静かなる自省	죄악의 보상	สมาธิชดใช้บาป
12500805	125008	架刑罪赎	103019	枕边童话	19000011	10000008	1203;0.045	1	罪影童话	罪影童話	Fairytales of Shadow and Sin	罪業の御伽噺	죄악의 동화	นิทานเงามัวหมอง
10300301	103003	场外焦点	102008	机械助理	19000026	10000023	1601;0.09	1	最佳外援	最佳外援	Top Support	最高の外援	최고의 외원	ผู้ช่วยเหลือที่ดีที่สุด
10300302	103003	场外焦点	102007	电音骑士	19000039	10000036	1601;0.11	1	闪耀宝贝	閃耀寶貝	Shining Star	シャイニングベイビー	반짝이는 베이비	สมบัติเปล่งประกาย
10300303	103003	场外焦点	102011	鳐摇心情	19000039	10000036	1601;0.11	1	关注内心	關注內心	Focus Within	内心に注目	내면의 관심	ใส่ใจภายในจิตใจ
10300304	103003	场外焦点	104005	高级特工	19000006	10000003	301;150	1	特别关注	特別關注	Special Attention	スペシャルフォーカス	특별한 관심	ใส่ใจเป็นพิเศษ
10300305	103003	场外焦点	104003	封面女郎	19000019	10000016	301;200	1	绝对吸引	絕對吸引	Catchy One	絶対的魅力	절대적인 매력	ดึงดูดอย่างแน่นอน
10300306	103003	场外焦点	104001	绯红武士	19000032	10000029	302;0.09	1	绯色焦点	緋色焦點	Scarlet Spotlight	緋色の焦点	주홍색 초점	จุดโฟกัสสีแดง
10301701	103017	鲸语海鸣	101008	自由轮滑	19000017	10000014	101;50	1	鲸海逐浪	鯨海逐浪	Deepsea Drifter	鯨と波を追って	고래 바다에서 파도를 쫓다	วาฬทะเลไล่คลื่น
10301702	103017	鲸语海鸣	101013	森林守护者	19000030	10000027	102;0.06	1	自然之友	自然之友	Wild Sidekick	自然を愛する者たち	자연의 친구	เพื่อนโดยธรรมชาติ
10301703	103017	鲸语海鸣	101012	企鹅冰山	19000030	10000027	102;0.06	1	动物伙伴	動物夥伴	Critter Chums	動物たちの仲間	동물 파트너	คู่หูสัตว์
10301704	103017	鲸语海鸣	102007	电音骑士	19000034	10000031	703;0.15	1	浪奏鲸歌	浪奏鯨歌	Ocean Duet	鯨が奏でる波の調べ	파도의 선율, 고래의 노래	คลื่นบรรเลงเพลงวาฬ
10301705	103017	鲸语海鸣	102018	激潮之夏	19000034	10000031	703;0.15	1	盛夏合鸣	盛夏合鳴	Thunderous Symphony	盛夏のハーモニー	한여름의 하모니	ประสานเสียง​กลาง​ฤดูร้อน​
10301706	103017	鲸语海鸣	104009	破浪逐潮	19000021	10000018	703;0.1	1	潮起鲸跃	潮起鯨躍	Whales' Soiree	鯨の回遊	파도가 일며 고래가 뛰다	คลื่นซัดวาฬกระโจน
10201801	102018	激潮之夏	103007	浮世谣	19000030	10000027	102;0.06	1	盛夏小调	盛夏小調	Midsummer Tune	真夏のセレナーデ	한여름의 소곡	ทำนองกลางฤดูร้อน
10201802	102018	激潮之夏	103017	鲸语海鸣	19000030	10000027	102;0.06	1	海潮之声	海潮之聲	Ocean's Echo	潮騒に耳をすませて	바다의 소리	เสียงคลื่นทะเล
10201803	102018	激潮之夏	101008	自由轮滑	19000019	10000016	301;200	1	水上轮滑	水上輪滑	Surfing Slides	水上スケーティング	워터 롤러 스케이팅	สเกตบนน้ำ
10201804	102018	激潮之夏	101013	森林守护者	19000032	10000029	302;0.09	1	避暑胜地	避暑勝地	Summer Resort	夏の隠れ家	여름 피서지	สุดยอดสถานที่หลบร้อน
10201805	102018	激潮之夏	101012	企鹅冰山	19000032	10000029	302;0.09	1	清凉一夏	清涼一夏	Cool Escape	涼やかな夏	시원한 여름	ฤดูร้อนที่เย็นสบาย
10201806	102018	激潮之夏	104009	破浪逐潮	19000017	10000014	101;50	1	逐浪游戏	逐浪遊戲	Ripple Ride	波間のかけっこ	파도타기 게임	เกมไล่จับคลื่น
10201807	102018	激潮之夏	104001	绯红武士	19000030	10000027	102;0.06	1	绯红热浪	緋紅熱浪	Fiery Heatwave	真紅の熱波	주홍색 열파	คลื่นความร้อนสีแดงสด
10101201	101012	企鹅冰山	103008	恬静时刻	19000017	10000014	101;50	1	冰原暖阳	冰原暖陽	Frosty Sunsoak	氷原のぬくもり	빙원의 따뜻한 햇살	แดดบนทุ่งน้ำแข็ง
10101202	101012	企鹅冰山	103017	鲸语海鸣	19000030	10000027	102;0.06	1	极地鲸歌	極地鯨歌	Frozen Whale Fantasia	​極地の鯨唄	극지방의 고래 노래	บทเพลงของวาฬขั้วโลก
10101203	101012	企鹅冰山	103021	心动疗愈	19000030	10000027	102;0.06	1	冰融心解	冰融心解	Sunlight's Blessing	氷解心融	얼음이 녹으며 마음을 풀다	ละลายน้ำแข็งในใจ
10101204	101012	企鹅冰山	102008	机械助理	19000017	10000014	101;50	1	造雪助手	造雪助手	Blizzard Maker	スノーフォール・アシスタント	눈 만드는 조수	ตัวช่วยสร้างหิมะ
10101205	101012	企鹅冰山	102018	激潮之夏	19000030	10000027	102;0.06	1	凉爽夏日	涼爽夏日	Cool Summertime	涼夏	시원한 여름날	ฤดูร้อนที่เย็นสบาย
10101206	101012	企鹅冰山	104009	破浪逐潮	19000020	10000017	603;0.05	1	雪地摩托	雪地摩托	Snowfield Thrill	スノーモービル	설상 모터사이클	สโนว์โมบิล
10101207	101012	企鹅冰山	104001	绯红武士	19000033	10000030	603;0.07	1	冰刃绯心	冰刃緋心	Frostblade Pulse	氷刃緋心	얼음 칼 주홍색 마음	ดาบน้ำแข็งหัวใจสีชาด
10400901	104009	破浪逐潮	103002	纯真拜访者	19000021	10000018	703;0.1	1	纯真海洋	純真海洋	Clear Blue Horizon	無垢なる海	순수한 바다	มหาสมุทรบริสุทธิ์
10400902	104009	破浪逐潮	103017	鲸语海鸣	19000034	10000031	703;0.15	1	深海之语	深海之語	Abyssal Whisper	深海のささやき	심해의 말	ภาษาแห่งมหาสมุทรลึก
10400903	104009	破浪逐潮	101005	涂鸦战争	19000008	10000005	703;0.09	1	蔚蓝涂鸦	蔚藍塗鴉	Azure Graffiti	ブルーグラフィティ	푸른 낙서	กราฟฟิตี้สีน้ำเงินสด
10400904	104009	破浪逐潮	101012	企鹅冰山	19000034	10000031	703;0.15	1	浪击冰岩	浪擊冰岩	Cliff Crasher	氷岩を砕く波	파도가 얼음 바위를 치다	คลื่นภูเขาน้ำแข็ง
10400905	104009	破浪逐潮	102001	星之愿	19000011	10000008	1203;0.045	1	漫天星海	漫天星海	Galaxy Overwhelm	星海燦々	끝없는 별바다	ท้องฟ้าทะเลดาว
10400906	104009	破浪逐潮	102018	激潮之夏	19000037	10000034	1203;0.07	1	夏日激流	夏日激流	Sun-kissed Adventure	夏の激流に乗って	여름의 급류	กระแสน้ำฤดูร้อน
12200801	122008	愈者疗心	152008	十二夜中人	19000032	10000029	302;0.09	1	早日康复	早日康復	Rapid Restoration	病気平癒	빠른 회복	แข็งแรงโดยเร็ว
12200802	122008	愈者疗心	141008	铃铃弥音	19000031	10000028	202;0.09	1	铃音调适	鈴音調適	Chime Alignment	鈴音ハーモニー	종소리 조절	ปรับจูนทำนอง
12200803	122008	愈者疗心	149008	掌上淑女	19000031	10000028	202;0.09	1	温暖国度	溫暖國度	Comfort Domain	常夏の国	따뜻한 나라	ดินแดนอันอบอุ่น
12200804	122008	愈者疗心	102007	电音骑士	19000032	10000029	302;0.09	1	音乐疗法	音樂療法	Music Therapy	音楽療法	뮤직 테라피	ดนตรีบำบัด
12200805	122008	愈者疗心	102008	机械助理	19000019	10000016	301;200	1	智械治疗	智械治療	Tech Healing	スマート治療	스마트 치료	จักรกลรักษา
12200806	122008	愈者疗心	102001	星之愿	19000006	10000003	301;150	1	疗愈星愿	療愈星願	Healing Desires	健康祈願	쾌유 기원	พรแห่งการบำบัด
14300801	143008	理性边界	101005	涂鸦战争	19000017	10000014	101;50	1	理想绘图	理想繪圖	Dream Canvas	青写真	이상적인 그림	ภาพวาดในอุดมคติ
14300802	143008	理性边界	101008	自由轮滑	19000017	10000014	101;50	1	界外轮舞	界外輪舞	Boundary Waltz	界外輪舞	론도	เต้นรอบวง
14300803	143008	理性边界	101013	森林守护者	19000030	10000027	102;0.06	1	森林边缘	森林邊緣	Forest Brink	森の縁	숲의 끝	อาณาเขตป่าไม้
14300804	143008	理性边界	120008	旋风初成	19000037	10000034	1203;0.07	1	旋风临界	旋風臨界	Gale Verge	旋風	소용돌이 경계	วิกฤตพายุหมุน
14300805	143008	理性边界	108004	棋盘游戏	19000024	10000021	1203;0.05	1	棋局博弈	棋局博弈	Board Battle	盤上の勝負事	체스 게임	กลยุทธ์การวางหมาก
14300806	143008	理性边界	108001	战略潜艇	19000037	10000034	1203;0.07	1	深潜探索	深潛探索	Oceanic Quest	ディープダイビング	잠수 탐색	ดำน้ำสำรวจลึก
14900801	149008	掌上淑女	122008	愈者疗心	19000034	10000031	703;0.15	1	贴身疗愈	貼身療愈	Personal Care	ボディーケア	맞춤 힐링	การบำบัดอย่างใกล้ชิด
14900802	149008	掌上淑女	152008	十二夜中人	19000030	10000027	102;0.06	1	夜行少女	夜行少女	Shadowy Girl	夜行少女	밤에 다니는 소녀	เด็กสาวในยามค่ำ
14900803	149008	掌上淑女	127008	碧魂灯	19000030	10000027	102;0.06	1	美人灯	美人燈	Radiant Allure	美人灯	미인등	โคมหญิงงาม
14900804	149008	掌上淑女	127001	离梦蝶	19000030	10000027	102;0.06	1	蝶梦伊人	蝶夢伊人	Butterfly Dreamer	胡蝶の夢に現れし美人	나비 꿈 부인	เธอคนนั้นในฝัน
15200801	152008	十二夜中人	122008	愈者疗心	19000032	10000029	302;0.09	1	定期相会	定期相會	Routine Meet-Up	医者と患者の約束	정기적 만남	พบกันตามกำหนด
15200802	152008	十二夜中人	149008	掌上淑女	19000030	10000027	102;0.06	1	拇指姑娘	拇指姑娘	Thumbelina	おやゆび姫	엄지 공주	คุณผู้หญิงนิ้วหัวแม่มือ
15200803	152008	十二夜中人	117008	秘域访客	19000030	10000027	102;0.06	1	永夜难忘	永夜難忘	Eternal Night	忘れ得ぬ永夜	잊을 수 없는 밤	คืนนิรันดร์ที่ไม่อาจลืม
15200804	152008	十二夜中人	125008	架刑罪赎	19000032	10000029	302;0.09	1	世人渡神	世人渡神	Divine Mortal	導かれし神様	신앙적 수행	ผู้ข้ามผ่านเทพเจ้า
13300801	133008	风物诗	123008	絵空事	19000031	10000028	202;0.09	1	一莲托生	一蓮托生	Eternal Bond	一蓮托生	연꽃 인생	หนึ่งบัวถือกำเนิด
