mainId	roleId	level	cardLevel	upProperty	upqualityItem	upqualityItemNum	breakProperty	status
15900809	159008	9	65	101:34.2;201:12;301:77	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:144;201:48;301:318	1
15900810	159008	10	70	101:36.7;201:12.8;301:82.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:52;301:357.5	1
15900811	159008	11	75	101:39.2;201:13.7;301:88.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:175;201:62.9;301:399	1
15900812	159008	12	80	101:41.8;201:14.6;301:94	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:195;201:67.5;301:435	1
15900813	159008	13	85	101:44.4;201:15.6;301:100	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:208;201:80;301:480	1
15900814	159008	14	90	101:47.2;201:16.5;301:106.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:238;201:76.5;301:527	1
15900815	159008	15	95	101:50;201:17.5;301:112.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:252;201:90;301:567	1
12800801	128008	1	15	101:11.3;201:7.9;301:51.4				1
12800802	128008	2	25	101:12.8;201:9;301:58.5	4102301;3000003	1;30000	101:22.5;201:16.5;301:106.5	1
12800803	128008	3	35	101:14.4;201:10;301:65.5	4102011;4102301;4102302;3000003	5;3;3;50000	101:40;201:25;301:175	1
12800804	128008	4	40	101:15.9;201:11.1;301:72.5	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:52.5;201:38.5;301:245	1
12800805	128008	5	45	101:17.5;201:12.2;301:79.5	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:64;201:44;301:280	1
12800806	128008	6	50	101:19;201:13.3;301:86.5	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:67.5;201:49.5;301:315	1
12800807	128008	7	55	101:20.6;201:14.4;301:93.6	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:80;201:55;301:355	1
12800808	128008	8	60	101:22.1;201:15.5;301:100.8	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:82.5;201:60.5;301:396	1
12800809	128008	9	65	101:23.8;201:16.6;301:108.3	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:102;201:66;301:450	1
12800810	128008	10	70	101:25.5;201:17.8;301:116	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:78;301:500.5	1
12800811	128008	11	75	101:27.2;201:19;301:124	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:83.9;301:560	1
12800812	128008	12	80	101:29;201:20.3;301:132.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:97.5;301:614.9	1
12800813	128008	13	85	101:30.9;201:21.6;301:140.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:104;301:672	1
12800814	128008	14	90	101:32.8;201:22.9;301:149.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:161.5;201:110.5;301:731	1
12800815	128008	15	95	101:34.8;201:24.3;301:158.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:126;301:801	1
13100101	131001	1	15	101:15.7;201:5.8;301:36.9				1
13100102	131001	2	25	101:17.8;201:6.6;301:42	4102301;3000003	1;30000	101:31.5;201:12;301:76.5	1
13100103	131001	3	35	101:20;201:7.4;301:47	4102011;4102301;4102302;3000003	5;3;3;50000	101:55;201:20;301:125	1
13100104	131001	4	40	101:22.1;201:8.2;301:52	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:73.5;201:28;301:175	1
13100105	131001	5	45	101:24.3;201:9;301:57.1	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:88;201:32;301:204	1
13100106	131001	6	50	101:26.4;201:9.8;301:62.1	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:94.4;201:36;301:225	1
13100107	131001	7	55	101:28.6;201:10.6;301:67.2	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:110;201:39.9;301:255	1
13100108	131001	8	60	101:30.8;201:11.4;301:72.4	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:121;201:44;301:286	1
13100109	131001	9	65	101:33.1;201:12.2;301:77.7	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:138;201:47.9;301:318	1
13100110	131001	10	70	101:35.4;201:13.1;301:83.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:149.5;201:58.5;301:364	1
13100111	131001	11	75	101:37.8;201:14;301:89	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:63;301:399	1
13100112	131001	12	80	101:40.3;201:14.9;301:94.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:187.5;201:67.5;301:442.5	1
13100113	131001	13	85	101:42.9;201:15.9;301:100.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:208;201:80;301:480	1
13100114	131001	14	90	101:45.6;201:16.9;301:107.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:229.5;201:84.9;301:526.9	1
13100115	131001	15	95	101:48.3;201:17.9;301:113.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:243;201:90;301:576	1
16000801	160008	1	15	101:16.8;201:5.6;301:35.5				1
16000802	160008	2	25	101:19.1;201:6.3;301:40.3	4102101;3000003	1;30000	101:34.5;201:10.5;301:72	1
16000803	160008	3	35	101:21.4;201:7.1;301:45.2	4102011;4102101;4102102;3000003	5;3;3;50000	101:57.4;201:20;301:122.5	1
16000804	160008	4	40	101:23.7;201:7.9;301:50	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:80.5;201:28;301:168	1
16000805	160008	5	45	101:26;201:8.6;301:54.9	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:92;201:28;301:196	1
16000806	160008	6	50	101:28.3;201:9.4;301:59.7	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:103.5;201:36;301:216	1
16000807	160008	7	55	101:30.6;201:10.2;301:64.6	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:115;201:39.9;301:245	1
16000808	160008	8	60	101:32.9;201:10.9;301:69.6	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:38.5;301:275	1
16000809	160008	9	65	101:35.4;201:11.8;301:74.7	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:150;201:54;301:306	1
16000810	160008	10	70	101:37.9;201:12.6;301:80.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:51.9;301:350.9	1
16000811	160008	11	75	101:40.5;201:13.5;301:85.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:182;201:63;301:378	1
16000812	160008	12	80	101:43.2;201:14.4;301:91.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:202.5;201:67.5;301:427.5	1
16000813	160008	13	85	101:45.9;201:15.3;301:97	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:216;201:72;301:464	1
16000814	160008	14	90	101:48.8;201:16.2;301:103	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:246.5;201:76.4;301:510	1
16000815	160008	15	95	101:51.7;201:17.2;301:109.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:261;201:90;301:549	1
16100801	161008	1	15	101:17.4;201:6.1;301:41.9				1
16100802	161008	2	25	101:19.8;201:7;301:47.6	4102401;3000003	1;30000	101:36;201:13.5;301:85.5	1
16100803	161008	3	35	101:22.2;201:7.8;301:53.3	4102011;4102401;4102402;3000003	5;3;3;50000	101:60;201:20;301:142.5	1
16100804	161008	4	40	101:24.6;201:8.6;301:59	4102021;4102402;4102403;4102901;3000003	10;1;3;1;100000	101:84;201:28;301:199.5	1
16100805	161008	5	45	101:27;201:9.5;301:64.7	4102021;4102403;4102404;4102901;3000003	10;5;3;3;200000	101:95.9;201:36;301:228	1
16100806	161008	6	50	101:29.4;201:10.3;301:70.4	4102031;4102403;4102404;4102901;3000003	5;3;5;6;300000	101:108;201:36;301:256.5	1
16100807	161008	7	55	101:31.8;201:11.2;301:76.2	4102031;4102404;4102405;4102901;3000003	10;5;1;9;400000	101:120;201:44.9;301:290	1
16100808	161008	8	60	101:34.2;201:12;301:82.1	4102031;4102405;4102901;4102902;3000003	15;3;9;3;500000	101:132;201:44;301:324.5	1
16100809	161008	9	65	101:36.8;201:12.9;301:88.2	4102031;4102405;4102901;4102902;3000003	15;3;3;9;500000	101:156;201:54;301:366	1
16100810	161008	10	70	101:39.4;201:13.8;301:94.4	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:169;201:58.5;301:403	1
16100811	161008	11	75	101:42.1;201:14.8;301:100.9	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:189;201:70;301:455	1
16100812	161008	12	80	101:44.9;201:15.8;301:107.6	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:210;201:75;301:502.4	1
16100813	161008	13	85	101:47.7;201:16.8;301:114.4	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:224;201:80;301:544	1
16100814	161008	14	90	101:50.7;201:17.8;301:121.5	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:255;201:85;301:603.5	1
16100815	161008	15	95	101:53.7;201:18.9;301:128.7	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:270;201:98.9;301:647.9	1
10200501	102005	1	15	101:12.7;201:7.3;301:49.9				1
10200502	102005	2	25	101:14.5;201:8.3;301:56.7	4102301;3000003	1;30000	101:27;201:15;301:102	1
10200503	102005	3	35	101:16.2;201:9.3;301:63.5	4102011;4102301;4102302;3000003	5;3;3;50000	101:42.5;201:25;301:170	1
10200504	102005	4	40	101:17.9;201:10.3;301:70.3	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:59.5;201:35;301:238	1
10200505	102005	5	45	101:19.7;201:11.3;301:77.1	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:72;201:40;301:272	1
10200506	102005	6	50	101:21.4;201:12.3;301:83.9	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:76.5;201:45;301:306	1
10200507	102005	7	55	101:23.2;201:13.4;301:90.8	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:90;201:55;301:345	1
10200508	102005	8	60	101:24.9;201:14.4;301:97.8	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:93.5;201:55;301:385	1
10200509	102005	9	65	101:26.8;201:15.5;301:105.1	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:114;201:66;301:438	1
10200510	102005	10	70	101:28.7;201:16.6;301:112.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:123.5;201:71.5;301:481	1
10200511	102005	11	75	101:30.7;201:17.7;301:120.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:140;201:76.9;301:546	1
10200512	102005	12	80	101:32.7;201:18.9;301:128.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:150;201:89.9;301:592.4	1
10200513	102005	13	85	101:34.8;201:20.1;301:136.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:96;301:656	1
10200514	102005	14	90	101:37;201:21.3;301:144.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:187;201:102;301:714	1
10200515	102005	15	95	101:39.2;201:22.6;301:153.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:198;201:117;301:774	1
15600801	156008	1	15	101:16.7;201:5.7;301:36				1
15600802	156008	2	25	101:19;201:6.5;301:41	4102301;3000003	1;30000	101:34.5;201:12;301:75	1
15600803	156008	3	35	101:21.2;201:7.2;301:45.9	4102011;4102301;4102302;3000003	5;3;3;50000	101:55;201:17.5;301:122.5	1
15600804	156008	4	40	101:23.5;201:8;301:50.8	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:80.5;201:28;301:171.5	1
15600805	156008	5	45	101:25.8;201:8.8;301:55.7	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:92;201:32;301:196	1
15600806	156008	6	50	101:28.1;201:9.6;301:60.6	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:103.5;201:36;301:220.5	1
15600807	156008	7	55	101:30.4;201:10.4;301:65.6	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:115;201:40;301:250	1
15600808	156008	8	60	101:32.7;201:11.2;301:70.6	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:43.9;301:275	1
15600809	156008	9	65	101:35.1;201:12;301:75.9	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:144;201:48;301:318	1
15600810	156008	10	70	101:37.6;201:12.8;301:81.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:52;301:350.9	1
15600811	156008	11	75	101:40.2;201:13.7;301:86.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:182;201:62.9;301:392	1
15600812	156008	12	80	101:42.9;201:14.6;301:92.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:202.5;201:67.5;301:427.4	1
15600813	156008	13	85	101:45.6;201:15.6;301:98.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:216;201:80;301:472	1
15600814	156008	14	90	101:48.4;201:16.5;301:104.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:238;201:76.5;301:518.5	1
15600815	156008	15	95	101:51.3;201:17.5;301:110.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:261;201:90;301:558	1
15700801	157008	1	15	101:17.1;201:6.1;301:38.8				1
15700802	157008	2	25	101:19.5;201:7;301:44.1	4102501;3000003	1;30000	101:36;201:13.5;301:79.5	1
15700803	157008	3	35	101:21.8;201:7.8;301:49.4	4102011;4102501;4102502;3000003	5;3;3;50000	101:57.5;201:20;301:132.5	1
15700804	157008	4	40	101:24.1;201:8.6;301:54.7	4102021;4102502;4102503;4102901;3000003	10;1;3;1;100000	101:80.5;201:28;301:185.5	1
15700805	157008	5	45	101:26.5;201:9.5;301:60	4102021;4102503;4102504;4102901;3000003	10;5;3;3;200000	101:95.9;201:36;301:212	1
15700806	157008	6	50	101:28.8;201:10.3;301:65.3	4102031;4102503;4102504;4102901;3000003	5;3;5;6;300000	101:103.5;201:36;301:238.5	1
15700807	157008	7	55	101:31.2;201:11.2;301:70.6	4102031;4102504;4102505;4102901;3000003	10;5;1;9;400000	101:120;201:44.9;301:265	1
15700808	157008	8	60	101:33.6;201:12;301:76	4102031;4102505;4102901;4102902;3000003	15;3;9;3;500000	101:132;201:44;301:297	1
15700809	157008	9	65	101:36.1;201:12.9;301:81.7	4102031;4102505;4102901;4102902;3000003	15;3;3;9;500000	101:150;201:54;301:342	1
15700810	157008	10	70	101:38.6;201:13.8;301:87.5	4102031;4102505;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:58.5;301:377	1
15700811	157008	11	75	101:41.3;201:14.8;301:93.5	4102031;4102505;4102902;4102903;3000003	15;3;9;3;500000	101:189;201:70;301:420	1
15700812	157008	12	80	101:44;201:15.8;301:99.7	4102031;4102505;4102902;4102903;3000003	15;3;9;3;500000	101:202.5;201:75;301:465	1
15700813	157008	13	85	101:46.8;201:16.8;301:106	4102031;4102505;4102902;4102903;3000003	15;3;9;3;500000	101:224;201:80;301:504	1
15700814	157008	14	90	101:49.7;201:17.8;301:112.6	4102031;4102505;4102902;4102903;3000003	15;3;9;3;500000	101:246.5;201:85;301:561	1
15700815	157008	15	95	101:52.7;201:18.9;301:119.3	4102031;4102505;4102902;4102903;3000003	15;3;9;3;500000	101:270;201:98.9;301:603	1
15800801	158008	1	15	101:11.8;201:7.9;301:50.4				1
15800802	158008	2	25	101:13.5;201:9;301:57.3	4102301;3000003	1;30000	101:25.5;201:16.5;301:103.5	1
15800803	158008	3	35	101:15.1;201:10;301:64.2	4102011;4102301;4102302;3000003	5;3;3;50000	101:40;201:25;301:172.5	1
15800804	158008	4	40	101:16.7;201:11.1;301:71.1	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:56;201:38.5;301:241.5	1
15800805	158008	5	45	101:18.3;201:12.2;301:78	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:64;201:44;301:276	1
15800806	158008	6	50	101:19.9;201:13.3;301:84.9	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:71.9;201:49.5;301:310.5	1
15800807	158008	7	55	101:21.6;201:14.4;301:91.8	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:85;201:55;301:345	1
15800808	158008	8	60	101:23.2;201:15.5;301:98.9	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:87.9;201:60.5;301:390.5	1
15800809	158008	9	65	101:25;201:16.6;301:106.2	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:108;201:66;301:438	1
15800810	158008	10	70	101:26.7;201:17.8;301:113.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:78;301:494	1
15800811	158008	11	75	101:28.6;201:19;301:121.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:133;201:83.9;301:546	1
15800812	158008	12	80	101:30.5;201:20.3;301:129.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:142.5;201:97.5;301:600	1
15800813	158008	13	85	101:32.4;201:21.6;301:137.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:104;301:664	1
15800814	158008	14	90	101:34.4;201:22.9;301:146.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:170;201:110.5;301:722.5	1
15800815	158008	15	95	101:36.5;201:24.3;301:155.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:189;201:126;301:782.9	1
16300801	163008	1	15	101:16.7;201:5.6;301:36.9				1
16300802	163008	2	25	101:19;201:6.3;301:42	4102201;3000003	1;30000	101:34.5;201:10.5;301:76.5	1
16300803	163008	3	35	101:21.2;201:7.1;301:47	4102011;4102201;4102202;3000003	5;3;3;50000	101:55;201:20;301:125	1
16300804	163008	4	40	101:23.5;201:7.9;301:52	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:80.5;201:28;301:175	1
16300805	163008	5	45	101:25.8;201:8.6;301:57.1	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:92;201:28;301:204	1
16300806	163008	6	50	101:28.1;201:9.4;301:62.1	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:103.5;201:36;301:225	1
16300807	163008	7	55	101:30.4;201:10.2;301:67.2	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:115;201:39.9;301:255	1
16300808	163008	8	60	101:32.7;201:10.9;301:72.4	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:38.5;301:286	1
16300809	163008	9	65	101:35.1;201:11.8;301:77.7	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:144;201:54;301:318	1
16300810	163008	10	70	101:37.6;201:12.6;301:83.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:51.9;301:364	1
16300811	163008	11	75	101:40.2;201:13.5;301:89	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:182;201:63;301:399	1
16300812	163008	12	80	101:42.9;201:14.4;301:94.9	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:202.5;201:67.5;301:442.5	1
16300813	163008	13	85	101:45.6;201:15.3;301:100.9	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:216;201:72;301:480	1
16300814	163008	14	90	101:48.4;201:16.2;301:107.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:238;201:76.4;301:526.9	1
16300815	163008	15	95	101:51.3;201:17.2;301:113.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:261;201:90;301:576	1
16200801	162008	1	15	101:18.2;201:6;301:37.9				1
16200802	162008	2	25	101:20.7;201:6.8;301:43.1	4102401;3000003	1;30000	101:37.5;201:12;301:78	1
16200803	162008	3	35	101:23.2;201:7.7;301:48.3	4102011;4102401;4102402;3000003	5;3;3;50000	101:62.5;201:22.5;301:130	1
16200804	162008	4	40	101:25.7;201:8.5;301:53.4	4102021;4102402;4102403;4102901;3000003	10;1;3;1;100000	101:87.5;201:28;301:178.5	1
16200805	162008	5	45	101:28.2;201:9.3;301:58.6	4102021;4102403;4102404;4102901;3000003	10;5;3;3;200000	101:100;201:32;301:208	1
16200806	162008	6	50	101:30.7;201:10.1;301:63.8	4102031;4102403;4102404;4102901;3000003	5;3;5;6;300000	101:112.5;201:36;301:234	1
16200807	162008	7	55	101:33.2;201:11;301:69	4102031;4102404;4102405;4102901;3000003	10;5;1;9;400000	101:125;201:45;301:260	1
16200808	162008	8	60	101:35.7;201:11.8;301:74.3	4102031;4102405;4102901;4102902;3000003	15;3;9;3;500000	101:137.5;201:44;301:291.5	1
16200809	162008	9	65	101:38.4;201:12.7;301:79.8	4102031;4102405;4102901;4102902;3000003	15;3;3;9;500000	101:162;201:53.9;301:330	1
16200810	162008	10	70	101:41.1;201:13.6;301:85.5	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:175.5;201:58.5;301:370.5	1
16200811	162008	11	75	101:43.9;201:14.5;301:91.4	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:196;201:63;301:413	1
16200812	162008	12	80	101:46.8;201:15.5;301:97.4	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:217.5;201:75;301:450	1
16200813	162008	13	85	101:49.8;201:16.5;301:103.6	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:240;201:80;301:495.9	1
16200814	162008	14	90	101:52.9;201:17.5;301:110	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:263.5;201:85;301:544	1
16200815	162008	15	95	101:56.1;201:18.5;301:116.6	4102031;4102405;4102902;4102903;3000003	15;3;9;3;500000	101:288;201:90;301:594	1
10100201	101002	1	15	101:16.7;201:5.7;301:36				1
10100202	101002	2	25	101:19;201:6.5;301:41	4102201;3000003	1;30000	101:34.5;201:12;301:75	1
10100203	101002	3	35	101:21.2;201:7.2;301:45.9	4102011;4102201;4102202;3000003	5;3;3;50000	101:55;201:17.5;301:122.5	1
10100204	101002	4	40	101:23.5;201:8;301:50.8	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:80.5;201:28;301:171.5	1
10100205	101002	5	45	101:25.8;201:8.8;301:55.7	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:92;201:32;301:196	1
10100206	101002	6	50	101:28.1;201:9.6;301:60.6	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:103.5;201:36;301:220.5	1
10100207	101002	7	55	101:30.4;201:10.4;301:65.6	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:115;201:40;301:250	1
10100208	101002	8	60	101:32.7;201:11.2;301:70.6	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:43.9;301:275	1
10100209	101002	9	65	101:35.1;201:12;301:75.9	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:144;201:48;301:318	1
10100210	101002	10	70	101:37.6;201:12.8;301:81.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:52;301:350.9	1
10100211	101002	11	75	101:40.2;201:13.7;301:86.9	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:182;201:62.9;301:392	1
10100212	101002	12	80	101:42.9;201:14.6;301:92.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:202.5;201:67.5;301:427.4	1
10100213	101002	13	85	101:45.6;201:15.6;301:98.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:216;201:80;301:472	1
10100214	101002	14	90	101:48.4;201:16.5;301:104.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:238;201:76.5;301:518.5	1
10100215	101002	15	95	101:51.3;201:17.5;301:110.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:261;201:90;301:558	1
13200801	132008	1	15	101:16.7;201:5.9;301:35.2				1
13200802	132008	2	25	101:19;201:6.7;301:40	4102201;3000003	1;30000	101:34.5;201:12;301:72	1
13200803	132008	3	35	101:21.2;201:7.5;301:44.8	4102011;4102201;4102202;3000003	5;3;3;50000	101:55;201:20;301:120	1
13200804	132008	4	40	101:23.5;201:8.3;301:49.6	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:80.5;201:28;301:168	1
13200805	132008	5	45	101:25.8;201:9.1;301:54.4	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:92;201:32;301:192	1
13200806	132008	6	50	101:28.1;201:9.9;301:59.2	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:103.5;201:36;301:216	1
13200807	132008	7	55	101:30.4;201:10.8;301:64	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:115;201:45;301:240	1
13200808	132008	8	60	101:32.7;201:11.6;301:68.9	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:43.9;301:269.5	1
13200809	132008	9	65	101:35.1;201:12.5;301:74	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:144;201:54;301:306	1
13200810	132008	10	70	101:37.6;201:13.3;301:79.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:52;301:344.5	1
13200811	132008	11	75	101:40.2;201:14.3;301:84.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:182;201:70;301:385	1
13200812	132008	12	80	101:42.9;201:15.2;301:90.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:202.5;201:67.4;301:420	1
13200813	132008	13	85	101:45.6;201:16.2;301:96.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:216;201:80;301:455.9	1
13200814	132008	14	90	101:48.4;201:17.2;301:102	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:238;201:85;301:501.5	1
13200815	132008	15	95	101:51.3;201:18.2;301:108.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:261;201:90;301:549	1
16400801	164008	1	15	101:18.7;201:5.9;301:37.5				1
16400802	164008	2	25	101:21.2;201:6.7;301:42.6	4102501;3000003	1;30000	101:37.5;201:12;301:76.5	1
16400803	164008	3	35	101:23.8;201:7.5;301:47.7	4102011;4102501;4102502;3000003	5;3;3;50000	101:65;201:20;301:127.5	1
16400804	164008	4	40	101:26.3;201:8.3;301:52.8	4102021;4102502;4102503;4102901;3000003	10;1;3;1;100000	101:87.5;201:28;301:178.5	1
16400805	164008	5	45	101:28.9;201:9.1;301:57.9	4102021;4102503;4102504;4102901;3000003	10;5;3;3;200000	101:104;201:32;301:204	1
16400806	164008	6	50	101:31.4;201:9.9;301:63	4102031;4102503;4102504;4102901;3000003	5;3;5;6;300000	101:112.5;201:36;301:229.5	1
16400807	164008	7	55	101:34;201:10.8;301:68.2	4102031;4102504;4102505;4102901;3000003	10;5;1;9;400000	101:130;201:45;301:260	1
16400808	164008	8	60	101:36.6;201:11.6;301:73.4	4102031;4102505;4102901;4102902;3000003	15;3;9;3;500000	101:143;201:43.9;301:286	1
16400809	164008	9	65	101:39.3;201:12.5;301:78.9	4102031;4102505;4102901;4102902;3000003	15;3;3;9;500000	101:162;201:54;301:330	1
