npcId	role	maxSp	skinId	classId	mode	handbook	class	location	behavior	attribute	atkSkill1	atkSkill2	atkSkill3	atkSkill4	atkSkill5	atkSkill6	hitSkill	passiveSkill	weakness	ai	showPassive	enterTimeline	enterSfx	summonPool	summonData	roleId	characterId	catType	race	summonPriority	status
31023061		5	30102301	2101	1023	1023	1	3	1	1	511023001	521023001					571023001			monster/monster_01											1
31024061		5	30102401	2101	1024	1024	1	5	1	1	511024001	521024001					571024001			monster/monster_01											1
31028061		5	30102801	2101	1023	1023	1	3	1	1	511023001	521023001					571023001			monster/monster_01											1
31029061		5	30102901	2101	1024	1024	1	5	1	1	511024001	521024001					571024001			monster/monster_01											1
31025061		5	30102501	2101	1025	1025	1	5	1	1	511025001						571025001			monster/monster_31022001_001											1
31026061		5	30102601	2201	1026	1026	1	4	1	1	511026001	521026001					571026001			monster/monster_01											1
31030061		5	30103001	2101	1030	1030	1	3	1	1	511030001	521030002					571030001			monster/monster_01											1
31031061		5	30103101	2101	1031	1031	1	4	1	1	511031001	521031001					571031001			monster/monster_01											1
31040061		5	30104001	2101	1040	1040	1	2	1	1	511040001	521040003					571040001			monster/monster_01											1
31041061		5	30104101	2101	1041	1041	1	4	1	1	511041001	521041001					571041001	101041051		monster/monster_01											1
31042061		5	30104201	2301	1042	1042	1	1	1	1	511042001	521042001					571042001			monster/monster_01											1
31043061		5	30104301	2201	1043	1043	1	2	1	1	511043001	521043001					571043001			monster/monster_01											1
31044061		5	30104401	2301	1044	1044	1	3	1	1	511044001	521044001					571044001			monster/monster_01											1
31045061		5	30104501	2101	1045	1045	1	2	1	1	511045001	521045001					571045001			monster/monster_01											1
31046061		5	30104601	2101	1046	1046	1	5	1	1	511046001	521046001					571046001			monster/monster_01											1
31046062		5	30104601	2101	1046	1046	1	5	1	1	511046001	521046002					571046001			monster/monster_01											1
31050061		5	30105001	2201	1050	1050	1	4	1	1	511050001	521050001					571050001			monster/monster_01											1
31051061		5	30105101	2201	1051	1051	1	5	1	1	511051001	521051001					571051001			monster/monster_03											1
31052061		5	30105201	2101	1052	1052	1	2	1	1	511052001						571052001			monster/monster_01_oneskill											1
31053061		5	30105301	2101	1053	1053	1	4	1	1	511053001						571053001			monster/monster_01_oneskill											1
31056061		5	30105601	2201	1056	1056	1	3	1	1	511056001	521056001					571056001			monster/monster_01											1
31058061		5	30105801	2101	1058	1058	1	3	1	1	511058001	521058001					571058001			monster/monster_01											1
31059061		5	30105901	2301	1059	1059	1	4	1	1	511059003	521059001					571059001			monster/monster_01											1
31060061		5	30106001	2101	1060	1060	1	2	1	1	511060001	521060001					571060001			monster/monster_01											1
31102061		5	30110201	2101	1102	1102	1	4	1	1	511102001	521102001					571102001			monster/monster_01											1
31103061		5	30110301	2101	1103	1103	1	3	1	1	511103001	521103001					571103001			monster/monster_01											1
31104061		5	30110401	2301	1104	1104	1	2	1	1	511104001	521104001					571104001			monster/monster_01											1
31054061		5	30105401	2101	1054	1054	1	2	1	1	511054001	521054001					571054001			monster/monster_01											1
31055061		5	30105501	2101	1055	1055	1	2	1	1	511055001	521055001					571055001			monster/monster_01											1
34002061		5	30400201	4101	4002	4002	2	4	2	1	514002001	524002001	534002001	544002001			574002001	100000051		monster/monster_34002001_01											1
34001061		5	30400101	4101	4001	4001	2	4	2	1	514001001	524001001	534001001	544001001			574001001	100000051		monster/monster_34001001_01											1
34003061		5	30400301	4101	4003	4003	2	2	2	1	514003001	524003001	534003001	544003001			574003001	100000051		monster/monster_34003001_01											1
34004061		5	30400401	4101	4004	4004	2	2	2	1	514004001	524004001	534004001				574004001	100000051		monster/monster_34004001_01											1
34005061		5	30400501	4101	4005	4005	2	4	2	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000051;104021060		monster/monster_34005001_01											1
34006061		5	30400601	4101	4006	4006	2	4	2	1	514006001	524006001	534006001				574006001	100000051		monster/monster_34006001_01											1
34006062		5	30400601	2101	4006	4006	2	4	2	1	514006001	524006001	534006001				574006001	100000051		monster/monster_34006001_01											1
34007061		5	30400701	4101	4007	4007	2	4	2	1	514007001	524007001	534007001				574007001	100000051		monster/monster_34007001_01											1
34008061		5	30400801	4301	4008	4008	2	2	2	1	514008001	524008001	534008001				574008001	100000051		monster/monster_34008001_01											1
34009061		5	30400901	4101	4009	4009	2	2	2	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000051		monster/monster_34009001_01											1
34010061		5	30401001	4101	4010	4010	2	2	2	1	514010001	524010001	534010001				574010001	100000051;104021060		monster/monster_34010001_01											1
34014061		5	30401401	4201	4014	4014	2	5	2	1	514014001	524014001					574014001	100000051		monster/monster_34014001_01											1
34015061		3	30501501	4301	1026	1026	2	5	2	1	514015001	524015001					574015001	100000051;104021060		monster/monster_34015001_01											1
34016061		5	30401601	4101	4016	4016	2	2	2	1	514016001	524016001	534016001				574016001	100000051		monster/monster_34016001_01											1
34017061		5	30401701	4201	4017	4017	2	5	2	1	514017001	524017001	534017001				574017001	100000051		monster/monster_34017001_01											1
34018061		5	30401801	4101	4018	4018	2	5	2	1	514018001	524018001	534018001				574018001	100000051		monster/monster_34018001_01											1
34020061		5	30402001	4101	4020	4020	2	2	2	1	514020001	524020001	534020001				574020001	100000051		monster/monster_34020001_01											1
34021061		5	30402101	4101	4021	4021	2	2	2	1	514021001	524021001	534021001	544021001	554021001		574021001	100000051		monster/monster_34021001_01											1
34022061		5	30402201	4101	4022	4022	2	2	2	1	514022001	524022001					574022001	100000051		monster/monster_01_1cd											1
34025061		5	30402501	4201	4025	4025	2	2	2	1	514025001	524025001	534025001	544025001			574025001	100000051		monster/monster_34025001_01											1
34026061		5	30402601	4301	4026	4026	2	5	2	1	514026001	524026001	534026001				574026001	100000051		monster/monster_34026001_01											1
34030061		5	30403001	4101	4030	4030	2	2	2	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000051		monster/monster_34030001_01											1
34030062		5	30403001	4101	4030	4030	2	2	2	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000051		monster/monster_34030001_01_weak											1
34031063		5	30403101	4301	4031	4031	2	1	2	1	514031001	524031001	534031001	544031001	554031001	564031001	574031001	100000051		monster/monster_34031001_01											1
34031064		5	30403101	4301	4031	4031	2	1	2	1	514031001	524031001	534031003	544031001	554031001	564031001	574031001	100000051		monster/monster_34031001_01_weak											1
34033061		5	30403301	4101	4033	4033	2	3	2	1	514033001	524033001	534033001	544033001	554033001		574033001	100000051		monster/monster_34033001_01											1
34034061		5	30403401	4101	4034	4034	2	5	2	1	514034001	524034001	534034001				574034001	100000051		monster/monster_34034001_01											1
34035061		5	30403501	4101	4035	4035	2	4	2	1	514035001	524035001	534035001				574035001	100000051;104021060		monster/monster_34035001_01											1
34036061		5	30403601	4101	4036	4036	2	4	2	1	514036001	524036001	534036001				574036001	100000051		monster/monster_34036001_01											1
34037061		5	30403702	4101	4037	4037	2	3	2	1	514037001	524037001	534037001				574037001	100000051;104021060		monster/monster_34037001_01											1
34040061		5	30404001	4201	4040	4040	2	2	2	1	514040001	524040001	534040001				574040001	100000051		monster/monster_34040001_01											1
34041061		5	30404101	4101	4041	4041	2	4	2	1	514041001	524041001	534041001	544041001			574041001	100000051		monster/monster_34041001_01											1
34043061		5	30404301	4101	4043	4043	2	2	2	1	514043001	524043001					574043001	100000051		monster/monster_34043001_01											1
38001061		5	30800101	4101	8001	8001	2	2	2	1	518001001	528001001	538001001	548001001	558001001	568001001	578001001	100000051		monster/monster_38001001_01											1
38002061		5	30800201	4101	8002	8002	2	4	2	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051		monster/monster_38002001_01											1
38002062		5	30800201	4101	8002	8002	2	4	2	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051		monster/monster_38002001_01_weak											1
34023061		5	30402301	4101	4023	4023	2	2	2	1	514023001	524023001					574023001	100000051		monster/monster_01_1cd											1
31023060		5	30102301	2104	1023	1023	1	1	1	1	511023001						571023006	414051051;104021056;104021057;44022163;44022158;44022165		monster/monster_01_oneskill											1
31023082		5	30102341	2104	1023	1023	1	3	1	1	511023001						571023006	414051051;104021056;104021057;44022163;44022158;44022165		monster/monster_01_oneskill											1
31024083		5	30102401	2104	1024	1024	1	5	1	1	511024004						571024006	414051051;104021056;104021057;44022163;44022158;44022165		monster/monster_01_oneskill											1
38006051		5	30800642	3205	428006	8006	1	1	3	1	518006001	528006001					578006001	100000052		monster/monster_01											1
31059080		5	30105901	5306	1059	1059	1	4	1	1	511059004	521059002					571059002	104021056;48010053;104021057		monster/monster_01_2round	104021056;48010053;104021057										1
31015060		5	30201501	1110	1015	1015	1	2	2	1	511015001	521015002					571015002	58006107		monster/monster_31015060											1
31055090		5	30205501	1110	1055	1055	1	2	2	1	511055001	521055001					571055001	58006107;101055057;101055058;101055059;101055060;101055061;58006107		monster/monster_01											1
31042060		5	30204241	1110	1042	1042	1	1	2	1	511042002	521042003					571042001	58006107		monster/monster_01											1
34017090		5	30401701	1210	4017	4017	2	5	2	1	514017003	524017003	534017004				574017003	58006107		monster/monster_34017001_02											1
31053065		5	30105342	1210	1053	1053	1	4	1	1	511053002	521053003					571053003	58006107		monster/monster_31053065											1
31005025		5	30100501	2101	1005	1005	1	4	1	1	511005001	521005001					571005001	7100504;7100500		monster/monster_01	7100504;7100500										1
31009025		5	30100901	2301	1009	1009	1	1	1	1	511009001	521009002					571009001	7100500;7100502		monster/monster_01	7100500;7100502										1
31025025		5	30202041	4101	1020	1020	1	3	3	1	511020001	521020004					571020001			monster/monster_31025025_001											1
34005025		5	30400501	4101	4005	4005	2	4	3	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000051;7100504		monster/monster_34005001_01	100000051;7100504										1
34020025		5	30402001	4101	4020	4020	2	2	3	1	514020001	524020003	534020003				574020003	100000051;7100501		monster/monster_34020001_01	100000051;7100501										1
34025025		5	30402501	4201	4025	4025	2	2	2	1	514025001	524025001	534025001	544025001			574025001	7100500;7100502		monster/monster_34025001_01	7100500;7100502										1
34026025		5	30402601	4301	4026	4026	2	5	2	1	514026001	524026001	534026001				574026001	7100500;7100502		monster/monster_34026001_01	7100500;7100502										1
34041025		5	30404101	4101	4041	4041	2	4	3	1	514041001	524041001	534041001	544041001			574041001	100000051;7100513		monster/monster_34041001_01	100000051;7100513										1
34043025		5	30404301	4101	4043	4043	2	2	3	1	514043002	524043003					574043001	100000051;7100505;7100508		monster/monster_34043001_01	100000051;7100505;7100508										1
38002520		5	30800201	4101	8002	8002	2	4	3	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051;7100513		monster/monster_38002001_01	100000051;7100513										1
34003020		5	30400301	4101	4003	4003	2	2	3	1	514003002	524003001	534003001	544003002			574003001	100000051;7100500;7100508		monster/monster_34003001_02	100000051;7100500;7100508										1
31002101		5	30100246	2101	1002	1002	1	2	1	1	511002001	521002001					571002001			monster/monster_01											1
31003101		5	30100346	2201	1003	1003	1	5	1	1	511003001	521003002					571003001			monster/monster_01											1
31004101		5	30100446	2101	1004	1004	1	3	1	1	511004001	521004002					571004001			monster/monster_01											1
31005101		5	30100546	2101	1005	1005	1	4	1	1	511005001	521005001					571005001	7100502		monster/monster_01											1
31009101		5	30100946	2301	1009	1009	1	1	1	1	511009001	521009001					571009001			monster/monster_01											1
31010101		5	30101046	2101	1010	1010	1	5	1	1	511010001	521010001					571010001	7100502		monster/monster_01											1
31011101		5	30101146	2101	1011	1011	1	5	1	1	511011001	521011001					571011001	7100502		monster/monster_01											1
31015101		5	30101546	2301	1015	1015	1	2	1	3	511015001	521015003					571015001			monster/monster_01											1
31016101		5	30101646	2401	1016	1016	1	1	1	1	511016001	521016003					571016001	7100502		monster/monster_03											1
31007101		5	30100701	2201	1007	1007	1	5	1	1	511007001	521007001					571007001			monster/monster_01											1
34009201		5	30400901	4101	4009	4009	2	2	3	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000052		monster/monster_34009001_01											1
34021101		5	30402101	4101	4021	4021	2	2	2	1	514021001	524021001	534021001	544021001	554021001		574021001	100000051		monster/monster_34021001_01											1
31390081		5	13900801	4101	4021	4021	2	2	2	1	511067001	521067001					531067001			monster/monster_01											1
31067001		5	30106701	2101	1067	1067	1	2	1	3	511067001	521067001					531067001	101067051		monster/monster_01											1
31068001		5	30106901	2101	1068	1068	1	2	1	3	511068001	521068001					531068001	101068051		monster/monster_01											1
31069001		5	30106901	2101	1069	1069	1	2	1	3	511069001	521069001					531069001	101069051		monster/monster_01											1
31070001		5	30107001	2101	1070	1070	1	2	1	3	511070001	521070001					531070001	101070051		monster/monster_01											1
34048001		5	30404801	4101	4048	4048	2	2	2	3	514048001	524048001	534048001				544048001	104048051;100000051		monster/monster_34048001_01											1
31170081	2	5	11700851	4101	117008		2	3	2	2										monster/monster_01_1cd											1
31270011	2	5	12700130	4101	127001		2	3	2	2										monster/monster_01_1cd											1
31080081	2	5	10800830	4101	108008		2	3	2	2										monster/monster_01_1cd											1
34037041		5	30403741	1110	4037	4037	2	3	2	1	514037002	524037004	534037003				574037002	141403701;141403702;141403703;141403704;141403718;141403719;141403730;141403731;141403732;104021056		monster/monster_34037411_01											1
34037042		5	30403741	1110	4037	4037	2	3	2	1	514037002	524037004	534037003				574037002	141403701;141403702;141403703;141403704;141403718;141403719;141403730;141403731;141403732;104021056		monster/monster_34037411_01											1
34037043		5	30403741	1110	4037	4037	2	3	2	1	514037002	524037004	534037003				574037002	141403701;141403702;141403703;141403704;141403718;141403719;141403730;141403731;141403732;104021056		monster/monster_34037411_01											1
34037044		5	30403741	1110	4037	4037	2	3	2	1	514037002	524037004	534037003				574037002	141403701;141403702;141403703;141403704;141403718;141403719;141403730;141403731;141403732;104021056		monster/monster_34037411_01											1
34037045		5	30403741	1110	4037	4037	2	3	2	1	514037002	524037004	534037003				574037002	141403701;141403702;141403703;141403704;141403718;141403719;141403730;141403731;141403732;104021056		monster/monster_34037411_01											1
34003021		5	30400341	4101	4003	4003	3	2	3	1	514003003	524003001	534003001	544003002			574003001	100000052;7100146;413071151		monster/monster_34003001_02	100000052;7100146;413071151										1
31104021		5	30110442	2301	1104	1104	1	2	1	1	511104001	521104001					571104001	7100146		monster/monster_01											1
31103021		5	30110341	2101	1103	1103	1	3	1	1	511103001	521103001					571103002	7100146		monster/monster_01											1
31002021		5	30100201	2101	1002	1002	1	2	1	1	511002001	521002001					571002001			monster/monster_01											1
31011021		5	30101101	2101	1011	1011	1	5	1	1	511011001	521011001					571011001			monster/monster_01											1
31015021		5	30101501	2101	1015	1015	1	2	1	1	511015001	521015001					571015001			monster/monster_01											1
31017021		5	30101701	2101	1017	1017	1	5	1	1	511017001	521017001					571017001			monster/monster_01											1
31018021		5	30101801	2101	1018	1018	1	3	1	1	511018001	521018001					571018001			monster/monster_01											1
31041021		5	30104101	2101	1041	1041	1	4	1	1	511041001	521041001					571041001	101041051		monster/monster_01											1
31042021		5	30104201	2301	1042	1042	1	1	1	1	511042001	521042001					571042001			monster/monster_01											1
31043021		5	30104301	2201	1043	1043	1	2	1	1	511043001	521043001					571043001			monster/monster_01											1
31022021		5	30102201	2101	1022	1022	1	4	1	1	511022001	521022001					571022001			monster/monster_01											1
34035008		5	30403501	3103	4035	4035	2	4	1	1	514035001	524035001	534035001				574035001	100000051;104021060		monster/monster_01											1
38011051		5	30801101	3111	8011	8011	2	2	3	1	518011001	528011001	538011001				548011001	100000051;413071151		monster/monster_38011002_01											1
31002071		5	30100201	1111	1002	1002	1	2	1	1	511002001	521002001					571002001			monster/monster_01											1
31003071		5	30100301	1111	1003	1003	1	5	1	1	511003001	521003001					571003001			monster/monster_01											1
31004071		5	30100401	1111	1004	1004	1	3	1	1	511004001	521004001					571004001			monster/monster_01											1
31005071		5	30100501	1111	1005	1005	1	4	1	1	511005001	521005001					571005001			monster/monster_01											1
31006071		5	30100601	1111	1006	1006	1	4	1	1	511006001						571006001			monster/monster_01_oneskill											1
31006072		5	30100601	1111	1006	1006	1	4	1	1	511006001	521006002					571006001			monster/monster_01											1
31007071		5	30100701	1111	1007	1007	1	5	1	1	511007001	521007001					571007001			monster/monster_01											1
31009071		5	30100901	1111	1009	1009	1	1	1	1	511009001	521009001					571009001			monster/monster_01											1
31010071		5	30101001	1111	1010	1010	1	5	1	1	511010001	521010001					571010001			monster/monster_01											1
31011071		5	30101101	1111	1011	1011	1	5	1	1	511011001	521011001					571011001			monster/monster_01											1
31012071		5	30101201	1111	1012	1012	1	3	1	1	511012001	521012001					571012001			monster/monster_01											1
31013071		5	30101301	1111	1013	1013	1	4	1	1	511013001	521013001					571013001			monster/monster_01											1
31014071		5	30101401	1111	1014	1014	1	4	1	1	511014001	521014001					571014001			monster/monster_01											1
31015071		5	30101501	1111	1015	1015	1	2	1	1	511015001	521015001					571015001			monster/monster_01											1
31016071		5	30101601	1111	1016	1016	1	1	1	1	511016001	521016001					571016001			monster/monster_03											1
31017071		5	30101701	1111	1017	1017	1	5	1	1	511017001	521017001					571017001			monster/monster_01											1
31018071		5	30101801	1111	1018	1018	1	3	1	1	511018001	521018001					571018001			monster/monster_01											1
31019071		5	30101901	1111	1019	1019	1	4	1	1	511019001	521019001					571019001			monster/monster_01											1
31020071		5	30102001	1111	1020	1020	1	3	1	1	511020001	521020001					571020001			monster/monster_01											1
31021071		5	30102101	1111	1021	1021	1	3	1	1	511021001	521021001					571021001			monster/monster_01											1
31022071		5	30102201	1111	1022	1022	1	4	1	1	511022001	521022001					571022001			monster/monster_01											1
31023071		5	30102301	1111	1023	1023	1	3	1	1	511023001	521023001					571023001			monster/monster_01											1
31024071		5	30102401	1111	1024	1024	1	5	1	1	511024001	521024001					571024001			monster/monster_01											1
31028071		5	30102801	1111	1023	1023	1	3	1	1	511023001	521023001					571023001			monster/monster_01											1
31029071		5	30102901	1111	1024	1024	1	5	1	1	511024001	521024001					571024001			monster/monster_01											1
31025071		5	30102501	1111	1025	1025	1	5	1	1	511025001						571025001			monster/monster_31022001_001											1
31026071		5	30102601	1111	1026	1026	1	4	1	1	511026001	521026001					571026001			monster/monster_01											1
31030071		5	30103001	1111	1030	1030	1	3	1	1	511030001	521030002					571030001			monster/monster_01											1
31031071		5	30103101	1111	1031	1031	1	4	1	1	511031001	521031001					571031001			monster/monster_01											1
31040071		5	30104001	1111	1040	1040	1	2	1	1	511040001	521040003					571040001			monster/monster_01											1
31041071		5	30104101	1111	1041	1041	1	4	1	1	511041001	521041001					571041001	101041051		monster/monster_01											1
31042071		5	30104201	1111	1042	1042	1	1	1	1	511042001	521042001					571042001			monster/monster_01											1
31043071		5	30104301	1111	1043	1043	1	2	1	1	511043001	521043001					571043001			monster/monster_01											1
31044071		5	30104401	1111	1044	1044	1	3	1	1	511044001	521044001					571044001			monster/monster_01											1
31045071		5	30104501	1111	1045	1045	1	2	1	1	511045001	521045001					571045001			monster/monster_01											1
31046071		5	30104601	1111	1046	1046	1	5	1	1	511046001	521046001					571046001			monster/monster_01											1
31046072		5	30104601	1111	1046	1046	1	5	1	1	511046001	521046002					571046001			monster/monster_01											1
31050071		5	30105001	1111	1050	1050	1	4	1	1	511050001	521050001					571050001			monster/monster_01											1
31051071		5	30105101	1111	1051	1051	1	5	1	1	511051001	521051001					571051001			monster/monster_03											1
31052071		5	30105201	1111	1052	1052	1	2	1	1	511052001						571052001			monster/monster_01_oneskill											1
31053071		5	30105301	1111	1053	1053	1	4	1	1	511053001						571053001			monster/monster_01_oneskill											1
31056071		5	30105601	1111	1056	1056	1	3	1	1	511056001	521056001					571056001			monster/monster_01											1
31058071		5	30105801	1111	1058	1058	1	3	1	1	511058001	521058001					571058001			monster/monster_01											1
31059071		5	30105901	1111	1059	1059	1	4	1	1	511059003	521059001					571059001			monster/monster_01											1
31060071		5	30106001	1111	1060	1060	1	2	1	1	511060001	521060001					571060001			monster/monster_01											1
31102071		5	30110201	1111	1102	1102	1	4	1	1	511102001	521102001					571102001			monster/monster_01											1
31103071		5	30110301	1111	1103	1103	1	3	1	1	511103001	521103001					571103001			monster/monster_01											1
31104071		5	30110401	1111	1104	1104	1	2	1	1	511104001	521104001					571104001			monster/monster_01											1
31054071		5	30105401	1111	1054	1054	1	2	1	1	511054001	521054001					571054001			monster/monster_01											1
31055071		5	30105501	1111	1055	1055	1	2	1	1	511055001	521055001					571055001			monster/monster_01											1
34002071		5	30400201	3111	4002	4002	2	4	2	1	514002001	524002001	534002001	544002001			574002001	100000051		monster/monster_34002001_01											1
34001071		5	30400101	3111	4001	4001	2	4	2	1	514001001	524001001	534001001	544001001			574001001	100000051		monster/monster_34001001_01											1
34003071		5	30400301	3111	4003	4003	2	2	2	1	514003001	524003001	534003001	544003001			574003001	100000051		monster/monster_34003001_01											1
34004071		5	30400401	3111	4004	4004	2	2	2	1	514004001	524004001	534004001				574004001	100000051		monster/monster_34004001_01											1
34005071		5	30400501	3111	4005	4005	2	4	2	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000051;104021060		monster/monster_34005001_01											1
34006071		5	30400601	3111	4006	4006	2	4	2	1	514006001	524006001	534006001				574006001	100000051		monster/monster_34006001_01											1
34006072		5	30400601	3111	4006	4006	2	4	2	1	514006001	524006001	534006001				574006001	100000051		monster/monster_34006001_01											1
34007071		5	30400701	3111	4007	4007	2	4	2	1	514007001	524007001	534007001				574007001	100000051		monster/monster_34007001_01											1
34008071		5	30400801	3111	4008	4008	2	2	2	1	514008001	524008001	534008001				574008001	100000051		monster/monster_34008001_01											1
34009071		5	30400901	3111	4009	4009	2	2	2	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000051		monster/monster_34009001_02											1
34010071		5	30401001	3111	4010	4010	2	2	2	1	514010001	524010001	534010001				574010001	100000051;104021060		monster/monster_34010001_01											1
34014071		5	30401401	3111	4014	4014	2	5	2	1	514014001	524014001					574014001	100000051		monster/monster_34014001_01											1
34015071		3	30501501	3111	1026	1026	2	5	2	1	514015001	524015001					574015001	100000051;104021060		monster/monster_34015001_01											1
34016071		5	30401601	3111	4016	4016	2	2	2	1	514016001	524016001	534016001				574016001	100000051		monster/monster_34016001_01											1
34017071		5	30401701	3111	4017	4017	2	5	2	1	514017001	524017001	534017001				574017001	100000051		monster/monster_34017001_01											1
34018071		5	30401801	3111	4018	4018	2	5	2	1	514018001	524018001	534018001				574018001	100000051		monster/monster_34018001_01											1
34020071		5	30402001	3111	4020	4020	2	2	2	1	514020001	524020001	534020001				574020001	100000051		monster/monster_34020001_01											1
34021071		5	30402101	3111	4021	4021	2	2	2	1	514021001	524021001	534021001	544021001	554021001		574021001	100000051		monster/monster_34021001_01											1
34022071		5	30402201	3111	4022	4022	2	2	2	1	514022001	524022001					574022001	100000051		monster/monster_01_1cd											1
34025071		5	30402501	3111	4025	4025	2	2	2	1	514025001	524025001	534025002	544025001			574025001	100000051		monster/monster_34025001_01											1
34026071		5	30402601	3111	4026	4026	2	5	2	1	514026001	524026001	534026001				574026001	100000051		monster/monster_34026001_01											1
34030071		5	30403001	3111	4030	4030	2	2	2	1	514030001	594030001	534030001	544030001	584030001	564030001	574030001	100000051		monster/monster_34030001_01											1
34030072		5	30403001	3111	4030	4030	2	2	2	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000051		monster/monster_34030001_01_weak											1
34031073		5	30403101	3111	4031	4031	2	1	2	1	514031001	524031001	534031001	544031001	554031001	564031001	574031001	100000051		monster/monster_34031001_01											1
34031074		5	30403101	3111	4031	4031	2	1	2	1	514031001	524031001	534031003	544031001	554031001	564031001	574031001	100000051		monster/monster_34031001_01_weak											1
34033071		5	30403301	3111	4033	4033	2	3	2	1	514033001	524033001	534033001	544033001	554033001		574033001	100000051		monster/monster_34033001_01											1
34034071		5	30403401	3111	4034	4034	2	5	2	1	514034001	524034001	534034001				574034001	100000051		monster/monster_34034001_01											1
34035071		5	30403501	3111	4035	4035	2	4	2	1	514035001	524035001	534035001				574035001	100000051;104021060		monster/monster_34035001_01											1
34036071		5	30403601	3111	4036	4036	2	4	2	1	514036001	524036001	534036001				574036001	100000051		monster/monster_34036001_01											1
34037071		5	30403702	3111	4037	4037	2	3	2	1	514037001	524037001	534037001				574037001	100000051;104021060		monster/monster_34037001_01											1
34040071		5	30404001	3111	4040	4040	2	2	2	1	514040001	524040001	534040001				574040001	100000051		monster/monster_34040001_01											1
34041071		5	30404101	3111	4041	4041	2	4	2	1	514041001	524041001	534041001	544041001			574041001	100000051		monster/monster_34041001_01											1
34043071		5	30404301	3111	4043	4043	2	2	2	1	514043001	524043001					574043001	100000051		monster/monster_34043001_01											1
38001071		5	30800101	3111	8001	8001	2	2	2	1	518001001	528001001	538001001	548001001	558001001	568001001	578001001	100000051		monster/monster_38001001_01											1
38002071		5	30800201	3111	8002	8002	2	4	2	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051		monster/monster_38002001_01											1
38002072		5	30800201	3111	8002	8002	2	4	2	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051		monster/monster_38002001_01_weak											1
34023071		5	30402301	3111	4023	4023	2	2	2	1	514023001	524023001					574023001	100000051		monster/monster_01_1cd											1
31067071		5	30106701	2101	1067	1067	1	2	1	3	511067001	521067001					531067001	101067051		monster/monster_01											1
31068071		5	30106901	2101	1068	1068	1	2	1	3	511068001	521068001					531068001	101068051		monster/monster_01											1
31069071		5	30106901	2101	1069	1069	1	2	1	3	511069001	521069001					531069001	101069051		monster/monster_01											1
31070071		5	30107001	2101	1070	1070	1	2	1	3	511070001	521070001					531070001	101070051		monster/monster_01											1
34048071		5	30404801	4101	4048	4048	2	2	2	3	514048001	524048001	534048001				544048001	104048051;100000051		monster/monster_34048001_01											1
38011071		5	30801101	3111	8011	8011	2	2	3	1	518011001	528011001	538011001				548011001	100000051;413071151		monster/monster_38011002_01											1
31063071		5	30106301	2201	1063	1063	1	2	1	1	511066001	521066001					531066002			monster/monster_01											1
31064071		5	30106401	2201	1064	1064	1	2	1	1	511065001	521065001					531065002			monster/monster_01											1
31065071		5	30106501	2201	1065	1065	1	2	1	1	511064001	521064001					531064002			monster/monster_01											1
31066071		5	30106601	2201	1066	1066	1	2	1	1	511063001	521063001					531063002			monster/monster_01											1
34047071		5	30404701	3111	4047	4047	2	2	2	1	514047001	524047001					534047001	100000051		monster/monster_01											1
34046071		5	30404601	3111	4046	4046	2	2	2	1	514046001	524046001					534046001	100000051;413071151;1010078		monster/monster_34046001_01											1
38010071		5	30801090	4101	8010		2	2	2	3	518010001	528010001	538010001	548010001			558010001	100000051		monster/monster_38010081_01											1
34180102		5	30801041	4101	418010		2	2	2	5	518010101	528010101	538010101	548010101	558010101		568010101	100000051		monster/monster_34180101_01		418010_switch_timeline_01	418010_switch_tl								1
34048051		5	30404801	4101	4048	4048	2	2	2	3	514048001	524048001	534048001				544048001	104048051;100000051		monster/monster_34048001_01											1
34180103		5	30801041	4101	418010		2	2	2	5	518010101	528010101	538010101	548010101	558010101		568010101	100000052;104021062		monster/monster_34180101_01		418010_switch_timeline_01	418010_switch_tl								1
34048002		5	30404801	4101	4048	4048	2	2	3	3	514048001	524048001	534048001				544048001	1010049;100000051;1010101		monster/monster_34048001_01											1
34047072		5	30404701	4101	4047	4047	2	2	3	1	514047002	524047001					534047001	1010049;100000051		monster/monster_01											1
34046072		1	30404601	4101	4046	4046	2	2	3	1	514046002	524046001					534046001	1010049;100000051		monster/monster_34046001_02											1
31043072		5	30104301	1111	1043	1043	1	2	1	1	511043001	521043001					571043001	12015227		monster/monster_01											1
31044072		5	30104401	1111	1044	1044	1	3	1	1	511044001	521044001					571044001	12015225		monster/monster_01											1
31046073		5	30104601	1111	1046	1046	1	5	1	1	511046001	521046001					571046001	12015227		monster/monster_01											1
