skinId	roleId	catPrefab	isMonster	isHarmonious	inHandBook	skinMaxLevel	tag	version	jump	property	mode	lobbyMode	enterTimeline	enterSound	skinScene	scenePosition	sceneRotation	color	intensity	lightDirection	unlockType	effectMode	dialogueTag	goodOpinionTag	effectTag	battleBossHead	cardHeadList	cardDrawing	cardDrawing_hexie	bigCardDrawing	bigCardDrawing_hexie	hdCardDrawing	hdCardDrawing_hexie	buffHead	Background	fxBattleEnter	endTimeline	endCtrl	endTimeline50	uiCover	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	spSkillName	spSkillName_zh_TW	spSkillName_en_UK	spSkillName_ja_JP	spSkillName_ko_KR	spSkillName_th_TH	desc2	desc2_zh_TW	desc2_en_UK	desc2_ja_JP	desc2_ko_KR	desc2_th_TH
30800101	8001		1	0	0	0	1				8001	0	0	0							0					22:m_img_8001_2		40:m_icon_8001_3	40:m_icon_8001_3	21:m_img_8001	21:m_img_8001	21:m_img_8001	21:m_img_8001	18:m_icon_8001_1				0			1	红眼狂猪	紅眼狂豬	Terror Hogswine	赤目狂豚	광란의 탐욕	หมูป่าตาแดง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	野性解放 	野性解放	Liberation	野性開放	야성 해방 	พลังแห่งธรรมชาติ						
30800201	8002		1	0	0	0	1				8002	8002_lobby	0	0							0					22:m_img_8002_2		40:m_icon_8002_3	40:m_icon_8002_3	21:m_img_8002	21:m_img_8002	21:m_img_8002	21:m_img_8002	18:m_icon_8002_1				0			1	肖特朗·海顿	肖特朗·海頓	Chautrand Haydn	チャートランド･ハイドン	쇼트랑·하이든	ไฮเด็น ชอร์ตแลนด์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	恐慌沸腾 	恐慌沸騰	Boiling Dread	沸騰する恐怖	공포 확산 	ตื่นตระหนกเดือดดาล						
30800241	418002		1	0	0	0	1				418002	418002_lobby	0	0							0					22:m_img_418002_2		40:m_icon_418002_3	40:m_icon_418002_3	21:m_img_418002	21:m_img_418002	21:m_img_418002	21:m_img_418002	18:m_icon_418002_1				0			1	牛仔	牛仔	Cowboy	カウボーイ	카우보이	คาวบอย	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30800301	8003		1	0	0	0	1				8003	0	0	0							0					22:m_img_8003_2		40:m_icon_8003_3	40:m_icon_8003_3	21:m_img_8003	21:m_img_8003	21:m_img_8003	21:m_img_8003	18:m_icon_8003_1				0			1	噩梦·兔子先生	噩夢·兔子先生	Nightmare - Mr. Rabbit	悪夢･うさぎさん	나이트메어·미스터래빗	คุณกระต่าย-ไนต์แมร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	灭世恶曜 	滅世惡曜	Revolution	世界の終わり	멸망의 태양 	ดาวร้ายล้างโลก						
30800302	8003		1	0	0	0	1				8003	0	0	0							0					22:m_img_8003_2		40:m_icon_8003_3	40:m_icon_8003_3	21:m_img_8003	21:m_img_8003	21:m_img_8003	21:m_img_8003	18:m_icon_8003_1				0			1	邪恶·梦魇巨兔	邪惡·夢魘巨兔	Wicked - Monster Rabbit	邪念･ナイトメアラビット	데블스·악몽 토끼	ไนต์​แมร์​·​กระต่าย​ยักษ์​ฝันร้าย​	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	末日激光·泯灭	末日鐳射·泯滅	Doomsday Ray - Consumer	終焉･デストラクション	종말의 빛·소멸	แสงวันสิ้นโลก·พินาจ						
30800351	518003		1	0	0	0	1				518003	0	0	0							0					22:m_img_8003_2		40:m_icon_8003_3	40:m_icon_8003_3	21:m_img_8003	21:m_img_8003	21:m_img_8003	21:m_img_8003	18:m_icon_8003_1				0			1	噩梦·兔子先生	噩夢·兔子先生	Nightmare - Mr. Rabbit	悪夢･うさぎさん	나이트메어·미스터래빗	คุณกระต่าย-ไนต์แมร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	灭世恶曜 	滅世惡曜	Revolution	世界の終わり	멸망의 태양 	ดาวร้ายล้างโลก						
30800352	528003		1	0	0	0	1				528003	0	0	0							0					22:m_img_8003_2		40:m_icon_8003_3	40:m_icon_8003_3	21:m_img_8003	21:m_img_8003	21:m_img_8003	21:m_img_8003	18:m_icon_8003_1				0			1	噩梦·兔子先生	噩夢·兔子先生	Nightmare - Mr. Rabbit	悪夢･うさぎさん	나이트메어·미스터래빗	คุณกระต่าย-ไนต์แมร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	灭世恶曜 	滅世惡曜	Revolution	世界の終わり	멸망의 태양 	ดาวร้ายล้างโลก						
30800353	538003		1	0	0	0	1				538003	0	0	0							0					22:m_img_8003_2		40:m_icon_8003_3	40:m_icon_8003_3	21:m_img_8003	21:m_img_8003	21:m_img_8003	21:m_img_8003	18:m_icon_8003_1				0			1	噩梦·兔子先生	噩夢·兔子先生	Nightmare - Mr. Rabbit	悪夢･うさぎさん	나이트메어·미스터래빗	คุณกระต่าย-ไนต์แมร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	灭世恶曜 	滅世惡曜	Revolution	世界の終わり	멸망의 태양 	ดาวร้ายล้างโลก						
30800401	8004		1	0	0	0	1				8004	0	0	0							0					22:m_img_8004_2		40:m_icon_8004_3	40:m_icon_8004_3	21:m_img_8004	21:m_img_8004	21:m_img_8004	21:m_img_8004	18:m_icon_8004_1				0			1	恐慌超立方	恐慌超立方	Panic Supercube	パニックキューブ	패닉 큐브	ไฮเปอร์คิวบ์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	心灵投影	心靈投影	Soul Projector	精神投影	심령 투영	ชาโดว์โซล	在实验室中被古代傀细胞侵占的巨大魔方傀，拥有深不可测的情绪能量，分裂出的粒子魔方可以将自身情绪渲染给其他敌人。	在實驗室中被古代傀細胞侵佔的巨大魔方傀，擁有深不可測的情緒能量，分裂出的粒子魔方可以將自身情緒渲染給其他敵人。	The immense cube Anomaly infiltrated by ancient Anomaly cells within the laboratory harbors immeasurable Pathos Energy, and the fragmented particle cube has the ability to project its Pathos onto other foes.	実験室で古代の傀細胞に侵された巨大なキューブ型傀。底知れないエネルギーエネルギーを持ち、分裂したキューブの粒子は自身の情緒を敵に感染させることができる。	실험실의 고대 퍼펫 세포가 점령한 거대 큐브엔 예측할 수 없는 이모션 에너지가 있다고한다. 분열된 큐브는 자신의 이모션을 다른 적에게 전이시킨다.	ลูกบาศก์​ที่​ถูก​เซลล์​โบราณ​ของ​หุ่นเชิด​เข้ายึดครอง​ จน​กลายเป็น​สิ่งมีชีวิต​ที่​เต็มไปด้วย​พลังงาน​พา​โธส​ยาก​หยั่งถึง​ มัน​สามารถ​แยก​อนุภาค​ออกมา​ เพื่อ​ถ่ายทอด​พา​โธส​ของ​มัน​ไป​ยัง​ศัตรู​ตัว​อื่นๆ​
30800402	8004		1	0	0	0	1				800402	0	0	0							0					22:m_img_8004_2		40:m_icon_8004_3	40:m_icon_8004_3	21:m_img_8004	21:m_img_8004	21:m_img_8004	21:m_img_8004	18:m_icon_8004_1				0			1	恐慌超立方	恐慌超立方	Panic Supercube	パニックキューブ	패닉 큐브	ไฮเปอร์คิวบ์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	心灵投影	心靈投影	Soul Projector	精神投影	심령 투영	ชาโดว์โซล	在实验室中被古代傀细胞侵占的巨大魔方傀，拥有深不可测的情绪能量，分裂出的粒子魔方可以将自身情绪渲染给其他敌人。	在實驗室中被古代傀細胞侵佔的巨大魔方傀，擁有深不可測的情緒能量，分裂出的粒子魔方可以將自身情緒渲染給其他敵人。	The immense cube Anomaly infiltrated by ancient Anomaly cells within the laboratory harbors immeasurable Pathos Energy, and the fragmented particle cube has the ability to project its Pathos onto other foes.	実験室で古代の傀細胞に侵された巨大なキューブ型傀。底知れないエネルギーエネルギーを持ち、分裂したキューブの粒子は自身の情緒を敵に感染させることができる。	실험실의 고대 퍼펫 세포가 점령한 거대 큐브엔 예측할 수 없는 이모션 에너지가 있다고한다. 분열된 큐브는 자신의 이모션을 다른 적에게 전이시킨다.	ลูกบาศก์​ที่​ถูก​เซลล์​โบราณ​ของ​หุ่นเชิด​เข้ายึดครอง​ จน​กลายเป็น​สิ่งมีชีวิต​ที่​เต็มไปด้วย​พลังงาน​พา​โธส​ยาก​หยั่งถึง​ มัน​สามารถ​แยก​อนุภาค​ออกมา​ เพื่อ​ถ่ายทอด​พา​โธส​ของ​มัน​ไป​ยัง​ศัตรู​ตัว​อื่นๆ​
30800451	518004		1	0	0	0	1				518004	0	0	0							0					22:m_img_8004_2		40:m_icon_8004_3	40:m_icon_8004_3	21:m_img_8004	21:m_img_8004	21:m_img_8004	21:m_img_8004	18:m_icon_8004_1				0			1	恐慌超立方	恐慌超立方	Panic Supercube	パニックキューブ	패닉 큐브	ไฮเปอร์คิวบ์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	心灵投影	心靈投影	Soul Projector	精神投影	심령 투영	ชาโดว์โซล	在实验室中被古代傀细胞侵占的巨大魔方傀，拥有深不可测的情绪能量，分裂出的粒子魔方可以将自身情绪渲染给其他敌人。	在實驗室中被古代傀細胞侵佔的巨大魔方傀，擁有深不可測的情緒能量，分裂出的粒子魔方可以將自身情緒渲染給其他敵人。	The immense cube Anomaly infiltrated by ancient Anomaly cells within the laboratory harbors immeasurable Pathos Energy, and the fragmented particle cube has the ability to project its Pathos onto other foes.	実験室で古代の傀細胞に侵された巨大なキューブ型傀。底知れないエネルギーエネルギーを持ち、分裂したキューブの粒子は自身の情緒を敵に感染させることができる。	실험실의 고대 퍼펫 세포가 점령한 거대 큐브엔 예측할 수 없는 이모션 에너지가 있다고한다. 분열된 큐브는 자신의 이모션을 다른 적에게 전이시킨다.	ลูกบาศก์​ที่​ถูก​เซลล์​โบราณ​ของ​หุ่นเชิด​เข้ายึดครอง​ จน​กลายเป็น​สิ่งมีชีวิต​ที่​เต็มไปด้วย​พลังงาน​พา​โธส​ยาก​หยั่งถึง​ มัน​สามารถ​แยก​อนุภาค​ออกมา​ เพื่อ​ถ่ายทอด​พา​โธส​ของ​มัน​ไป​ยัง​ศัตรู​ตัว​อื่นๆ​
30800452	528004		1	0	0	0	1				528004	0	0	0							0					22:m_img_8004_2		40:m_icon_8004_3	40:m_icon_8004_3	21:m_img_8004	21:m_img_8004	21:m_img_8004	21:m_img_8004	18:m_icon_8004_1				0			1	恐慌超立方	恐慌超立方	Panic Supercube	パニックキューブ	패닉 큐브	ไฮเปอร์คิวบ์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	心灵投影	心靈投影	Soul Projector	精神投影	심령 투영	ชาโดว์โซล	在实验室中被古代傀细胞侵占的巨大魔方傀，拥有深不可测的情绪能量，分裂出的粒子魔方可以将自身情绪渲染给其他敌人。	在實驗室中被古代傀細胞侵佔的巨大魔方傀，擁有深不可測的情緒能量，分裂出的粒子魔方可以將自身情緒渲染給其他敵人。	The immense cube Anomaly infiltrated by ancient Anomaly cells within the laboratory harbors immeasurable Pathos Energy, and the fragmented particle cube has the ability to project its Pathos onto other foes.	実験室で古代の傀細胞に侵された巨大なキューブ型傀。底知れないエネルギーエネルギーを持ち、分裂したキューブの粒子は自身の情緒を敵に感染させることができる。	실험실의 고대 퍼펫 세포가 점령한 거대 큐브엔 예측할 수 없는 이모션 에너지가 있다고한다. 분열된 큐브는 자신의 이모션을 다른 적에게 전이시킨다.	ลูกบาศก์​ที่​ถูก​เซลล์​โบราณ​ของ​หุ่นเชิด​เข้ายึดครอง​ จน​กลายเป็น​สิ่งมีชีวิต​ที่​เต็มไปด้วย​พลังงาน​พา​โธส​ยาก​หยั่งถึง​ มัน​สามารถ​แยก​อนุภาค​ออกมา​ เพื่อ​ถ่ายทอด​พา​โธส​ของ​มัน​ไป​ยัง​ศัตรู​ตัว​อื่นๆ​
30800453	538004		1	0	0	0	1				538004	0	0	0							0					22:m_img_8004_2		40:m_icon_8004_3	40:m_icon_8004_3	21:m_img_8004	21:m_img_8004	21:m_img_8004	21:m_img_8004	18:m_icon_8004_1				0			1	恐慌超立方	恐慌超立方	Panic Supercube	パニックキューブ	패닉 큐브	ไฮเปอร์คิวบ์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	心灵投影	心靈投影	Soul Projector	精神投影	심령 투영	ชาโดว์โซล	在实验室中被古代傀细胞侵占的巨大魔方傀，拥有深不可测的情绪能量，分裂出的粒子魔方可以将自身情绪渲染给其他敌人。	在實驗室中被古代傀細胞侵佔的巨大魔方傀，擁有深不可測的情緒能量，分裂出的粒子魔方可以將自身情緒渲染給其他敵人。	The immense cube Anomaly infiltrated by ancient Anomaly cells within the laboratory harbors immeasurable Pathos Energy, and the fragmented particle cube has the ability to project its Pathos onto other foes.	実験室で古代の傀細胞に侵された巨大なキューブ型傀。底知れないエネルギーエネルギーを持ち、分裂したキューブの粒子は自身の情緒を敵に感染させることができる。	실험실의 고대 퍼펫 세포가 점령한 거대 큐브엔 예측할 수 없는 이모션 에너지가 있다고한다. 분열된 큐브는 자신의 이모션을 다른 적에게 전이시킨다.	ลูกบาศก์​ที่​ถูก​เซลล์​โบราณ​ของ​หุ่นเชิด​เข้ายึดครอง​ จน​กลายเป็น​สิ่งมีชีวิต​ที่​เต็มไปด้วย​พลังงาน​พา​โธส​ยาก​หยั่งถึง​ มัน​สามารถ​แยก​อนุภาค​ออกมา​ เพื่อ​ถ่ายทอด​พา​โธส​ของ​มัน​ไป​ยัง​ศัตรู​ตัว​อื่นๆ​
30800601	8006		1	0	0	0	1				8006	8006_lobby	0	0							0					22:m_img_8006_2		40:m_icon_8006_3	40:m_icon_8006_3	21:m_img_8006	21:m_img_8006	21:m_img_8006	21:m_img_8006	18:m_icon_8006_1				0			1	莫布	莫布	Mobu	モブ	걸레	ม็อบ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30800642	428006		1	0	0	0	1				428006	428006_lobby	0	0							0					22:m_img_428006_2		40:m_icon_428006_3	40:m_icon_428006_3	21:m_img_428006	21:m_img_428006	21:m_img_428006	21:m_img_428006	18:m_icon_428006_1				0			1	晓	曉	Satoshi	暁	새벽	ซาโตชิ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30801001	8010		1	0	0	0	1				8010	8010_lobby	0	0							0					22:m_img_8010_2		40:m_icon_8010_3	40:m_icon_8010_3	21:m_img_8010	21:m_img_8010	21:m_img_8010	21:m_img_8010	18:m_icon_8010_1				0			1	医生	醫生	Doctor	ドクター	닥터	ดอกเตอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30801090	8010		1	0	0	0	1				801090	8010_lobby	0	0							0					22:m_img_8010_2		40:m_icon_8010_3	40:m_icon_8010_3	21:m_img_8010	21:m_img_8010	21:m_img_8010	21:m_img_8010	18:m_icon_8010_1				0			1	医生	醫生	Doctor	ドクター	닥터	ดอกเตอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30801091	8010		1	0	0	0	1				801090	8010_lobby	0	0							0					22:m_img_8010_2		40:m_icon_8010_3	40:m_icon_8010_3	21:m_img_8010	21:m_img_8010	21:m_img_8010	21:m_img_8010	18:m_icon_8010_1				0			1	神秘男子	神秘男子	Mysterious Man	謎の男	수상한 남자	ชายปริศนา	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30801041	8010		1	0	0	0	1				418010	418010_lobby	0	0							0					22:m_img_418010_2		40:m_icon_418010_3	40:m_icon_418010_3	21:m_img_418010	21:m_img_418010	21:m_img_418010	21:m_img_418010	18:m_icon_418010_1				0			1	医生	醫生	Doctor	ドクター	닥터	ดอกเตอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30801101	8011		1	0	0	0	1				8011	8011_lobby	0	0							0					22:m_img_8011_2		40:m_icon_8011_3	40:m_icon_8011_3	21:m_img_8011	21:m_img_8011	21:m_img_8011	21:m_img_8011	18:m_icon_8011_1				0			1	暴饮	暴飲	Gorin	暴飲王子	주귀	โกริน	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30801301	8013		1	0	0	0	1				8013	8013_lobby	0	0							0					22:m_img_8013_2		40:m_icon_8013_3	40:m_icon_8013_3	21:m_img_8013	21:m_img_8013	21:m_img_8013	21:m_img_8013	18:m_icon_8013_1				0			1	堕化深渊魔镜	墮化深淵魔鏡	Abyssal Fallmorph Mirror	堕ち果てし深淵鏡	타락한 심연 마법 거울	กระจกปีศาจแห่งหุบเหว	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30200201	1002		1	0	0	0	1				2002	0	0	0							0					22:m_img_1002_2		40:m_icon_1002_3	40:m_icon_1002_3	21:m_img_1002	21:m_img_1002	21:m_img_1002	21:m_img_1002	18:m_icon_1002_1				0			1	垃圾恶毒者	垃圾惡毒者	Garbage Plaguer	悪辣ゴミ	빌런 쓰레기통	ขยะจอมอาฆาต	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	垃圾旋风	垃圾旋風	Trash Twister	ゴミ	쓰레기 선풍	พายุไซโคลนขยะ						
30200301	1003		1	0	0	0	1				2003	0	0	0							0					22:m_img_1003_2		40:m_icon_1003_3	40:m_icon_1003_3	21:m_img_1003	21:m_img_1003	21:m_img_1003	21:m_img_1003	18:m_icon_1003_1				0			1	垃圾修复者	垃圾修復者	Mender of Muck	ゴミ修復者	정크픽서	นักฟื้นฟูขยะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	回收利用 	回收利用	Reused Reaper	リサイクル	재활용	รีไซเคิลประยุกต์						
30200401	1004		1	0	0	0	1				2004	0	0	0							0					22:m_img_1004_2		40:m_icon_1004_3	40:m_icon_1004_3	21:m_img_1004	21:m_img_1004	21:m_img_1004	21:m_img_1004	18:m_icon_1004_1				0			1	垃圾喷射者	垃圾噴射者	Waste Sprayer	ゴミ噴射者	쓰레기 투척기	ขยะเรนเจอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	高压喷射 	高壓噴射	Pressure Washer	高圧噴射	고압 분사	สตรีมบลาสเตอร์						
30200501	1005		1	0	0	0	1				2005	0	0	0							0					22:m_img_1005_2		40:m_icon_1005_3	40:m_icon_1005_3	21:m_img_1005	21:m_img_1005	21:m_img_1005	21:m_img_1005	18:m_icon_1005_1				0			1	铁皮巡逻者	鐵皮巡邏者	Iron Sentinel	ブリキのパトローラー	아이언 패트롤	สตีลเซ็นทรี	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	惊恐加剧	驚恐加劇	Terror Exacerbator	激烈パニック	공황 상태	เฟียร์ไรเซอร์						
30200601	1006		1	0	0	0	1				2006	0	0	0							0					22:m_img_1006_2		40:m_icon_1006_3	40:m_icon_1006_3	21:m_img_1006	21:m_img_1006	21:m_img_1006	21:m_img_1006	18:m_icon_1006_1				0			1	吵闹施工者	吵鬧施工者	Racket Maker	ノイジービルダー	시끄러운 노동자	คนก่อสร้างเสียงดัง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	托马斯回旋刺 	湯瑪斯迴旋刺	Breaking Spike	トーマス回旋	토머스 스턴트 	สไปรัลธอร์น						
30200701	1007		1	0	0	0	1				2007	0	0	0							0					22:m_img_1007_2		40:m_icon_1007_3	40:m_icon_1007_3	21:m_img_1007	21:m_img_1007	21:m_img_1007	21:m_img_1007	18:m_icon_1007_1				0			1	咬咬恶猫	咬咬惡貓	Snapping Kitty	カミカミ猫	악묘 깨물기	ดีมอนแคท	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	回旋啃噬	迴旋啃噬	Spinning Consumer	食い齧る	돌려깎기	แฟงวอร์เท็กซ์						
30200801	1008		1	0	0	0	1				2008	0	0	0							0					22:m_img_1008_2		40:m_icon_1008_3	40:m_icon_1008_3	21:m_img_1008	21:m_img_1008	21:m_img_1008	21:m_img_1008	18:m_icon_1008_1				0			1	拳击贩售机	拳擊販售機	Boxing Automat	ボクシング販売機	권투 게임기	มินิบ็อกเซอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	SP技能	SP技能	Ultimate	SP技	SP스킬	สกิล SP						
30200901	1009		1	0	0	0	1				2009	0	0	0							0					22:m_img_1009_2		40:m_icon_1009_3	40:m_icon_1009_3	21:m_img_1009	21:m_img_1009	21:m_img_1009	21:m_img_1009	18:m_icon_1009_1				0			1	拳击贩售机	拳擊販售機	Boxing Automat	ボクシング販売機	권투 게임기	มินิบ็อกเซอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	百磅重捶 	百磅重捶	Heavy-Hit Mauler	百貫ハンマー	100파운드 찍기	สแมชเชอร์						
30201001	1010		1	0	0	0	1				2010	0	0	0							0					22:m_img_1010_2		40:m_icon_1010_3	40:m_icon_1010_3	21:m_img_1010	21:m_img_1010	21:m_img_1010	21:m_img_1010	18:m_icon_1010_1				0			1	妖怪信号灯	妖怪信號燈	Spook Light	妖怪信号機	요괴 신호등	สัญญาณไฟแห่งอสูร	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	破晓之光	破曉之光	Dawn Greeter	暁の光	새벽의 빛	แสงแห่งรุ่งอรุณ						
30201101	1011		1	0	0	0	1				2011	0	0	0							0					22:m_img_1011_2		40:m_icon_1011_3	40:m_icon_1011_3	21:m_img_1011	21:m_img_1011	21:m_img_1011	21:m_img_1011	18:m_icon_1011_1				0			1	纵火狂徒	縱火狂徒	Pyromania	放火犯	방화광	ผู้คลั่งไคล้เพลิง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	深度烧伤	深度燒傷	Searing Wounder	熱傷深度	깊은 화상	ดีพเบิร์น						
30201201	1012		1	0	0	0	1				2012	0	0	0							0					22:m_img_1012_2		40:m_icon_1012_3	40:m_icon_1012_3	21:m_img_1012	21:m_img_1012	21:m_img_1012	21:m_img_1012	18:m_icon_1012_1				0			1	干扰放射者	干擾放射者	Flux Emitter	干渉者	방사선 레이더	ผู้ส่งคลื่นรบกวน	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	聚能消磁	聚能消磁	Energy Absorber	脱磁エネルギー	축적 소자	ดีแมกซ์รวมพลัง						
30201301	1013		1	0	0	0	1				2013	0	0	0							0					22:m_img_1013_2		40:m_icon_1013_3	40:m_icon_1013_3	21:m_img_1013	21:m_img_1013	21:m_img_1013	21:m_img_1013	18:m_icon_1013_1				0			1	像素电玩	圖元電玩	Retro Arcade	ピクセルゲーム	픽셀 게임	เกมพิกเซล	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	像素光波 	圖元光波	Pixel Light	ピクセルビーム	픽셀 웨이브 	คลื่นแสงพิกเซล						
30201401	1014		1	0	0	0	1				2014	0	0	0							0					22:m_img_1014_2		40:m_icon_1014_3	40:m_icon_1014_3	21:m_img_1014	21:m_img_1014	21:m_img_1014	21:m_img_1014	18:m_icon_1014_1				0			1	恶魔777	惡魔777	Demon 777	悪魔777	데블 777	ปีศาจ 777	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	筹码喷泉	籌碼噴泉	Wager Fountain	チップファウンテン	플로팅 칩	น้ำพุชิป						
30201501	1015		1	0	0	0	1				2015	0	0	0							0					22:m_img_1015_2		40:m_icon_1015_3	40:m_icon_1015_3	21:m_img_1015	21:m_img_1015	21:m_img_1015	21:m_img_1015	18:m_icon_1015_1				0			1	无面涂鸦犬	無面塗鴉犬	Faceless Tagger Hound	顔なき落書き犬	낙서견	กราฟฟิตี้ด็อก	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	呼朋唤友	呼朋喚友	Ally Convoker	仲間招来	프렌즈 콜링	เรียกพวกพ้อง						
30201601	1016		1	0	0	0	1				2016	0	0	0							0					22:m_img_1016_2		40:m_icon_1016_3	40:m_icon_1016_3	21:m_img_1016	21:m_img_1016	21:m_img_1016	21:m_img_1016	18:m_icon_1016_1				0			1	恶笑木马	惡笑木馬	Grinning Carousel	悪笑木馬	비웃는 목마	ม้าไม้ปีศาจ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	撼地一击	撼地一擊	Earthshatter	激震の一撃	어스 쉐이크	เอิร์ธเชคสแลม						
30201701	1017		1	0	0	0	1				2017	0	0	0							0					22:m_img_1017_2		40:m_icon_1017_3	40:m_icon_1017_3	21:m_img_1017	21:m_img_1017	21:m_img_1017	21:m_img_1017	18:m_icon_1017_1				0			1	情绪胶囊	情緒膠囊	Feeling Capsule	エモーションカプセル	이모션 캡슐	แคปซูลพาโธส	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	快乐加倍 	快樂加倍	Double Joy	ダブルハピネス	행복이 두배 	ความสุขคูณสอง						
30201801	1018		1	0	0	0	1				2018	0	0	0							0					22:m_img_1018_2		40:m_icon_1018_3	40:m_icon_1018_3	21:m_img_1018	21:m_img_1018	21:m_img_1018	21:m_img_1018	18:m_icon_1018_1				0			1	生化蘑菇	生化蘑菇	Biochemical Shroom	感染キノコ	생화학 버섯	เห็ดชีวภาพ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	寄生爆弹	寄生爆彈	Parasite Shell	寄生爆弾	기생 폭탄	ระเบิดปรสิต						
30201901	1019		1	0	0	0	1				2019	0	0	0							0					22:m_img_1019_2		40:m_icon_1019_3	40:m_icon_1019_3	21:m_img_1019	21:m_img_1019	21:m_img_1019	21:m_img_1019	18:m_icon_1019_1				0			1	显微镜	顯微鏡	Microscope	顕微鏡	현미경	ไมโครสโคป	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	光辐射烧伤	光輻射燒傷	Radiant Ruiner	光線火傷	방사선 화상	ไลต์บลิสเตอร์						
30202001	1020		1	0	0	0	1				2020	0	0	0							0					22:m_img_1020_2		40:m_icon_1020_3	40:m_icon_1020_3	21:m_img_1020	21:m_img_1020	21:m_img_1020	21:m_img_1020	18:m_icon_1020_1				0			1	小蓝鼠	小藍鼠	Blue Squeak	ブルーマウス	청설모	บลูเมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	卑鄙的呼唤	卑鄙的呼喚	Sinister Summoner	卑劣な呼喚	비열한 외침	เสียงเพรียกที่ชั่วร้าย						
30202101	1021		1	0	0	0	1				2021	0	0	0							0					22:m_img_1021_2		40:m_icon_1021_3	40:m_icon_1021_3	21:m_img_1021	21:m_img_1021	21:m_img_1021	21:m_img_1021	18:m_icon_1021_1				0			1	高压炉	高壓爐	Pressure Forge	オートクレーブ	고압로	เตาแรงดันสูง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	炽烈灼炎	熾烈灼炎	Blazing Inferno	熾烈灼炎	타오르는 불꽃	เฟลมฟิวรี่						
30202201	1022		1	0	0	0	1				2022	0	0	0							0					22:m_img_1022_2		40:m_icon_1022_3	40:m_icon_1022_3	21:m_img_1022	21:m_img_1022	21:m_img_1022	21:m_img_1022	18:m_icon_1022_1				0			1	电线杆	電線杆	Volt Pylon	落雷	전신주	เสาไฟฟ้า	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	天降落雷	天降落雷	Heaven's Hammer	電柱	내리치는 번개	สกายโบลต์						
