ID	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status
15100899031	15100899	31	201@8.2	4104041;4104042;3000003	70;70;3520	1
15100899032	15100899	32	301@52.2	4104041;4104042;3000003	70;70;3600	1
15100899033	15100899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
15100899034	15100899	34	101@22.7	4104041;4104042;3000003	70;70;3760	1
15100899035	15100899	35	201@8.2	4104041;4104042;3000003	70;70;3840	1
15100899036	15100899	36	301@52.2	4104041;4104042;3000003	70;70;3920	1
15100899037	15100899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
15100899038	15100899	38	101@22.7	4104041;4104042;3000003	70;70;4080	1
15100899039	15100899	39	201@8.2	4104041;4104042;3000003	70;70;4160	1
15100899040	15100899	40	301@52.2	4104041;4104042;3000003	70;70;4240	1
15100899041	15100899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
15100899042	15100899	42	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4400	1
15100899043	15100899	43	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4480	1
15100899044	15100899	44	301@52.2	4104041;4104042;4104043;3000003	70;70;70;4560	1
15100899045	15100899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
15100899046	15100899	46	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4720	1
15100899047	15100899	47	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4800	1
15100899048	15100899	48	301@52.2	4104041;4104042;4104043;3000003	70;70;70;4880	1
15100899049	15100899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
15100899050	15100899	50	101@22.7	4104041;4104042;4104043;3000003	70;70;70;5040	1
15100899051	15100899	51	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5120	1
15100899052	15100899	52	301@52.2	4104041;4104042;4104043;3000003	90;90;90;5200	1
15100899053	15100899	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
15100899054	15100899	54	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5360	1
15100899055	15100899	55	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5440	1
15100899056	15100899	56	301@52.2	4104041;4104042;4104043;3000003	90;90;90;5520	1
15100899057	15100899	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
15100899058	15100899	58	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5680	1
15100899059	15100899	59	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5760	1
15100899060	15100899	60	301@52.2	4104041;4104042;4104043;3000003	90;90;90;5840	1
15000899001	15000899	1	101@82;201@48;301@327;903@0.033;1303@0.037;1602@0.017;2102@0.017			1
15000899002	15000899	2	101@17.3	4104041;3000003	20;1200	1
15000899003	15000899	3	201@10.1	4104041;3000003	20;1280	1
15000899004	15000899	4	301@68.8	4104041;3000003	20;1360	1
15000899005	15000899	5	903@0.033	4104041;3000003	20;1440	1
15000899006	15000899	6	101@17.3	4104041;3000003	20;1520	1
15000899007	15000899	7	201@10.1	4104041;3000003	20;1600	1
15000899008	15000899	8	301@68.8	4104041;3000003	20;1680	1
15000899009	15000899	9	1303@0.037	4104041;3000003	20;1760	1
15000899010	15000899	10	101@17.3	4104041;3000003	20;1840	1
15000899011	15000899	11	201@10.1	4104041;3000003	40;1920	1
15000899012	15000899	12	301@68.8	4104041;3000003	40;2000	1
15000899013	15000899	13	1602@0.017	4104041;3000003	40;2080	1
15000899014	15000899	14	101@17.3	4104041;3000003	40;2160	1
15000899015	15000899	15	201@10.1	4104041;3000003	40;2240	1
15000899016	15000899	16	301@68.8	4104041;3000003	40;2320	1
15000899017	15000899	17	2102@0.017	4104041;3000003	40;2400	1
15000899018	15000899	18	101@17.3	4104041;3000003	40;2480	1
15000899019	15000899	19	201@10.1	4104041;3000003	40;2560	1
15000899020	15000899	20	301@68.8	4104041;3000003	40;2640	1
15000899021	15000899	21	903@0.033	4104041;4104042;3000003	55;55;2720	1
15000899022	15000899	22	101@17.3	4104041;4104042;3000003	55;55;2800	1
15000899023	15000899	23	201@10.1	4104041;4104042;3000003	55;55;2880	1
15000899024	15000899	24	301@68.8	4104041;4104042;3000003	55;55;2960	1
15000899025	15000899	25	1303@0.037	4104041;4104042;3000003	55;55;3040	1
15000899026	15000899	26	101@17.3	4104041;4104042;3000003	55;55;3120	1
15000899027	15000899	27	201@10.1	4104041;4104042;3000003	55;55;3200	1
15000899028	15000899	28	301@68.8	4104041;4104042;3000003	55;55;3280	1
15000899029	15000899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
15000899030	15000899	30	101@17.3	4104041;4104042;3000003	55;55;3440	1
15000899031	15000899	31	201@10.1	4104041;4104042;3000003	70;70;3520	1
15000899032	15000899	32	301@68.8	4104041;4104042;3000003	70;70;3600	1
15000899033	15000899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
15000899034	15000899	34	101@17.3	4104041;4104042;3000003	70;70;3760	1
15000899035	15000899	35	201@10.1	4104041;4104042;3000003	70;70;3840	1
15000899036	15000899	36	301@68.8	4104041;4104042;3000003	70;70;3920	1
15000899037	15000899	37	903@0.033	4104041;4104042;3000003	70;70;4000	1
15000899038	15000899	38	101@17.3	4104041;4104042;3000003	70;70;4080	1
15000899039	15000899	39	201@10.1	4104041;4104042;3000003	70;70;4160	1
15000899040	15000899	40	301@68.8	4104041;4104042;3000003	70;70;4240	1
15000899041	15000899	41	1303@0.037	4104041;4104042;4104043;3000003	70;70;70;4320	1
15000899042	15000899	42	101@17.3	4104041;4104042;4104043;3000003	70;70;70;4400	1
15000899043	15000899	43	201@10.1	4104041;4104042;4104043;3000003	70;70;70;4480	1
15000899044	15000899	44	301@68.8	4104041;4104042;4104043;3000003	70;70;70;4560	1
15000899045	15000899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
15000899046	15000899	46	101@17.3	4104041;4104042;4104043;3000003	70;70;70;4720	1
15000899047	15000899	47	201@10.1	4104041;4104042;4104043;3000003	70;70;70;4800	1
15000899048	15000899	48	301@68.8	4104041;4104042;4104043;3000003	70;70;70;4880	1
15000899049	15000899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
15000899050	15000899	50	101@17.3	4104041;4104042;4104043;3000003	70;70;70;5040	1
15000899051	15000899	51	201@10.1	4104041;4104042;4104043;3000003	90;90;90;5120	1
15000899052	15000899	52	301@68.8	4104041;4104042;4104043;3000003	90;90;90;5200	1
15000899053	15000899	53	903@0.033	4104041;4104042;4104043;3000003	90;90;90;5280	1
15000899054	15000899	54	101@17.3	4104041;4104042;4104043;3000003	90;90;90;5360	1
15000899055	15000899	55	201@10.1	4104041;4104042;4104043;3000003	90;90;90;5440	1
15000899056	15000899	56	301@68.8	4104041;4104042;4104043;3000003	90;90;90;5520	1
15000899057	15000899	57	1303@0.037	4104041;4104042;4104043;3000003	90;90;90;5600	1
15000899058	15000899	58	101@17.3	4104041;4104042;4104043;3000003	90;90;90;5680	1
15000899059	15000899	59	201@10.1	4104041;4104042;4104043;3000003	90;90;90;5760	1
15000899060	15000899	60	301@68.8	4104041;4104042;4104043;3000003	90;90;90;5840	1
14800899001	14800899	1	101@108;201@39;301@268;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
14800899002	14800899	2	101@22.7	4104041;3000003	20;1200	1
14800899003	14800899	3	201@8.2	4104041;3000003	20;1280	1
14800899004	14800899	4	301@56.4	4104041;3000003	20;1360	1
14800899005	14800899	5	603@0.025	4104041;3000003	20;1440	1
14800899006	14800899	6	101@22.7	4104041;3000003	20;1520	1
14800899007	14800899	7	201@8.2	4104041;3000003	20;1600	1
14800899008	14800899	8	301@56.4	4104041;3000003	20;1680	1
14800899009	14800899	9	1203@0.012	4104041;3000003	20;1760	1
14800899010	14800899	10	101@22.7	4104041;3000003	20;1840	1
14800899011	14800899	11	201@8.2	4104041;3000003	40;1920	1
14800899012	14800899	12	301@56.4	4104041;3000003	40;2000	1
14800899013	14800899	13	1602@0.017	4104041;3000003	40;2080	1
14800899014	14800899	14	101@22.7	4104041;3000003	40;2160	1
14800899015	14800899	15	201@8.2	4104041;3000003	40;2240	1
14800899016	14800899	16	301@56.4	4104041;3000003	40;2320	1
14800899017	14800899	17	2102@0.017	4104041;3000003	40;2400	1
14800899018	14800899	18	101@22.7	4104041;3000003	40;2480	1
14800899019	14800899	19	201@8.2	4104041;3000003	40;2560	1
14800899020	14800899	20	301@56.4	4104041;3000003	40;2640	1
14800899021	14800899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
14800899022	14800899	22	101@22.7	4104041;4104042;3000003	55;55;2800	1
14800899023	14800899	23	201@8.2	4104041;4104042;3000003	55;55;2880	1
14800899024	14800899	24	301@56.4	4104041;4104042;3000003	55;55;2960	1
14800899025	14800899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
14800899026	14800899	26	101@22.7	4104041;4104042;3000003	55;55;3120	1
14800899027	14800899	27	201@8.2	4104041;4104042;3000003	55;55;3200	1
14800899028	14800899	28	301@56.4	4104041;4104042;3000003	55;55;3280	1
14800899029	14800899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
14800899030	14800899	30	101@22.7	4104041;4104042;3000003	55;55;3440	1
14800899031	14800899	31	201@8.2	4104041;4104042;3000003	70;70;3520	1
14800899032	14800899	32	301@56.4	4104041;4104042;3000003	70;70;3600	1
14800899033	14800899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
14800899034	14800899	34	101@22.7	4104041;4104042;3000003	70;70;3760	1
14800899035	14800899	35	201@8.2	4104041;4104042;3000003	70;70;3840	1
14800899036	14800899	36	301@56.4	4104041;4104042;3000003	70;70;3920	1
14800899037	14800899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
14800899038	14800899	38	101@22.7	4104041;4104042;3000003	70;70;4080	1
14800899039	14800899	39	201@8.2	4104041;4104042;3000003	70;70;4160	1
14800899040	14800899	40	301@56.4	4104041;4104042;3000003	70;70;4240	1
14800899041	14800899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
14800899042	14800899	42	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4400	1
14800899043	14800899	43	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4480	1
14800899044	14800899	44	301@56.4	4104041;4104042;4104043;3000003	70;70;70;4560	1
14800899045	14800899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
14800899046	14800899	46	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4720	1
14800899047	14800899	47	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4800	1
14800899048	14800899	48	301@56.4	4104041;4104042;4104043;3000003	70;70;70;4880	1
14800899049	14800899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
14800899050	14800899	50	101@22.7	4104041;4104042;4104043;3000003	70;70;70;5040	1
14800899051	14800899	51	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5120	1
14800899052	14800899	52	301@56.4	4104041;4104042;4104043;3000003	90;90;90;5200	1
14800899053	14800899	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
14800899054	14800899	54	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5360	1
14800899055	14800899	55	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5440	1
14800899056	14800899	56	301@56.4	4104041;4104042;4104043;3000003	90;90;90;5520	1
14800899057	14800899	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
14800899058	14800899	58	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5680	1
14800899059	14800899	59	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5760	1
14800899060	14800899	60	301@56.4	4104041;4104042;4104043;3000003	90;90;90;5840	1
15100850001	15100850	1	101@108;201@39;301@248;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
15100850002	15100850	2	101@22.7	4104041;3000003	20;1200	1
15100850003	15100850	3	201@8.2	4104041;3000003	20;1280	1
15100850004	15100850	4	301@52.2	4104041;3000003	20;1360	1
15100850005	15100850	5	603@0.025	4104041;3000003	20;1440	1
15100850006	15100850	6	101@22.7	4104041;3000003	20;1520	1
15100850007	15100850	7	201@8.2	4104041;3000003	20;1600	1
15100850008	15100850	8	301@52.2	4104041;3000003	20;1680	1
15100850009	15100850	9	1203@0.012	4104041;3000003	20;1760	1
15100850010	15100850	10	101@22.7	4104041;3000003	20;1840	1
15100850011	15100850	11	201@8.2	4104041;3000003	40;1920	1
15100850012	15100850	12	301@52.2	4104041;3000003	40;2000	1
15100850013	15100850	13	1602@0.017	4104041;3000003	40;2080	1
15100850014	15100850	14	101@22.7	4104041;3000003	40;2160	1
15100850015	15100850	15	201@8.2	4104041;3000003	40;2240	1
15100850016	15100850	16	301@52.2	4104041;3000003	40;2320	1
15100850017	15100850	17	2102@0.017	4104041;3000003	40;2400	1
15100850018	15100850	18	101@22.7	4104041;3000003	40;2480	1
15100850019	15100850	19	201@8.2	4104041;3000003	40;2560	1
15100850020	15100850	20	301@52.2	4104041;3000003	40;2640	1
15100850021	15100850	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
15100850022	15100850	22	101@22.7	4104041;4104042;3000003	55;55;2800	1
15100850023	15100850	23	201@8.2	4104041;4104042;3000003	55;55;2880	1
15100850024	15100850	24	301@52.2	4104041;4104042;3000003	55;55;2960	1
15100850025	15100850	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
15100850026	15100850	26	101@22.7	4104041;4104042;3000003	55;55;3120	1
15100850027	15100850	27	201@8.2	4104041;4104042;3000003	55;55;3200	1
15100850028	15100850	28	301@52.2	4104041;4104042;3000003	55;55;3280	1
15100850029	15100850	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
15100850030	15100850	30	101@22.7	4104041;4104042;3000003	55;55;3440	1
15100850031	15100850	31	201@8.2	4104041;4104042;3000003	70;70;3520	1
15100850032	15100850	32	301@52.2	4104041;4104042;3000003	70;70;3600	1
15100850033	15100850	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
15100850034	15100850	34	101@22.7	4104041;4104042;3000003	70;70;3760	1
15100850035	15100850	35	201@8.2	4104041;4104042;3000003	70;70;3840	1
15100850036	15100850	36	301@52.2	4104041;4104042;3000003	70;70;3920	1
15100850037	15100850	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
15100850038	15100850	38	101@22.7	4104041;4104042;3000003	70;70;4080	1
15100850039	15100850	39	201@8.2	4104041;4104042;3000003	70;70;4160	1
15100850040	15100850	40	301@52.2	4104041;4104042;3000003	70;70;4240	1
15100850041	15100850	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
15100850042	15100850	42	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4400	1
15100850043	15100850	43	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4480	1
15100850044	15100850	44	301@52.2	4104041;4104042;4104043;3000003	70;70;70;4560	1
15100850045	15100850	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
15100850046	15100850	46	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4720	1
15100850047	15100850	47	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4800	1
15100850048	15100850	48	301@52.2	4104041;4104042;4104043;3000003	70;70;70;4880	1
15100850049	15100850	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
15100850050	15100850	50	101@22.7	4104041;4104042;4104043;3000003	70;70;70;5040	1
15100850051	15100850	51	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5120	1
15100850052	15100850	52	301@52.2	4104041;4104042;4104043;3000003	90;90;90;5200	1
15100850053	15100850	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
15100850054	15100850	54	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5360	1
15100850055	15100850	55	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5440	1
15100850056	15100850	56	301@52.2	4104041;4104042;4104043;3000003	90;90;90;5520	1
15100850057	15100850	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
15100850058	15100850	58	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5680	1
15100850059	15100850	59	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5760	1
15100850060	15100850	60	301@52.2	4104041;4104042;4104043;3000003	90;90;90;5840	1
15300802001	15300802	1	101@115;201@41;301@258;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
15300802002	15300802	2	101@24.2	4104041;3000003	20;1200	1
15300802003	15300802	3	201@8.6	4104041;3000003	20;1280	1
15300802004	15300802	4	301@54.3	4104041;3000003	20;1360	1
15300802005	15300802	5	603@0.025	4104041;3000003	20;1440	1
15300802006	15300802	6	101@24.2	4104041;3000003	20;1520	1
15300802007	15300802	7	201@8.6	4104041;3000003	20;1600	1
15300802008	15300802	8	301@54.3	4104041;3000003	20;1680	1
15300802009	15300802	9	1203@0.012	4104041;3000003	20;1760	1
15300802010	15300802	10	101@24.2	4104041;3000003	20;1840	1
15300802011	15300802	11	201@8.6	4104041;3000003	40;1920	1
15300802012	15300802	12	301@54.3	4104041;3000003	40;2000	1
15300802013	15300802	13	1602@0.017	4104041;3000003	40;2080	1
15300802014	15300802	14	101@24.2	4104041;3000003	40;2160	1
15300802015	15300802	15	201@8.6	4104041;3000003	40;2240	1
15300802016	15300802	16	301@54.3	4104041;3000003	40;2320	1
15300802017	15300802	17	2102@0.017	4104041;3000003	40;2400	1
15300802018	15300802	18	101@24.2	4104041;3000003	40;2480	1
15300802019	15300802	19	201@8.6	4104041;3000003	40;2560	1
15300802020	15300802	20	301@54.3	4104041;3000003	40;2640	1
15300802021	15300802	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
15300802022	15300802	22	101@24.2	4104041;4104042;3000003	55;55;2800	1
15300802023	15300802	23	201@8.6	4104041;4104042;3000003	55;55;2880	1
15300802024	15300802	24	301@54.3	4104041;4104042;3000003	55;55;2960	1
15300802025	15300802	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
15300802026	15300802	26	101@24.2	4104041;4104042;3000003	55;55;3120	1
15300802027	15300802	27	201@8.6	4104041;4104042;3000003	55;55;3200	1
15300802028	15300802	28	301@54.3	4104041;4104042;3000003	55;55;3280	1
15300802029	15300802	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
15300802030	15300802	30	101@24.2	4104041;4104042;3000003	55;55;3440	1
15300802031	15300802	31	201@8.6	4104041;4104042;3000003	70;70;3520	1
15300802032	15300802	32	301@54.3	4104041;4104042;3000003	70;70;3600	1
15300802033	15300802	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
15300802034	15300802	34	101@24.2	4104041;4104042;3000003	70;70;3760	1
15300802035	15300802	35	201@8.6	4104041;4104042;3000003	70;70;3840	1
15300802036	15300802	36	301@54.3	4104041;4104042;3000003	70;70;3920	1
15300802037	15300802	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
15300802038	15300802	38	101@24.2	4104041;4104042;3000003	70;70;4080	1
15300802039	15300802	39	201@8.6	4104041;4104042;3000003	70;70;4160	1
15300802040	15300802	40	301@54.3	4104041;4104042;3000003	70;70;4240	1
15300802041	15300802	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
15300802042	15300802	42	101@24.2	4104041;4104042;4104043;3000003	70;70;70;4400	1
15300802043	15300802	43	201@8.6	4104041;4104042;4104043;3000003	70;70;70;4480	1
15300802044	15300802	44	301@54.3	4104041;4104042;4104043;3000003	70;70;70;4560	1
15300802045	15300802	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
15300802046	15300802	46	101@24.2	4104041;4104042;4104043;3000003	70;70;70;4720	1
15300802047	15300802	47	201@8.6	4104041;4104042;4104043;3000003	70;70;70;4800	1
15300802048	15300802	48	301@54.3	4104041;4104042;4104043;3000003	70;70;70;4880	1
15300802049	15300802	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
15300802050	15300802	50	101@24.2	4104041;4104042;4104043;3000003	70;70;70;5040	1
15300802051	15300802	51	201@8.6	4104041;4104042;4104043;3000003	90;90;90;5120	1
15300802052	15300802	52	301@54.3	4104041;4104042;4104043;3000003	90;90;90;5200	1
15300802053	15300802	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
15300802054	15300802	54	101@24.2	4104041;4104042;4104043;3000003	90;90;90;5360	1
15300802055	15300802	55	201@8.6	4104041;4104042;4104043;3000003	90;90;90;5440	1
15300802056	15300802	56	301@54.3	4104041;4104042;4104043;3000003	90;90;90;5520	1
15300802057	15300802	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
15300802058	15300802	58	101@24.2	4104041;4104042;4104043;3000003	90;90;90;5680	1
15300802059	15300802	59	201@8.6	4104041;4104042;4104043;3000003	90;90;90;5760	1
15300802060	15300802	60	301@54.3	4104041;4104042;4104043;3000003	90;90;90;5840	1
15400801001	15400801	1	101@46;201@17;301@111;401@0.01;703@0.033;1602@0.011;2102@0.011			1
15400801002	15400801	2	101@17.3	4104041;3000003	15;900	1
15400801003	15400801	3	201@6.4	4104041;3000003	15;960	1
15400801004	15400801	4	301@41.6	4104041;3000003	15;1020	1
15400801005	15400801	5	703@0.033	4104041;3000003	15;1080	1
15400801006	15400801	6	101@17.3	4104041;3000003	15;1140	1
15400801007	15400801	7	201@6.4	4104041;3000003	15;1200	1
15400801008	15400801	8	301@41.6	4104041;3000003	15;1260	1
15400801009	15400801	9	401@0.01	4104041;3000003	15;1320	1
15400801010	15400801	10	101@17.3	4104041;3000003	15;1380	1
15400801011	15400801	11	201@6.4	4104041;3000003	30;1440	1
15400801012	15400801	12	301@41.6	4104041;3000003	30;1500	1
15400801013	15400801	13	1602@0.011	4104041;3000003	30;1560	1
15400801014	15400801	14	101@17.3	4104041;3000003	30;1620	1
15400801015	15400801	15	201@6.4	4104041;3000003	30;1680	1
15400801016	15400801	16	301@41.6	4104041;3000003	30;1740	1
15400801017	15400801	17	2102@0.011	4104041;3000003	30;1800	1
15400801018	15400801	18	101@17.3	4104041;3000003	30;1860	1
15400801019	15400801	19	201@6.4	4104041;3000003	30;1920	1
15400801020	15400801	20	301@41.6	4104041;3000003	30;1980	1
15400801021	15400801	21	703@0.033	4104041;4104042;3000003	40;40;2040	1
15400801022	15400801	22	101@17.3	4104041;4104042;3000003	40;40;2100	1
15400801023	15400801	23	201@6.4	4104041;4104042;3000003	40;40;2160	1
15400801024	15400801	24	301@41.6	4104041;4104042;3000003	40;40;2220	1
15400801025	15400801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
15400801026	15400801	26	101@17.3	4104041;4104042;3000003	40;40;2340	1
15400801027	15400801	27	201@6.4	4104041;4104042;3000003	40;40;2400	1
15400801028	15400801	28	301@41.6	4104041;4104042;3000003	40;40;2460	1
15400801029	15400801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
15400801030	15400801	30	101@17.3	4104041;4104042;3000003	40;40;2580	1
15400801031	15400801	31	201@6.4	4104041;4104042;3000003	50;50;2640	1
15400801032	15400801	32	301@41.6	4104041;4104042;3000003	50;50;2700	1
15400801033	15400801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
15400801034	15400801	34	101@17.3	4104041;4104042;3000003	50;50;2820	1
15400801035	15400801	35	201@6.4	4104041;4104042;3000003	50;50;2880	1
15400801036	15400801	36	301@41.6	4104041;4104042;3000003	50;50;2940	1
15400801037	15400801	37	703@0.033	4104041;4104042;3000003	50;50;3000	1
15400801038	15400801	38	101@17.3	4104041;4104042;3000003	50;50;3060	1
15400801039	15400801	39	201@6.4	4104041;4104042;3000003	50;50;3120	1
15400801040	15400801	40	301@41.6	4104041;4104042;3000003	50;50;3180	1
15400801041	15400801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
15400801042	15400801	42	101@17.3	4104041;4104042;4104043;3000003	50;50;50;3300	1
15400801043	15400801	43	201@6.4	4104041;4104042;4104043;3000003	50;50;50;3360	1
15400801044	15400801	44	301@41.6	4104041;4104042;4104043;3000003	50;50;50;3420	1
15400801045	15400801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1
15400801046	15400801	46	101@17.3	4104041;4104042;4104043;3000003	50;50;50;3540	1
15400801047	15400801	47	201@6.4	4104041;4104042;4104043;3000003	50;50;50;3600	1
15400801048	15400801	48	301@41.6	4104041;4104042;4104043;3000003	50;50;50;3660	1
15400801049	15400801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1
15400801050	15400801	50	101@17.3	4104041;4104042;4104043;3000003	50;50;50;3780	1
15400801051	15400801	51	201@6.4	4104041;4104042;4104043;3000003	70;70;70;3840	1
15400801052	15400801	52	301@41.6	4104041;4104042;4104043;3000003	70;70;70;3900	1
15400801053	15400801	53	703@0.033	4104041;4104042;4104043;3000003	70;70;70;3960	1
15400801054	15400801	54	101@17.3	4104041;4104042;4104043;3000003	70;70;70;4020	1
15400801055	15400801	55	201@6.4	4104041;4104042;4104043;3000003	70;70;70;4080	1
15400801056	15400801	56	301@41.6	4104041;4104042;4104043;3000003	70;70;70;4140	1
15400801057	15400801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
15400801058	15400801	58	101@17.3	4104041;4104042;4104043;3000003	70;70;70;4260	1
15400801059	15400801	59	201@6.4	4104041;4104042;4104043;3000003	70;70;70;4320	1
15400801060	15400801	60	301@41.6	4104041;4104042;4104043;3000003	70;70;70;4380	1
15400899001	15400899	1	101@110;201@41;301@265;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
15400899002	15400899	2	101@23.2	4104041;3000003	20;1200	1
15400899003	15400899	3	201@8.6	4104041;3000003	20;1280	1
15400899004	15400899	4	301@55.8	4104041;3000003	20;1360	1
15400899005	15400899	5	603@0.025	4104041;3000003	20;1440	1
15400899006	15400899	6	101@23.2	4104041;3000003	20;1520	1
15400899007	15400899	7	201@8.6	4104041;3000003	20;1600	1
15400899008	15400899	8	301@55.8	4104041;3000003	20;1680	1
15400899009	15400899	9	1203@0.012	4104041;3000003	20;1760	1
15400899010	15400899	10	101@23.2	4104041;3000003	20;1840	1
15400899011	15400899	11	201@8.6	4104041;3000003	40;1920	1
15400899012	15400899	12	301@55.8	4104041;3000003	40;2000	1
15400899013	15400899	13	1602@0.017	4104041;3000003	40;2080	1
15400899014	15400899	14	101@23.2	4104041;3000003	40;2160	1
15400899015	15400899	15	201@8.6	4104041;3000003	40;2240	1
15400899016	15400899	16	301@55.8	4104041;3000003	40;2320	1
15400899017	15400899	17	2102@0.017	4104041;3000003	40;2400	1
15400899018	15400899	18	101@23.2	4104041;3000003	40;2480	1
15400899019	15400899	19	201@8.6	4104041;3000003	40;2560	1
15400899020	15400899	20	301@55.8	4104041;3000003	40;2640	1
15400899021	15400899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
15400899022	15400899	22	101@23.2	4104041;4104042;3000003	55;55;2800	1
15400899023	15400899	23	201@8.6	4104041;4104042;3000003	55;55;2880	1
15400899024	15400899	24	301@55.8	4104041;4104042;3000003	55;55;2960	1
15400899025	15400899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
15400899026	15400899	26	101@23.2	4104041;4104042;3000003	55;55;3120	1
15400899027	15400899	27	201@8.6	4104041;4104042;3000003	55;55;3200	1
15400899028	15400899	28	301@55.8	4104041;4104042;3000003	55;55;3280	1
15400899029	15400899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
15400899030	15400899	30	101@23.2	4104041;4104042;3000003	55;55;3440	1
15400899031	15400899	31	201@8.6	4104041;4104042;3000003	70;70;3520	1
15400899032	15400899	32	301@55.8	4104041;4104042;3000003	70;70;3600	1
15400899033	15400899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
