id	property	status
15900802	101:34.5;201:12;301:75	1
15900803	101:89.5;201:29.5;301:200	1
15900804	101:166.5;201:57.5;301:375	1
15900805	101:254.5;201:89.5;301:575	1
15900806	101:353.5;201:125.5;301:800	1
15900807	101:468.5;201:165.5;301:1050	1
15900808	101:589.5;201:209.4;301:1330.5	1
15900809	101:733.5;201:257.4;301:1648.5	1
15900810	101:896;201:309.4;301:2006	1
15900811	101:1071;201:372.3;301:2405	1
15900812	101:1266;201:439.8;301:2840	1
15900813	101:1474;201:519.8;301:3320	1
15900814	101:1712;201:596.3;301:3847	1
15900815	101:1964;201:686.3;301:4414	1
12800801		1
12800802	101:22.5;201:16.5;301:106.5	1
12800803	101:62.5;201:41.5;301:281.5	1
12800804	101:115;201:80;301:526.5	1
12800805	101:179;201:124;301:806.5	1
12800806	101:246.5;201:173.5;301:1121.5	1
12800807	101:326.5;201:228.5;301:1476.5	1
12800808	101:409;201:289;301:1872.5	1
12800809	101:511;201:355;301:2322.5	1
12800810	101:621.5;201:433;301:2823	1
12800811	101:740.5;201:516.9;301:3383	1
12800812	101:875.5;201:614.4;301:3997.9	1
12800813	101:1027.5;201:718.4;301:4669.9	1
12800814	101:1189;201:828.9;301:5400.9	1
12800815	101:1369;201:954.9;301:6201.9	1
13100101		1
13100102	101:31.5;201:12;301:76.5	1
13100103	101:86.5;201:32;301:201.5	1
13100104	101:160;201:60;301:376.5	1
13100105	101:248;201:92;301:580.5	1
13100106	101:342.4;201:128;301:805.5	1
13100107	101:452.4;201:167.9;301:1060.5	1
13100108	101:573.4;201:211.9;301:1346.5	1
13100109	101:711.4;201:259.8;301:1664.5	1
13100110	101:860.9;201:318.3;301:2028.5	1
13100111	101:1028.9;201:381.3;301:2427.5	1
13100112	101:1216.4;201:448.8;301:2870	1
13100113	101:1424.4;201:528.8;301:3350	1
13100114	101:1653.9;201:613.7;301:3876.9	1
13100115	101:1896.9;201:703.7;301:4452.9	1
16000801		1
16000802	101:34.5;201:10.5;301:72	1
16000803	101:91.9;201:30.5;301:194.5	1
16000804	101:172.4;201:58.5;301:362.5	1
16000805	101:264.4;201:86.5;301:558.5	1
16000806	101:367.9;201:122.5;301:774.5	1
16000807	101:482.9;201:162.4;301:1019.5	1
16000808	101:609.4;201:200.9;301:1294.5	1
16000809	101:759.4;201:254.9;301:1600.5	1
16000810	101:921.9;201:306.8;301:1951.4	1
16000811	101:1103.9;201:369.8;301:2329.4	1
16000812	101:1306.4;201:437.3;301:2756.9	1
16000813	101:1522.4;201:509.3;301:3220.9	1
16000814	101:1768.9;201:585.7;301:3730.9	1
16000815	101:2029.9;201:675.7;301:4279.9	1
16100801		1
16100802	101:36;201:13.5;301:85.5	1
16100803	101:96;201:33.5;301:228	1
16100804	101:180;201:61.5;301:427.5	1
16100805	101:275.9;201:97.5;301:655.5	1
16100806	101:383.9;201:133.5;301:912	1
16100807	101:503.9;201:178.4;301:1202	1
16100808	101:635.9;201:222.4;301:1526.5	1
16100809	101:791.9;201:276.4;301:1892.5	1
16100810	101:960.9;201:334.9;301:2295.5	1
16100811	101:1149.9;201:404.9;301:2750.5	1
16100812	101:1359.9;201:479.9;301:3252.9	1
16100813	101:1583.9;201:559.9;301:3796.9	1
16100814	101:1838.9;201:644.9;301:4400.4	1
16100815	101:2108.9;201:743.8;301:5048.3	1
10200501		1
10200502	101:27;201:15;301:102	1
10200503	101:69.5;201:40;301:272	1
10200504	101:129;201:75;301:510	1
10200505	101:201;201:115;301:782	1
10200506	101:277.5;201:160;301:1088	1
10200507	101:367.5;201:215;301:1433	1
10200508	101:461;201:270;301:1818	1
10200509	101:575;201:336;301:2256	1
10200510	101:698.5;201:407.5;301:2737	1
10200511	101:838.5;201:484.4;301:3283	1
10200512	101:988.5;201:574.3;301:3875.4	1
10200513	101:1156.5;201:670.3;301:4531.4	1
10200514	101:1343.5;201:772.3;301:5245.4	1
10200515	101:1541.5;201:889.3;301:6019.4	1
15600801		1
15600802	101:34.5;201:12;301:75	1
15600803	101:89.5;201:29.5;301:197.5	1
15600804	101:170;201:57.5;301:369	1
15600805	101:262;201:89.5;301:565	1
15600806	101:365.5;201:125.5;301:785.5	1
15600807	101:480.5;201:165.5;301:1035.5	1
15600808	101:607;201:209.4;301:1310.5	1
15600809	101:751;201:257.4;301:1628.5	1
15600810	101:913.5;201:309.4;301:1979.4	1
15600811	101:1095.5;201:372.3;301:2371.4	1
15600812	101:1298;201:439.8;301:2798.8	1
15600813	101:1514;201:519.8;301:3270.8	1
15600814	101:1752;201:596.3;301:3789.3	1
15600815	101:2013;201:686.3;301:4347.3	1
15700801		1
15700802	101:36;201:13.5;301:79.5	1
15700803	101:93.5;201:33.5;301:212	1
15700804	101:174;201:61.5;301:397.5	1
15700805	101:269.9;201:97.5;301:609.5	1
15700806	101:373.4;201:133.5;301:848	1
15700807	101:493.4;201:178.4;301:1113	1
15700808	101:625.4;201:222.4;301:1410	1
15700809	101:775.4;201:276.4;301:1752	1
15700810	101:937.9;201:334.9;301:2129	1
15700811	101:1126.9;201:404.9;301:2549	1
15700812	101:1329.4;201:479.9;301:3014	1
15700813	101:1553.4;201:559.9;301:3518	1
15700814	101:1799.9;201:644.9;301:4079	1
15700815	101:2069.9;201:743.8;301:4682	1
15800801		1
15800802	101:25.5;201:16.5;301:103.5	1
15800803	101:65.5;201:41.5;301:276	1
15800804	101:121.5;201:80;301:517.5	1
15800805	101:185.5;201:124;301:793.5	1
15800806	101:257.4;201:173.5;301:1104	1
15800807	101:342.4;201:228.5;301:1449	1
15800808	101:430.3;201:289;301:1839.5	1
15800809	101:538.3;201:355;301:2277.5	1
15800810	101:648.8;201:433;301:2771.5	1
15800811	101:781.8;201:516.9;301:3317.5	1
15800812	101:924.3;201:614.4;301:3917.5	1
15800813	101:1076.3;201:718.4;301:4581.5	1
15800814	101:1246.3;201:828.9;301:5304	1
15800815	101:1435.3;201:954.9;301:6086.9	1
16300801		1
16300802	101:34.5;201:10.5;301:76.5	1
16300803	101:89.5;201:30.5;301:201.5	1
16300804	101:170;201:58.5;301:376.5	1
16300805	101:262;201:86.5;301:580.5	1
16300806	101:365.5;201:122.5;301:805.5	1
16300807	101:480.5;201:162.4;301:1060.5	1
16300808	101:607;201:200.9;301:1346.5	1
16300809	101:751;201:254.9;301:1664.5	1
16300810	101:913.5;201:306.8;301:2028.5	1
16300811	101:1095.5;201:369.8;301:2427.5	1
16300812	101:1298;201:437.3;301:2870	1
16300813	101:1514;201:509.3;301:3350	1
16300814	101:1752;201:585.7;301:3876.9	1
16300815	101:2013;201:675.7;301:4452.9	1
16200801		1
16200802	101:37.5;201:12;301:78	1
16200803	101:100;201:34.5;301:208	1
16200804	101:187.5;201:62.5;301:386.5	1
16200805	101:287.5;201:94.5;301:594.5	1
16200806	101:400;201:130.5;301:828.5	1
16200807	101:525;201:175.5;301:1088.5	1
16200808	101:662.5;201:219.5;301:1380	1
16200809	101:824.5;201:273.4;301:1710	1
16200810	101:1000;201:331.9;301:2080.5	1
16200811	101:1196;201:394.9;301:2493.5	1
16200812	101:1413.5;201:469.9;301:2943.5	1
16200813	101:1653.5;201:549.9;301:3439.4	1
16200814	101:1917;201:634.9;301:3983.4	1
16200815	101:2205;201:724.9;301:4577.4	1
10100201		1
10100202	101:34.5;201:12;301:75	1
10100203	101:89.5;201:29.5;301:197.5	1
10100204	101:170;201:57.5;301:369	1
10100205	101:262;201:89.5;301:565	1
10100206	101:365.5;201:125.5;301:785.5	1
10100207	101:480.5;201:165.5;301:1035.5	1
10100208	101:607;201:209.4;301:1310.5	1
10100209	101:751;201:257.4;301:1628.5	1
10100210	101:913.5;201:309.4;301:1979.4	1
10100211	101:1095.5;201:372.3;301:2371.4	1
10100212	101:1298;201:439.8;301:2798.8	1
10100213	101:1514;201:519.8;301:3270.8	1
10100214	101:1752;201:596.3;301:3789.3	1
10100215	101:2013;201:686.3;301:4347.3	1
13200801		1
13200802	101:34.5;201:12;301:72	1
13200803	101:89.5;201:32;301:192	1
13200804	101:170;201:60;301:360	1
13200805	101:262;201:92;301:552	1
13200806	101:365.5;201:128;301:768	1
13200807	101:480.5;201:173;301:1008	1
13200808	101:607;201:216.9;301:1277.5	1
13200809	101:751;201:270.9;301:1583.5	1
13200810	101:913.5;201:322.9;301:1928	1
13200811	101:1095.5;201:392.9;301:2313	1
13200812	101:1298;201:460.3;301:2733	1
13200813	101:1514;201:540.3;301:3188.9	1
13200814	101:1752;201:625.3;301:3690.4	1
13200815	101:2013;201:715.3;301:4239.4	1
16400801		1
16400802	101:37.5;201:12;301:76.5	1
16400803	101:102.5;201:32;301:204	1
16400804	101:190;201:60;301:382.5	1
16400805	101:294;201:92;301:586.5	1
16400806	101:406.5;201:128;301:816	1
16400807	101:536.5;201:173;301:1076	1
16400808	101:679.5;201:216.9;301:1362	1
16400809	101:841.5;201:270.9;301:1692	1
16400810	101:1023.5;201:322.9;301:2056	1
16400811	101:1226.5;201:392.9;301:2462	1
16400812	101:1451.5;201:460.3;301:2912	1
16400813	101:1691.5;201:540.3;301:3400	1
16400814	101:1963.5;201:625.3;301:3935.5	1
16400815	101:2251.5;201:715.3;301:4520.5	1
15500801		1
15500802	101:25.5;201:16.5;301:99	1
15500803	101:65.5;201:46.5;301:264	1
15500804	101:121.5;201:85;301:491.5	1
15500805	101:185.5;201:129;301:755.5	1
15500806	101:257.4;201:178.5;301:1052.5	1
15500807	101:342.4;201:238.5;301:1382.5	1
15500808	101:430.3;201:299;301:1751	1
15500809	101:538.3;201:371;301:2171	1
15500810	101:648.8;201:455.5;301:2645.5	1
15500811	101:781.8;201:539.4;301:3163.5	1
15500812	101:924.3;201:636.9;301:3741	1
15500813	101:1076.3;201:748.9;301:4372.9	1
15500814	101:1246.3;201:867.9;301:5061.4	1
15500815	101:1435.3;201:993.9;301:5808.4	1
14500801		1
14500802	101:34.5;201:12;301:72	1
14500803	101:89.5;201:32;301:192	1
14500804	101:170;201:60;301:360	1
14500805	101:262;201:92;301:552	1
14500806	101:365.5;201:128;301:768	1
14500807	101:480.5;201:173;301:1008	1
14500808	101:607;201:216.9;301:1277.5	1
14500809	101:751;201:270.9;301:1583.5	1
14500810	101:913.5;201:322.9;301:1928	1
14500811	101:1095.5;201:392.9;301:2313	1
14500812	101:1298;201:460.3;301:2733	1
14500813	101:1514;201:540.3;301:3188.9	1
14500814	101:1752;201:625.3;301:3690.4	1
14500815	101:2013;201:715.3;301:4239.4	1
10300501		1
10300502	101:34.5;201:10.5;301:78	1
10300503	101:89.5;201:30.5;301:208	1
10300504	101:166.5;201:58.5;301:386.5	1
10300505	101:254.5;201:86.5;301:594.5	1
10300506	101:353.5;201:122.5;301:828.5	1
10300507	101:468.5;201:162.4;301:1088.5	1
10300508	101:589.5;201:200.9;301:1380	1
10300509	101:733.5;201:254.9;301:1710	1
10300510	101:896;201:306.8;301:2080.5	1
10300511	101:1071;201:369.8;301:2493.5	1
10300512	101:1266;201:437.3;301:2943.5	1
10300513	101:1474;201:509.3;301:3439.4	1
10300514	101:1712;201:585.7;301:3983.4	1
10300515	101:1964;201:675.7;301:4577.4	1
16500801		1
16500802	101:39;201:12;301:76.5	1
16500803	101:104;201:32;301:201.5	1
16500804	101:194.9;201:60;301:376.5	1
16500805	101:298.9;201:92;301:580.5	1
16500806	101:415.9;201:128;301:805.5	1
16500807	101:550.9;201:173;301:1060.5	1
16500808	101:693.9;201:216.9;301:1346.5	1
16500809	101:861.9;201:270.9;301:1664.5	1
16500810	101:1050.4;201:322.9;301:2028.5	1
16500811	101:1260.4;201:392.9;301:2427.5	1
16500812	101:1485.4;201:460.3;301:2870	1
16500813	101:1733.4;201:540.3;301:3350	1
16500814	101:2013.9;201:625.3;301:3876.9	1
16500815	101:2310.9;201:715.3;301:4452.9	1
13500201		1
13500202	101:25.5;201:16.5;301:102	1
13500203	101:65.5;201:44;301:269.5	1
13500204	101:121.5;201:82.5;301:504	1
13500205	101:185.5;201:126.5;301:772	1
13500206	101:257.4;201:176;301:1073.5	1
13500207	101:342.4;201:231;301:1413.5	1
13500208	101:430.3;201:291.5;301:1793	1
13500209	101:538.3;201:357.5;301:2225	1
13500210	101:648.8;201:442;301:2705.9	1
13500211	101:781.8;201:525.9;301:3237.9	1
13500212	101:924.3;201:623.4;301:3822.9	1
13500213	101:1076.3;201:727.4;301:4470.9	1
13500214	101:1246.3;201:837.9;301:5176.4	1
13500215	101:1435.3;201:963.9;301:5941.4	1
14400201		1
14400202	101:34.5;201:10.5;301:78	1
14400203	101:89.5;201:30.5;301:208	1
14400204	101:166.5;201:58.5;301:386.5	1
14400205	101:254.5;201:86.5;301:594.5	1
14400206	101:353.5;201:122.5;301:828.5	1
14400207	101:468.5;201:162.4;301:1088.5	1
14400208	101:589.5;201:200.9;301:1380	1
14400209	101:733.5;201:254.9;301:1710	1
14400210	101:896;201:306.8;301:2080.5	1
14400211	101:1071;201:369.8;301:2493.5	1
14400212	101:1266;201:437.3;301:2943.5	1
14400213	101:1474;201:509.3;301:3439.4	1
14400214	101:1712;201:585.7;301:3983.4	1
14400215	101:1964;201:675.7;301:4577.4	1
16600801		1
16600802	101:40.5;201:12;301:75	1
16600803	101:108;201:29.5;301:197.5	1
16600804	101:202.5;201:57.5;301:369	1
16600805	101:310.5;201:89.5;301:565	1
16600806	101:432;201:125.5;301:785.5	1
16600807	101:572;201:165.5;301:1035.5	1
16600808	101:726;201:209.4;301:1310.5	1
16600809	101:900;201:257.4;301:1628.5	1
16600810	101:1088.5;201:309.4;301:1979.4	1
16600811	101:1305.5;201:372.3;301:2371.4	1
16600812	101:1545.5;201:439.8;301:2798.8	1
16600813	101:1801.5;201:519.8;301:3270.8	1
16600814	101:2090.5;201:596.3;301:3789.3	1
16600815	101:2396.5;201:686.3;301:4347.3	1
10301001		1
10301002	101:34.5;201:12;301:75	1
10301003	101:89.5;201:29.5;301:197.5	1
10301004	101:170;201:57.5;301:369	1
10301005	101:262;201:89.5;301:565	1
10301006	101:365.5;201:125.5;301:785.5	1
10301007	101:480.5;201:165.5;301:1035.5	1
10301008	101:607;201:209.4;301:1310.5	1
10301009	101:751;201:257.4;301:1628.5	1
10301010	101:913.5;201:309.4;301:1979.4	1
10301011	101:1095.5;201:372.3;301:2371.4	1
10301012	101:1298;201:439.8;301:2798.8	1
10301013	101:1514;201:519.8;301:3270.8	1
10301014	101:1752;201:596.3;301:3789.3	1
10301015	101:2013;201:686.3;301:4347.3	1
16700801		1
16700802	101:36;201:12;301:81	1
16700803	101:96;201:32;301:213.5	1
16700804	101:180;201:60;301:399	1
16700805	101:275.9;201:92;301:615	1
16700806	101:383.9;201:128;301:853.5	1
16700807	101:503.9;201:173;301:1123.5	1
16700808	101:635.9;201:216.9;301:1426	1
16700809	101:791.9;201:270.9;301:1768	1
16700810	101:960.9;201:322.9;301:2145	1
16700811	101:1149.9;201:392.9;301:2572	1
16700812	101:1359.9;201:460.3;301:3037	1
16700813	101:1583.9;201:540.3;301:3549	1
16700814	101:1838.9;201:625.3;301:4110	1
16700815	101:2108.9;201:715.3;301:4722	1
10201701		1
10201702	101:36;201:10.5;301:68.9	1
10201703	101:96;201:30.5;301:183.9	1
10201704	101:180;201:58.5;301:344.9	1
10201705	101:275.9;201:86.5;301:528.9	1
10201706	101:383.9;201:122.5;301:735.9	1
10201707	101:503.9;201:162.4;301:970.9	1
10201708	101:635.9;201:200.9;301:1229.4	1
10201709	101:791.9;201:254.9;301:1523.4	1
10201710	101:960.9;201:306.8;301:1854.9	1
10201711	101:1149.9;201:369.8;301:2218.9	1
10201712	101:1359.9;201:437.3;301:2623.9	1
10201713	101:1583.9;201:509.3;301:3063.9	1
10201714	101:1838.9;201:585.7;301:3548.4	1
10201715	101:2108.9;201:675.7;301:4070.4	1
10400401		1
10400402	101:36;201:10.5;301:68.9	1
10400403	101:96;201:30.5;301:183.9	1
10400404	101:180;201:58.5;301:344.9	1
10400405	101:275.9;201:86.5;301:528.9	1
10400406	101:383.9;201:122.5;301:735.9	1
10400407	101:503.9;201:162.4;301:970.9	1
10400408	101:635.9;201:200.9;301:1229.4	1
10400409	101:791.9;201:254.9;301:1523.4	1
10400410	101:960.9;201:306.8;301:1854.9	1
10400411	101:1149.9;201:369.8;301:2218.9	1
10400412	101:1359.9;201:437.3;301:2623.9	1
10400413	101:1583.9;201:509.3;301:3063.9	1
10400414	101:1838.9;201:585.7;301:3548.4	1
10400415	101:2108.9;201:675.7;301:4070.4	1
17000801		1
17000802	101:40.5;201:12;301:75	1
17000803	101:108;201:29.5;301:197.5	1
17000804	101:202.5;201:57.5;301:369	1
17000805	101:310.5;201:89.5;301:565	1
17000806	101:432;201:125.5;301:785.5	1
17000807	101:572;201:165.5;301:1035.5	1
17000808	101:726;201:209.4;301:1310.5	1
17000809	101:900;201:257.4;301:1628.5	1
17000810	101:1088.5;201:309.4;301:1979.4	1
17000811	101:1305.5;201:372.3;301:2371.4	1
17000812	101:1545.5;201:439.8;301:2798.8	1
17000813	101:1801.5;201:519.8;301:3270.8	1
17000814	101:2090.5;201:596.3;301:3789.3	1
17000815	101:2396.5;201:686.3;301:4347.3	1
10201301		1
10201302	101:28.5;201:12;301:79.5	1
10201303	101:78.5;201:34.5;301:209.5	1
10201304	101:145;201:62.5;301:391.5	1
10201305	101:225;201:94.5;301:599.5	1
10201306	101:310.4;201:130.5;301:833.5	1
10201307	101:410.4;201:175.5;301:1098.5	1
10201308	101:520.4;201:219.5;301:1390	1
10201309	101:640.4;201:273.4;301:1726	1
10201310	101:783.4;201:331.9;301:2103	1
10201311	101:937.4;201:394.9;301:2516	1
10201312	101:1109.9;201:469.9;301:2973.5	1
10201313	101:1293.9;201:549.9;301:3469.5	1
10201314	101:1497.9;201:634.9;301:4022	1
10201315	101:1722.9;201:724.9;301:4616	1
10400201		1
10400202	101:36;201:10.5;301:68.9	1
10400203	101:96;201:30.5;301:183.9	1
10400204	101:180;201:58.5;301:344.9	1
10400205	101:275.9;201:86.5;301:528.9	1
10400206	101:383.9;201:122.5;301:735.9	1
10400207	101:503.9;201:162.4;301:970.9	1
10400208	101:635.9;201:200.9;301:1229.4	1
10400209	101:791.9;201:254.9;301:1523.4	1
10400210	101:960.9;201:306.8;301:1854.9	1
10400211	101:1149.9;201:369.8;301:2218.9	1
10400212	101:1359.9;201:437.3;301:2623.9	1
10400213	101:1583.9;201:509.3;301:3063.9	1
10400214	101:1838.9;201:585.7;301:3548.4	1
10400215	101:2108.9;201:675.7;301:4070.4	1
16900801		1
16900802	101:45;201:12;301:64.5	1
16900803	101:122.4;201:29.5;301:174.5	1
16900804	101:227.4;201:54;301:328.5	1
16900805	101:351.4;201:82;301:500.5	1
16900806	101:486.4;201:113.5;301:698.5	1
16900807	101:641.4;201:153.4;301:918.5	1
16900808	101:811.9;201:191.9;301:1166	1
16900809	101:1003.9;201:239.8;301:1442	1
16900810	101:1224.9;201:291.8;301:1754	1
16900811	101:1462.9;201:347.7;301:2104	1
16900812	101:1732.9;201:407.7;301:2486.5	1
16900813	101:2028.9;201:479.7;301:2902.5	1
16900814	101:2343.4;201:556.2;301:3361.4	1
16900815	101:2694.3;201:637.1;301:3856.4	1
10301101		1
10301102	101:36;201:10.5;301:68.9	1
10301103	101:96;201:30.5;301:183.9	1
10301104	101:180;201:58.5;301:344.9	1
10301105	101:275.9;201:86.5;301:528.9	1
10301106	101:383.9;201:122.5;301:735.9	1
10301107	101:503.9;201:162.4;301:970.9	1
10301108	101:635.9;201:200.9;301:1229.4	1
10301109	101:791.9;201:254.9;301:1523.4	1
10301110	101:960.9;201:306.8;301:1854.9	1
10301111	101:1149.9;201:369.8;301:2218.9	1
10301112	101:1359.9;201:437.3;301:2623.9	1
10301113	101:1583.9;201:509.3;301:3063.9	1
10301114	101:1838.9;201:585.7;301:3548.4	1
10301115	101:2108.9;201:675.7;301:4070.4	1
17100801		1
17100802	101:46.5;201:10.5;301:62.9	1
17100803	101:126.5;201:28;301:170.4	1
17100804	101:235;201:52.5;301:317.4	1
17100805	101:363;201:80.5;301:489.4	1
17100806	101:502.5;201:112;301:678.4	1
17100807	101:662.5;201:152;301:893.4	1
17100808	101:838.5;201:190.5;301:1129.9	1
17100809	101:1042.5;201:232.5;301:1405.9	1
17100810	101:1263.5;201:284.4;301:1704.9	1
17100811	101:1515.5;201:340.4;301:2040.9	1
17100812	101:1793;201:400.3;301:2415.9	1
17100813	101:2097;201:472.3;301:2823.9	1
17100814	101:2420;201:540.3;301:3265.9	1
17100815	101:2780;201:621.3;301:3751.8	1
10600501		1
10600502	101:24;201:16.5;301:92.9	1
10600503	101:64;201:41.5;301:250.4	1
10600504	101:119.9;201:76.5;301:467.4	1
10600505	101:183.9;201:120.5;301:715.4	1
10600506	101:255.9;201:165.5;301:994.4	1
10600507	101:335.8;201:220.5;301:1309.4	1
10600508	101:423.8;201:275.5;301:1661.4	1
10600509	101:525.8;201:341.5;301:2057.4	1
10600510	101:636.3;201:419.5;301:2505.9	1
10600511	101:762.3;201:496.4;301:2995.9	1
10600512	101:904.8;201:586.3;301:3543.4	1
10600513	101:1056.8;201:690.3;301:4143.4	1
10600514	101:1226.8;201:800.8;301:4789.4	1
10600515	101:1406.8;201:917.8;301:5500.3	1
17200801		1
17200802	101:46.5;201:10.5;301:62.9	1
17200803	101:126.5;201:28;301:170.4	1
17200804	101:235;201:52.5;301:317.4	1
17200805	101:363;201:80.5;301:489.4	1
17200806	101:502.5;201:112;301:678.4	1
17200807	101:662.5;201:152;301:893.4	1
17200808	101:838.5;201:190.5;301:1129.9	1
17200809	101:1042.5;201:232.5;301:1405.9	1
17200810	101:1263.5;201:284.4;301:1704.9	1
17200811	101:1515.5;201:340.4;301:2040.9	1
17200812	101:1793;201:400.3;301:2415.9	1
17200813	101:2097;201:472.3;301:2823.9	1
17200814	101:2420;201:540.3;301:3265.9	1
17200815	101:2780;201:621.3;301:3751.8	1
17300801		1
17300802	101:24;201:16.5;301:92.9	1
17300803	101:64;201:41.5;301:250.4	1
17300804	101:119.9;201:76.5;301:467.4	1
17300805	101:183.9;201:120.5;301:715.4	1
17300806	101:255.9;201:165.5;301:994.4	1
17300807	101:335.8;201:220.5;301:1309.4	1
17300808	101:423.8;201:275.5;301:1661.4	1
17300809	101:525.8;201:341.5;301:2057.4	1
17300810	101:636.3;201:419.5;301:2505.9	1
17300811	101:762.3;201:496.4;301:2995.9	1
17300812	101:904.8;201:586.3;301:3543.4	1
17300813	101:1056.8;201:690.3;301:4143.4	1
17300814	101:1226.8;201:800.8;301:4789.4	1
17300815	101:1406.8;201:917.8;301:5500.3	1
10201001		1
10201002	101:36;201:10.5;301:68.9	1
10201003	101:96;201:30.5;301:183.9	1
10201004	101:180;201:58.5;301:344.9	1
10201005	101:275.9;201:86.5;301:528.9	1
10201006	101:383.9;201:122.5;301:735.9	1
10201007	101:503.9;201:162.4;301:970.9	1
10201008	101:635.9;201:200.9;301:1229.4	1
10201009	101:791.9;201:254.9;301:1523.4	1
10201010	101:960.9;201:306.8;301:1854.9	1
10201011	101:1149.9;201:369.8;301:2218.9	1
10201012	101:1359.9;201:437.3;301:2623.9	1
10201013	101:1583.9;201:509.3;301:3063.9	1
10201014	101:1838.9;201:585.7;301:3548.4	1
10201015	101:2108.9;201:675.7;301:4070.4	1
