id	type	target	attTypeId	num	status	dec	dec_zh_TW	dec_en_UK	dec_ja_JP	dec_ko_KR	dec_th_TH
4186	4	1860	301	1488	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4187	4	1870	301	1496	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4188	4	1880	301	1504	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4189	4	1890	301	1512	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4190	4	1900	301	1520	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4191	4	1910	301	1528	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4192	4	1920	301	1536	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4193	4	1930	301	1544	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4194	4	1940	301	1552	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4195	4	1950	301	1560	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4196	4	1960	301	1568	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4197	4	1970	301	1576	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4198	4	1980	301	1584	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4199	4	1990	301	1592	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4200	4	2000	301	1600	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4201	4	2010	301	1608	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4202	4	2020	301	1616	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4203	4	2030	301	1624	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4204	4	2040	301	1632	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4205	4	2050	301	1640	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4206	4	2060	301	1648	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4207	4	2070	301	1656	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4208	4	2080	301	1664	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4209	4	2090	301	1672	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4210	4	2100	301	1680	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4211	4	2110	301	1688	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4212	4	2120	301	1696	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4213	4	2130	301	1704	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4214	4	2140	301	1712	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4215	4	2150	301	1720	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4216	4	2160	301	1728	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4217	4	2170	301	1736	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4218	4	2180	301	1744	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4219	4	2190	301	1752	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4220	4	2200	301	1760	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4221	4	2210	301	1768	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4222	4	2220	301	1776	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4223	4	2230	301	1784	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4224	4	2240	301	1792	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4225	4	2250	301	1800	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4226	4	2260	301	1808	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4227	4	2270	301	1816	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4228	4	2280	301	1824	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4229	4	2290	301	1832	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4230	4	2300	301	1840	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4231	4	2310	301	1848	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4232	4	2320	301	1856	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4233	4	2330	301	1864	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4234	4	2340	301	1872	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4235	4	2350	301	1880	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4236	4	2360	301	1888	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4237	4	2370	301	1896	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4238	4	2380	301	1904	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4239	4	2390	301	1912	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4240	4	2400	301	1920	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4241	4	2410	301	1928	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4242	4	2420	301	1936	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4243	4	2430	301	1944	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4244	4	2440	301	1952	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4245	4	2450	301	1960	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4246	4	2460	301	1968	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4247	4	2470	301	1976	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4248	4	2480	301	1984	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4249	4	2490	301	1992	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4250	4	2500	301	2000	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4251	4	2510	301	2008	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4252	4	2520	301	2016	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4253	4	2530	301	2024	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4254	4	2540	301	2032	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4255	4	2550	301	2040	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4256	4	2560	301	2048	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4257	4	2570	301	2056	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4258	4	2580	301	2064	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4259	4	2590	301	2072	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4260	4	2600	301	2080	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4261	4	2610	301	2088	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4262	4	2620	301	2096	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4263	4	2630	301	2104	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4264	4	2640	301	2112	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4265	4	2650	301	2120	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4266	4	2660	301	2128	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4267	4	2670	301	2136	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4268	4	2680	301	2144	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4269	4	2690	301	2152	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4270	4	2700	301	2160	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4271	4	2710	301	2168	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4272	4	2720	301	2176	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4273	4	2730	301	2184	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4274	4	2740	301	2192	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4275	4	2750	301	2200	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4276	4	2760	301	2208	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4277	4	2770	301	2216	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4278	4	2780	301	2224	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4279	4	2790	301	2232	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4280	4	2800	301	2240	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4281	4	2810	301	2248	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4282	4	2820	301	2256	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4283	4	2830	301	2264	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4284	4	2840	301	2272	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4285	4	2850	301	2280	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4286	4	2860	301	2288	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4287	4	2870	301	2296	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4288	4	2880	301	2304	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4289	4	2890	301	2312	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4290	4	2900	301	2320	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4291	4	2910	301	2328	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4292	4	2920	301	2336	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4293	4	2930	301	2344	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4294	4	2940	301	2352	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4295	4	2950	301	2360	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4296	4	2960	301	2368	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4297	4	2970	301	2376	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4298	4	2980	301	2384	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4299	4	2990	301	2392	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4300	4	3000	301	2400	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4301	4	3010	301	2408	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4302	4	3020	301	2416	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4303	4	3030	301	2424	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4304	4	3040	301	2432	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4305	4	3050	301	2440	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4306	4	3060	301	2448	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4307	4	3070	301	2456	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4308	4	3080	301	2464	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4309	4	3090	301	2472	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4310	4	3100	301	2480	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4311	4	3110	301	2488	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4312	4	3120	301	2496	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4313	4	3130	301	2504	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4314	4	3140	301	2512	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4315	4	3150	301	2520	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4316	4	3160	301	2528	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4317	4	3170	301	2536	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4318	4	3180	301	2544	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4319	4	3190	301	2552	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4320	4	3200	301	2560	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4321	4	3210	301	2568	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4322	4	3220	301	2576	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4323	4	3230	301	2584	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4324	4	3240	301	2592	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4325	4	3250	301	2600	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4326	4	3260	301	2608	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4327	4	3270	301	2616	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4328	4	3280	301	2624	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4329	4	3290	301	2632	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4330	4	3300	301	2640	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4331	4	3310	301	2648	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4332	4	3320	301	2656	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4333	4	3330	301	2664	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4334	4	3340	301	2672	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4335	4	3350	301	2680	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4336	4	3360	301	2688	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4337	4	3370	301	2696	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4338	4	3380	301	2704	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4339	4	3390	301	2712	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4340	4	3400	301	2720	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4341	4	3410	301	2728	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4342	4	3420	301	2736	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4343	4	3430	301	2744	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4344	4	3440	301	2752	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4345	4	3450	301	2760	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4346	4	3460	301	2768	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4347	4	3470	301	2776	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
