id	groupId	type	num	attNum	isPercentage	status	des	des_zh_TW	des_en_UK	des_ja_JP	des_ko_KR	des_th_TH
153	16	1	3	0.75	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
154	16	1	4	1	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
155	16	2	4	1.05	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
156	16	2	8	1.1	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
157	16	2	12	1.15	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
158	16	2	16	1.2	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
159	16	2	20	1.25	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
160	16	2	24	1.3	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
161	17	1	1	0.25	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
162	17	1	2	0.5	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
163	17	1	3	0.75	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
164	17	1	4	1	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
165	17	2	4	1.05	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
166	17	2	8	1.1	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
167	17	2	12	1.15	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
168	17	2	16	1.2	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
169	17	2	20	1.25	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
170	17	2	24	1.3	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
171	18	1	1	0.25	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
172	18	1	2	0.5	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
173	18	1	3	0.75	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
174	18	1	4	1	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
175	18	2	4	1.05	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
176	18	2	8	1.1	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
177	18	2	12	1.15	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
178	18	2	16	1.2	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
179	18	2	20	1.25	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
180	18	2	24	1.3	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
181	19	1	1	0.25	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
182	19	1	2	0.5	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
183	19	1	3	0.75	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
184	19	1	4	1	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
185	19	2	4	1.05	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
186	19	2	8	1.1	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
187	19	2	12	1.15	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
188	19	2	16	1.2	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
189	19	2	20	1.25	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
190	19	2	24	1.3	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
191	20	1	1	0.25	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
192	20	1	2	0.5	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
193	20	1	3	0.75	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
194	20	1	4	1	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
195	20	2	4	1.05	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
196	20	2	8	1.1	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
197	20	2	12	1.15	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
198	20	2	16	1.2	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
199	20	2	20	1.25	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
200	20	2	24	1.3	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
201	21	1	1	0.25	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
202	21	1	2	0.5	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
203	21	1	3	0.75	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
