id	storyId	groupId	people	headIcon	jumpId	choiceOneType	choiceOneId	choiceOneJumpId	choiceOneReward	choiceTwoType	choiceTwoId	choiceTwoJumpId	choiceTwoReward	choiceThreeType	choiceThreeId	choiceThreeJumpId	choiceThreeReward	rewardGroupId	end	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	choiceOne	choiceOne_zh_TW	choiceOne_en_UK	choiceOne_ja_JP	choiceOne_ko_KR	choiceOne_th_TH	choiceTwo	choiceTwo_zh_TW	choiceTwo_en_UK	choiceTwo_ja_JP	choiceTwo_ko_KR	choiceTwo_th_TH	choiceThree	choiceThree_zh_TW	choiceThree_en_UK	choiceThree_ja_JP	choiceThree_ko_KR	choiceThree_th_TH
1281	118	5	2		6															1	我	我	Me	私	나	ฉัน	这是牧森湖的传说吗？	這是牧森湖的傳說嗎？	Is that a legend of Mussen Banks?	マッソン湖の伝説かい？	이건 마키모리 호수의 전설인가요?	นี่​เป็น​ตำนาน​ของ​ทะเลสาบ​วินเซอร์​เหรอ​?​																		
1282	118	6	1	18:guest_icon_12	7															1	四月	四月	April	エイプリル	사월	เอพริล	牧森湖有没有还真是不知道，但利兹城的河流和湖泊很多，说不定也有交汇的地方吧。	牧森湖有沒有還真是不知道，但利茲城的河流和湖泊很多，說不定也有交匯的地方吧。	I'm not sure if Mussen Banks has it, but there are many rivers and lakes in Leids Town, maybe there are places where they intersect.	マッソン湖は分かんないけど、リーズダムには川や湖がたくさんあるから、繋がってるかもね。	마키모리 호수에 있는지는 모르겠지만, 리즈덤의 강과 호수가 많아서 어쩌면 교차하는 지점이 있을지도 모르죠	ที่​ท​ทะเลสาบ​วินเซอร์​มี​หรือเปล่า​ก็​ไม่​รู้​ แต่​ที่​เมือง​ลิ​ซ​มี​แม่น้ำ​และ​ทะเลสาบ​เยอะ​ อาจจะ​มี​ที่​ที่​เชื่อม​ต่อกัน​ก็ได้​นะคะ​																		
1283	118	7	1	18:guest_icon_12	8															1	四月	四月	April	エイプリル	사월	เอพริล	传说渔民在水面见到过几次鬼影，一开始他们认为那是体型奇怪的鱼类……	傳說漁民在水面見到過幾次鬼影，一開始他們認為那是體型奇怪的魚類……	Legend has it that fishermen saw ghostly shadows on the water surface several times. At first, they thought it was some strange fish...	伝説によると、昔の漁師たちは水面で何度もオバケを見たらしいの。最初は変わった形の魚だと思ったんだけど……	전설에 따르면 어부들이 물 위에서 귀신 같은 그림자를 여러 번 목격했다고 해요, 처음에는 이상한 모양의 물고기라고 생각했죠……	ตาม​ตำนาน​ ชาวประมง​เคย​เห็น​เงา​ผี​บน​ผิวน้ำ​หลายครั้ง​ ตอนแรก​พวกเขา​คิด​ว่า​เป็น​ปลา​ตัว​ประหลาด​...​																		
1284	118	8	1	18:guest_icon_12	9															1	四月	四月	April	エイプリル	사월	เอพริล	可是有一天，鬼影上岸了。	可是有一天，鬼影上岸了。	But one day, the ghostly shadow came ashore.	しかしある日、岸にあがってきた。	그러나 어느 날, 그 귀신이 육지로 올라왔어요.	แต่​วันหนึ่ง​ เงา​ผี​นั่น​ขึ้น​มา​บน​ฝั่ง​																		
1285	118	9	1	18:guest_icon_12	10															1	四月	四月	April	エイプリル	사월	เอพริล	它吞噬了最近的渔民一家，并且穿上了其中一人的皮，顶替他生活在利兹城中。	它吞噬了最近的漁民一家，並且穿上了其中一人的皮，頂替他生活在利茲城中。	It devoured the nearest fisherman's family and put on the skin of one of them, living in Leids Town in his stead.	近くの漁師一家を喰い尽くし、そのうち一人の皮をかぶって、人間の振りしてリーズダムに住んでるんだって。	그것은 가장 가까운 어부 가족을 삼키고 그 중 한 사람의 피부를 입고 리즈덤에서 그의 삶을 대신 살았다고 합니다	มัน​กลืน​กิน​ครอบครัว​ชาวประมง​ที่อยู่​ใกล้​ที่สุด​ แล้ว​สวม​ผิวหนัง​ของ​คน​หนึ่ง​ใน​นั้น​ ปลอมตัว​อาศัย​อยู่​ใน​เมือง​ลิ​ซ​																		
1286	118	10	2		11															1	我	我	Me	私	나	ฉัน	……后来呢？	……後來呢？	What happened next?	……それから？	……그 후에는 어떻게 됐나요?	...​แล้ว​หลังจากนั้น​ล่ะ​?​																		
1287	118	11	1	18:guest_icon_12	12															1	四月	四月	April	エイプリル	사월	เอพริล	后来？后来邻居大哥说如果半夜不睡觉就也会被它——剥皮！	後來？後來鄰居大哥說如果半夜不睡覺就也會被它——剝皮！	And then? Later, the neighbor said that if you don't sleep at midnight, you might also be skinned alive by it!	それから？それからは、近所の兄貴たちが「夜更かししてたら、お前も皮を剥がれるぞ」って！	그 후에요? 이웃 집 오빠가 밤에 안 자면 그것이 피부를 벗겨낼 거라고 했어요!	แล้ว​หลังจากนั้น​เหรอ​คะ​?​ พี่ชาย​ข้าง​บ้าน​บอ​กว่า​ถ้า​ไม่​นอน​ตอนดึก​ ก็​จะ​โดน​มัน​—​ลอก​หนัง​!​																		
1288	118	12	2																1	1	我	我	Me	私	나	ฉัน	是吓唬孩子的范本故事啊……	是嚇唬孩子的範本故事啊……	It's the epitome of a scare-the-kids story...	子どものしつけのための怪談だな……	아이들을 겁주기 위한 전형적인 이야기네요……	ฟัง​ดูเหมือน​นิทาน​ขู่​เด็ก​เลย​นะ​...​																		
1289	119	1	1	18:guest_icon_12		3	5740011	2	2											1	四月	四月	April	エイプリル	사월	เอพริล	你们的司康居然一点也不像石头，明明外形很坚硬来着。	你們的司康居然一點也不像石頭，明明外形很堅硬來著。	Your scones don't look anything like stones, even though they have a hard appearance.	ここのスコーンって、柔らかそうに見えて、外はカリっとしてるのね。	여기서 파는 스콘은 정말 돌처럼 안 느껴져요, 모양은 아주 단단해 보이는데 말이죠	ส​โคน​ของ​ที่นี่​ไม่​เหมือน​ก้อนหิน​เลย​นะคะ​ ทั้งที่​รูปร่าง​ดู​แข็ง​มาก​แท้ๆ​	让我尝尝这个	讓我嘗嘗這個	Let me try this one.	これ、食べてみたいわ。	이것 좀 맛보게 해주세요	ขอลองอันนี้หน่อย												
1290	119	2	2		3															1	我	我	Me	私	나	ฉัน	毕竟是给市民吃的食物，还是要以口感为重。	畢竟是給市民吃的食物，還是要以口感為重。	After all, it's food for the citizens, and taste is still a priority.	みんなに食べてもらいたいからね、美味しさは大事にしてるよ。	결국 시민들이 먹는 음식이니 맛을 중요시해야죠	ก็​เป็น​อาหาร​สำหรับ​ชาวเมือง​นี่​นา​ ต้อง​คำนึงถึง​รสชาติ​เป็นหลัก​สิ​																		
1291	119	3	1	18:guest_icon_12	4															1	四月	四月	April	エイプリル	사월	เอพริล	等等……它为什么叫「焦虑蓝莓司康」？我吃了之后会更焦虑吗？	等等……它為什麼叫「焦慮藍莓司康」？我吃了之後會更焦慮嗎？	Wait... why is it called "Anxious Blueberry Scone"? Will I become more anxious after eating it?	ねぇちょっと……どうして『不安のブルーベリースコーン』っていうの？食べると不安になるのかしら？	잠깐……왜 '불안의 블루베리 스콘'이라고 불리나요? 먹고 나면 더 불안해지나요?	เดี๋ยว​นะคะ​...​ทำไม​ถึง​เรียก​ว่า​ "​ส​โคน​บลูเบอร์รี่​วิตก​"?​ กิน​แล้​วจะ​วิตกกังวล​มากขึ้น​เหรอ​คะ​?​																		
1292	119	4	2		5															1	我	我	Me	私	나	ฉัน	情绪餐饮只会适当地调整你的情绪粒子状态，让状态松懈的人稍微紧张起来。	情緒餐飲只會適當地調整你的情緒粒子狀態，讓狀態鬆懈的人稍微緊張起來。	Pathos Cuisine only moderately adjusts your Pathos Particle state, making relaxed people slightly nervous.	パトス料理は、食べた人のエモーション粒子を調整してくれるんだ。ボーッとした人を、少しキリっとさせられるよ。	이모션 푸드는 당신의 이모션 파티클 상태를 적절하게 조절해 줍니다, 상태가 이완된 사람을 약간 긴장하게 만들죠	อาหาร​ที่​มีผลต่อ​พา​โธส​จะ​ปรับ​สภาพ​อนุภาค​พา​โธส​ของ​คุณ​แค่​เล็กน้อย​ ทำให้​คน​ที่​ผ่อนคลาย​เกินไป​รู้สึก​ตื่นตัว​ขึ้น​มา​หน่อย​			Me			Me									Pathos Cuisine only moderately adjusts your Pathos Particle state, making relaxed people slightly nervous.			Pathos​ Cuisine​ only​ moderately​ adjusts​ your​ Pathos​ Particle​ state,​ making​ relaxed​ people​ slightly​ nervous.​
1293	119	5	2		6															1	我	我	Me	私	나	ฉัน	如果本身就已经很焦虑了，吃下去就没有什么功效，只能尝到食物的味道。	如果本身就已經很焦慮了，吃下去就沒有什麼功效，只能嘗到食物的味道。	If you're already very anxious, eating it won't have much effect, you'll only taste the food.	もともと不安な人なら、食べたって特に効果はない。ただ美味しいってだけさ。	만약 원래부터 매우 불안한 상태라면, 먹어도 효과가 없고 음식 맛만 느낄 수 있어요	ถ้า​คุณ​กังวล​อยู่แล้ว​ กิน​เข้าไป​ก็​จะ​ไม่​มีผล​อะไร​ ได้​แค่​รสชาติ​ของ​อาหาร​เท่านั้น​																		
1294	119	6	1	18:guest_icon_12	7															1	四月	四月	April	エイプリル	사월	เอพริล	那店长，你看我现在怎么样？我焦虑吗？	那店長，你看我現在怎麼樣？我焦慮嗎？	So, Manager, how do you see me now? Am I anxious?	じゃあ店長、私はどうなの？不安になってる？	그럼 점장님, 저 지금 어때요? 제가 불안해 보이나요?	งั้น​คุณ​ผู้จัดการ​ ดู​หนู​ตอนนี้​เป็น​ยังไง​บ้าง​?​ หนู​ดู​วิตกกังวล​ไหม​คะ​?​																		
1295	119	7	2		8															1	我	我	Me	私	나	ฉัน	好像没有什么变化。	好像沒有什麼變化。	It seems there's no change.	何も変わっていないようだけど。	변화가 없는 것 같아요.	ดูเหมือน​จะ​ไม่​มี​อะไร​เปลี่ยนแปลง​นะ​																		
1296	119	8	1	18:guest_icon_12															1	1	四月	四月	April	エイプリル	사월	เอพริล	也就是说……其实我一直都在焦虑中？！	也就是說……其實我一直都在焦慮中？！	So that means... I've been anxious all along?!	ということは……私はずっと不安だったってことね！？	즉……사실 저는 항상 불안한 상태인 거네요?! 	หมายความว่า​...​จริงๆ​ แล้ว​หนู​วิตกกังวล​มา​ตลอด​เหรอ​คะ​?!​																		
1297	120	1	1	18:guest_icon_12	2															1	四月	四月	April	エイプリル	사월	เอพริล	刚刚我在街上被送了这个东西……猫球券？什么意思，用来买地上爬的那个东西的吗？	剛剛我在街上被送了這個東西……貓球券？什麼意思，用來買地上爬的那個東西的嗎？	Just now, I was given this thing on the street... a Cato Ticket? What does it mean? Is it used to buy that thing that crawls on the ground?	さっき街角でこれをもらったの……ガト券？地上にうようよしてるアレを買えるってこと？	방금 거리에서 이것을 받았어요… 냥냥볼 티켓? 무슨 뜻인가요, 기어다니는 뭔가를 사는 건가요?	เมื่อกี้​หนู​เก็บ​นี่​มา​ได้​ค่ะ​...​ตั๋ว​แค​ทบ​อล​?​ หมายถึง​อะไร​เหรอ​คะ​ ใช้​ซื้อ​ของ​ที่​คลาน​อยู่​บน​พื้น​นั่น​เหรอ​?​																		
1298	120	2	2		3															1	我	我	Me	私	나	ฉัน	不是购买，是抽取，我们店里就有器械。	不是購買，是抽取，我們店裡就有器械。	It's not for purchasing; it's for pulling. We have equipment for it in our store.	買うんじゃなくて、取り出すんだよ。うちの店にも器具がある。	구매가 아니라 뽑기예요, 우리 가게에도 기계가 있어요	ไม่​ใช่​การ​ซื้อ​ แต่​เป็น​การสกัด​ เรา​มี​เครื่องมือ​ใน​ร้าน​นี่​																		
1299	120	3	2		4															1	我	我	Me	私	나	ฉัน	但获取猫球，一般来说需要领养资格审查……	但獲取貓球，一般來說需要領養資格審查……	However, to obtain a Cato, you generally need to undergo an adoption eligibility check...	だけど、ガトを得るには、資格審査をパスしないといけないんだけど……	하지만 냥냥볼을 얻으려면 보통 입양 자격 심사가 필요해요…	แต่​การ​ได้มา​ซึ่ง​ลูกบอล​แมว​ โดยทั่วไปแล้ว​ต้อง​ผ่าน​การ​ตรวจสอบ​คุณสมบัติ​การ​รับ​เลี้ยง​ก่อ​น.​..​																		
1300	120	4	1	18:guest_icon_12	5															1	四月	四月	April	エイプリル	사월	เอพริล	我们利兹人没资格是不是？	我們利茲人沒資格是不是？	Are Leids Town residents eligible?	リーズダムの人間に、その資格はないんでしょう？	우리 리즈덤 사람은 자격이 없나요?	คนเมือง​ลิ​ซอ​ย่าง​เรา​ไม่​มีสิทธิ์​ใช่ไหม​คะ​?​																		
1301	120	5	2		6															1	我	我	Me	私	나	ฉัน	你可以入境，应该就可以得到。这方面的规定我要去核实一下。	你可以入境，應該就可以得到。這方面的規定我要去核實一下。	You should be able to get it by immigrating. I need to verify the regulations on this.	エイプリルさんは行き来できるんだから、もらえるはずだよ。規定を調べてみようか。	입국할 수 있다면, 아마 입양 자격을 얻을 수 있을 거예요. 이 부분의 규정은 제가 확인해 보겠습니다	ถ้า​คุณ​เข้า​เมือง​ได้​ ก็​น่าจะ​ได้รับอนุญาต​นะ​ ฉัน​ต้อง​ไป​ตรวจสอบ​กฎระเบียบ​ใน​ส่วน​นี้​ก่อน​																		
1302	120	6	1	18:guest_icon_12	7															1	四月	四月	April	エイプリル	사월	เอพริล	真麻烦！新海市的规矩也太多了！	真麻煩！新海市的規矩也太多了！	So troublesome! There are too many rules in Catto City!	ああ、めんどくさい！新海市ってルールが多すぎる！	정말 귀찮게 됐네! 뉴오션 시티의 규칙이 정말 많아요!	น่ารำคาญ​จัง​!​ แค​ทโตะ​ ซิตี้​ มี​กฎ​เยอะ​เกินไป​แล้ว​!​																		
1303	120	7	1	18:guest_icon_12	8															1	四月	四月	April	エイプリル	사월	เอพริล	算了吧，就算我拿到了，带回利兹城也容易一不小心就被圣教团的人发现……	算了吧，就算我拿到了，帶回利茲城也容易一不小心就被聖教團的人發現……	Forget it. Even if I get one, bringing it back to Leids Town might easily get noticed by the Holy Order...	まぁいいわ。手に入れたって、リーズダムに持ち帰ったら、すぐ聖教団に見つかっちゃうし……	하지 마세요, 만약 제가 받았어도, 리즈덤으로 가져가다가 실수로 성교단 사람들에게 발각될 가능성도 높으니까요…	ช่างมันเถอะ​ค่ะ​ ถึง​หนู​จะ​ได้มา​ พอ​เอา​กลับ​เมือง​ลิ​ซ​ก็​อาจจะ​พลาด​ให้​คน​ของ​ศาสนจักร​เห็น​ง่ายๆ​...​																		
1304	120	8	1	18:guest_icon_12														1	1	1	四月	四月	April	エイプリル	사월	เอพริล	就当——这是我在新海市的纪念券好了？	就當——這是我在新海市的紀念券好了？	Let's just consider it as a souvenir from my time in Catto City, then?	このチケット、新海市にいた記念品だと思えばいいわよね？	그냥——이걸 뉴오션 시티에서의 기념 쿠폰으로 생각할게요	ถือ​ซะ​ว่า​—​นี่​เป็น​คูปอง​ที่ระลึก​จาก​แค​ทโตะ​ ซิตี้​ ก็แล้วกัน​นะคะ​?​																		
1305	121	1	1	18:guest_icon_08	2															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	总算换班了，真是受不了。	總算換班了，真是受不了。	Finally off duty. I can't stand it.	やっと交代できたよ。ったく、しんどいったらありゃしない。	드디어 교대 시간이네요, 참을 수가 없었어요.	เปลี่ยน​กะ​สักที​ เหนื่อย​จะ​แย่​แล้ว​																		
1306	121	2	2		3															1	我	我	Me	私	나	ฉัน	发生什么事了吗，希斯先生？	發生什麼事了嗎，希斯先生？	Did something happen, Mr. Heath?	何か大変なことでも起こったのかな？	무슨 일이 있었나요, 히스 씨?	มี​อะไร​เกิดขึ้น​หรือเปล่า​ คุณ​ฮี​ธ​?​																		
1307	121	3	1	18:guest_icon_08	4															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	店长，你是不知道啊，最近光幕两边出入境的人数都忽然增多了。	店長，你是不知道啊，最近光幕兩邊出入境的人數都忽然增多了。	Manager, you probably don't know. Recently, the number of people going in and out of both sides of the Curtain has suddenly increased.	店長はまだ知らないかもしれないけど。最近、光幕を出入りする人が急に増えてね。	점장님, 모르시는군요, 최근에 빛의 장막 양쪽에서의 출입국 인원이 갑자기 많아졌어요	ผู้จัดการ​ คุณ​คง​ไม่​รู้​หรอ​กว่า​ช่วงนี้​คน​เข้าออก​ทั้งสอง​ฝั่ง​ม่าน​แสง​เพิ่มขึ้น​เยอะ​มาก​ๆ​																		
1308	121	4	1	18:guest_icon_08	5	3	5740011	5	2											1	希斯	希斯	Heath	ヒース	히스	ฮีธ	里面的人要出来做生意，外面的人要进去搞研究……既然这样干脆拆了光幕好了。	裡面的人要出來做生意，外面的人要進去搞研究……既然這樣乾脆拆了光幕好了。	People inside want to do business outside, and people outside want to go in for research... Since that's the case, why not just dismantle the Curtain?	中のヤツらは外でビジネスをしたい。外のヤツらは中の研究をしたい……こんなことならいっそ、取っ払っちまえばいいのに。	안쪽 사람들은 사업하러 나오고, 바깥쪽 사람들은 연구하러 들어가고……이러면 차라리 빛의 장막을 아예 없애버리는 게 낫겠어요	คนใน​นั้น​ก็​อยาก​ออกมา​ทำการค้า​ คน​ข้างนอก​ก็​อยาก​เข้าไป​ทำ​วิจัย​...​ ใน​เมื่อ​เป็น​แบบนี้​ก็​รื้อ​ม่าน​แสง​ทิ้ง​ไป​เลย​ไม่​ดีกว่า​เหรอ​	老样子，谢谢	老樣子，謝謝	The usual. Thanks!	いつもの、ありがとう	예전처럼 해주세요, 감사합니다	เหมือนเดิม​ครับ​ ขอบคุณ​ครับ​												
1309	121	5	2		6															1	我	我	Me	私	나	ฉัน	说不定你的想法能在未来实现呢。	說不定你的想法能在未來實現呢。	That idea may come to fruition in the future.	ヒースさんのその考え、いつか現実になるかもね。	아마도 당신의 생각이 앞으로 실현될지도 모르죠	บางที​ความคิด​ของ​คุณ​อาจ​เป็นจริง​ได้​ในอนาคต​นะ​																		
1310	121	6	1	18:guest_icon_08	7															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	呸呸呸，这可不是我的真实想法……要是实现了，我不就失业了吗？	呸呸呸，這可不是我的真實想法……要是實現了，我不就失業了嗎？	Tch, this isn't my true intention... If it does happen, won't I lose my job?	いやいや、そんなつもりで言ったんじゃないぞ……本当に現実になったら、俺はクビになっちまう。	노노노, 그건 제 진짜 바람이 아니에요… 만약 그렇게 된다면, 저 일자리를 잃게 되잖아요?	ไม่​ๆๆ​ นี่​ไม่​ใช่​ความคิด​ที่​แท้จริง​ของ​ผม​หรอก​นะ​...​ ถ้า​เป็นจริง​ขึ้น​มา​ผม​ก็​ตกงาน​น่ะ​สิ​																		
1311	121	7	1	18:guest_icon_08	8															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	我啊，除了发呆守着光幕，和看着她，就没有别的志向了……	我啊，除了發呆守著光幕，和看著她，就沒有別的志向了……	For me, besides daydreaming at the Curtain and watching her, I have no other aspirations...	俺はね、ボーッと光幕を守ることと、あの子を見てること以外には何も望んじゃいないんだよ……	저요, 빛의 장막을 멍하니 지키고, 그녀를 바라보는 것 외에는 다른 포부가 없어요…	ผม​น่ะ​ นอกจาก​การเฝ้า​ม่าน​แสง​อย่าง​เหม่อลอย​กับ​การ​มอง​เธอ​ ก็​ไม่​มี​ความฝัน​อย่าง​อื่น​แล้ว​ล่ะ​...​																		
1312	121	8	2																1	1	我	我	Me	私	나	ฉัน	「她」？	「她」？	Her?	あの子？	「그녀」라고요?	เธอ เหรอ?																		
1313	122	1	1	18:guest_icon_08	2															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	每次来吃饭还得换掉工作服才可以，真麻烦。	每次來吃飯還得換掉工作服才可以，真麻煩。	Every time I come to eat, I have to change out of my work uniform. It's really troublesome.	面倒くさいよな、夕飯くらい仕事着のまま食べたっていいだろうに。	매번 밥 먹으러 오면서 유니폼을 갈아입어야 해서 정말 귀찮아요	แต่ละครั้ง​ที่มา​กินข้าว​ก็​ต้อง​เปลี่ยน​ชุดทำงาน​ก่อน​ น่ารำคาญ​จริงๆ​																		
1314	122	2	2		3															1	我	我	Me	私	나	ฉัน	为什么要换掉？	為什麼要換掉？	Why do you have to change?	仕事着のままだと、何か不都合でも？	왜 갈아입어야 하죠?	ทำไม​ถึง​ต้อง​เปลี่ยน​ล่ะ​?​																		
1315	122	3	1	18:guest_icon_08	4															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	市民和利兹城来的人都会以为我是来执行抓捕任务的。	市民和利茲城來的人都會以為我是來執行抓捕任務的。	Citizens and people from Leids Town all think I'm here for a capture mission.	仕事着のままだったら、俺が誰か捕まえに来たんだって、勘違いするだろう？市民もリーズダム人も。	시민들이나 리즈덤에서 온 사람들이 모두 저를 체포 임무를 수행하러 온 줄 알아요	ทั้ง​ชาวเมือง​และ​คน​จาก​เมือง​ลิ​ซ​เห็น​ผม​เป็น​เจ้าหน้า​ที่มา​จับกุม​ไป​หมด​																		
1316	122	4	1	18:guest_icon_08	5															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	特别是利兹城的人，还会主动过来解释，说自己的通行许可是正规走流程的……	特別是利茲城的人，還會主動過來解釋，說自己的通行許可是正規走流程的……	Especially those from Leids Town, they would come over and explain that their travel permit is legitimate...	特にリーズダム人はそうだ。俺はオフだってのに、「ちゃんと正式な手続きをして来ています」ってわざわざ説明しに来るんだぜ……	특히 리즈덤 사람들은, 자신의 통행 허가가 정규 절차를 거쳤다고 스스로 설명하러 오곤 해요…	โดย​เฉพาะคน​จาก​เมือง​ลิ​ซ​ จะ​รีบ​เข้ามา​อธิบาย​เอง​ว่า​ใบอนุญาต​ผ่าน​ทาง​ของ​พวกเขา​ขอ​มา​อย่าง​ถูกต้อง​...​																		
1317	122	5	1	18:guest_icon_08	6															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	一来二去，连吃饭的时间都没有了！	一來二去，連吃飯的時間都沒有了！	In the end, I don't even have time to eat with all this back and forth!	そんなの一々相手にしてたら、飯を食う時間もなくなるってんだ。	이러다 보면 밥 먹을 시간도 없어지죠!	มา​ๆ​ ไป​ๆ​ แบบนี้​ แม้แต่​เวลา​กินข้าว​ก็​ไม่​มี​!​																		
1318	122	6	2		7															1	我	我	Me	私	나	ฉัน	这么一说还真是辛酸啊。	這麼一說還真是辛酸啊。	Saying it like that, it really is quite bitter.	それは確かに大変だな。	그렇게 들으니 참 안타깝네요.	พูด​แบบนี้​ฟัง​ดู​น่าเศร้า​จริงๆ​																		
1319	122	7	1	18:guest_icon_08	8															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	是吧？不过我也觉得这些利兹人也蛮可怜的，都有这种条件反射了。	是吧？不過我也覺得這些利茲人也蠻可憐的，都有這種條件反射了。	Right? But I also feel sorry for those people from Leids Town, having this kind of conditioned reflex.	だろう？でもな、条件反射みたいにすり込まれちまったリーズダム人のほうが大変かもな。	그쵸? 하지만 저도 리즈덤 사람들이 조금 불쌍해 보여요, 이미 그런 조건 반사가 생긴 거잖아요	ใช่ไหม​ล่ะ​?​ แต่​ผม​ก็​รู้สึก​สงสาร​คนเมือง​ลิ​ซ​เหมือนกัน​นะ​ ขนาดที่​ต้อง​มี​ความหวาดระแวง​แบบนี้​																		
1320	122	8	1	18:guest_icon_08														1	1	1	希斯	希斯	Heath	ヒース	히스	ฮีธ	明明都是普通的人类，他们却要对我自证个不停呢……	明明都是普通的人類，他們卻要對我自證個不停呢……	Even though they are just ordinary humans, they keep trying to justify themselves to me...	みんな普通の人間なのに、自分を証明しなきゃならないなんて……	분명 다들 평범한 인간인데, 저에게 계속 자신을 증명해야 하니까요…	ทั้งที่​ก็​เป็น​มนุษย์​ธรรมดา​เหมือนกัน​ แต่​พวกเขา​กลับ​ต้อง​คอย​พิสูจน์​ตัวเอง​กับ​ผม​ไม่​หยุดหย่อน​เลย​...​																		
1321	123	1	1	18:guest_icon_08	2															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	…………	…………	…	…………	…………	...																		
1322	123	2	1	18:guest_icon_08	3	3	5740012	3	2											1	希斯	希斯	Heath	ヒース	히스	ฮีธ	店长，圣教团的人实在是太可恶了……	店長，聖教團的人實在是太可惡了……	Manager, the people from the Holy Order are truly despicable...	なぁ、聖教団ってマジでクソったれだな……	점장님, 성교단 사람들 정말 나쁘네요…	ผู้จัดการ​ครับ​ พวก​ศาสนจักร​นี่​ช่าง​โหดร้าย​เหลือเกิน​...​	嗯，你知道我要什么	嗯，你知道我要什麼	Yeah, you know what I want.	何がほしいか、分かるでしょ？	음, 당신은 내가 무엇을 원하는지 알아요	ครับ​ คุณ​รู้​ว่า​ผม​ต้องการ​อะไร​												
1323	123	3	2		4															1	我	我	Me	私	나	ฉัน	希斯先生今天在光幕那边看到了什么吗？	希斯先生今天在光幕那邊看到了什麼嗎？	Did Mr. Heath see something at the Curtain today?	光幕の向こうで今日何かあったのか？	히스 씨는 오늘 화면에서 무엇을 보셨나요?	วันนี้​คุณ​ฮี​ธ​เห็น​อะไร​ที่​ม่าน​แสง​มา​เหรอ​?​																		
1324	123	4	1	18:guest_icon_08	5															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	其实不是我看到的，而是同事告诉的……他说早上有一个虚弱的利兹女孩过来求药。	其實不是我看到的，而是同事告訴的……他說早上有一個虛弱的利茲女孩過來求藥。	It's not that I saw it, but a colleague told me... He said a weak Leids girl came over this morning seeking medicine.	実を言うと同僚から聞いた話で、見たワケじゃないんだけどな……今朝、リーズダム人の病弱な女の子が来たんだ。薬を下さいってね。	실제로 제가 본 건 아니고, 동료가 말해준 건데요… 아침에 약한 리즈덤 소녀가 약을 달라고 왔다고 해요	จริงๆ​ ผม​ไม่​ได้​เห็น​กับ​ตา​ แต่​เพื่อนร่วมงาน​เล่า​ให้​ฟัง​...​ เขา​บอ​กว่า​เช้านี้​มี​เด็กสาว​จาก​เมือง​ลิ​ซคน​หนึ่ง​มา​ขอ​ยา​ เธอ​ดู​อ่อนแอ​มาก​																		
1325	123	5	1	18:guest_icon_08	6															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	听不太清她具体要的是什么药，但看她的样子，很明显是身体虚弱。	聽不太清她具體要的是什麼藥，但看她的樣子，很明顯是身體虛弱。	I couldn't quite make out what specific medicine she wanted, but judging by her appearance, it was obvious she was physically weak.	一体どんな薬がいるのかは分からない。でも、体がとにかく弱ってるのはすぐに分かった。	그녀가 정확히 어떤 약을 원하는지는 잘 들리지 않았지만, 그녀의 모습을 보니 분명히 몸이 약해 보였어요	ฟัง​ไม่ค่อย​ชัด​ว่า​เธอ​ต้องการ​ยา​อะไร​ แต่​ดู​จาก​สภาพ​แล้ว​ เห็นได้ชัด​ว่า​ร่างกาย​อ่อนแอ​มาก​																		
1326	123	6	1	18:guest_icon_08	7															1	希斯	希斯	Heath	ヒース	히스	ฮีธ	结果、结果圣教团的人称她是「堕体」，把她带走了——	結果、結果聖教團的人稱她是「墮體」，把她帶走了——	However... the people from the Holy Order called her a "Falleno," and took her away—	それをな、聖教団のヤツらはふん捕まえたんだとよ。「堕体」だとか決めつけて。	결과적으로, 성교단 사람들이 그녀를 '타락자'라고 주장하며 데려갔다고 해요——	แล้ว​...​ แล้ว​พวก​ศาสนจักร​ก็​บอ​กว่า​เธอ​เป็น​ "​หุ่นเชิด​"​ แล้ว​จับตัว​เธอ​ไป​—​																		
