equipId	quality	equipPart	poolMain	poolsub	equipRefiningItem	equipRefiningNum	equipRefiningItemWay2	equipRefiningItemWay2Num	suitId	equipICon	equipIBigCon	isRandom	status	levelupType	type	equipName	equipName_zh_TW	equipName_en_UK	equipName_ja_JP	equipName_ko_KR	equipName_th_TH	equipDesc	equipDesc_zh_TW	equipDesc_en_UK	equipDesc_ja_JP	equipDesc_ko_KR	equipDesc_th_TH
4011042	4	2	2	1004	4100032;3000003	1;15000			110	7:goods_icon_4010142	7:goods_icon_4010142	1	1			幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011043	4	3	3	1004	4100032;3000003	1;15000			110	7:goods_icon_4010143	7:goods_icon_4010143	1	1			幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011044	4	4	4	1004	4100032;3000003	1;15000			110	7:goods_icon_4010144	7:goods_icon_4010144	1	1			幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011045	4	5	5	1004	4100032;3000003	1;15000			110	7:goods_icon_4010145	7:goods_icon_4010145	1	1			幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011046	4	6	6	1004	4100032;3000003	1;15000			110	7:goods_icon_4010146	7:goods_icon_4010146	1	1			幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011051	5	1	1	1005	4100032;3000003	1;20000			110	7:goods_icon_4010151	7:goods_icon_4010151	1	1			幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011052	5	2	2	1005	4100032;3000003	1;20000			110	7:goods_icon_4010152	7:goods_icon_4010152	1	1			幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011053	5	3	3	1005	4100032;3000003	1;20000			110	7:goods_icon_4010153	7:goods_icon_4010153	1	1			幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011054	5	4	4	1005	4100032;3000003	1;20000			110	7:goods_icon_4010154	7:goods_icon_4010154	1	1			幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011055	5	5	5	1005	4100032;3000003	1;20000			110	7:goods_icon_4010155	7:goods_icon_4010155	1	1			幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011056	5	6	6	1005	4100032;3000003	1;20000			110	7:goods_icon_4010156	7:goods_icon_4010156	1	1			幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011061	6	1	1	1006	4100032;3000003	1;20000			110	7:goods_icon_4010161	7:goods_icon_4010161	1	1			幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011062	6	2	2	1006	4100032;3000003	1;20000			110	7:goods_icon_4010162	7:goods_icon_4010162	1	1			幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011063	6	3	3	1006	4100032;3000003	1;20000			110	7:goods_icon_4010163	7:goods_icon_4010163	1	1			幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011064	6	4	4	1006	4100032;3000003	1;20000			110	7:goods_icon_4010164	7:goods_icon_4010164	1	1			幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011065	6	5	5	1006	4100032;3000003	1;20000			110	7:goods_icon_4010165	7:goods_icon_4010165	1	1			幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011066	6	6	6	1006	4100032;3000003	1;20000			110	7:goods_icon_4010166	7:goods_icon_4010166	1	1			幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011111	1	1	1	1001	4100032;3000003	1;2000			111	7:goods_icon_4010211	7:goods_icon_4010211	1	1			穿透套-头饰	穿透套-頭飾	Penetration Set - Headpiece	貫通装飾・頭部	관통 세트 - 머리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หัว​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011112	1	2	2	1001	4100032;3000003	1;2000			111	7:goods_icon_4010212	7:goods_icon_4010212	1	1			穿透套-耳饰	穿透套-耳飾	Penetration Set - Earrings	貫通装飾・耳	관통 세트 - 귀 장식	เซ็ต​เจาะ​เกราะ​ -​ ต่างหู​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011113	1	3	3	1001	4100032;3000003	1;2000			111	7:goods_icon_4010213	7:goods_icon_4010213	1	1			穿透套-颈环	穿透套-頸環	Penetration Set - Necklace	貫通装飾・首	관통 세트 - 목걸이	เซ็ต​เจาะ​เกราะ​ -​ ปลอกคอ​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011114	1	4	4	1001	4100032;3000003	1;2000			111	7:goods_icon_4010214	7:goods_icon_4010214	1	1			穿透套-尾饰	穿透套-尾飾	Penetration Set - Tailpiece	貫通装飾・尻尾	관통 세트 - 꼬리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011115	1	5	5	1001	4100032;3000003	1;2000			111	7:goods_icon_4010215	7:goods_icon_4010215	1	1			穿透套-嘴套	穿透套-嘴套	Penetration Set - Mouthpiece	貫通装飾・顔	관통 세트 - 마스크	เซ็ต​เจาะ​เกราะ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011116	1	6	6	1001	4100032;3000003	1;2000			111	7:goods_icon_4010216	7:goods_icon_4010216	1	1			穿透套-爪饰	穿透套-爪飾	Penetration Set - Claws	貫通装飾・爪	관통 세트 - 장갑	เซ็ต​เจาะ​เกราะ​ -​ กรงเล็บ​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011121	2	1	1	1002	4100032;3000003	1;5000			111	7:goods_icon_4010221	7:goods_icon_4010221	1	1			穿透套-头饰	穿透套-頭飾	Penetration Set - Headpiece	貫通装飾・頭部	관통 세트 - 머리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หัว​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011122	2	2	2	1002	4100032;3000003	1;5000			111	7:goods_icon_4010222	7:goods_icon_4010222	1	1			穿透套-耳饰	穿透套-耳飾	Penetration Set - Earrings	貫通装飾・耳	관통 세트 - 귀 장식	เซ็ต​เจาะ​เกราะ​ -​ ต่างหู​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011123	2	3	3	1002	4100032;3000003	1;5000			111	7:goods_icon_4010223	7:goods_icon_4010223	1	1			穿透套-颈环	穿透套-頸環	Penetration Set - Necklace	貫通装飾・首	관통 세트 - 목걸이	เซ็ต​เจาะ​เกราะ​ -​ ปลอกคอ​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011124	2	4	4	1002	4100032;3000003	1;5000			111	7:goods_icon_4010224	7:goods_icon_4010224	1	1			穿透套-尾饰	穿透套-尾飾	Penetration Set - Tailpiece	貫通装飾・尻尾	관통 세트 - 꼬리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011125	2	5	5	1002	4100032;3000003	1;5000			111	7:goods_icon_4010225	7:goods_icon_4010225	1	1			穿透套-嘴套	穿透套-嘴套	Penetration Set - Mouthpiece	貫通装飾・顔	관통 세트 - 마스크	เซ็ต​เจาะ​เกราะ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011126	2	6	6	1002	4100032;3000003	1;5000			111	7:goods_icon_4010226	7:goods_icon_4010226	1	1			穿透套-爪饰	穿透套-爪飾	Penetration Set - Claws	貫通装飾・爪	관통 세트 - 장갑	เซ็ต​เจาะ​เกราะ​ -​ กรงเล็บ​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011131	3	1	1	1003	4100032;3000003	1;10000			111	7:goods_icon_4010231	7:goods_icon_4010231	1	1			穿透套-头饰	穿透套-頭飾	Penetration Set - Headpiece	貫通装飾・頭部	관통 세트 - 머리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หัว​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011132	3	2	2	1003	4100032;3000003	1;10000			111	7:goods_icon_4010232	7:goods_icon_4010232	1	1			穿透套-耳饰	穿透套-耳飾	Penetration Set - Earrings	貫通装飾・耳	관통 세트 - 귀 장식	เซ็ต​เจาะ​เกราะ​ -​ ต่างหู​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011133	3	3	3	1003	4100032;3000003	1;10000			111	7:goods_icon_4010233	7:goods_icon_4010233	1	1			穿透套-颈环	穿透套-頸環	Penetration Set - Necklace	貫通装飾・首	관통 세트 - 목걸이	เซ็ต​เจาะ​เกราะ​ -​ ปลอกคอ​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011134	3	4	4	1003	4100032;3000003	1;10000			111	7:goods_icon_4010234	7:goods_icon_4010234	1	1			穿透套-尾饰	穿透套-尾飾	Penetration Set - Tailpiece	貫通装飾・尻尾	관통 세트 - 꼬리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011135	3	5	5	1003	4100032;3000003	1;10000			111	7:goods_icon_4010235	7:goods_icon_4010235	1	1			穿透套-嘴套	穿透套-嘴套	Penetration Set - Mouthpiece	貫通装飾・顔	관통 세트 - 마스크	เซ็ต​เจาะ​เกราะ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011136	3	6	6	1003	4100032;3000003	1;10000			111	7:goods_icon_4010236	7:goods_icon_4010236	1	1			穿透套-爪饰	穿透套-爪飾	Penetration Set - Claws	貫通装飾・爪	관통 세트 - 장갑	เซ็ต​เจาะ​เกราะ​ -​ กรงเล็บ​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011141	4	1	1	1004	4100032;3000003	1;15000			111	7:goods_icon_4010241	7:goods_icon_4010241	1	1			穿透套-头饰	穿透套-頭飾	Penetration Set - Headpiece	貫通装飾・頭部	관통 세트 - 머리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หัว​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011142	4	2	2	1004	4100032;3000003	1;15000			111	7:goods_icon_4010242	7:goods_icon_4010242	1	1			穿透套-耳饰	穿透套-耳飾	Penetration Set - Earrings	貫通装飾・耳	관통 세트 - 귀 장식	เซ็ต​เจาะ​เกราะ​ -​ ต่างหู​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011143	4	3	3	1004	4100032;3000003	1;15000			111	7:goods_icon_4010243	7:goods_icon_4010243	1	1			穿透套-颈环	穿透套-頸環	Penetration Set - Necklace	貫通装飾・首	관통 세트 - 목걸이	เซ็ต​เจาะ​เกราะ​ -​ ปลอกคอ​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011144	4	4	4	1004	4100032;3000003	1;15000			111	7:goods_icon_4010244	7:goods_icon_4010244	1	1			穿透套-尾饰	穿透套-尾飾	Penetration Set - Tailpiece	貫通装飾・尻尾	관통 세트 - 꼬리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011145	4	5	5	1004	4100032;3000003	1;15000			111	7:goods_icon_4010245	7:goods_icon_4010245	1	1			穿透套-嘴套	穿透套-嘴套	Penetration Set - Mouthpiece	貫通装飾・顔	관통 세트 - 마스크	เซ็ต​เจาะ​เกราะ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011146	4	6	6	1004	4100032;3000003	1;15000			111	7:goods_icon_4010246	7:goods_icon_4010246	1	1			穿透套-爪饰	穿透套-爪飾	Penetration Set - Claws	貫通装飾・爪	관통 세트 - 장갑	เซ็ต​เจาะ​เกราะ​ -​ กรงเล็บ​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011151	5	1	1	1005	4100032;3000003	1;20000			111	7:goods_icon_4010251	7:goods_icon_4010251	1	1			穿透套-头饰	穿透套-頭飾	Penetration Set - Headpiece	貫通装飾・頭部	관통 세트 - 머리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หัว​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011152	5	2	2	1005	4100032;3000003	1;20000			111	7:goods_icon_4010252	7:goods_icon_4010252	1	1			穿透套-耳饰	穿透套-耳飾	Penetration Set - Earrings	貫通装飾・耳	관통 세트 - 귀 장식	เซ็ต​เจาะ​เกราะ​ -​ ต่างหู​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011153	5	3	3	1005	4100032;3000003	1;20000			111	7:goods_icon_4010253	7:goods_icon_4010253	1	1			穿透套-颈环	穿透套-頸環	Penetration Set - Necklace	貫通装飾・首	관통 세트 - 목걸이	เซ็ต​เจาะ​เกราะ​ -​ ปลอกคอ​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011154	5	4	4	1005	4100032;3000003	1;20000			111	7:goods_icon_4010254	7:goods_icon_4010254	1	1			穿透套-尾饰	穿透套-尾飾	Penetration Set - Tailpiece	貫通装飾・尻尾	관통 세트 - 꼬리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011155	5	5	5	1005	4100032;3000003	1;20000			111	7:goods_icon_4010255	7:goods_icon_4010255	1	1			穿透套-嘴套	穿透套-嘴套	Penetration Set - Mouthpiece	貫通装飾・顔	관통 세트 - 마스크	เซ็ต​เจาะ​เกราะ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011156	5	6	6	1005	4100032;3000003	1;20000			111	7:goods_icon_4010256	7:goods_icon_4010256	1	1			穿透套-爪饰	穿透套-爪飾	Penetration Set - Claws	貫通装飾・爪	관통 세트 - 장갑	เซ็ต​เจาะ​เกราะ​ -​ กรงเล็บ​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011161	6	1	1	1006	4100032;3000003	1;20000			111	7:goods_icon_4010261	7:goods_icon_4010261	1	1			穿透套-头饰	穿透套-頭飾	Penetration Set - Headpiece	貫通装飾・頭部	관통 세트 - 머리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หัว​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011162	6	2	2	1006	4100032;3000003	1;20000			111	7:goods_icon_4010262	7:goods_icon_4010262	1	1			穿透套-耳饰	穿透套-耳飾	Penetration Set - Earrings	貫通装飾・耳	관통 세트 - 귀 장식	เซ็ต​เจาะ​เกราะ​ -​ ต่างหู​	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011163	6	3	3	1006	4100032;3000003	1;20000			111	7:goods_icon_4010263	7:goods_icon_4010263	1	1			穿透套-颈环	穿透套-頸環	Penetration Set - Necklace	貫通装飾・首	관통 세트 - 목걸이	เซ็ต​เจาะ​เกราะ​ -​ ปลอกคอ​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011164	6	4	4	1006	4100032;3000003	1;20000			111	7:goods_icon_4010264	7:goods_icon_4010264	1	1			穿透套-尾饰	穿透套-尾飾	Penetration Set - Tailpiece	貫通装飾・尻尾	관통 세트 - 꼬리 장식	เซ็ต​เจาะ​เกราะ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011165	6	5	5	1006	4100032;3000003	1;20000			111	7:goods_icon_4010265	7:goods_icon_4010265	1	1			穿透套-嘴套	穿透套-嘴套	Penetration Set - Mouthpiece	貫通装飾・顔	관통 세트 - 마스크	เซ็ต​เจาะ​เกราะ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011166	6	6	6	1006	4100032;3000003	1;20000			111	7:goods_icon_4010266	7:goods_icon_4010266	1	1			穿透套-爪饰	穿透套-爪飾	Penetration Set - Claws	貫通装飾・爪	관통 세트 - 장갑	เซ็ต​เจาะ​เกราะ​ -​ กรงเล็บ​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011211	1	1	1	1001	4100032;3000003	1;2000			112	7:goods_icon_4010311	7:goods_icon_4010311	1	1			忍耐套-头饰	忍耐套-頭飾	Endurance Set - Headpiece	忍耐装飾・頭部	인내 세트 - 머리 장식	เซ็ตอดทน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011212	1	2	2	1001	4100032;3000003	1;2000			112	7:goods_icon_4010312	7:goods_icon_4010312	1	1			忍耐套-耳饰	忍耐套-耳飾	Endurance Set - Earrings	忍耐装飾・耳	인내 세트 - 귀 장식	เซ็ตอดทน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011213	1	3	3	1001	4100032;3000003	1;2000			112	7:goods_icon_4010313	7:goods_icon_4010313	1	1			忍耐套-颈环	忍耐套-頸環	Endurance Set - Necklace	忍耐装飾・首	인내 세트 - 목걸이	เซ็ตอดทน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011214	1	4	4	1001	4100032;3000003	1;2000			112	7:goods_icon_4010314	7:goods_icon_4010314	1	1			忍耐套-尾饰	忍耐套-尾飾	Endurance Set - Tailpiece	忍耐装飾・尻尾	인내 세트 - 꼬리 장식	เซ็ตอดทน - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011215	1	5	5	1001	4100032;3000003	1;2000			112	7:goods_icon_4010315	7:goods_icon_4010315	1	1			忍耐套-嘴套	忍耐套-嘴套	Endurance Set - Mouthpiece	忍耐装飾・顔	인내 세트 - 마스크	เซ็ตอดทน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011216	1	6	6	1001	4100032;3000003	1;2000			112	7:goods_icon_4010316	7:goods_icon_4010316	1	1			忍耐套-爪饰	忍耐套-爪飾	Endurance Set - Claws	忍耐装飾・爪	인내 세트 - 장갑	เซ็ตอดทน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011221	2	1	1	1002	4100032;3000003	1;5000			112	7:goods_icon_4010321	7:goods_icon_4010321	1	1			忍耐套-头饰	忍耐套-頭飾	Endurance Set - Headpiece	忍耐装飾・頭部	인내 세트 - 머리 장식	เซ็ตอดทน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011222	2	2	2	1002	4100032;3000003	1;5000			112	7:goods_icon_4010322	7:goods_icon_4010322	1	1			忍耐套-耳饰	忍耐套-耳飾	Endurance Set - Earrings	忍耐装飾・耳	인내 세트 - 귀 장식	เซ็ตอดทน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
4011223	2	3	3	1002	4100032;3000003	1;5000			112	7:goods_icon_4010323	7:goods_icon_4010323	1	1			忍耐套-颈环	忍耐套-頸環	Endurance Set - Necklace	忍耐装飾・首	인내 세트 - 목걸이	เซ็ตอดทน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011224	2	4	4	1002	4100032;3000003	1;5000			112	7:goods_icon_4010324	7:goods_icon_4010324	1	1			忍耐套-尾饰	忍耐套-尾飾	Endurance Set - Tailpiece	忍耐装飾・尻尾	인내 세트 - 꼬리 장식	เซ็ตอดทน - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน
4011225	2	5	5	1002	4100032;3000003	1;5000			112	7:goods_icon_4010325	7:goods_icon_4010325	1	1			忍耐套-嘴套	忍耐套-嘴套	Endurance Set - Mouthpiece	忍耐装飾・顔	인내 세트 - 마스크	เซ็ตอดทน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011226	2	6	6	1002	4100032;3000003	1;5000			112	7:goods_icon_4010326	7:goods_icon_4010326	1	1			忍耐套-爪饰	忍耐套-爪飾	Endurance Set - Claws	忍耐装飾・爪	인내 세트 - 장갑	เซ็ตอดทน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี
4011231	3	1	1	1003	4100032;3000003	1;10000			112	7:goods_icon_4010331	7:goods_icon_4010331	1	1			忍耐套-头饰	忍耐套-頭飾	Endurance Set - Headpiece	忍耐装飾・頭部	인내 세트 - 머리 장식	เซ็ตอดทน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP
