id	activityId	questId	taskCon1	taskCon1Para	taskGroup1	taskCon2	taskCon2Para	taskGroup2	taskCon3	taskCon3Para	taskGroup3	limitRewardId	limitRewardNum	limitTime	rewardId	rewardNum	openType	openParameter	status	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
1130205	3	12015031	1	2130202	1							9000047	400	172800	3000002;3000003	40;20000			1	选择完整的限制集合【无限藤蔓】参与怪谈并获得战斗胜利	選擇完整的限制集合【無限藤蔓】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Vines Unbound] restriction combination selected.	「無限蔓」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [무한 덩굴]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​เถาวัลย์​ไร้​ขอบเขต​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130206	3	12015031	1	2130203	1							9000047	400	172800	3000002;3000003	40;20000			1	选择完整的限制集合【生命根源】参与怪谈并获得战斗胜利	選擇完整的限制集合【生命根源】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Life Source] restriction combination selected.	「命の源」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [생명의 근원]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ต้นกำเนิด​ชีวิต​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130301	3	12015032	3	140	1							9000047	400	345600	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130302	3	12015032	3	250	1							9000047	600	345600	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130303	3	12015032	3	300	1							9000047	800	345600	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130304	3	12015032	1	2130301	1							9000047	400	345600	3000002;3000003	40;20000			1	选择完整的限制集合【神秘刻印】参与怪谈并获得战斗胜利	選擇完整的限制集合【神秘刻印】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Arcane Sigil] restriction combination selected.	「謎の刻印」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [신비한 각인]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​อักขระ​ลึกลับ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130305	3	12015032	1	2130302	1							9000047	400	345600	3000002;3000003	40;20000			1	选择完整的限制集合【领域结界】参与怪谈并获得战斗胜利	選擇完整的限制集合【領域結界】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Sanctum Field] restriction combination selected.	「結界領域」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [영역 결계]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​เขตแดน​ลี้ลับ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130306	3	12015032	1	2130303	1							9000047	400	345600	3000002;3000003	40;20000			1	选择完整的限制集合【咒怨复苏】参与怪谈并获得战斗胜利	選擇完整的限制集合【咒怨復蘇】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Curse Reborn] restriction combination selected.	「蘇りし呪怨」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [저주의 부활]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​คำสาป​อาฆาต​คืนชีพ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130401	3	12015033	3	140	1							9000047	400	518400	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130402	3	12015033	3	250	1							9000047	600	518400	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130403	3	12015033	3	300	1							9000047	800	518400	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130404	3	12015033	1	2130401	1							9000047	400	518400	3000002;3000003	40;20000			1	选择完整的限制集合【无痕的池沼】参与怪谈并获得战斗胜利	選擇完整的限制集合【無痕的池沼】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Silent Mire] restriction combination selected.	「淵のない池沼」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [흔적 없는 늪]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หนองน้ำ​ร้าง​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130405	3	12015033	1	2130402	1							9000047	400	518400	3000002;3000003	40;20000			1	选择完整的限制集合【无形的魔物】参与怪谈并获得战斗胜利	選擇完整的限制集合【無形的魔物】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Invisible Fiend] restriction combination selected.	「形のない魔物」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [형체 없는 마물]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ปีศาจ​ไร้​รูปร่าง​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130406	3	12015033	1	2130403	1							9000047	400	518400	3000002;3000003	40;20000			1	选择完整的限制集合【无心的人类】参与怪谈并获得战斗胜利	選擇完整的限制集合【無心的人類】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Heartless Human] restriction combination selected.	「心のない人間」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [무심한 인간]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​มนุษย์​ผู้​ไร้​จิตใจ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130501	3	12015034	3	140	1							9000047	400	691200	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130502	3	12015034	3	250	1							9000047	600	691200	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130503	3	12015034	3	300	1							9000047	800	691200	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130504	3	12015034	1	2130501	1							9000047	400	691200	3000002;3000003	40;20000			1	选择完整的限制集合【凭吊者】参与怪谈并获得战斗胜利	選擇完整的限制集合【憑弔者】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Graveshade] restriction combination selected.	「弔う者」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [추모자]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ผู้​ไว้อาลัย​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130505	3	12015034	1	2130502	1							9000047	400	691200	3000002;3000003	40;20000			1	选择完整的限制集合【盗墓贼】参与怪谈并获得战斗胜利	選擇完整的限制集合【盜墓賊】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Tomb Raider] restriction combination selected.	「墓荒らし」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [도굴꾼]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​โจร​ปล้น​สุสาน​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130506	3	12015034	1	2130503	1							9000047	400	691200	3000002;3000003	40;20000			1	选择完整的限制集合【活死人】参与怪谈并获得战斗胜利	選擇完整的限制集合【活死人】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Living Dead] restriction combination selected.	「生ける屍」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [산송장]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​คนตาย​คืนชีพ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130601	3	12015035	3	140	1							9000047	400	864000	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130602	3	12015035	3	250	1							9000047	600	864000	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130603	3	12015035	3	320	1							9000047	800	864000	3000002;3000003	40;40000			1	至少选择等级320级的【限制】参与怪谈并获得胜利	至少選擇等級320級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 320 or higher.	怪異Lv.320以上に達した状態で、怪談調査に参加して勝利する	320레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 320​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130604	3	12015035	1	2130601	1							9000047	400	864000	3000002;3000003	40;20000			1	选择完整的限制集合【笼中人】参与怪谈并获得战斗胜利	選擇完整的限制集合【籠中人】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Caged Soul] restriction combination selected.	「籠の中の人」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [감금된 자]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​คนใน​กรงขัง​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130605	3	12015035	1	2130602	1							9000047	400	864000	3000002;3000003	40;20000			1	选择完整的限制集合【玲珑局】参与怪谈并获得战斗胜利	選擇完整的限制集合【玲瓏局】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Intricate Gambit] restriction combination selected.	「玲瓏局」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [영롱한 국면]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​กลยุทธ์​อัจฉริยะ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130606	3	12015035	1	2130603	1							9000047	400	864000	3000002;3000003	40;20000			1	选择完整的限制集合【青灯游】参与怪谈并获得战斗胜利	選擇完整的限制集合【青燈遊】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Will-o'-the-Wisp] restriction combination selected.	「青灯遊」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [청등 유희]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ดวงไฟ​สี​มรกต​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130701	3	12015036	3	140	1							9000047	400	1036800	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130702	3	12015036	3	250	1							9000047	600	1036800	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130703	3	12015036	3	320	1							9000047	800	1036800	3000002;3000003	40;40000			1	至少选择等级320级的【限制】参与怪谈并获得胜利	至少選擇等級320級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 320 or higher.	怪異Lv.320以上に達した状態で、怪談調査に参加して勝利する	320레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 320​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130704	3	12015036	1	2130701	1							9000047	400	1036800	3000002;3000003	40;20000			1	选择完整的限制集合【无声讯息】参与怪谈并获得战斗胜利	選擇完整的限制集合【無聲訊息】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Silent Message] restriction combination selected.	「無言のメッセージ」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [무성한 신호]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ข้อความ​ไร้​เสียง​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130705	3	12015036	1	2130702	1							9000047	400	1036800	3000002;3000003	40;20000			1	选择完整的限制集合【千变万化】参与怪谈并获得战斗胜利	選擇完整的限制集合【千變萬化】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Shapeshifter] restriction combination selected.	「千変万化」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [천변만화]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​พัน​แปร​หมื่น​ผัน​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130706	3	12015036	1	2130703	1							9000047	400	1036800	3000002;3000003	40;20000			1	选择完整的限制集合【幽灵集会】参与怪谈并获得战斗胜利	選擇完整的限制集合【幽靈集會】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Spectral Conclave] restriction combination selected.	「幽霊のお茶会」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [유령의 집회]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ชุมนุม​วิญญาณ​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130801	3	12015037	3	140	1							9000047	400	1209600	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130802	3	12015037	3	250	1							9000047	600	1209600	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130803	3	12015037	3	320	1							9000047	800	1209600	3000002;3000003	40;40000			1	至少选择等级320级的【限制】参与怪谈并获得胜利	至少選擇等級320級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 320 or higher.	怪異Lv.320以上に達した状態で、怪談調査に参加して勝利する	320레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 320​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130804	3	12015037	1	2130801	1							9000047	400	1209600	3000002;3000003	40;20000			1	选择完整的限制集合【泣血之木】参与怪谈并获得战斗胜利	選擇完整的限制集合【泣血之木】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Weeping Bloodwood] restriction combination selected.	「泣血の木」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [피눈물 나무]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​ร่ำไห้​เป็น​สายเลือด​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130805	3	12015037	1	2130802	1							9000047	400	1209600	3000002;3000003	40;20000			1	选择完整的限制集合【树下低语】参与怪谈并获得战斗胜利	選擇完整的限制集合【樹下低語】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Rootwhisper] restriction combination selected.	「樹下の囁き」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [나무 아래 속삭임]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​เสียง​กระซิบ​ใต้​ร่มไม้​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130806	3	12015037	1	2130803	1							9000047	400	1209600	3000002;3000003	40;20000			1	选择完整的限制集合【枯骨作枝】参与怪谈并获得战斗胜利	選擇完整的限制集合【枯骨作枝】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Bonebough] restriction combination selected.	「枯骨枝」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [말라붙은 뼈 가지]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​กิ่งก้าน​กระดูก​แห้ง​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
