id	activityId	questId	groupId	siteType	tagLoc	tagId	tagOr	lineType	startLoc	endLoc	lightTag	status
41301206	3	12015030	2130104	2	2;4			5	2;4	2;4	41301187;41301188;41301189;41301190	1
41301207	3	12015030	2130104	2	3;6			2	3;6	3;2	41301191;41301192;41301193;41301194	1
41301208	3	12015030	2130104	2	3;4			1	3;4	3;4	41301191;41301192;41301193;41301194	1
41301209	3	12015030	2130104	2	3;4			3	3;4	3;4	41301191;41301192;41301193;41301194	1
41301210	3	12015030	2130104	2	4;6			4	4;6	4;2	41301195;41301196;41301197	1
41301211	3	12015030	2130104	2	4;4			5	4;4	4;4	41301195;41301196;41301197	1
41301212	3	12015030	2130104	2	4;4			3	4;4	4;4	41301195;41301196;41301197	1
41301213	3	12015030	2130104	2	5;4			3	5;4	5;4	41301198;41301199;41301200;41301201	1
41301214	3	12015030	2130105	1	1;7	31301166						1
41301215	3	12015030	2130105	1	1;3	31301170						1
41301216	3	12015030	2130105	1	2;7	31301167						1
41301217	3	12015030	2130105	1	2;4	31301171						1
41301218	3	12015030	2130105	1	2;2	31301172						1
41301219	3	12015030	2130105	1	3;7	31301168						1
41301220	3	12015030	2130105	1	3;3	31301173						1
41301221	3	12015030	2130105	1	4;7	31301169						1
41301222	3	12015030	2130105	1	4;5	31301174						1
41301223	3	12015030	2130105	1	4;3	31301175						1
41301224	3	12015030	2130105	1	4;1	31301176						1
41301225	3	12015030	2130105	1	6;7	31301177						1
41301226	3	12015030	2130105	1	6;5	31301178						1
41301227	3	12015030	2130105	1	6;3	31301179						1
41301228	3	12015030	2130105	2	1;7			3	1;7	1;7	41301214	1
41301229	3	12015030	2130105	2	1;4			2	1;4	1;2	41301215	1
41301230	3	12015030	2130105	2	1;3			1	1;3	1;3	41301215	1
41301231	3	12015030	2130105	2	2;7			3	2;7	2;7	41301216	1
41301232	3	12015030	2130105	2	2;4			4	2;4	2;2	41301217;41301218	1
41301233	3	12015030	2130105	2	2;3			5	2;3	2;3	41301217;41301218	1
41301234	3	12015030	2130105	2	3;7			3	3;7	3;7	41301219	1
41301235	3	12015030	2130105	2	3;5			2	3;5	3;1	41301220	1
41301236	3	12015030	2130105	2	3;3			1	3;3	3;3	41301220	1
41301237	3	12015030	2130105	2	3;3			3	3;3	3;3	41301220	1
41302101	3	12015031	2130201	1	1;4	31302101						1
41302102	3	12015031	2130201	1	2;7	31302102						1
41302103	3	12015031	2130201	1	2;4	31302103						1
41302104	3	12015031	2130201	1	2;1	31302104						1
41302105	3	12015031	2130201	1	3;7	31302105						1
41302106	3	12015031	2130201	1	3;1	31302106						1
41302107	3	12015031	2130201	1	4;5	31302107	130201					1
41302108	3	12015031	2130201	1	4;3	31302108	130201					1
41302109	3	12015031	2130201	1	5;7	31302109						1
41302110	3	12015031	2130201	1	5;4	31302110						1
41302111	3	12015031	2130201	1	5;1	31302111						1
41302112	3	12015031	2130201	1	6;5	31302112	130202					1
41302113	3	12015031	2130201	1	6;3	31302113	130202					1
41302114	3	12015031	2130201	2	1;7			2	1;7	1;1	41302101	1
41302115	3	12015031	2130201	2	1;4			3	1;4	1;4	41302101	1
41302116	3	12015031	2130201	2	2;1			1	1;4	1;4	41302101	1
41302117	3	12015031	2130201	2	2;1			3	2;1	2;1	41302104	1
41302118	3	12015031	2130201	2	2;7			3	2;7	2;7	41302102	1
41302119	3	12015031	2130201	2	3;7			4	3;7	3;1	41302105;41302106	1
41302120	3	12015031	2130201	2	3;4			5	3;4	3;4	41302105;41302106	1
41302121	3	12015031	2130201	2	4;7			2	4;7	4;1	41302107;41302108	1
41302122	3	12015031	2130201	2	4;4			1	4;4	4;4	41302107;41302108	1
41302123	3	12015031	2130201	2	4;4			3	4;4	4;4	41302107;41302108	1
41302124	3	12015031	2130201	2	5;4			3	5;4	5;4	41302110	1
41302125	3	12015031	2130202	1	1;3	31302114						1
41302126	3	12015031	2130202	1	2;5	31302115						1
41302127	3	12015031	2130202	1	2;1	31302116						1
41302128	3	12015031	2130202	1	3;7	31302117	130203					1
41302129	3	12015031	2130202	1	3;5	31302118	130203					1
41302130	3	12015031	2130202	1	3;3	31302119						1
41302131	3	12015031	2130202	1	3;1	31302120						1
41302132	3	12015031	2130202	1	4;6	31302121						1
41302133	3	12015031	2130202	1	4;1	31302122						1
41302134	3	12015031	2130202	1	5;7	31302123	130204					1
41302135	3	12015031	2130202	1	5;5	31302124	130204					1
41302136	3	12015031	2130202	1	6;6	31302125						1
41302137	3	12015031	2130202	2	1;5			2	1;5	1;1	41302125	1
41302138	3	12015031	2130202	2	1;4			1	1;4	1;4	41302125	1
41302139	3	12015031	2130202	2	2;6			2	2;6	2;3	41302126	1
41302140	3	12015031	2130202	2	2;5			1	2;5	2;5	41302126	1
41302141	3	12015031	2130202	2	2;1			3	2;1	2;1	41302127	1
41302142	3	12015031	2130202	2	3;6			3	3;6	3;6	41302128;41302129	1
41302143	3	12015031	2130202	2	3;1			3	3;1	3;1	41302130	1
41302144	3	12015031	2130202	2	4;6			3	4;6	4;6	41302132	1
41302145	3	12015031	2130202	2	5;6			3	5;6	5;6	41302134;41302135	1
41302146	3	12015031	2130203	1	1;4	31302126						1
41302147	3	12015031	2130203	1	2;5	31302127	130205					1
41302148	3	12015031	2130203	1	2;3	31302128	130205					1
41302149	3	12015031	2130203	1	3;6	31302129						1
41302150	3	12015031	2130203	1	3;2	31302130						1
41302151	3	12015031	2130203	1	4;7	31302131	130206					1
41302152	3	12015031	2130203	1	4;5	31302132	130206					1
41302153	3	12015031	2130203	1	4;3	31302133	130207					1
41302154	3	12015031	2130203	1	4;1	31302134	130207					1
41302155	3	12015031	2130203	1	5;6	31302135						1
41302156	3	12015031	2130203	1	5;3	31302136	130208					1
41302157	3	12015031	2130203	1	5;1	31302137	130208					1
41302158	3	12015031	2130203	1	6;2	31302138						1
41302159	3	12015031	2130203	2	1;4			3	1;4	1;4	41302146	1
41302160	3	12015031	2130203	2	2;6			2	2;6	2;2	41302147;41302148	1
41302161	3	12015031	2130203	2	2;4			1	2;4	2;4	41302147;41302148	1
41302162	3	12015031	2130203	2	3;6			3	3;6	3;6	41302149	1
41302163	3	12015031	2130203	2	3;2			3	3;2	3;2	41302150	1
41302164	3	12015031	2130203	2	4;6			3	4;6	4;6	41302151;41302152	1
41302165	3	12015031	2130203	2	4;2			3	4;2	4;2	41302153;41302154	1
41302166	3	12015031	2130203	2	5;2			3	5;2	5;2	41302156;41302157	1
41303101	3	12015032	2130301	1	1;6	31303101						1
41303102	3	12015032	2130301	1	1;2	31303102						1
41303103	3	12015032	2130301	1	2;6	31303103						1
41303104	3	12015032	2130301	1	2;3	31303104	130301					1
41303105	3	12015032	2130301	1	2;1	31303105	130301					1
41303106	3	12015032	2130301	1	3;6	31303106						1
41303107	3	12015032	2130301	1	3;3	31303107						1
41303108	3	12015032	2130301	1	3;1	31303108						1
41303109	3	12015032	2130301	1	4;7	31303109	130302					1
41303110	3	12015032	2130301	1	4;5	31303110	130302					1
41303111	3	12015032	2130301	1	4;2	31303111						1
41303112	3	12015032	2130301	1	5;4	31303112						1
41303113	3	12015032	2130301	1	6;4	31303113						1
41303114	3	12015032	2130301	2	1;6			3	1;6	1;6	41303101	1
41303115	3	12015032	2130301	2	1;2			3	1;2	1;2	41303102	1
41303116	3	12015032	2130301	2	2;6			3	2;6	2;6	41303103	1
41303117	3	12015032	2130301	2	2;3			2	2;3	2;1	41303104;41303105	1
41303118	3	12015032	2130301	2	2;2			1	2;2	2;2	41303104;41303105	1
41303119	3	12015032	2130301	2	3;6			3	3;6	3;6	41303106	1
41303120	3	12015032	2130301	2	3;3			4	3;3	3;1	41303107;41303108	1
41303121	3	12015032	2130301	2	3;2			5	3;2	3;2	41303107;41303108	1
41303122	3	12015032	2130301	2	4;6			4	4;6	4;2	41303109;41303110;41303111	1
41303123	3	12015032	2130301	2	4;4			5	4;4	4;4	41303109;41303110;41303111	1
41303124	3	12015032	2130301	2	5;4			3	5;4	5;4	41303112	1
41303125	3	12015032	2130302	1	1;4	31303114						1
41303126	3	12015032	2130302	1	2;6	31303115						1
41303127	3	12015032	2130302	1	2;3	31303116	130303					1
41303128	3	12015032	2130302	1	2;1	31303117	130303					1
41303129	3	12015032	2130302	1	3;4	31303118						1
41303130	3	12015032	2130302	1	4;5	31303119	130304					1
41303131	3	12015032	2130302	1	4;3	31303120	130304					1
41303132	3	12015032	2130302	1	5;6	31303121						1
41303133	3	12015032	2130302	1	5;2	31303122						1
41303134	3	12015032	2130302	1	6;6	31303123						1
41303135	3	12015032	2130302	1	6;2	31303124						1
41303136	3	12015032	2130302	2	1;6			2	1;6	1;2	41303125	1
41303137	3	12015032	2130302	2	1;4			1	1;4	1;4	41303125	1
41303138	3	12015032	2130302	2	2;6			4	2;6	2;2	41303126;41303127;41303128	1
41303139	3	12015032	2130302	2	2;4			5	2;4	2;4	41303126;41303127;41303128	1
41303140	3	12015032	2130302	2	3;4			3	3;4	3;4	41303129	1
41303141	3	12015032	2130302	2	4;6			2	4;6	4;2	41303130;41303131	1
41303142	3	12015032	2130302	2	4;4			1	4;4	4;4	41303130;41303131	1
41303143	3	12015032	2130302	2	5;6			3	5;6	5;6	41303132	1
41303144	3	12015032	2130302	2	5;2			3	5;2	5;2	41303133	1
41303145	3	12015032	2130303	1	1;6	31303125						1
41303146	3	12015032	2130303	1	1;2	31303126						1
41303147	3	12015032	2130303	1	2;6	31303127						1
41303148	3	12015032	2130303	1	2;3	31303128	130305					1
41303149	3	12015032	2130303	1	2;1	31303129	130305					1
41303150	3	12015032	2130303	1	3;6	31303130						1
41303151	3	12015032	2130303	1	3;2	31303131						1
41303152	3	12015032	2130303	1	4;7	31303132	130306					1
41303153	3	12015032	2130303	1	4;5	31303133	130306					1
41303154	3	12015032	2130303	1	4;2	31303134						1
41303155	3	12015032	2130303	1	5;4	31303135						1
41303156	3	12015032	2130303	1	6;5	31303136						1
41303157	3	12015032	2130303	1	6;3	31303137						1
41303158	3	12015032	2130303	2	1;6			3	1;6	1;6	41303145	1
41303159	3	12015032	2130303	2	1;2			3	1;2	1;2	41303146	1
41303160	3	12015032	2130303	2	2;6			3	2;6	2;6	41303147	1
41303161	3	12015032	2130303	2	2;2			3	2;2	2;2	41303148;41303149	1
41303162	3	12015032	2130303	2	3;6			3	3;6	3;6	41303150	1
41303163	3	12015032	2130303	2	3;2			3	3;2	3;2	41303151	1
41303164	3	12015032	2130303	2	4;6			4	4;6	4;2	41303152;41303153;41303154	1
41303165	3	12015032	2130303	2	4;4			5	4;4	4;4	41303152;41303153;41303154	1
41303166	3	12015032	2130303	2	5;5			2	5;5	5;3	41303155	1
41303167	3	12015032	2130303	2	5;4			1	5;4	5;4	41303155	1
41304101	3	12015033	2130401	1	1;4	31304101						1
41304102	3	12015033	2130401	1	2;5	31304102	130401					1
41304103	3	12015033	2130401	1	2;3	31304103	130401					1
41304104	3	12015033	2130401	1	3;6	31304104						1
41304105	3	12015033	2130401	1	3;4	31304105						1
41304106	3	12015033	2130401	1	3;2	31304106						1
41304107	3	12015033	2130401	1	4;7	31304107	130402					1
41304108	3	12015033	2130401	1	4;5	31304108	130402					1
41304109	3	12015033	2130401	1	4;3	31304109	130403					1
41304110	3	12015033	2130401	1	4;1	31304110	130403					1
41304111	3	12015033	2130401	1	5;4	31304111						1
41304112	3	12015033	2130401	1	6;4	31304112						1
41304113	3	12015033	2130401	2	1;4			3	1;4	1;4	41304101	1
41304114	3	12015033	2130401	2	2;6			2	2;6	2;2	41304102;41304103	1
41304115	3	12015033	2130401	2	2;4			1	2;4	2;4	41304102;41304103	1
41304116	3	12015033	2130401	2	2;4			3	2;4	2;4	41304102;41304103	1
41304117	3	12015033	2130401	2	3;6			3	3;6	3;6	41304104	1
41304118	3	12015033	2130401	2	3;2			3	3;2	3;2	41304106	1
41304119	3	12015033	2130401	2	4;6			4	4;6	4;2	41304107;41304108;41304109;41304110	1
41304120	3	12015033	2130401	2	4;4			5	4;4	4;4	41304107;41304108;41304109;41304110	1
41304121	3	12015033	2130401	2	5;4			3	5;4	5;4	41304111	1
41304122	3	12015033	2130402	1	1;4	31304113						1
41304123	3	12015033	2130402	1	2;6	31304114						1
41304124	3	12015033	2130402	1	2;3	31304115	130404					1
41304125	3	12015033	2130402	1	2;1	31304116	130404					1
41304126	3	12015033	2130402	1	3;6	31304117						1
41304127	3	12015033	2130402	1	3;2	31304118						1
41304128	3	12015033	2130402	1	4;5	31304119	130405					1
41304129	3	12015033	2130402	1	4;3	31304120	130405					1
41304130	3	12015033	2130402	1	5;5	31304121						1
41304131	3	12015033	2130402	1	5;3	31304122						1
41304132	3	12015033	2130402	1	6;5	31304123						1
41304133	3	12015033	2130402	1	6;3	31304124						1
41304134	3	12015033	2130402	2	1;6			2	1;6	1;2	41304122	1
41304135	3	12015033	2130402	2	1;4			1	1;4	1;4	41304123	1
41304136	3	12015033	2130402	2	2;6			3	2;6	2;6	41304124;41304125	1
41304137	3	12015033	2130402	2	2;2			3	2;2	2;2	41304126;41304127	1
41304138	3	12015033	2130402	2	3;6			4	3;6	3;2	41304126;41304127	1
41304139	3	12015033	2130402	2	3;4			5	3;4	3;4	41304126;41304127	1
41304140	3	12015033	2130402	2	4;5			2	4;5	4;3	41304128;41304129	1
41304141	3	12015033	2130402	2	4;4			1	4;4	4;4	41304128;41304129	1
41304142	3	12015033	2130402	2	5;5			3	5;5	5;5	41304130	1
41304143	3	12015033	2130402	2	5;3			3	5;3	5;3	41304131	1
41304144	3	12015033	2130403	1	1;5	31304125						1
41304145	3	12015033	2130403	1	1;2	31304126						1
41304146	3	12015033	2130403	1	2;6	31304127	130406					1
41304147	3	12015033	2130403	1	2;4	31304128	130406					1
41304148	3	12015033	2130403	1	2;2	31304129						1
41304149	3	12015033	2130403	1	3;5	31304130						1
41304150	3	12015033	2130403	1	3;2	31304131						1
41304151	3	12015033	2130403	1	4;5	31304132						1
41304152	3	12015033	2130403	1	5;6	31304133	130407					1
41304153	3	12015033	2130403	1	5;4	31304134	130407					1
41304154	3	12015033	2130403	1	6;6	31304135						1
41304155	3	12015033	2130403	1	6;4	31304136						1
41304156	3	12015033	2130403	2	1;5			3	1;5	1;5	41304144	1
41304157	3	12015033	2130403	2	1;2			3	1;2	1;2	41304145	1
41304158	3	12015033	2130403	2	2;5			3	2;5	2;5	41304146;41304147	1
41304159	3	12015033	2130403	2	2;2			3	2;2	2;2	41304148	1
41304160	3	12015033	2130403	2	3;5			3	3;5	3;5	41304149	1
41304161	3	12015033	2130403	2	4;5			3	4;5	4;5	41304151	1
41304162	3	12015033	2130403	2	5;5			1	5;5	5;5	41304152;41304153	1
41304163	3	12015033	2130403	2	5;6			2	5;6	5;4	41304152;41304153	1
41305101	3	12015034	2130501	1	1;6	31305101						1
41305102	3	12015034	2130501	1	2;7	31305102	31305102					1
41305103	3	12015034	2130501	1	2;5	31305103	31305102					1
41305104	3	12015034	2130501	1	3;6	31305104						1
41305105	3	12015034	2130501	1	4;6	31305105						1
41305106	3	12015034	2130501	1	1;2	31305106						1
41305107	3	12015034	2130501	1	2;2	31305107						1
41305108	3	12015034	2130501	1	3;1	31305108	31305108					1
41305109	3	12015034	2130501	1	3;3	31305109	31305108					1
41305110	3	12015034	2130501	1	4;2	31305110						1
41305111	3	12015034	2130501	1	5;4	31305111						1
41305112	3	12015034	2130501	1	6;4	31305112						1
41305113	3	12015034	2130501	2	1;6			3	1;6	1;6	41305101	1
41305114	3	12015034	2130501	2	1;2			3	2;6	2;6	41305102;41305103	1
41305115	3	12015034	2130501	2	2;6			3	3;6	3;6	41305104	1
41305116	3	12015034	2130501	2	2;3			4	4;6	4;2	41305105;41305110	1
41305117	3	12015034	2130501	2	2;2			5	4;4	4;4	41305105;41305110	1
41305118	3	12015034	2130501	2	3;6			3	5;4	5;4	41305111	1
41305119	3	12015034	2130501	2	3;3			3	1;2	1;2	41305106	1
41305120	3	12015034	2130501	2	3;2			3	2;2	2;2	41305107	1
41305121	3	12015034	2130501	2	4;6			3	3;2	3;2	41305108;41305109	1
41305125	3	12015034	2130502	1	1;5	31305113	31305113					1
41305126	3	12015034	2130502	1	1;3	31305114	31305113					1
41305127	3	12015034	2130502	1	2;6	31305115						1
41305128	3	12015034	2130502	1	3;7	31305116						1
41305129	3	12015034	2130502	1	3;5	31305117						1
41305130	3	12015034	2130502	1	4;6	31305118						1
41305131	3	12015034	2130502	1	2;2	31305119						1
41305132	3	12015034	2130502	1	3;1	31305120	31305120					1
41305133	3	12015034	2130502	1	3;3	31305121	31305120					1
41305134	3	12015034	2130502	1	4;2	31305122						1
41305135	3	12015034	2130502	1	5;4	31305123						1
41305136	3	12015034	2130502	1	6;4	31305124						1
41305137	3	12015034	2130502	2	1;4			1	1;4	1;4	31105113;31105114	1
41305138	3	12015034	2130502	2	2;6			2	1;6	1;2	31105113;31105114	1
41305139	3	12015034	2130502	2	2;4			1	2;6	2;6	41305127	1
41305140	3	12015034	2130502	2	3;4			2	2;7	2;5	41305127	1
41305141	3	12015034	2130502	2	4;6			4	3;7	3;5	41305128;41305129	1
41305142	3	12015034	2130502	2	4;4			5	3;6	3;6	41305128;41305129	1
41305143	3	12015034	2130502	2	5;6			3	2;2	2;2	41305131	1
41305144	3	12015034	2130502	2	5;2			3	3;2	3;2	41305132;41305133	1
41305145	3	12015034	2130502	2	5;2			4	4;6	4;2	41305134;41305130	1
41305146	3	12015034	2130502	2	5;2			5	4;4	4;4	41305134;41305130	1
41305147	3	12015034	2130502	2	5;2			3	5;4	5;4	41305135	1
41305148	3	12015034	2130503	1	1;6	31305125						1
41305149	3	12015034	2130503	1	2;7	31305126						1
41305150	3	12015034	2130503	1	2;5	31305127						1
41305151	3	12015034	2130503	1	3;6	31305128						1
41305152	3	12015034	2130503	1	1;3	31305129	31305129					1
41305153	3	12015034	2130503	1	1;1	31305130	31305129					1
41305154	3	12015034	2130503	1	2;3	31305131	31305131					1
41305155	3	12015034	2130503	1	2;1	31305132	31305131					1
41305156	3	12015034	2130503	1	3;2	31305133						1
41305157	3	12015034	2130503	1	4;4	31305134						1
41305158	3	12015034	2130503	1	5;5	31305135	31305135					1
41305159	3	12015034	2130503	1	5;3	31305136	31305135					1
41305160	3	12015034	2130503	1	6;4	31305137						1
41305161	3	12015034	2130503	2	1;6			1	1;6	1;6	41305148	1
41305162	3	12015034	2130503	2	1;2			2	1;7	1;5	41305148	1
41305163	3	12015034	2130503	2	2;6			4	2;7	2;5	41305149;41305150	1
41305164	3	12015034	2130503	2	2;2			5	2;6	2;6	41305149;41305150	1
41305165	3	12015034	2130503	2	3;6			3	1;2	1;2	41305152;41305153	1
41305166	3	12015034	2130503	2	3;2			3	2;2	2;2	41305154;41305155	1
41305167	3	12015034	2130503	2	4;6			4	3;6	3;2	41305151;41305156	1
41305168	3	12015034	2130503	2	4;4			5	3;4	3;4	41305151;41305156	1
41305169	3	12015034	2130503	2	5;5			3	4;4	4;4	41305157	1
41305170	3	12015034	2130503	2	5;4			3	5;4	5;4	41305158;41305159	1
41306101	3	12015035	2130601	1	1;6	31306101						1
41306102	3	12015035	2130601	1	1;4	31306102						1
41306103	3	12015035	2130601	1	1;2	31306103						1
41306104	3	12015035	2130601	1	2;5	31306104	31306104					1
41306105	3	12015035	2130601	1	2;3	31306105	31306104					1
41306106	3	12015035	2130601	1	3;6	31306106						1
41306107	3	12015035	2130601	1	3;2	31306107						1
41306108	3	12015035	2130601	1	4;7	31306108	31306108					1
41306109	3	12015035	2130601	1	4;5	31306109	31306108					1
41306110	3	12015035	2130601	1	4;3	31306110	31306110					1
41306111	3	12015035	2130601	1	4;1	31306111	31306110					1
41306112	3	12015035	2130601	1	5;4	31306112						1
41306113	3	12015035	2130601	1	6;4	31306113						1
41306114	3	12015035	2130601	2	1;6			4	1;6	1;2	41306101;41306102;41306103	1
41306115	3	12015035	2130601	2	1;2			3	1;4	1;4	41306101;41306102;41306103	1
41306116	3	12015035	2130601	2	2;6			2	2;6	2;2	41306104;41306105	1
41306117	3	12015035	2130601	2	2;3			1	2;4	2;4	41306104;41306105	1
41306118	3	12015035	2130601	2	2;2			3	3;6	3;6	41306106	1
41306119	3	12015035	2130601	2	3;6			3	3;2	3;2	41306107	1
41306120	3	12015035	2130601	2	3;3			4	4;6	4;2	41306108;41306109;41306110;41306111	1
41306121	3	12015035	2130601	2	3;2			5	4;4	4;4	41306112	1
41306122	3	12015035	2130601	2	4;6			3	5;4	5;4	41306113	1
41306125	3	12015035	2130602	1	1;5	31306114	31306114					1
41306126	3	12015035	2130602	1	1;3	31306115	31306114					1
41306127	3	12015035	2130602	1	2;5	31306116						1
41306128	3	12015035	2130602	1	2;3	31306117						1
41306129	3	12015035	2130602	1	3;6	31306118						1
41306130	3	12015035	2130602	1	3;4	31306119						1
41306131	3	12015035	2130602	1	4;6	31306120	31306120					1
41306132	3	12015035	2130602	1	4;4	31306121	31306120					1
41306133	3	12015035	2130602	1	5;7	31306122						1
41306134	3	12015035	2130602	1	5;3	31306123						1
41306135	3	12015035	2130602	1	6;7	31306124						1
41306136	3	12015035	2130602	1	6;3	31306125						1
41306137	3	12015035	2130602	2	1;4			1	1;4	1;4	41306125;41306126	1
41306138	3	12015035	2130602	2	2;6			2	1;5	1;3	41306125;41306126	1
41306139	3	12015035	2130602	2	2;4			1	2;5	2;5	41306127	1
41306140	3	12015035	2130602	2	3;4			2	2;6	2;4	41306127	1
41306141	3	12015035	2130602	2	4;6			4	3;6	3;4	41306129;41306130	1
41306142	3	12015035	2130602	2	4;4			5	3;5	3;5	41306129;41306130	1
41306143	3	12015035	2130602	2	5;6			1	4;5	4;5	41306131;41306132	1
41306144	3	12015035	2130602	2	5;2			2	4;7	4;3	41306131;41306132	1
41306145	3	12015035	2130602	2	5;2			3	5;7	5;7	41306133	1
41306146	3	12015035	2130602	2	5;2			3	5;3	5;3	41306134	1
41306148	3	12015035	2130603	1	1;6	31306127						1
41306149	3	12015035	2130603	1	1;2	31306128						1
41306150	3	12015035	2130603	1	2;7	31306129						1
41306151	3	12015035	2130603	1	2;5	31306130						1
41306152	3	12015035	2130603	1	2;3	31306131	31306131					1
41306153	3	12015035	2130603	1	2;1	31306132	31306131					1
41306154	3	12015035	2130603	1	3;6	31306133						1
41306155	3	12015035	2130603	1	3;2	31306134						1
41306156	3	12015035	2130603	1	4;4	31306135						1
41306157	3	12015035	2130603	1	5;4	31306136						1
41306158	3	12015035	2130603	1	6;5	31306137	31306137					1
41306159	3	12015035	2130603	1	6;3	31306138	31306137					1
41306161	3	12015035	2130603	2	1;6			1	1;6	1;6	41306148	1
41306162	3	12015035	2130603	2	1;2			2	1;7	1;5	41306148	1
41306163	3	12015035	2130603	2	2;6			3	1;2	1;2	41306149	1
41306164	3	12015035	2130603	2	2;2			4	2;7	2;5	41306150;41306150	1
41306165	3	12015035	2130603	2	3;6			5	2;6	2;6	41306150;41306150	1
41306166	3	12015035	2130603	2	3;2			3	2;2	2;2	41306152;41306153	1
41306167	3	12015035	2130603	2	4;6			4	3;6	3;2	41306154;41306155	1
41306168	3	12015035	2130603	2	4;4			5	3;4	3;4	41306154;41306155	1
41306169	3	12015035	2130603	2	5;5			3	4;4	4;4	41306156	1
41306170	3	12015035	2130603	2	5;4			3	5;4	5;4	41306157	1
41307101	3	12015036	2130701	1	1;5	31307101	31307101					1
41307102	3	12015036	2130701	1	1;3	31307102	31307101					1
41307103	3	12015036	2130701	1	2;4	31307103						1
41307104	3	12015036	2130701	1	3;6	31307104						1
41307105	3	12015036	2130701	1	3;4	31307105						1
41307106	3	12015036	2130701	1	3;2	31307106						1
41307107	3	12015036	2130701	1	4;5	31307107	31307107					1
41307108	3	12015036	2130701	1	4;3	31307108	31307107					1
41307109	3	12015036	2130701	1	5;5	31307109						1
41307110	3	12015036	2130701	1	5;3	31307110						1
41307111	3	12015036	2130701	1	6;4	31307111						1
41307114	3	12015036	2130701	2	1;6			3	1;4	1;4	41307101;41307102	1
41307115	3	12015036	2130701	2	1;2			1	2;4	2;4	41307103	1
41307116	3	12015036	2130701	2	2;6			2	2;6	2;2	41307103	1
41307117	3	12015036	2130701	2	2;3			3	2;4	2;4	41307103	1
41307118	3	12015036	2130701	2	2;2			3	3;4	3;4	41307104;41307105;41307106	1
41307119	3	12015036	2130701	2	3;6			4	3;6	3;2	41307104;41307105;41307106	1
41307120	3	12015036	2130701	2	3;3			5	3;4	3;4	41307104;41307105;41307106	1
41307121	3	12015036	2130701	2	3;2			1	4;4	4;4	41307107;41307108	1
41307122	3	12015036	2130701	2	4;6			2	4;5	4;3	41307107;41307108	1
41307123	3	12015036	2130701	2	3;2			4	5;5	5;3	41307109;41307110	1
41307124	3	12015036	2130701	2	4;6			5	5;4	5;4	41307109;41307110	1
41307125	3	12015036	2130702	1	1;6	31307114						1
41307126	3	12015036	2130702	1	1;2	31307115						1
41307127	3	12015036	2130702	1	2;7	31307116	31307116					1
41307128	3	12015036	2130702	1	2;5	31307117	31307116					1
41307129	3	12015036	2130702	1	2;2	31307118						1
41307130	3	12015036	2130702	1	3;4	31307119						1
41307131	3	12015036	2130702	1	4;5	31307120						1
41307132	3	12015036	2130702	1	4;3	31307121						1
41307133	3	12015036	2130702	1	5;5	31307122	31307122					1
41307134	3	12015036	2130702	1	5;3	31307123	31307122					1
41307135	3	12015036	2130702	1	6;5	31307124						1
41307136	3	12015036	2130702	1	6;3	31307125						1
41307137	3	12015036	2130702	2	1;4			3	1;2	1;2	41307125	1
41307138	3	12015036	2130702	2	2;6			3	1;6	1;6	41307126	1
41307139	3	12015036	2130702	2	2;4			4	2;6	2;2	41307127;41307128;41307129	1
41307140	3	12015036	2130702	2	3;4			5	2;4	2;4	41307127;41307128;41307129	1
41307141	3	12015036	2130702	2	4;6			1	3;4	3;4	41307130	1
41307142	3	12015036	2130702	2	4;4			2	3;5	3;3	41307130	1
41307143	3	12015036	2130702	2	5;6			4	4;5	4;3	41307131;41307132	1
41307144	3	12015036	2130702	2	5;2			5	4;4	4;4	41307131;41307132	1
41307145	3	12015036	2130702	2	5;2			1	5;4	5;4	41307133;41307134	1
41307146	3	12015036	2130702	2	5;2			2	5;5	5;3	41307133;41307134	1
41307148	3	12015036	2130703	1	1;6	31307126						1
41307149	3	12015036	2130703	1	1;2	31307127						1
41307150	3	12015036	2130703	1	2;7	31307128	31307128					1
41307151	3	12015036	2130703	1	2;5	31307129	31307128					1
41307152	3	12015036	2130703	1	2;2	31307130						1
41307153	3	12015036	2130703	1	3;7	31307131						1
41307154	3	12015036	2130703	1	3;5	31307132						1
41307155	3	12015036	2130703	1	3;3	31307133	31307133					1
41307156	3	12015036	2130703	1	3;1	31307134	31307133					1
41307157	3	12015036	2130703	1	4;6	31307135						1
41307158	3	12015036	2130703	1	4;2	31307136						1
41307159	3	12015036	2130703	1	5;4	31307137						1
41307160	3	12015036	2130703	1	6;4	31307138						1
41307161	3	12015036	2130703	2	1;6			3	1;6	1;6	41306148	1
41307162	3	12015036	2130703	2	1;2			3	1;2	1;2	41306149	1
41307163	3	12015036	2130703	2	2;6			1	2;6	2;6	41306150;41306151	1
41307164	3	12015036	2130703	2	2;2			2	2;7	2;5	41306150;41306151	1
41307165	3	12015036	2130703	2	3;6			3	2;2	2;2	41306152	1
41307166	3	12015036	2130703	2	3;2			4	3;7	3;5	41306153;41306154	1
41307167	3	12015036	2130703	2	4;6			5	3;6	3;6	41306153;41306154	1
41307168	3	12015036	2130703	2	4;4			3	3;2	3;2	41306155;41306156	1
41307169	3	12015036	2130703	2	5;5			4	4;6	4;2	41306157;41306158	1
41307170	3	12015036	2130703	2	5;4			5	4;4	4;4	41306157;41306158	1
41307171	3	12015036	2130703	2	5;4			3	5;4	5;4	41306159	1
