id	activityId	groupId	tagOr	tagClash	unlockTask	unlockTag	nextTag	tagScore	iconId	status	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
31302116	3	2130202			0	0	31302120	20	183:astrict_prop_criRate_21	1	敌方暴击率提升25%	敵方爆擊率提升25%	Increases enemies' CRIT Rate by 25%.	敵の会心率＋25%	적 크리티컬율 25%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31302117	3	2130202	130203		0	0	31302121	20	183:astrict_prop_reShi_21	1	敌方受到护盾提升45%	敵方受到護盾提升45%	Increases enemies' Shield Gained by 45%.	敵の被シールド耐久＋45%	적에게 적용되는 실드 +45%	ฝ่าย​ศัตรู​ได้รับ​โล่​ป้องกัน​เพิ่มขึ้น​ 45%​
31302118	3	2130202	130203		0	0	31302121	20	183:astrict_prop_reHeal_21	1	敌方受到治疗提升45%	敵方受到治療提升45%	Increases enemies' Healing Received by 45%.	敵の被回復効果＋45%	적에게 적용되는 치유 +45%	ฝ่าย​ศัตรู​ได้รับ​เอฟเฟกต์​ฟื้นฟู​เพิ่มขึ้น​ 45%​
31302119	3	2130202		130203	0	0	0	20	183:astrict_comb_comb_04	1	防御力最高的1名敌人获得永久【嘲讽】	防禦力最高的1名敵人獲得永久【嘲諷】	The enemy with the highest DEF gains permanent [Taunt].	防御力の最も高い敵1名に「挑発」が付与される。戦闘終了まで持続する	방어력이 가장 높은 적 유닛은 영구적으로 [도발] 획득	ฝ่าย​ศัตรู​ 1​ คน​ที่​มี​ DEF​ สูงสุด​จะ​ได้รับ​ [​ยั่วยุ​]​ ถาวร​
31302120	3	2130202			0	0	31302122	20	183:astrict_team_catos_02	1	禁止上阵被动猫球	禁止上陣被動貓球	Unable to deploy passive Catos.	パッシブガトが出撃不可	패시브 냥냥볼 출전 금지	ห้าม​ใช้​พาส​ซี​ฟ​แค​ทบ​อล​เข้าร่วม​ต่อสู้​
31302121	3	2130202			0	0	31302123;31302124	20	183:astrict_prop_def_21	1	敌方防御力提升40%	敵方防禦力提升40%	Increases enemies' DEF by 40%.	敵の防御力＋40%	적 방어력 +40%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31302122	3	2130202			0	0	0	20	183:astrict_prop_dur_21	1	敌方忍耐率提升38%	敵方忍耐率提升38%	Increases enemies' Endurance by 38%.	敵の忍耐率＋38%	적 관통률 +38%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 38%​
31302123	3	2130202	130204	130202	0	0	31302125	20	183:astrict_levl_summon_01	1	增加2名<爆米花手机>敌人	增加2名<爆米花手機>敵人	Adds 2 <Popcorn Phone> enemies.	敵側に「ポップコーンスマホ」が2体追加する	<팝콘폰> 적 2마리 증가	เพิ่ม​ศัตรู​ <​มือถือ​ป๊อปคอร์น​>​ 2​ ตัว​
31302124	3	2130202	130204	130202	0	0	31302125	20	183:astrict_levl_summon_01	1	增加1名<电线杆>敌人	增加1名<電線杆>敵人	Adds 1 <Volt Pylon> enemy.	敵側に「落雷」が2体追加する	<전신주> 적 1마리 증가	เพิ่ม​ศัตรู​ <​เสาไฟฟ้า​>​ 1​ ตัว​
31302125	3	2130202		130201	0	0	0	30	183:astrict_levl_round_01	1	回合数上限减少到6	回合數上限減少到6	Reduces the turn limit to 6 turns.	戦闘ターン数が6ターンに制限される	전투 시 턴 6턴 이내로 제한	จำกัด​จำนวน​เทิร์น​สูงสุด​ที่​ 6​ เทิร์น​
31302126	3	2130203			0	-1	31302127;31302128	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31302127	3	2130203	130205	130202	0	0	31302129;31302130	20	183:astrict_levl_summon_01	1	增加2名<爆米花手机>敌人	增加2名<爆米花手機>敵人	Adds 2 <Popcorn Phone> enemies.	敵側に「ポップコーンスマホ」が2体追加する	<팝콘폰> 적 2마리 증가	เพิ่ม​ศัตรู​ <​มือถือ​ป๊อปคอร์น​>​ 2​ ตัว​
31302128	3	2130203	130205	130202	0	0	31302129;31302130	20	183:astrict_levl_summon_01	1	增加1名<电线杆>敌人	增加1名<電線杆>敵人	Adds 1 <Volt Pylon> enemy.	敵側に「落雷」が2体追加する	<전신주> 적 1마리 증가	เพิ่ม​ศัตรู​ <​เสาไฟฟ้า​>​ 1​ ตัว​
31302129	3	2130203			0	0	31302131;31302132	20	183:astrict_prop_def_21	1	敌方防御力提升40%	敵方防禦力提升40%	Increases enemies' DEF by 40%.	敵の防御力＋40%	적 방어력 +40%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31302130	3	2130203		130204	0	0	31302133;31302134	20	183:astrict_ctl_int_01	1	每回合我方随机1人获得【怯场】	每回合我方隨機1人獲得【怯場】	Randomly inflicts [Anxiety] on 1 ally each turn.	毎ターン、ランダムな味方1名に「気後れ」が付与される	매턴당 랜덤으로 단일 아군이 [긴장] 효과 획득	ทุกๆ​ เทิร์น​ฝ่าย​เรา​สุ่ม​รับ​ [​หวาดผวา​]​ 1​ คน​
31302131	3	2130203	130206		0	0	31302135	20	183:astrict_bufcha_debim_01	1	敌方免疫【诅咒】	敵方免疫【詛咒】	Enemies are immune to [Curses].	敵は「呪詛」を無効化する	적에게 적용되는 [저주] 효과 면역	ฝ่าย​ศัตรู​ต้านทาน​ [​คำสาป​]​
31302132	3	2130203	130206		0	0	31302135	20	183:astrict_bufcha_debim_01	1	免疫【燃烧】【流血】【余震】	免疫【燃燒】【流血】【餘震】	Immune to [Burning], [Bleeding], and [Aftershock].	敵は「燃焼」「出血」「余震」を無効化にする	[연소], [출혈], [여진] 면역	ต้านทาน​ [​เผาไหม้​]​ [​เลือด​ไหล​]​ [​อาฟเตอร์ช็อก​]​
31302133	3	2130203	130207		0	0	31302136;31302137	20	183:astrict_prop_atk_21	1	敌方攻击力提升20%	敵方攻擊力提升20%	Increases enemies' ATK by 20%.	敵の攻撃力＋20%	적 공격력 +20%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31302134	3	2130203	130207		0	0	31302136;31302137	20	183:astrict_prop_criRate_21	1	敌方暴击率提升25%	敵方爆擊率提升25%	Increases enemies' CRIT Rate by 25%.	敵の会心率＋25%	적 크리티컬율 25%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31302135	3	2130203		130201	0	0	0	30	183:astrict_levl_round_01	1	关卡回合数上限减少到6回合	關卡回合數上限減少到6回合	Reduces the stage turn limit to 6 turns.	戦闘ターン数が6ターンに制限される	스테이지 최대 턴 수 6턴 이내로 감소	จำนวน​เทิร์น​สูงสุด​ใน​ด่าน​ลดลง​เหลือ​ 6​ เทิร์น​
31302136	3	2130203	130208		0	0	31302138	20	183:astrict_team_par_04	1	限制<星流>战斗员上阵	限制<星流>戰鬥員上陣	Unable to deploy <Astra> Combatants.	「フロウ」戦闘員は出撃不可	<스타 스트림> 전투원 출전 금지	จำกัด​เฉพาะ​ตัวละคร​ <​สาย​ดาว​>​ เข้าร่วม​ต่อสู้​
31302137	3	2130203	130208		0	0	31302138	20	183:astrict_bufcha_bufdis_02	1	回合开始时清除敌方全体1层减益效果	回合開始時清除敵方全體1層減益效果	At the beginning of each turn, removes 1 stack of debuff from all enemies.	ターン開始時、敵にあるデバフを1スタック解除する	매턴 시작 시 적 전체에게 1스택의 디버프 효과 해제	เมื่อ​เริ่ม​เทิร์น​จะ​ลบล้าง​เอฟเฟกต์​ดี​บัฟ​ 1​ ชั้น​ของ​ศัตรู​ทั้งหมด​
31302138	3	2130203		130203	0	0	0	20	183:astrict_comb_comb_04	1	防御力最高的1名敌人获得永久【嘲讽】	防禦力最高的1名敵人獲得永久【嘲諷】	The enemy with the highest DEF gains permanent [Taunt].	防御力の最も高い敵1名に「挑発」が付与される。戦闘終了まで持続する	방어력이 가장 높은 적 유닛은 영구적으로 [도발] 획득	ฝ่าย​ศัตรู​ 1​ คน​ที่​มี​ DEF​ สูงสุด​จะ​ได้รับ​ [​ยั่วยุ​]​ ถาวร​
31303101	3	2130301			0	-1	31303103	10	183:astrict_dmtp_pie_12	1	敌方受到穿刺伤害降低30%	敵方受到穿刺傷害降低30%	Enemies take 30% reduced Jab DMG.	敵が受ける穿刺ダメージ－30%	적에게 적용되는 크리티컬 관통 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จ​ทะลวง​ลดลง​ 30%​
31303102	3	2130301			0	-1	31303104;31303105	10	183:astrict_dmtp_tru_12	1	敌方受到真实伤害降低30%	敵方受到真實傷害降低30%	Enemies take 30% reduced True DMG.	敵が受ける直撃ダメージ－30%	적에게 적용되는 고정 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จ​จริง​ลดลง​ 30%​
31303103	3	2130301			0	0	31303106	20	183:astrict_prop_atk_21	1	敌方攻击力提升20%	敵方攻擊力提升20%	Increases enemies' ATK by 20%.	敵の攻撃力＋20%	적 공격력 +20%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31303104	3	2130301	130301	130301	0	0	31303107;31303108	20	183:astrict_levl_summon_01	1	增加2名<恶笑木马>敌人	增加2名<惡笑木馬>敵人	Adds 2 <Grinning Carousel> enemies.	敵側に「悪笑木馬」が2体追加する	<비웃는 목마> 적 2마리 증가	เพิ่ม​ศัตรู​ <​ม้า​โทรจัน​>​ 2​ ตัว​
31303105	3	2130301	130301		0	0	31303107;31303108	20	183:astrict_dmtp_bas_02	1	首领敌人受到伤害降低25%	首領敵人受到傷害降低25%	The Boss takes 25% reduced damage.	ボスの被ダメージ－25%	보스 몬스터에게 적용되는 대미지 -25%	ศัตรู​ระดับ​บอส​ได้รับ​ดา​เม​จล​ดล​ง​ 20%​
31303106	3	2130301			0	0	31303109;31303110	10	183:astrict_prop_criRate_11	1	敌方暴击率提升20%	敵方爆擊率提升20%	Increases enemies' CRIT Rate by 20%.	敵の会心率＋20%	적 크리티컬율 +20%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31303107	3	2130301			0	0	31303111	10	183:astrict_bufcha_bufdis_01	1	每2回合清除我方2层增益效果	每2回合清除我方2層增益效果	Dispels 2 stacks of debuffs from allies every 2 turns.	2ターンごとに、味方にあるバフを2スタック解除する	2턴당 아군의 버프 효과 2스택 해제	ทุกๆ​ 2​ เทิร์น​ จะ​ลบล้าง​เอฟเฟกต์​บัฟ​ฝ่าย​เรา​ 2​ ชั้น​
31303108	3	2130301			0	0	31303111	10	183:astrict_prop_def_02	1	每2回合为我方施加2回合防御力降低30%	每2回合為我方施加2回合防禦力降低30%	Inflicts a 30% DEF Decrease on allies for 2 turns every 2 turns.	2ターンごとに、味方に防御力30%ダウンを付与する。2ターン持続	2턴 당 아군에게 2턴 동안 적용되는 방어력 -30%	ทุกๆ​ 2​ เทิร์น​ จะ​ลด​ DEF​ ฝ่าย​เรา​ลง​ 30%​ เป็นเวลา​ 2​ เทิร์น​
31303109	3	2130301	130302		0	0	31303112	20	183:astrict_team_par_04	1	限制<星流>战斗员上阵	限制<星流>戰鬥員上陣	Unable to deploy <Astra> Combatants.	「フロウ」戦闘員は出撃不可	<스타 스트림> 전투원 출전 금지	จำกัด​เฉพาะ​ตัวละคร​ <​สาย​ดาว​>​ เข้าร่วม​ต่อสู้​
31303110	3	2130301	130302		0	0	31303112	20	183:astrict_team_par_01	1	限制<圆振>战斗员上阵	限制<圓振>戰鬥員上陣	Unable to deploy <Orbis> Combatants.	「シンクロ」戦闘員は出撃不可	<서클 퀘이버> 전투원 출전 금지	จำกัด​เฉพาะ​ตัวละคร​ <​คลื่น​รอบตัว​>​ เข้าร่วม​ต่อสู้​
31303111	3	2130301			0	0	31303112	20	183:astrict_ctl_fea_01	1	第三回合时我方攻击最高的2个单位陷入【恐惧】1回合	第三回合時我方攻擊最高的2個單位陷入【恐懼】1回合	On the 3rd turn, the two allies with the highest ATK are inflicted with [Fear] for 1 turn.	3ターン目に、攻撃力が最も高い味方2名は「恐怖」に陥る。1ターン持続	세 번째 턴에 아군 중 공격력이 가장 강한 2명은 1턴 동안 [공포] 상태에 빠짐	เมื่อ​เริ่ม​เทิร์น​ที่สาม​ ฝ่าย​เรา​ที่​มี​ ATK​ สูงสุด​ 2​ ตัว​จะ​อยู่​ใน​สถานะ​ [​หวาดกลัว​]​ เป็นเวลา​ 1​ เทิร์น​
31303112	3	2130301			0	0	31303113	20	183:astrict_team_catos_02	1	禁止上阵被动猫球	禁止上陣被動貓球	Unable to deploy passive Catos.	パッシブガトが出撃不可	패시브 냥냥볼 출전 금지	ห้าม​ใช้​พาส​ซี​ฟ​แค​ทบ​อล​เข้าร่วม​ต่อสู้​
31303113	3	2130301			0	0	0	30	183:astrict_bufcha_debim_02	1	敌方免疫控制	敵方免疫控制	Enemies are immune to Control effects.	敵は行動制限を無効化する	적이 통제에 면역됨	ฝ่าย​ศัตรู​ต้านทาน​ผล​ควบคุม​
31303114	3	2130302			0	-1	31303115;31303116;31303117	20	183:astrict_prop_atk_02	1	我方战斗员受到伤害时获得2回合攻击力降低20%	我方戰鬥員受到傷害時獲得2回合攻擊力降低20%	After taking damage, allied Combatants receive a 20% ATK Decrease for 2 turns.	味方戦闘員はダメージを受けた時、攻撃力－20%。2ターン持続	아군 전투원에게 대미지가 적용될 때 2턴 동안 공격력 -20%	เมื่อ​ตัวละคร​ฝ่าย​เรา​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​สถานะ​ลด​ ATK​ 20%​ เป็นเวลา​ 2​ เทิร์น​
31303115	3	2130302			0	0	31303118	20	183:astrict_dmtp_per_02	1	敌方受到间接伤害降低45%	敵方受到間接傷害降低45%	Enemies take 45% reduced Indirect DMG.	敵が受ける間接ダメージ－45%	적에게 적용되는 간접 대미지 -45%	ฝ่าย​ศัตรู​ได้รับ​ดา​เม​จ​ต่อเนื่อง​ลดลง​ 45%​
31303116	3	2130302	130303	130301	0	0	31303118	20	183:astrict_levl_summon_01	1	增加2名<持剑鼠>敌人	增加2名<持劍鼠>敵人	Adds 2 <Saberclaw Mouse> enemies.	敵側に「マウスブレイド」が2体追加する	<랫 소드맨> 적 2마리 증가	เพิ่ม​ศัตรู​ <​สจ๊วดว​อริ​เออร์​>​ 2​ ตัว​
31303117	3	2130302	130303		0	0	31303118	20	183:astrict_prop_criRateRes_21	1	敌方暴击率抵抗提升25%	敵方爆擊率抵抗提升25%	Increases enemies' CRIT RES by 25%.	敵の会心回避率アップ＋25%	적 크리티컬율 저항 +25%	ความต้านทาน​อัต​ราค​ริ​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31303118	3	2130302			0	0	31303119;31303120	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31303119	3	2130302	130304		0	0	31303121;31303122	20	183:astrict_dmtp_bas_02	1	敌方受到群体伤害降低30%	敵方受到群體傷害降低30%	Enemies take 30% reduced AoE DMG.	敵の受ける全体ダメージ－30%	적에게 적용되는 광역 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จ​หมู่​ลดลง​ 30%​
31303120	3	2130302	130304		0	0	31303121;31303122	20	183:astrict_team_color_02	1	限制绿色战斗员上阵	限制綠色戰鬥員上陣	Unable to deploy Green Combatants.	グリーン属性の戦闘員は出撃不可	그린 이모션 전투원 출전 금지	จำกัด​ให้​ตัวละคร​สี​เขียว​เข้าร่วม​ต่อสู้​ได้​เท่านั้น​
31303121	3	2130302			0	0	31303123	10	183:astrict_dmtp_sha_12	1	敌方受到破碎伤害降低30%	敵方受到破碎傷害降低30%	Enemies take 30% reduced Sunder DMG.	敵が受ける超会心ダメージ－30%	적에게 적용되는 파쇄 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จบ​ด​ขยี้​ลดลง​ 30%​
31303122	3	2130302			0	0	31303124	10	183:astrict_dmtp_des_12	1	敌方受到破灭伤害降低30%	敵方受到破滅傷害降低30%	Enemies take 30% reduced Dire DMG.	敵が受ける弱体特攻ダメージ－30%	적에게 적용되는 파멸 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​ลดลง​ 30%​
31303123	3	2130302		130303	0	0	0	30	183:astrict_team_num_01	1	上阵位减少到3个	上陣位減少到3個	Reduces deployment slots to 3.	出撃人数が3人になる	출전 가능 전투원 3명으로 감소	ตำแหน่ง​ต่อสู้​ลดเหลือ​ 3​
31303124	3	2130302		130302	0	0	0	30	183:astrict_levl_round_01	1	回合数上限减少到6回合	回合數上限減少到6回合	Reduces the turn limit to 6 turns.	戦闘ターン数が6ターンに制限される	전투 시 턴 6턴 이내로 제한	จำกัด​จำนวน​เทิร์น​สูงสุด​ลดลง​เหลือ​ 6​ เทิร์น​
31303125	3	2130303			0	-1	31303127	20	183:astrict_prop_def_21	1	普通敌人防御力提升44%	普通敵人防禦力提升44%	Increases normal enemies' DEF by 44%.	ザコ敵の防御力＋44%	일반 몬스터 방어력 +44%	DEF​ ของ​ศัตรู​ทั่วไป​เพิ่มขึ้น​ 44%​
31303126	3	2130303			0	-1	31303128;31303129	10	183:astrict_prop_atk_21	1	首领敌人攻击力提升17%	首領敵人攻擊力提升17%	Increases the boss's ATK by 17%.	ボスの攻撃力＋17%	보스 몬스터 공격력 +17%	ATK​ ของ​ศัตรู​ระดับ​บอส​เพิ่มขึ้น​ 17%​
31303127	3	2130303			0	0	31303130	10	183:astrict_prop_dur_11	1	普通敌人忍耐率提升30%	普通敵人忍耐率提升30%	Increases normal enemies' Endurance by 30%.	ザコ敵の忍耐率＋30%	일반 몬스터 인내율 +30%	อัตรา​อดทน​ของ​ศัตรู​ทั่วไป​เพิ่มขึ้น​ 30%​
31303128	3	2130303	130305		0	0	31303131	20	183:astrict_bufcha_debim_04	1	首领敌人免疫减益效果	首領敵人免疫減益效果	The boss is immune to debuffs.	ボスはデバフ効果を無効化する	보스 몬스터 디버프 효과 면역	ศัตรู​ระดับ​บอส​ต้านทาน​เอฟเฟกต์​ดี​บัฟ​
31303129	3	2130303	130305		0	0	31303131	20	183:astrict_prop_criRateRes_11	1	首领敌人暴击抗性提升25%	首領敵人爆擊抗性提升25%	Increases the boss's CRIT RES by 25%.	ボスの会心回避率＋25%	보스 몬스터 크리티컬 저항 +25%	ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ระดับ​บอส​เพิ่มขึ้น​ 25%​
31303130	3	2130303			0	0	31303132;31303133	10	183:astrict_dmtp_per_12	1	普通敌人受到间接伤害降低30%	普通敵人受到間接傷害降低30%	Normal enemies take 30% reduced Indirect DMG.	ザコ敵が受ける間接ダメージ－30%	일반 몬스터에게 적용되는 간접 대미지 -30%	ศัตรู​ระดับ​บอส​ได้รับ​ดา​เม​จ​ต่อเนื่อง​ลดลง​ 30%​
31303131	3	2130303			0	0	31303134	10	183:astrict_prop_criRate_01	1	首领敌人暴击率提高20%	首領敵人爆擊率提高20%	Increases the boss's CRIT Rate by 20%.	ボスの会心率＋20%	보스 몬스터 크리티컬율 +20%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ศัตรู​ระดับ​บอส​เพิ่มขึ้น​ 20%​
31303132	3	2130303	130306		0	0	31303135	20	183:astrict_bufcha_debim_04	1	普通敌人免疫减益效果	普通敵人免疫減益效果	Normal enemies are immune to debuffs.	ザコ敵はデバフ効果を無効化する	보스 몬스터 디버프 효과 면역	ศัตรู​ทั่วไป​ต้านทาน​เอฟเฟกต์​ดี​บัฟ​
31303133	3	2130303	130306		0	0	31303135	20	183:astrict_team_catos_01	1	禁止上阵主动猫球	禁止上陣主動貓球	Unable to deploy active Catos.	アクティブガトが出撃不可	액티브 냥냥볼 출전 금지	ห้าม​ใช้​แอ็ก​ที​ฟ​แค​ทบ​อล​เข้าร่วม​ต่อสู้​
31303134	3	2130303			0	0	31303135	20	183:astrict_prop_dur_21	1	敌方忍耐率提升30%	敵方忍耐率提升30%	Increases enemies' Endurance by 30%.	敵の忍耐率＋30%	적 인내율 +30%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 30%​
31303135	3	2130303		130301	0	0	31303136;31303137	20	183:astrict_levl_summon_01	1	增加2名<恶笑木马>敌人	增加2名<惡笑木馬>敵人	Adds 2 <Grinning Carousel> enemies.	敵側に「悪笑木馬」が2体追加する	<비웃는 목마> 적 2마리 증가	เพิ่ม​ศัตรู​ <​ม้า​โทรจัน​>​ 2​ ตัว​
31303136	3	2130303		130303	0	0	0	30	183:astrict_team_num_01	1	上阵位减少到3	上陣位減少到3	Reduces deployment slots to 3.	出撃人数が3名になる	출전 가능 전투원 3명으로 감소	ตำแหน่ง​ต่อสู้​ลดลง​เหลือ​ 3​
31303137	3	2130303		130302	0	0	0	30	183:astrict_levl_round_01	1	关卡回合数上限减到6	關卡回合數上限減到6	Reduces the stage turn limit to 6 turns.	戦闘ターン数が6ターンに制限される	스테이지 최대 턴 수 6턴 이내로 감소	จำนวน​เทิร์น​สูงสุด​ใน​ด่าน​ลดลง​เหลือ​ 6​ เทิร์น​
31304101	3	2130401			0	-1	31304102;31304103	20	183:astrict_prop_heal_22	1	我方战斗员造成治疗降低40%	我方戰鬥員造成治療降低40%	Reduces allied Combatants' Healing Effect by 40%.	味方戦闘員の与回復効果－40%	아군 전투원이 부여하는 치유 효과 -40%	การฟื้นฟู​ที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31304102	3	2130401	130401		0	0	31304104;31304105;31304106	20	183:astrict_comb_comb_01	1	每2回合我方攻击力最高单位陷入1回合【暴露】	每2回合我方攻擊力最高單位陷入1回合【暴露】	The ally with the highest ATK is [Exposed] for 1 turn every 2 turns.	2ターンごとに、攻撃力が最も高い味方は「暴露」に陥る。1ターン持続	매 2턴당 아군 중에서 공격력이 가장 강한 몬스터에게 [폭로] 1턴 부여	ทุกๆ​ 2​ เทิร์น​ ฝ่าย​เรา​ที่​มี​ ATK​ สูงสุด​จะ​ถูก​ทำให้​ติด​ [​เปิด​ช่องโหว่​]​ เป็นเวลา​ 1​ เทิร์น​
31304103	3	2130401	130401		0	0	31304104;31304105;31304106	20	183:astrict_dmtp_bas_01	1	敌方每回合获得1层造成伤害提升10%，上限5层	敵方每回合獲得1層造成傷害提升10%，上限5層	Enemies gain 1 stack of an effect that increases their DMG dealt by 10% each turn, stacking up to 5 times.	毎ターン、敵に「与ダメージ＋10%」が1スタック付与される(最大5スタックまで)	적에게 매 턴당 1스택의 부여하는 대미지 +10%, 최대 5스택 상한	ทุก​เทิร์น​ฝ่าย​ศัตรู​จะ​ได้รับ​เอฟ​เฟกเพิ่มต์​ดา​เม​จ​ 10%​ จำกัด​ 5​ ชั้น​
31304104	3	2130401		130404	0	0	31304107;31304108	20	183:astrict_bufcha_debim_02	1	敌方免疫【恐惧】	敵方免疫【恐懼】	Enemies are immune to [Fear].	敵は「恐怖」を無効化する	적에게 적용되는 [공포] 효과 면역	ศัตรู​ต้านทาน​ [​หวาดกลัว​]​
31304105	3	2130401			0	0	0	30	183:astrict_prop_reShi_01	1	敌方开场获得3回合生命值200%护盾	敵方開場獲得3回合生命值200%護盾	Enemies gain a shield equal to 200% of their HP for 3 turns at the start of the battle.	戦闘開始時、敵はHPの200%分のシールドを獲得する。3ターン持続	전투 시작 시 3턴 동안 적에게 HP에 200%에 해당하는 실드 획득	เมื่อ​เริ่ม​ต่อสู้​ศัตรู​จะ​ได้รับ​โล่​ป้อง​กันที่​มี​ HP​ 200%​ เป็นเวลา​ 3​ เทิร์น​
31304106	3	2130401			0	0	31304109;31304110	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31304107	3	2130401	130402		0	0	31304111	10	183:astrict_dmtp_dem_12	1	敌方受到破灭伤害降低30%	敵方受到破滅傷害降低30%	Enemies take 30% reduced Dire DMG.	敵が受ける弱体特攻ダメージ－30%	적에게 적용되는 파멸 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​ลดลง​ 30%​
31304108	3	2130401	130402		0	0	31304111	10	183:astrict_dmtp_sha_12	1	敌方受到破碎伤害降低30%	敵方受到破碎傷害降低30%	Enemies take 30% reduced Sunder DMG.	敵が受ける超会心ダメージ－30%	적에게 적용되는 파쇄 대미지 -30%	ศัตรู​ได้รับ​ดา​เม​จบ​ด​ขยี้​ลดลง​ 30%​
31304109	3	2130401	130403		0	0	31304111	30	183:astrict_levl_round_01	1	上阵人数减少到3人	上陣人數減少到3人	Reduces team size to 3 Combatants.	出撃人数が3人になる	전장 출전 전투원 3인 이내로 감소	จำนวน​ตำแหน่ง​ต่อสู้​ลดเหลือ​ 3​
31304110	3	2130401	130403		0	0	31304111	30	183:astrict_bufcha_bufim_01	1	我方战斗员造成治疗无效	我方戰鬥員造成治療無效	Allied Combatants are unable to apply healing effects.	味方戦闘員による回復は無効になる	아군 전투원에게 적용되는 치유 효과 없음	การฟื้นฟู​ที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​จะ​ไม่​เกิดผล​
31304111	3	2130401			0	0	31304112	20	183:astrict_bufcha_debim_03	1	敌方免疫奥义能量修改	敵方免疫奧義能量修改	Enemies are immune to SP changes.	敵は「SP増減」のデバフ／バフ効果を無効化にする	적 필살기 게이지 면역	ศัตรู​ต้านทาน​การ​แก้ไข​พลังงาน​อัล​ติ​เมท​
31304112	3	2130401			0	0	0	30	183:astrict_prop_criRate_01	1	敌方首领第3回合暴击率提升100%	敵方首領第3回合爆擊率提升100%	Increases the boss's CRIT Rate by 100% on the 3rd turn.	3ターン目に、ボスの会心率＋100%	보스 몬스터 세 번째 턴에 크리티컬율 +100%	อัต​ราค​ริ​ติ​คอ​ล​ของ​บอส​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 100%​ ใน​เทิร์น​ที่​ 3​
31304113	3	2130402			0	-1	31304114;31304115;31304116	20	183:astrict_prop_heal_22	1	我方战斗员造成治疗降低40%	我方戰鬥員造成治療降低40%	Reduces allied Combatants' Healing Effect by 40%.	味方戦闘員の与回復効果－40%	아군 전투원이 부여하는 치유 효과 -40%	การฟื้นฟู​ที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31304114	3	2130402			0	0	31304117	10	183:astrict_prop_def_11	1	敌方防御力提高30%	敵方防禦力提高30%	Increases enemies' DEF by 30%.	敵の防御力＋30%	적 방어력 +30%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 30%​
31304115	3	2130402	130404	130401	0	0	31304118	20	183:astrict_levl_summon_01	1	增加2名<告负游戏机>敌人	增加2名<告負遊戲機>敵人	Adds 2 <Defeated Arcade> enemies.	敵側に「格闘ゲームアーケード・失敗」が2体追加する	<마이너스 게임머신> 적 2마리 증가	เพิ่ม​ศัตรู​ <​วอร์​แมชชีน​ที่​พ่ายแพ้​>​ 2​ ตัว​
