id	type	attAddTypeId	attAddNum	descOther	icon	addSkillId	star	exSkillId	exStar	effLogic	effScene	effShow	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
75104007	2				11:gift_icon_64104007	110400707	1					2;3	1							<color="#23d4c9">「携鸟乘空」</color>不会解除<color="#23d4c9">「泡影」</color>，并重置<color="#23d4c9">「泡影」</color>的持续回合数	<color="#23d4c9">「攜鳥乘空」</color>不會解除<color="#23d4c9">「泡影」</color>，並重置<color="#23d4c9">「泡影」</color>的持續回合數	<color="#23d4c9">Avian Glide</color> will not remove <color="#23d4c9">Fading Illusions</color> and instead resets the duration of <color="#23d4c9">Fading Illusions</color>.	<color="#23d4c9">「風切る翼」</color>を受けても<color="#23d4c9">「夢幻泡影」</color>は解除されず、<color="#23d4c9">「夢幻泡影」</color>の持続ターン数がリセットされる。	<color="#23d4c9">「새와 함께 하늘을」</color>은 <color="#23d4c9">「거품그림자」</color>를 제거하지 않으며, <color="#23d4c9">「거품그림자」</color>의 턴 지속 횟수를 초기화한다.	<color="#23d4c9">[วิหคทะยานฟ้า]</color>​ จะ​ไม่​ลบ​เอฟเฟกต์​ <color="#23d4c9">[ลวงตา]</color>​ ออก​ และ​รีเซ็ต​จำนวน​เทิร์น​ของ​เอฟเฟกต์​ <color="#23d4c9">[ลวงตา]</color>​
310400701	2					310400701	1					2;3	1												
310400702	2					310400703	1					2;3	1												
310400703	2					310400705	1	310400701	1			2;3	1												
310400704	2					310400707	1	310400703	1			2;3	1												
61104013	2				11:gift_icon_63104013	110401302	1					1;3	1	穿透魔药	穿透魔藥	Penetration Potion	貫通ポーション	관통 마귀약	น้ำยาเจาะเกราะ	所有绿色情绪友方穿透率提升_#passive_passiveper_1_1_1_1_	所有綠色情緒友方穿透率提升_#passive_passiveper_1_1_1_1_	Increases the Armor PEN of all allies with Green Pathos by _#passive_passiveper_1_1_1_1_.	グリーン属性の味方全体の貫通率＋_#passive_passiveper_1_1_1_1_	아군의 모든 그린 이모션 캐릭터 관통률 +_#passive_passiveper_1_1_1_1_	เพิ่ม​อัตรา​เจาะ​เกราะ​ให้​กับ​ตัวละคร​พา​โธส​สี​เขียว​ฝ่าย​เรา​ขึ้น​ _#passive_passiveper_1_1_1_1_​
62104013	2				11:gift_icon_63104013	110401302	2					1;3	1	穿透魔药	穿透魔藥	Penetration Potion	貫通ポーション	관통 마귀약	น้ำยาเจาะเกราะ	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63104013	2				11:gift_icon_63104013	110401302	3					1;3	1	穿透魔药	穿透魔藥	Penetration Potion	貫通ポーション	관통 마귀약	น้ำยาเจาะเกราะ	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64104013	2				11:gift_icon_63104013	110401302	4					1;3	1	穿透魔药	穿透魔藥	Penetration Potion	貫通ポーション	관통 마귀약	น้ำยาเจาะเกราะ	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
71104013	2				11:gift_icon_63104013	110401304	1					1;3	1							前2回合开始时，获得1点奥义能量	前2回合開始時，獲得1點奧義能量	At the beginning of the first 2 turns, gains 1 SP.	1ターン目と2ターン目開始時、SP＋1	전 2턴 시작 시, 필살기 에너지 1pt 획득	2​ เทิร์น​แรก​ของ​การต่อสู้​ จะ​ได้รับ​พลังงาน​อัล​ติ​เมท​ 1​ แต้ม​
74104013	2				11:gift_icon_63104013	110401305	1					1;3	1							一回合内，“奥秘花舞者”每释放两张技能牌，额外<color="#FF7F50"><追击></color>1张1星<color="#23d4c9">「幽光」</color>，每回合至多触发1次	一回合內，“奧秘花舞者”每釋放兩張技能牌，額外<color="#FF7F50"><追擊></color>1張1星<color="#23d4c9">「幽光」</color>，每回合至多觸發1次	Whenever the "Ghoulish Prancer" plays 2 skill cards in a turn, she <color="#FF7F50"><follows up></color> with an additional 1★ <color="#23d4c9">"Glimmer"</color>. This effect occurs up to once per turn.	1ターン内、「アーケインウィッチ」が発動するスキル2回につき、★１<color="#23d4c9">微光</color>を1枚<color="#FF7F50"><追撃></color>する（ターンごとに<color="#FF7F50"><追撃></color>は１回のみ発動可能）	1턴 내, “신비한 플라워 댄서”가 스킬 카드 2장을 시전할 때마다 추가로 1★ <color="#23d4c9">「유령빛」</color>  카드 1장으로 <color="#FF7F50"><추격></color>을 한다. (매 턴 최대 1회 발동)	ภายใน​ 1​ เทิร์น​ ทุกครั้งที่​ "​เจ้าหญิง​แห่ง​บุปผา​"​ ใช้​การ์ด​สกิล​ 2​ ใบ​ จะ​ <color="#FF7F50">โจมตีตาม</color>​ เพิ่มเติม​ด้วย​ <color="#23d4c9">[แสงมายา]</color>​ 1★​ จำนวน​ 1​ ใบ​ สามารถ​เกิดขึ้น​ได้​ 1​ ครั้ง​ ต่อ​เทิร์น​
76104013	2				11:gift_icon_63104013	110401307;110401308;110401310	1;1;1					1;3	1							<color="#23d4c9">「真知」</color>持续回合数提升至3回合，释放群攻技能时，如果敌方存活数小于5，每少1个敌人使该次伤害提升10%	<color="#23d4c9">「真知」</color>持續回合數提升至3回合，釋放群攻技能時，如果敵方存活數小於5，每少1個敵人使該次傷害提升10%	Increases the duration of <color="#23d4c9">"Insight"</color> to 3 turns. When casting an AoE offensive skill, if there are fewer than 5 enemies remaining, damage increases by 10% for each missing enemy.	<color="#23d4c9">「真知」</color>持続ターン数を3ターンに延長させる。全体攻撃スキルを発動した時、敵の生存数が5体未満であれば、今回の与ダメージ＋10%×（5－敵生存数）	<color="#23d4c9">「진실된 지식」</color>의 지속 턴 수가 3턴까지 증가한다. 광역 공격 스킬을 시전할 때, 만약 적의 생존자가 5 미만일 경우, 1명 줄어들 때마다 해당 공격 대미지가 10% 증가한다.	ขยายเวลา​เอฟเฟกต์​ <color="#23d4c9">[ปัญญา]</color>​ เป็น​ 3​ เทิร์น​ เมื่อ​ใช้​สกิล​หมู่​ หาก​จำนวน​ของ​ศัตรู​เหลือ​น้อยกว่า​ 5​ ตัว​ ดา​เม​จ​ที่​สร้าง​จะ​เพิ่มขึ้น​ 10%​ ต่อ​จำนวน​ศัตรู​ที่​น้อยลง​ 1​ คน​
61106011	2				11:gift_icon_63106011	310601102	1					1;3	1	恶作剧	惡作劇	Prank	イタズラ	장난	แผนซุกซน	所有绿色情绪友方暴击率提升_#passive_passiveper_1_1_1_1_	所有綠色情緒友方爆擊率提升_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate of all allies with Green Pathos by _#passive_passiveper_1_1_1_1_.	グリーン属性の味方全員の会心率＋_#passive_passiveper_1_1_1_1_	모든 그린 이모션 아군의 크리티컬 확률 +_#passive_passiveper_1_1_1_1_	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​กับ​ตัวละคร​พา​โธส​สี​เขียว​ฝ่าย​เรา​ขึ้น​ _#passive_passiveper_1_1_1_1_​
62106011	2				11:gift_icon_63106011	310601102	2					1;3	1	恶作剧	惡作劇	Prank	イタズラ	장난	แผนซุกซน	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63106011	2				11:gift_icon_63106011	310601102	3					1;3	1	恶作剧	惡作劇	Prank	イタズラ	장난	แผนซุกซน	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64106011	2				11:gift_icon_63106011	310601102	4					1;3	1	恶作剧	惡作劇	Prank	イタズラ	장난	แผนซุกซน	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
73106011	2				11:gift_icon_63106011	310601105	1					1;3	1							战斗开始时，自身暴击率提升_#passive_passiveper_1_0_1_1_	戰鬥開始時，自身爆擊率提升_#passive_passiveper_1_0_1_1_	At the start of battles, increases this Combatant's CRIT Rate by _#passive_passiveper_1_0_1_1_.	戦闘開始時、自身の会心率＋_#passive_passiveper_1_0_1_1_	전투 시작 시, 자신의 크리티컬 확률 +_#passive_passiveper_1_0_1_1_	เมื่อ​เริ่ม​ต่อสู้​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​ตนเอง​ _#passive_passiveper_1_0_1_1_​
75106011	2				11:gift_icon_63106011	310601106	1					1;3	1							战斗开始时，自身穿透率提升_#passive_passiveper_1_0_1_1_	戰鬥開始時，自身穿透率提升_#passive_passiveper_1_0_1_1_	At the start of battles, increases this Combatant's Armor PEN by _#passive_passiveper_1_0_1_1_.	戦闘開始時、自身の貫通率＋_#passive_passiveper_1_0_1_1_	전투 시작 시, 자신의 관통률 +_#passive_passiveper_1_0_1_1_	เมื่อ​เริ่ม​ต่อสู้​ เพิ่ม​อัตรา​เจาะ​เกราะ​ให้​ตนเอง​ _#passive_passiveper_1_0_1_1_​
310401301	2					310401301	1					2;3	1												
310401302	2					310401303	1					2;3	1												
310401303	2					310401305	1	310401301	1			2;3	1												
310401304	2					310401307	1	310401303	1			2;3	1												
61153008	2				11:gift_icon_63153008	115300803	1					1;3	1	衍罪	衍罪	Prolonged Guilt	原罪	죄의 깊음	บาปต้นกำเนิด	自身暴击率提升_#passive_passiveper_1_0_1_1_，战斗开始时进入【潜渊】状态，使用技能牌额外获得1点奥义能量	自身爆擊率提升_#passive_passiveper_1_0_1_1_，戰鬥開始時進入【潛淵】狀態，使用技能牌額外獲得1點奧義能量	Increases this Combatant's CRIT Rate by _#passive_passiveper_1_0_1_1_. At the start of battles, enters the [Abyssal Depths] state, gaining 1 additional SP for each skill card used.	自身の会心率＋_#passive_passiveper_1_0_1_1_、戦闘開始時に【潜伏】状態に入り、スキルカードを使用するとSP＋1点。	자신의 크리티컬 확률 +_#passive_passiveper_1_0_1_1_, 전투 시작 시 [잠재된 심연] 상태로 진입하며, 스킬 카드 사용 시 추가로 팔살기 에너지 1pt를 획득한다	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​ตัวเอง​ _#passive_passiveper_1_0_1_1_​ เมื่อ​เริ่ม​การต่อสู้​จะ​เข้าสู่​สถานะ​ [​ดำ​ดิ่ง​]​ เมื่อ​ใช้​การ์ด​สกิล​จะ​ได้รับ​พลังงาน​อัล​ติ​เมท​เพิ่มเติม​ 1​ แต้ม​
62153008	2				11:gift_icon_63153008	115300803	2					1;3	1	衍罪	衍罪	Prolonged Guilt	原罪	죄의 깊음	บาปต้นกำเนิด	暴击率提升效果提升至_#passive_passiveper_1_0_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_0_1_1_.	会心率アップ効果が_#passive_passiveper_1_0_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​การ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
63153008	2				11:gift_icon_63153008	115300803	3					1;3	1	衍罪	衍罪	Prolonged Guilt	原罪	죄의 깊음	บาปต้นกำเนิด	暴击率提升效果提升至_#passive_passiveper_1_0_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_0_1_1_.	会心率アップ効果が_#passive_passiveper_1_0_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​การ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
64153008	2				11:gift_icon_63153008	115300803	4					1;3	1	衍罪	衍罪	Prolonged Guilt	原罪	죄의 깊음	บาปต้นกำเนิด	暴击率提升效果提升至_#passive_passiveper_1_0_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_0_1_1_.	会心率アップ効果が_#passive_passiveper_1_0_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​การ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
71153008	2				11:gift_icon_63153008	115300805	1					1;3	1							<color="#c41a10">【魔主】</color>状态结束时额外获得1点奥义能量	<color="#c41a10">【魔主】</color>狀態結束時額外獲得1點奧義能量	After the <color="#c41a10">[Demon Lord]</color> state ends, gains 1 additional SP.	<color="#c41a10">【魔主】</color>状態終了時に、追加でSP＋1点。	<color="#c41a10">[마의 주인]</color> 상태 종료 시, 추가로 필살기 에너지 1pt를 획득한다	เมื่อ​สถานะ​ <color="#c41a10">[จอมปีศาจ]</color>​ สิ้นสุด​ จะ​ได้รับ​พลังงาน​อัล​ติ​เมท​ 1​ แต้ม​
74153008	2				11:gift_icon_63153008	115300806;115300807	1;1					1;3	1							战斗开始时，获得2点奥义能量；使用技能前，获得_#passive_passiveper_2_1_1_1_攻击力提升效果，可叠加，最高4层	戰鬥開始時，獲得2點奧義能量；使用技能前，獲得_#passive_passiveper_2_1_1_1_攻擊力提升效果，可疊加，最高4層	At the start of battles, gains 2 SP. Before using skills, gains a _#passive_passiveper_2_1_1_1_ ATK increase, stacking up to 4 times.	戦闘開始時、SP＋2点。スキルを使用する前に、攻撃力＋_#passive_passiveper_2_1_1_1_（最大4スタックまで）。	전투 시작 시, 필살기 에너지 2pt 획득. 스킬 사용 전, 공격력 _#passive_passiveper_2_1_1_1_에 해당하는 증가 효과를 얻으며, 최대 4스택까지 중첩 가능	เมื่อ​เริ่ม​การต่อสู้​ จะ​ได้รับ​พลังงาน​อัล​ติ​เมท​ 2​ แต้ม​ ก่อน​ใช้​สกิล​จะ​ได้รับ​เอฟเฟกต์​เพิ่ม​ ATK​ ขึ้น​ _#passive_passiveper_2_1_1_1_​ ซ้อนทับ​ได้​ 4​ ชั้น​
76153008	2				11:gift_icon_63153008	115300809;115300810	1;1					1;3	1							当自身生命值高于75%时，造成伤害提升<color="#23d4c9">25%</color>，低于50%时，受到伤害降低<color="#23d4c9">20%</color>	當自身生命值高於75%時，造成傷害提升<color="#23d4c9">25%</color>，低於50%時，受到傷害降低<color="#23d4c9">20%</color>	When this Combatant's HP is above 75%, deals <color="#23d4c9">25%</color> more damage; when below 50%, takes <color="#23d4c9">20%</color> less damage.	自身のHPが75％を超えた場合、与えるダメージ＋<color="#23d4c9">25%</color>。50%未満の場合、被ダメージ‐<color="#23d4c9">20%</color>。	자신의 현재 HP가 75%보다 높을 시, 입히는 대미지가 <color="#23d4c9">25%</color> 증가하고, 50%보다 낮을 시, 받는 대미지가 <color="#23d4c9">20%</color> 감소한다	หาก​ตนเอง​มี​ HP​ เหลือ​สูง​กว่า​ 75%​ จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ <color="#23d4c9">25%</color>​ หาก​เหลือ​น้อยกว่า​ 30%​ จะ​ได้รับ​ดา​เม​จล​ดล​ง​ <color="#23d4c9">20%</color>​
61151008	2				11:gift_icon_63151008	115100803	1					1;3	1	魅力加成	魅力加成	Charm Bonus	秘すれば花	매력 증가	เสริมพลังเสน่ห์	所有绿色情绪友方暴击率提升_#passive_passiveper_1_1_1_1_	所有綠色情緒友方爆擊率提升_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate of all allies with Green Pathos by _#passive_passiveper_1_1_1_1_.	グリーン属性の味方全員の会心率＋_#passive_passiveper_1_1_1_1_	모든 그린 이모션 아군의 크리티컬 확률 +_#passive_passiveper_1_1_1_1_	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​กับ​ตัวละคร​พา​โธส​สี​เขียว​ฝ่าย​เรา​ขึ้น​ _#passive_passiveper_1_1_1_1_​
62151008	2				11:gift_icon_63151008	115100803	2					1;3	1	魅力加成	魅力加成	Charm Bonus	秘すれば花	매력 증가	เสริมพลังเสน่ห์	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63151008	2				11:gift_icon_63151008	115100803	3					1;3	1	魅力加成	魅力加成	Charm Bonus	秘すれば花	매력 증가	เสริมพลังเสน่ห์	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64151008	2				11:gift_icon_63151008	115100803	4					1;3	1	魅力加成	魅力加成	Charm Bonus	秘すれば花	매력 증가	เสริมพลังเสน่ห์	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
71151008	2				11:gift_icon_63151008	115100805	1					1;3	1							使用<color="#23d4c9">「迫近射击」</color>前获得1层<color="#23d4c9">「勘破」</color>	使用<color="#23d4c9">「迫近射擊」</color>前獲得1層<color="#23d4c9">「勘破」</color>	Gains 1 stack of <color="#23d4c9">Breakthrough</color> before using <color="#23d4c9">Approaching Shot</color>.	<color="#23d4c9">至近距離射撃</color>を発動する前に、自身に<color="#23d4c9">看破</color>を1スタック付与する。	<color="#23d4c9">「플록시 샷」</color>을 사용하기 전 1스택의 <color="#23d4c9">「간파」</color>를 획득한다	ก่อนที่จะ​ใช้​ <color="#23d4c9">[ยิงประชิด]</color>​ จะ​ได้รับ​ <color="#23d4c9">[เปิดโปง]</color>​ 1​ ชั้น​
74151008	2				11:gift_icon_63151008	115100806	1					1;3	1							回合结束时，如果友方携带的增益效果总层数不低于10层，自身攻击力提升_#passive_passiveper_1_1_1_1_，持续2回合，可叠加， 最高3层	回合結束時，如果友方攜帶的增益效果總層數不低於10層，自身攻擊力提升_#passive_passiveper_1_1_1_1_，持續2回合，可疊加， 最高3層	At the end of turns, if allies have a total of 10 or more stacks of buffs, increases this Combatant's ATK by _#passive_passiveper_1_1_1_1_ for 2 turns, stacking up to 3 times.	ターン終了時に、味方が持っているバフ効果の合計スタック数が10スタック以上の場合、自身の攻撃力＋_#passive_passiveper_1_1_1_1_、2ターン持続する（最大3スタックまで）。	턴 종료 시, 만약 아군이 보유한 버프 효과가 10스택보다 안 낮을 경우, 자신의 공격력 +_#passive_passiveper_1_1_1_1_. 2턴 동안 지속되며 최대 3스택까지 중첩 가능	เมื่อ​สิ้นสุด​เทิร์น​ หาก​บัฟบน​ตัว​เพื่อน​ร่วม​ทีม​มี​ไม่​ต่ำกว่า​ 10​ ชั้น​ จะ​เพิ่ม​ ATK​ ให้​ตนเอง​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ 2​ เทิร์น​ ซ้อนทับ​ได้​ 3​ ชั้น​
76151008	2				11:gift_icon_63151008	115100808	1					1;3	1							使用<color="#23d4c9">「铭心之刻」</color>提供的额外暴击伤害提升至<color="#23d4c9">40%</color>，且该效果作为增益效果持续至战斗结束	使用<color="#23d4c9">「銘心之刻」</color>提供的額外爆擊傷害提升至<color="#23d4c9">40%</color>，且該效果作為增益效果持續至戰鬥結束	Increases the additional CRIT DMG from <color="#23d4c9">Heart's Imprint</color> to <color="#23d4c9">40%</color>, and this effect remains as a buff until the end of battles.	<color="#23d4c9">「心の刻印」</color>による追加会心ダメージアップ効果は<color="#23d4c9">40%</color>まで上昇し、バフ効果として戦闘終了まで持続する。	<color="#23d4c9">「각인된 기억」</color>으로 획득한 크리티컬 대미지 추가 증가가 <color="#23d4c9">40%</color>까지 증가한다. 또한 해당 효과는 버프 효과로서 전투 종료까지 지속된다	ดา​เม​จค​ริ​ติ​คอ​ล​ที่​ <color="#23d4c9">[ห้วงสลักจิต]</color>​ มอบให้​ เพิ่มขึ้น​เป็น​ <color="#23d4c9">40%</color>​ และ​เอฟเฟกต์​นี้​จะ​กลายเป็น​บัฟ​ต่อเนื่อง​จน​จบ​การต่อสู้​
61150008	2				11:gift_icon_63150008	115000803	1					1;3	1	爱心满满	愛心滿滿	Love Rush	ラブリフルパワー	가득한 사랑	ความรักเต็มเปี่ยม	自身造成的治疗可以暴击，自身暴击率提升_#passive_passiveper_1_0_3_1_，溢出治疗量的50%转化为等量护盾值	自身造成的治療可以爆擊，自身爆擊率提升_#passive_passiveper_1_0_3_1_，溢出治療量的50%轉化為等量護盾值	This Combatant can land a critical heal, with the CRIT Rate increased by _#passive_passiveper_1_0_3_1_. Additionally, 50% of any healing overflow is converted into an equivalent shield.	自分が回復を発動する時、確率で会心回復が発生する。自身の会心率＋_#passive_passiveper_1_0_3_1_、最大HPを超えた回復値の50%がシールドに転化される。	자신이 주는 치료에 크리티컬을 발동할 수 있다. 자신의 크리티컬 확률 +_#passive_passiveper_1_0_3_1_, 초과된 치유량의 50%는 실드량으로 전환된다	เอฟเฟกต์​ฟื้นฟู​สามารถ​ติด​ค​ริ​ติ​คอ​ล​ได้​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​ตนเอง​ขึ้น​ _#passive_passiveper_1_0_3_1_​ และ 50%​ ของ​ค่า​ฟื้นฟู​ที่​เกิน​มา​ จะ​ถูก​แปร​เปลี่ยนเป็น​โล่​ป้องกัน​
62150008	2				11:gift_icon_63150008	115000803	2					1;3	1	爱心满满	愛心滿滿	Love Rush	ラブリフルパワー	가득한 사랑	ความรักเต็มเปี่ยม	暴击率提升效果提升至_#passive_passiveper_1_0_3_1_	爆擊率提升效果提升至_#passive_passiveper_1_0_3_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_0_3_1_.	会心率アップ効果は_#passive_passiveper_1_0_3_1_まで上昇する。	크리티컬 확률 증가 효과가 _#passive_passiveper_1_0_3_1_까지 증가한다	เอฟเฟกต์​การ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_3_1_​
63150008	2				11:gift_icon_63150008	115000803	3					1;3	1	爱心满满	愛心滿滿	Love Rush	ラブリフルパワー	가득한 사랑	ความรักเต็มเปี่ยม	暴击率提升效果提升至_#passive_passiveper_1_0_3_1_	爆擊率提升效果提升至_#passive_passiveper_1_0_3_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_0_3_1_.	会心率アップ効果は_#passive_passiveper_1_0_3_1_まで上昇する。	크리티컬 확률 증가 효과가 _#passive_passiveper_1_0_3_1_까지 증가한다	เอฟเฟกต์​การ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_3_1_​
64150008	2				11:gift_icon_63150008	115000803	4					1;3	1	爱心满满	愛心滿滿	Love Rush	ラブリフルパワー	가득한 사랑	ความรักเต็มเปี่ยม	暴击率提升效果提升至_#passive_passiveper_1_0_3_1_	爆擊率提升效果提升至_#passive_passiveper_1_0_3_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_0_3_1_.	会心率アップ効果は_#passive_passiveper_1_0_3_1_まで上昇する。	크리티컬 확률 증가 효과가 _#passive_passiveper_1_0_3_1_까지 증가한다	เอฟเฟกต์​การ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_3_1_​
71150008	2				11:gift_icon_63150008	115000804	1					1;3	1							除自己外友方使用奥义技能后，自身造成治疗效果提升<color="#23d4c9">5%</color>，可叠加，最多3层	除自己外友方使用奧義技能後，自身造成治療效果提升<color="#23d4c9">5%</color>，可疊加，最多3層	After an allied Combatant (excluding this one) uses their Ultimate, increases this Combatant's healing effect by <color="#23d4c9">5%</color>, stacking up to 3 times.	自分を除く他の味方がSP技を使用した後、自身が与える回復効果＋<color="#23d4c9">5%</color>（最大3スタックまで）。	자신을 제외한 아군이 필살기 스킬 사용 후, 자신이 주는 치유 효과가 <color="#23d4c9">5%</color> 증가하고, 최대 3스택까지 중첩 가능	หลังจาก​เพื่อน​ร่วม​ทีม​ใช้​สกิลอัล​ติ​เมท​ (​ยกเว้น​ตัวเอง​)​ จะ​เพิ่ม​เอฟเฟกต์​ฟื้นฟู​ที่​ตัวเอง​ทำได้​ขึ้น​ <color="#23d4c9">5%</color>​ ซ้อนทับ​ได้​ 3​ ชั้น​
