id	type	storey	monsteType	nextLevel	unlockNum	exp	cardExp	costItem	costNum	costNumLose	proposalLevel	SceneId	rounds	roleNun	battleRules	unlockItem	unlockItemNum	powerTeamMin	repeatButton	powerRatioTeamID	rewardGroupId	replayButton	restartBattleBtn	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	effect	effect_zh_TW	effect_en_UK	effect_ja_JP	effect_ko_KR	effect_th_TH
630459	3	459	1	630460	630458	0	0	0	0	0	1280800	13229	6	4	1	3000019	1	190200	2	21		1	1	1	绿区459层	綠區459層	Green Zone Floor 459	グリーンエリア459層	그린존 459층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630460	3	460	2	630461	630459	0	0	0	0	0	1282800	13229	6	4	1	3000019	2	205100	2	21		1	1	1	绿区460层	綠區460層	Green Zone Floor 460	グリーンエリア460層	그린존 460층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630461	3	461	1	630462	630460	0	0	0	0	0	1285300	15329	6	4	1	3000019	1	215300	2	21		1	1	1	绿区461层	綠區461層	Green Zone Floor 461	グリーンエリア461層	그린존 461층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630462	3	462	1	630463	630461	0	0	0	0	0	1288300	15329	6	4	1	3000019	1	219900	2	21		1	1	1	绿区462层	綠區462層	Green Zone Floor 462	グリーンエリア462層	그린존 462층							
630463	3	463	1	630464	630462	0	0	0	0	0	1290800	15329	6	4	1	3000019	1	225000	2	21		1	1	1	绿区463层	綠區463層	Green Zone Floor 463	グリーンエリア463層	그린존 463층							
630464	3	464	1	630465	630463	0	0	0	0	0	1294300	15329	6	4	1	3000019	1	230100	2	21		1	1	1	绿区464层	綠區464層	Green Zone Floor 464	グリーンエリア464層	그린존 464층							
630465	3	465	2	630466	630464	0	0	0	0	0	1296300	15329	6	4	1	3000019	2	235200	2	21		1	1	1	绿区465层	綠區465層	Green Zone Floor 465	グリーンエリア465層	그린존 465층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
630466	3	466	1	630467	630465	0	0	0	0	0	1298800	11229	6	4	1	3000019	1	240400	2	21		1	1	1	绿区466层	綠區466層	Green Zone Floor 466	グリーンエリア466層	그린존 466층							
630467	3	467	1	630468	630466	0	0	0	0	0	1301800	11229	6	4	1	3000019	1	245000	2	21		1	1	1	绿区467层	綠區467層	Green Zone Floor 467	グリーンエリア467層	그린존 467층							
630468	3	468	1	630469	630467	0	0	0	0	0	1304300	11229	6	4	1	3000019	1	250000	2	21		1	1	1	绿区468层	綠區468層	Green Zone Floor 468	グリーンエリア468層	그린존 468층							
630469	3	469	1	630470	630468	0	0	0	0	0	1307800	11229	6	4	1	3000019	1	255200	2	21		1	1	1	绿区469层	綠區469層	Green Zone Floor 469	グリーンエリア469層	그린존 469층							
630470	3	470	2	630471	630469	0	0	0	0	0	1309800	11229	6	4	1	3000019	2	260300	2	21		1	1	1	绿区470层	綠區470層	Green Zone Floor 470	グリーンエリア470層	그린존 470층		<color=#66b032>关卡说明：</color>敌方每回合都会释放奥义技能，我方幸运提升。	<color=#66b032>關卡說明：</color>敵方每回合都會釋放奧義技能，我方幸運提升。	<color=#66b032>Stage Details:</color> The enemies will release Ultimates on each turn. Allied Combatants gain increased Luck.	<color=#66b032>ステージ説明：</color>毎ターン、敵がSP技を発動する。味方の幸運値アップ。	<color=#66b032>스테이지 안내: </color>적이 매 턴 필살기를 사용하며, 아군의 행운이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​จะ​ใช้​สกิลอัล​ติ​เมท​ใน​ทุก​เทิร์น​ ฝ่าย​เรา​ได้รับ​ โชค​ เพิ่มขึ้น​
630471	3	471	1	630472	630470	0	0	0	0	0	1312300	13229	6	4	1	3000019	1	264900	2	21		1	1	1	绿区471层	綠區471層	Green Zone Floor 471	グリーンエリア471層	그린존 471층							
630472	3	472	1	630473	630471	0	0	0	0	0	1315300	13229	6	4	1	3000019	1	270000	2	21		1	1	1	绿区472层	綠區472層	Green Zone Floor 472	グリーンエリア472層	그린존 472층							
630473	3	473	1	630474	630472	0	0	0	0	0	1317800	13229	6	4	1	3000019	1	275200	2	21		1	1	1	绿区473层	綠區473層	Green Zone Floor 473	グリーンエリア473層	그린존 473층							
630474	3	474	1	630475	630473	0	0	0	0	0	1321300	13229	6	4	1	3000019	1	280300	2	21		1	1	1	绿区474层	綠區474層	Green Zone Floor 474	グリーンエリア474層	그린존 474층							
630475	3	475	2	630476	630474	0	0	0	0	0	1323300	13229	6	4	1	3000019	2	285400	2	21		1	1	1	绿区475层	綠區475層	Green Zone Floor 475	グリーンエリア475層	그린존 475층		<color=#66b032>关卡说明：</color>BOSS会对我方施加【诅咒】	<color=#66b032>關卡說明：</color>BOSS會對我方施加【詛咒】	<color=#66b032>Stage Details:</color> The Boss will Curse all allies.	<color=#66b032>ステージ説明：</color>BOSSは味方に【呪詛】を与える。	<color=#66b032>스테이지 안내</color>: 보스가 아군에게 [저주]를 합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ บอส​จะ​ติด​เอฟเฟกต์​ [​คำสาป​]​ ใส่​ฝ่าย​เรา​
630476	3	476	1	630477	630475	0	0	0	0	0	1325800	13229	6	4	1	3000019	1	290000	2	21		1	1	1	绿区476层	綠區476層	Green Zone Floor 476	グリーンエリア476層	그린존 476층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630477	3	477	1	630478	630476	0	0	0	0	0	1328800	13229	6	4	1	3000019	1	295100	2	21		1	1	1	绿区477层	綠區477層	Green Zone Floor 477	グリーンエリア477層	그린존 477층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630478	3	478	1	630479	630477	0	0	0	0	0	1331300	13229	6	4	1	3000019	1	310400	2	21		1	1	1	绿区478层	綠區478層	Green Zone Floor 478	グリーンエリア478層	그린존 478층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630479	3	479	1	630480	630478	0	0	0	0	0	1334800	13229	6	4	1	3000019	1	190200	2	21		1	1	1	绿区479层	綠區479層	Green Zone Floor 479	グリーンエリア479層	그린존 479층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630480	3	480	2	630481	630479	0	0	0	0	0	1336800	13229	6	4	1	3000019	2	205100	2	21		1	1	1	绿区480层	綠區480層	Green Zone Floor 480	グリーンエリア480層	그린존 480층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630481	3	481	1	630482	630480	0	0	0	0	0	1339300	15329	6	4	1	3000019	1	215300	2	21		1	1	1	绿区481层	綠區481層	Green Zone Floor 481	グリーンエリア481層	그린존 481층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630482	3	482	1	630483	630481	0	0	0	0	0	1342300	15329	6	4	1	3000019	1	219900	2	21		1	1	1	绿区482层	綠區482層	Green Zone Floor 482	グリーンエリア482層	그린존 482층							
630483	3	483	1	630484	630482	0	0	0	0	0	1344800	15329	6	4	1	3000019	1	225000	2	21		1	1	1	绿区483层	綠區483層	Green Zone Floor 483	グリーンエリア483層	그린존 483층							
630484	3	484	1	630485	630483	0	0	0	0	0	1348300	15329	6	4	1	3000019	1	230100	2	21		1	1	1	绿区484层	綠區484層	Green Zone Floor 484	グリーンエリア484層	그린존 484층							
630485	3	485	2	630486	630484	0	0	0	0	0	1350300	15329	6	4	1	3000019	2	235200	2	21		1	1	1	绿区485层	綠區485層	Green Zone Floor 485	グリーンエリア485層	그린존 485층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
630486	3	486	1	630487	630485	0	0	0	0	0	1352800	11229	6	4	1	3000019	1	240400	2	21		1	1	1	绿区486层	綠區486層	Green Zone Floor 486	グリーンエリア486層	그린존 486층							
630487	3	487	1	630488	630486	0	0	0	0	0	1355800	11229	6	4	1	3000019	1	245000	2	21		1	1	1	绿区487层	綠區487層	Green Zone Floor 487	グリーンエリア487層	그린존 487층							
630488	3	488	1	630489	630487	0	0	0	0	0	1358300	11229	6	4	1	3000019	1	250000	2	21		1	1	1	绿区488层	綠區488層	Green Zone Floor 488	グリーンエリア488層	그린존 488층							
630489	3	489	1	630490	630488	0	0	0	0	0	1361800	11229	6	4	1	3000019	1	255200	2	21		1	1	1	绿区489层	綠區489層	Green Zone Floor 489	グリーンエリア489層	그린존 489층							
630490	3	490	2	630491	630489	0	0	0	0	0	1363800	11229	6	4	1	3000019	2	260300	2	21		1	1	1	绿区490层	綠區490層	Green Zone Floor 490	グリーンエリア490層	그린존 490층		<color=#66b032>关卡说明：</color>敌方每回合都会释放奥义技能，我方幸运提升。	<color=#66b032>關卡說明：</color>敵方每回合都會釋放奧義技能，我方幸運提升。	<color=#66b032>Stage Details:</color> The enemies will release Ultimates on each turn. Allied Combatants gain increased Luck.	<color=#66b032>ステージ説明：</color>毎ターン、敵がSP技を発動する。味方の幸運値アップ。	<color=#66b032>스테이지 안내: </color>적이 매 턴 필살기를 사용하며, 아군의 행운이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​จะ​ใช้​สกิลอัล​ติ​เมท​ใน​ทุก​เทิร์น​ ฝ่าย​เรา​ได้รับ​ โชค​ เพิ่มขึ้น​
630491	3	491	1	630492	630490	0	0	0	0	0	1366300	13229	6	4	1	3000019	1	264900	2	21		1	1	1	绿区491层	綠區491層	Green Zone Floor 491	グリーンエリア491層	그린존 491층							
630492	3	492	1	630493	630491	0	0	0	0	0	1369300	13229	6	4	1	3000019	1	270000	2	21		1	1	1	绿区492层	綠區492層	Green Zone Floor 492	グリーンエリア492層	그린존 492층							
630493	3	493	1	630494	630492	0	0	0	0	0	1371800	13229	6	4	1	3000019	1	275200	2	21		1	1	1	绿区493层	綠區493層	Green Zone Floor 493	グリーンエリア493層	그린존 493층							
630494	3	494	1	630495	630493	0	0	0	0	0	1375300	13229	6	4	1	3000019	1	280300	2	21		1	1	1	绿区494层	綠區494層	Green Zone Floor 494	グリーンエリア494層	그린존 494층							
630495	3	495	2	630496	630494	0	0	0	0	0	1377300	13229	6	4	1	3000019	2	285400	2	21		1	1	1	绿区495层	綠區495層	Green Zone Floor 495	グリーンエリア495層	그린존 495층		<color=#66b032>关卡说明：</color>BOSS会对我方施加【诅咒】	<color=#66b032>關卡說明：</color>BOSS會對我方施加【詛咒】	<color=#66b032>Stage Details:</color> The Boss will Curse all allies.	<color=#66b032>ステージ説明：</color>BOSSは味方に【呪詛】を与える。	<color=#66b032>스테이지 안내</color>: 보스가 아군에게 [저주]를 합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ บอส​จะ​ติด​เอฟเฟกต์​ [​คำสาป​]​ ใส่​ฝ่าย​เรา​
630496	3	496	1	630497	630495	0	0	0	0	0	1379800	13229	6	4	1	3000019	1	290000	2	21		1	1	1	绿区496层	綠區496層	Green Zone Floor 496	グリーンエリア496層	그린존 496층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630497	3	497	1	630498	630496	0	0	0	0	0	1382800	13229	6	4	1	3000019	1	295100	2	21		1	1	1	绿区497层	綠區497層	Green Zone Floor 497	グリーンエリア497層	그린존 497층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630498	3	498	1	630499	630497	0	0	0	0	0	1385300	13229	6	4	1	3000019	1	310400	2	21		1	1	1	绿区498层	綠區498層	Green Zone Floor 498	グリーンエリア498層	그린존 498층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630499	3	499	1	630500	630498	0	0	0	0	0	1387300	13229	6	4	1	3000019	1	315500	2	21		1	1	1	绿区499层	綠區499層	Green Zone Floor 499	グリーンエリア499層	그린존 499층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
630500	3	500	2		630499	0	0	0	0	0	1389800	13229	6	4	1	3000019	2	320100	2	21		1	1	1	绿区500层	綠區500層	Green Zone Floor 500	グリーンエリア500層	그린존 500층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
640101	4	101	1	640102	640100	0	0	0	0	0	319300	12139	6	4	1	3000019	1	79800	2	21		1	1	1	蓝区101层	藍區101層	Blue Zone Floor 101	ブルーエリア101層	블루존 101층	โซนสีน้ำเงินชั้น 101						
640102	4	102	1	640103	640101	0	0	0	0	0	321300	12139	6	4	1	3000019	1	94700	2	21		1	1	1	蓝区102层	藍區102層	Blue Zone Floor 102	ブルーエリア102層	블루존 102층	โซนสีน้ำเงินชั้น 102						
640103	4	103	1	640104	640102	0	0	0	0	0	323800	12139	6	4	1	3000019	1	104900	2	21		1	1	1	蓝区103层	藍區103層	Blue Zone Floor 103	ブルーエリア103層	블루존 103층	โซนสีน้ำเงินชั้น 103						
640104	4	104	1	640105	640103	0	0	0	0	0	326800	12139	6	4	1	3000019	1	109500	2	21		1	1	1	蓝区104层	藍區104層	Blue Zone Floor 104	ブルーエリア104層	블루존 104층	โซนสีน้ำเงินชั้น 104						
640105	4	105	2	640106	640104	0	0	0	0	0	329300	12139	6	4	1	3000019	2	114600	2	21		1	1	1	蓝区105层	藍區105層	Blue Zone Floor 105	ブルーエリア105層	블루존 105층	โซนสีน้ำเงินชั้น 105	<color=#66b032>关卡说明：</color>敌方拥有无法被清除的【渐愈】效果	<color=#66b032>關卡說明：</color>敵方擁有無法被清除的【漸愈】效果	<color=#66b032>Instruction:</color> Enemies have an unremovable [Steady Restoration] effect.	<color=#66b032>ステージ説明：</color>敵全体に解除不可な【徐々に回復】を付与される。	<color=#66b032>스테이지 안내:</color> 적은 해제할 수 없는 [단계 치유] 효과를 보유합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ฝ่าย​ศัตรู​มี​เอฟเฟกต์​ [​ฟื้นฟู​ต่อเนื่อง​]​ ที่​ไม่​สามารถ​ลบล้าง​ได้​
640106	4	106	1	640107	640105	0	0	0	0	0	332800	13239	6	4	1	3000019	1	119700	2	21		1	1	1	蓝区106层	藍區106層	Blue Zone Floor 106	ブルーエリア106層	블루존 106층	โซนสีน้ำเงินชั้น 106						
640107	4	107	1	640108	640106	0	0	0	0	0	334800	13239	6	4	1	3000019	1	124800	2	21		1	1	1	蓝区107层	藍區107層	Blue Zone Floor 107	ブルーエリア107層	블루존 107층	โซนสีน้ำเงินชั้น 107						
640108	4	108	1	640109	640107	0	0	0	0	0	337300	13239	6	4	1	3000019	1	130000	2	21		1	1	1	蓝区108层	藍區108層	Blue Zone Floor 108	ブルーエリア108層	블루존 108층	โซนสีน้ำเงินชั้น 108						
640109	4	109	1	640110	640108	0	0	0	0	0	340300	13239	6	4	1	3000019	1	134600	2	21		1	1	1	蓝区109层	藍區109層	Blue Zone Floor 109	ブルーエリア109層	블루존 109층	โซนสีน้ำเงินชั้น 109						
640110	4	110	2	640111	640109	0	0	0	0	0	342800	13239	6	4	1	3000019	2	139600	2	21		1	1	1	蓝区110层	藍區110層	Blue Zone Floor 110	ブルーエリア110層	블루존 110층	โซนสีน้ำเงินชั้น 110	<color=#66b032>关卡说明：</color>敌方会进行连续攻击，直到两次连续的攻击命中相同的战斗员为止。	<color=#66b032>關卡說明：</color>敵方會進行連續攻擊，直到兩次連續的攻擊命中相同的戰鬥員為止。	<color=#66b032>Stage Details:</color> Enemies will execute continuous attacks until two consecutive hits land on the same Combatant.	<color=#66b032>ステージ説明：</color>同じ対象を連続2回命中するまで、敵は連続に攻撃を発動する。	<color=#66b032>스테이지 안내: </color>적이 같은 전투원을 두 번 연속 명중할 때까지 연속으로 공격합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​จะ​ทำการ​โจมตี​ต่อเนื่อง​จนกว่า​จะ​โจมตี​ใส่​ตัวละคร​ตัว​เด​ียว​กัน​ติดต่อกัน​ครบสอง​ครั้ง​
640111	4	111	1	640112	640110	0	0	0	0	0	346300	11239	6	4	1	3000019	1	144800	2	21		1	1	1	蓝区111层	藍區111層	Blue Zone Floor 111	ブルーエリア111層	블루존 111층	โซนสีน้ำเงินชั้น 111						
640112	4	112	1	640113	640111	0	0	0	0	0	348300	11239	6	4	1	3000019	1	149900	2	21		1	1	1	蓝区112层	藍區112層	Blue Zone Floor 112	ブルーエリア112層	블루존 112층	โซนสีน้ำเงินชั้น 112						
640113	4	113	1	640114	640112	0	0	0	0	0	350800	11239	6	4	1	3000019	1	154500	2	21		1	1	1	蓝区113层	藍區113層	Blue Zone Floor 113	ブルーエリア113層	블루존 113층	โซนสีน้ำเงินชั้น 113						
640114	4	114	1	640115	640113	0	0	0	0	0	353800	11239	6	4	1	3000019	1	159600	2	21		1	1	1	蓝区114层	藍區114層	Blue Zone Floor 114	ブルーエリア114層	블루존 114층	โซนสีน้ำเงินชั้น 114						
