id	type	exp	fristRewards	fristRewardsNum	showItem	showItemNum	revenueRewardsTime	revenueRewardsNum	status
611486	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611487	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611488	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611489	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611490	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611491	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611492	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611493	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611494	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611495	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611496	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611497	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611498	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611499	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611500	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
620101	2	0	4190001	100	4190001	100			1
620102	2	0	4190001	100	4190001	100			1
620103	2	0	4190001	100	4190001	100			1
620104	2	0	4190001	100	4190001	100			1
620105	2	0	4190001	500	4190001	500			1
620106	2	0	4190001	100	4190001	100			1
620107	2	0	4190001	100	4190001	100			1
620108	2	0	4190001	100	4190001	100			1
620109	2	0	4190001	100	4190001	100			1
620110	2	0	4190001	500	4190001	500			1
620111	2	0	4190001	100	4190001	100			1
620112	2	0	4190001	100	4190001	100			1
620113	2	0	4190001	100	4190001	100			1
620114	2	0	4190001	100	4190001	100			1
620115	2	0	4190001	500	4190001	500			1
620116	2	0	4190001	100	4190001	100			1
620117	2	0	4190001	100	4190001	100			1
620118	2	0	4190001	100	4190001	100			1
620119	2	0	4190001	100	4190001	100			1
620120	2	0	4190001	500	4190001	500			1
620121	2	0	4190001	100	4190001	100			1
620122	2	0	4190001	100	4190001	100			1
620123	2	0	4190001	100	4190001	100			1
620124	2	0	4190001	100	4190001	100			1
620125	2	0	4190001	500	4190001	500			1
620126	2	0	4190001	100	4190001	100			1
620127	2	0	4190001	100	4190001	100			1
620128	2	0	4190001	100	4190001	100			1
620129	2	0	4190001	100	4190001	100			1
620130	2	0	4190001	500	4190001	500			1
620131	2	0	4190001	100	4190001	100			1
620132	2	0	4190001	100	4190001	100			1
620133	2	0	4190001	100	4190001	100			1
620134	2	0	4190001	100	4190001	100			1
620135	2	0	4190001	500	4190001	500			1
620136	2	0	4190001	100	4190001	100			1
620137	2	0	4190001	100	4190001	100			1
620138	2	0	4190001	100	4190001	100			1
620139	2	0	4190001	100	4190001	100			1
620140	2	0	4190001	500	4190001	500			1
620141	2	0	4190001	100	4190001	100			1
620142	2	0	4190001	100	4190001	100			1
620143	2	0	4190001	100	4190001	100			1
620144	2	0	4190001	100	4190001	100			1
620145	2	0	4190001	500	4190001	500			1
620146	2	0	4190001	100	4190001	100			1
620147	2	0	4190001	100	4190001	100			1
620148	2	0	4190001	100	4190001	100			1
620149	2	0	4190001	100	4190001	100			1
620150	2	0	4190001	500	4190001	500			1
620151	2	0	4190001	100	4190001	100			1
620152	2	0	4190001	100	4190001	100			1
620153	2	0	4190001	100	4190001	100			1
620154	2	0	4190001	100	4190001	100			1
620155	2	0	4190001	500	4190001	500			1
620156	2	0	4190001	100	4190001	100			1
620157	2	0	4190001	100	4190001	100			1
620158	2	0	4190001	100	4190001	100			1
620159	2	0	4190001	100	4190001	100			1
620160	2	0	4190001	500	4190001	500			1
620161	2	0	4190001	100	4190001	100			1
620162	2	0	4190001	100	4190001	100			1
620163	2	0	4190001	100	4190001	100			1
620164	2	0	4190001	100	4190001	100			1
620165	2	0	4190001	500	4190001	500			1
620166	2	0	4190001	100	4190001	100			1
620167	2	0	4190001	100	4190001	100			1
620168	2	0	4190001	100	4190001	100			1
620169	2	0	4190001	100	4190001	100			1
620170	2	0	4190001	500	4190001	500			1
620171	2	0	4190001	100	4190001	100			1
620172	2	0	4190001	100	4190001	100			1
620173	2	0	4190001	100	4190001	100			1
620174	2	0	4190001	100	4190001	100			1
620175	2	0	4190001	500	4190001	500			1
620176	2	0	4190001	100	4190001	100			1
620177	2	0	4190001	100	4190001	100			1
620178	2	0	4190001	100	4190001	100			1
620179	2	0	4190001	100	4190001	100			1
620180	2	0	4190001	500	4190001	500			1
620181	2	0	4190001	100	4190001	100			1
620182	2	0	4190001	100	4190001	100			1
620183	2	0	4190001	100	4190001	100			1
620184	2	0	4190001	100	4190001	100			1
620185	2	0	4190001	500	4190001	500			1
620186	2	0	4190001	100	4190001	100			1
620187	2	0	4190001	100	4190001	100			1
620188	2	0	4190001	100	4190001	100			1
620189	2	0	4190001	100	4190001	100			1
620190	2	0	4190001	500	4190001	500			1
620191	2	0	4190001	100	4190001	100			1
620192	2	0	4190001	100	4190001	100			1
620193	2	0	4190001	100	4190001	100			1
620194	2	0	4190001	100	4190001	100			1
620195	2	0	4190001	500	4190001	500			1
620196	2	0	4190001	100	4190001	100			1
620197	2	0	4190001	100	4190001	100			1
620198	2	0	4190001	100	4190001	100			1
620199	2	0	4190001	100	4190001	100			1
620200	2	0	4190001	500	4190001	500			1
620201	2	0	4190001	100	4190001	100			1
620202	2	0	4190001	100	4190001	100			1
620203	2	0	4190001	100	4190001	100			1
620204	2	0	4190001	100	4190001	100			1
620205	2	0	4190001	500	4190001	500			1
620206	2	0	4190001	100	4190001	100			1
620207	2	0	4190001	100	4190001	100			1
620208	2	0	4190001	100	4190001	100			1
620209	2	0	4190001	100	4190001	100			1
620210	2	0	4190001	500	4190001	500			1
620211	2	0	4190001	100	4190001	100			1
620212	2	0	4190001	100	4190001	100			1
620213	2	0	4190001	100	4190001	100			1
620214	2	0	4190001	100	4190001	100			1
620215	2	0	4190001	500	4190001	500			1
620216	2	0	4190001	100	4190001	100			1
620217	2	0	4190001	100	4190001	100			1
620218	2	0	4190001	100	4190001	100			1
620219	2	0	4190001	100	4190001	100			1
620220	2	0	4190001	500	4190001	500			1
620221	2	0	4190001	100	4190001	100			1
620222	2	0	4190001	100	4190001	100			1
620223	2	0	4190001	100	4190001	100			1
620224	2	0	4190001	100	4190001	100			1
620225	2	0	4190001	500	4190001	500			1
620226	2	0	4190001	100	4190001	100			1
620227	2	0	4190001	100	4190001	100			1
620228	2	0	4190001	100	4190001	100			1
620229	2	0	4190001	100	4190001	100			1
620230	2	0	4190001	500	4190001	500			1
620231	2	0	4190001	100	4190001	100			1
620232	2	0	4190001	100	4190001	100			1
620233	2	0	4190001	100	4190001	100			1
620234	2	0	4190001	100	4190001	100			1
620235	2	0	4190001	500	4190001	500			1
620236	2	0	4190001	100	4190001	100			1
620237	2	0	4190001	100	4190001	100			1
620238	2	0	4190001	100	4190001	100			1
620239	2	0	4190001	100	4190001	100			1
620240	2	0	4190001	500	4190001	500			1
620241	2	0	4190001	100	4190001	100			1
620242	2	0	4190001	100	4190001	100			1
620243	2	0	4190001	100	4190001	100			1
620244	2	0	4190001	100	4190001	100			1
620245	2	0	4190001	500	4190001	500			1
620246	2	0	4190001	100	4190001	100			1
620247	2	0	4190001	100	4190001	100			1
620248	2	0	4190001	100	4190001	100			1
620249	2	0	4190001	100	4190001	100			1
620250	2	0	4190001	500	4190001	500			1
620251	2	0	4190001	100	4190001	100			1
620252	2	0	4190001	100	4190001	100			1
620253	2	0	4190001	100	4190001	100			1
620254	2	0	4190001	100	4190001	100			1
620255	2	0	4190001	500	4190001	500			1
620256	2	0	4190001	100	4190001	100			1
620257	2	0	4190001	100	4190001	100			1
620258	2	0	4190001	100	4190001	100			1
620259	2	0	4190001	100	4190001	100			1
620260	2	0	4190001	500	4190001	500			1
620261	2	0	4190001	100	4190001	100			1
620262	2	0	4190001	100	4190001	100			1
620263	2	0	4190001	100	4190001	100			1
620264	2	0	4190001	100	4190001	100			1
620265	2	0	4190001	500	4190001	500			1
620266	2	0	4190001	100	4190001	100			1
620267	2	0	4190001	100	4190001	100			1
620268	2	0	4190001	100	4190001	100			1
620269	2	0	4190001	100	4190001	100			1
620270	2	0	4190001	500	4190001	500			1
620271	2	0	4190001	100	4190001	100			1
620272	2	0	4190001	100	4190001	100			1
620273	2	0	4190001	100	4190001	100			1
620274	2	0	4190001	100	4190001	100			1
620275	2	0	4190001	500	4190001	500			1
620276	2	0	4190001	100	4190001	100			1
620277	2	0	4190001	100	4190001	100			1
620278	2	0	4190001	100	4190001	100			1
620279	2	0	4190001	100	4190001	100			1
620280	2	0	4190001	500	4190001	500			1
620281	2	0	4190001	100	4190001	100			1
620282	2	0	4190001	100	4190001	100			1
620283	2	0	4190001	100	4190001	100			1
620284	2	0	4190001	100	4190001	100			1
620285	2	0	4190001	500	4190001	500			1
620286	2	0	4190001	100	4190001	100			1
620287	2	0	4190001	100	4190001	100			1
620288	2	0	4190001	100	4190001	100			1
620289	2	0	4190001	100	4190001	100			1
620290	2	0	4190001	500	4190001	500			1
620291	2	0	4190001	100	4190001	100			1
620292	2	0	4190001	100	4190001	100			1
620293	2	0	4190001	100	4190001	100			1
620294	2	0	4190001	100	4190001	100			1
620295	2	0	4190001	500	4190001	500			1
620296	2	0	4190001	100	4190001	100			1
620297	2	0	4190001	100	4190001	100			1
620298	2	0	4190001	100	4190001	100			1
620299	2	0	4190001	100	4190001	100			1
620300	2	0	4190001	500	4190001	500			1
620301	2	0	4190001	100	4190001	100			1
620302	2	0	4190001	100	4190001	100			1
620303	2	0	4190001	100	4190001	100			1
620304	2	0	4190001	100	4190001	100			1
620305	2	0	4190001	500	4190001	500			1
620306	2	0	4190001	100	4190001	100			1
620307	2	0	4190001	100	4190001	100			1
620308	2	0	4190001	100	4190001	100			1
620309	2	0	4190001	100	4190001	100			1
620310	2	0	4190001	500	4190001	500			1
620311	2	0	4190001	100	4190001	100			1
620312	2	0	4190001	100	4190001	100			1
620313	2	0	4190001	100	4190001	100			1
620314	2	0	4190001	100	4190001	100			1
620315	2	0	4190001	500	4190001	500			1
620316	2	0	4190001	100	4190001	100			1
620317	2	0	4190001	100	4190001	100			1
620318	2	0	4190001	100	4190001	100			1
620319	2	0	4190001	100	4190001	100			1
620320	2	0	4190001	500	4190001	500			1
620321	2	0	4190001	100	4190001	100			1
620322	2	0	4190001	100	4190001	100			1
620323	2	0	4190001	100	4190001	100			1
620324	2	0	4190001	100	4190001	100			1
620325	2	0	4190001	500	4190001	500			1
620326	2	0	4190001	100	4190001	100			1
620327	2	0	4190001	100	4190001	100			1
620328	2	0	4190001	100	4190001	100			1
620329	2	0	4190001	100	4190001	100			1
620330	2	0	4190001	500	4190001	500			1
620331	2	0	4190001	100	4190001	100			1
620332	2	0	4190001	100	4190001	100			1
620333	2	0	4190001	100	4190001	100			1
620334	2	0	4190001	100	4190001	100			1
620335	2	0	4190001	500	4190001	500			1
620336	2	0	4190001	100	4190001	100			1
620337	2	0	4190001	100	4190001	100			1
620338	2	0	4190001	100	4190001	100			1
620339	2	0	4190001	100	4190001	100			1
620340	2	0	4190001	500	4190001	500			1
620341	2	0	4190001	100	4190001	100			1
620342	2	0	4190001	100	4190001	100			1
620343	2	0	4190001	100	4190001	100			1
620344	2	0	4190001	100	4190001	100			1
620345	2	0	4190001	500	4190001	500			1
620346	2	0	4190001	100	4190001	100			1
620347	2	0	4190001	100	4190001	100			1
620348	2	0	4190001	100	4190001	100			1
620349	2	0	4190001	100	4190001	100			1
620350	2	0	4190001	500	4190001	500			1
620351	2	0	4190001	100	4190001	100			1
620352	2	0	4190001	100	4190001	100			1
620353	2	0	4190001	100	4190001	100			1
620354	2	0	4190001	100	4190001	100			1
620355	2	0	4190001	500	4190001	500			1
620356	2	0	4190001	100	4190001	100			1
620357	2	0	4190001	100	4190001	100			1
620358	2	0	4190001	100	4190001	100			1
620359	2	0	4190001	100	4190001	100			1
620360	2	0	4190001	500	4190001	500			1
620361	2	0	4190001	100	4190001	100			1
620362	2	0	4190001	100	4190001	100			1
620363	2	0	4190001	100	4190001	100			1
620364	2	0	4190001	100	4190001	100			1
620365	2	0	4190001	500	4190001	500			1
620366	2	0	4190001	100	4190001	100			1
620367	2	0	4190001	100	4190001	100			1
620368	2	0	4190001	100	4190001	100			1
620369	2	0	4190001	100	4190001	100			1
620370	2	0	4190001	500	4190001	500			1
620371	2	0	4190001	100	4190001	100			1
620372	2	0	4190001	100	4190001	100			1
620373	2	0	4190001	100	4190001	100			1
620374	2	0	4190001	100	4190001	100			1
620375	2	0	4190001	500	4190001	500			1
620376	2	0	4190001	100	4190001	100			1
620377	2	0	4190001	100	4190001	100			1
620378	2	0	4190001	100	4190001	100			1
620379	2	0	4190001	100	4190001	100			1
620380	2	0	4190001	500	4190001	500			1
620381	2	0	4190001	100	4190001	100			1
620382	2	0	4190001	100	4190001	100			1
620383	2	0	4190001	100	4190001	100			1
620384	2	0	4190001	100	4190001	100			1
620385	2	0	4190001	500	4190001	500			1
620386	2	0	4190001	100	4190001	100			1
620387	2	0	4190001	100	4190001	100			1
620388	2	0	4190001	100	4190001	100			1
620389	2	0	4190001	100	4190001	100			1
620390	2	0	4190001	500	4190001	500			1
620391	2	0	4190001	100	4190001	100			1
620392	2	0	4190001	100	4190001	100			1
620393	2	0	4190001	100	4190001	100			1
620394	2	0	4190001	100	4190001	100			1
620395	2	0	4190001	500	4190001	500			1
620396	2	0	4190001	100	4190001	100			1
620397	2	0	4190001	100	4190001	100			1
620398	2	0	4190001	100	4190001	100			1
620399	2	0	4190001	100	4190001	100			1
620400	2	0	4190001	500	4190001	500			1
620401	2	0	4190001	100	4190001	100			1
620402	2	0	4190001	100	4190001	100			1
620403	2	0	4190001	100	4190001	100			1
620404	2	0	4190001	100	4190001	100			1
620405	2	0	4190001	500	4190001	500			1
620406	2	0	4190001	100	4190001	100			1
620407	2	0	4190001	100	4190001	100			1
620408	2	0	4190001	100	4190001	100			1
620409	2	0	4190001	100	4190001	100			1
620410	2	0	4190001	500	4190001	500			1
620411	2	0	4190001	100	4190001	100			1
620412	2	0	4190001	100	4190001	100			1
620413	2	0	4190001	100	4190001	100			1
620414	2	0	4190001	100	4190001	100			1
620415	2	0	4190001	500	4190001	500			1
620416	2	0	4190001	100	4190001	100			1
620417	2	0	4190001	100	4190001	100			1
620418	2	0	4190001	100	4190001	100			1
620419	2	0	4190001	100	4190001	100			1
620420	2	0	4190001	500	4190001	500			1
620421	2	0	4190001	100	4190001	100			1
620422	2	0	4190001	100	4190001	100			1
620423	2	0	4190001	100	4190001	100			1
620424	2	0	4190001	100	4190001	100			1
620425	2	0	4190001	500	4190001	500			1
620426	2	0	4190001	100	4190001	100			1
620427	2	0	4190001	100	4190001	100			1
620428	2	0	4190001	100	4190001	100			1
620429	2	0	4190001	100	4190001	100			1
620430	2	0	4190001	500	4190001	500			1
620431	2	0	4190001	100	4190001	100			1
620432	2	0	4190001	100	4190001	100			1
620433	2	0	4190001	100	4190001	100			1
620434	2	0	4190001	100	4190001	100			1
620435	2	0	4190001	500	4190001	500			1
620436	2	0	4190001	100	4190001	100			1
620437	2	0	4190001	100	4190001	100			1
620438	2	0	4190001	100	4190001	100			1
620439	2	0	4190001	100	4190001	100			1
620440	2	0	4190001	500	4190001	500			1
620441	2	0	4190001	100	4190001	100			1
620442	2	0	4190001	100	4190001	100			1
620443	2	0	4190001	100	4190001	100			1
620444	2	0	4190001	100	4190001	100			1
620445	2	0	4190001	500	4190001	500			1
620446	2	0	4190001	100	4190001	100			1
620447	2	0	4190001	100	4190001	100			1
620448	2	0	4190001	100	4190001	100			1
620449	2	0	4190001	100	4190001	100			1
620450	2	0	4190001	500	4190001	500			1
620451	2	0	4190001	100	4190001	100			1
620452	2	0	4190001	100	4190001	100			1
620453	2	0	4190001	100	4190001	100			1
620454	2	0	4190001	100	4190001	100			1
620455	2	0	4190001	500	4190001	500			1
620456	2	0	4190001	100	4190001	100			1
620457	2	0	4190001	100	4190001	100			1
620458	2	0	4190001	100	4190001	100			1
620459	2	0	4190001	100	4190001	100			1
620460	2	0	4190001	500	4190001	500			1
620461	2	0	4190001	100	4190001	100			1
620462	2	0	4190001	100	4190001	100			1
620463	2	0	4190001	100	4190001	100			1
620464	2	0	4190001	100	4190001	100			1
620465	2	0	4190001	500	4190001	500			1
620466	2	0	4190001	100	4190001	100			1
620467	2	0	4190001	100	4190001	100			1
620468	2	0	4190001	100	4190001	100			1
620469	2	0	4190001	100	4190001	100			1
620470	2	0	4190001	500	4190001	500			1
620471	2	0	4190001	100	4190001	100			1
620472	2	0	4190001	100	4190001	100			1
620473	2	0	4190001	100	4190001	100			1
620474	2	0	4190001	100	4190001	100			1
620475	2	0	4190001	500	4190001	500			1
620476	2	0	4190001	100	4190001	100			1
620477	2	0	4190001	100	4190001	100			1
620478	2	0	4190001	100	4190001	100			1
620479	2	0	4190001	100	4190001	100			1
620480	2	0	4190001	500	4190001	500			1
620481	2	0	4190001	100	4190001	100			1
620482	2	0	4190001	100	4190001	100			1
620483	2	0	4190001	100	4190001	100			1
620484	2	0	4190001	100	4190001	100			1
620485	2	0	4190001	500	4190001	500			1
620486	2	0	4190001	100	4190001	100			1
620487	2	0	4190001	100	4190001	100			1
620488	2	0	4190001	100	4190001	100			1
620489	2	0	4190001	100	4190001	100			1
620490	2	0	4190001	500	4190001	500			1
620491	2	0	4190001	100	4190001	100			1
620492	2	0	4190001	100	4190001	100			1
620493	2	0	4190001	100	4190001	100			1
620494	2	0	4190001	100	4190001	100			1
620495	2	0	4190001	500	4190001	500			1
620496	2	0	4190001	100	4190001	100			1
620497	2	0	4190001	100	4190001	100			1
620498	2	0	4190001	100	4190001	100			1
620499	2	0	4190001	100	4190001	100			1
620500	2	0	4190001	500	4190001	500			1
630101	3	0	4190001	100	4190001	100			1
630102	3	0	4190001	100	4190001	100			1
630103	3	0	4190001	100	4190001	100			1
630104	3	0	4190001	100	4190001	100			1
630105	3	0	4190001	500	4190001	500			1
630106	3	0	4190001	100	4190001	100			1
630107	3	0	4190001	100	4190001	100			1
630108	3	0	4190001	100	4190001	100			1
630109	3	0	4190001	100	4190001	100			1
630110	3	0	4190001	500	4190001	500			1
630111	3	0	4190001	100	4190001	100			1
630112	3	0	4190001	100	4190001	100			1
630113	3	0	4190001	100	4190001	100			1
630114	3	0	4190001	100	4190001	100			1
630115	3	0	4190001	500	4190001	500			1
630116	3	0	4190001	100	4190001	100			1
630117	3	0	4190001	100	4190001	100			1
630118	3	0	4190001	100	4190001	100			1
630119	3	0	4190001	100	4190001	100			1
630120	3	0	4190001	500	4190001	500			1
630121	3	0	4190001	100	4190001	100			1
630122	3	0	4190001	100	4190001	100			1
630123	3	0	4190001	100	4190001	100			1
630124	3	0	4190001	100	4190001	100			1
630125	3	0	4190001	500	4190001	500			1
630126	3	0	4190001	100	4190001	100			1
630127	3	0	4190001	100	4190001	100			1
630128	3	0	4190001	100	4190001	100			1
630129	3	0	4190001	100	4190001	100			1
630130	3	0	4190001	500	4190001	500			1
630131	3	0	4190001	100	4190001	100			1
630132	3	0	4190001	100	4190001	100			1
630133	3	0	4190001	100	4190001	100			1
630134	3	0	4190001	100	4190001	100			1
630135	3	0	4190001	500	4190001	500			1
630136	3	0	4190001	100	4190001	100			1
630137	3	0	4190001	100	4190001	100			1
630138	3	0	4190001	100	4190001	100			1
630139	3	0	4190001	100	4190001	100			1
630140	3	0	4190001	500	4190001	500			1
630141	3	0	4190001	100	4190001	100			1
630142	3	0	4190001	100	4190001	100			1
630143	3	0	4190001	100	4190001	100			1
630144	3	0	4190001	100	4190001	100			1
630145	3	0	4190001	500	4190001	500			1
630146	3	0	4190001	100	4190001	100			1
630147	3	0	4190001	100	4190001	100			1
630148	3	0	4190001	100	4190001	100			1
630149	3	0	4190001	100	4190001	100			1
630150	3	0	4190001	500	4190001	500			1
630151	3	0	4190001	100	4190001	100			1
630152	3	0	4190001	100	4190001	100			1
630153	3	0	4190001	100	4190001	100			1
630154	3	0	4190001	100	4190001	100			1
630155	3	0	4190001	500	4190001	500			1
630156	3	0	4190001	100	4190001	100			1
630157	3	0	4190001	100	4190001	100			1
630158	3	0	4190001	100	4190001	100			1
630159	3	0	4190001	100	4190001	100			1
630160	3	0	4190001	500	4190001	500			1
630161	3	0	4190001	100	4190001	100			1
630162	3	0	4190001	100	4190001	100			1
630163	3	0	4190001	100	4190001	100			1
630164	3	0	4190001	100	4190001	100			1
630165	3	0	4190001	500	4190001	500			1
630166	3	0	4190001	100	4190001	100			1
630167	3	0	4190001	100	4190001	100			1
630168	3	0	4190001	100	4190001	100			1
630169	3	0	4190001	100	4190001	100			1
630170	3	0	4190001	500	4190001	500			1
630171	3	0	4190001	100	4190001	100			1
630172	3	0	4190001	100	4190001	100			1
630173	3	0	4190001	100	4190001	100			1
630174	3	0	4190001	100	4190001	100			1
630175	3	0	4190001	500	4190001	500			1
630176	3	0	4190001	100	4190001	100			1
630177	3	0	4190001	100	4190001	100			1
630178	3	0	4190001	100	4190001	100			1
630179	3	0	4190001	100	4190001	100			1
630180	3	0	4190001	500	4190001	500			1
630181	3	0	4190001	100	4190001	100			1
630182	3	0	4190001	100	4190001	100			1
630183	3	0	4190001	100	4190001	100			1
630184	3	0	4190001	100	4190001	100			1
630185	3	0	4190001	500	4190001	500			1
630186	3	0	4190001	100	4190001	100			1
630187	3	0	4190001	100	4190001	100			1
630188	3	0	4190001	100	4190001	100			1
630189	3	0	4190001	100	4190001	100			1
630190	3	0	4190001	500	4190001	500			1
630191	3	0	4190001	100	4190001	100			1
630192	3	0	4190001	100	4190001	100			1
630193	3	0	4190001	100	4190001	100			1
630194	3	0	4190001	100	4190001	100			1
630195	3	0	4190001	500	4190001	500			1
630196	3	0	4190001	100	4190001	100			1
630197	3	0	4190001	100	4190001	100			1
630198	3	0	4190001	100	4190001	100			1
630199	3	0	4190001	100	4190001	100			1
630200	3	0	4190001	500	4190001	500			1
630201	3	0	4190001	100	4190001	100			1
630202	3	0	4190001	100	4190001	100			1
630203	3	0	4190001	100	4190001	100			1
630204	3	0	4190001	100	4190001	100			1
630205	3	0	4190001	500	4190001	500			1
630206	3	0	4190001	100	4190001	100			1
630207	3	0	4190001	100	4190001	100			1
630208	3	0	4190001	100	4190001	100			1
630209	3	0	4190001	100	4190001	100			1
630210	3	0	4190001	500	4190001	500			1
630211	3	0	4190001	100	4190001	100			1
630212	3	0	4190001	100	4190001	100			1
630213	3	0	4190001	100	4190001	100			1
630214	3	0	4190001	100	4190001	100			1
630215	3	0	4190001	500	4190001	500			1
630216	3	0	4190001	100	4190001	100			1
630217	3	0	4190001	100	4190001	100			1
630218	3	0	4190001	100	4190001	100			1
630219	3	0	4190001	100	4190001	100			1
630220	3	0	4190001	500	4190001	500			1
630221	3	0	4190001	100	4190001	100			1
630222	3	0	4190001	100	4190001	100			1
630223	3	0	4190001	100	4190001	100			1
630224	3	0	4190001	100	4190001	100			1
630225	3	0	4190001	500	4190001	500			1
630226	3	0	4190001	100	4190001	100			1
630227	3	0	4190001	100	4190001	100			1
630228	3	0	4190001	100	4190001	100			1
630229	3	0	4190001	100	4190001	100			1
630230	3	0	4190001	500	4190001	500			1
630231	3	0	4190001	100	4190001	100			1
630232	3	0	4190001	100	4190001	100			1
630233	3	0	4190001	100	4190001	100			1
630234	3	0	4190001	100	4190001	100			1
630235	3	0	4190001	500	4190001	500			1
630236	3	0	4190001	100	4190001	100			1
630237	3	0	4190001	100	4190001	100			1
630238	3	0	4190001	100	4190001	100			1
630239	3	0	4190001	100	4190001	100			1
630240	3	0	4190001	500	4190001	500			1
630241	3	0	4190001	100	4190001	100			1
630242	3	0	4190001	100	4190001	100			1
630243	3	0	4190001	100	4190001	100			1
630244	3	0	4190001	100	4190001	100			1
630245	3	0	4190001	500	4190001	500			1
630246	3	0	4190001	100	4190001	100			1
630247	3	0	4190001	100	4190001	100			1
630248	3	0	4190001	100	4190001	100			1
630249	3	0	4190001	100	4190001	100			1
630250	3	0	4190001	500	4190001	500			1
630251	3	0	4190001	100	4190001	100			1
630252	3	0	4190001	100	4190001	100			1
630253	3	0	4190001	100	4190001	100			1
630254	3	0	4190001	100	4190001	100			1
630255	3	0	4190001	500	4190001	500			1
630256	3	0	4190001	100	4190001	100			1
630257	3	0	4190001	100	4190001	100			1
630258	3	0	4190001	100	4190001	100			1
630259	3	0	4190001	100	4190001	100			1
630260	3	0	4190001	500	4190001	500			1
630261	3	0	4190001	100	4190001	100			1
630262	3	0	4190001	100	4190001	100			1
630263	3	0	4190001	100	4190001	100			1
630264	3	0	4190001	100	4190001	100			1
630265	3	0	4190001	500	4190001	500			1
630266	3	0	4190001	100	4190001	100			1
630267	3	0	4190001	100	4190001	100			1
630268	3	0	4190001	100	4190001	100			1
630269	3	0	4190001	100	4190001	100			1
630270	3	0	4190001	500	4190001	500			1
630271	3	0	4190001	100	4190001	100			1
630272	3	0	4190001	100	4190001	100			1
630273	3	0	4190001	100	4190001	100			1
630274	3	0	4190001	100	4190001	100			1
630275	3	0	4190001	500	4190001	500			1
630276	3	0	4190001	100	4190001	100			1
630277	3	0	4190001	100	4190001	100			1
630278	3	0	4190001	100	4190001	100			1
630279	3	0	4190001	100	4190001	100			1
630280	3	0	4190001	500	4190001	500			1
630281	3	0	4190001	100	4190001	100			1
630282	3	0	4190001	100	4190001	100			1
630283	3	0	4190001	100	4190001	100			1
630284	3	0	4190001	100	4190001	100			1
630285	3	0	4190001	500	4190001	500			1
630286	3	0	4190001	100	4190001	100			1
630287	3	0	4190001	100	4190001	100			1
630288	3	0	4190001	100	4190001	100			1
630289	3	0	4190001	100	4190001	100			1
630290	3	0	4190001	500	4190001	500			1
630291	3	0	4190001	100	4190001	100			1
630292	3	0	4190001	100	4190001	100			1
630293	3	0	4190001	100	4190001	100			1
630294	3	0	4190001	100	4190001	100			1
630295	3	0	4190001	500	4190001	500			1
630296	3	0	4190001	100	4190001	100			1
630297	3	0	4190001	100	4190001	100			1
630298	3	0	4190001	100	4190001	100			1
630299	3	0	4190001	100	4190001	100			1
630300	3	0	4190001	500	4190001	500			1
630301	3	0	4190001	100	4190001	100			1
630302	3	0	4190001	100	4190001	100			1
630303	3	0	4190001	100	4190001	100			1
630304	3	0	4190001	100	4190001	100			1
630305	3	0	4190001	500	4190001	500			1
630306	3	0	4190001	100	4190001	100			1
630307	3	0	4190001	100	4190001	100			1
630308	3	0	4190001	100	4190001	100			1
630309	3	0	4190001	100	4190001	100			1
630310	3	0	4190001	500	4190001	500			1
630311	3	0	4190001	100	4190001	100			1
630312	3	0	4190001	100	4190001	100			1
630313	3	0	4190001	100	4190001	100			1
630314	3	0	4190001	100	4190001	100			1
630315	3	0	4190001	500	4190001	500			1
630316	3	0	4190001	100	4190001	100			1
630317	3	0	4190001	100	4190001	100			1
630318	3	0	4190001	100	4190001	100			1
630319	3	0	4190001	100	4190001	100			1
630320	3	0	4190001	500	4190001	500			1
630321	3	0	4190001	100	4190001	100			1
630322	3	0	4190001	100	4190001	100			1
630323	3	0	4190001	100	4190001	100			1
