id	groupId	starLevel	Rewards	ItemNum	status
1588	349	30	3000002;5200005;4199001	120;3;5	1
1589	449	1	4197005;4100032;4199001	1;5;5	1
1590	449	2	4197005;4100032;4199001	1;5;5	1
1591	449	3	4197005;4100032;4199001	2;5;5	1
1592	449	4	4197005;4100032;4199001	1;5;5	1
1593	449	5	4197005;4100032;4199001	1;5;5	1
1594	449	6	4197005;4100032;4199001	2;5;5	1
1595	150	3	3000002;5200005;4199001	20;1;5	1
1596	150	6	3000002;5200005;4199001	20;1;5	1
1597	150	9	3000002;5200005;4199001	20;1;5	1
1598	150	12	3000002;5200005;4199001	50;1;5	1
1599	150	15	3000002;5200005;4199001	50;1;5	1
1600	150	18	3000002;5200005;4199001	50;1;5	1
1601	150	21	3000002;5200005;4199001	50;1;5	1
1602	150	24	3000002;5200005;4199001	80;1;5	1
1603	150	27	3000002;5200005;4199001	80;1;5	1
1604	150	30	3000002;5200005;4199001	80;1;5	1
1605	250	3	3000002;5200005;4199001	50;2;5	1
1606	250	6	3000002;5200005;4199001	50;2;5	1
1607	250	9	3000002;5200005;4199001	50;2;5	1
1608	250	12	3000002;5200005;4199001	80;2;5	1
1609	250	15	3000002;5200005;4199001	80;2;5	1
1610	250	18	3000002;5200005;4199001	80;2;5	1
1611	250	21	3000002;5200005;4199001	80;2;5	1
1612	250	24	3000002;5200005;4199001	100;2;5	1
1613	250	27	3000002;5200005;4199001	100;2;5	1
1614	250	30	3000002;5200005;4199001	100;2;5	1
1615	350	3	3000002;5200005;4199001	80;3;5	1
1616	350	6	3000002;5200005;4199001	80;3;5	1
1617	350	9	3000002;5200005;4199001	80;3;5	1
1618	350	12	3000002;5200005;4199001	100;3;5	1
1619	350	15	3000002;5200005;4199001	100;3;5	1
1620	350	18	3000002;5200005;4199001	100;3;5	1
1621	350	21	3000002;5200005;4199001	100;3;5	1
1622	350	24	3000002;5200005;4199001	120;3;5	1
1623	350	27	3000002;5200005;4199001	120;3;5	1
1624	350	30	3000002;5200005;4199001	120;3;5	1
1625	450	1	4197005;4100032;4199001	1;5;5	1
1626	450	2	4197005;4100032;4199001	1;5;5	1
1627	450	3	4197005;4100032;4199001	2;5;5	1
1628	450	4	4197005;4100032;4199001	1;5;5	1
1629	450	5	4197005;4100032;4199001	1;5;5	1
1630	450	6	4197005;4100032;4199001	2;5;5	1
1631	151	3	3000002;5200005;4199001	20;1;5	1
1632	151	6	3000002;5200005;4199001	20;1;5	1
1633	151	9	3000002;5200005;4199001	20;1;5	1
1634	151	12	3000002;5200005;4199001	50;1;5	1
1635	151	15	3000002;5200005;4199001	50;1;5	1
1636	151	18	3000002;5200005;4199001	50;1;5	1
1637	151	21	3000002;5200005;4199001	50;1;5	1
1638	151	24	3000002;5200005;4199001	80;1;5	1
1639	151	27	3000002;5200005;4199001	80;1;5	1
1640	151	30	3000002;5200005;4199001	80;1;5	1
1641	251	3	3000002;5200005;4199001	50;2;5	1
1642	251	6	3000002;5200005;4199001	50;2;5	1
1643	251	9	3000002;5200005;4199001	50;2;5	1
1644	251	12	3000002;5200005;4199001	80;2;5	1
1645	251	15	3000002;5200005;4199001	80;2;5	1
1646	251	18	3000002;5200005;4199001	80;2;5	1
1647	251	21	3000002;5200005;4199001	80;2;5	1
1648	251	24	3000002;5200005;4199001	100;2;5	1
1649	251	27	3000002;5200005;4199001	100;2;5	1
1650	251	30	3000002;5200005;4199001	100;2;5	1
1651	351	3	3000002;5200005;4199001	80;3;5	1
1652	351	6	3000002;5200005;4199001	80;3;5	1
1653	351	9	3000002;5200005;4199001	80;3;5	1
1654	351	12	3000002;5200005;4199001	100;3;5	1
1655	351	15	3000002;5200005;4199001	100;3;5	1
1656	351	18	3000002;5200005;4199001	100;3;5	1
1657	351	21	3000002;5200005;4199001	100;3;5	1
1658	351	24	3000002;5200005;4199001	120;3;5	1
1659	351	27	3000002;5200005;4199001	120;3;5	1
1660	351	30	3000002;5200005;4199001	120;3;5	1
1661	451	1	4197005;4100032;4199001	1;5;5	1
1662	451	2	4197005;4100032;4199001	1;5;5	1
1663	451	3	4197005;4100032;4199001	2;5;5	1
1664	451	4	4197005;4100032;4199001	1;5;5	1
1665	451	5	4197005;4100032;4199001	1;5;5	1
1666	451	6	4197005;4100032;4199001	2;5;5	1
1667	152	3	3000002;5200005;4199001	20;1;5	1
1668	152	6	3000002;5200005;4199001	20;1;5	1
1669	152	9	3000002;5200005;4199001	20;1;5	1
1670	152	12	3000002;5200005;4199001	50;1;5	1
1671	152	15	3000002;5200005;4199001	50;1;5	1
1672	152	18	3000002;5200005;4199001	50;1;5	1
1673	152	21	3000002;5200005;4199001	50;1;5	1
1674	152	24	3000002;5200005;4199001	80;1;5	1
1675	152	27	3000002;5200005;4199001	80;1;5	1
1676	152	30	3000002;5200005;4199001	80;1;5	1
1677	252	3	3000002;5200005;4199001	50;2;5	1
1678	252	6	3000002;5200005;4199001	50;2;5	1
1679	252	9	3000002;5200005;4199001	50;2;5	1
1680	252	12	3000002;5200005;4199001	80;2;5	1
1681	252	15	3000002;5200005;4199001	80;2;5	1
1682	252	18	3000002;5200005;4199001	80;2;5	1
1683	252	21	3000002;5200005;4199001	80;2;5	1
1684	252	24	3000002;5200005;4199001	100;2;5	1
1685	252	27	3000002;5200005;4199001	100;2;5	1
1686	252	30	3000002;5200005;4199001	100;2;5	1
1687	352	3	3000002;5200005;4199001	80;3;5	1
1688	352	6	3000002;5200005;4199001	80;3;5	1
1689	352	9	3000002;5200005;4199001	80;3;5	1
1690	352	12	3000002;5200005;4199001	100;3;5	1
1691	352	15	3000002;5200005;4199001	100;3;5	1
1692	352	18	3000002;5200005;4199001	100;3;5	1
1693	352	21	3000002;5200005;4199001	100;3;5	1
1694	352	24	3000002;5200005;4199001	120;3;5	1
1695	352	27	3000002;5200005;4199001	120;3;5	1
1696	352	30	3000002;5200005;4199001	120;3;5	1
1697	452	1	4197005;4100032;4199001	1;5;5	1
1698	452	2	4197005;4100032;4199001	1;5;5	1
1699	452	3	4197005;4100032;4199001	2;5;5	1
1700	452	4	4197005;4100032;4199001	1;5;5	1
1701	452	5	4197005;4100032;4199001	1;5;5	1
1702	452	6	4197005;4100032;4199001	2;5;5	1
1703	153	3	3000002;5200005;4199001	20;1;5	1
1704	153	6	3000002;5200005;4199001	20;1;5	1
1705	153	9	3000002;5200005;4199001	20;1;5	1
1706	153	12	3000002;5200005;4199001	50;1;5	1
1707	153	15	3000002;5200005;4199001	50;1;5	1
1708	153	18	3000002;5200005;4199001	50;1;5	1
1709	153	21	3000002;5200005;4199001	50;1;5	1
1710	153	24	3000002;5200005;4199001	80;1;5	1
1711	153	27	3000002;5200005;4199001	80;1;5	1
1712	153	30	3000002;5200005;4199001	80;1;5	1
1713	253	3	3000002;5200005;4199001	50;2;5	1
1714	253	6	3000002;5200005;4199001	50;2;5	1
1715	253	9	3000002;5200005;4199001	50;2;5	1
1716	253	12	3000002;5200005;4199001	80;2;5	1
1717	253	15	3000002;5200005;4199001	80;2;5	1
1718	253	18	3000002;5200005;4199001	80;2;5	1
1719	253	21	3000002;5200005;4199001	80;2;5	1
1720	253	24	3000002;5200005;4199001	100;2;5	1
1721	253	27	3000002;5200005;4199001	100;2;5	1
1722	253	30	3000002;5200005;4199001	100;2;5	1
1723	353	3	3000002;5200005;4199001	80;3;5	1
1724	353	6	3000002;5200005;4199001	80;3;5	1
1725	353	9	3000002;5200005;4199001	80;3;5	1
1726	353	12	3000002;5200005;4199001	100;3;5	1
1727	353	15	3000002;5200005;4199001	100;3;5	1
1728	353	18	3000002;5200005;4199001	100;3;5	1
1729	353	21	3000002;5200005;4199001	100;3;5	1
1730	353	24	3000002;5200005;4199001	120;3;5	1
1731	353	27	3000002;5200005;4199001	120;3;5	1
1732	353	30	3000002;5200005;4199001	120;3;5	1
1733	453	1	4197005;4100032;4199001	1;5;5	1
1734	453	2	4197005;4100032;4199001	1;5;5	1
1735	453	3	4197005;4100032;4199001	2;5;5	1
1736	453	4	4197005;4100032;4199001	1;5;5	1
1737	453	5	4197005;4100032;4199001	1;5;5	1
1738	453	6	4197005;4100032;4199001	2;5;5	1
1739	154	3	3000002;5200005;4199001	20;1;5	1
1740	154	6	3000002;5200005;4199001	20;1;5	1
1741	154	9	3000002;5200005;4199001	20;1;5	1
1742	154	12	3000002;5200005;4199001	50;1;5	1
1743	154	15	3000002;5200005;4199001	50;1;5	1
1744	154	18	3000002;5200005;4199001	50;1;5	1
1745	154	21	3000002;5200005;4199001	50;1;5	1
1746	154	24	3000002;5200005;4199001	80;1;5	1
1747	154	27	3000002;5200005;4199001	80;1;5	1
1748	154	30	3000002;5200005;4199001	80;1;5	1
1749	254	3	3000002;5200005;4199001	50;2;5	1
1750	254	6	3000002;5200005;4199001	50;2;5	1
1751	254	9	3000002;5200005;4199001	50;2;5	1
1752	254	12	3000002;5200005;4199001	80;2;5	1
1753	254	15	3000002;5200005;4199001	80;2;5	1
1754	254	18	3000002;5200005;4199001	80;2;5	1
1755	254	21	3000002;5200005;4199001	80;2;5	1
1756	254	24	3000002;5200005;4199001	100;2;5	1
1757	254	27	3000002;5200005;4199001	100;2;5	1
1758	254	30	3000002;5200005;4199001	100;2;5	1
1759	354	3	3000002;5200005;4199001	80;3;5	1
1760	354	6	3000002;5200005;4199001	80;3;5	1
1761	354	9	3000002;5200005;4199001	80;3;5	1
1762	354	12	3000002;5200005;4199001	100;3;5	1
1763	354	15	3000002;5200005;4199001	100;3;5	1
1764	354	18	3000002;5200005;4199001	100;3;5	1
1765	354	21	3000002;5200005;4199001	100;3;5	1
1766	354	24	3000002;5200005;4199001	120;3;5	1
1767	354	27	3000002;5200005;4199001	120;3;5	1
1768	354	30	3000002;5200005;4199001	120;3;5	1
1769	454	1	4197005;4100032;4199001	1;5;5	1
1770	454	2	4197005;4100032;4199001	1;5;5	1
1771	454	3	4197005;4100032;4199001	2;5;5	1
1772	454	4	4197005;4100032;4199001	1;5;5	1
1773	454	5	4197005;4100032;4199001	1;5;5	1
1774	454	6	4197005;4100032;4199001	2;5;5	1
1775	155	3	3000002;5200005;4199001	20;1;5	1
1776	155	6	3000002;5200005;4199001	20;1;5	1
1777	155	9	3000002;5200005;4199001	20;1;5	1
1778	155	12	3000002;5200005;4199001	50;1;5	1
1779	155	15	3000002;5200005;4199001	50;1;5	1
1780	155	18	3000002;5200005;4199001	50;1;5	1
1781	155	21	3000002;5200005;4199001	50;1;5	1
1782	155	24	3000002;5200005;4199001	80;1;5	1
1783	155	27	3000002;5200005;4199001	80;1;5	1
1784	155	30	3000002;5200005;4199001	80;1;5	1
1785	255	3	3000002;5200005;4199001	50;2;5	1
1786	255	6	3000002;5200005;4199001	50;2;5	1
1787	255	9	3000002;5200005;4199001	50;2;5	1
1788	255	12	3000002;5200005;4199001	80;2;5	1
1789	255	15	3000002;5200005;4199001	80;2;5	1
1790	255	18	3000002;5200005;4199001	80;2;5	1
1791	255	21	3000002;5200005;4199001	80;2;5	1
1792	255	24	3000002;5200005;4199001	100;2;5	1
1793	255	27	3000002;5200005;4199001	100;2;5	1
1794	255	30	3000002;5200005;4199001	100;2;5	1
1795	355	3	3000002;5200005;4199001	80;3;5	1
1796	355	6	3000002;5200005;4199001	80;3;5	1
1797	355	9	3000002;5200005;4199001	80;3;5	1
1798	355	12	3000002;5200005;4199001	100;3;5	1
1799	355	15	3000002;5200005;4199001	100;3;5	1
1800	355	18	3000002;5200005;4199001	100;3;5	1
1801	355	21	3000002;5200005;4199001	100;3;5	1
1802	355	24	3000002;5200005;4199001	120;3;5	1
1803	355	27	3000002;5200005;4199001	120;3;5	1
1804	355	30	3000002;5200005;4199001	120;3;5	1
1805	455	1	4197005;4100032;4199001	1;5;5	1
1806	455	2	4197005;4100032;4199001	1;5;5	1
1807	455	3	4197005;4100032;4199001	2;5;5	1
1808	455	4	4197005;4100032;4199001	1;5;5	1
1809	455	5	4197005;4100032;4199001	1;5;5	1
1810	455	6	4197005;4100032;4199001	2;5;5	1
1811	156	3	3000002;5200005;4199001	20;1;5	1
1812	156	6	3000002;5200005;4199001	20;1;5	1
1813	156	9	3000002;5200005;4199001	20;1;5	1
1814	156	12	3000002;5200005;4199001	50;1;5	1
1815	156	15	3000002;5200005;4199001	50;1;5	1
1816	156	18	3000002;5200005;4199001	50;1;5	1
1817	156	21	3000002;5200005;4199001	50;1;5	1
1818	156	24	3000002;5200005;4199001	80;1;5	1
1819	156	27	3000002;5200005;4199001	80;1;5	1
1820	156	30	3000002;5200005;4199001	80;1;5	1
1821	256	3	3000002;5200005;4199001	50;2;5	1
1822	256	6	3000002;5200005;4199001	50;2;5	1
1823	256	9	3000002;5200005;4199001	50;2;5	1
1824	256	12	3000002;5200005;4199001	80;2;5	1
1825	256	15	3000002;5200005;4199001	80;2;5	1
1826	256	18	3000002;5200005;4199001	80;2;5	1
1827	256	21	3000002;5200005;4199001	80;2;5	1
1828	256	24	3000002;5200005;4199001	100;2;5	1
1829	256	27	3000002;5200005;4199001	100;2;5	1
1830	256	30	3000002;5200005;4199001	100;2;5	1
1831	356	3	3000002;5200005;4199001	80;3;5	1
1832	356	6	3000002;5200005;4199001	80;3;5	1
1833	356	9	3000002;5200005;4199001	80;3;5	1
1834	356	12	3000002;5200005;4199001	100;3;5	1
1835	356	15	3000002;5200005;4199001	100;3;5	1
1836	356	18	3000002;5200005;4199001	100;3;5	1
1837	356	21	3000002;5200005;4199001	100;3;5	1
1838	356	24	3000002;5200005;4199001	120;3;5	1
1839	356	27	3000002;5200005;4199001	120;3;5	1
1840	356	30	3000002;5200005;4199001	120;3;5	1
1841	456	1	4197005;4100032;4199001	1;5;5	1
1842	456	2	4197005;4100032;4199001	1;5;5	1
1843	456	3	4197005;4100032;4199001	2;5;5	1
1844	456	4	4197005;4100032;4199001	1;5;5	1
1845	456	5	4197005;4100032;4199001	1;5;5	1
1846	456	6	4197005;4100032;4199001	2;5;5	1
1847	157	3	3000002;5200005;4199001	20;1;5	1
1848	157	6	3000002;5200005;4199001	20;1;5	1
1849	157	9	3000002;5200005;4199001	20;1;5	1
1850	157	12	3000002;5200005;4199001	50;1;5	1
1851	157	15	3000002;5200005;4199001	50;1;5	1
1852	157	18	3000002;5200005;4199001	50;1;5	1
1853	157	21	3000002;5200005;4199001	50;1;5	1
1854	157	24	3000002;5200005;4199001	80;1;5	1
1855	157	27	3000002;5200005;4199001	80;1;5	1
1856	157	30	3000002;5200005;4199001	80;1;5	1
1857	257	3	3000002;5200005;4199001	50;2;5	1
1858	257	6	3000002;5200005;4199001	50;2;5	1
1859	257	9	3000002;5200005;4199001	50;2;5	1
1860	257	12	3000002;5200005;4199001	80;2;5	1
1861	257	15	3000002;5200005;4199001	80;2;5	1
1862	257	18	3000002;5200005;4199001	80;2;5	1
1863	257	21	3000002;5200005;4199001	80;2;5	1
1864	257	24	3000002;5200005;4199001	100;2;5	1
1865	257	27	3000002;5200005;4199001	100;2;5	1
1866	257	30	3000002;5200005;4199001	100;2;5	1
1867	357	3	3000002;5200005;4199001	80;3;5	1
1868	357	6	3000002;5200005;4199001	80;3;5	1
1869	357	9	3000002;5200005;4199001	80;3;5	1
1870	357	12	3000002;5200005;4199001	100;3;5	1
1871	357	15	3000002;5200005;4199001	100;3;5	1
1872	357	18	3000002;5200005;4199001	100;3;5	1
1873	357	21	3000002;5200005;4199001	100;3;5	1
1874	357	24	3000002;5200005;4199001	120;3;5	1
1875	357	27	3000002;5200005;4199001	120;3;5	1
1876	357	30	3000002;5200005;4199001	120;3;5	1
1877	457	1	4197005;4100032;4199001	1;5;5	1
1878	457	2	4197005;4100032;4199001	1;5;5	1
1879	457	3	4197005;4100032;4199001	2;5;5	1
1880	457	4	4197005;4100032;4199001	1;5;5	1
1881	457	5	4197005;4100032;4199001	1;5;5	1
1882	457	6	4197005;4100032;4199001	2;5;5	1
1883	158	3	3000002;5200005;4199001	20;1;5	1
1884	158	6	3000002;5200005;4199001	20;1;5	1
1885	158	9	3000002;5200005;4199001	20;1;5	1
1886	158	12	3000002;5200005;4199001	50;1;5	1
1887	158	15	3000002;5200005;4199001	50;1;5	1
1888	158	18	3000002;5200005;4199001	50;1;5	1
1889	158	21	3000002;5200005;4199001	50;1;5	1
1890	158	24	3000002;5200005;4199001	80;1;5	1
1891	158	27	3000002;5200005;4199001	80;1;5	1
1892	158	30	3000002;5200005;4199001	80;1;5	1
1893	258	3	3000002;5200005;4199001	50;2;5	1
1894	258	6	3000002;5200005;4199001	50;2;5	1
1895	258	9	3000002;5200005;4199001	50;2;5	1
1896	258	12	3000002;5200005;4199001	80;2;5	1
1897	258	15	3000002;5200005;4199001	80;2;5	1
1898	258	18	3000002;5200005;4199001	80;2;5	1
1899	258	21	3000002;5200005;4199001	80;2;5	1
1900	258	24	3000002;5200005;4199001	100;2;5	1
1901	258	27	3000002;5200005;4199001	100;2;5	1
1902	258	30	3000002;5200005;4199001	100;2;5	1
1903	358	3	3000002;5200005;4199001	80;3;5	1
1904	358	6	3000002;5200005;4199001	80;3;5	1
1905	358	9	3000002;5200005;4199001	80;3;5	1
1906	358	12	3000002;5200005;4199001	100;3;5	1
1907	358	15	3000002;5200005;4199001	100;3;5	1
1908	358	18	3000002;5200005;4199001	100;3;5	1
1909	358	21	3000002;5200005;4199001	100;3;5	1
1910	358	24	3000002;5200005;4199001	120;3;5	1
1911	358	27	3000002;5200005;4199001	120;3;5	1
1912	358	30	3000002;5200005;4199001	120;3;5	1
1913	458	1	4197005;4100032;4199001	1;5;5	1
1914	458	2	4197005;4100032;4199001	1;5;5	1
1915	458	3	4197005;4100032;4199001	2;5;5	1
1916	458	4	4197005;4100032;4199001	1;5;5	1
1917	458	5	4197005;4100032;4199001	1;5;5	1
1918	458	6	4197005;4100032;4199001	2;5;5	1
1919	159	3	3000002;5200005;4199001	20;1;5	1
1920	159	6	3000002;5200005;4199001	20;1;5	1
1921	159	9	3000002;5200005;4199001	20;1;5	1
1922	159	12	3000002;5200005;4199001	50;1;5	1
1923	159	15	3000002;5200005;4199001	50;1;5	1
1924	159	18	3000002;5200005;4199001	50;1;5	1
1925	159	21	3000002;5200005;4199001	50;1;5	1
1926	159	24	3000002;5200005;4199001	80;1;5	1
1927	159	27	3000002;5200005;4199001	80;1;5	1
1928	159	30	3000002;5200005;4199001	80;1;5	1
1929	259	3	3000002;5200005;4199001	50;2;5	1
1930	259	6	3000002;5200005;4199001	50;2;5	1
1931	259	9	3000002;5200005;4199001	50;2;5	1
1932	259	12	3000002;5200005;4199001	80;2;5	1
1933	259	15	3000002;5200005;4199001	80;2;5	1
1934	259	18	3000002;5200005;4199001	80;2;5	1
1935	259	21	3000002;5200005;4199001	80;2;5	1
1936	259	24	3000002;5200005;4199001	100;2;5	1
1937	259	27	3000002;5200005;4199001	100;2;5	1
1938	259	30	3000002;5200005;4199001	100;2;5	1
1939	359	3	3000002;5200005;4199001	80;3;5	1
1940	359	6	3000002;5200005;4199001	80;3;5	1
1941	359	9	3000002;5200005;4199001	80;3;5	1
1942	359	12	3000002;5200005;4199001	100;3;5	1
1943	359	15	3000002;5200005;4199001	100;3;5	1
1944	359	18	3000002;5200005;4199001	100;3;5	1
1945	359	21	3000002;5200005;4199001	100;3;5	1
1946	359	24	3000002;5200005;4199001	120;3;5	1
1947	359	27	3000002;5200005;4199001	120;3;5	1
1948	359	30	3000002;5200005;4199001	120;3;5	1
1949	459	1	4197005;4100032;4199001	1;5;5	1
1950	459	2	4197005;4100032;4199001	1;5;5	1
1951	459	3	4197005;4100032;4199001	2;5;5	1
1952	459	4	4197005;4100032;4199001	1;5;5	1
1953	459	5	4197005;4100032;4199001	1;5;5	1
1954	459	6	4197005;4100032;4199001	2;5;5	1
1955	160	3	3000002;5200005;4199001	20;1;5	1
1956	160	6	3000002;5200005;4199001	20;1;5	1
1957	160	9	3000002;5200005;4199001	20;1;5	1
1958	160	12	3000002;5200005;4199001	50;1;5	1
1959	160	15	3000002;5200005;4199001	50;1;5	1
1960	160	18	3000002;5200005;4199001	50;1;5	1
1961	160	21	3000002;5200005;4199001	50;1;5	1
1962	160	24	3000002;5200005;4199001	80;1;5	1
1963	160	27	3000002;5200005;4199001	80;1;5	1
1964	160	30	3000002;5200005;4199001	80;1;5	1
1965	260	3	3000002;5200005;4199001	50;2;5	1
1966	260	6	3000002;5200005;4199001	50;2;5	1
1967	260	9	3000002;5200005;4199001	50;2;5	1
1968	260	12	3000002;5200005;4199001	80;2;5	1
1969	260	15	3000002;5200005;4199001	80;2;5	1
1970	260	18	3000002;5200005;4199001	80;2;5	1
1971	260	21	3000002;5200005;4199001	80;2;5	1
1972	260	24	3000002;5200005;4199001	100;2;5	1
1973	260	27	3000002;5200005;4199001	100;2;5	1
1974	260	30	3000002;5200005;4199001	100;2;5	1
1975	360	3	3000002;5200005;4199001	80;3;5	1
1976	360	6	3000002;5200005;4199001	80;3;5	1
1977	360	9	3000002;5200005;4199001	80;3;5	1
1978	360	12	3000002;5200005;4199001	100;3;5	1
1979	360	15	3000002;5200005;4199001	100;3;5	1
1980	360	18	3000002;5200005;4199001	100;3;5	1
1981	360	21	3000002;5200005;4199001	100;3;5	1
1982	360	24	3000002;5200005;4199001	120;3;5	1
1983	360	27	3000002;5200005;4199001	120;3;5	1
1984	360	30	3000002;5200005;4199001	120;3;5	1
1985	460	1	4197005;4100032;4199001	1;5;5	1
1986	460	2	4197005;4100032;4199001	1;5;5	1
1987	460	3	4197005;4100032;4199001	2;5;5	1
1988	460	4	4197005;4100032;4199001	1;5;5	1
1989	460	5	4197005;4100032;4199001	1;5;5	1
1990	460	6	4197005;4100032;4199001	2;5;5	1
1991	161	3	3000002;5200005;4199001	20;1;5	1
1992	161	6	3000002;5200005;4199001	20;1;5	1
1993	161	9	3000002;5200005;4199001	20;1;5	1
1994	161	12	3000002;5200005;4199001	50;1;5	1
1995	161	15	3000002;5200005;4199001	50;1;5	1
1996	161	18	3000002;5200005;4199001	50;1;5	1
1997	161	21	3000002;5200005;4199001	50;1;5	1
1998	161	24	3000002;5200005;4199001	80;1;5	1
1999	161	27	3000002;5200005;4199001	80;1;5	1
2000	161	30	3000002;5200005;4199001	80;1;5	1
2001	261	3	3000002;5200005;4199001	50;2;5	1
2002	261	6	3000002;5200005;4199001	50;2;5	1
2003	261	9	3000002;5200005;4199001	50;2;5	1
2004	261	12	3000002;5200005;4199001	80;2;5	1
2005	261	15	3000002;5200005;4199001	80;2;5	1
2006	261	18	3000002;5200005;4199001	80;2;5	1
2007	261	21	3000002;5200005;4199001	80;2;5	1
2008	261	24	3000002;5200005;4199001	100;2;5	1
2009	261	27	3000002;5200005;4199001	100;2;5	1
2010	261	30	3000002;5200005;4199001	100;2;5	1
2011	361	3	3000002;5200005;4199001	80;3;5	1
2012	361	6	3000002;5200005;4199001	80;3;5	1
2013	361	9	3000002;5200005;4199001	80;3;5	1
2014	361	12	3000002;5200005;4199001	100;3;5	1
2015	361	15	3000002;5200005;4199001	100;3;5	1
2016	361	18	3000002;5200005;4199001	100;3;5	1
2017	361	21	3000002;5200005;4199001	100;3;5	1
2018	361	24	3000002;5200005;4199001	120;3;5	1
2019	361	27	3000002;5200005;4199001	120;3;5	1
2020	361	30	3000002;5200005;4199001	120;3;5	1
2021	461	1	4197005;4100032;4199001	1;5;5	1
2022	461	2	4197005;4100032;4199001	1;5;5	1
2023	461	3	4197005;4100032;4199001	2;5;5	1
2024	461	4	4197005;4100032;4199001	1;5;5	1
2025	461	5	4197005;4100032;4199001	1;5;5	1
2026	461	6	4197005;4100032;4199001	2;5;5	1
2027	162	3	3000002;5200005;4199001	20;1;5	1
2028	162	6	3000002;5200005;4199001	20;1;5	1
2029	162	9	3000002;5200005;4199001	20;1;5	1
2030	162	12	3000002;5200005;4199001	50;1;5	1
2031	162	15	3000002;5200005;4199001	50;1;5	1
2032	162	18	3000002;5200005;4199001	50;1;5	1
2033	162	21	3000002;5200005;4199001	50;1;5	1
2034	162	24	3000002;5200005;4199001	80;1;5	1
2035	162	27	3000002;5200005;4199001	80;1;5	1
2036	162	30	3000002;5200005;4199001	80;1;5	1
2037	262	3	3000002;5200005;4199001	50;2;5	1
2038	262	6	3000002;5200005;4199001	50;2;5	1
2039	262	9	3000002;5200005;4199001	50;2;5	1
2040	262	12	3000002;5200005;4199001	80;2;5	1
2041	262	15	3000002;5200005;4199001	80;2;5	1
2042	262	18	3000002;5200005;4199001	80;2;5	1
2043	262	21	3000002;5200005;4199001	80;2;5	1
2044	262	24	3000002;5200005;4199001	100;2;5	1
2045	262	27	3000002;5200005;4199001	100;2;5	1
2046	262	30	3000002;5200005;4199001	100;2;5	1
2047	362	3	3000002;5200005;4199001	80;3;5	1
2048	362	6	3000002;5200005;4199001	80;3;5	1
2049	362	9	3000002;5200005;4199001	80;3;5	1
2050	362	12	3000002;5200005;4199001	100;3;5	1
2051	362	15	3000002;5200005;4199001	100;3;5	1
2052	362	18	3000002;5200005;4199001	100;3;5	1
2053	362	21	3000002;5200005;4199001	100;3;5	1
2054	362	24	3000002;5200005;4199001	120;3;5	1
2055	362	27	3000002;5200005;4199001	120;3;5	1
2056	362	30	3000002;5200005;4199001	120;3;5	1
2057	462	1	4197005;4100032;4199001	1;5;5	1
2058	462	2	4197005;4100032;4199001	1;5;5	1
2059	462	3	4197005;4100032;4199001	2;5;5	1
2060	462	4	4197005;4100032;4199001	1;5;5	1
2061	462	5	4197005;4100032;4199001	1;5;5	1
2062	462	6	4197005;4100032;4199001	2;5;5	1
2063	163	3	3000002;5200005;4199001	20;1;5	1
2064	163	6	3000002;5200005;4199001	20;1;5	1
2065	163	9	3000002;5200005;4199001	20;1;5	1
2066	163	12	3000002;5200005;4199001	50;1;5	1
2067	163	15	3000002;5200005;4199001	50;1;5	1
2068	163	18	3000002;5200005;4199001	50;1;5	1
2069	163	21	3000002;5200005;4199001	50;1;5	1
2070	163	24	3000002;5200005;4199001	80;1;5	1
2071	163	27	3000002;5200005;4199001	80;1;5	1
2072	163	30	3000002;5200005;4199001	80;1;5	1
2073	263	3	3000002;5200005;4199001	50;2;5	1
2074	263	6	3000002;5200005;4199001	50;2;5	1
2075	263	9	3000002;5200005;4199001	50;2;5	1
2076	263	12	3000002;5200005;4199001	80;2;5	1
2077	263	15	3000002;5200005;4199001	80;2;5	1
2078	263	18	3000002;5200005;4199001	80;2;5	1
2079	263	21	3000002;5200005;4199001	80;2;5	1
2080	263	24	3000002;5200005;4199001	100;2;5	1
2081	263	27	3000002;5200005;4199001	100;2;5	1
2082	263	30	3000002;5200005;4199001	100;2;5	1
2083	363	3	3000002;5200005;4199001	80;3;5	1
2084	363	6	3000002;5200005;4199001	80;3;5	1
2085	363	9	3000002;5200005;4199001	80;3;5	1
2086	363	12	3000002;5200005;4199001	100;3;5	1
2087	363	15	3000002;5200005;4199001	100;3;5	1
2088	363	18	3000002;5200005;4199001	100;3;5	1
2089	363	21	3000002;5200005;4199001	100;3;5	1
2090	363	24	3000002;5200005;4199001	120;3;5	1
2091	363	27	3000002;5200005;4199001	120;3;5	1
2092	363	30	3000002;5200005;4199001	120;3;5	1
2093	463	1	4197005;4100032;4199001	1;5;5	1
2094	463	2	4197005;4100032;4199001	1;5;5	1
2095	463	3	4197005;4100032;4199001	2;5;5	1
2096	463	4	4197005;4100032;4199001	1;5;5	1
2097	463	5	4197005;4100032;4199001	1;5;5	1
2098	463	6	4197005;4100032;4199001	2;5;5	1
2099	164	3	3000002;5200005;4199001	20;1;5	1
2100	164	6	3000002;5200005;4199001	20;1;5	1
2101	164	9	3000002;5200005;4199001	20;1;5	1
2102	164	12	3000002;5200005;4199001	50;1;5	1
2103	164	15	3000002;5200005;4199001	50;1;5	1
2104	164	18	3000002;5200005;4199001	50;1;5	1
