StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes,StagePointDisplay,StagePoint,,FixedTeam,AssistRole
1020305,1020304,1,stage_name_1020305, 05,,,11,1,0,,,,"10203040,1","10115,1",,,,,9900,"180,1000000",,10203,1020305,803,10203051,,,"0,101,1598;0,103,1513;0,104,2069;0,105,-400;0,108,600",,,,0,,,,,8120103,2,"99999916,99999915","99999914,99999954,99999913,99999912,99999972,99999996,99999911",,,1979222,,steage_des_1020220,,,,击败所有怪物，取得战斗胜利,,
1040101,,1,stage_name_1040101, 01,屉中泣,,12,3,0,10401010,,,,0,,,,0,,"108,37840",,10401,1040101,801,,,,,0,0,0,0,,5805243,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040101,,,,击败所有怪物，取得战斗胜利,,
1040102,1040101,1,stage_name_1040102, 02,林间兽,,12,1,0,10401020,"10401020,10401022,10401023",10401024,,0,,,,"1000004,20",9900,"108,70000",,10401,1040102,801,10401021,,,"0,108,200",0,0,0,"10401011,51040102",,5805244,5805245,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979219,,steage_des_1040102,,,,击败所有怪物，取得战斗胜利,,
1040103,1040102,1,stage_name_1040103, 03,影猫卫,,12,3,0,10401030,,,,0,,,,0,,"109,40772",,10401,1040103,801,,,,,0,0,0,0,,5805246,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040103,,,,击败所有怪物，取得战斗胜利,,
1040104,1040103,1,stage_name_1040104, 04,云梦镇,,12,3,0,10401040,,,,0,,,,0,,"109,38170",,10401,1040104,801,,,,,0,0,0,0,,5805247,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040104,,,,击败所有怪物，取得战斗胜利,,
1040105,1040104,1,stage_name_1040105, 05,卯兔卫,,12,1,0,10401050,"10401050,10401052,10401053",10401054,,0,,,,"1000004,20",9900,"110,80000",,10401,1040105,801,10401051,,,"0,108,200",0,0,0,"10401011,51040105",,5805248,5805249,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979208,,steage_des_1040105,,,,击败所有怪物，取得战斗胜利,,
1040106,1040105,1,stage_name_1040106, 06,圣麟殿,,12,3,0,10401060,,,,0,,,,0,,"110,38500",,10401,1040106,801,,,,,0,0,0,0,,5805250,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040106,,,,击败所有怪物，取得战斗胜利,,
1040107,1040106,1,stage_name_1040107, 07,闺中话,,12,3,0,10401070,,,,0,,,,0,,"111,38819",,10401,1040107,801,,,,,0,0,0,0,,5805251,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040107,,,,击败所有怪物，取得战斗胜利,,
1040108,1040107,1,stage_name_1040108, 08,月下谈,,12,3,0,10401080,,,,0,,,,0,,"111,41465",,10401,1040108,801,,,,,0,0,0,0,,5805252,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040108,,,,击败所有怪物，取得战斗胜利,,
1040109,1040108,1,stage_name_1040109, 09,秋丰田,,12,1,0,10401090,"10401090,10401092,10401093",10401094,,0,,,,"1000004,20",9900,"112,80000",,10401,1040109,801,10401091,,,"0,108,200",0,0,0,"10401011,51040109",,5805253,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979219,,steage_des_1040109,,,,击败所有怪物，取得战斗胜利,,
1040110,1040109,1,stage_name_1040110, 10,丞相令,,12,3,0,10401100,,,,0,,,,0,,"112,41818",,10401,1040110,801,,,,,0,0,0,0,,5805254,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040110,,,,击败所有怪物，取得战斗胜利,,
1040111,1040103,1,stage_name_1040111, 11,通城道-壹,,12,1,0,10401110,"10401110,10401112,10401113",10401114,,0,,,,"1000004,20",9900,"113,80000",,10401,1040111,801,10401111,,,"0,108,200",0,0,0,"10401011,51040111",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979203,,steage_des_1040111,,,,击败所有怪物，取得战斗胜利,,
1040112,1040111,1,stage_name_1040112, 12,通城道-贰,,12,1,0,10401120,"10401120,10401122,10401123",10401124,,0,,,,"1000004,20",9900,"113,90000",,10401,1040112,801,10401121,,,"0,108,200",0,0,0,"10401012,51040112",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979210,,steage_des_1040112,,,,击败所有怪物，取得战斗胜利,,
1040113,1040105,1,stage_name_1040113, 13,守城战-壹,,12,1,0,10401130,"10401130,10401132,10401133",10401134,,0,,,,"1000004,20",9900,"114,100000",,10401,1040113,801,10401131,,,"0,108,200",0,0,0,"10401012,51040113",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979203,,steage_des_1040113,,,,击败所有怪物，取得战斗胜利,,
1040114,1040113,1,stage_name_1040114, 14,守城战-贰,,12,1,0,10401140,"10401140,10401142,10401143",10401144,,0,,,,"1000004,20",9900,"114,100000",,10401,1040114,801,10401141,,,"0,108,200",0,0,0,"10401012,51040114",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979209,,steage_des_1040114,,,,击败所有怪物，取得战斗胜利,,
1040115,1040114,1,stage_name_1040115, 15,守城战-叁,,12,1,0,10401150,"10401150,10401152,10401153",10401154,,0,,,,"1000004,20",9900,"115,110000",,10401,1040115,801,10401151;10401152,,,"0,108,200",0,0,0,"10401012,51040115",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979203,,steage_des_1040115,,,,击败所有怪物，取得战斗胜利,,
1040116,1040108,1,stage_name_1040116, 16,山路弯-壹,,12,1,0,10401160,"10401160,10401162,10401163",10401164,,0,,,,"1000004,20",9900,"115,110000",,10401,1040116,801,10401161,,,"0,108,200",0,0,0,"10401012,51040116",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979205,,steage_des_1040116,,,,击败所有怪物，取得战斗胜利,,
1040117,1040116,1,stage_name_1040117, 17,山路弯-贰,,12,1,0,10401170,"10401170,10401172,10401173",10401174,,0,,,,"1000004,20",9900,"116,120000",,10401,1040117,801,10401171,,,"0,108,200",0,0,0,"10401012,51040117",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979205,,steage_des_1040117,,,,击败所有怪物，取得战斗胜利,,
1040118,1040117,1,stage_name_1040118, 18,山路弯-叁,,12,1,0,10401180,"10401180,10401182,10401183",10401184,,0,,,,"1000004,20",9900,"110,130000",,10401,1040118,801,10401181,,,"0,108,200",0,0,0,"10401013,51040118",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979210,,steage_des_1040118,,,,击败所有怪物，取得战斗胜利,,
1040119,1040118,1,stage_name_1040119, 19,山路弯-肆,,12,1,0,10401190,"10401190,10401192,10401193",10401194,,0,,,,"1000004,20",9900,"110,140000",,10401,1040119,801,10401191;10401192,,,"0,108,200",0,0,0,"10401013,51040119",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979219,,steage_des_1040119,,,,击败所有怪物，取得战斗胜利,,
1040201,,1,stage_name_1040201, 20,府上客,,12,3,0,10402010,,,,0,,,,0,,"110,130000",,10402,1040201,801,,,,,0,0,0,0,,5805255,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040201,,,,击败所有怪物，取得战斗胜利,,
1040202,1040201,1,stage_name_1040202, 21,逐客令,,12,1,0,10402020,"10402020,10402022,10402023",10402024,,0,,,,"1000004,20",9900,"110,140000",,10402,1040202,801,10402021,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,50;0,108,400",0,0,0,"10401013,51040202",,5805256,5805257,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979209,,steage_des_1040202,,,,击败所有怪物，取得战斗胜利,,
1040203,1040202,1,stage_name_1040203, 22,池中誓,,12,3,0,10402030,,,,0,,,,0,,"110,42000",,10402,1040203,801,,,,,0,0,0,0,,5805258,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040203,,,,击败所有怪物，取得战斗胜利,,
1040204,1040203,1,stage_name_1040204, 23,兔灵现,,12,3,0,10402040,,,,0,,,,0,,"110,44000",,10402,1040204,801,,,,,0,0,0,0,,5805259,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040204,,,,击败所有怪物，取得战斗胜利,,
1040205,1040204,1,stage_name_1040205, 24,故人来,,12,1,0,10402050,"10402050,10402052,10402053",10402054,,0,,,,"1000004,20",9900,"110,140000",,10402,1040205,801,10402051,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,100;0,108,400",0,0,0,"10401013,51040205",,5805260,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979205,,steage_des_1040205,,,,击败所有怪物，取得战斗胜利,,
1040206,1040205,1,stage_name_1040206, 25,玄武志,,12,1,0,10402060,"10402060,10402062,10402063",10402064,,0,,,,"1000004,20",9900,"110,150000",,10402,1040206,801,10402061,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,150;0,108,400",0,0,0,"10401013,51040206",,5805261,5805262,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979205,,steage_des_1040206,,,,击败所有怪物，取得战斗胜利,,
1040207,1040206,1,stage_name_1040207, 26,卯之光,,12,3,0,10402070,,,,0,,,,0,,"110,50000",,10402,1040207,801,,,,,0,0,0,0,,5805263,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040207,,,,击败所有怪物，取得战斗胜利,,
1040208,1040207,1,stage_name_1040208, 27,爱神箭,,12,3,0,10402080,,,,0,,,,0,,"118,40000",,10402,1040208,801,,,,,0,0,0,0,,5805264,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040208,,,,击败所有怪物，取得战斗胜利,,
1040209,1040208,1,stage_name_1040209, 28,波斯菊,,12,3,0,10402090,,,,0,,,,0,,"118,50000",,10402,1040209,801,,,,,0,0,0,0,,5805265,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040209,,,,击败所有怪物，取得战斗胜利,,
1040210,1040209,1,stage_name_1040210, 29,叙情诗,,12,3,0,10402100,,,,0,,,,0,,"118,60000",,10402,1040210,801,,,,,0,0,0,0,,5805266,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",,0,,,,,,,steage_des_1040210,,,,击败所有怪物，取得战斗胜利,,
1040211,1040202,1,stage_name_1040211, 30,破重围-壹,,12,1,0,10402110,"10402110,10402112,10402113",10402114,,0,,,,"1000004,20",9900,"118,160000",,10402,1040211,801,10402111,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,200;0,108,400",0,0,0,"10401013,51040211",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979215,,steage_des_1040211,,,,击败所有怪物，取得战斗胜利,,
1040212,1040211,1,stage_name_1040212, 31,破重围-贰,,12,1,0,10402120,"10402120,10402122,10402123",10402124,,0,,,,"1000004,20",9900,"118,170000",,10402,1040212,801,10402121,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,250;0,108,400",0,0,0,"10401013,51040212",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979217,,steage_des_1040212,,,,击败所有怪物，取得战斗胜利,,
1040213,1040212,1,stage_name_1040213, 32,瑶池境-壹,,12,1,0,10402130,"10402130,10402132,10402133",10402134,,0,,,,"1000004,20",9900,"118,180000",,10402,1040213,801,10402131;10402132,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,300;0,108,400",0,0,0,"10401013,51040213",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979208,,steage_des_1040213,,,,击败所有怪物，取得战斗胜利,,
1040214,1040213,1,stage_name_1040214, 33,瑶池境-贰,,12,1,0,10402140,"10402140,10402142,10402143",10402144,,0,,,,"1000004,20",9900,"118,190000",,10402,1040214,801,10402141;10402142,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,350;0,108,400",0,0,0,"10401013,51040214",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979202,,steage_des_1040214,,,,击败所有怪物，取得战斗胜利,,
1040215,1040205,1,stage_name_1040215, 34,连环阵-壹,,12,1,0,10402150,"10402150,10402152,10402153",10402154,,0,,,,"1000004,20",9900,"118,200000",,10402,1040215,801,10402151,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,400;0,108,400",0,0,0,"10401013,51040215",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979202,,steage_des_1040215,,,,击败所有怪物，取得战斗胜利,,
1040216,1040215,1,stage_name_1040216, 35,连环阵-贰,,12,1,0,10402160,"10402160,10402162,10402163",10402164,,0,,,,"1000004,20",9900,"118,210000",,10402,1040216,801,10402161,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,450;0,108,400",0,0,0,"10401013,51040216",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979210,,steage_des_1040216,,,,击败所有怪物，取得战斗胜利,,
1040217,1040216,1,stage_name_1040217, 36,殿前战-壹,,12,1,0,10402170,"10402170,10402172,10402173",10402174,,0,,,,"1000004,20",9900,"118,220000",,10402,1040217,801,10402171;10402172,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,500;0,108,400",0,0,0,"10401013,51040217",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979202,,steage_des_1040217,,,,击败所有怪物，取得战斗胜利,,
1040218,1040217,1,stage_name_1040218, 37,殿前战-贰,,12,1,0,10402180,"10402180,10402182,10402183",10402184,,0,,,,"1000004,20",9900,"118,370000",,10402,1040218,801,10402181;10402182,,,"0,101,2500;0,102,800;0,103,800;0,104,800;0,105,500;0,108,400",0,0,0,"10401013,51040218",,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,0,,,,,1979220,,steage_des_1040218,,,,击败所有怪物，取得战斗胜利,,
1040301,,1,stage_name_1040301, 01,暗牢阵,,11,1,2,,,,,,,,,,9900,"35,200000",,10403,1040301,801,10403011;10403012,,,"0,108,400",,,,0,,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,,,,,,1979210,,steage_des_1040301,,,,击败所有怪物，取得战斗胜利,,
1040302,1040301,1,stage_name_1040302, 02,迷雾地,,11,1,2,,,,"10403010,1",,,,,,9900,"70,400000",,10403,1040302,801,10403021;10403022,,,"0,108,400",,,,0,,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,,,,,,1979202,,steage_des_1040302,,,,击败所有怪物，取得战斗胜利,,
1040303,1040302,1,stage_name_1040303, 03,求生路,,11,1,2,,,,"10403020,1",,,,,,9900,"140,600000",,10403,1040303,801,10403031;10403032,,,"0,108,400",,,,0,,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,,,,,,1979202,,steage_des_1040303,,,,击败所有怪物，取得战斗胜利,,
1040304,1040303,1,stage_name_1040304, 04,破重关,,11,1,2,,,,"10403030,1",,,,,,9900,"160,800000",,10403,1040304,801,10403041;10403042,,,"0,108,400",,,,0,,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,,,,,,1979210,,steage_des_1040304,,,,击败所有怪物，取得战斗胜利,,
1040305,1040304,1,stage_name_1040305, 05,冲锋火,,11,1,2,,,,"10403040,1","10115,1",,,,,1200,"180,1000000",,10403,1040305,801,10403051;10403052;10403053;10403054;10403055;10403056;10403057;10403058;10403059;10403060;10403061;10403062;10403063;10403064;10403065;10403066;10403067;10403068;10403069;10403070;10403071;10403072;10403073;10403074;10403075;10403076;10403077;10403078;10403079;10403080;10403081;10403082;10403083;10403084;10403085;10403086;10403087;10403088;10403089;10403090;10403091;10403092;10403093;10403094;10403095;10403096;10403097;10403098;10403099;10403100;10403101;10403102;10403103;10403104;10403105;10403106;10403107;10403108;10403109;10403110;10403111;10403112;10403113;10403114;10403115;10403116;10403117;10403118;10403119;10403120;10403121;10403122;10403123;10403124;10403125;10403126;10403127;10403128;10403129;10403130;10403131;10403132;10403133;10403134;10403135;10403136;10403137;10403138;10403139;10403140;10403141;10403142;10403143;10403144;10403145;10403146,,,"0,108,400",,,,0,,,,"ui_hgtc_gq_di_1,,ui_cj_tc_tu_wxhl_4,ui_cj_tc_tiao_wxhl_4",8120060,,,,,,1979210,,steage_des_1040305,,,,在指定时序内尽量击杀怪物,,
1030101,,1,stage_name_1030101, 01,入秋日,,12,1,0,10301010,"10301010,10301012,10301013",10301014,,0,,,,"1000004,20",9900,"118,80000",,10301,1030101,801,10301011;10301012,,,"0,108,200",0,0,0,"10301011,51030101",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979203,,steage_des_1030101,,,,击败所有怪物，取得战斗胜利,,
1030102,1030101,1,stage_name_1030102, 02,姜茶,,12,1,0,10301020,"10301020,10301022,10301023",10301024,,0,,,,"1000004,20",9900,"118,100000",,10301,1030102,801,10301021;10301022,,,"0,108,200",0,0,0,"10301011,51030102",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979210,,steage_des_1030102,,,,击败所有怪物，取得战斗胜利,,
1030103,1030102,1,stage_name_1030103, 03,手绢,,12,1,0,10301030,"10301030,10301032,10301033",10301034,,0,,,,"1000004,20",9900,"118,110000",,10301,1030103,801,10301031;10301032,,,"0,108,200",0,0,0,"10301011,51030103",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979203,,steage_des_1030103,,,,击败所有怪物，取得战斗胜利,,
1030104,1030103,1,stage_name_1030104, 04,糖果,,12,1,0,10301040,"10301040,10301042,10301043",10301044,,0,,,,"1000004,20",9900,"118,130000",,10301,1030104,801,10301041;10301042,,,"0,108,200",0,0,0,"10301011,51030104",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979209,,steage_des_1030104,,,,击败所有怪物，取得战斗胜利,,
1030105,1030104,1,stage_name_1030105, 05,失落者,,12,1,0,10301050,"10301050,10301052,10301053",10301054,,0,,,,"1000004,20",9900,"118,220000",,10301,1030105,801,10301051;10301052,,,"0,108,200",0,0,0,"10301011,51030105",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979203,,steage_des_1030105,,,,击败所有怪物，取得战斗胜利,,
1030106,1030105,1,stage_name_1030106, 06,弃逃日,,12,1,0,10301060,"10301060,10301062,10301063",10301064,,0,,,,"1000004,20",9900,"118,160000",,10301,1030106,801,10301061;10301062,,,"0,108,200",0,0,0,"10301011,51030106",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979205,,steage_des_1030106,,,,击败所有怪物，取得战斗胜利,,
1030107,1030106,1,stage_name_1030107, 07,艾雅语,,12,1,0,10301070,"10301070,10301072,10301073",10301074,,0,,,,"1000004,20",9900,"118,170000",,10301,1030107,801,10301071;10301072,,,"0,108,200",0,0,0,"10301011,51030107",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979205,,steage_des_1030107,,,,击败所有怪物，取得战斗胜利,,
1030108,1030107,1,stage_name_1030108, 08,迷返,,12,1,0,10301080,"10301080,10301082,10301083",10301084,,0,,,,"1000004,20",9900,"118,200000",,10301,1030108,801,10301081;10301082,,,"0,108,200",0,0,0,"10301012,51030108",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979210,,steage_des_1030108,,,,击败所有怪物，取得战斗胜利,,
1030109,1030108,1,stage_name_1030109, 09,书楼,,12,1,0,10301090,"10301090,10301092,10301093",10301094,,0,,,,"1000004,20",9900,"118,220000",,10301,1030109,801,10301091;10301092,,,"0,108,200",0,0,0,"10301012,51030109",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979219,,steage_des_1030109,,,,击败所有怪物，取得战斗胜利,,
1030110,1030109,1,stage_name_1030110, 10,文盲,,12,1,0,10301100,"10301100,10301102,10301103",10301104,,0,,,,"1000004,20",9900,"118,230000",,10301,1030110,801,10301101;10301102,,,"0,108,200",0,0,0,"10301012,51030110",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979215,,steage_des_1030110,,,,击败所有怪物，取得战斗胜利,,
1030111,1030110,1,stage_name_1030111, 11,不眠夜,,12,1,0,10301110,"10301110,10301112,10301113",10301114,,0,,,,"1000004,20",9900,"118,240000",,10301,1030111,801,10301111;10301112,,,"0,108,400;0,114,100",0,0,0,"10301012,51030111",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979217,,steage_des_1030111,,,,击败所有怪物，取得战斗胜利,,
1030112,1030111,1,stage_name_1030112, 12,希泽尔,,12,1,0,10301120,"10301120,10301122,10301123",10301124,,0,,,,"1000004,20",9900,"118,250000",,10301,1030112,801,10301121;10301122,,,"0,108,400;0,114,100",0,0,0,"10301012,51030112",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979208,,steage_des_1030112,,,,击败所有怪物，取得战斗胜利,,
1030113,1030112,1,stage_name_1030113, 13,君主,,12,1,0,10301130,"10301130,10301132,10301133",10301134,,0,,,,"1000004,20",9900,"118,260000",,10301,1030113,801,10301131;10301132,,,"0,108,400;0,114,100",0,0,0,"10301012,51030113",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979202,,steage_des_1030113,,,,击败所有怪物，取得战斗胜利,,
1030114,1030113,1,stage_name_1030114, 14,矮人火枪,,12,1,0,10301140,"10301140,10301142,10301143",10301144,,0,,,,"1000004,20",9900,"118,270000",,10301,1030114,801,10301141;10301142,,,"0,108,400;0,114,100",0,0,0,"10301012,51030114",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979202,,steage_des_1030114,,,,击败所有怪物，取得战斗胜利,,
1030115,1030114,1,stage_name_1030115, 15,夙愿,,12,1,0,10301150,"10301150,10301152,10301153",10301154,,0,,,,"1000004,20",9900,"118,280000",,10301,1030115,801,10301151;10301152,,,"0,108,400;0,114,100",0,0,0,"10301013,51030115",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979210,,steage_des_1030115,,,,击败所有怪物，取得战斗胜利,,
1030116,1030115,1,stage_name_1030116, 16,郊游日,,12,1,0,10301160,"10301160,10301162,10301163",10301164,,0,,,,"1000004,20",9900,"118,300000",,10301,1030116,801,10301161;10301162,,,"0,108,400;0,114,100",0,0,0,"10301013,51030116",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979202,,steage_des_1030116,,,,击败所有怪物，取得战斗胜利,,
1030117,1030116,1,stage_name_1030117, 17,渊流,,12,1,0,10301170,"10301170,10301172,10301173",10301174,,0,,,,"1000004,20",9900,"118,330000",,10301,1030117,801,10301171;10301172,,,"0,108,400;0,114,100",0,0,0,"10301013,51030117",,,,"ui_zgm_gq_di_1,ui_zgm_gq_di_2,ui_cj_tc_tu_wxhl_3,ui_cj_tc_tiao_wxhl_3",8120060,0,,,,,1979220,,steage_des_1030117,,,,击败所有怪物，取得战斗胜利,,
