Id,TargetType,TargetId,,Application,Show,VoiceTitle,,VoiceText,,ShowType,StandbyTime,Group,UnlockCondition,SkinClickVoice,UnlockText
8004404,2,301618801,极焰凤冠霞帔皮肤丨胜利,0,1,voicerole_title_8004404,胜利,voicerole_text_8004404,不必感谢，这也是作为您的妻子应尽之责。,1,0,301618801,0,,
8004405,2,301618801,极焰凤冠霞帔皮肤丨羁绊·其一,0,1,voicerole_title_8004405,好感度·其一,voicerole_text_8004405,我不想伤害您，更不想被您讨厌，与您相处时，我会尽量小心谨慎，以免灼伤了您……所以请您原谅，每当与您相处时，就无法控制自己而更为炽热的我。,1,0,301618801,"301618801,2",,voicerole_unlocktext_1
8004406,2,301618801,极焰凤冠霞帔皮肤丨羁绊·其二,0,1,voicerole_title_8004406,好感度·其二,voicerole_text_8004406,这一身很漂亮？……好奇怪啊，我明明应该早就习惯了恭维之语的……可要是出自阁下您之尊口，心中就无法抑制这份颤动……,1,0,301618801,"301618801,4",,voicerole_unlocktext_2
8004407,2,301618801,极焰凤冠霞帔皮肤丨羁绊·其三,0,1,voicerole_title_8004407,好感度·其三,voicerole_text_8004407,我身负重任，从未期望过能伴谁左右，已经想好了孤身一人要怎么过……但您改变了这一切。有些事情，一旦品尝过，好像再也挣脱不得。,1,0,301618801,"301618801,7",,voicerole_unlocktext_3
8004408,2,301618801,极焰凤冠霞帔皮肤丨羁绊·其四,0,1,voicerole_title_8004408,好感度·其四,voicerole_text_8004408,春宵一刻值千金，从前不明白，现在……红烛罗帐，月上柳梢。您应该不会辜负这身嫁衣，以及……这一夜良宵吧,1,0,301618801,"301618801,9",,voicerole_unlocktext_4
8004409,2,301618801,极焰凤冠霞帔皮肤丨剧情对话·其一,0,0,voicerole_title_8004409,剧情对话·其一,voicerole_text_8004409,,0,0,301618801,0,,
8004410,2,301618801,极焰凤冠霞帔皮肤丨剧情对话·其二,0,0,voicerole_title_8004410,剧情对话·其二,voicerole_text_8004410,,0,0,301618801,0,,
8004411,2,301618801,极焰凤冠霞帔皮肤丨剧情对话·其三,0,0,voicerole_title_8004411,剧情对话·其三,voicerole_text_8004411,,0,0,301618801,0,,
8004412,2,301618801,极焰凤冠霞帔皮肤丨剧情对话·其四,0,0,voicerole_title_8004412,剧情对话·其四,voicerole_text_8004412,,0,0,301618801,0,,
8004413,2,301618801,极焰凤冠霞帔皮肤丨研发公司,0,0,voicerole_title_8004413,研发公司,voicerole_text_8004413,,0,0,301618801,0,,
8004414,2,301618801,极焰凤冠霞帔皮肤丨发行公司,0,0,voicerole_title_8004414,发行公司,voicerole_text_8004414,,0,0,301618801,0,,
8004415,2,301618801,极焰凤冠霞帔皮肤丨工作室名,0,0,voicerole_title_8004415,工作室名,voicerole_text_8004415,,0,0,301618801,0,,
8004416,2,301618801,极焰凤冠霞帔皮肤丨游戏名称,0,0,voicerole_title_8004416,游戏名称,voicerole_text_8004416,,0,0,301618801,0,,
8004417,2,301402201,丘吉尔泳装皮肤丨登陆问候,0,1,voicerole_title_8004417,登陆问候,voicerole_text_8004417,欢迎回来，侍主大人今天有约会的计划吗？,1,0,301402201,0,,
8004418,2,301402201,丘吉尔泳装皮肤丨闲置·其一,0,1,voicerole_title_8004418,闲置·其一,voicerole_text_8004418,不起来的话，会被箭biubiu哦。,1,0,301402201,0,,
8004419,2,301402201,丘吉尔泳装皮肤丨闲置·其二,0,1,voicerole_title_8004419,闲置·其二,voicerole_text_8004419,侍主大人起来！起来起来，怎么只说了一半就睡着了！我想知道后续！,1,0,301402201,0,,
8004420,2,301402201,丘吉尔泳装皮肤丨提示·代办事项,0,1,voicerole_title_8004420,提示·代办事项,voicerole_text_8004420,事情堆多了果然很恶心，快点去做完！,1,0,301402201,0,,
8004421,2,301402201,丘吉尔泳装皮肤丨提示·活动,0,0,voicerole_title_8004421,提示·活动,voicerole_text_8004421,事情堆多了果然很恶心，快点去做完！,1,0,301402201,0,,
8004422,2,301402201,丘吉尔泳装皮肤丨生日祝福,0,1,voicerole_title_8004422,生日祝福,voicerole_text_8004422,侍主大人的生日！把这支箭作为礼物送给你吧？马上中意的对象就会喜欢上侍主大人的。,1,0,301402201,0,,
8004423,2,301402201,丘吉尔泳装皮肤丨秘书任职:主页·其一,0,1,voicerole_title_8004423,秘书任职:主页·其一,voicerole_text_8004423,欢迎回来，侍主大人今天有约会的计划吗？,1,0,301402201,0,,
8004424,2,301402201,丘吉尔泳装皮肤丨秘书任职:主页·其二,0,0,voicerole_title_8004424,秘书任职:主页·其二,voicerole_text_8004424,为了爱！,1,0,301402201,0,,
8004425,2,301402201,丘吉尔泳装皮肤丨秘书任职:管理·其一,0,0,voicerole_title_8004425,秘书任职:管理·其一,voicerole_text_8004425,能取材的对象也太多了，哈哈。,1,0,301402201,0,,
8004426,2,301402201,丘吉尔泳装皮肤丨秘书任职:管理·其二,0,0,voicerole_title_8004426,秘书任职:管理·其二,voicerole_text_8004426,能取材的对象也太多了，哈哈。,1,0,301402201,0,,
8004427,2,301402201,丘吉尔泳装皮肤丨秘书任职:出击·其一,0,1,voicerole_title_8004427,秘书任职:出击·其一,voicerole_text_8004427,如果抓住了对方的弱点，就可以不战而胜……,1,0,301402201,0,,
8004428,2,301402201,丘吉尔泳装皮肤丨秘书任职:出击·其二,0,1,voicerole_title_8004428,秘书任职:出击·其二,voicerole_text_8004428,有时也会有无法说服的敌人……我们出击！,1,0,301402201,0,,
8004429,2,301402201,丘吉尔泳装皮肤丨秘书任职:日常·其一,0,1,voicerole_title_8004429,秘书任职:日常·其一,voicerole_text_8004429,约会……！这是八卦的好机会！,1,0,301402201,0,,
8004430,2,301402201,丘吉尔泳装皮肤丨秘书任职:日常·其二,0,1,voicerole_title_8004430,秘书任职:日常·其二,voicerole_text_8004430,侍主大人的一举一动都是真理圣殿的焦点。,1,0,301402201,0,,
8004431,2,301402201,丘吉尔泳装皮肤丨初次相遇,0,1,voicerole_title_8004431,初次相遇,voicerole_text_8004431,初次见面。我是天界可爱的代表，天使丘吉尔！你想受欢迎吗？那样的话就请叫上我吧！哈哈！,1,0,301402201,0,,
8004432,2,301402201,丘吉尔泳装皮肤丨再次相遇,0,1,voicerole_title_8004432,再次相遇,voicerole_text_8004432,取回记忆这种事对我来说是没差啦。毕竟我大多数时间都在帮人牵线，数量实在太多，早就想不起来了。,1,0,301402201,0,,
8004433,2,301402201,丘吉尔泳装皮肤丨等级提升,0,1,voicerole_title_8004433,等级提升,voicerole_text_8004433,嗯嗯，能飞得更远了！,1,0,301402201,0,,
8004434,2,301402201,丘吉尔泳装皮肤丨技能强化,0,1,voicerole_title_8004434,技能强化,voicerole_text_8004434,弓箭的威力上升了！,1,0,301402201,0,,
8004435,2,301402201,丘吉尔泳装皮肤丨突破,0,1,voicerole_title_8004435,突破,voicerole_text_8004435,世上还有很多八卦在等着我！,1,0,301402201,0,,
8004436,2,301402201,丘吉尔泳装皮肤丨觉醒,0,1,voicerole_title_8004436,觉醒,voicerole_text_8004436,嗯！这个不是已经到能拿到新闻奖的水平了吗？,1,0,301402201,0,,
8004437,2,301402201,丘吉尔泳装皮肤丨对话·其一,0,1,voicerole_title_8004437,对话·其一,voicerole_text_8004437,能告诉我侍主大人的感情经历吗？我想听一听。,1,0,301402201,0,1,
8004438,2,301402201,丘吉尔泳装皮肤丨对话·其二,0,1,voicerole_title_8004438,对话·其二,voicerole_text_8004438,请把侍主大人喜欢的孩子秘密地告诉我吧！我会把你们两位拉到一起的！,1,0,301402201,0,1,
8004439,2,301402201,丘吉尔泳装皮肤丨对话·其三,0,1,voicerole_title_8004439,对话·其三,voicerole_text_8004439,侍主大人的星座是什么？,1,0,301402201,0,1,
8004440,2,301402201,丘吉尔泳装皮肤丨派遣·开始,0,0,voicerole_title_8004440,派遣·开始,voicerole_text_8004440,要去射谁？,1,0,301402201,0,,
8004441,2,301402201,丘吉尔泳装皮肤丨派遣·回归,0,0,voicerole_title_8004441,派遣·回归,voicerole_text_8004441,侍主大人，我回来了。,1,0,301402201,0,,
8004442,2,301402201,丘吉尔泳装皮肤丨打工·开始,0,0,voicerole_title_8004442,工作·开始,voicerole_text_8004442,速写可是我的拿手好戏。,1,0,301402201,0,,
8004443,2,301402201,丘吉尔泳装皮肤丨打工·结束,0,0,voicerole_title_8004443,工作·结束,voicerole_text_8004443,画了很多不错的速写，要看看吗？,0,0,301402201,0,,
8004444,2,301402201,丘吉尔泳装皮肤丨打工中·其一,0,0,voicerole_title_8004444,工作中·其一,voicerole_text_8004444,摆个姿势。,1,0,301402201,0,,
8004445,2,301402201,丘吉尔泳装皮肤丨打工中·其二,0,0,voicerole_title_8004445,工作中·其二,voicerole_text_8004445,来来，看这边。,1,0,301402201,0,,
8004446,2,301402201,丘吉尔泳装皮肤丨编队·其一,0,1,voicerole_title_8004446,编队·其一,voicerole_text_8004446,射中你的心！,1,0,301402201,0,,
8004447,2,301402201,丘吉尔泳装皮肤丨编队·其二,0,1,voicerole_title_8004447,编队·其二,voicerole_text_8004447,为了爱！,1,0,301402201,0,,
8004448,2,301402201,丘吉尔泳装皮肤丨技能·技能名字,0,0,voicerole_title_8004448,技能·其一,voicerole_text_8004448,发射！,0,0,301402201,0,,
8004449,2,301402201,丘吉尔泳装皮肤丨爆气·技能名字,0,1,voicerole_title_8004449,灵魂解放·其一,voicerole_text_8004449,爱之雨，发射！,1,0,301402201,0,,
8004450,2,301402201,丘吉尔泳装皮肤丨技能·技能名字,0,0,voicerole_title_8004450,技能·其二,voicerole_text_8004450,给予大家天使的保佑！,0,0,301402201,0,,
8004451,2,301402201,丘吉尔泳装皮肤丨爆气·技能名字,0,1,voicerole_title_8004451,灵魂解放·其二,voicerole_text_8004451,我的粉红之箭，送给大家幸福！,1,0,301402201,0,,
8004452,2,301402201,丘吉尔泳装皮肤丨技能·技能名字,0,0,voicerole_title_8004452,技能·其三,voicerole_text_8004452,除了爱之箭以外，我还有铅之箭哦。,0,0,301402201,0,,
8004453,2,301402201,丘吉尔泳装皮肤丨爆气·技能名字,0,0,voicerole_title_8004453,灵魂解放·其三,voicerole_text_8004453,铅箭！这是为了你们这些没有爱的人准备的！哈！,1,0,301402201,0,,
8004454,2,301402201,丘吉尔泳装皮肤丨胜利,0,1,voicerole_title_8004454,胜利,voicerole_text_8004454,胜利！耶！,1,0,301402201,0,,
8004455,2,301402201,丘吉尔泳装皮肤丨羁绊·其一,0,1,voicerole_title_8004455,好感度·其一,voicerole_text_8004455,听说未来也喜欢星星，但总是说夏天的大三角什么的，总感觉不在一个频道上……,1,0,301402201,"301402201,2",,voicerole_unlocktext_1
8004456,2,301402201,丘吉尔泳装皮肤丨羁绊·其二,0,1,voicerole_title_8004456,好感度·其二,voicerole_text_8004456,想和我有进一步的发展？啊啊，说些奇怪的话——我不是恋爱的对象啊……,1,0,301402201,"301402201,4",,voicerole_unlocktext_2
8004457,2,301402201,丘吉尔泳装皮肤丨羁绊·其三,0,1,voicerole_title_8004457,好感度·其三,voicerole_text_8004457,这里的天使们再也不能用戒律束缚我了。,1,0,301402201,"301402201,7",,voicerole_unlocktext_3
8004458,2,301402201,丘吉尔泳装皮肤丨羁绊·其四,0,1,voicerole_title_8004458,好感度·其四,voicerole_text_8004458,……请不要忘记，我的本职可是爱神哦。,1,0,301402201,"301402201,9",,voicerole_unlocktext_4
8004459,2,301402201,丘吉尔泳装皮肤丨剧情对话·其一,0,0,voicerole_title_8004459,剧情对话·其一,voicerole_text_8004459,,0,0,301402201,0,,
8004460,2,301402201,丘吉尔泳装皮肤丨剧情对话·其二,0,0,voicerole_title_8004460,剧情对话·其二,voicerole_text_8004460,,0,0,301402201,0,,
8004461,2,301402201,丘吉尔泳装皮肤丨剧情对话·其三,0,0,voicerole_title_8004461,剧情对话·其三,voicerole_text_8004461,,0,0,301402201,0,,
8004462,2,301402201,丘吉尔泳装皮肤丨剧情对话·其四,0,0,voicerole_title_8004462,剧情对话·其四,voicerole_text_8004462,,0,0,301402201,0,,
8004463,2,301402201,丘吉尔泳装皮肤丨研发公司,0,0,voicerole_title_8004463,研发公司,voicerole_text_8004463,INCHI GAME,0,0,301402201,0,,
8004464,2,301402201,丘吉尔泳装皮肤丨发行公司,0,0,voicerole_title_8004464,发行公司,voicerole_text_8004464,Bilibili,0,0,301402201,0,,
8004465,2,301402201,丘吉尔泳装皮肤丨工作室名,0,0,voicerole_title_8004465,工作室名,voicerole_text_8004465,AOI Studio,0,0,301402201,0,,
8004466,2,301402201,丘吉尔泳装皮肤丨游戏名称,0,0,voicerole_title_8004466,游戏名称,voicerole_text_8004466,千年之旅 ELF,0,0,301402201,0,,
8004467,2,301613001,伊卡洛斯泳装皮肤丨登陆问候,0,1,voicerole_title_8004467,登陆问候,voicerole_text_8004467,呀~侍主，今天准备去做什么？,1,0,301613001,0,,
8004468,2,301613001,伊卡洛斯泳装皮肤丨闲置·其一,0,1,voicerole_title_8004468,闲置·其一,voicerole_text_8004468,哦？把我叫来却又把我晾在这里，看来得稍稍报复一下——,1,0,301613001,0,,
8004469,2,301613001,伊卡洛斯泳装皮肤丨闲置·其二,0,1,voicerole_title_8004469,闲置·其二,voicerole_text_8004469,这样就……画完了。嗯……好，把芙洛拉那家伙喊来。,1,0,301613001,0,,
8004470,2,301613001,伊卡洛斯泳装皮肤丨提示·代办事项,0,1,voicerole_title_8004470,提示·代办事项,voicerole_text_8004470,好像有什么还没做哦？,1,0,301613001,0,,
8004471,2,301613001,伊卡洛斯泳装皮肤丨提示·活动,0,0,voicerole_title_8004471,提示·活动,voicerole_text_8004471,外面挺热闹的嘛，要不去看看？,1,0,301613001,0,,
8004472,2,301613001,伊卡洛斯泳装皮肤丨生日祝福,0,1,voicerole_title_8004472,生日祝福,voicerole_text_8004472,生日？说起来我的第一艘船也是老头在那时送我的……想要？现在的话，瓶中船这种程度，我倒是可以送你。,1,0,301613001,0,,
8004473,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:主页·其一,0,1,voicerole_title_8004473,秘书任职:主页·其一,voicerole_text_8004473,呀~侍主，今天准备去做什么？,1,0,301613001,0,,
8004474,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:主页·其二,0,0,voicerole_title_8004474,秘书任职:主页·其二,voicerole_text_8004474,我听着！,1,0,301613001,0,,
8004475,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:管理·其一,0,0,voicerole_title_8004475,秘书任职:管理·其一,voicerole_text_8004475,好啊，想要怎样的船员，我给你挑。,1,0,301613001,0,,
8004476,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:管理·其二,0,0,voicerole_title_8004476,秘书任职:管理·其二,voicerole_text_8004476,嚯嚯~这里的英雄可真多，真想跟她们都聊聊。,1,0,301613001,0,,
8004477,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:出击·其一,0,1,voicerole_title_8004477,秘书任职:出击·其一,voicerole_text_8004477,准备起航！,1,0,301613001,0,,
8004478,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:出击·其二,0,1,voicerole_title_8004478,秘书任职:出击·其二,voicerole_text_8004478,新的开拓就在前面！,1,0,301613001,0,,
8004479,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:日常·其一,0,1,voicerole_title_8004479,秘书任职:日常·其一,voicerole_text_8004479,在船上可没时间悠哉。,1,0,301613001,0,,
8004480,2,301613001,伊卡洛斯泳装皮肤丨秘书任职:日常·其二,0,1,voicerole_title_8004480,秘书任职:日常·其二,voicerole_text_8004480,趁现在和她们多聊聊吧，侍主。,1,0,301613001,0,,
8004481,2,301613001,伊卡洛斯泳装皮肤丨初次相遇,0,1,voicerole_title_8004481,初次相遇,voicerole_text_8004481,神眷者——伊卡洛斯前来报到~。侍主大人，准备去哪里~,1,0,301613001,0,,
8004482,2,301613001,伊卡洛斯泳装皮肤丨再次相遇,0,1,voicerole_title_8004482,再次相遇,voicerole_text_8004482,又见面了，侍主大人。看来这就是缘分吧。,1,0,301613001,0,,
8004483,2,301613001,伊卡洛斯泳装皮肤丨等级提升,0,1,voicerole_title_8004483,等级提升,voicerole_text_8004483,等级提升。,1,0,301613001,0,,
8004484,2,301613001,伊卡洛斯泳装皮肤丨技能强化,0,1,voicerole_title_8004484,技能强化,voicerole_text_8004484,就是这样。,1,0,301613001,0,,
8004485,2,301613001,伊卡洛斯泳装皮肤丨突破,0,1,voicerole_title_8004485,突破,voicerole_text_8004485,哈哈~风浪要来了！,1,0,301613001,0,,
8004486,2,301613001,伊卡洛斯泳装皮肤丨觉醒,0,1,voicerole_title_8004486,觉醒,voicerole_text_8004486,有意思，这感觉倒挺奇妙。,1,0,301613001,0,,
8004487,2,301613001,伊卡洛斯泳装皮肤丨对话·其一,0,1,voicerole_title_8004487,对话·其一,voicerole_text_8004487,怎么，你很在意我的左眼吗？放心吧，我的双眼都很正常，带着这个不过是航海时的习惯。,1,0,301613001,0,1,
8004488,2,301613001,伊卡洛斯泳装皮肤丨对话·其二,0,1,voicerole_title_8004488,对话·其二,voicerole_text_8004488,一个人一辈子能握紧的东西很少，所以有想做的就立刻去做吧，死前总得让自己多点谈资不是吗？,1,0,301613001,0,1,
8004489,2,301613001,伊卡洛斯泳装皮肤丨对话·其三,0,1,voicerole_title_8004489,对话·其三,voicerole_text_8004489,……哦？你要有意思的话就靠过来吧，没什么大不了的。,1,0,301613001,0,1,
8004490,2,301613001,伊卡洛斯泳装皮肤丨派遣·开始,0,0,voicerole_title_8004490,派遣·开始,voicerole_text_8004490,有新活了？交给我吧！,1,0,301613001,0,,
8004491,2,301613001,伊卡洛斯泳装皮肤丨派遣·回归,0,0,voicerole_title_8004491,派遣·回归,voicerole_text_8004491,工作完成，把酒拿上来！,1,0,301613001,0,,
8004492,2,301613001,伊卡洛斯泳装皮肤丨打工·开始,0,0,voicerole_title_8004492,工作·开始,voicerole_text_8004492,没钱确实很麻烦啊。,1,0,301613001,0,,
8004493,2,301613001,伊卡洛斯泳装皮肤丨打工·结束,0,0,voicerole_title_8004493,工作·结束,voicerole_text_8004493,我从来没有为钱发过愁。,0,0,301613001,0,,
8004494,2,301613001,伊卡洛斯泳装皮肤丨打工中·其一,0,0,voicerole_title_8004494,工作中·其一,voicerole_text_8004494,……这种赚钱的方式，总觉得有些慢啊。,1,0,301613001,0,,
8004495,2,301613001,伊卡洛斯泳装皮肤丨打工中·其二,0,0,voicerole_title_8004495,工作中·其二,voicerole_text_8004495,嗯~工作？在做的，在做的~,1,0,301613001,0,,
8004496,2,301613001,伊卡洛斯泳装皮肤丨编队·其一,0,1,voicerole_title_8004496,编队·其一,voicerole_text_8004496,你选对人了！,1,0,301613001,0,,
8004497,2,301613001,伊卡洛斯泳装皮肤丨编队·其二,0,1,voicerole_title_8004497,编队·其二,voicerole_text_8004497,我听着！,1,0,301613001,0,,
8004498,2,301613001,伊卡洛斯泳装皮肤丨技能·技能名字,0,0,voicerole_title_8004498,技能·其一,voicerole_text_8004498,狂风之力！,0,0,301613001,0,,
8004499,2,301613001,伊卡洛斯泳装皮肤丨爆气·技能名字,0,1,voicerole_title_8004499,灵魂解放·其一,voicerole_text_8004499,狂风爆鸣，亮起你的獠牙……记住这份恐惧！,1,0,301613001,0,,
8004500,2,301613001,伊卡洛斯泳装皮肤丨技能·技能名字,0,0,voicerole_title_8004500,技能·其二,voicerole_text_8004500,卷风来！,0,0,301613001,0,,
8004501,2,301613001,伊卡洛斯泳装皮肤丨爆气·技能名字,0,1,voicerole_title_8004501,灵魂解放·其二,voicerole_text_8004501,该干活了风精们！,1,0,301613001,0,,
8004502,2,301613001,伊卡洛斯泳装皮肤丨技能·技能名字,0,0,voicerole_title_8004502,技能·其三,voicerole_text_8004502,乘风破浪！,0,0,301613001,0,,
8004503,2,301613001,伊卡洛斯泳装皮肤丨爆气·技能名字,0,0,voicerole_title_8004503,灵魂解放·其三,voicerole_text_8004503,风来，雨随。就让你们见识一下——航行大海的我们所面对的是怎样的事物！,1,0,301613001,0,,
8004504,2,301613001,伊卡洛斯泳装皮肤丨胜利,0,1,voicerole_title_8004504,胜利,voicerole_text_8004504,不错的战斗，但还没让人过瘾。,1,0,301613001,0,,
8004505,2,301613001,伊卡洛斯泳装皮肤丨羁绊·其一,0,1,voicerole_title_8004505,好感度·其一,voicerole_text_8004505,海洋汇聚的不仅是水流，财富也无止境地朝这边涌。侍主，这话可不只有字面意思。,1,0,301613001,"301613001,2",,voicerole_unlocktext_1
8004506,2,301613001,伊卡洛斯泳装皮肤丨羁绊·其二,0,1,voicerole_title_8004506,好感度·其二,voicerole_text_8004506,航海的理由？说白了最开始不过是争一口气而已。但只要不断航行，你现在想问的那些“各种各样的理由”就会找上来。,1,0,301613001,"301613001,4",,voicerole_unlocktext_2
8004507,2,301613001,伊卡洛斯泳装皮肤丨羁绊·其三,0,1,voicerole_title_8004507,好感度·其三,voicerole_text_8004507,我讨厌欠债，尤其是没法用钱还的人情债。它们可能用一个果子就能付完，也可能用一辈子都还不清……那样的债，我身上已经很多了。,1,0,301613001,"301613001,7",,voicerole_unlocktext_3
8004508,2,301613001,伊卡洛斯泳装皮肤丨羁绊·其四,0,1,voicerole_title_8004508,好感度·其四,voicerole_text_8004508,他们都说我是米伦史上最富有的人之一，其实那些财富全是先人们拼尽全力换来的，我只不过是将他们守住而已。要守得住已经很难了。,1,0,301613001,"301613001,9",,voicerole_unlocktext_4
8004509,2,301613001,伊卡洛斯泳装皮肤丨剧情对话·其一,0,0,voicerole_title_8004509,剧情对话·其一,voicerole_text_8004509,听起来不错。,0,0,301613001,0,,
8004510,2,301613001,伊卡洛斯泳装皮肤丨剧情对话·其二,0,0,voicerole_title_8004510,剧情对话·其二,voicerole_text_8004510,就这样。,0,0,301613001,0,,
8004511,2,301613001,伊卡洛斯泳装皮肤丨剧情对话·其三,0,0,voicerole_title_8004511,剧情对话·其三,voicerole_text_8004511,跟上来！,0,0,301613001,0,,
8004512,2,301613001,伊卡洛斯泳装皮肤丨剧情对话·其四,0,0,voicerole_title_8004512,剧情对话·其四,voicerole_text_8004512,不对。,0,0,301613001,0,,
8004513,2,301613001,伊卡洛斯泳装皮肤丨研发公司,0,0,voicerole_title_8004513,研发公司,voicerole_text_8004513,INCHI GAME,0,0,301613001,0,,
8004514,2,301613001,伊卡洛斯泳装皮肤丨发行公司,0,0,voicerole_title_8004514,发行公司,voicerole_text_8004514,Bilibili,0,0,301613001,0,,
8004515,2,301613001,伊卡洛斯泳装皮肤丨工作室名,0,0,voicerole_title_8004515,工作室名,voicerole_text_8004515,AOI Studio,0,0,301613001,0,,
8004516,2,301613001,伊卡洛斯泳装皮肤丨游戏名称,0,0,voicerole_title_8004516,游戏名称,voicerole_text_8004516,千年之旅 ELF,0,0,301613001,0,,
8004517,2,3013013,菲尔盖娜丨登陆问候,0,1,voicerole_title_8004517,登陆问候,voicerole_text_8004517,回来了吗？……开始工作吧。,1,0,3013013,0,,
8004518,2,3013013,菲尔盖娜丨闲置·其一,0,1,voicerole_title_8004518,闲置·其一,voicerole_text_8004518,侍主大人……请好好休息。,1,0,3013013,0,,
8004519,2,3013013,菲尔盖娜丨闲置·其二,0,1,voicerole_title_8004519,闲置·其二,voicerole_text_8004519,能听我说话吗……嗯……好像睡着了啊……,1,0,3013013,0,,
8004520,2,3013013,菲尔盖娜丨提示·代办事项,0,1,voicerole_title_8004520,提示·代办事项,voicerole_text_8004520,好像有什么事还没确认……侍主大人不去看看吗？,1,0,3013013,0,,
8004521,2,3013013,菲尔盖娜丨提示·活动,0,0,voicerole_title_8004521,提示·活动,voicerole_text_8004521,好像有什么事还没确认……侍主大人不去看看吗？,1,0,3013013,0,,
8004522,2,3013013,菲尔盖娜丨生日祝福,0,1,voicerole_title_8004522,生日祝福,voicerole_text_8004522,侍主大人，今天请忘记工作，好好和家人在一起吧……,1,0,3013013,0,,
8004523,2,3013013,菲尔盖娜丨秘书任职:主页·其一,0,1,voicerole_title_8004523,秘书任职:主页·其一,voicerole_text_8004523,回来了吗？……开始工作吧。,1,0,3013013,0,,
8004524,2,3013013,菲尔盖娜丨秘书任职:主页·其二,0,0,voicerole_title_8004524,秘书任职:主页·其二,voicerole_text_8004524,菲尔盖娜！……出战！,1,0,3013013,0,,
8004525,2,3013013,菲尔盖娜丨秘书任职:管理·其一,0,0,voicerole_title_8004525,秘书任职:管理·其一,voicerole_text_8004525,那个……大家，请好好排队。,1,0,3013013,0,,
8004526,2,3013013,菲尔盖娜丨秘书任职:管理·其二,0,0,voicerole_title_8004526,秘书任职:管理·其二,voicerole_text_8004526,你们……说了多少遍了！想尝尝鞭子吗！,1,0,3013013,0,,
8004527,2,3013013,菲尔盖娜丨秘书任职:出击·其一,0,1,voicerole_title_8004527,秘书任职:出击·其一,voicerole_text_8004527,侍主大人，出击吧……,1,0,3013013,0,,
8004528,2,3013013,菲尔盖娜丨秘书任职:出击·其二,0,1,voicerole_title_8004528,秘书任职:出击·其二,voicerole_text_8004528,请……一鼓作气。,1,0,3013013,0,,
8004529,2,3013013,菲尔盖娜丨秘书任职:日常·其一,0,1,voicerole_title_8004529,秘书任职:日常·其一,voicerole_text_8004529,在外面玩吗……可以吧……,1,0,3013013,0,,
8004530,2,3013013,菲尔盖娜丨秘书任职:日常·其二,0,1,voicerole_title_8004530,秘书任职:日常·其二,voicerole_text_8004530,要说起来……我更喜欢在家读书……,1,0,3013013,0,,
8004531,2,3013013,菲尔盖娜丨初次相遇,0,1,voicerole_title_8004531,初次相遇,voicerole_text_8004531,战斗修女……菲尔盖娜，不擅长交流……侍主大人？看起来有点可爱……,1,0,3013013,0,,
8004532,2,3013013,菲尔盖娜丨再次相遇,0,1,voicerole_title_8004532,再次相遇,voicerole_text_8004532,战斗修女，誓死守护您的一切。,1,0,3013013,0,,
8004533,2,3013013,菲尔盖娜丨等级提升,0,1,voicerole_title_8004533,等级提升,voicerole_text_8004533,您的意志！,1,0,3013013,0,,
8004534,2,3013013,菲尔盖娜丨技能强化,0,1,voicerole_title_8004534,技能强化,voicerole_text_8004534,这一招曾经用过……,1,0,3013013,0,,
8004535,2,3013013,菲尔盖娜丨突破,0,1,voicerole_title_8004535,突破,voicerole_text_8004535,变强了……能守护的了吗？,1,0,3013013,0,,
8004536,2,3013013,菲尔盖娜丨觉醒,0,1,voicerole_title_8004536,觉醒,voicerole_text_8004536,侍主大人，菲尔盖娜一定会……好好保护您的。,1,0,3013013,0,,
8004537,2,3013013,菲尔盖娜丨对话·其一,0,1,voicerole_title_8004537,对话·其一,voicerole_text_8004537,唔，太羞人了。,1,0,3013013,0,1,
8004538,2,3013013,菲尔盖娜丨对话·其二,0,1,voicerole_title_8004538,对话·其二,voicerole_text_8004538,有什么秘密想告诉我吗？,1,0,3013013,0,1,
8004539,2,3013013,菲尔盖娜丨对话·其三,0,1,voicerole_title_8004539,对话·其三,voicerole_text_8004539,这样的事是被禁止的……！,1,0,3013013,0,1,
8004540,2,3013013,菲尔盖娜丨派遣·开始,0,0,voicerole_title_8004540,派遣·开始,voicerole_text_8004540,,1,0,3013013,0,,
8004541,2,3013013,菲尔盖娜丨派遣·回归,0,0,voicerole_title_8004541,派遣·回归,voicerole_text_8004541,,1,0,3013013,0,,
8004542,2,3013013,菲尔盖娜丨打工·开始,0,0,voicerole_title_8004542,工作·开始,voicerole_text_8004542,,1,0,3013013,0,,
8004543,2,3013013,菲尔盖娜丨打工·结束,0,0,voicerole_title_8004543,工作·结束,voicerole_text_8004543,,0,0,3013013,0,,
8004544,2,3013013,菲尔盖娜丨打工中·其一,0,0,voicerole_title_8004544,工作中·其一,voicerole_text_8004544,,1,0,3013013,0,,
8004545,2,3013013,菲尔盖娜丨打工中·其二,0,0,voicerole_title_8004545,工作中·其二,voicerole_text_8004545,,1,0,3013013,0,,
