Id,Chinese,English,Japanese,TChinese,Korea,Actor
zxjq_xu_01_Entry_1_46,反正你出去以后，又要靠着这张嘴去招惹其他女人。那还不如先把你留在这里。等我回来再解放你。,"Once you're back out there, you'll be charming other ladies left and right. Maybe I should just leave you here for now. I'll come back to save you later.",その口で、一体何人の女性をたぶらかしてきたの？いっそのこと、あなたをここに閉じ込めてしまおうかしら。,反正你出去以後，又要靠著這張嘴去招惹其他女人。那還不如先把你留在這裏。等我回來再解放你。,,莉莉娅
zxjq_xu_01_Entry_1_47,你怎么还越说越气了……,Why so suddenly angry...?,お、落ち着いてくれ……,你怎麼還越說越氣了……,,？？？
zxjq_xu_01_Entry_1_48,解放，这里不是现实吗？还在封印里面？,"What are you saving me from? This is real life, right? Not still trapped in the seal?",というか閉じ込める、って……これも夢なのか？,解放，這裏不是現實嗎？還在封印裏面？,,？？？
zxjq_xu_01_Entry_1_49,……你倒是一点也不担心，我真的会把你留在这里的。,You don't have to worry at all. I might just leave you here after all.,あなたっていつも冷静よね……もっと動揺して、焦った顔を見たいのに。,……你倒是一點也不擔心，我真的會把你留在這裏的。,,莉莉娅
zxjq_xu_01_Entry_1_50,你不会的。,You wouldn't dare.,これでもかなり困惑しているよ。でも、君への信頼と想いも忘れていないみたいだ。,你不會的。,,？？？
zxjq_xu_01_Entry_1_51,咦，能这么肯定……是啊，我不会那么做的。但是有条件，和我约定——,"Oh? You seem pretty certain... Yeah, I wouldn't really do that. But let's make a deal —",もう……そういうところよ、まったく。……なら、ひとつだけ約束してくれる？,咦，能這麼肯定……是啊，我不會那麼做的。但是有條件，和我約定——,,莉莉娅
zxjq_xu_01_Entry_1_52,出去以后，照顾好自己，别去做危险的事情，不许忘记我。……还有我回来第一时间就要看到你。,"Once you're out, look after yourself, steer clear of danger, and don't forget about me. And I expect to see you the moment I get back.",現実に戻ったら、もう無茶なことはしないで。それから……私のことを、ちゃんと覚えていて。,出去以後，照顧好自己，別去做危險的事情，不許忘記我。……還有我回來第一時間就要看到你。,,莉莉娅
zxjq_xu_01_Entry_1_53,我会的，我答应你。,"I promise, I will.",わかった。約束する。,我會的，我答應你。,,？？？
zxjq_xu_01_Entry_1_54,答应得这么快，到时候反悔了怎么办？,That was quick. What if you change your mind later?,本当に？,答應得這麼快，到時候反悔了怎麼辦？,,莉莉娅
zxjq_xu_01_Entry_1_55,我——,I—,ああ、もちろ——,我——,,？？？
zxjq_xu_01_Entry_1_56,莉莉娅用食指轻点在我的唇上，不让我再说下去。,Lillia silenced me with a finger to my lips.,リリアの指先が、私の唇に触れる。,莉莉婭用食指輕點在我的唇上，不讓我再說下去。,,旁白
zxjq_xu_01_Entry_1_57,不用跟我保证，不管对象是谁，决定要做什么，或是不做什么，你是自由的，你可以希望任何事情，只要事后不后悔就行了。,"You don't need to make promises. Whatever you decide to do, or not do, it's up to you. As long as you don't end up regretting it, you're free to wish for anything.",嘘よ。約束なんて要らないわ。あなたの心のままに生きていいの。,不用跟我保證，不管對象是誰，決定要做什麼，或是不做什麼，你是自由的，你可以希望任何事情，只要事後不後悔就行了。,,莉莉娅
zxjq_xu_01_Entry_1_58,而我的愿望……就是希望你能够幸福。这就是我全部的愿望。,And all I want... is for you to be happy. That's my only wish.,あなたが幸せなら、私は他に何も要らないわ。,而我的願望……就是希望你能夠幸福。這就是我全部的願望。,,莉莉娅
zxjq_xu_01_Entry_1_59,莉莉娅……,Lillia...,リリア……,莉莉婭……,,？？？
zxjq_xu_01_Entry_1_60,来吧，我送你出去。也不能耽搁太久。,"Let's go, I can't keep you here forever.",……そろそろ行きましょう。,來吧，我送你出去。也不能耽擱太久。,,莉莉娅
zxjq_xu_01_Entry_1_61,我们去哪儿？,Where are we going?,どこへ？,我們去哪兒？,,？？？
zxjq_xu_01_Entry_1_62,去大神殿。,The Great Temple.,大神殿よ。,去大神殿。,,莉莉娅
zxjq_xu_01_Entry_1_63,这是你醒来前的梦，灵魂本来不会卡在这儿的。,This is the dream before the awakening. Your soul won't get stuck here.,あなたの言う通り、ここは夢なの。いつまでも留まっていい場所じゃないわ。,這是你醒來前的夢，靈魂本來不會卡在這兒的。,,莉莉娅
zxjq_xu_01_Entry_1_64,但这个梦太真实，让你变得分不清了，所以得让这场梦结束。当它结束的时候，你就能明白现实在哪一边了。,"But this dream's so lifelike, you can't tell it apart from reality, so it needs to end. Once it does, you'll know what's real and what's not.",それに、今は現実と夢の区別が曖昧になっている。だから、早くこの夢を終わらせましょう。,但這個夢太真實，讓你變得分不清了，所以得讓這場夢結束。當它結束的時候，你就能明白現實在哪一邊了。,,莉莉娅
zxjq_xu_01_Entry_1_65,不用想太复杂，用你的话说——梦大部分都做不完，基本上中途就会醒来，但也有必须把梦做完的时候。现在就是那样的情况。,"Don't overthink it. Most dreams are left unfinished, and you usually wake up halfway through. But sometimes, you've got to see a dream through to the end. That's what we're doing right now.",……少し難しかったかしら。単純な話よ。夢は夢で、それ以下でもそれ以上でもないわ。,不用想太複雜，用你的話說——夢大部分都做不完，基本上中途就會醒來，但也有必須把夢做完的時候。現在就是那樣的情況。,,莉莉娅
zxjq_xu_01_Entry_1_66,我们怎么去那里，飞过去吗？,"So, we're flying there?",夢を終わらせるって、どういう……,我們怎麼去那裏，飛過去嗎？,,？？？
zxjq_xu_01_Entry_1_67,我可是大魔女。,They don't call me the Great Nova for nothing.,世界と向き合うことよ。,我可是大魔女。,,莉莉娅
zxjq_xu_01_Entry_1_68,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_69,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_70,……,......,……,……,,巨大的黑影
zxjq_xu_01_Entry_1_71,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_72,莉莉娅……有两个你。,Lillia... there are two of you.,リリアが……ふたり……？,莉莉婭……有兩個你。,,？？？
zxjq_xu_01_Entry_1_73,那是过去的我啦。,That's the me from before.,それは過去の私よ。,那是過去的我啦。,,莉莉娅
zxjq_xu_01_Entry_1_74,……上次我们就是在这里分别的呢。,We said goodbye here last time.,以前も、ここであなたと……,……上次我們就是在這裏分別的呢。,,莉莉娅
zxjq_xu_01_Entry_1_75,上次，在这里？这是……周围好像，没有色彩了？,"Last time, right here? This place... it's like it's lost all its color.",前にも……？,上次，在這裏？這是……周圍好像，沒有色彩了？,,？？？
zxjq_xu_01_Entry_1_76,是时空停滞了。因为我还没出现在正确的位置，再走几步就行了，跟我来。,"That's because time and space are on pause. <br>I'm not quite in the right spot yet, but just a few more steps. Follow me.",……さぁ、行きましょう。ここで何があったのか、もう一度その目で確かめてちょうだい。,是時空停滯了。因為我還沒出現在正確的位置，再走幾步就行了，跟我來。,,莉莉娅
zxjq_xu_01_Entry_1_77,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_78,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_79,……,......,……,……,,神
zxjq_xu_01_Entry_1_80,……,......,……,……,,莉莉娅
zxjq_xu_01_Entry_1_81,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_82,刚才那是……？,What was that just now?,（今のは……私の記憶？）,剛才那是……？,,？？？
zxjq_xu_01_Entry_1_83,凡人——萨拉，死了吗？,"Sarah, is she gone?",……サラは死んだのか。,凡人——薩拉，死了嗎？,,神
zxjq_xu_01_Entry_1_84,……原来如此，外面吵闹是因为你吧。我准了，上前，说出你的名字。,I get it. The commotion outside has something to do with you. You've got my approval. Step up and tell me your name.,外が騒々しいのも、貴様らの仕業だな？,……原來如此，外面吵鬧是因為你吧。我准了，上前，說出你的名字。,,神
zxjq_xu_01_Entry_1_85,装模作样么？太难看了，神啊，不，杰西斯！,"Cut the theatrics. It's so tacky, Deity, no, Jancis!",涼しい顔をしても無駄よ！神……いいえ、ジェシーズ！,裝模作樣麼？太難看了，神啊，不，傑西斯！,,莉莉娅
zxjq_xu_01_Entry_1_86,嗯，那边的，那就是……辛苦你把他带来了。来，到我身边来。,"Hey, you over there, thanks for... bringing him. Come closer.",ふっ……なんとでも言えばいい。さあ、その者を吾に寄こすのだ。,嗯，那邊的，那就是……辛苦你把他帶來了。來，到我身邊來。,,杰西斯
zxjq_xu_01_Entry_1_87,……,......,（私……？）,……,,？？？
zxjq_xu_01_Entry_1_88,<size=40>你休想碰他！</size>,<size=40>Don't you dare lay a finger on him!</size>,<size=40>いい加減にして！</size>,<size=40>你休想碰他！</size>,,莉莉娅
zxjq_xu_01_Entry_1_89,是需要对你进行褒奖吗？也好，凡人，我认可你的功绩。前来领赏吧。你想要什么？凡间的统治权吗？,"Are you looking for praise? Fine, mortal, I acknowledge what you've done. Come get your prize. What do you want? What'll it be? Ruling the world?",貴様に用はない。だが……そうだな。遺言なら受け付けてやろう。,是需要對你進行褒獎嗎？也好，凡人，我認可你的功績。前來領賞吧。你想要什麼？凡間的統治權嗎？,,杰西斯
zxjq_xu_01_Entry_1_90,回答我一个问题。,Answer me this.,……私の質問に答えなさい。,回答我一個問題。,,莉莉娅
zxjq_xu_01_Entry_1_91,……,......,いいだろう。,……,,杰西斯
zxjq_xu_01_Entry_1_92,为什么要不断挑动纷争？每一场争斗、耻辱和死亡，每一个人的苦难和心痛，你都看不到吗？,"Why all the chaos? Don't you see the fights, the shame, the deaths? Every bit of pain and heartbreak?",なぜ神であるあなたが争いを生むの？人々の苦しみを楽しんでいるとでも？,為什麼要不斷挑動紛爭？每一場爭鬥、恥辱和死亡，每一個人的苦難和心痛，你都看不到嗎？,,莉莉娅
zxjq_xu_01_Entry_1_93,难道被鲜血与战火染遍的，就是你所希望的世界的样貌吗？,Is a world drenched in blood and savaged by war really what you're after?,血と炎に染まる世界を、あなたは望んでいるの？,難道被鮮血與戰火染遍的，就是你所希望的世界的樣貌嗎？,,莉莉娅
zxjq_xu_01_Entry_1_94,这是实验，战争催化了实验的进程。,"It's all part of an experiment, and the war's just speeding things along.",これはただの実験だ。争いこそが、実験を成功に導く手段なのだから。,這是實驗，戰爭催化了實驗的進程。,,杰西斯
zxjq_xu_01_Entry_1_95,……,......,実験ですって……？,……,,莉莉娅
zxjq_xu_01_Entry_1_96,实验……真是一个全新的发现……所以才——,The experiment... it's a real game-changer... that's why—,民衆を煽り、戦争を誘発させる……,實驗……真是一個全新的發現……所以才——,,莉莉娅
zxjq_xu_01_Entry_1_97,有很多人问过我，这个世界还要受战争折磨多久？血腥的时代何时结束？,"People keep asking me, how much longer will war plague the world? When will this era of bloodshed end?",そんな存在、神とは呼べないわ。,有很多人問過我，這個世界還要受戰爭折磨多久？血腥的時代何時結束？,,莉莉娅
zxjq_xu_01_Entry_1_98,他们当中还有人质问过你的神像，神还要从人手上夺走什么？人何时才能解脱？,"Some have even started doubting your idol, wondering what more Deity will strip away? When will people finally be free?",今すぐ人々を解放しなさい！　ジェシーズ！,他們當中還有人質問過你的神像，神還要從人手上奪走什麼？人何時才能解脫？,,莉莉娅
zxjq_xu_01_Entry_1_99,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_101,……,......,何とでも言えばよい。吾は吾の望みを叶えるのみ。,……,,杰西斯
zxjq_xu_01_Entry_1_104,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_109,——该结束了，杰西斯。你和你所钟爱的愚蠢战争。,"It's time to put a stop to it, Jancis. Your existence and this senseless war you're so fond of.",——させないわ。あなたの愚劣な望みは、ここで幕引きよ。,——該結束了，傑西斯。你和你所鍾愛的愚蠢戰爭。,,莉莉娅
zxjq_xu_01_Entry_1_111,是吗。,Really?,ふん、面白い……,是嗎。,,杰西斯
zxjq_xu_01_Entry_1_112,none,none,none,none,,旁白
zxjq_xu_01_Entry_1_113,none,none,none,none,,旁白
yddh_xu01_1_Actor_1,Player,Player,Player,Player,,Player
yddh_xu01_1_Actor_2,安洁,Angie,アンジェ,安潔,,安洁
yddh_xu01_1_Actor_3,莉莉娅,Lillia,リリア,莉莉婭,,莉莉娅
yddh_xu01_1_Actor_4,杰西斯,Jancis,ジェシーズ,傑西斯,,杰西斯
yddh_xu01_1_Entry_1_2,这里就是真正的终点，一切的肇始，约束的地点，也是能改写世界的，唯一的地方。,"This is the true end, the beginning of everything, the place of binding<br>and the only place where the world can be rewritten.",この場所こそがすべての始まり。誰もが焦がれる約束の地……,這裏就是真正的終點，一切的肇始，約束的地點，也是能改寫世界的，唯一的地方。,,莉莉娅
yddh_xu01_1_Entry_1_3,不过，从这里感觉不到，那因为原罪而充满污秽、遍布着悲伤的大地。<br>为什么？杰西斯，是你选择隔绝了它吗？,"But from here, I can't feel the land, tainted by original sin and filled with sorrow.<br> Why? Jancis, did you choose to isolate it?",そして、原罪に侵され、現世から切り離されてしまった……なぜ、この地を隔離したの？,不過，從這裏感覺不到，那因為原罪而充滿污穢、遍佈著悲傷的大地。<br>為什麼？傑西斯，是你選擇隔絕了它嗎？,,莉莉娅
yddh_xu01_1_Entry_1_5,……,......,貴様には関係のない話だろう。,……,,杰西斯
yddh_xu01_1_Entry_1_7,憎恨的形式有各种各样。你会被自己的造物所憎恨……你理解吗？,Hatred takes many forms. You will be hated by your own creations... <br>do you understand?,こんなのことをしても、憎まれるだけなのに。,憎恨的形式有各種各樣。你會被自己的造物所憎恨……你理解嗎？,,莉莉娅
yddh_xu01_1_Entry_1_8,……,......,罪が生む世界を、貴様が知らぬだけだろう。,……,,杰西斯
yddh_xu01_2_Actor_1,Player,Player,Player,Player,,Player
yddh_xu01_2_Actor_2,安洁,Angie,アンジェ,安潔,,安洁
yddh_xu01_2_Actor_3,莉莉娅,Lillia,リリア,莉莉婭,,莉莉娅
yddh_xu01_2_Actor_4,杰西斯,Jancis,ジェシーズ,傑西斯,,杰西斯
yddh_xu01_2_Actor_5,牧,Muu,ムー,牧,,牧
yddh_xu01_2_Entry_1_2,原来如此，对神灵来说，一切都是……没有障碍的。<br>因为那不永恒的，于你而言，都是如同虚幻。,"I see, for deities, everything is... without barriers.<br> Because nothing is eternal, everything is ephemeral to you.",そう……永遠を生きるあなたには、どの攻撃も意味がないのね。,原來如此，對神靈來說，一切都是……沒有障礙的。<br>因為那不永恆的，於你而言，都是如同虛幻。,,莉莉娅
yddh_xu01_2_Entry_1_4,这便是你的力量么……,Is this your power?,全知全能の神にとって、この世界は虚像でしかない……,這便是你的力量麼……,,莉莉娅
yddh_xu01_2_Entry_1_5,但这世上没有比全知全能——更加软弱和无能的力量了。,But there is no power in this world weaker or more impotent than <br>omniscience and omnipotence.,だからこそ……あなたは弱い。,但這世上沒有比全知全能——更加軟弱和無能的力量了。,,莉莉娅
yddh_xu01_2_Entry_1_6,牧，是你得偿所愿的时候了。,"Muu, it's time for you to get what you want.",……いらっしゃい、ムー。願いを叶えるときが来たわ。,牧，是你得償所願的時候了。,,莉莉娅
yddh_xu01_2_Entry_1_7,主人……,Master...,はい！　ご主人様！,主人……,,牧
yddh_xu02_1_Actor_1,选项,Options,選択,選項,,选项
yddh_xu02_1_Actor_2,牧,Muu,ムー,牧,,牧
yddh_xu02_1_Actor_3,莉莉娅,Lillia,リリア,莉莉婭,,莉莉娅
yddh_xu02_1_Actor_4,杰西斯,Jancis,ジェシーズ,傑西斯,,杰西斯
yddh_xu02_1_Actor_5,1,1,1,1,,1
