Id,RoleDressId,,RoleId,,Preset,IllusionOff,IntervalX,IntervalY,IntervalZ,posX,posY,posZ,IntervalX1,IntervalY1,IntervalZ1,RotX,RotY,RotZ,Scale,ScalInterval,BrightpartColour,BrightpartHue,BrightpartSaturation,BrightpartBrightness,ShadowsColour,ShadowsHue,ShadowsSaturation,ShadowsBrightness
1382,5003048,未来-猫尾,3000006,玛莎,0,,"-332,377","-135,300","-455,298",148,6,-3,"-180000,180000","-180000,180000","-180000,180000",-15540,-88753,-92478,600,"500,1500",,,,,,,,
1383,5003050,原雷雷1,3000001,律,1,,,,,-200,-100,0,,,,180000,90000,90000,1000,,,,100,100,,,,
1384,5003050,原雷雷1,3000002,克萝萝,1,,,,,-200,-100,0,,,,180000,90000,90000,1000,,,,100,100,,,,
1385,5003050,原雷雷1,3000003,黑神月咏,1,,,,,-200,-100,0,,,,180000,90000,90000,1000,,,,100,100,,,,
1386,5003050,原雷雷1,3000004,安洁,1,,,,,-200,-100,0,,,,180000,90000,90000,1000,,,,100,100,,,,
1387,5003050,原雷雷1,3000005,米娅,1,,,,,-200,-100,0,,,,180000,90000,90000,1000,,,,100,100,,,,
1388,5003050,原雷雷1,3000006,玛莎,1,,,,,-200,-100,0,,,,180000,90000,90000,1000,,,,,,,,,
1389,5003051,原雷雷2,3000001,律,1,,,,,-47,0,88,,,,21840,-69002,-85316,800,,,,,,,,,
1390,5003051,原雷雷2,3000001,律,2,,,,,-22,-14,89,,,,18692,-35280,-111988,700,,,,,,,,,
1391,5003051,原雷雷2,3000001,律,0,,"-332,377","-135,300","-455,298",-47,0,88,"-180000,180000","-180000,180000","-180000,180000",21840,-69002,-85316,800,"400,1200",,,,,,,,
1392,5003051,原雷雷2,3000002,克萝萝,1,,,,,-29,-27,23,,,,28644,-44938,-114000,800,,,,,,,,,
1393,5003051,原雷雷2,3000002,克萝萝,2,,,,,-46,26,128,,,,-25638,-81759,-93940,600,,,,,,,,,
1394,5003051,原雷雷2,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-29,-27,23,"-180000,180000","-180000,180000","-180000,180000",28644,-44938,-114000,800,"400,1200",,,,,,,,
1395,5003051,原雷雷2,3000003,黑神月咏,1,,,,,0,10,99,,,,61598,168446,165357,500,,,,,,,,,
1396,5003051,原雷雷2,3000003,黑神月咏,2,,,,,-32,2,95,,,,-3369,-84270,-117383,700,,,,,,,,,
1397,5003051,原雷雷2,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,10,99,"-180000,180000","-180000,180000","-180000,180000",61598,168446,165357,500,"400,1200",,,,,,,,
1398,5003051,原雷雷2,3000004,安洁,1,,,,,0,10,113,,,,151533,100323,68045,800,,,,,,,,,
1399,5003051,原雷雷2,3000004,安洁,2,,,,,-23,-1,67,,,,161778,83536,24901,800,,,,,,,,,
1400,5003051,原雷雷2,3000004,安洁,0,,"-332,377","-135,300","-455,298",0,10,113,"-180000,180000","-180000,180000","-180000,180000",151533,100323,68045,800,"400,1200",,,,,,,,
1401,5003051,原雷雷2,3000005,米娅,1,,,,,10,-1,10,,,,71064,-114260,-117504,900,,,,,,,,,
1402,5003051,原雷雷2,3000005,米娅,2,,,,,-30,-2,86,,,,71064,-114260,-117504,900,,,,,,,,,
1403,5003051,原雷雷2,3000005,米娅,0,,"-332,377","-135,300","-455,298",10,-1,10,"-180000,180000","-180000,180000","-180000,180000",71064,-114260,-117504,900,"400,1200",,,,,,,,
1404,5003051,原雷雷2,3000006,玛莎,1,,,,,3,8,103,,,,118402,-11554,-14643,500,,,,,,,,,
1405,5003051,原雷雷2,3000006,玛莎,2,,,,,-31,13,101,,,,2395,-59989,-103199,700,,,,,,,,,
1406,5003051,原雷雷2,3000006,玛莎,0,,"-332,377","-135,300","-455,298",3,8,103,"-180000,180000","-180000,180000","-180000,180000",118402,-11554,-14643,500,"400,1200",,,,,,,,
1407,5003052,原弥生,3000001,律,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1408,5003052,原弥生,3000002,克萝萝,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1409,5003052,原弥生,3000003,黑神月咏,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1410,5003052,原弥生,3000004,安洁,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1411,5003052,原弥生,3000005,米娅,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1412,5003052,原弥生,3000006,玛莎,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1413,5003053,原纳菲,3000001,律,1,,,,,-9,-40,80,,,,45000,-90000,-90000,800,,,,,,,,,
1414,5003053,原纳菲,3000001,律,2,,,,,-35,-6,127,,,,-11400,-92870,-138400,800,,,,,,,,,
1415,5003053,原纳菲,3000001,律,0,,"-332,377","-135,300","-455,298",-9,-40,80,"-180000,180000","-180000,180000","-180000,180000",45000,-90000,-90000,800,"400,1200",,,,,,,,
1416,5003053,原纳菲,3000002,克萝萝,1,1,,,,-59,-37,68,,,,28644,-105100,-114000,1000,,,,,,,,,
1417,5003053,原纳菲,3000002,克萝萝,2,1,,,,-5,101,-72,,,,-25638,-81759,-93940,1000,,,,,,,,,
1418,5003053,原纳菲,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",1,-18,-12,"-180000,180000","-180000,180000","-180000,180000",28644,-44938,-114000,1000,"400,1200",,,,,,,,
1419,5003053,原纳菲,3000003,黑神月咏,1,,,,,1,-43,63,,,,845,-98993,-118327,900,,,,,,,,,
1420,5003053,原纳菲,3000003,黑神月咏,2,,,,,-34,-12,82,,,,182100,-105800,-76670,700,,,,,,,,,
1421,5003053,原纳菲,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",1,-43,63,"-180000,180000","-180000,180000","-180000,180000",845,-98993,-118327,900,"400,1200",,,,,,,,
1422,5003053,原纳菲,3000004,安洁,1,,,,,-9,-37,70,,,,28467,-79667,-111995,700,,,,,,,,,
1423,5003053,原纳菲,3000004,安洁,2,,,,,6,-37,105,,,,-17330,88175,86919,900,,,,,,,,,
1424,5003053,原纳菲,3000004,安洁,0,,"-332,377","-135,300","-455,298",-9,-37,70,"-180000,180000","-180000,180000","-180000,180000",28467,-79667,-111995,700,"400,1200",,,,,,,,
1425,5003053,原纳菲,3000005,米娅,1,,,,,-19,-47,113,,,,171230,93574,81219,900,,,,,,,,,
1426,5003053,原纳菲,3000005,米娅,2,,,,,-37,-27,83,,,,108936,65740,62496,600,,,,,,,,,
1427,5003053,原纳菲,3000005,米娅,0,,"-332,377","-135,300","-455,298",-19,-47,113,"-180000,180000","-180000,180000","-180000,180000",171230,93574,81219,900,"400,1200",,,,,,,,
1428,5003053,原纳菲,3000006,玛莎,1,,,,,1,-43,63,,,,845,-98993,-118327,900,,,,,,,,,
1429,5003053,原纳菲,3000006,玛莎,2,,,,,-34,-12,82,,,,182100,-105800,-76670,700,,,,,,,,,
1430,5003053,原纳菲,3000006,玛莎,0,,"-332,377","-135,300","-455,298",1,-43,63,"-180000,180000","-180000,180000","-180000,180000",845,-98993,-118327,900,"400,1200",,,,,,,,
1431,5003054,原未来,3000001,律,1,,,,,0,-20,-69,,,,90000,-90000,-90000,800,,,,,,,,,
1432,5003054,原未来,3000001,律,2,,,,,-2,63,-170,,,,19982,-1518,-995,1000,,,,,,,,,
1433,5003054,原未来,3000001,律,0,,"-332,377","-135,300","-455,298",0,-20,-69,"-180000,180000","-180000,180000","-180000,180000",90000,-90000,-90000,800,"400,1200",,,,,,,,
1434,5003054,原未来,3000002,克萝萝,1,,,,,0,-61,-66,,,,90000,90000,90000,800,,,,,,,,,
1435,5003054,原未来,3000002,克萝萝,2,,,,,1,60,-164,,,,164375,179481,179402,1100,,,,,,,,,
1436,5003054,原未来,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",0,-61,-66,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,800,"400,1200",,,,,,,,
1437,5003054,原未来,3000003,黑神月咏,1,,,,,0,-25,-65,,,,90000,90000,90000,900,,,,,,,,,
1438,5003054,原未来,3000003,黑神月咏,2,,,,,0,65,-177,,,,155083,180000,180170,1000,,,,,,,,,
1439,5003054,原未来,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,-25,-65,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,900,"400,1200",,,,,,,,
1440,5003054,原未来,3000004,安洁,1,,,,,0,-15,-55,,,,90000,90000,90000,800,,,,,,,,,
1441,5003054,原未来,3000004,安洁,2,,,,,0,73,-228,,,,169090,179909,180060,1000,,,,,,,,,
1442,5003054,原未来,3000004,安洁,0,,"-332,377","-135,300","-455,298",0,-15,-55,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,800,"400,1200",,,,,,,,
1443,5003054,原未来,3000005,米娅,1,,,,,0,15,-59,,,,90000,90000,90000,900,,,,,,,,,
1444,5003054,原未来,3000005,米娅,2,,,,,0,76,-157,,,,158755,179879,179864,1000,,,,,,,,,
1445,5003054,原未来,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,15,-59,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,900,"400,1200",,,,,,,,
1446,5003054,原未来,3000006,玛莎,1,,,,,0,-25,-65,,,,90000,90000,90000,900,,,,,,,,,
1447,5003054,原未来,3000006,玛莎,2,,,,,0,65,-177,,,,155083,180000,180170,1000,,,,,,,,,
1448,5003054,原未来,3000006,玛莎,0,,"-332,377","-135,300","-455,298",0,-25,-65,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,900,"400,1200",,,,,,,,
1449,5003055,原昔莱,3000001,律,1,,,,,0,0,-56,,,,81000,0,0,700,,,,,,,,,
1450,5003055,原昔莱,3000001,律,2,,,,,-19,-32,-69,,,,44094,-102,-7334,1000,,,,,,,,,
1451,5003055,原昔莱,3000001,律,0,,"-332,377","-135,300","-455,298",0,0,-56,"-180000,180000","-180000,180000","-180000,180000",81000,0,0,700,"400,1200",,,,,,,,
1452,5003055,原昔莱,3000002,克萝萝,1,1,,,,0,-75,-69,,,,-5612,-5000,80436,1000,,,,,,,,,
1453,5003055,原昔莱,3000002,克萝萝,2,1,,,,-38,-71,-65,,,,17000,-30,59000,500,,,,,,,,,
1454,5003055,原昔莱,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",1,-77,-71,"-180000,180000","-180000,180000","-180000,180000",-10817,0,100180,1000,"400,1200",,,,,,,,
1455,5003055,原昔莱,3000003,黑神月咏,1,,,,,0,-52,-47,,,,81000,0,0,700,,,,,,,,,
1456,5003055,原昔莱,3000003,黑神月咏,2,,,,,0,-54,-41,,,,18010,3575,-5673,1000,,,,,,,,,
1457,5003055,原昔莱,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,-52,-47,"-180000,180000","-180000,180000","-180000,180000",81000,0,0,700,"400,1200",,,,,,,,
1458,5003055,原昔莱,3000004,安洁,1,,,,,0,-35,-50,,,,90000,0,0,700,,,,,,,,,
1459,5003055,原昔莱,3000004,安洁,2,,,,,8420,-55,-52,,,,14733,18,39,1000,,,,,,,,,
1460,5003055,原昔莱,3000004,安洁,0,,"-332,377","-135,300","-455,298",0,-35,-50,"-180000,180000","-180000,180000","-180000,180000",90000,0,0,700,"400,1200",,,,,,,,
1461,5003055,原昔莱,3000005,米娅,1,,,,,0,-48,-45,,,,90000,0,0,700,,,,,,,,,
1462,5003055,原昔莱,3000005,米娅,2,,,,,0,-59,-45,,,,22869,125,127,1000,,,,,,,,,
1463,5003055,原昔莱,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,0,-43,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,700,"400,1200",,,,,,,,
1464,5003055,原昔莱,3000006,玛莎,1,,,,,0,-52,-47,,,,81000,0,0,700,,,,,,,,,
1465,5003055,原昔莱,3000006,玛莎,2,,,,,0,-54,-41,,,,18010,3575,-5673,1000,,,,,,,,,
1466,5003055,原昔莱,3000006,玛莎,0,,"-332,377","-135,300","-455,298",0,-52,-47,"-180000,180000","-180000,180000","-180000,180000",81000,0,0,700,"400,1200",,,,,,,,
1467,5003056,原大波斯菊,3000001,律,1,,,,,-33,149,84,,,,-1250,-92857,-89773,800,,,,,,,,,
1468,5003056,原大波斯菊,3000001,律,2,,,,,-30,142,97,,,,-1525,-84600,-96669,500,,,,,,,,,
1469,5003056,原大波斯菊,3000001,律,0,,"-332,377","-135,300","-455,298",-33,149,84,"-180000,180000","-180000,180000","-180000,180000",-1250,-92857,-89773,800,,,,,,,,,
1470,5003056,原大波斯菊,3000002,克萝萝,1,1,,,,-59,-37,68,,,,28644,-105100,-114000,1000,,,,,,,,,
1471,5003056,原大波斯菊,3000002,克萝萝,2,1,,,,-5,101,-72,,,,-25638,-81759,-93940,1000,,,,,,,,,
1472,5003056,原大波斯菊,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",1,-18,-12,"-180000,180000","-180000,180000","-180000,180000",28644,-44938,-114000,1000,"400,1200",,,,,,,,
1473,5003056,原大波斯菊,3000003,黑神月咏,1,,,,,-5,177,62,,,,359,-79412,-87236,700,,,,,,,,,
1474,5003056,原大波斯菊,3000003,黑神月咏,2,,,,,-11,171,71,,,,1939,-76116,-93550,400,,,,,,,,,
1475,5003056,原大波斯菊,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-5,177,62,"-180000,180000","-180000,180000","-180000,180000",359,-79412,-87236,700,,,,,,,,,
1476,5003056,原大波斯菊,3000004,安洁,1,,,,,-1,162,89,,,,-219,-82694,-79321,700,,,,,,,,,
1477,5003056,原大波斯菊,3000004,安洁,2,,,,,0,161,96,,,,-169,-82397,-80680,500,,,,,,,,,
1478,5003056,原大波斯菊,3000004,安洁,1,,,,,-1,162,89,,,,-219,-82694,-79321,700,,,,,,,,,
1479,5003056,原大波斯菊,3000005,米娅,1,,,,,10,167,94,,,,-22357,-88331,-89157,800,,,,,,,,,
1480,5003056,原大波斯菊,3000005,米娅,2,,,,,10,167,94,,,,-22357,-88331,-89157,500,,,,,,,,,
1481,5003056,原大波斯菊,3000005,米娅,0,,"-332,377","-135,300","-455,298",10,167,94,"-180000,180000","-180000,180000","-180000,180000",-22357,-88331,-89157,800,,,,,,,,,
1482,5003056,原大波斯菊,3000006,玛莎,1,,,,,-5,177,62,,,,359,-79412,-87236,700,,,,,,,,,
1483,5003056,原大波斯菊,3000006,玛莎,2,,,,,-11,171,71,,,,1939,-76116,-93550,400,,,,,,,,,
1484,5003056,原大波斯菊,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-5,177,62,"-180000,180000","-180000,180000","-180000,180000",359,-79412,-87236,700,,,,,,,,,
1485,5003057,原哀歌,3000001,律,1,,,,,-1,20,5,,,,62840,1222,-1345,800,,,,,,,,,
1486,5003057,原哀歌,3000001,律,2,,,,,-51,-68,-100,,,,87415,-139163,-140991,400,,,,,,,,,
1487,5003057,原哀歌,3000001,律,0,,"-332,377","-135,300","-455,298",-1,20,5,"-180000,180000","-180000,180000","-180000,180000",62840,1222,-1345,800,,,,,,,,,
1488,5003057,原哀歌,3000002,克萝萝,1,,,,,90,29,-189,,,,55362,75144,78099,500,,,,,,,,,
1489,5003057,原哀歌,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",90,29,-189,"-180000,180000","-180000,180000","-180000,180000",55362,75144,78099,500,"600,1400",,,,,,,,
1490,5003057,原哀歌,3000003,黑神月咏,1,,,,,1,-17,-23,,,,48102,-954,-1319,500,,,,,,,,,
1491,5003057,原哀歌,3000003,黑神月咏,2,,,,,1,-17,-23,,,,48102,-954,-1319,700,,,,,,,,,
1492,5003057,原哀歌,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",1,-17,-23,"-180000,180000","-180000,180000","-180000,180000",48102,-954,-1319,500,,,,,,,,,
1493,5003057,原哀歌,3000004,安洁,1,,,,,-12,-9,-11,,,,62163,-25777,-25781,800,,,,,,,,,
1494,5003057,原哀歌,3000004,安洁,2,,,,,-12,-9,-11,,,,62163,-25777,-25781,400,,,,,,,,,
1495,5003057,原哀歌,3000004,安洁,0,,"-332,377","-135,300","-455,298",-12,-9,-11,"-180000,180000","-180000,180000","-180000,180000",62163,-25777,-25781,800,,,,,,,,,
1496,5003057,原哀歌,3000005,米娅,1,,,,,0,-1,-8,,,,51374,540,180,500,,,,,,,,,
1497,5003057,原哀歌,3000005,米娅,2,,,,,0,-1,-8,,,,51374,540,180,700,,,,,,,,,
1498,5003057,原哀歌,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,-1,-8,"-180000,180000","-180000,180000","-180000,180000",51374,540,180,500,,,,,,,,,
1499,5003057,原哀歌,3000006,玛莎,1,,,,,16,-10,3,,,,62090,6467,5722,500,,,,,,,,,
1500,5003057,原哀歌,3000006,玛莎,2,,,,,0,-28,-150,,,,106063,3406,3536,500,,,,,,,,,
1501,5003057,原哀歌,3000006,玛莎,0,,"-332,377","-135,300","-455,298",16,-10,3,"-180000,180000","-180000,180000","-180000,180000",62090,6467,5722,500,"100,1500",,,,,,,,
1502,5003058,原焰心,3000001,律,1,,,,,-13,129,-16,,,,-5929,-100543,-88133,700,,,,,,,,,
1503,5003058,原焰心,3000001,律,2,,,,,-48,86,117,,,,-3642,-88759,-91242,900,,,,,,,,,
1504,5003058,原焰心,3000001,律,0,,"-332,377","-135,300","-455,298",-13,129,-16,"-180000,180000","-180000,180000","-180000,180000",-5929,-100543,-88133,700,,,,,,,,,
1505,5003058,原焰心,3000002,克萝萝,1,1,,,,90,29,-189,,,,55362,75144,78099,500,,,,,,,,,
1506,5003058,原焰心,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",90,29,-189,"-180000,180000","-180000,180000","-180000,180000",55362,75144,78099,500,"600,1400",,,,,,,,
1507,5003058,原焰心,3000003,黑神月咏,1,,,,,-24,133,-15,,,,-2663,-104384,-92184,600,,,,,,,,,
1508,5003058,原焰心,3000003,黑神月咏,2,,,,,-26,94,139,,,,-3008,-90366,-96155,600,,,,,,,,,
1509,5003058,原焰心,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-24,133,-15,"-180000,180000","-180000,180000","-180000,180000",-2663,-104384,-92184,600,,,,,,,,,
1510,5003058,原焰心,3000004,安洁,1,,,,,-15,124,-9,,,,-4587,-85907,-101639,700,,,,,,,,,
1511,5003058,原焰心,3000004,安洁,2,,,,,-26,94,139,,,,-3008,-90366,-96155,600,,,,,,,,,
1512,5003058,原焰心,3000004,安洁,0,,"-332,377","-135,300","-455,298",-15,124,-9,"-180000,180000","-180000,180000","-180000,180000",-4587,-85907,-101639,700,,,,,,,,,
1513,5003058,原焰心,3000005,米娅,1,,,,,-4,124,-16,,,,-4099,-96088,-90549,700,,,,,,,,,
1514,5003058,原焰心,3000005,米娅,2,,,,,-60,88,112,,,,-7734,-99783,-105823,800,,,,,,,,,
1515,5003058,原焰心,3000005,米娅,0,,"-332,377","-135,300","-455,298",-4,124,-16,"-180000,180000","-180000,180000","-180000,180000",-4099,-96088,-90549,700,,,,,,,,,
1516,5003058,原焰心,3000006,玛莎,1,,,,,-24,133,-15,,,,-2663,-104384,-92184,600,,,,,,,,,
1517,5003058,原焰心,3000006,玛莎,2,,,,,-26,94,139,,,,-3008,-90366,-96155,600,,,,,,,,,
1518,5003058,原焰心,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-24,133,-15,"-180000,180000","-180000,180000","-180000,180000",-2663,-104384,-92184,600,"500,1500",,,,,,,,
1519,5003059,Q版年兽,3000001,律,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1520,5003059,Q版年兽,3000002,克萝萝,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1521,5003059,Q版年兽,3000003,黑神月咏,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1522,5003059,Q版年兽,3000004,安洁,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1523,5003059,Q版年兽,3000005,米娅,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1524,5003059,Q版年兽,3000006,玛莎,1,,,,,-200,-100,0,,,,0,-90000,-90000,1000,,,,100,100,,,,
1525,5003060,新年帽子,3000001,律,1,,,,,1,-23,-115,,,,73989,12348,12128,1000,,,,,,,,,
1526,5003060,新年帽子,3000001,律,2,,,,,0,-19,-46,,,,88138,64333,63532,300,,,,,,,,,
1527,5003060,新年帽子,3000001,律,0,,"-332,377","-135,300","-455,298",1,-23,-115,"-180000,180000","-180000,180000","-180000,180000",73989,12348,12128,1000,,,,,,,,,
1528,5003060,新年帽子,3000002,克萝萝,1,,,,,-1,-63,-40,,,,70650,181272,184503,400,,,,,,,,,
1529,5003060,新年帽子,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-1,-63,-40,"-180000,180000","-180000,180000","-180000,180000",70650,181272,184503,400,,,,,,,,,
1530,5003060,新年帽子,3000003,黑神月咏,1,,,,,-2,-35,-148,,,,98789,-171345,-171858,1000,,,,,,,,,
1531,5003060,新年帽子,3000003,黑神月咏,2,,,,,68,-28,-37,,,,96441,-271089,-318660,300,,,,,,,,,
1532,5003060,新年帽子,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-2,-35,-148,"-180000,180000","-180000,180000","-180000,180000",98789,-171345,-171858,1000,,,,,,,,,
1533,5003060,新年帽子,3000004,安洁,1,,,,,-3,-3,-10,,,,80942,-149996,-148625,300,,,,,,,,,
1534,5003060,新年帽子,3000004,安洁,2,,,,,57,-1,-30,,,,63351,-124098,-161825,200,,,,,,,,,
1535,5003060,新年帽子,3000004,安洁,0,,"-332,377","-135,300","-455,298",-3,-3,-10,"-180000,180000","-180000,180000","-180000,180000",80942,-149996,-148625,300,,,,,,,,,
1536,5003060,新年帽子,3000005,米娅,1,,,,,-7,-31,-141,,,,92509,-25561,-26446,1000,,,,,,,,,
1537,5003060,新年帽子,3000005,米娅,2,,,,,47,-9,-23,,,,79990,-159323,-190800,300,,,,,,,,,
1538,5003060,新年帽子,3000005,米娅,0,,"-332,377","-135,300","-455,298",-7,-31,-141,"-180000,180000","-180000,180000","-180000,180000",92509,-25561,-26446,1000,,,,,,,,,
1539,5003060,新年帽子,3000006,玛莎,1,,,,,-2,-35,-148,,,,98789,-171345,-171858,1000,,,,,,,,,
1540,5003060,新年帽子,3000006,玛莎,2,,,,,68,-28,-37,,,,96441,-271089,-318660,300,,,,,,,,,
1541,5003060,新年帽子,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-2,-35,-148,"-180000,180000","-180000,180000","-180000,180000",98789,-171345,-171858,1000,"500,1500",,,,,,,,
1542,5003061,原杏林,3000001,律,1,,,,,-1,11,-31,,,,114362,4359,4274,1000,,,,,,,,,
1543,5003061,原杏林,3000001,律,2,,,,,-1,-5,-6,,,,127733,-252,-1222,500,,,,,,,,,
1544,5003061,原杏林,3000001,律,0,,"-332,377","-135,300","-455,298",-1,11,-31,"-180000,180000","-180000,180000","-180000,180000",114362,4359,4274,1000,,,,,,,,,
1545,5003061,原杏林,3000002,克萝萝,1,1,,,,-5,44,-199,,,,117932,408,-4281,1400,,,,,,,,,
1546,5003061,原杏林,3000002,克萝萝,2,1,,,,-7,-15,-47,,,,117932,408,-4281,500,,,,,,,,,
1547,5003061,原杏林,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",-5,44,-199,"-180000,180000","-180000,180000","-180000,180000",117932,408,-4281,1400,"400,1200",,,,,,,,
1548,5003061,原杏林,3000003,黑神月咏,1,,,,,0,11,-29,,,,110149,-676,443,1000,,,,,,,,,
1549,5003061,原杏林,3000003,黑神月咏,2,,,,,57,-2,-15,,,,125960,25196,-12062,500,,,,,,,,,
1550,5003061,原杏林,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,11,-29,"-180000,180000","-180000,180000","-180000,180000",110149,-676,443,1000,,,,,,,,,
1551,5003061,原杏林,3000004,安洁,1,,,,,-3,19,-8,,,,112259,-1817,-248,800,,,,,,,,,
1552,5003061,原杏林,3000004,安洁,2,,,,,-4,-2,-5,,,,115733,-958,282,500,,,,,,,,,
1553,5003061,原杏林,3000004,安洁,0,,"-332,377","-135,300","-455,298",-3,19,-8,"-180000,180000","-180000,180000","-180000,180000",112259,-1817,-248,800,,,,,,,,,
1554,5003061,原杏林,3000005,米娅,1,,,,,3,-7,-2,,,,127594,3908,1145,900,,,,,,,,,
1555,5003061,原杏林,3000005,米娅,2,,,,,-1,-18,7,,,,137916,4060,5408,400,,,,,,,,,
1556,5003061,原杏林,3000005,米娅,0,,"-332,377","-135,300","-455,298",3,-7,-2,"-180000,180000","-180000,180000","-180000,180000",127594,3908,1145,900,,,,,,,,,
1557,5003061,原杏林,3000006,玛莎,1,,,,,0,11,-29,,,,110149,-676,443,1000,,,,,,,,,
1558,5003061,原杏林,3000006,玛莎,2,,,,,57,-2,-15,,,,125960,25196,-12062,500,,,,,,,,,
1559,5003061,原杏林,3000006,玛莎,0,,"-332,377","-135,300","-455,298",0,11,-29,"-180000,180000","-180000,180000","-180000,180000",110149,-676,443,1000,"500,1500",,,,,,,,
1560,5003062,原丹妮,3000001,律,1,,,,,-64,151,118,,,,4243,-132441,-94324,800,,,,,,,,,
1561,5003062,原丹妮,3000001,律,2,,,,,-9,-40,80,,,,45000,-90000,-90000,800,,,,,,,,,
1562,5003062,原丹妮,3000001,律,0,,"-332,377","-135,300","-455,298",-64,151,118,"-180000,180000","-180000,180000","-180000,180000",4243,-132441,-94324,800,,,,,,,,,
1563,5003062,原丹妮,3000002,克萝萝,1,1,,,,-59,-37,68,,,,28644,-105100,-114000,1000,,,,,,,,,
1564,5003062,原丹妮,3000002,克萝萝,2,1,,,,-5,101,-72,,,,-25638,-81759,-93940,1000,,,,,,,,,
1565,5003062,原丹妮,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",1,-18,-12,"-180000,180000","-180000,180000","-180000,180000",28644,-44938,-114000,1000,"400,1200",,,,,,,,
1566,5003062,原丹妮,3000003,黑神月咏,1,,,,,-31,174,69,,,,5670,-98757,-80196,900,,,,,,,,,
1567,5003062,原丹妮,3000003,黑神月咏,2,,,,,-49,121,100,,,,12464,-128613,-131256,900,,,,,,,,,
1568,5003062,原丹妮,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-31,174,69,"-180000,180000","-180000,180000","-180000,180000",5670,-98757,-80196,900,,,,,,,,,
1569,5003062,原丹妮,3000004,安洁,1,,,,,-31,138,145,,,,1552,-136810,-135286,700,,,,,,,,,
1570,5003062,原丹妮,3000004,安洁,2,,,,,-45,136,126,,,,19621,-124162,-120665,700,,,,,,,,,
1571,5003062,原丹妮,3000004,安洁,0,,"-332,377","-135,300","-455,298",-31,138,145,"-180000,180000","-180000,180000","-180000,180000",1552,-136810,-135286,700,,,,,,,,,
1572,5003062,原丹妮,3000005,米娅,1,,,,,-32,166,97,,,,-4375,-116904,-76070,900,,,,,,,,,
1573,5003062,原丹妮,3000005,米娅,2,,,,,-37,-27,83,,,,108936,65740,62496,600,,,,,,,,,
1574,5003062,原丹妮,3000005,米娅,0,,"-332,377","-135,300","-455,298",-32,166,97,"-180000,180000","-180000,180000","-180000,180000",-4375,-116904,-76070,900,,,,,,,,,
1575,5003062,原丹妮,3000006,玛莎,1,,,,,-31,174,69,,,,5670,-98757,-80196,900,,,,,,,,,
1576,5003062,原丹妮,3000006,玛莎,2,,,,,-49,121,100,,,,12464,-128613,-131256,900,,,,,,,,,
