id	group	storyId	unlockProp	unlockPropNum	unlockStory	rewardId	rewardNum	firstStory	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	chapter	chapter_zh_TW	chapter_en_UK	chapter_ja_JP	chapter_ko_KR	chapter_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
821	8	3019200	9000065	15000	820	9000074	350		1	丝薇蒂	絲薇蒂	Sylviette	シルヴェッティ	스위티	ซิลเว็ตต์	丝薇蒂	絲薇蒂	Sylviette	シルヴェッティ	스위티	ซิลเว็ตต์	巡逻即将结束，你却发现了独自站在橱窗前的丝薇蒂。看着她若有所思的样子，似乎正在秘密谋划着什么……	巡邏即將結束，你卻發現了獨自站在櫥窗前的絲薇蒂。看著她若有所思的樣子，似乎正在秘密謀劃著什麼……	As your patrol was winding down, you noticed Sylviette standing alone in front of a shop window, lost in thought, possibly scheming.	パトロールが終わろうとしたその時、ショーウインドーの前に立っているシルヴェッティを見かけた。	순찰이 끝나갈 때쯤에 홀로 쇼윈도 앞에 서 있는 스위티를 발견했다. 생각에 잠겨있는 모습이 무언가 또 음모를 꾸미고 있는 것 같은데...	การ​ลาดตระเวน​กำลังจะ​สิ้นสุดลง​ แต่​คุณ​กลับ​พบ​ซิ​ลเว็ตต์​ที่​กำลัง​ยืน​อยู่​หน้า​ตู้​โชว์​เพียงลำพัง​ ขณะที่​มอง​เธอ​ ดูเหมือนว่า​เธอ​กำลัง​คิด​อะไร​บางอย่าง​อยู่​ใน​ใจ​ ดูเหมือนว่า​จะ​วางแผน​บางอย่าง​อยู่​อย่าง​ลับ​ๆ​...​
822	8	3019210	9000065	15750	821	9000074	350		1	传递的心意	傳遞的心意	Heartfelt Gifts	伝えていく思い	전해지는 마음	ความรู้สึกที่ส่งผ่าน	传递的心意	傳遞的心意	Heartfelt Gifts	伝えていく思い	전해지는 마음	ความรู้สึกที่ส่งผ่าน	忙碌的情人节即将过去，你收到了堆成小山的巧克力。想起流浪猫之家的孩子们，你打算为他们也准备一份惊喜。	忙碌的情人節即將過去，你收到了堆成小山的巧克力。想起流浪貓之家的孩子們，你打算為他們也準備一份驚喜。	As Valentine's Day ended, you were left with a mountain of chocolates and planned a surprise for the kids at the Stray Cat Shelter.	忙しいバレンタインデーも終わりに近づき、山のように積まれたチョコレートを受け取ったあなたは、あることを考えている……	바빴던 밸런타인데이가 곧 끝나간다. 당신은 초콜릿을 산더미처럼 받았다. 길고양이 보호소의 아이들이 생각난 당신, 아이들을 위해 작은 선물을 준비하려고 한다.	วัน​วาเลนไทน์​ที่​ยุ่งเหยิง​กำลังจะ​ผ่าน​ไป​ คุณ​ได้รับ​ช็อกโกแลต​มากมาย​จน​กอง​เป็น​ภูเขา​ พอ​นึกถึง​เด็ก​ๆ​ ที่​บ้าน​แมว​จร​ คุณ​ก็​ตั้งใจ​จะ​เตรียม​เซอร์ไพรส์​ให้​พวกเขา​ด้วย​
901	9	3023010	9000087	0		9000087	400	1	1	序章	序章	Prologue	Chapter 0	프롤로그	บทนำ	异闻初探	異聞初探	Dark Whispers	廃洋館心霊事件	괴담 첫 탐색	เริ่มสืบสาวข่าวลือ	旧城区废弃洋馆的诡异怪谈愈演愈烈，调查官与为独家猛料而来的记者克莱尔不期而遇。	舊城區廢棄洋館的詭異怪談愈演愈烈，調查官與為獨家猛料而來的記者克雷爾不期而遇。	Sinister rumors haunt Oldtown’s abandoned mansion. The Inspector’s case shifts after meeting Claire, a bold reporter chasing a big scoop.	オールドタウンの廃洋館の怪談が広まる中、調査官は特ダネ狙いの記者クレアと偶然出会い、共に調査へ。	구시가지의 버려진 저택에서 괴담이 점점 퍼지는 가운데, 조사관은 특종을 찾아온 기자 클레어와 우연히 마주치게 된다.	ข่าวลือ​สุด​พิศวง​เกี่ยวกับ​คฤหาสน์​ร้าง​ใน​เขตเมือง​โบราณ​ทวี​ความรุนแรง​ขึ้น​เรื่อยๆ​ และ​ใน​ระหว่าง​การ​สืบ​คดี​นั้น​เอง​ นักข่าว​สาว​แคลร์​ที่มา​ตามล่า​ข่าว​ส​กู​ป​พิเศษ​ก็ได้​พบ​กับ​ผู้ตรวจการ​โดย​ไม่​คาดคิด​
902	9	3023020	9000087	1200	901	9000087	400		1	第一话	第一話	Part 1	第一話	제1화	ตอนที่ 1	怪谈小队	怪談小隊	The Paranormal Crew	怪談解明探検隊	괴담 탐험대	หน่วยสืบเรื่องลี้ลับ	自称为恶魔主宰的爱洛雯也意外现身。三人因各自的目的结伴探访废弃洋馆。	自稱為惡魔主宰的愛洛雯也意外現身。三人因各自的目的結伴探訪廢棄洋館。	Their uneasy alliance becomes a trio when Erowyn, claiming to be Demon Overlord, joins. Together, they enter the decrepit mansion.	自らを「デビルルーラー」と名乗るエルムが突如現れ、三人はそれぞれの目的を胸に、廃洋館へと足を踏み入れる。	자칭 악마의 지배자인 엘름이 뜻밖에 나타났다. 세 사람은 각자의 목적을 가지고 버려진 폐가를 탐색하게 된다.	เอ​โร​วิน​ผู้​ขนานนาม​ตน​ว่า​เป็น​จอม​ราชัน​อสูร​ก็​ปรากฏตัว​ขึ้น​อย่าง​ไม่​คาดฝัน​ ทั้ง​สาม​จึง​ร่วม​เดินทาง​ไป​ยัง​คฤหาสน์​ร้าง​ โดย​ต่าง​มี​เป้าหมาย​ใน​ใจ​เป็น​ของ​ตนเอง​
903	9	3023030	9000087	2400	902	9000087	400		1	第二话	第二話	Part 2	第二話	제2화	ตอนที่ 2	不速之客	不速之客	Unwelcome Guests	招かれざる客	불청객	แขก​ผู้มาเยือน​โดย​ไม่​ได้​รับเชิญ​	潜入洋馆竟意外撞上在此安家的希尔达。一场混乱的追逐后，洋馆厚重的大门轰然紧闭，是谁将他们反锁在此？	潛入洋館竟意外撞上在此安家的希爾達。一場混亂的追逐後，洋館厚重的大門轟然緊閉，是誰將他們反鎖在此？	Their break-in goes awry when they meet Hilda, the mansion’s new resident. After a chase, the doors slam shut, trapping them inside.	潜入した一行は館に身を寄せるヒルダと鉢合わせる。追走劇の果て、洋館の重い扉が自ら閉ざされた……	저택에 잠입한 일행은 그곳에 머무르고 있던 힐다와 뜻밖에 마주쳤다. 혼란스러운 추격 끝에 저택의 육중한 대문이 쾅하고 닫혔다. 대체 누가 그들을 가둔 것일까?	การแอบ​ลอบ​เข้าไป​ใน​คฤหาสน์​กลับ​กลายเป็น​การปะทะ​กับ​ฮิ​ลดา​ผู้​ที่​ตั้งรกราก​อยู่​ใน​นั้น​โดย​ไม่​คาดฝัน​ หลัง​การ​ไล่ล่า​อัน​วุ่นวาย​ ประตู​ใหญ่​ของ​คฤหาสน์​ก็​ปิด​ลง​อย่าง​กะทันหัน​...​ เป็น​ใคร​กัน​แน่​นะ​ที่​ขัง​พวกเขา​ไว้​ภายใน​?​
904	9	3023040	9000087	3600	903	9000087	400		1	第三话	第三話	Part 3	第三話	제3화	ตอนที่ 3	禁闭之馆	禁閉之館	The Sealed Mansion	出口のない館	잠긴 저택	คฤหาสน์ร้างที่ปิดตาย	大门紧锁，众人被迫在密闭的宅邸中寻找生路。此时，一股草药煎煮的气味，却从前方飘来……	大門緊鎖，眾人被迫在密閉的宅邸中尋找生路。此時，一股草藥煎煮的氣味，卻從前方飄來……	Trapped inside, they search for a way out when a strange scent drifts by—someone ahead is brewing medicinal herbs...	閉じ込められた一行は脱出の糸口を求めて館を彷徨う。そんな中、どこからか薬草を煎じるような香りが漂ってきた……	대문은 굳게 닫혔고, 일행은 폐쇄된 저택에서 탈출구를 찾아야만 했다. 그때, 어딘가에서 약초를 달이는 냄새가 나는데…	ประตู​ใหญ่​ถูก​ล็อก​อย่าง​แน่นหนา​ ทุกคน​จึง​ถูก​บีบ​ให้​ต้อง​หาทาง​เอาชีวิต​รอด​ภายใน​คฤหาสน์​ที่​ปิดตาย​นั้น​ ทว่า​ในขณะเดียวกัน​ กลิ่น​ของ​น้ำต้ม​สมุนไพร​ก็​พลัน​ลอย​มา​แตะ​จมูก​จาก​เบื้องหน้า​...​
905	9	3023050	9000087	4800	904	9000087	400		1	第四话	第四話	Part 4	第四話	제4화	ตอนที่ 4	幽灵药剂	幽靈藥劑	Phantom Brew	幽霊薬剤	유령의 약	ยาสมุนไพรลึกลับ	厨房灶台上的汤锅里翻滚着不明的药汁。熄灭炉火后，过往时空的对话却在耳畔回响……	廚房灶臺上的湯鍋裡翻滾著不明的藥汁。熄滅爐火後，過往時空的對話卻在耳畔迴響……	A mysterious concoction bubbles in a pot on the kitchen stove. The moment they extinguish the flames, whispers from the past echo around them...	コンロの鍋では、正体不明の薬液がぐつぐつと煮えたぎっていた。火を落とした瞬間、過去の声が耳元に蘇る……	주방의 화로 위의 냄비에서 정체불명의 약이 끓고 있다. 불을 끄자 과거의 대화가 메아리치기 시작했는데…	ที่​ใน​ครัว​ พบ​หม้อ​ซุป​วาง​อยู่​บน​เตา​ ภายใน​มี​น้ำยา​ปริศนา​กำลัง​เดือด​พล่าน​อย่าง​ไม่​หยุดหย่อน​...​ ทันทีที่​ดับไฟ​ลง​ เสียง​สนทนา​จาก​กาลเวลา​แห่ง​อดีต​กลับ​ดังก้อง​อยู่​ข้าง​หู​...​
906	9	3023060	9000087	6000	905	9000087	400		1	第五话	第五話	Part 5	第五話	제5화	ตอนที่ 5	昔日邀约	昔日邀約	Echoes of the Past	過去からの招待	과거로의 초대	คำสัญญาในวันวาน	洋馆在神秘力量下回到了过去，众人找到了时空对话中提及的大小姐阿兰朵的房间。	洋館在神秘力量下回到了過去，眾人找到了時空對話中提及的大小姐阿蘭朵的房間。	The mansion shifts, warped by unseen forces. Following the ghostly voices, they discover the chambers of Lady Arandor.	謎の力により洋館は過去へと引き戻され、一行はその声で語られていた「アラーノお嬢様」の部屋にたどり着く。	신비한 힘에 의해 저택은 과거로 돌아갔고, 일행은 시공간 대화 속에서 언급되던 큰 아가씨, 아란도르의 방을 찾았다.	ภายใต้​พลังงาน​ลึกลับ​ คฤหาสน์​กลับ​สู่​ยุคสมัย​ใน​อดีต​ และ​เหล่า​ผู้คน​ก็ได้​พบ​กับ​ห้อง​ของ​คุณหนู​อ​รัน​ดอร์​ ที่​ถูก​กล่าวถึง​ใน​บทสนทนา​ข้าม​กาลเวลา​
907	9	3023070	9000087	7200	906	9000087	400		1	第六话	第六話	Part 6	第六話	제6화	ตอนที่ 6	虚假的访客	虛假的訪客	Masquerade of Hope	ニセモノの客人	가짜 손님	แขกจอมปลอม	一番伪装与周旋之后，惊魂未定的阿兰朵，竟将众人视为母亲派来的最后希望……	一番偽裝與周旋之後，驚魂未定的阿蘭朵，竟將眾人視為母親派來的最後希望……	Through clever deception and quick thinking, they gain Arandor's fragile trust. However, she mistakes the group for the last hope sent by her mother...	幾多の偽装と駆け引きを経て、怯えるアラーノは一行を母親が遣わした最後の希望だと信じ、すがりつく。	위장을 거듭하며 조심스럽게 만난 아란도르는 일행이 어머니가 보낸 마지막 희망이라고 믿게 되었고…	หลังจาก​ผ่าน​การ​ปลอมตัว​และ​เจรจา​ต่อรอง​อย่าง​หนัก​ อ​รัน​ดอร์​ที่​ยัง​ตกใจ​อยู่​ กลับ​ถือว่า​ทุกคน​เป็น​ความหวัง​สุดท้าย​ที่​แม่​ของ​เธอ​ส่ง​มา​
908	9	3023080	9000087	8400	907	9000087	400		1	第七话	第七話	Part 7	第七話	제7화	ตอนที่ 7	逃亡之约	逃亡之約	Pact of Midnight	真夜中の逃亡	탈출 약속	นัดหมายหนีตาย	阿兰朵向众人倾诉起了父母间的矛盾与自己深藏的渴望。午夜的逃亡之约就此订下。	阿蘭朵向眾人傾訴起了父母間的矛盾與自己深藏的渴望。午夜的逃亡之約就此訂下。	At midnight, Arandor confides her family struggles and hidden wishes. Together, they secretly vow to escape under cover of darkness.	アラーノは両親の間に生じた確執と、自身の心に秘めた願いを涙ながらに打ち明け、午前零時の脱出計画を持ちかける。	아란도르는 부모의 불화 그리고 자신이 숨겨온 소망을 조심스럽게 일행에게 털어놓았다. 그리고 자정에 탈출하기로 일행과 약속했다.	อ​รัน​ดอร์​เปิดใจ​เล่า​ถึง​ความขัดแย้ง​ของ​พ่อแม่​และ​ความปรารถนา​อัน​ลึกซึ้ง​ของ​ตัวเอง​แก่​ทุกคน​ และ​แล้ว​นัดหมาย​ใน​การ​หลบหนี​ใน​ช่วง​เที่ยงคืน​จึง​ถูก​กำหนด​ขึ้น​
909	9	3023090	9000087	9600	908	9000087	400		1	第八话	第八話	Part 8	第八話	제8화	บทที่ 8	幻梦泡影	幻夢泡影	Shattered Mirage	夢幻泡影	헛된 꿈	ภาพฝันเงาลวง	午夜钟声准时响起，众人与博诺瓦夫人及阿兰朵在后门汇合。然而就在即将逃出生天的瞬间，眼前却骤然一黑……	午夜鐘聲準時響起，眾人與博諾瓦夫人及阿蘭朵在後門匯合。然而就在即將逃出生天的瞬間，眼前卻驟然一黑……	At midnight, the group meets Mrs. Bonavar and Arandor at the back door, but as escape nears, darkness engulfs them all...	真夜中の鐘が鳴り響く中、一行はボノヴァ夫人とアラーノと合流。だが脱出の直前、突如、視界が闇に包まれた……	자정 종소리가 울려퍼지고, 일행은 보노와 부인, 아란도르와 함께 뒷문에서 만났다. 그리고 곧 탈출하려던 그 순간, 눈 앞이 갑자기 깜깜해지더니…	เสียง​ระฆัง​ยาม​เที่ยงคืน​ดังก้อง​ขึ้น​ตรงเวลา​ ทุกคน​ได้​รวมตัว​กับ​คุณนาย​โบ​นา​วาร์​และ​อ​รัน​ดอร์​ที่​ประตู​หลัง​ ทว่า​ใน​วินาที​ที่​ใกล้​จะ​หนีรอด​ กลับ​เกิด​ความ​มืดมิด​ขึ้น​ใน​ทันใด​...​
910	9	3023100	9000087	10500	909	9000087	450		1	第九话	第九話	Part 9	第九話	제9화	บทที่ 9	破碎的希望	破碎的希望	Broken Hopes	失われし希望	깨진 희망	ความหวังที่แตกสลาย	博诺瓦神秘消失，前厅却响起圣教团的厉声盘问。绝境之下，博诺瓦竟吐露出令人心碎的「真相」……	博諾瓦神秘消失，前廳卻響起聖教團的厲聲盤問。絕境之下，博諾瓦竟吐露出令人心碎的「真相」……	Bonavar vanishes, as the Holy Order’s interrogations echo from the foyer. Cornered, she reveals a devastating truth...	ロビーには聖教団の怒声が響く。追い詰められたボノヴァが明かしたのは、胸を締めつける「真実」だった……	보노와 부인은 흔적도 없이 사라졌고, 현관에는 성교단의 날카로운 추궁이 이어졌다. 궁지에 몰린 보노와는 모두를 충격에 빠뜨리는 [진실]을 입에 담는데…	โบ​นา​วาร์​หายตัว​ไป​อย่าง​ลึกลับ​ ทว่า​ใน​ห้องโถง​หน้า​กลับ​ดัง​ขึ้น​ด้วย​เสียง​ไถ่ถาม​อย่าง​เข้มงวด​จาก​กลุ่ม​ศาสนจักร​ ท่ามกลาง​สถานการณ์​วิกฤต​ โบ​นา​วาร์​กลับ​เปิดเผย​ "​ความจริง​"​ ที่​สะเทือนใจ​ทุ​กค​น.​..​
911	9	3023110	9000087	11000	910	9000087	450		1	第十话	第十話	Part 10	第十話	제10화	บทที่ 10	禁忌之书	禁忌之書	The Forbidden Tome	禁断の書	금기의 서	หนังสือต้องห้าม	父女相拥而泣后，博诺瓦绝望的目光投向地下室的方向，口中念叨着某本禁书中的黑暗力量……	父女相擁而泣後，博諾瓦絕望的目光投向地下室的方向，口中念叨著某本禁書中的黑暗力量……	Father and daughter reunite in tears, as Bonavar stares toward the basement, whispering of shadowy power in a forbidden book...	父娘が涙ながらに抱き合う。ボノヴァは絶望のまなざしを地下室へと向け、口の中で禁書に記された闇の言葉を呟く……	부녀는 서로 끌어안고 눈물을 흘렸고, 보노와는 절망에 찬 눈빛으로 지하실을 바라보며 금서에 적힌 어둠의 힘을 중얼거리기 시작하고....	หลังจาก​พ่อ​ลูก​โผ​กอด​กัน​ด้วย​น้ำตา​ โบ​นา​วาร์​ก็​ทอดสายตา​ที่​เต็มไปด้วย​ความสิ้นหวัง​ไป​ยัง​ห้องใต้ดิน​ พร้อม​พึมพำ​ถึง​พลัง​อัน​มืดมิด​ของ​หนังสือ​ต้องห้าม​เล่ม​หนึ่ง​...​
912	9	3023120	9000087	12000	911	9000087	450		1	第十一话	第十一話	Part 11	第十一話	제11화	ตอนที่ 11	疯狂的代价	瘋狂的代價	Descent into Madness	禁忌の代償	광기의 대가	สิ่ง​ที่​ต้อง​แลก​กับ​ความ​คลุ้มคลั่ง​	调查官奔向暗室，本欲阻止博诺瓦进行禁忌的仪式，却意外卷入博诺瓦疯狂的意识之中……	調查官奔向暗室，本欲阻止博諾瓦進行禁忌的儀式，卻意外捲入博諾瓦瘋狂的意識之中……	The Inspector races to the hidden chamber, desperate to stop Bonavar's twisted ritual—only to be pulled into the chaos of his fractured mind...	調査官が急ぎ暗室へと向かい、儀式を止めようとしたその時、意識はボノヴァの狂気に引きずり込まれてしまう…。	조사관은 보노와가 행하는 금기의 의식을 막기 위해 암실로 달려갔지만, 뜻밖에 보노와의 광기어린 의식에 빨려들어가는데…	ผู้ตรวจการ​รีบ​พุ่ง​เข้าไป​ใน​ห้องมืด​ หวัง​จะ​หยุดยั้ง​โบ​นา​วาร์​จาก​การ​ประกอบ​พิธีกรรม​ต้องห้าม​ ทว่า​กลับ​ถูก​ดูดกลืน​เข้าไป​ใน​จิตใต้สำนึก​อัน​บ้าคลั่ง​ของ​เขา​อย่าง​ไม่​คาดคิด​...​
913	9	3023130	9000087	13000	912	9000087	450		1	第十二话	第十二話	Part 12	第十二話	제12화	ตอนที่ 12	赎罪契约	贖罪契約	Pact of Blood and Tears	罪償いの契り	속죄의 계약	พันธะแห่งการไถ่บาป	千钧一发之际，爱洛雯现身于法阵之中。狂喜的博诺瓦将她奉为救世的恶魔，泣血祈求……	千鈞一髮之際，愛洛雯現身於法陣之中。狂喜的博諾瓦將她奉為救世的惡魔，泣血祈求……	At the ritual’s peak, Erowyn appears. Bonavar, delirious and bloodied, kneels in the circle, begging the Demon Overlord for salvation.	魔法陣の中にエルムが出現する。歓喜したボノヴァは、彼女を救世の悪魔と崇め、血の涙を流して祈りを捧げる…。	절체절명의 순간, 엘름이 마법진에서 나타났다. 광기에 물든 보노와는 그녀가 자신을 구해줄 악마로 여기고 피눈물을 흘리며 간청했다…	ใน​ช่วงเวลา​แห่ง​ความเป็นความตาย​ เอ​โร​วิน​ก็​ปรากฏตัว​ขึ้น​กลา​งวง​เวทย์​ โบ​นา​วาร์​ถึงกับ​คลุ้มคลั่ง​ด้วย​ความปลาบปลื้ม​ ยกยอ​ให้​เธอ​ขึ้น​เป็น​จอม​ปีศาจ​ผู้​กอบกู้​ และ​วิงวอน​ด้วย​หยาด​น้ำตา​และ​เลือดเนื้อ​...​
914	9	3023140	9000087	14000	913	9000087	450		1	第十三话	第十三話	Part 13	第十三話	제13화	ตอนที่ 13	洋娃娃的告别	洋娃娃的告別	The Doll's Farewell	別れを告げて	인형의 작별	การอำลาของตุ๊กตา	调查官的意识被弹出，发现自己与同伴们身处破败的暗室。阿兰朵的执念通过布娃娃道出令人唏嘘的真相……	調查官的意識被彈出，發現自己與同伴們身處破敗的暗室。阿蘭朵的執念通過布娃娃道出令人唏噓的真相……	The Inspector is cast out, left alone in the ruins. Through a lone cloth doll, Arandor’s lingering regrets reveal a painful truth.	調査官の意識は現実へと引き戻される。アラーノの執念は人形を通じて切ない真実を語りかけてくる…。	조사관의 의식이 튕겨져 나온 후, 자신과 동료가 폐허가 된 암실에 있다는 것을 깨닫게 된다. 아란도르의 집념은 천 인형을 통해 가슴 아픈 진실을 털어놓았다…	จิตสำนึก​ของ​ผู้ตรวจการ​ถูก​ปลดปล่อย​ออกมา​ และ​พบ​ว่า​ตัวเอง​กับ​เพื่อนร่วมทาง​กลับมา​อยู่​ใน​ห้องมืด​ที่​ทรุดโทรม​ อ​รัน​ดอร์​ถ่ายทอด​ความ​ยึดมั่น​ผ่าน​ตุ๊กตา​ผ้า​ เปิดเผย​ความจริง​ที่​ทำให้​ใจสลาย​...​
915	9	3023150	9000087	15000	914	9000087	450		1	第十四话	第十四話	Part 14	第十四話	제14화	ตอนที่ 14	尘埃之下	塵埃之下	Where Dust Settles	塵に埋もれて	먼지 아래에서	เบื้องหลังม่านฝุ่น	地下室深处传来最后的爆炸声，洋馆大门应声开启。阳光之下，洋馆静静矗立。过往的苦痛，就此尘埃落定。	地下室深處傳來最後的爆炸聲，洋館大門應聲開啟。陽光之下，洋館靜靜矗立。過往的苦痛，就此塵埃落定。	A final explosion rocks the basement, and at last, the mansion's doors swing open. Daylight floods the estate—its agony is now buried in silence.	地下室の爆発音と共に、洋館の扉が開かれた。陽光が差し込む中、洋館に隠された過去はついに終焉を迎えるのだった。	지하실 깊은 곳에서 마지막 폭발음이 울렸고, 저택의 대문이 열렸다. 햇살 아래 저택은 조용히 서 있었다. 과거의 고통은 마침내 마침표를 찍었다.	เสียง​ระเบิด​ครั้งสุดท้าย​ดัง​กึกก้อง​จาก​ใต้ดิน​ชั้น​ลึก​ จากนั้น​ประตู​คฤหาสน์​จึง​เปิด​ออก​ ภายใต้​แสงแดด​อัน​เงียบสงบ​ คฤหาสน์​หลัง​นี้​ยังคง​ยืนหยัด​อย่าง​นิ่ง​สงบ​ ความเจ็บปวด​ใน​อดีต​จึง​ได้​จบ​ลง​ในที่สุด​…​
