id	storyId	groupId	people	jumpId	choiceOneId	choiceTwoId	choiceThreeId	faceId	action	time	timeLine	music	sound	voice	voiceLady	end	status
1397	34	23	1	24				200301	1					coffee_love_109008_02_16	coffee_love_109008_02_16		1
1398	34	24	1	25				200301	1	1				coffee_love_109008_02_17	coffee_love_109008_02_17		1
1399	34	25	1	26										coffee_love_109008_02_18	coffee_love_109008_02_18		1
1400	34	26	3	27													1
1401	34	27	1	28				200102	5					coffee_love_109008_02_19	coffee_love_109008_02_19		1
1402	34	28	1	29				200102	5					coffee_love_109008_02_20	coffee_love_109008_02_20		1
1403	34	29	3	30													1
1404	34	30	1	31				201001	5					coffee_love_109008_02_21	coffee_love_109008_02_21		1
1405	34	31	3	32													1
1406	34	32	1	33				200601	1					coffee_love_109008_02_22	coffee_love_109008_02_22		1
1407	34	33	1					200102	1	2				coffee_love_109008_02_23	coffee_love_109008_02_23	1	1
1408	35	1	1		2	16	30	201301	1					coffee_love_109008_03_01	coffee_love_109008_03_01		1
1409	35	2	1	3				200301	5					coffee_love_109008_03_02	coffee_love_109008_03_02		1
1410	35	3	3	4													1
1411	35	4	1	5				200402	5	6				coffee_love_109008_03_03	coffee_love_109008_03_03		1
1412	35	5	3	6													1
1413	35	6	1	7				200901	3					coffee_love_109008_03_04	coffee_love_109008_03_04		1
1414	35	7	3	8													1
1415	35	8	1	9				200301	3					coffee_love_109008_03_05	coffee_love_109008_03_05		1
1416	35	9	3	10													1
1417	35	10	1	11					1					coffee_love_109008_03_06	coffee_love_109008_03_06		1
1418	35	11	1	12				201301	1	5				coffee_love_109008_03_07	coffee_love_109008_03_07		1
1419	35	12	3	13													1
1420	35	13	1	14				201001	5					coffee_love_109008_03_08	coffee_love_109008_03_08		1
1421	35	14	3	15													1
1422	35	15	1					200902	3					coffee_love_109008_03_09	coffee_love_109008_03_09	1	1
1423	35	16	1	17				201001	1					coffee_love_109008_03_10	coffee_love_109008_03_10		1
1424	35	17	3	18													1
1425	35	18	1	19				200901	1					coffee_love_109008_03_11	coffee_love_109008_03_11		1
1426	35	19	3	20													1
1427	35	20	1	21				200101	5					coffee_love_109008_03_12	coffee_love_109008_03_12		1
1428	35	21	1	22				200301	5					coffee_love_109008_03_13	coffee_love_109008_03_13		1
1429	35	22	3	23													1
1430	35	23	1	24					5					coffee_love_109008_03_14	coffee_love_109008_03_14		1
1431	35	24	1	25				201301	5	3				coffee_love_109008_03_15	coffee_love_109008_03_15		1
1432	35	25	3	26													1
1433	35	26	1	27										coffee_love_109008_03_16	coffee_love_109008_03_16		1
1434	35	27	3	28													1
1435	35	28	1	29				200301	2	4				coffee_love_109008_03_17	coffee_love_109008_03_17		1
1436	35	29	1											coffee_love_109008_03_18	coffee_love_109008_03_18	1	1
1437	35	30	3	31													1
1438	35	31	1	32				200301	5					coffee_love_109008_03_19	coffee_love_109008_03_19		1
1439	35	32	1	33				200101	5					coffee_love_109008_03_20	coffee_love_109008_03_20		1
1440	35	33	3	34													1
1441	35	34	1	35				200402	5	4				coffee_love_109008_03_21	coffee_love_109008_03_21		1
1442	35	35	1	36										coffee_love_109008_03_22	coffee_love_109008_03_22		1
1443	35	36	3	37													1
1444	35	37	1	38										coffee_love_109008_03_23	coffee_love_109008_03_23		1
1445	35	38	1	39				200601	4					coffee_love_109008_03_24	coffee_love_109008_03_24		1
1446	35	39	3	40													1
1447	35	40	1	41				200301	4					coffee_love_109008_03_25	coffee_love_109008_03_25		1
1448	35	41	1	42					4	2				coffee_love_109008_03_26	coffee_love_109008_03_26		1
1449	35	42	3	43													1
1450	35	43	1						5					coffee_love_109008_03_27	coffee_love_109008_03_27	1	1
1451	36	1	1		3	15	31	200601	4					coffee_love_109008_04_01	coffee_love_109008_04_01		1
1452	36	2	3	3													1
1453	36	3	1	4				200101	4	4				coffee_love_109008_04_02	coffee_love_109008_04_02		1
1454	36	4	3	5													1
1455	36	5	3	6													1
1456	36	6	1	7				201001	5					coffee_love_109008_04_03	coffee_love_109008_04_03		1
1457	36	7	1	8					5					coffee_love_109008_04_04	coffee_love_109008_04_04		1
1458	36	8	3	9													1
1459	36	9	1	10					5	2				coffee_love_109008_04_05	coffee_love_109008_04_05		1
1460	36	10	1	11										coffee_love_109008_04_06	coffee_love_109008_04_06		1
1461	36	11	3	12													1
1462	36	12	1	13				200101	4					coffee_love_109008_04_07	coffee_love_109008_04_07		1
1463	36	13	1	14				201301	4	5				coffee_love_109008_04_08	coffee_love_109008_04_08		1
1464	36	14	3													1	1
1465	36	15	3	16													1
1466	36	16	1	17				200301	4					coffee_love_109008_04_09	coffee_love_109008_04_09		1
1467	36	17	3	18													1
1468	36	18	1	19				200402	5					coffee_love_109008_04_10	coffee_love_109008_04_10		1
1469	36	19	3	20													1
1470	36	20	1	21				200402	5					coffee_love_109008_04_11	coffee_love_109008_04_11		1
1471	36	21	3	22													1
1472	36	22	1	23				201301	3					coffee_love_109008_04_12	coffee_love_109008_04_12		1
1473	36	23	3	24													1
1474	36	24	1	25				200301	3					coffee_love_109008_04_13	coffee_love_109008_04_13		1
1475	36	25	1	26				200402	5					coffee_love_109008_04_14	coffee_love_109008_04_14		1
1476	36	26	3	27													1
1477	36	27	1	28					2					coffee_love_109008_04_15	coffee_love_109008_04_15		1
1478	36	28	3	29													1
1479	36	29	3	30													1
1480	36	30	1					200102	5					coffee_love_109008_04_16	coffee_love_109008_04_16	1	1
1481	36	31	1	32					4					coffee_love_109008_04_17	coffee_love_109008_04_17		1
1482	36	32	1	33				201301	4	3				coffee_love_109008_04_18	coffee_love_109008_04_18		1
1483	36	33	3	34													1
1484	36	34	1	35					1	5				coffee_love_109008_04_19	coffee_love_109008_04_19		1
1485	36	35	3	36													1
1486	36	36	3	37													1
1487	36	37	1	38					5					coffee_love_109008_04_20	coffee_love_109008_04_20		1
1488	36	38	3	39													1
1489	36	39	1	40				200101	5	4				coffee_love_109008_04_21	coffee_love_109008_04_21		1
1490	36	40	3	41													1
1491	36	41	3	42													1
1492	36	42	1	43				200601	2					coffee_love_109008_04_22	coffee_love_109008_04_22		1
1493	36	43	1	44				200101	2					coffee_love_109008_04_23	coffee_love_109008_04_23		1
1494	36	44	1	45				200101	2	3				coffee_love_109008_04_24	coffee_love_109008_04_24		1
1495	36	45	3	46													1
1496	36	46	1					200302	5					coffee_love_109008_04_25	coffee_love_109008_04_25	1	1
