id	id1	id2	id3	ScheduleId	PassLv	freeRewardId	freeRewardNum	PayRewardId	PayRewardNum	PayRewardId2	PayRewardNum2	StageRewardSign	status
901682	121031	221031	321031	30	31	4100011	5	4190001	200	4190004	100	0	1
901683	121032	221032	321032	30	32	4110001	10	5200011	2	5200011	3	0	1
901684	121033	221033	321033	30	33	4101002	2	4190001	100	4190004	100	0	1
901685	121034	221034	321034	30	34	4199001	2	3000018	300	5200011	3	0	1
901686	121035	221035	321035	30	35	4198002	2	3000028	50	4190004	100	0	1
901687	121036	221036	321036	30	36	4100011	5	5200009	50	5200011	3	0	1
901688	121037	221037	321037	30	37	4110001	10	4190001	200	4190004	100	0	1
901689	121038	221038	321038	30	38	4101002	2	4100032	10	5200011	3	0	1
901690	121039	221039	321039	30	39	4199001	2	4190001	100	4190004	100	0	1
901691	121040	221040	321040	30	40	4100031	30	3000028	50	3000028	100	1	1
901692	121041	221041	321041	30	41	4100011	5	4190001	200	4190004	200	0	1
901693	121042	221042	321042	30	42	4110001	10	5200011	2	5200011	3	0	1
901694	121043	221043	321043	30	43	4101002	2	4190001	100	4190004	200	0	1
901695	121044	221044	321044	30	44	4199001	2	3000018	300	5200011	3	0	1
901696	121045	221045	321045	30	45	4198002	2	3000028	50	4190004	200	0	1
901697	121046	221046	321046	30	46	4100011	5	5200009	50	5200011	3	0	1
901698	121047	221047	321047	30	47	4110001	10	4190001	200	4190004	200	0	1
901699	121048	221048	321048	30	48	4101002	2	4100032	10	5200011	3	0	1
901700	121049	221049	321049	30	49	4199001	2	4190001	100	4190004	200	0	1
901701	121050	221050	321050	30	50	5112002	1	4190004	1000	3000028	100	1	1
901702	121001	221001	321001	31	1	4100011	10	5112034	1	4190004	100	0	1
901703	121002	221002	321002	31	2	4110001	10	4190001	100	5200011	3	0	1
901704	121003	221003	321003	31	3	4101002	2	5200011	2	4190004	100	0	1
901705	121004	221004	321004	31	4	4199001	2	4190001	200	5200011	3	0	1
901706	121005	221005	321005	31	5	4198002	2	3000018	300	4190004	100	0	1
901707	121006	221006	321006	31	6	4100011	10	9000033	2	5200011	3	0	1
901708	121007	221007	321007	31	7	4110001	10	5200009	50	4190004	100	0	1
901709	121008	221008	321008	31	8	4101002	2	4190001	100	5200011	3	0	1
901710	121009	221009	321009	31	9	4199001	2	4100032	10	4190004	100	0	1
901711	121010	221010	321010	31	10	4100032	10	9000033	2	3000028	100	1	1
901712	121011	221011	321011	31	11	4100011	10	4190001	200	4190004	100	0	1
901713	121012	221012	321012	31	12	4110001	10	5200011	2	5200011	3	0	1
901714	121013	221013	321013	31	13	4101002	2	4190001	100	4190004	100	0	1
901715	121014	221014	321014	31	14	4199001	2	3000018	300	5200011	3	0	1
901716	121015	221015	321015	31	15	4198002	2	9000033	2	4190004	100	0	1
901717	121016	221016	321016	31	16	4100011	10	5200009	50	5200011	3	0	1
901718	121017	221017	321017	31	17	4110001	10	4190001	200	4190004	100	0	1
901719	121018	221018	321018	31	18	4101002	2	4100032	10	5200011	3	0	1
901720	121019	221019	321019	31	19	4199001	2	4190001	100	4190004	100	0	1
901721	121020	221020	321020	31	20	4100031	10	9000033	2	3000028	100	1	1
901722	121021	221021	321021	31	21	4100011	5	4190001	200	4190004	100	0	1
901723	121022	221022	321022	31	22	4110001	10	5200011	2	5200011	3	0	1
901724	121023	221023	321023	31	23	4101002	2	4190001	100	4190004	100	0	1
901725	121024	221024	321024	31	24	4199001	2	3000018	300	5200011	3	0	1
901726	121025	221025	321025	31	25	4198002	2	9000033	2	4190004	100	0	1
901727	121026	221026	321026	31	26	4100011	5	5200009	50	5200011	3	0	1
901728	121027	221027	321027	31	27	4110001	10	4190001	200	4190004	100	0	1
901729	121028	221028	321028	31	28	4101002	2	4100032	10	5200011	3	0	1
901730	121029	221029	321029	31	29	4199001	2	4190001	100	4190004	100	0	1
901731	121030	221030	321030	31	30	4100032	30	3000028	50	3000028	100	1	1
901732	121031	221031	321031	31	31	4100011	5	4190001	200	4190004	100	0	1
901733	121032	221032	321032	31	32	4110001	10	5200011	2	5200011	3	0	1
901734	121033	221033	321033	31	33	4101002	2	4190001	100	4190004	100	0	1
901735	121034	221034	321034	31	34	4199001	2	3000018	300	5200011	3	0	1
901736	121035	221035	321035	31	35	4198002	2	3000028	50	4190004	100	0	1
901737	121036	221036	321036	31	36	4100011	5	5200009	50	5200011	3	0	1
901738	121037	221037	321037	31	37	4110001	10	4190001	200	4190004	100	0	1
901739	121038	221038	321038	31	38	4101002	2	4100032	10	5200011	3	0	1
901740	121039	221039	321039	31	39	4199001	2	4190001	100	4190004	100	0	1
901741	121040	221040	321040	31	40	4100031	30	3000028	50	3000028	100	1	1
901742	121041	221041	321041	31	41	4100011	5	4190001	200	4190004	200	0	1
901743	121042	221042	321042	31	42	4110001	10	5200011	2	5200011	3	0	1
901744	121043	221043	321043	31	43	4101002	2	4190001	100	4190004	200	0	1
901745	121044	221044	321044	31	44	4199001	2	3000018	300	5200011	3	0	1
901746	121045	221045	321045	31	45	4198002	2	3000028	50	4190004	200	0	1
901747	121046	221046	321046	31	46	4100011	5	5200009	50	5200011	3	0	1
901748	121047	221047	321047	31	47	4110001	10	4190001	200	4190004	200	0	1
901749	121048	221048	321048	31	48	4101002	2	4100032	10	5200011	3	0	1
901750	121049	221049	321049	31	49	4199001	2	4190001	100	4190004	200	0	1
901751	121050	221050	321050	31	50	5112002	1	4190004	1000	3000028	100	1	1
901752	121001	221001	321001	32	1	4100011	10	5112036	1	4190004	100	0	1
901753	121002	221002	321002	32	2	4110001	10	4190001	100	5200011	3	0	1
901754	121003	221003	321003	32	3	4101002	2	5200011	2	4190004	100	0	1
901755	121004	221004	321004	32	4	4199001	2	4190001	200	5200011	3	0	1
901756	121005	221005	321005	32	5	4198002	2	3000018	300	4190004	100	0	1
901757	121006	221006	321006	32	6	4100011	10	9000033	2	5200011	3	0	1
901758	121007	221007	321007	32	7	4110001	10	5200009	50	4190004	100	0	1
901759	121008	221008	321008	32	8	4101002	2	4190001	100	5200011	3	0	1
901760	121009	221009	321009	32	9	4199001	2	4100032	10	4190004	100	0	1
901761	121010	221010	321010	32	10	4100032	10	9000033	2	3000028	100	1	1
901762	121011	221011	321011	32	11	4100011	10	4190001	200	4190004	100	0	1
901763	121012	221012	321012	32	12	4110001	10	5200011	2	5200011	3	0	1
901764	121013	221013	321013	32	13	4101002	2	4190001	100	4190004	100	0	1
901765	121014	221014	321014	32	14	4199001	2	3000018	300	5200011	3	0	1
901766	121015	221015	321015	32	15	4198002	2	9000033	2	4190004	100	0	1
901767	121016	221016	321016	32	16	4100011	10	5200009	50	5200011	3	0	1
901768	121017	221017	321017	32	17	4110001	10	4190001	200	4190004	100	0	1
901769	121018	221018	321018	32	18	4101002	2	4100032	10	5200011	3	0	1
901770	121019	221019	321019	32	19	4199001	2	4190001	100	4190004	100	0	1
901771	121020	221020	321020	32	20	4100031	10	9000033	2	3000028	100	1	1
901772	121021	221021	321021	32	21	4100011	5	4190001	200	4190004	100	0	1
901773	121022	221022	321022	32	22	4110001	10	5200011	2	5200011	3	0	1
901774	121023	221023	321023	32	23	4101002	2	4190001	100	4190004	100	0	1
901775	121024	221024	321024	32	24	4199001	2	3000018	300	5200011	3	0	1
901776	121025	221025	321025	32	25	4198002	2	9000033	2	4190004	100	0	1
901777	121026	221026	321026	32	26	4100011	5	5200009	50	5200011	3	0	1
901778	121027	221027	321027	32	27	4110001	10	4190001	200	4190004	100	0	1
901779	121028	221028	321028	32	28	4101002	2	4100032	10	5200011	3	0	1
901780	121029	221029	321029	32	29	4199001	2	4190001	100	4190004	100	0	1
901781	121030	221030	321030	32	30	4100032	30	3000028	50	3000028	100	1	1
901782	121031	221031	321031	32	31	4100011	5	4190001	200	4190004	100	0	1
901783	121032	221032	321032	32	32	4110001	10	5200011	2	5200011	3	0	1
901784	121033	221033	321033	32	33	4101002	2	4190001	100	4190004	100	0	1
901785	121034	221034	321034	32	34	4199001	2	3000018	300	5200011	3	0	1
901786	121035	221035	321035	32	35	4198002	2	3000028	50	4190004	100	0	1
901787	121036	221036	321036	32	36	4100011	5	5200009	50	5200011	3	0	1
901788	121037	221037	321037	32	37	4110001	10	4190001	200	4190004	100	0	1
901789	121038	221038	321038	32	38	4101002	2	4100032	10	5200011	3	0	1
901790	121039	221039	321039	32	39	4199001	2	4190001	100	4190004	100	0	1
901791	121040	221040	321040	32	40	4100031	30	3000028	50	3000028	100	1	1
901792	121041	221041	321041	32	41	4100011	5	4190001	200	4190004	200	0	1
901793	121042	221042	321042	32	42	4110001	10	5200011	2	5200011	3	0	1
901794	121043	221043	321043	32	43	4101002	2	4190001	100	4190004	200	0	1
901795	121044	221044	321044	32	44	4199001	2	3000018	300	5200011	3	0	1
901796	121045	221045	321045	32	45	4198002	2	3000028	50	4190004	200	0	1
901797	121046	221046	321046	32	46	4100011	5	5200009	50	5200011	3	0	1
901798	121047	221047	321047	32	47	4110001	10	4190001	200	4190004	200	0	1
901799	121048	221048	321048	32	48	4101002	2	4100032	10	5200011	3	0	1
901800	121049	221049	321049	32	49	4199001	2	4190001	100	4190004	200	0	1
901801	121050	221050	321050	32	50	5112002	1	4190004	1000	3000028	100	1	1
901802	121001	221001	321001	33	1	4100011	10	5112045	1	4190004	100	0	1
901803	121002	221002	321002	33	2	4110001	10	4190001	100	5200011	3	0	1
901804	121003	221003	321003	33	3	4101002	2	5200011	2	4190004	100	0	1
901805	121004	221004	321004	33	4	4199001	2	4190001	200	5200011	3	0	1
901806	121005	221005	321005	33	5	4198002	2	3000018	300	4190004	100	0	1
901807	121006	221006	321006	33	6	4100011	10	9000033	2	5200011	3	0	1
901808	121007	221007	321007	33	7	4110001	10	5200009	50	4190004	100	0	1
901809	121008	221008	321008	33	8	4101002	2	4190001	100	5200011	3	0	1
901810	121009	221009	321009	33	9	4199001	2	4100032	10	4190004	100	0	1
901811	121010	221010	321010	33	10	4100032	10	9000033	2	3000028	100	1	1
901812	121011	221011	321011	33	11	4100011	10	4190001	200	4190004	100	0	1
901813	121012	221012	321012	33	12	4110001	10	5200011	2	5200011	3	0	1
901814	121013	221013	321013	33	13	4101002	2	4190001	100	4190004	100	0	1
901815	121014	221014	321014	33	14	4199001	2	3000018	300	5200011	3	0	1
901816	121015	221015	321015	33	15	4198002	2	9000033	2	4190004	100	0	1
901817	121016	221016	321016	33	16	4100011	10	5200009	50	5200011	3	0	1
901818	121017	221017	321017	33	17	4110001	10	4190001	200	4190004	100	0	1
901819	121018	221018	321018	33	18	4101002	2	4100032	10	5200011	3	0	1
901820	121019	221019	321019	33	19	4199001	2	4190001	100	4190004	100	0	1
901821	121020	221020	321020	33	20	4100031	10	9000033	2	3000028	100	1	1
901822	121021	221021	321021	33	21	4100011	5	4190001	200	4190004	100	0	1
901823	121022	221022	321022	33	22	4110001	10	5200011	2	5200011	3	0	1
901824	121023	221023	321023	33	23	4101002	2	4190001	100	4190004	100	0	1
901825	121024	221024	321024	33	24	4199001	2	3000018	300	5200011	3	0	1
901826	121025	221025	321025	33	25	4198002	2	9000033	2	4190004	100	0	1
901827	121026	221026	321026	33	26	4100011	5	5200009	50	5200011	3	0	1
901828	121027	221027	321027	33	27	4110001	10	4190001	200	4190004	100	0	1
901829	121028	221028	321028	33	28	4101002	2	4100032	10	5200011	3	0	1
901830	121029	221029	321029	33	29	4199001	2	4190001	100	4190004	100	0	1
901831	121030	221030	321030	33	30	4100032	30	3000028	50	3000028	100	1	1
901832	121031	221031	321031	33	31	4100011	5	4190001	200	4190004	100	0	1
901833	121032	221032	321032	33	32	4110001	10	5200011	2	5200011	3	0	1
901834	121033	221033	321033	33	33	4101002	2	4190001	100	4190004	100	0	1
901835	121034	221034	321034	33	34	4199001	2	3000018	300	5200011	3	0	1
901836	121035	221035	321035	33	35	4198002	2	3000028	50	4190004	100	0	1
901837	121036	221036	321036	33	36	4100011	5	5200009	50	5200011	3	0	1
901838	121037	221037	321037	33	37	4110001	10	4190001	200	4190004	100	0	1
901839	121038	221038	321038	33	38	4101002	2	4100032	10	5200011	3	0	1
901840	121039	221039	321039	33	39	4199001	2	4190001	100	4190004	100	0	1
901841	121040	221040	321040	33	40	4100031	30	3000028	50	3000028	100	1	1
901842	121041	221041	321041	33	41	4100011	5	4190001	200	4190004	200	0	1
901843	121042	221042	321042	33	42	4110001	10	5200011	2	5200011	3	0	1
901844	121043	221043	321043	33	43	4101002	2	4190001	100	4190004	200	0	1
901845	121044	221044	321044	33	44	4199001	2	3000018	300	5200011	3	0	1
901846	121045	221045	321045	33	45	4198002	2	3000028	50	4190004	200	0	1
901847	121046	221046	321046	33	46	4100011	5	5200009	50	5200011	3	0	1
901848	121047	221047	321047	33	47	4110001	10	4190001	200	4190004	200	0	1
901849	121048	221048	321048	33	48	4101002	2	4100032	10	5200011	3	0	1
901850	121049	221049	321049	33	49	4199001	2	4190001	100	4190004	200	0	1
901851	121050	221050	321050	33	50	5112002	1	4190004	1000	3000028	100	1	1
