id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
4010945	40	401	4	1	0	0	273	2015503	7:goods_icon_4010945	0	0	0	1	精通套-嘴套	精通套-嘴套	Mastery Set - Mouthpiece	精通装飾・顔	마스터 세트 - 마스크	เซ็ตชำนาญ - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010946	40	401	4	1	0	0	273	2015503	7:goods_icon_4010946	0	0	0	1	精通套-爪饰	精通套-爪飾	Mastery Set - Claws	精通装飾・爪	마스터 세트 - 장갑	เซ็ตชำนาญ - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010951	40	401	5	1	0	0	273	2015505	7:goods_icon_4010951	0	0	0	1	精通套-头饰	精通套-頭飾	Mastery Set - Headpiece	精通装飾・頭部	마스터 세트 - 머리 장식	เซ็ตชำนาญ - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010952	40	401	5	1	0	0	273	2015505	7:goods_icon_4010952	0	0	0	1	精通套-耳饰	精通套-耳飾	Mastery Set - Earrings	精通装飾・耳	마스터 세트 - 귀 장식	เซ็ตชำนาญ - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010953	40	401	5	1	0	0	273	2015505	7:goods_icon_4010953	0	0	0	1	精通套-颈环	精通套-頸環	Mastery Set - Necklace	精通装飾・首	마스터 세트 - 목걸이	เซ็ตชำนาญ - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010954	40	401	5	1	0	0	273	2015505	7:goods_icon_4010954	0	0	0	1	精通套-尾饰	精通套-尾飾	Mastery Set - Tailpiece	精通装飾・尻尾	마스터 세트 - 꼬리 장식	เซ็ตชำนาญ - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010955	40	401	5	1	0	0	273	2015505	7:goods_icon_4010955	0	0	0	1	精通套-嘴套	精通套-嘴套	Mastery Set - Mouthpiece	精通装飾・顔	마스터 세트 - 마스크	เซ็ตชำนาญ - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010956	40	401	5	1	0	0	273	2015505	7:goods_icon_4010956	0	0	0	1	精通套-爪饰	精通套-爪飾	Mastery Set - Claws	精通装飾・爪	마스터 세트 - 장갑	เซ็ตชำนาญ - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010961	40	401	6	1	0	0			7:goods_icon_4010961	0	0	0	1	精通套-头饰	精通套-頭飾	Mastery Set - Headpiece	精通装飾・頭部	마스터 세트 - 머리 장식	เซ็ตชำนาญ - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010962	40	401	6	1	0	0			7:goods_icon_4010962	0	0	0	1	精通套-耳饰	精通套-耳飾	Mastery Set - Earrings	精通装飾・耳	마스터 세트 - 귀 장식	เซ็ตชำนาญ - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010963	40	401	6	1	0	0			7:goods_icon_4010963	0	0	0	1	精通套-颈环	精通套-頸環	Mastery Set - Necklace	精通装飾・首	마스터 세트 - 목걸이	เซ็ตชำนาญ - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010964	40	401	6	1	0	0			7:goods_icon_4010964	0	0	0	1	精通套-尾饰	精通套-尾飾	Mastery Set - Tailpiece	精通装飾・尻尾	마스터 세트 - 꼬리 장식	เซ็ตชำนาญ - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010965	40	401	6	1	0	0			7:goods_icon_4010965	0	0	0	1	精通套-嘴套	精通套-嘴套	Mastery Set - Mouthpiece	精通装飾・顔	마스터 세트 - 마스크	เซ็ตชำนาญ - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4010966	40	401	6	1	0	0			7:goods_icon_4010966	0	0	0	1	精通套-爪饰	精通套-爪飾	Mastery Set - Claws	精通装飾・爪	마스터 세트 - 장갑	เซ็ตชำนาญ - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：受到治疗和护盾效果+10%	2件套：受到治療和護盾效果+10%	2-Piece Set: Healing & Shield Received +10%	2セット:被回復効果・被シールド耐久＋10%	2 세트: 적용되는 치유와 실드 효과 +10%	เซ็ต 2 ชิ้น: ได้รับเอฟเฟกต์การฟื้นฟูและโล่ป้องกัน ​+10%​
4011011	40	401	1	1	0	0	625;635		7:goods_icon_4010111	0	0	0	1	幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011012	40	401	1	1	0	0	625;635		7:goods_icon_4010112	0	0	0	1	幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011013	40	401	1	1	0	0	625;635		7:goods_icon_4010113	0	0	0	1	幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011014	40	401	1	1	0	0	625;635		7:goods_icon_4010114	0	0	0	1	幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011015	40	401	1	1	0	0	625;635		7:goods_icon_4010115	0	0	0	1	幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011016	40	401	1	1	0	0	625;635		7:goods_icon_4010116	0	0	0	1	幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011021	40	401	2	1	0	0	625;635		7:goods_icon_4010121	0	0	0	1	幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011022	40	401	2	1	0	0	625;635		7:goods_icon_4010122	0	0	0	1	幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011023	40	401	2	1	0	0	625;635		7:goods_icon_4010123	0	0	0	1	幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011024	40	401	2	1	0	0	625;635		7:goods_icon_4010124	0	0	0	1	幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011025	40	401	2	1	0	0	625;635		7:goods_icon_4010125	0	0	0	1	幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011026	40	401	2	1	0	0	625;635		7:goods_icon_4010126	0	0	0	1	幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011031	40	401	3	1	0	0	625;635		7:goods_icon_4010131	0	0	0	1	幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011032	40	401	3	1	0	0	625;635		7:goods_icon_4010132	0	0	0	1	幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011033	40	401	3	1	0	0	625;635		7:goods_icon_4010133	0	0	0	1	幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011034	40	401	3	1	0	0	625;635		7:goods_icon_4010134	0	0	0	1	幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011035	40	401	3	1	0	0	625;635		7:goods_icon_4010135	0	0	0	1	幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011036	40	401	3	1	0	0	625;635		7:goods_icon_4010136	0	0	0	1	幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011041	40	401	4	1	0	0	625;635		7:goods_icon_4010141	0	0	0	1	幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011042	40	401	4	1	0	0	625;635		7:goods_icon_4010142	0	0	0	1	幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011043	40	401	4	1	0	0	625;635		7:goods_icon_4010143	0	0	0	1	幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011044	40	401	4	1	0	0	625;635		7:goods_icon_4010144	0	0	0	1	幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011045	40	401	4	1	0	0	625;635		7:goods_icon_4010145	0	0	0	1	幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011046	40	401	4	1	0	0	625;635		7:goods_icon_4010146	0	0	0	1	幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011051	40	401	5	1	0	0	625;635		7:goods_icon_4010151	0	0	0	1	幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011052	40	401	5	1	0	0	625;635		7:goods_icon_4010152	0	0	0	1	幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011053	40	401	5	1	0	0	625;635		7:goods_icon_4010153	0	0	0	1	幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011054	40	401	5	1	0	0	625;635		7:goods_icon_4010154	0	0	0	1	幸运套-尾饰	幸運套-尾飾	Lucky Set - Tailpiece	幸運装飾・尻尾	행운 세트 - 꼬리 장식	เซ็ตนำโชค - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011055	40	401	5	1	0	0	625;635		7:goods_icon_4010155	0	0	0	1	幸运套-嘴套	幸運套-嘴套	Lucky Set - Mouthpiece	幸運装飾・顔	행운 세트 - 마스크	เซ็ตนำโชค - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011056	40	401	5	1	0	0	625;635		7:goods_icon_4010156	0	0	0	1	幸运套-爪饰	幸運套-爪飾	Lucky Set - Claws	幸運装飾・爪	행운 세트 - 장갑	เซ็ตนำโชค - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011061	40	401	6	1	0	0	625;635		7:goods_icon_4010161	0	0	0	1	幸运套-头饰	幸運套-頭飾	Lucky Set - Headpiece	幸運装飾・頭部	행운 세트 - 머리 장식	เซ็ตนำโชค - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011062	40	401	6	1	0	0	625;635		7:goods_icon_4010162	0	0	0	1	幸运套-耳饰	幸運套-耳飾	Lucky Set - Earrings	幸運装飾・耳	행운 세트 - 귀 장식	เซ็ตนำโชค - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
4011063	40	401	6	1	0	0	625;635		7:goods_icon_4010163	0	0	0	1	幸运套-颈环	幸運套-頸環	Lucky Set - Necklace	幸運装飾・首	행운 세트 - 목걸이	เซ็ตนำโชค - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：幸运+6%	2件套：幸運+6%	2-Piece Set: LUCK +6%	2セット:幸運＋6%	2 세트: 행운 +6%	เซ็ต 2 ชิ้น: โชค +6%
