id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectId	effectNum	Maxnum	cardId	needNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
7146008	70	701	5	-1	601	0	6:goods_icon_7146008	301	4103003	1	100000	146008	100	1	森屿渔歌核心	森嶼漁歌核心	Ballad of Isles Core	核心・森の島に響く漁歌	숲과 어부의 노래·코어	บทกวีแห่งคาบสมุทร	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7147008	70	701	5	-1	601	0	6:goods_icon_7147008	301	4103003	1	100000	147008	100	1	云天外核心	雲天外核心	Beyond Skies Core	核心・雲天外	스카이윙 코어	เทพีหมู่ดาว	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7159008	70	701	5	-1	601	0	6:goods_icon_7159008	301	4103003	1	100000	159008	100	1	破阵曲核心	破陣曲核心	Fury Unleashed Core	核心・破陣楽	파진곡 코어	ทำนองสังหาร	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7103012	70	701	5	-1	92101	0	6:goods_icon_7103012	301	4103003	1	100000	103012	100	1	双生侠影核心	雙生俠影核心	Twin Shadows Core	核心・双生の侠客	트윈스 섀도우 코어	สองเงาเร้นกาย	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7126008	70	701	5	-1	601	0	6:goods_icon_7126008	301	4103003	1	100000	126008	100	1	金雀台核心	金雀台核心	Bound Wings Core	核心・金雀台	금빛참새 코어	วิหคทองคำ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7138001	70	701	5	-1	628	0	6:goods_icon_7138001	301	4103003	1	100000	138001	100	1	守月歌核心	守月歌核心	Lunarsong Core	核心･月守りの歌	달의 노래 코어	ทำนองพิทักษ์จันทรา	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7128008	70	701	5	-1	601	0	6:goods_icon_7128008	301	4103003	1	100000	128008	100	1	幸福时光核心	幸福時光核心	Moments of Joy Core	核心・至福のひと時	블리스 코어	โมเมนต์ความสุข	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7131001	70	701	5	-1	601	0	6:goods_icon_7131001	301	4103003	1	100000	131001	100	1	糖果甜心核心	糖果甜心核心	Candy Sweetheart Core	核心・キャンディー・スイーティ	스위트하트 코어	แคนดี้หวานใจ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7160008	70	701	5	-1	601	0	6:goods_icon_7160008	301	4103003	1	100000	160008	100	1	涤尽凡尘核心	滌盡凡塵核心	The Unburdened Core	核心・俗塵浄化	세속 씻는 자 코어	วารีพิสุทธิ์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7161008	70	701	5	-1	601	0	6:goods_icon_7161008	301	4103003	1	100000	161008	100	1	绚烂之雨核心	絢爛之雨核心	Drizzle of Splendor Core	核心・雨のち虹	화려한 비 코어	พิรุณนำโชค	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7102005	70	701	5	-1	601	0	6:goods_icon_7102005	301	4103003	1	100000	102005	100	1	晚安故事核心	晚安故事核心	Bedtime Tale Core	核心・スリープストーリー	굿나잇 스토리 코어	นิทานฝันหวาน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7156008	70	701	5	-1	601	0	6:goods_icon_7156008	301	4103003	1	100000	156008	100	1	闲暇时刻核心	閒暇時刻核心	Purrfect Pastime Core	核心・ゴロゴロ日和	한가한 시간 코어	วัยฝันวันสบาย	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7157008	70	701	5	-1	601	0	6:goods_icon_7157008	301	4103003	1	100000	157008	100	1	暗夜玫瑰核心	暗夜玫瑰核心	Thorned Embrace Core	核心・ダークネスローゼ	다크나이트 로즈 코어	กุหลาบราตรี	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7158008	70	701	5	-1	601	0	6:goods_icon_7158008	301	4103003	1	100000	158008	100	1	沉沦永夜核心	沉淪永夜核心	Lulled into Night Core	核心・永久なる夜の底へ	윤회칠야 코어	หลับใหลไร้ฝัน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7163008	70	701	5	-1	601	0	6:goods_icon_7163008	301	4103003	1	100000	163008	100	1	报丧女妖核心	報喪女妖核心	Banshee of Sorrow Core	核心・葬送のバンシー	밴시의 화신 코어	ถ้อยคำยมทูต	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7162008	70	701	5	-1	601	0	6:goods_icon_7162008	301	4103003	1	100000	162008	100	1	暗巷深宵核心	暗巷深宵核心	Haven's Claw Core	核心・路地裏トワイライト	골목 위의 밤하늘 코어	คมเขี้ยวรัตติกาล	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7101002	70	701	5	-1	601	0	6:goods_icon_7101002	301	4103003	1	100000	101002	100	1	深蓝执法者核心	深藍執法者核心	Deep Blue Enforcer Core	核心・群青のエンフォーサー	검푸른 법무관 코어	ผู้พิทักษ์ท้องทะเล	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7132008	70	701	5	-1	601	0	6:goods_icon_7132008	301	4103003	1	100000	132008	100	1	数理星辉核心	數理星輝核心	Scholar's Beacon Core	核心・ラプラスの孤星	별빛의 공식 코어	ตรรกะเจิดจรัส	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7164008	70	701	5	-1	601	0	6:goods_icon_7164008	301	4103003	1	100000	164008	100	1	恶魔主宰核心	惡魔主宰核心	Demon Overlord Core	核心・デビルルーラー	악마의 지배자 코어	จอมราชันอสูร	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7155008	70	701	5	-1	601	0	6:goods_icon_7155008	301	4103003	1	100000	155008	100	1	独家报道核心	獨家報導核心	Scoop Seeker Core	核心・独占スクープ	단독 보도 코어	นักล่าสกูปเด็ด	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7145008	70	701	5	-1	601	0	6:goods_icon_7145008	301	4103003	1	100000	145008	100	1	失序狂澜核心	失序狂瀾核心	Riptide of Disorder Core	核心・秩序無き海にて	질서 삼킨 파도 코어	คลื่นลมผันผวน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7103005	70	701	5	-1	601	0	6:goods_icon_7103005	301	4103003	1	100000	103005	100	1	甜食守卫核心	甜食守衛核心	Dessert Guardian Core	核心・スイーツガーディアン	디저트 가디언 코어	ผู้พิทักษ์ขนมหวาน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7165008	70	701	5	-1	601	0	6:goods_icon_7165008	301	4103003	1	100000	165008	100	1	良宵如梦核心	良宵如夢核心	Mirage Bloom Core	核心・良宵は夢の如し	별밤처럼 꿈결처럼 코어	คืนพิรามดุจความฝัน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7135002	70	701	5	-1	601	0	6:goods_icon_7135002	301	4103003	1	100000	135002	100	1	清凉夏日核心	清涼夏日核心	Splash Delight Core	核心・ひとくち夏気分	청량한 여름날 코어	เย็นฉ่ำคลายร้อน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7144002	70	701	5	-1	601	0	6:goods_icon_7144002	301	4103003	1	100000	144002	100	1	夏夜风情核心	夏夜風情核心	Midsummer Veil Core	核心・ミラクルサマーナイト	썸머 이브 코어	เสน่ห์ค่ำซัมเมอร์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7166008	70	701	5	-1	601	0	6:goods_icon_7166008	301	4103003	1	100000	166008	100	1	超维解构核心	超維解構核心	Post-Mortal Architect Core	核心・次元リファクタ	초차원 붕괴 코어	ตักกะเหนือมิติ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7103010	70	701	5	-1	601	0	6:goods_icon_7103010	301	4103003	1	100000	103010	100	1	电音风暴核心	電音風暴核心	Electro Storm Core	核心・エレクトロストーム	일렉트로닉 스톰 코어	อิเล็กโทรสตอร์ม	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
