id	type	showType	quality	stack	sellitem	sellMoney	gift	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5730027	57	571	2	999	3000003	160	24	513	5530027	6:goods_icon_5730027				1	酱烧鲫鱼	醬燒鯽魚	Braised Crucian Carp	フナの醤油焼き	붕어찜	ปลาตะเพียนผัดซอส	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	特制酱料腌制鲫鱼后制作而成，在保留了原有鲜味的基础上又增添了不一样的口感。	特製醬料醃制鯽魚後製作而成，在保留了原有鮮味的基礎上又增添了不一樣的口感。	Marinating crucian carp in a special sauce adds a different texture while preserving its fresh taste.	フナを特製のタレに漬け込んだもの。フナ本来の新鮮さはそのままに、一味違った風味を加えている。	붕어를 특제 소스에 재워서 찐 것으로 그 본연의 감칠맛을 살리고 거기에 더해 또 다른 맛을 만들어냈다.	หมัก​ซอส​สุด​พิเศษ​จาก​ปลาตะเพียน​ เพิ่ม​รสชาติ​ที่​แตก​ต่างกัน​ไป​บน​พื้นฐาน​ของ​การรักษา​รสชาติ​เดิม​เอาไว้​
5730028	57	571	3	999	3000003	200	26	513	5530028	6:goods_icon_5730028				1	红烧花鲢鱼	紅燒花鰱魚	Braised Silver Carp	コクレンの醤油煮	연어조림	ปลา​คาร์​ป​เงิน​ตุ๋น​ซอส​แดง​	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	每家人家都会红烧，但每家又有每家独特的味道。	每家人家都會紅燒，但每家又有每家獨特的味道。	Every household has its own unique take on braising.	実家で食べてた懐かしい煮込み料理を再現。	집집마다 조림을 만들어 먹지만 집집마다 독특한 맛이 난다.	ทุกคน​ต่าง​ก็​จะ​นำมา​ตุ๋น​ซีอิ๊ว​ แต่​ทุกคน​ต่าง​ก็​มี​รสชาติ​เฉพาะตัว​
5730029	57	571	1	999	3000003	160	22	513	5530029	6:goods_icon_5730029				1	酥炸小黄鱼	酥炸小黃魚	Fried Small Yellow Croaker	キグチの揚げ物	조기튀김	คร็อกเกอร์ทอดกรอบ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	炸的酥脆的小黄鱼，一口一个，连鱼骨都可以吃下去。	炸的酥脆的小黃魚，一口一個，連魚骨都可以吃下去。	Fried crispy small yellow croaker, bite after bite, even the fish bones are edible.	カリカリに揚げたキグチ、骨まで食べられる一口サイズ。	한 입에 하나씩, 뼈까지 먹을 수 있게 바삭바삭하게 튀긴 조기.	ทอด​ปลา​เหลือง​ตัว​น้อย​ที่​กรอบ​ กิน​คำ​ละ​ชิ้น​ แม้แต่​ก้างปลา​ก็​สามารถ​กิน​เข้าไป​ได้​
5730030	57	571	1	999	3000003	160	22	513	5530030	6:goods_icon_5730030				1	洋葱沙丁鱼	洋蔥沙丁魚	Sardines with Onion	ニシンのガーリックソテー	양파정어리	ปลาซาดีนผัดหอมใหญ่	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	洋葱的香味正好中和了鱼腥味。	洋蔥的香味正好中和了魚腥味。	Onions are a great way to get rid of the fishy taste.	タマネギの香ばしさが魚の生臭さを消してくれた。	양파 향이 생선 비린내를 딱 없애준다.	กลิ่นหอม​ของ​หัวหอม​สามารถ​ดับ​คาม​ปลา​ได้​พอดี​
5740001	57	571	2	999	3000003	120	0	514	5540001	6:goods_icon_5740001				1	伤感甜甜圈	傷感甜甜圈	Sad Donut	感傷ドーナツ	상심의 도넛	โดนัทโศกเศร้า	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	甜蜜与伤感交织，成为你的安慰。	甜蜜與傷感交織，成為你的安慰。	Sweetness and sadness intermingle, becoming your consolation.	甘さと切なさが絡み合って、慰めになる。	달콤함과 슬픔이 뒤얽혀 당신을 위로한다.	ความหวาน​และ​ความเศร้า​ที่​สัมพันธ์กัน​ แปรเปลี่ยน​เป็นการ​ปลอบใจ​
5740002	57	571	3	999	3000003	160	0	514	5540002	6:goods_icon_5740002				1	忧郁甜甜圈	憂鬱甜甜圈	Sorrowful Donut	憂鬱ドーナツ	우울의 도넛	โดนัทกลุ้มใจ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	口中绽开的是香甜清新，心中升腾的是忧郁清醒。	口中綻開的是香甜清新，心中升騰的是憂鬱清醒。	In the mouth, it blooms with a sweet, fresh taste, while in the heart, it rises with melancholy and wakefulness.	甘い香りとは裏腹に、脳内に広がるのはスッキリとした憂鬱。	입에서 달콤함과 상쾌함이 꽃피고, 마음에서 우울함이 사라진다.	สิ่ง​ที่​เกิดขึ้น​ใน​ช่องปาก​คือ​ความ​หอม​หวาน​และ​ความสดชื่น​ สิ่ง​ที่​ปรากฏ​อยู่​ใน​ใจ​คือ​ความกังวล​ที่​มีสติ​
5740003	57	571	4	999	3000003	200	0	514	5540003	6:goods_icon_5740003				1	心碎甜甜圈	心碎甜甜圈	Heartbroken Donut	ハートブレイクドーナツ	슬픔의 도넛	โดนัทอกหัก	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	极度起伏的情绪，需要的正是妥帖的中和。	極度起伏的情緒，需要的正是妥帖的中和。	Extreme Pathos fluctuations require proper moderation.	感情の起伏が激しいときには、適度な中和が必要だ。	이모션의 기복이 극도로 심할 땐 적절한 중화가 필요하다.	อารมณ์​ที่​ขึ้น​ลง​มาก​ สิ่ง​ที่​ต้องการ​คือ​การ​วางตัวเป็นกลาง​ที่​เหมาะสม​
5740004	57	571	2	999	3000003	120	0	514	5540004	6:goods_icon_5740004				1	满足薄饼	滿足薄餅	Hearty Pancake	大満足パンケーキ	만족의 팬케이크	พิซซ่าแห่งความสุข	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	又薄又脆，每一口都是满满的馅料。	又薄又脆，每一口都是滿滿的餡料。	A thin and crispy delight, each bite is sure to satisfy.	薄くてサクサク、一口食べるとたっぷりの中身を味わえる。	얇고 바삭하다. 한 입 베어물면 속이 입을 가득 채운다.	ทั้ง​บาง​ทั้ง​กรอบ​ เปี่ยมล้น​ไป​ด้วย​ไส้​ทุก​คำ​
5740005	57	571	3	999	3000003	160	0	514	5540005	6:goods_icon_5740005				1	满足奶酪馅饼	滿足乳酪餡餅	Hearty Cheese Pie	大満足チーズパンケーキ	만족의 치즈파이	พายชีสอิ่มใจ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	满溢奶酪，香甜酥脆，是美好生活中满足又甜蜜的记忆。	滿溢乳酪，香甜酥脆，是美好生活中滿足又甜蜜的記憶。	It's full of sweet cheese with a crispy exterior. Eating it leaves good memories.	溢れんばかりのチーズ、甘くてサクサクした食感。満足感たっぷりの甘い思い出となる。	가득한 치즈에 고소하고 바삭함이 합쳐짐은 그야말로 삶을 행복하고, 만족스럽고, 달콤하게 해준다.	ชีส​ที่​ล้ม​ออกมา​ กรอบ​หอม​หวาน​ เป็น​ความทรงจำ​ของ​ชีวิต​อัน​สวยงาม​ที่​น่าพึงพอใจ​และ​สวยงาม​
5740006	57	571	4	999	3000003	200	0	514	5540006	6:goods_icon_5740006				1	满足酸奶油煎饼	滿足優酪乳油煎餅	Hearty Sour Cream Pancake	大満足サワークリームパンケーキ	만족의 사워크림 크레이프	แพน​เค้ก​ครีม​เปรี้ยว​สุด​ฟิน​	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	薄饼的最高配置，扫除饥饿危机的同时又能犒劳味蕾。	薄餅的最高配置，掃除饑餓危機的同時又能犒勞味蕾。	The pancakes not only satisfy your hunger but also tantalize your taste buds with their delectable flavors.	お腹を満たし、味覚まで楽しませてくれる至高の逸品。	팬케이크를 최고로 치는 이유는 기아 위기를 없앨 수 있다는 것과 동시에 충분히 맛있다는 것 때문이다.	องค์ประกอบ​ที่​ลงตัว​ที่สุด​ของ​แพน​เค้ก​\n​บอกลา​ความหิวโหย​ พร้อม​เพลิดเพลิน​กับ​ความ​อร่อย​อย่าง​เต็มที่​
5740007	57	571	2	999	3000003	120	0	514	5540007	6:goods_icon_5740007				1	懒散蛋挞	懶散蛋塔	Sluggish Egg Tart	だらだらエッグタルト	나태의 에그타르트	ทาร์ตไข่ขี้เกียจ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	沉浸在蛋挞的酥软之中，享受属于你的闲暇时光。	沉浸在蛋塔的酥軟之中，享受屬於你的閒暇時光。	A fluffy tart that is sure to help you take a break.	タルトのフワフワ感を堪能し、自分だけのひと時を楽しもう。	에그타르트의 부드러움에 빠져 당신만의 여유로운 한 때를 즐겨라.	ดื่มด่ำ​ไป​กับ​ความนุ่ม​ของ​ทาร์ต​ไข่​ เพลิดเพลิน​กับ​ช่วงเวลา​พ้ก​ผ่อน​ที่​เป็น​ของ​เจ้า​
5740008	57	571	3	999	3000003	160	0	514	5540008	6:goods_icon_5740008				1	惆怅蛋挞	惆悵蛋塔	Anxious Egg Tart	幽愁エッグタルト	낙심의 에그타르트	ทาร์ตไข่หมองหม่น	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	让美食暖化你的心情，以顺滑的姿态居安思危。	讓美食暖化你的心情，以順滑的姿態居安思危。	This is sure to warm you up and help you settle down.	料理で心を温めよう。	이 맛있는 음식을 먹으며 마음을 부드럽게 만들어 보자.	อย่า​ประมาท​กับ​ภัยอันตราย​/n​แม้​ใน​ยาม​ที่​กำลัง​เพลิดเพลิน​กับ​อาหาร​ที่​แสน​อร่อย​
5740009	57	571	4	999	3000003	200	0	514	5540009	6:goods_icon_5740009				1	颓废蛋挞	頹廢蛋塔	Decadent Egg Tart	退廃エッグタルト	의기소침의 에그타르트	ทาร์ตไข่สิ้นหวัง	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	适当的颓废，能够抹平因焦虑而皱起的眉头。	適當的頹廢，能夠抹平因焦慮而皺起的眉頭。	The right amount of decadence is enough to ease some anxiety.	たまには怠惰に過ごしてみない？	적당히 이모션을 가라앉히는 것은 불안으로 찌푸린 미간을 피는 데 도움이 된다.	ความเสื่อมโทรม​ที่​พอดี​ ๆ​ สามารถ​ขจัด​คิ้ว​ที่​ขมวด​ขึ้น​เพราะ​ความกังวลใจ​ได้​
5740010	57	571	2	999	3000003	120	0	514	5540010	6:goods_icon_5740010				1	焦虑司康	焦慮司康	Anxious Scone	あせあせスコーン	초조의 스콘	สโคนวิตกกังวล	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	沉静的幸福偶尔引发溺亡，司康为你带来了多想、多看、和多品。	沉靜的幸福偶爾引發溺亡，司康為你帶來了多想、多看、和多品。	A scone is a perfect snack to take your mind off things.	幸福の海に溺れないよう、しっかり見て、感じて、考えて。	차분한 행복은 가끔 사람을 익사시키기도 한다. 스콘은 당신이 많이 생각하고, 많이 보고, 많은 것을 가져다 준다.	ความสุข​ที่​เงียบสงบ​บางที​ก็​นำไปสู่​ความตาย​ที่​มืดมิด​\n​จง​คิด​ พินิจ​พิจารณา​ให้​รอบคอบ​
5740011	57	571	3	999	3000003	160	0	514	5540011	6:goods_icon_5740011				1	焦虑蓝莓司康	焦慮藍莓司康	Anxious Blueberry Scone	あせあせブルーベリースコーン	초조의 블루베리 스콘	ส​โคน​บลูเบอร์รี่​วิตกกังวล​	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	酸甜的蓝莓一如酸甜的人生，让你看到生活的两面。	酸甜的藍莓一如酸甜的人生，讓你看到生活的兩面。	Blueberries are sweet and tart, just like life.	甘酸っぱいブルーベリーは、まさに甘酸っぱい人生のようだ。	새콤달콤한 블루베리는 새콤달콤한 인생처럼 삶의 앞과 뒤를 동시에 보여준다.	บลูเบอร์รี​ที่​เปรี้ยวหวาน​เหมือน​ดั่ง​ชีวิต​คน​ ให้​เจ้า​มองเห็น​ชีวิต​ที่​มี​ 2​ ด้าน​
5740012	57	571	4	999	3000003	200	0	514	5540012	6:goods_icon_5740012				1	焦虑蓝莓奶油司康	焦慮藍莓奶油司康	Anxious Blueberry Cream Scone	あせあせベリークリームスコーン	초조의 블루베리 크림스콘	ส​โคน​ครีม​บลูเบอร์รี่​วิตกกังวล​	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	酸甜兼备的浓厚司康表明，焦虑反而是获取真正平静的必经之路。	酸甜兼備的濃厚司康表明，焦慮反而是獲取真正平靜的必經之路。	The richness of scones, perfectly balanced between sweetness and sourness, signifies that even anxiety can pave the way to true tranquility.	甘酸っぱくて濃厚なスコーンは、安らぎを得る確実な方法を示唆している。	새콤달콤한 스콘은 불안함을 느끼는 것이 오히려 진정한 평화를 얻는 유일한 길임을 보여준다.	ความ​เปรี้ยวหวาน​ที่​เข้มข้น​ซือ​คัง​เผย​ว่า​ ความกังวลใจ​กลับเป็น​หน​ทางเดียว​ที่จะ​ได้รับ​ความสงบ​ที่​แท้จริง​
5740013	57	571	2	999	3000003	120	0	514	5540013	6:goods_icon_5740013				1	自省酸奶杯	自省優酪乳杯	Reflective Yogurt	自省ヨーグルト	반성의 요거트	โยเกิร์ตสะท้อนตัวเอง	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	每一杯都是醇厚的奶香，每一杯都是自我的反省。	每一杯都是醇厚的奶香，每一杯都是自我的反省。	Every cup brims with a rich, milky aroma, reflecting one's very essence.	まろやかなヨーグルトを飲みながら、自分自身を見つめ直す。	한 잔에 들어있는 진한 우유향과 그리고 그 한 잔에 들어있는 자기반성.	ทุก​แก้ว​ล้วน​มี​กลิ่นหอม​ของ​นมข้น​ที่​หนา​ ทุก​แก้ว​ล้วน​เป็น​การทบทวน​ตัวเอง​
5740014	57	571	3	999	3000003	160	0	514	5540014	6:goods_icon_5740014				1	自省芒果酸奶	自省芒果優酪乳	Reflective Mango Yogurt	自省マンゴーヨーグルト	반성의 망고 요거트	โยเกิร์ต​มะม่วง​สะท้อน​ตัวเอง​	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	芒果与酸奶结合，内心与外在交互，全面感受生活的丰富滋味。	芒果與優酪乳結合，內心與外在交互，全面感受生活的豐富滋味。	The combination of mango and yogurt allows the inner and outer worlds to intertwine, offering a holistic experience of life's diverse flavors.	マンゴーとヨーグルトの組み合わせで、人生の豊かな風味を存分に味える。	망고와 요구르트의 조합은 안과 바깥이 어우러져 삶이라는 깊은 맛을 느낄 수 있다.	มะม่วง​ผสม​กับ​นมเปรี้ยว​ ใน​ใจ​กับ​ภายนอก​สัมพันธ์กัน​ สัมผัส​ถึง​รสชาติ​ของ​ชีวิต​ที่​หลากหลาย​และ​ครอบคลุม​
5740015	57	571	4	999	3000003	200	0	514	5540015	6:goods_icon_5740015				1	自省爆珠酸奶	自省爆珠優酪乳	Reflective Popping Boba Yogurt	自省ポッピングボバヨーグルト	반성의 버블 요거트	โยเกิร์ต​ป๊อป​ปิ้ง​สะท้อน​ตัวเอง​	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	在爆珠与酸奶的交织之中回味自我，细品生活的复杂与美妙。	在爆珠與優酪乳的交織之中回味自我，細品生活的複雜與美妙。	Savor the complexity and beauty of life while relishing the interplay of popping boba and creamy yogurt.	ポッピングボバとヨーグルトの組み合わせで、人生の複雑さと美しさを味わえる。	팝 비드와 요구르트가 한데 뒤엉킨다. 삶의 복잡함과 아름다움을 함께 맛볼 수 있다.	ทบทวน​ตัวเอง​ท่ามกลาง​การสาน​สัมพันธ์​ระหว่าง​ระเบิด​กับ​นมเปรี้ยว​ ดื่มด่ำ​กับ​ชีวิต​ที่​วุ่นวาย​และ​สวยงาม​
