id	type	showType	quality	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5540003	55	551	4			228	2010509	6:recipe_icon_5540003				1	心碎甜甜圈	心碎甜甜圈	Heartbroken Donut	ハートブレイクドーナツ	슬픔의 도넛	โดนัทอกหัก	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	心碎甜甜圈的食谱，记录着独特的配方与料理手法。	心碎甜甜圈的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Heartbroken Donut, detailing its exclusive formula and expert techniques.	ハートブレイクドーナツのレシピ。独特の調理方法と必要な食材が記載されている。	슬픔의 도넛 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​โดนัท​อกหัก​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540004	55	551	2			234	2020107	6:recipe_icon_5540004				1	满足薄饼	滿足薄餅	Hearty Pancake	大満足パンケーキ	만족의 팬케이크	พิซซ่าแห่งความสุข	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	满足薄饼的食谱，记录着独特的配方与料理手法。	滿足薄餅的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Hearty Pancake, detailing its exclusive formula and expert techniques.	大満足パンケーキハートブレイクドーナツのレシピ。独特の調理方法と必要な食材が記載されている。	만족의 팬케이크 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​พิซซ่า​แห่ง​ความสุข​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540005	55	551	3			234	2020108	6:recipe_icon_5540005				1	满足奶酪馅饼	滿足乳酪餡餅	Hearty Cheese Pie	大満足チーズパンケーキ	만족의 치즈파이	พายชีสอิ่มใจ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	满足奶酪馅饼的食谱，记录着独特的配方与料理手法。	滿足乳酪餡餅的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Hearty Cheese Pie, detailing its exclusive formula and expert techniques.	大満足チーズパンケーキのレシピ。独特の調理方法と必要な食材が記載されている。	만족의 치즈파이 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​พาย​ชีส​อิ่มใจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540006	55	551	4			234	2020109	6:recipe_icon_5540006				1	满足酸奶油煎饼	滿足優酪乳油煎餅	Hearty Sour Cream Pancake	大満足サワークリームパンケーキ	만족의 사워크림 크레이프	แพน​เค้ก​ครีม​เปรี้ยว​สุด​ฟิน​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	满足酸奶油煎饼的食谱，记录着独特的配方与料理手法。	滿足優酪乳油煎餅的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Hearty Sour Cream Pancake, detailing its exclusive formula and expert techniques.	大満足サワークリームパンケーキのレシピ。独特の調理方法と必要な食材が記載されている。	만족의 사워크림 크레이프 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​แพน​เค้ก​ครีม​เปรี้ยว​สุด​ฟิน​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540007	55	551	2			248	2030507	6:recipe_icon_5540007				1	懒散蛋挞	懶散蛋塔	Sluggish Egg Tart	だらだらエッグタルト	나태의 에그타르트	ทาร์ตไข่ขี้เกียจ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	懒散蛋挞的食谱，记录着独特的配方与料理手法。	懶散蛋塔的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Sluggish Egg Tart, detailing its exclusive formula and expert techniques.	だらだらエッグタルトのレシピ。独特の調理方法と必要な食材が記載されている。	나태의 에그타르트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ทาร์ต​ไข่​ขี้เกียจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540008	55	551	3			248	2030508	6:recipe_icon_5540008				1	惆怅蛋挞	惆悵蛋塔	Anxious Egg Tart	幽愁エッグタルト	낙심의 에그타르트	ทาร์ตไข่หมองหม่น	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	惆怅蛋挞的食谱，记录着独特的配方与料理手法。	惆悵蛋塔的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Anxious Egg Tart, detailing its exclusive formula and expert techniques.	幽愁エッグタルトのレシピ。独特の調理方法と必要な食材が記載されている。	낙심의 에그타르트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ทาร์ต​ไข่​หมองหม่น​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540009	55	551	4			248	2030509	6:recipe_icon_5540009				1	颓废蛋挞	頹廢蛋塔	Decadent Egg Tart	退廃エッグタルト	의기소침의 에그타르트	ทาร์ตไข่สิ้นหวัง	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	颓废蛋挞的食谱，记录着独特的配方与料理手法。	頹廢蛋塔的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Decadent Egg Tart, detailing its exclusive formula and expert techniques.	退廃エッグタルトのレシピ。独特の調理方法と必要な食材が記載されている。	의기소침의 에그타르트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ทาร์ต​ไข่​สิ้นหวัง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉ​พา​ไว้​
5540010	55	551	2			258	2040507	6:recipe_icon_5540010				1	焦虑司康	焦慮司康	Anxious Scone	あせあせスコーン	초조의 스콘	สโคนวิตกกังวล	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	焦虑司康的食谱，记录着独特的配方与料理手法。	焦慮司康的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Anxious Scone, detailing its exclusive formula and expert techniques.	あせあせスコーンのレシピ。独特の調理方法と必要な食材が記載されている。	초조의 스콘 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูต​รส​โคน​วิตกกังวล​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540011	55	551	3			258	2040508	6:recipe_icon_5540011				1	焦虑蓝莓司康	焦慮藍莓司康	Anxious Blueberry Scone	あせあせブルーベリースコーン	초조의 블루베리 스콘	ส​โคน​บลูเบอร์รี่​วิตกกังวล​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	焦虑蓝莓司康的食谱，记录着独特的配方与料理手法。	焦慮藍莓司康的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Anxious Blueberry Scone, detailing its exclusive formula and expert techniques.	あせあせブルーベリースコーンのレシピ。独特の調理方法と必要な食材が記載されている。	초조의 블루베리 스콘 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูต​รส​โคน​บลูเบอร์รี่​วิตกกังวล​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540012	55	551	4			258	2040509	6:recipe_icon_5540012				1	焦虑蓝莓奶油司康	焦慮藍莓奶油司康	Anxious Blueberry Cream Scone	あせあせベリークリームスコーン	초조의 블루베리 크림스콘	ส​โคน​ครีม​บลูเบอร์รี่​วิตกกังวล​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	焦虑蓝莓奶油司康的食谱，记录着独特的配方与料理手法。	焦慮藍莓奶油司康的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Anxious Blueberry Cream Scone, detailing its exclusive formula and expert techniques.	あせあせベリークリームスコーンのレシピ。独特の調理方法と必要な食材が記載されている。	초조의 블루베리 크림스콘 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูต​รส​โคน​ครีม​บลูเบอร์รี่​วิตกกังวล​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540013	55	551	2			268	2050507	6:recipe_icon_5540013				1	自省酸奶杯	自省優酪乳杯	Reflective Yogurt	自省ヨーグルト	반성의 요거트	โยเกิร์ตสะท้อนตัวเอง	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	自省酸奶杯的食谱，记录着独特的配方与料理手法。	自省優酪乳杯的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Reflective Yogurt, detailing its exclusive formula and expert techniques.	自省ヨーグルトのレシピ。独特の調理方法と必要な食材が記載されている。	반성의 요거트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​โยเกิร์ต​สะท้อน​ตัวเอง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540014	55	551	3			268	2050508	6:recipe_icon_5540014				1	自省芒果酸奶	自省芒果優酪乳	Reflective Mango Yogurt	自省マンゴーヨーグルト	반성의 망고 요거트	โยเกิร์ต​มะม่วง​สะท้อน​ตัวเอง​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	自省芒果酸奶的食谱，记录着独特的配方与料理手法。	自省芒果優酪乳的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Reflective Mango Yogurt, detailing its exclusive formula and expert techniques.	自省マンゴーヨーグルトのレシピ。独特の調理方法と必要な食材が記載されている。	반성의 망고 요거트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​โยเกิร์ต​มะม่วง​สะท้อน​ตัวเอง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540015	55	551	4			268	2050509	6:recipe_icon_5540015				1	自省爆珠酸奶	自省爆珠優酪乳	Reflective Popping Boba Yogurt	自省ポッピングボバヨーグルト	반성의 버블 요거트	โยเกิร์ต​ป๊อป​ปิ้ง​สะท้อน​ตัวเอง​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	自省爆珠酸奶的食谱，记录着独特的配方与料理手法。	自省爆珠優酪乳的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Reflective Popping Boba Yogurt, detailing its exclusive formula and expert techniques.	自省ポッピングボバヨーグルトのレシピ。独特の調理方法と必要な食材が記載されている。	반성의 버블 요거트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​โยเกิร์ต​ป๊อป​ปิ้ง​สะท้อน​ตัวเอง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540016	55	551	2			277	2060407	6:recipe_icon_5540016				1	愉悦蛋糕	愉悅蛋糕	Joyful Cake	愉悦ケーキ	기쁨의 케이크	เค้กแห่งความสุข	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	愉悦蛋糕的食谱，记录着独特的配方与料理手法。	愉悅蛋糕的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Joyful Cake, detailing its exclusive formula and expert techniques.	愉悦ケーキのレシピ。独特の調理方法と必要な食材が記載されている。	기쁨의 케이크 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เค้ก​แห่ง​ความสุข​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540017	55	551	3			277	2060408	6:recipe_icon_5540017				1	奶油愉悦蛋糕	奶油愉悅蛋糕	Joyful Cream Cake	愉悦クリームケーキ	기쁨의 생크림 케이크	เค้ก​ครีม​เนย​แห่ง​ความสุข​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	奶油愉悦蛋糕的食谱，记录着独特的配方与料理手法。	奶油愉悅蛋糕的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Joyful Cream Cake, detailing its exclusive formula and expert techniques.	愉悦クリームケーキのレシピ。独特の調理方法と必要な食材が記載されている。	기쁨의 생크림 케이크 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เค้ก​ครีม​เนย​แห่ง​ความสุข​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540018	55	551	4			277	2060409	6:recipe_icon_5540018				1	草莓奶油愉悦蛋糕	草莓奶油愉悅蛋糕	Joyful Strawberry Cream Cake	愉悦イチゴケーキ	기쁨의 딸기크림 케이크	เค้ก​สตรอว์เบอร์รี​แห่ง​ความสุข​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	草莓奶油愉悦蛋糕的食谱，记录着独特的配方与料理手法。	草莓奶油愉悅蛋糕的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Joyful Strawberry Cream Cake, detailing its exclusive formula and expert techniques.	愉悦イチゴケーキのレシピ。独特の調理方法と必要な食材が記載されている。	기쁨의 딸기크림 케이크 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เค้ก​สตรอว์เบอร์รี​แห่ง​ความสุข​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
