id	type	showType	quality	stack	openType	openParameter	effectType	effectId	effectNum	photoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	role	role_zh_TW	role_en_UK	role_ja_JP	role_ko_KR	role_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
14900802	1000	10001	4	1	901		0	0	0	18:card_icon_14900802_1	1	掌上淑女·蜜桃	掌上淑女·蜜桃	Pocket Maiden (Peachy)	ポケットメイデン -蜜桃-	포켓 레이디·복숭아	ลูกพีช	阿芙萝	阿芙蘿	Aphros	アフロス	아프로	อาฟรอส	适配阿芙萝【掌上淑女】的时装，使战斗员的形象发生变化。	適配阿芙蘿【掌上淑女】的時裝，使戰鬥員的形象發生變化。	Aphros' Pocket Maiden design that gives this Combatant a fresh new look.	アフロス「ポケットメイデン」の外観。着用すると戦闘員のイメージが変わる。	아프로의 [포켓 레이디]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​เจ้าหญิง​ตัว​น้อย​]​ ของ​อาฟรอส​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
15600802	1000	10001	4	1	807		0	0	0	18:card_icon_15600802_1	1	闲暇时刻·樱歌	閒暇時刻·櫻歌	Purrfect Pastime (Cherrymony)	ゴロゴロ日和 -花疲れ-	한가한 시간·벚꽃 노래	ทำนองซากุระ	露露	露露	Lulu	ルルー	루루	ลูลู่	适配露露【闲暇时刻】的时装，使战斗员的形象发生变化。	適配露露【閒暇時刻】的時裝，使戰鬥員的形象發生變化。	Lulu's Purrfect Pastime design that gives this Combatant a fresh new look.	ルルー「ゴロゴロ日和」の外観。着用すると戦闘員のイメージが変わる。	루루의 [한가한 시간]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​วัย​ฝัน​วัน​สบาย​]​ ของ​ลูลู่​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
15700850	1000	10001	5	1	807		0	0	0	18:card_icon_15700850_1	1	暗夜玫瑰·红唇夜语	暗夜玫瑰·紅唇夜語	Thorned Embrace (Midnight Whisper)	ダークネスローゼ -夜話を紡ぐ紅唇-	다크나이트 로즈·홍순야화	กุหลาบราตรี·เสียงกระซิบย่ำค่ำ	罗莎曼德	羅莎曼德	Rosamund	ロサムンド	로자먼드	โรซามันด์	适配罗莎曼德【暗夜玫瑰】的时装，使战斗员的形象发生变化。	適配羅莎曼德【暗夜玫瑰】的時裝，使戰鬥員的形象發生變化。	Rosamund's Thorned Embrace design that gives this Combatant a fresh new look.	ロサムンド「ダークネスローゼ」の外観。着用すると戦闘員のイメージが変わる。	로자먼드의 [다크나이트 로즈]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​กุหลาบ​ราตรี​]​ ของ​โร​ซา​มันด์​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
16300801	1000	10001	3	1			0	0	0	18:card_icon_16300801_1	1	报丧女妖	報喪女妖	Banshee of Sorrow	葬送のバンシー	밴시의 화신	ถ้อยคำยมทูต	玛丽	瑪麗	Marie	マレイド	마리	มะลิ	玛丽的报丧女妖。	瑪麗的報喪女妖。	Marie: Banshee of Sorrow	マレイド・葬送のバンシー。	마리의 밴시의 화신	มะลิ: ถ้อยคำยมทูต	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
16200801	1000	10001	3	1			0	0	0	18:card_icon_16200801_1	1	暗巷深宵	暗巷深宵	Haven's Claw	路地裏トワイライト	골목 위의 밤하늘	คมเขี้ยวรัตติกาล	安娜	安娜	Anna	アンナ	안나	แอนนา	安娜的暗巷深宵。	安娜的暗巷深宵。	Anna: Haven's Claw	アンナ・路地裏トワイライト。	안나의 골목 위의 밤하늘	แอนนา: คมเขี้ยวรัตติกาล	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10100201	1000	10001	3	1			0	0	0	18:card_icon_10100201_1	1	深蓝执法者	深藍執法者	Deep Blue Enforcer	群青のエンフォーサー	검푸른 법무관	ผู้พิทักษ์ท้องทะเล	非天	非天	Asura	アスラ	아수라	อาสึระ	非天的深蓝执法者。	非天的深藍執法者。	Asura: Deep Blue Enforcer	アスラ・群青のエンフォーサー	아수라의 검푸른 법무관	อาสึระ: ผู้พิทักษ์ท้องทะเล	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
13200801	1000	10001	3	1			0	0	0	18:card_icon_13200801_1	1	数理星辉	數理星輝	Scholar's Beacon	ラプラスの孤星	별빛의 공식	ตรรกะเจิดจรัส	赫德嘉	赫德嘉	Hildegard	ヒルデガルド	힐데가르드	ฮิลเดการ์ด	赫德嘉的数理星辉。	赫德嘉的數理星輝。	Hildegard: Scholar's Beacon	ヒルデガルド・ラプラスの孤星。	힐데가르드의 별빛의 공식	ฮิลเดการ์ด: ตรรกะเจิดจรัส	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
16300899	1000	10001	3	1	702		0	0	0	18:card_icon_16300899_1	1	报丧女妖·炫彩	報喪女妖·炫彩	Banshee of Sorrow (Chroma)	葬送のバンシー -異色-	밴시의 화신·베리에이션	โครม่า	玛丽	瑪麗	Marie	マレイド	마리	มะลิ	适配玛丽【报丧女妖】的时装，使战斗员的形象发生变化。	適配瑪麗【報喪女妖】的時裝，使戰鬥員的形象發生變化。	Marie's Banshee of Sorrow design that gives this Combatant a fresh new look.	マレイド「葬送のバンシー」の外観。着用すると戦闘員のイメージが変わる。	마리의 [밴시의 화신]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [ถ้อยคำยมทูต]​ ของ​มะลิ​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
16200899	1000	10001	3	1	702		0	0	0	18:card_icon_16200899_1	1	暗巷深宵·炫彩	暗巷深宵·炫彩	Haven's Claw (Chroma)	路地裏トワイライト -異色-	골목 위의 밤하늘·베리에이션	โครม่า	安娜	安娜	Anna	アンナ	안나	แอนนา	适配安娜【暗巷深宵】的时装，使战斗员的形象发生变化。	適配安娜【暗巷深宵】的時裝，使戰鬥員的形象發生變化。	Anna's Haven's Claw design that gives this Combatant a fresh new look.	アンナ「路地裏トワイライト」の外観。着用すると戦闘員のイメージが変わる。	안나의 [골목 위의 밤하늘]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [คมเขี้ยวรัตติกาล]​ ของ​แอนนา​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10100299	1000	10001	3	1	702		0	0	0	18:card_icon_10100299_1	1	深蓝执法者·炫彩	深藍執法者·炫彩	Deep Blue Enforcer (Chroma)	群青のエンフォーサー -異色-	검푸른 법무관·베리에이션	โครม่า	非天	非天	Asura	アスラ	아수라	อาสึระ	适配非天【深蓝执法者】的时装，使战斗员的形象发生变化。	適配非天【深藍執法者】的時裝，使戰鬥員的形象發生變化。	Asura's Deep Blue Enforcer design that gives this Combatant a fresh new look.	アスラ「群青のエンフォーサー」の外観。着用すると戦闘員のイメージが変わる。	아수라의 [검푸른 법무관]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [ผู้พิทักษ์ท้องทะเล]​ ของ​อาสึระ​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
13200899	1000	10001	3	1	702		0	0	0	18:card_icon_13200899_1	1	数理星辉·炫彩	數理星輝·炫彩	Scholar's Beacon (Chroma)	ラプラスの孤星 -異色-	별빛의 공식·베리에이션	โครม่า	赫德嘉	赫德嘉	Hildegard	ヒルデガルド	힐데가르드	ฮิลเดการ์ด	适配赫德嘉【数理星辉】的时装，使战斗员的形象发生变化。	適配赫德嘉【數理星輝】的時裝，使戰鬥員的形象發生變化。	Hildegard's Scholar's Beacon design that gives this Combatant a fresh new look.	ヒルデガルド「ラプラスの孤星」の外観。着用すると戦闘員のイメージが変わる。	힐데가르드의 [별빛의 공식]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [ตรรกะเจิดจรัส]​ ของ​ฮิลเดการ์ด​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
12700803	1000	10001	4	1	807		0	0	0	18:card_icon_12700803_1	1	碧魂灯·紫韵	碧魂燈·紫韻	Soul Lanterns (Violet Grace)	碧魂灯・紫陽	벽혼등·보랏빛 매력	ทำนองสีม่วง	祈	祈	Qi	祈	기	ฉี	适配祈【碧魂灯】的时装，使战斗员的形象发生变化。	適配祈【碧魂燈】的時裝，使戰鬥員的形象發生變化。	Qi's Soul Lanterns design that gives this Combatant a fresh new look.	祈「碧魂灯」の外観。着用すると戦闘員のイメージが変わる。	기의 [벽혼등]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​โคม​วิญญาณ​]​ ของ​ฉี​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10100202	1000	10001	4	1	807		0	0	0	18:card_icon_10100202_1	1	深蓝执法者·熔金	深藍執法者·熔金	Deep Blue Enforcer (Cyber Forge)	群青のエンフォーサー -熔金-	검푸른 법무관·연금 폭풍	หลอมทอง	非天	非天	Asura	アスラ	아수라	อาสึระ	适配非天【深蓝执法者】的时装，使战斗员的形象发生变化。	適配非天【深藍執法者】的時裝，使戰鬥員的形象發生變化。	Asura's Deep Blue Enforcer design that gives this Combatant a fresh new look.	アスラ「群青のエンフォーサー」の外観。着用すると戦闘員のイメージが変わる。	아수라의 [검푸른 법무관]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [ผู้พิทักษ์ท้องทะเล]​ ของ​อาสึระ​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
13000802	1000	10001	4	1	807		0	0	0	18:card_icon_13000802_1	1	暗巷星火·新锐	暗巷星火·新銳	Ember in Dark (Upstart)	路地裏の火花 -新星-	다크 레인 파이어·신예	ดาวรุ่งพุ่งแรง	达妮卡	達妮卡	Danica	ダニカ	다니카	ดานิก้า	适配达妮卡【暗巷星火】的时装，使战斗员的形象发生变化。	適配達妮卡【暗巷星火】的時裝，使戰鬥員的形象發生變化。	Danica's Ember in Dark design that gives this Combatant a fresh new look.	ダニカ「路地裏の火花」の外観。着用すると戦闘員のイメージが変わる。	다니카의 [다크 레인 파이어]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​ประกายไฟ​ทมิฬ​]​ ของ​ดา​นิ​ก้า​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
16400801	1000	10001	3	1			0	0	0	18:card_icon_16400801_1	1	恶魔主宰	惡魔主宰	Demon Overlord	デビルルーラー	악마의 지배자	จอมราชันอสูร	爱洛雯	愛洛雯	Erowyn	エルム	엘름	เอโรวิน	爱洛雯的恶魔主宰。	愛洛雯的惡魔主宰。	Erowyn: Demon Overlord	エルム・デビルルーラー。	엘름의 악마의 지배자	เอโรวิน: จอมราชันอสูร	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
15500801	1000	10001	3	1			0	0	0	18:card_icon_15500801_1	1	独家报道	獨家報導	Scoop Seeker	独占スクープ	단독 보도	นักล่าสกูปเด็ด	克莱尔	克雷爾	Claire	クレア	클레어	แคลร์	克莱尔的独家报道。	克雷爾的獨家報導。	Claire: Scoop Seeker	クレア・独占スクープ。	클레어의 단독 보도	แคลร์: นักล่าสกูปเด็ด	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
14500801	1000	10001	3	1			0	0	0	18:card_icon_14500801_1	1	失序狂澜	失序狂瀾	Riptide of Disorder	秩序無き海にて	질서 삼킨 파도	คลื่นลมผันผวน	希尔达	希爾達	Hilda	ヒルダ	힐다	ฮิลดา	希尔达的失序狂澜。	希爾達的失序狂瀾。	Hilda: Riptide of Disorder	ヒルダ・秩序無き海にて。	힐다의 질서 삼킨 파도	ฮิลดา: คลื่นลมผันผวน	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10300501	1000	10001	3	1			0	0	0	18:card_icon_10300501_1	1	甜食守卫	甜食守衛	Dessert Guardian	スイーツガーディアン	디저트 가디언	ผู้พิทักษ์ขนมหวาน	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	特莉丝的甜食守卫。	特莉絲的甜食守衛。	Triss: Dessert Guardian	トリス・スイーツガーディアン。	트리스의 디저트 가디언	ทริส: ผู้พิทักษ์ขนมหวาน	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
