id	group	reward	name	minNum	maxNum	weight	random	type	dropType	dropParameter	status
4031026	4031	7132008	数理星辉核心	1	1	100	1	1			1
4031027	4031	7155008	独家报道核心	1	1	100	1	1			1
4031028	4031	7145008	失序狂澜核心	1	1	100	1	1			1
4032001	4032	3000002	猫眼石	9999	9999	1	1	1			1
4032002	4032	5112021	光暗战斗员核心随机箱	100	100	1	1	1			1
4032003	4032	5112021	光暗战斗员核心随机箱	10	10	10	1	1			1
4032004	4032	5112024	限定战斗员核心随机箱	100	100	8	1	1			1
4032005	4032	5112024	限定战斗员核心随机箱	10	10	50	1	1			1
4032006	4032	5112024	限定战斗员核心随机箱	3	3	200	1	1			1
4032007	4032	5112024	限定战斗员核心随机箱	1	1	230	1	1			1
4032008	4032	4190001	常态绪晶	100	100	250	1	1			1
4032009	4032	4110001	扫荡券	1	1	250	1	1			1
4033001	4033	3000002	猫眼石	1000	1000	5	1	1			1
4033002	4033	3000002	猫眼石	500	500	15	1	1			1
4033003	4033	3000002	猫眼石	200	200	20	1	1			1
4033004	4033	3000002	猫眼石	100	100	50	1	1			1
4033005	4033	3000002	猫眼石	50	50	170	1	1			1
4033006	4033	3000002	猫眼石	20	20	120	1	1			1
4033007	4033	3000002	猫眼石	10	10	120	1	1			1
4033008	4033	4190001	常态绪晶	100	100	250	1	1			1
4033009	4033	4110001	扫荡券	1	1	250	1	1			1
4034001	4034	108006	涤荡者	1	1	100	1	1			1
4034002	4034	140008	囚鸟绮愿	1	1	100	1	1			1
4034003	4034	144001	千术之王	1	1	100	1	1			1
4034004	4034	133008	风物诗	1	1	100	1	1			1
4034005	4034	123008	絵空事	1	1	100	1	1			1
4034006	4034	119008	星月夜	1	1	100	1	1			1
4034007	4034	127001	离梦蝶	1	1	100	1	1			1
4034008	4034	125008	架刑罪赎	1	1	100	1	1			1
4034009	4034	122008	愈者疗心	1	1	100	1	1			1
4034010	4034	143008	理性边界	1	1	100	1	1			1
4034011	4034	149008	掌上淑女	1	1	100	1	1			1
4034012	4034	147008	云天外	1	1	100	1	1			1
4034013	4034	159008	破阵曲	1	1	100	1	1			1
4034014	4034	126008	金雀台	1	1	100	1	1			1
4034015	4034	131001	糖果甜心	1	1	100	1	1			1
4034016	4034	151008	多情演绎	1	1	100	1	1			1
4034017	4034	148008	爆破艺术	1	1	100	1	1			1
4034018	4034	154008	恶兆之影	1	1	100	1	1			1
4034019	4034	146008	森屿渔歌	1	1	100	1	1			1
4034020	4034	160008	涤尽凡尘	1	1	100	1	1			1
4034021	4034	156008	闲暇时刻	1	1	100	1	1			1
4034022	4034	158008	沉沦永夜	1	1	100	1	1			1
4034023	4034	163008	报丧女妖	1	1	100	1	1			1
4034024	4034	132008	数理星辉	1	1	100	1	1			1
4034025	4034	155008	独家报道	1	1	100	1	1			1
4034026	4034	145008	失序狂澜	1	1	100	1	1			1
4034027	4034	135002	清凉夏日	1	1	100	1	1			1
4034028	4034	103017	鲸语海鸣	1	1	100	1	1			1
4034029	4034	102018	激潮之夏	1	1	100	1	1			1
4034030	4034	144002	夏夜风情	1	1	100	1	1			1
4034031	4034	103010	电音风暴	1	1	100	1	1			1
4034032	4034	103009	幽篁月韵	1	1	100	1	1			1
4034033	4034	104016	灵棰惊竹	1	1	100	1	1			1
4034034	4034	101018	茂林余音	1	1	100	1	1			1
4034035	4034	112002	冬季奇遇	1	1	100	1	1			1
4034036	4034	102017	闪亮捕猎者	1	1	100	1	1			1
4034037	4034	113002	菡萏曲	1	1	100	1	1			1
4034038	4034	114002	并蒂莲	1	1	100	1	1			1
4034039	4034	103021	心动疗愈	1	1	100	1	1			1
4034040	4034	141008	铃铃弥音	1	1	100	1	1			1
4034041	4034	136008	指尖芳菲	1	1	100	1	1			1
4034042	4034	152008	十二夜中人	1	1	100	1	1			1
4034043	4034	138001	守月歌	1	1	100	1	1			1
4034044	4034	128008	幸福时光	1	1	100	1	1			1
4034045	4034	150008	天使心	1	1	100	1	1			1
4034046	4034	103003	场外焦点	1	1	100	1	1			1
4034047	4034	102005	晚安故事	1	1	100	1	1			1
4034048	4034	101002	深蓝执法官	1	1	100	1	1			1
4034049	4034	103005	甜食守卫	1	1	100	1	1			1
4034050	4034	104007	浪花约会	1	1	100	1	1			1
4034051	4034	101012	企鹅冰山	1	1	100	1	1			1
4035001	4035	108006	涤荡者	1	1	100	1	1			1
4035002	4035	140008	囚鸟绮愿	1	1	100	1	1			1
4035003	4035	125008	架刑罪赎	1	1	100	1	1			1
4035004	4035	103009	幽篁月韵	1	1	100	1	1			1
4035005	4035	104016	灵棰惊竹	1	1	100	1	1			1
4035006	4035	101018	茂林余音	1	1	100	1	1			1
4035007	4035	139008	力比多之证	1	1	100	1	1			1
4035008	4035	112002	冬季奇遇	1	1	100	1	1			1
4035009	4035	113002	菡萏曲	1	1	100	1	1			1
4035010	4035	114002	并蒂莲	1	1	100	1	1			1
4035011	4035	131001	糖果甜心	1	1	100	1	1			1
4035012	4035	103021	心动疗愈	1	1	100	1	1			1
4035013	4035	141008	铃铃弥音	1	1	100	1	1			1
4035014	4035	136008	指尖芳菲	1	1	100	1	1			1
4035015	4035	152008	十二夜中人	1	1	100	1	1			1
4035016	4035	138001	守月歌	1	1	100	1	1			1
4035017	4035	128008	幸福时光	1	1	100	1	1			1
4036001	4036	3000002	猫眼石	9999	9999	1	1	1			1
4036002	4036	4100032	重组器	500	500	1	1	1			1
4036003	4036	4100036	UR纤维	100	100	8	1	1			1
4036004	4036	4100032	重组器	100	100	10	1	1			1
4036005	4036	4100036	UR纤维	10	10	50	1	1			1
4036006	4036	4100032	重组器	10	10	100	1	1			1
4036007	4036	4100036	UR纤维	5	5	180	1	1			1
4036008	4036	4100032	重组器	5	5	400	1	1			1
4036009	4036	3000003	新海币	10000	10000	250	1	1			1
4037001	4037	3000002	猫眼石	9999	9999	1	1	1			1
4037002	4037	5200009	专武材料自选箱	1000	1000	2	1	1			1
4037003	4037	4105023	超态绪能合金	100	100	7	1	1			1
4037004	4037	4105011	赤铜矿	50	50	75	1	1			1
4037005	4037	4105012	橄榄石	50	50	75	1	1			1
4037006	4037	4105013	堇青石	50	50	75	1	1			1
4037007	4037	4105011	赤铜矿	5	5	255	1	1			1
4037008	4037	4105012	橄榄石	5	5	255	1	1			1
4037009	4037	4105013	堇青石	5	5	255	1	1			1
4038001	4038	165008	碧翠丝-良宵如梦	1	1	10	1	1			1
4038002	4038	149008	阿芙萝-掌上淑女	1	1	15	1	1			1
4038003	4038	122008	赛琪-愈者疗心	1	1	15	1	1			1
4038004	4038	143008	埃尔芙-理性边界	1	1	15	1	1			1
4038005	4038	140008	多洛茜-囚鸟绮愿	1	1	15	1	1			1
4038006	4038	123008	赤沼莲-绘空事	1	1	15	1	1			1
4038007	4038	160008	塔拉-涤尽凡尘	1	1	15	1	1			1
4039001	4039	4190004	特化绪晶	3000	3000	5	1	1			1
4039002	4039	4190004	特化绪晶	1000	1000	40	1	1			1
4039003	4039	5200009	专武材料自选箱	50	50	150	1	1			1
4039004	4039	4105023	超态绪能合金	50	50	150	1	1			1
4039005	4039	4100032	重组器	50	50	100	1	1			1
4039006	4039	3000002	猫眼石	10000	10000	1	1	1			1
4039007	4039	3000002	猫眼石	1000	1000	60	1	1			1
4039008	4039	3000002	猫眼石	200	200	100	1	1			1
4039009	4039	3000002	猫眼石	100	100	100	1	1			1
4039010	4039	4100036	UR纤维	50	50	100	1	1			1
4039011	4039	4100031	固化器	50	50	94	1	1			1
4039012	4039	5200011	光之花自选礼盒	10	10	100	1	1			1
4040001	4040	138008	望舒-月胧吟	1	1	100	1	1			1
4040002	4040	135002	小曼-清凉夏日	1	1	150	1	1			1
4040003	4040	132008	赫德嘉-数理星辉	1	1	150	1	1			1
4040004	4040	125008	丝卡蕾特-架刑罪赎	1	1	150	1	1			1
4040005	4040	144001	千术-千术之王	1	1	150	1	1			1
4040006	4040	127001	祈-离梦蝶	1	1	150	1	1			1
4040007	4040	119008	玛莉娜-星月夜	1	1	150	1	1			1
4041001	4041	161008	斐恩-绚烂之雨	1	1	100	1	1			1
4041002	4041	135008	小曼-心动季节	1	1	150	1	1			1
4041003	4041	133008	识-风物诗	1	1	150	1	1			1
4041004	4041	123008	赤沼莲-絵空事	1	1	150	1	1			1
4041005	4041	101018	非天-茂林余音	1	1	150	1	1			1
4041006	4041	151008	黛蕾拉-多情演绎	1	1	150	1	1			1
4041007	4041	148008	凯菲尔-爆破艺术	1	1	150	1	1			1
4042001	4042	108006	涤荡者	1	1	100	1	1			1
4042002	4042	140008	囚鸟绮愿	1	1	100	1	1			1
4042003	4042	125008	架刑罪赎	1	1	100	1	1			1
4042004	4042	103009	幽篁月韵	1	1	100	1	1			1
4042005	4042	104016	灵棰惊竹	1	1	100	1	1			1
4042006	4042	101018	茂林余音	1	1	100	1	1			1
4042007	4042	139008	力比多之证	1	1	100	1	1			1
4042008	4042	112002	冬季奇遇	1	1	100	1	1			1
4042009	4042	113002	菡萏曲	1	1	100	1	1			1
4042010	4042	114002	并蒂莲	1	1	100	1	1			1
4042011	4042	131001	糖果甜心	1	1	100	1	1			1
4042012	4042	133008	风物诗	1	1	100	1	1			1
4042013	4042	123008	絵空事	1	1	100	1	1			1
4042014	4042	119008	星月夜	1	1	100	1	1			1
4042015	4042	103021	心动疗愈	1	1	100	1	1			1
4042016	4042	141008	铃铃弥音	1	1	100	1	1			1
4042017	4042	136008	指尖芳菲	1	1	100	1	1			1
4042018	4042	152008	十二夜中人	1	1	100	1	1			1
4042019	4042	138001	守月歌	1	1	100	1	1			1
4042020	4042	128008	幸福时光	1	1	100	1	1			1
4042021	4042	150008	天使心	1	1	100	1	1			1
4042022	4042	103003	场外焦点	1	1	100	1	1			1
4042023	4042	102005	晚安故事	1	1	100	1	1			1
4043001	4043	166008	超维解构	1	1	100	1	1			1
4043002	4043	163008	报丧女妖	1	1	150	1	1			1
4043003	4043	108006	涤荡者	1	1	150	1	1			1
4043004	4043	126008	金雀台	1	1	150	1	1			1
4043005	4043	147008	云天外	1	1	150	1	1			1
4043006	4043	159008	破阵曲	1	1	150	1	1			1
4043007	4043	145008	失序狂澜	1	1	150	1	1			1
4044001	4044	108006	涤荡者	1	1	100	1	1			1
4044002	4044	140008	囚鸟绮愿	1	1	100	1	1			1
4044003	4044	144001	千术之王	1	1	100	1	1			1
4044004	4044	133008	风物诗	1	1	100	1	1			1
4044005	4044	123008	絵空事	1	1	100	1	1			1
4044006	4044	119008	星月夜	1	1	100	1	1			1
4044007	4044	127001	离梦蝶	1	1	100	1	1			1
4044008	4044	125008	架刑罪赎	1	1	100	1	1			1
4044009	4044	122008	愈者疗心	1	1	100	1	1			1
4044010	4044	143008	理性边界	1	1	100	1	1			1
4044011	4044	149008	掌上淑女	1	1	100	1	1			1
4044012	4044	147008	云天外	1	1	100	1	1			1
4044013	4044	159008	破阵曲	1	1	100	1	1			1
4044014	4044	126008	金雀台	1	1	100	1	1			1
4044015	4044	131001	糖果甜心	1	1	100	1	1			1
4044016	4044	151008	多情演绎	1	1	100	1	1			1
4044017	4044	148008	爆破艺术	1	1	100	1	1			1
4044018	4044	154008	恶兆之影	1	1	100	1	1			1
4044019	4044	146008	森屿渔歌	1	1	100	1	1			1
4044020	4044	160008	涤尽凡尘	1	1	100	1	1			1
4044021	4044	156008	闲暇时刻	1	1	100	1	1			1
4044022	4044	158008	沉沦永夜	1	1	100	1	1			1
4044023	4044	163008	报丧女妖	1	1	100	1	1			1
4044024	4044	132008	数理星辉	1	1	100	1	1			1
4044025	4044	155008	独家报道	1	1	100	1	1			1
4044026	4044	145008	失序狂澜	1	1	100	1	1			1
4044027	4044	135002	清凉夏日	1	1	100	1	1			1
4044028	4044	103017	鲸语海鸣	1	1	100	1	1			1
4044029	4044	102018	激潮之夏	1	1	100	1	1			1
4044030	4044	144002	夏夜风情	1	1	100	1	1			1
4044031	4044	103010	电音风暴	1	1	100	1	1			1
4044032	4044	103009	幽篁月韵	1	1	100	1	1			1
4044033	4044	104016	灵棰惊竹	1	1	100	1	1			1
4044034	4044	101018	茂林余音	1	1	100	1	1			1
4044035	4044	112002	冬季奇遇	1	1	100	1	1			1
4044036	4044	102017	闪亮捕猎者	1	1	100	1	1			1
4044037	4044	113002	菡萏曲	1	1	100	1	1			1
4044038	4044	114002	并蒂莲	1	1	100	1	1			1
4044039	4044	104004	叛逆主张	1	1	100	1	1			1
4044040	4044	102013	暴走炮手	1	1	100	1	1			1
4044041	4044	104002	追风逐电	1	1	100	1	1			1
4044042	4044	103011	小小意外	1	1	100	1	1			1
4044043	4044	103021	心动疗愈	1	1	100	1	1			1
4044044	4044	141008	铃铃弥音	1	1	100	1	1			1
4044045	4044	136008	指尖芳菲	1	1	100	1	1			1
4044046	4044	152008	十二夜中人	1	1	100	1	1			1
4044047	4044	138001	守月歌	1	1	100	1	1			1
4044048	4044	128008	幸福时光	1	1	100	1	1			1
4044049	4044	150008	天使心	1	1	100	1	1			1
4044050	4044	103003	场外焦点	1	1	100	1	1			1
4044051	4044	102005	晚安故事	1	1	100	1	1			1
4044052	4044	101002	深蓝执法官	1	1	100	1	1			1
4044053	4044	103005	甜食守卫	1	1	100	1	1			1
4044054	4044	104007	浪花约会	1	1	100	1	1			1
4044055	4044	101012	企鹅冰山	1	1	100	1	1			1
4045001	4045	7103012	双生侠影	1	1	100	1	1			1
4045002	4045	7109002	白瑰绮晶	1	1	100	1	1			1
4045003	4045	7138008	月胧吟	1	1	100	1	1			1
4045004	4045	7153008	衍罪之渊	1	1	100	1	1			1
4045005	4045	7161008	绚烂之雨	1	1	100	1	1			1
4045006	4045	7157008	暗夜玫瑰	1	1	100	1	1			1
4045007	4045	7162008	暗巷深宵	1	1	100	1	1			1
4045008	4045	7164008	恶魔主宰	1	1	100	1	1			1
4045009	4045	7165008	良宵如梦	1	1	100	1	1			1
4045010	4045	7166008	超维解构	1	1	100	1	1			1
4045011	4045	7167008	猫猫特攻队	1	1	100	1	1			1
4045012	4045	7170008	纯洁者	1	1	100	1	1			1
4045013	4045	7169008	初之纯白	1	1	100	1	1			1
4046001	4046	102018	艾可-激潮之夏	1	1	100	1	1			1
4046002	4046	132008	赫德嘉-数理星辉	1	1	100	1	1			1
4046003	4046	104013	南弥生-奥秘花舞者	1	1	100	1	1			1
4046004	4046	149008	阿芙萝-掌上淑女	1	1	100	1	1			1
4046005	4046	103017	特莉丝-鲸语海鸣	1	1	100	1	1			1
4046006	4046	148008	凯菲尔-爆破艺术	1	1	100	1	1			1
4047001	4047	103012	双生侠影	1	1	100	1	1			1
4047002	4047	109002	白瑰绮晶	1	1	100	1	1			1
4047003	4047	138008	月胧吟	1	1	100	1	1			1
4047004	4047	153008	衍罪之渊	1	1	100	1	1			1
4047005	4047	161008	绚烂之雨	1	1	100	1	1			1
4047006	4047	157008	暗夜玫瑰	1	1	100	1	1			1
4047007	4047	162008	暗巷深宵	1	1	100	1	1			1
4047008	4047	164008	恶魔主宰	1	1	100	1	1			1
4047009	4047	165008	良宵如梦	1	1	100	1	1			1
4047010	4047	166008	超维解构	1	1	100	1	1			1
4047011	4047	167008	猫猫特攻队	1	1	100	1	1			1
4047012	4047	170008	纯洁者	1	1	100	1	1			1
4047013	4047	169008	初之纯白	1	1	100	1	1			1
4048001	4048	109002	白瑰绮晶	1	1	100	1	1			1
4048002	4048	161008	绚烂之雨	1	1	100	1	1			1
4048003	4048	165008	良宵如梦	1	1	100	1	1			1
4048004	4048	166008	超维解构	1	1	100	1	1			1
4048005	4048	167008	猫猫特攻队	1	1	100	1	1			1
4048006	4048	170008	纯洁者	1	1	100	1	1			1
4048007	4048	169008	初之纯白	1	1	100	1	1			1
4049001	4049	166008	超维解构	1	1	100	1	1			1
4049002	4049	170008	纯洁者	1	1	100	1	1			1
4049003	4049	165008	良宵如梦	1	1	100	1	1			1
4049004	4049	153008	衍罪之渊	1	1	100	1	1			1
4049005	4049	138008	月胧吟	1	1	100	1	1			1
4049006	4049	103012	双生侠影	1	1	100	1	1			1
4050001	4050	7108006	涤荡者	1	1	100	1	1			1
4050002	4050	7140008	囚鸟绮愿	1	1	100	1	1			1
4050003	4050	7139008	力比多之证	1	1	100	1	1			1
4050004	4050	7144001	千术之王	1	1	100	1	1			1
4050005	4050	7133008	风物诗	1	1	100	1	1			1
4050006	4050	7123008	絵空事	1	1	100	1	1			1
4050007	4050	7119008	星月夜	1	1	100	1	1			1
4050008	4050	7135008	心动季节	1	1	100	1	1			1
4050009	4050	7127001	离梦蝶	1	1	100	1	1			1
40500010	4050	7125008	架刑罪赎	1	1	100	1	1			1
40500011	4050	7122008	愈者疗心	1	1	100	1	1			1
40500012	4050	7143008	理性边界	1	1	100	1	1			1
40500013	4050	7149008	掌上淑女	1	1	100	1	1			1
40500014	4050	7147008	云天外	1	1	100	1	1			1
40500015	4050	7159008	破阵曲	1	1	100	1	1			1
40500016	4050	7126008	金雀台	1	1	100	1	1			1
40500017	4050	7131001	糖果甜心	1	1	100	1	1			1
40500018	4050	7151008	多情演绎	1	1	100	1	1			1
40500019	4050	7148008	爆破艺术	1	1	100	1	1			1
40500020	4050	7154008	恶兆之影	1	1	100	1	1			1
40500021	4050	7146008	森屿渔歌	1	1	100	1	1			1
40500022	4050	7160008	涤尽凡尘	1	1	100	1	1			1
40500023	4050	7156008	闲暇时刻	1	1	100	1	1			1
40500024	4050	7158008	沉沦永夜	1	1	100	1	1			1
40500025	4050	7163008	报丧女妖	1	1	100	1	1			1
40500026	4050	7132008	数理星辉	1	1	100	1	1			1
40500027	4050	7155008	独家报道	1	1	100	1	1			1
40500028	4050	7145008	失序狂澜	1	1	100	1	1			1
40500029	4050	7135002	清凉夏日	1	1	100	1	1			1
40500030	4050	7103017	鲸语海鸣	1	1	100	1	1			1
40500031	4050	7102018	激潮之夏	1	1	100	1	1			1
40500032	4050	7144002	夏夜风情	1	1	100	1	1			1
40500033	4050	7103010	电音风暴	1	1	100	1	1			1
40500034	4050	7103009	幽篁月韵	1	1	100	1	1			1
40500035	4050	7104016	灵棰惊竹	1	1	100	1	1			1
40500036	4050	7101018	茂林余音	1	1	100	1	1			1
40500037	4050	7112002	冬季奇遇	1	1	100	1	1			1
40500038	4050	7102017	闪亮捕猎者	1	1	100	1	1			1
40500039	4050	7113002	菡萏曲	1	1	100	1	1			1
40500040	4050	7114002	并蒂莲	1	1	100	1	1			1
40500041	4050	7104004	叛逆主张	1	1	100	1	1			1
40500042	4050	7102013	暴走炮手	1	1	100	1	1			1
40500043	4050	7104002	追风逐电	1	1	100	1	1			1
40500044	4050	7103011	小小意外	1	1	100	1	1			1
4051001	4051	108006	涤荡者	1	1	100	1	1			1
4051002	4051	140008	囚鸟绮愿	1	1	100	1	1			1
4051003	4051	139008	力比多之证	1	1	100	1	1			1
4051004	4051	144001	千术之王	1	1	100	1	1			1
4051005	4051	133008	风物诗	1	1	100	1	1			1
4051006	4051	123008	絵空事	1	1	100	1	1			1
4051007	4051	119008	星月夜	1	1	100	1	1			1
4051008	4051	135008	心动季节	1	1	100	1	1			1
4051009	4051	127001	离梦蝶	1	1	100	1	1			1
4051010	4051	125008	架刑罪赎	1	1	100	1	1			1
4051011	4051	122008	愈者疗心	1	1	100	1	1			1
4051012	4051	143008	理性边界	1	1	100	1	1			1
4051013	4051	149008	掌上淑女	1	1	100	1	1			1
4051014	4051	147008	云天外	1	1	100	1	1			1
4051015	4051	159008	破阵曲	1	1	100	1	1			1
4051016	4051	126008	金雀台	1	1	100	1	1			1
4051017	4051	131001	糖果甜心	1	1	100	1	1			1
4051018	4051	151008	多情演绎	1	1	100	1	1			1
4051019	4051	148008	爆破艺术	1	1	100	1	1			1
4051020	4051	154008	恶兆之影	1	1	100	1	1			1
4051021	4051	146008	森屿渔歌	1	1	100	1	1			1
4051022	4051	160008	涤尽凡尘	1	1	100	1	1			1
4051023	4051	156008	闲暇时刻	1	1	100	1	1			1
4051024	4051	158008	沉沦永夜	1	1	100	1	1			1
4051025	4051	163008	报丧女妖	1	1	100	1	1			1
4051026	4051	132008	数理星辉	1	1	100	1	1			1
4051027	4051	155008	独家报道	1	1	100	1	1			1
4051028	4051	145008	失序狂澜	1	1	100	1	1			1
4051029	4051	135002	清凉夏日	1	1	100	1	1			1
4051030	4051	103017	鲸语海鸣	1	1	100	1	1			1
4051031	4051	102018	激潮之夏	1	1	100	1	1			1
4051032	4051	144002	夏夜风情	1	1	100	1	1			1
4051033	4051	103010	电音风暴	1	1	100	1	1			1
4051034	4051	103009	幽篁月韵	1	1	100	1	1			1
4051035	4051	104016	灵棰惊竹	1	1	100	1	1			1
4051036	4051	101018	茂林余音	1	1	100	1	1			1
4051037	4051	112002	冬季奇遇	1	1	100	1	1			1
4051038	4051	102017	闪亮捕猎者	1	1	100	1	1			1
4051039	4051	113002	菡萏曲	1	1	100	1	1			1
4051040	4051	114002	并蒂莲	1	1	100	1	1			1
4051041	4051	104004	叛逆主张	1	1	100	1	1			1
4051042	4051	102013	暴走炮手	1	1	100	1	1			1
4051043	4051	104002	追风逐电	1	1	100	1	1			1
4051044	4051	103011	小小意外	1	1	100	1	1			1
4052001	4052	109002	白瑰绮晶	1	1	100	1	1			1
4052002	4052	103010	电音风暴	1	1	150	1	1			1
4052003	4052	103009	幽篁月韵	1	1	150	1	1			1
4052004	4052	112002	冬季奇遇	1	1	150	1	1			1
4052005	4052	131001	糖果甜心	1	1	150	1	1			1
4052006	4052	154008	恶兆之影	1	1	150	1	1			1
4052007	4052	155008	独家报道	1	1	150	1	1			1
4053001	4053	103012	双生侠影	1	1	100	1	1			1
4053002	4053	139008	力比多之证	1	1	150	1	1			1
4053003	4053	104004	叛逆主张	1	1	150	1	1			1
4053004	4053	102013	暴走炮手	1	1	150	1	1			1
4053005	4053	158008	沉沦永夜	1	1	150	1	1			1
4053006	4053	154008	恶兆之影	1	1	150	1	1			1
4053007	4053	131001	糖果甜心	1	1	150	1	1			1
