id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	bagUsed	redPoint	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5112023	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4030	1	1	50%熊猫猫球箱	50%熊貓貓球箱	50% Pandy Chest	ZM	/	กล่อง​แค​ทบ​อล​เหมียว​แพนด้า​ 50%​	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	有50%概率获得熊猫猫球。	有50%概率獲得熊貓貓球。	50% chance to get Pandy.	ZM	/	มีโอกาส​ 50%​ ที่จะ​ได้รับ​แค​ทบ​อล​เหมียว​แพนด้า​
5112024	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4031	1	1	限定战斗员核心随机箱	限定戰鬥員核心隨機箱	Random Limited Combatant Core Chest	ZM	/	กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​ลิมิเต็ด​	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项：涤荡者核心*1,囚鸟绮愿核心*1,架刑罪赎核心*1,离梦蝶核心*1,千术之王核心*1,风物诗核心*1,絵空事核心*1,星月夜核心*1,愈者疗心核心*1,理性边界核心*1,掌上淑女核心*1,云天外核心*1,破阵曲核心*1,金雀台核心*1,糖果甜心核心*1,多情演绎核心*1,爆破艺术核心*1,心动季节核心*1,恶兆之影核心*1,森屿渔歌核心*1,涤尽凡尘核心*1,力比多之证核心*1,闲暇时刻核心*1,沉沦永夜核心*1,报丧女妖核心*1,数理星辉核心*1,独家报道核心*1,失序狂澜核心*1。	使用後隨機獲得一項：滌蕩者核心*1,囚鳥綺願核心*1,架刑罪贖核心*1,離夢蝶核心*1,千術之王核心*1,風物詩核心*1,絵空事核心*1,星月夜核心*1,愈者療心核心*1,理性邊界核心*1,掌上淑女核心*1,雲天外核心*1,破陣曲核心*1,金雀台核心*1,糖果甜心核心*1,多情演繹核心*1,爆破藝術核心*1,心動季節核心*1,惡兆之影核心*1,森嶼漁歌核心*1,滌盡凡塵核心*1,力比多之證核心*1,閒暇時刻核心*1,沉淪永夜核心*1,報喪女妖核心*1,數理星輝核心*1,獨家報導核心*1,失序狂瀾核心*1。	Obtain one of the following items at random: Combat Mode Core*1, Cageling Wish Core*1, Pure Redemption Core*1, Butterfly Dream Core*1, Tricky Wicky Core*1, Ode to Seasons Core*1, Pipe Dream Core*1, Popping Star Core*1, Spiritual Healing Core*1, Edge of Reason Core*1, Pocket Maiden Core*1, Beyond Skies Core*1, Fury Unleashed Core*1, Bound Wings Core*1, Candy Sweetheart Core*1, Love in Full Bloom Core*1, Art of Blast Core*1, Sweet Season Core*1, Eclipse of Omen Core*1, Ballad of Isles Core*1, The Unburdened Core*1, Eros's Blessing Core*1, Purrfect Pastime Core*1, Lulled into Night Core*1, Banshee of Sorrow Core*1, Scholar's Beacon Core*1, Scoop Seeker Core*1, Riptide of Disorder Core*1	ZM	/	หลัง​ใช้งาน​ สุ่ม​ได้รับ​หนึ่ง​อย่าง​จาก​รายการ​:​ แกน​หลัก​คอม​แบ​ท​โหมด​ x1​ ;​ แกน​หลัก​ปรารถนา​พัน​ธนา​ x1​ ;​ แกน​หลัก​บาป​บริสุทธิ์​ x1​ ;​ แกน​หลัก​ผีเสื้อ​ใน​ฝัน​ x1​ ;​ แกน​หลัก​รา​นี​แห่ง​กลอุบาย​ x1​ ;​ แกน​หลัก​ลำนำ​สุข​นิรันดร์​ x1​ ;​ แกน​หลัก​เงามืด​มายา​ x1​ ;​ แกน​หลัก​คืน​ดาว​พราว​จันทร์​ x1​ ;​ แกน​หลัก​วิ​ญญา​อารักษ์​ x1​ ;​ แกน​หลัก​ตรรกะ​ไร้​ขอบเขต​ x1​ ;​ แกน​หลัก​เจ้าหญิง​ตัว​น้อย​ x1​ ;​ แกน​หลัก​เทพี​หมู่​ดาว​ x1​ ;​ แกน​หลัก​ทำนอง​สังหาร​ x1​ ;​ แกน​หลัก​วิหค​ทองคำ​ x1​ ;​ แกน​หลัก​แคน​ดี้​หวานใจ​ x1​ ;​ แกน​หลัก​ความรัก​ผลิบาน​ x1​ ;​ แกน​หลัก​ศิลปะ​กัมป​นาท​ x1​ ;​ แกน​หลัก​ฤดู​แห่ง​รัก​ x1​ ;​ แกน​หลัก​ผู้ส่งสาร​แห่ง​ความมืด​ x1​ ;​ แกน​หลัก​บทกวี​แห่ง​คาบสมุทร​ x1​ ;​ แกน​หลัก​วารี​พิสุทธิ์​ x1​ ;​ แกน​หลัก​ตัวตน​แห่ง​ราคะ​ x1​ ;​ แกน​หลัก​วัย​ฝัน​วัน​สบาย​ x1​ ;​ แกน​หลัก​หลับใหล​ไร้​ฝัน​ x1​ ;​ แกน​หลัก​ถ้อยคำ​ยมทูต​ x1​ ;​ แกน​หลัก​ตรรกะ​เจิด​จรัส​ x1​ ;​ แกน​หลัก​นัก​ล่า​ส​กู​ป​เด็ด​ x1​ ;​ แกน​หลัก​คลื่น​ลม​ผันผวน​ x1​
5112025	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4032	1	1	乐透-随机核心宝箱	樂透-隨機核心寶箱	Mystery - Random Core Chest	ZM	/	หีบลอตเตอรีสุ่มแกนหลัก	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项：猫眼石*9999,光暗战斗员核心随机箱*100,光暗战斗员核心随机箱*10,限定战斗员核心随机箱*100,限定战斗员核心随机箱*10,限定战斗员核心随机箱*3,限定战斗员核心随机箱*1,常态绪晶*100,扫荡券*1。	使用後隨機獲得一項：貓眼石*9999,光暗戰鬥員核心隨機箱*100,光暗戰鬥員核心隨機箱*10,限定戰鬥員核心隨機箱*100,限定戰鬥員核心隨機箱*10,限定戰鬥員核心隨機箱*3,限定戰鬥員核心隨機箱*1,常態緒晶*100,掃蕩券*1。	Use to obtain one random item: Opal*9999, Random Luminox Combatant Chest*100, Random Luminox Combatant Chest*10, Random Limited Combatant Core Chest*100, Random Limited Combatant Core Chest*10, Random Limited Combatant Core Chest*3, Random Limited Combatant Core Chest*1, Standard Pathite*100, Raid Voucher*1.	ZM	/	หลัง​ใช้งาน​ สุ่ม​ได้รับ​หนึ่ง​อย่าง​จาก​รายการ​:​ โอ​ปอ​ล​ x9,999​ ;​ กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​แสง​มืด​ x100​ ;​ กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​แสง​มืด​ x10​ ;​ กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​ลิมิเต็ด​ x100​ ;​ กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​ลิมิเต็ด​ x10​ ;​ กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​ลิมิเต็ด​ x3​ ;​ กล่อง​สุ่ม​แกน​หลัก​ตัวละคร​ลิมิเต็ด​ x1​ ;​ พา​ไธต์​ทั่วไป​ x100​ ;​ ตั๋ว​กวาดล้าง​ x1​
5112026	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4033	1	1	乐透-随机猫眼石宝箱	樂透-隨機貓眼石寶箱	Mystery - Random Opal Chest	ZM	/	หีบลอตเตอรีสุ่มโอปอล	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项：猫眼石*1000,猫眼石*500,猫眼石*200,猫眼石*100,猫眼石*50,猫眼石*20,猫眼石*10,常态绪晶*100,扫荡券*1。	使用後隨機獲得一項：貓眼石*1000,貓眼石*500,貓眼石*200,貓眼石*100,貓眼石*50,貓眼石*20,貓眼石*10,常態緒晶*100,掃蕩券*1。	Use to obtain one random item: Opal*1000, Opal*500, Opal*200, Opal*100, Opal*50, Opal*20, Opal*10, Standard Pathite*100, Raid Voucher*1.	ZM	/	หลัง​ใช้งาน​ สุ่ม​ได้รับ​หนึ่ง​อย่าง​จาก​รายการ​:​ โอ​ปอ​ล​ x1,000​ ;​ โอ​ปอ​ล​ x500​ ;​ โอ​ปอ​ล​ x200​ ;​ โอ​ปอ​ล​ x100​ ;​ โอ​ปอ​ล​ x50​ ;​ โอ​ปอ​ล​ x20​ ;​ โอ​ปอ​ล​ x10​ ;​ พา​ไธต์​ทั่วไป​ x100​ ;​ ตั๋ว​กวาดล้าง​ x1​
5112027	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4034	1	1	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	随机获得一个SSR战斗员：涤荡者;囚鸟绮愿;千术之王;风物诗;絵空事;星月夜;离梦蝶;架刑罪赎;愈者疗心;理性边界;掌上淑女;云天外;破阵曲;金雀台;糖果甜心;多情演绎;爆破艺术;恶兆之影;森屿渔歌;涤尽凡尘;闲暇时刻;沉沦永夜;报丧女妖;数理星辉;独家报道;失序狂澜;清凉夏日;鲸语海鸣;激潮之夏;夏夜风情;电音风暴;幽篁月韵;灵棰惊竹;茂林余音;冬季奇遇;闪亮捕猎者;菡萏曲;并蒂莲;心动疗愈;铃铃弥音;指尖芳菲;十二夜中人;守月歌;幸福时光;天使心;场外焦点;晚安故事;深蓝执法官;甜食守卫;浪花约会;企鹅冰山。	隨機獲得一個SSR戰鬥員：滌蕩者;囚鳥綺願;千術之王;風物詩;絵空事;星月夜;離夢蝶;架刑罪贖;愈者療心;理性邊界;掌上淑女;雲天外;破陣曲;金雀台;糖果甜心;多情演繹;爆破藝術;惡兆之影;森嶼漁歌;滌盡凡塵;閒暇時刻;沉淪永夜;報喪女妖;數理星輝;獨家報導;失序狂瀾;清涼夏日;鯨語海鳴;激潮之夏;夏夜風情;電音風暴;幽篁月韻;靈棰驚竹;茂林餘音;冬季奇遇;閃亮捕獵者;菡萏曲;並蒂蓮;心動療愈;鈴鈴彌音;指尖芳菲;十二夜中人;守月歌;幸福時光;天使心;場外焦點;晚安故事;深藍執法官;甜食守衛;浪花約會;企鵝冰山。	Randomly receive an SSR Combatant: Combat Mode, Cageling Wish, Tricky Wicky, Ode to Seasons, Pipe Dream, Popping Star, Butterfly Dream, Pure Redemption, Spiritual Healing, Edge of Reason, Pocket Maiden, Beyond Skies, Fury Unleashed, Bound Wings, Candy Sweetheart, Love in Full Bloom, Art of Blast, Eclipse of Omen, Ballad of Isles, The Unburdened, Purrfect Pastime, Lulled into Night, Banshee of Sorrow, Scholar's Beacon, Scoop Seeker, Riptide of Disorder, Splash Delight, Cetacean Echoes, Riptide Summers, Midsummer Veil, Electro Storm, Alluring Crescent, Pulse of Elegance, Emerald Tune, Winter Encounter, Sparkle Hunter, Ode to Lotus, Twin Lotus, Heartfelt Healing, Vibrant Melinndy, Innocent Fragrance, Twelfth Night, Lunarsong, Moments of Joy, Seraphic Soul, Sideline Spotlight, Bedtime Tale, Deep Blue Enforcer, Dessert Guardian, Waves & Rides, or Frosty Flippers.	以下のSSR戦闘員からランダムで1つ獲得：穢れを浄化せし者、カナリアの冀求、イカサマ女王、風物詩、絵空事、パンクダッシュ、夢見る胡蝶、断罪なる磔刑、心癒しの杏林、理性の縁、ポケットメイデン、雲天外、破陣楽、金雀台、キャンディー・スイーティ、多情デダクション、爆発の大作、悪兆の影、森の島に響く漁歌、俗塵浄化、ゴロゴロ日和、永久なる夜の底へ、葬送のバンシー、ラプラスの孤星、独占スクープ、秩序無き海にて、ひとくち夏気分、青水無月の鯨の声、潮衝サマーデイズ、ミラクルサマーナイト、エレクトロストーム、幽篁月韻、青竹揺るる、茂林余韻、スノーフェアリー、シャイニングハンター、菡萏曲、双生蓮、ときめく癒やし、嫋々たる鈴の音、十二夜をゆく者、月守りの歌、至福のひと時、エンジェルハート、オフサイトフォーカス、スリープストーリー、群青のエンフォーサー、スイーツガーディアン、サーフィンデート、ペンギン氷山。	아래 SSR 전투원 중 랜덤으로 1명 획득. 메이드,새장 속 소원,트릭의 제왕,자연의 시,비현실,팝핑 캔디,나비와 꿈,십자가 위의 용서,마인드 힐러,이성의 경계,포켓 레이디,스카이윙,파진곡,금빛참새,스위트하트,멀티 이모션,폭발은 예술,불길의 징조,숲과 어부의 노래,세속 씻는 자,한가한 시간,윤회칠야,밴시의 화신,별빛의 공식,단독 보도,질서 삼킨 파도,청량한 여름날,고래의 노래,격랑과 여름,썸머 이브,일렉트로닉 스톰,죽림 속 달빛,죽림 여왕,무림의 여운,스노우 페어리,샤이닝 헌터,청아한 연꽃,두개의 연꽃,심쿵 메이드,경쾌한 멜로디,피어난 꽃,열두 번째 밤,달의 노래,블리스,엔젤하트,아웃포커스,굿 나잇 스토리,검푸른 법무관,디저트 가디언,물보라 데이트,펭귄 아이스버그.	เมื่อ​ใช้งาน​ สุ่ม​รับ​ตัวละคร​ SSR​ หนึ่ง​ตัว​:​ คอม​แบ​ท​โหมด​ ;​ ปรารถนา​พัน​ธนา​ ;​ รา​นี​แห่ง​กลอุบาย​ ;​ ลำนำ​สุข​นิรันดร์​ ;​ เงามืด​มายา​ ;​ คืน​ดาว​พราว​จันทร์​ ;​ ผีเสื้อ​ใน​ฝัน​ ;​ บาป​บริสุทธิ์​ ;​ วิ​ญญา​อารักษ์​ ;​ ตรรกะ​ไร้​ขอบเขต​ ;​ เจ้าหญิง​ตัว​น้อย​ ;​ เทพี​หมู่​ดาว​ ;​ ทำนอง​สังหาร​ ;​ วิหค​ทองคำ​ ;​ แคน​ดี้​หวานใจ​ ;​ ความรัก​ผลิบาน​ ;​ ศิลปะ​กัม​ปนาท​ ;​ ผู้ส่งสาร​แห่ง​ความมืด​ ;​ บทกวี​แห่ง​คาบสมุทร​ ;​ วารี​พิสุทธิ์​ ;​ วัย​ฝัน​วัน​สบาย​ ;​ หลับใหล​ไร้​ฝัน​ ;​ ถ้อยคำ​ยมทูต​ ;​ ตรรกะ​เจิด​จรัส​ ;​ นัก​ล่า​ส​กู​ป​เด็ด​ ;​ คลื่น​ลม​ผันผวน​ ;​ เย็นฉ่ำ​คลาย​ร้อน​ ;​ ซิมโฟนี​แห่ง​ท้องทะเล​ ;​ ซัมเมอร์​เวฟ​ ;​ เสน่ห์​ค่ำ​ซัมเมอร์​ ;​ อิ​เล็ก​โทร​สตอร์ม​ ;​ เสน่ห์​จันทร์​เสี้ยว​ ;​ จังหวะ​ลวง​ใจ​ ;​ บทเพลง​พฤกษา​ ;​ หิมะ​แรก​พบ​ ;​ นัก​ล่า​ประกาย​แสง​ ;​ นลิน​ขับขาน​ ;​ นลิน​ร่วม​เคียง​ ;​ เยียวยา​ด้วยใจ​ ;​ ทำนอง​คลอง​ใจ​ ;​ บุปผา​รัญจวน​ ;​ เงา​แห่ง​ราตรี​ ;​ ทำนอง​พิทักษ์​จันทรา​ ;​ โมเมนต์​ความสุข​ ;​ ทูตสวรรค์​ ;​ เชียร์ลีดเดอร์​ ;​ นิทาน​ฝันหวาน​ ;​ ผู้พิทักษ์​ท้องทะเล​ ;​ ผู้พิทักษ์​ขนมหวาน​ ;​ เกลียวคลื่น​แห่ง​รัก​ ;​ เพนกวิน​ขั้วโลก​
5112028	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4035	1	1	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	随机获得一个SSR战斗员：涤荡者;囚鸟绮愿;架刑罪赎;幽篁月韵;灵棰惊竹;茂林余音;力比多之证;冬季奇遇;菡萏曲;并蒂莲;糖果甜心;心动疗愈;铃铃弥音;指尖芳菲;十二夜中人;守月歌;幸福时光。	隨機獲得一個SSR戰鬥員：滌蕩者;囚鳥綺願;架刑罪贖;幽篁月韻;靈棰驚竹;茂林餘音;力比多之證;冬季奇遇;菡萏曲;並蒂蓮;糖果甜心;心動療愈;鈴鈴彌音;指尖芳菲;十二夜中人;守月歌;幸福時光。	Randomly receive an SSR Combatant: Combat Mode, Cageling Wish, Pure Redemption, Alluring Crescent, Pulse of Elegance, Emerald Tune, Eros's Blessing, Winter Encounter, Ode to Lotus, Twin Lotus, Candy Sweetheart, Heartfelt Healing, Vibrant Melinndy, Innocent Fragrance, Twelfth Night, Lunarsong, Moments of Joy.	以下のSSR戦闘員からランダムで1つ獲得：穢れを浄化せし者、カナリアの冀求、断罪なる磔刑、幽篁月韻、青竹揺るる、茂林余韻、リビドーの証、スノーフェアリー、菡萏曲、双生蓮、キャンディー・スイーティ、ときめく癒やし、嫋々たる鈴の音、指先の香り、十二夜をゆく者、月守りの歌、至福のひと時。	아래 SSR 전투원 중 랜덤으로 1명 획득. 메이드,새장 속 소원,십자가 위의 용서,죽림 속 달빛,죽림 여왕,무림의 여운,리비도,스노우 페어리,청아한 연꽃,두개의 연꽃,스위트하트,심쿵 메이드,경쾌한 멜로디,피어난 꽃,열두 번째 밤,달의 노래,블리스.	สุ่ม​ได้รับ​ตัวละคร​ SSR​ หนึ่ง​ตัว​:​ คอม​แบ​ท​โหมด​ ;​ ปรารถนา​พัน​ธนา​ ;​ บาป​บริสุทธิ์​ ;​ เสน่ห์​จันทร์​เสี้ยว​ ;​ จังหวะ​ลวง​ใจ​ ;​ บทเพลง​พฤกษา​ ;​ ตัวตน​แห่ง​ราคะ​ ;​ หิมะ​แรก​พบ​ ;​ นลิน​ขับขาน​ ;​ นลิน​ร่วม​เคียง​ ;​ แคน​ดี้​หวานใจ​ ;​ เยียวยา​ด้วยใจ​ ;​ ทำนอง​คลอง​ใจ​ ;​ บุปผา​รัญจวน​ ;​ เงา​แห่ง​ราตรี​ ;​ ทำนอง​พิทักษ์​จันทรา​ ;​ โมเมนต์​ความสุข​
5112029	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4036	1	1	随机装备养成	隨機裝備養成	Random Eqp. Upgrade	ZM	/	พัฒนาอุปกรณ์แบบสุ่ม	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项：猫眼石*9999,重组器*500,UR纤维*100,重组器*100,UR纤维*10,重组器*10,UR纤维*5,重组器*5,新海币*10000。	使用後隨機獲得一項：貓眼石*9999,重組器*500,UR纖維*100,重組器*100,UR纖維*10,重組器*10,UR纖維*5,重組器*5,新海幣*10000。	Obtain one of the following items: Opal*9999, Recombinator*500, UR Fiber*100, Recombinator*100, UR Fiber*10, Recombinator*10, UR Fiber*5, Recombinator*5, or Catto Coin*10,000.	ZM	/	เมื่อ​ใช้งาน​ สุ่ม​รับ​หนึ่ง​อย่าง​จาก​รายการ​:​ โอ​ปอ​ล​ x9,999​ ;​ ตัว​รี​คอม​โพส​ x500​ ;​ ไฟเบอร์​ UR​ x100​ ;​ ไฟเบอร์​ UR​ x10​ ;​ ไฟเบอร์​ UR​ x5​ ;​ เหรียญ​แค​ทโตะ​ x10,000​
5112030	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4037	1	1	随机专武养成	隨機專武養成	Random PW Upgrade	ZM	/	พัฒนาอาวุธเฉพาะแบบสุ่ม	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项：猫眼石*9999,专武材料自选箱*1000,超态绪能合金*100,赤铜矿*50,橄榄石*50,堇青石*50,赤铜矿*5,橄榄石*5,堇青石*5。	使用後隨機獲得一項：貓眼石*9999,專武材料自選箱*1000,超態緒能合金*100,赤銅礦*50,橄欖石*50,堇青石*50,赤銅礦*5,橄欖石*5,堇青石*5。	Obtain one of the following items: Opal*9999, PW Material Selector Chest*1000, Hyper-Pathos Energy Alloy*100, Cuprite*50, Olivine*50, Cordierite*50, Cuprite*5, Olivine*5, or Cordierite*5.	ZM	/	เมื่อ​ใช้งาน​ สุ่ม​รับ​หนึ่ง​อย่าง​จาก​รายการ​:​ โอ​ปอ​ล​ x9,999​ ;​ หีบ​เลือก​วัตถุดิบ​อาวุธ​เฉพาะ​ x1,000​ ;​ อัลลอยด์​พา​โธส​พลัง​ขั้นสูง​ x100​ ;​ คู​ไพ​รต์​ x50​ ;​ เพริด​อต​ x50​ ;​ คอร์​เดีย​ไรต์​ x50​ ;​ คู​ไพ​รต์​ x5​ ;​ เพริด​อต​ x5​ ;​ คอร์​เดีย​ไรต์​ x5​
5112031	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4038	1	1	概率获得光暗战斗员宝箱	概率獲得光暗戰鬥員寶箱	a Luminox Combt. Chest. (Chance)	光暗戦闘員宝箱・確率	확률 획득 블랙&화이트 전투원 상자	หีบเอเจนต์แสงมืด (สุ่มรับ)	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项，光暗战斗员获得概率为10%，其余SSR战斗员获得概率为15%。	使用後隨機獲得一項，光暗戰鬥員獲得概率為10%，其餘SSR戰鬥員獲得概率為15%。	Use to receive one random reward. Luminox Combatants Drop rate: 10%; other SSR Combatants 15%.	使用後、ランダムで1つを獲得できる。光暗戦闘員の排出確率は10％、その他のSSR戦闘員の排出確率は15％となります。	사용 시 무작위로 1종을 획득하며, 블랙&화이트 전투원 획득 확률은 10%, 기타 SSR 전투원 획득 확률은 15%입니다.	เมื่อ​ใช้งาน​ สุ่ม​ได้รับ​หนึ่ง​อย่าง​ โดย​มีโอกาส​ 10%​ ที่จะ​ได้รับ​ตัวละคร​แสง​มืด​ และ​มีโอกาส​ 15%​ ที่จะ​ได้รับ​ตัวละคร​ SSR​ อื่นๆ​
5112032	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4039	1	1	特化绪晶利息随机箱	特化緒晶利息隨主機殼	Refined Pathite Bonus Chest	ZM	/	กล่อง​สุ่ม​โบนัส​พา​ไธต์​พิเศษ​	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项：猫眼石*10000,特化绪晶*3000,特化绪晶*1000,猫眼石*1000,猫眼石*200,猫眼石*100,专武材料自选箱*50,超态绪能合金*50,重组器*50,UR纤维*50,固化器*50,光之花自选礼盒*10。	使用後隨機獲得一項：貓眼石*10000,特化緒晶*3000,特化緒晶*1000,貓眼石*1000,貓眼石*200,貓眼石*100,專武材料自選箱*50,超態緒能合金*50,重組器*50,UR纖維*50,固化器*50,光之花自選禮盒*10。	Randomly obtain one of the following items: Opal*10000, Refined Pathite*3000, Refined Pathite*1000, Opal*1000, Opal*200, Opal*100, PW Material Selector Chest*50, Hyper-Pathos Energy Alloy*50, Recombinator*50, UR Fibers*50, Refinement Lock*50, Flower of Light Selector Box*10.	ZM	/	เมื่อ​ใช้งาน​ สุ่ม​รับ​หนึ่ง​อย่าง​จาก​รายการ​:​ โอ​ปอ​ล​ x10,000​ ;​ พา​ไธต์​พิเศษ​ x3,000​ ;​ พา​ไธต์​พิเศษ​ x1,000​ ;​ โอ​ปอ​ล​ x1,000​ ;​ โอ​ปอ​ล​ x200​ ;​ โอ​ปอ​ล​ x100​ ;​ หีบ​เลือก​วัตถุดิบ​อาวุธ​เฉพาะ​ x50​ ;​ อัลลอยด์​พา​โธส​พลัง​ขั้นสูง​ x50​ ;​ ตัว​รี​คอม​โพส​ x50​ ;​ ไฟเบอร์​ UR​ x50​ ;​ คอร์​เสริม​สมรรถนะ​ x50​ ;​ หีบ​เลือก​ดอกไม้​แห่ง​แสง​ x10​
5112033	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4040	1	1	概率获得光暗战斗员宝箱	概率獲得光暗戰鬥員寶箱	a Luminox Combt. Chest. (Chance)	光暗戦闘員宝箱・確率	확률 획득 블랙&화이트 전투원 상자	หีบเอเจนต์แสงมืด (สุ่มรับ)	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项，光暗战斗员获得概率为10%，其余SSR战斗员获得概率为15%	使用後隨機獲得一項，光暗戰鬥員獲得概率為10%，其餘SSR戰鬥員獲得概率為15%	Use to receive one random reward. Luminox Combatants Drop rate: 10%; other SSR Combatants 15%.	使用後、ランダムで1つを獲得できる。光暗戦闘員の排出確率は10％、その他のSSR戦闘員の排出確率は15％となります。	사용 시 무작위로 1종을 획득하며, 블랙&화이트 전투원 획득 확률은 10%, 기타 SSR 전투원 획득 확률은 15%입니다.	เมื่อ​ใช้งาน​ สุ่ม​รับ​หนึ่ง​อย่าง​ โดย​มีโอกาส​ 10%​ ที่จะ​ได้รับ​ตัวละคร​แสง​มืด​ และ​มีโอกาส​ 15%​ ที่จะ​ได้รับ​ตัวละคร​ SSR​ อื่นๆ​
5112034	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4041	1	1	概率获得光暗战斗员宝箱	概率獲得光暗戰鬥員寶箱	a Luminox Combt. Chest. (Chance)	光暗戦闘員宝箱・確率	확률 획득 블랙&화이트 전투원 상자	หีบเอเจนต์แสงมืด (สุ่มรับ)	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机获得一项，光暗战斗员获得概率为10%，其余SSR战斗员获得概率为15%	使用後隨機獲得一項，光暗戰鬥員獲得概率為10%，其餘SSR戰鬥員獲得概率為15%	Use to receive one random reward. Luminox Combatants Drop rate: 10%; other SSR Combatants 15%.	使用後、ランダムで1つを獲得できる。光暗戦闘員の排出確率は10％、その他のSSR戦闘員の排出確率は15％となります。	사용 시 무작위로 1종을 획득하며, 블랙&화이트 전투원 획득 확률은 10%, 기타 SSR 전투원 획득 확률은 15%입니다.	เมื่อ​ใช้งาน​ สุ่ม​รับ​หนึ่ง​อย่าง​ โดย​มีโอกาส​ 10%​ ที่จะ​ได้รับ​ตัวละคร​แสง​มืด​ และ​มีโอกาส​ 15%​ ที่จะ​ได้รับ​ตัวละคร​ SSR​ อื่นๆ​
