id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
8000612	80	801	1	999	3000003	100	280	8000612;4	6:goods_icon_8000612				1	蓝鲭鱼	藍鯖魚	Pacific Mackerel	サバ	고등어	ปลาซาบะ	维克多酒店产出的鱼获。可用于制作料理。	維克多酒店產出的魚獲。可用於製作料理。	Caught from Victor Hotel. Used as an ingredient.	ホテルヴィクトルの漁獲。料理製作にも使われる。	빅터 호텔에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	推荐食用方法是加上佐料来一次香喷喷的烧烤，再配上一罐清凉的饮料就更棒了！\n<color=#f94dc1>TIPS</color>：使用「维克多1星鱼饵」时有更大概率出现。	推薦食用方法是加上佐料來一次香噴噴的燒烤，再配上一罐清涼的飲料就更棒了！\n<color=#f94dc1>TIPS</color>：使用「維克多1星魚餌」時有更大機率出現。	The recommended way to enjoy it is by grilling it with seasonings and pairing it with a refreshing beverage.\n<color=#f94dc1>Tip</color>: Using 1★ Victor Bait increases the chances of encountering it.	サバと言ったら塩焼き！料理酒をかけてから焼くことで風味よく、ふっくらと仕上がる。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★1」使用時に出現率アップ。	추천하는 요리 방법은 양념을 곁들여 바베큐 해 먹는 것이다. 거기에 시원한 음료수 한 캔을 곁들이면 금상첨화!\n<color=#f94dc1>TIPS</color>: 「빅터 1★ 미끼」를 사용하면 더 높은 확률로 등장한다.	วิธี​แนะนำ​ใน​การ​รับประทาน​คือ​ปรุงรส​ให้​เข้มข้น​แล้ว​นำ​ไป​ย่าง​หอม​ๆ​ เสิร์ฟ​พร้อม​เครื่องดื่ม​เย็น​ๆ​ สัก​กระป๋อง​!\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 1★​]​
8000622	80	801	1	999	3000003	100	280	8000622;6	6:goods_icon_8000622				1	黄翼刺尾鱼	黃翼刺尾魚	Yellowfin Surgeonfish	クロハギ	황 지느러미 쥐돔	ปลาหางหนามปีกเหลือง	维克多酒店产出的鱼获。可用于离岛空运的筹备。	維克多酒店產出的魚獲。可用於離島空運的籌備。	Caught from Victor Hotel. Can be used for Air Express preparation.	ホテルヴィクトルの漁獲。離島空便の準備にも使われる。	빅터 호텔에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	扁平的杂食性海鱼，蓝色的身体与黄色的条纹配合着相得益彰。\n<color=#f94dc1>TIPS</color>：使用「维克多1星鱼饵」时有更大概率出现。	扁平的雜食性海魚，藍色的身體與黃色的條紋配合著相得益彰。\n<color=#f94dc1>TIPS</color>：使用「維克多1星魚餌」時有更大機率出現。	This flat, omnivorous sea fish boasts a striking blue body adorned with complementing yellow stripes.\n<color=#f94dc1>Tip</color>: Using 1★ Victor Bait increases the chances of encountering it.	雑食性の魚。平べったい体は鮮やかな縞模様で覆われている。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★1」使用時に出現率アップ。	납작한 잡식성 바다 물고기이다. 파란 몸에 노란 줄무늬가 조화를 이룬다.\n<color=#f94dc1>TIPS</color>: 「빅터 1★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ทะเล​ที่​มี​ลำตัว​แบน​และ​กิน​ได้​ทั้ง​พืช​และ​สัตว์​ ลำตัว​สีน้ำเงิน​ที่​ตัด​กับ​ลาย​สีเหลือง​ดู​โดดเด่น​และ​สวยงาม​อย่าง​ลงตัว​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 1★​]​
8000621	80	801	2	999	3000003	120	280	8000621;6	6:goods_icon_8000621				1	黑豹小丑鱼	黑豹小丑魚	Amphiprion Sebae	ブラックオセラリス	블랙 아네모네 피쉬	ปลาการ์ตูนสีดำ	维克多酒店产出的鱼获。可用于离岛空运的筹备。	維克多酒店產出的魚獲。可用於離島空運的籌備。	Caught from Victor Hotel. Can be used for Air Express preparation.	ホテルヴィクトルの漁獲。離島空便の準備にも使われる。	빅터 호텔에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	给自己换了一身衣服的小丑鱼，看上去应该会很受非主流人士的喜爱。\n<color=#f94dc1>TIPS</color>：使用「维克多2星鱼饵」时有更大概率出现。	給自己換了一身衣服的小丑魚，看上去應該會很受非主流人士的喜愛。\n<color=#f94dc1>TIPS</color>：使用「維克多2星魚餌」時有更大機率出現。	A clownfish that has donned a new attire, likely to be popular among non-mainstream individuals.\n<color=#f94dc1>Tip</color>: Using 2★ Victor Bait increases the chances of encountering it.	カクレクマノミの一種、個性的な色彩で密かに人気。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★2」使用時に出現率アップ。	전신의 옷을 갈아입은 아네모네 피쉬. 비주류층의 사랑을 받을 것 같다.\n<color=#f94dc1>TIPS</color>: 「빅터 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​การ์ตูน​ที่​เปลี่ยนสี​ชุด​ให้​กับ​ตัวเอง​ และ​ดูเหมือนว่า​จะ​ได้รับ​ความ​ชื่อ​ชอบ​อย่าง​มาก​ใน​กลุ่มคน​ที่​ไม่​ใช่​กระแส​หลัก​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 2★​]​
8000631	80	801	2	999	3000003	120	280	8000631;4	6:goods_icon_8000631				1	斑点月鱼	斑點月魚	Opah	アカマンボウ	붉평치	ปลาลายพระจันทร์	维克多酒店产出的鱼获。可用于制作料理。	維克多酒店產出的魚獲。可用於製作料理。	Caught from Victor Hotel. Used as an ingredient.	ホテルヴィクトルの漁獲。料理製作にも使われる。	빅터 호텔에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	月状的尾翼让它有了这个优雅的名字，身上的白色斑点若星点缀。\n<color=#f94dc1>TIPS</color>：使用「维克多2星鱼饵」时有更大概率出现。	月狀的尾翼讓它有了這個優雅的名字，身上的白色斑點若星點綴。\n<color=#f94dc1>TIPS</color>：使用「維克多2星魚餌」時有更大機率出現。	Its elegant name is derived from its crescent-shaped tail fin, while its body is adorned with white spots.\n<color=#f94dc1>Tip</color>: Using 2★ Victor Bait increases the chances of encountering it.	鰭は赤く、全体に水玉状の白い斑文がある。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★2」使用時に出現率アップ。	달 모양의 꼬리날개가 유명하다. 몸에는 하얀 반점이 별처럼 점점이 장식되어 있다.\n<color=#f94dc1>TIPS</color>: 「빅터 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	หาง​รูป​พระจันทร์​ของ​มัน​ทำให้​ได้รับ​ชื่อ​ที่​งดงาม​ บน​ตัว​มี​แถบ​สี​ขาว​สลับ​ดำ​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 2★​]​
8000632	80	801	3	999	3000003	160	280	8000632;6	6:goods_icon_8000632				1	横带刺尾鱼	橫帶刺尾魚	Convict Surgeonfish	シマハギ	컨빅트 탱	ปลาหางหนามลายพาด	维克多酒店产出的鱼获。可用于离岛空运的筹备。	維克多酒店產出的魚獲。可用於離島空運的籌備。	Caught from Victor Hotel. Can be used for Air Express preparation.	ホテルヴィクトルの漁獲。離島空便の準備にも使われる。	빅터 호텔에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	刺棘非常锋利的鱼，身上的横带数量越多越珍贵。\n<color=#f94dc1>TIPS</color>：使用「维克多3星鱼饵」时有更大概率出现。	刺棘非常鋒利的魚，身上的橫帶數量越多越珍貴。\n<color=#f94dc1>TIPS</color>：使用「維克多3星魚餌」時有更大機率出現。	Spiny fish with sharp spines. The more horizontal stripes it possesses, the more valuable it becomes.\n<color=#f94dc1>Tip</color>: Using 3★ Victor Bait increases the chances of encountering it.	体の黒の縞模様が特徴。黒い線が多いほど貴重のようだ。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★3」使用時に出現率アップ。	가시가 매우 날카로운 물고기이다. 몸에 가로줄이 많을수록 귀하다.\n<color=#f94dc1>TIPS</color>: 「빅터 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ที่​เต็มไปด้วย​หนาม​แหลมคม​ ยิ่ง​มี​แถบ​พาด​ตาม​ลำตัว​มาก​ยิ่ง​หา​ยาก​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 3★​]​
8000642	80	801	3	999	3000003	160	280	8000642;4	6:goods_icon_8000642				1	冬鰤鱼	冬鰤魚	Japanese Amberjack	寒ブリ	방어	ปลาบุริ	维克多酒店产出的鱼获。可用于制作料理。	維克多酒店產出的魚獲。可用於製作料理。	Caught from Victor Hotel. Used as an ingredient.	ホテルヴィクトルの漁獲。料理製作にも使われる。	빅터 호텔에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	顶级的刺身！！顶级的食材！！某地婚礼时必不可少的聘礼之一，有“步步高升”、“加官进爵”之意。\n<color=#f94dc1>TIPS</color>：使用「维克多3星鱼饵」时有更大概率出现。	頂級的刺身！！頂級的食材！！某地婚禮時必不可少的聘禮之一，有“步步高升”、“加官進爵”之意。\n<color=#f94dc1>TIPS</color>：使用「維克多3星魚餌」時有更大機率出現。	Top-grade sashimi!! A premium ingredient! It is an indispensable dowry for weddings in certain regions, symbolizing "promotion and prosperity".\n<color=#f94dc1>Tip</color>: Using 3★ Victor Bait increases the chances of encountering it.	刺身界の高級品！あるところに結婚したお嫁さんの実家から嫁ぎ先へブリを贈り、嫁ぎ先がその半分をお嫁さんの実家に返すという風習がある。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★3」使用時に出現率アップ。	최고의 회!! 최고의 식재료!! 일부 지역에서는 결혼식에서 없어서는 안될 것들 중 하나로, '입신양명'의 뜻이 있다.\n<color=#f94dc1>TIPS</color>: 「빅터 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ซา​ซิ​มิ​ชั้นยอด​!​ วัตถุดิบ​ชั้นเยี่ยม​!!​ หนึ่ง​ใน​สินสอด​ที่​ขาดไม่ได้​ใน​งานแต่งงาน​ หมายถึง​ ''​ชีวิต​ก้าวหน้า​''​ และ​ ''​เลื่อนยศ​เลื่อนตำแหน่ง​''​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 3★​]​
8000641	80	801	4	999	3000003	200	280	8000641;6	6:goods_icon_8000641				1	东星斑	東星斑	Common Coral Trout	スジアラ	레드 그루퍼	ปลากุดสลาด	维克多酒店产出的鱼获。可用于离岛空运的筹备。	維克多酒店產出的魚獲。可用於離島空運的籌備。	Caught from Victor Hotel. Can be used for Air Express preparation.	ホテルヴィクトルの漁獲。離島空便の準備にも使われる。	빅터 호텔에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	啊——呜。能够把自己的嘴张到那——么大的鱼，不过对于那些自己吞不下去的鱼，则会聪明地不去骚扰它们。\n<color=#f94dc1>TIPS</color>：使用「维克多4星鱼饵」时有更大概率出现。	啊——嗚。能夠把自己的嘴張到那——麼大的魚，不過對於那些自己吞不下去的魚，則會聰明地不去騷擾它們。\n<color=#f94dc1>TIPS</color>：使用「維克多4星魚餌」時有更大機率出現。	Ah...ah... With a mouth that can open so... wide, it doesn't bother to harass fish that it can't swallow.\n<color=#f94dc1>Tip</color>: Using 4★ Victor Bait increases the chances of encountering it.	他の魚を一瞬にして飲み込める大きな口が特徴！でも、飲み込めない魚に遭遇する時は案外大人しい。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★4」使用時に出現率アップ。	아~~훔. 제 주둥이를 커~~~다랗게 벌릴 수 있는 물고기이다. 하지만 영리하게도 삼키지 못할 것 같으면 건드리지도 않는다.\n<color=#f94dc1>TIPS</color>: 「빅터 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	อ้า​——​อู้​!​ ปลา​ที่​สามารถ​อ้า​ปาก​ได้​กว้าง​ขนาด​นั้น​ แต่​สำหรับ​อาหาร​ที่​มัน​กลืนไม่ลง​ มัน​ก็​ฉลาด​พอที่จะ​ไม่​ไป​ยุ่ง​วุ่นวาย​ด้วย​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 4★​]​
8000651	80	801	4	999	3000003	200	280	8000651;4	6:goods_icon_8000651				1	金鲳鱼	金鯧魚	Golden Pomfret	マルコバン	금병어	ปลาจาระเม็ดทอง	维克多酒店产出的鱼获。可用于制作料理。	維克多酒店產出的魚獲。可用於製作料理。	Caught from Victor Hotel. Used as an ingredient.	ホテルヴィクトルの漁獲。料理製作にも使われる。	빅터 호텔에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	鱼鳍和鱼尾带有金色的鲳鱼，从外表就透露着高贵的气质。\n<color=#f94dc1>TIPS</color>：使用「维克多4星鱼饵」时有更大概率出现。	魚鰭和魚尾帶有金色的鯧魚，從外表就透露著高貴的氣質。\n<color=#f94dc1>TIPS</color>：使用「維克多4星魚餌」時有更大機率出現。	A pomfret with a golden hue, featuring golden fins and tail that exude a noble temperament.\n<color=#f94dc1>Tip</color>: Using 4★ Victor Bait increases the chances of encountering it.	金色のひれと尾びれを持つ魚。高貴な雰囲気を漂わせている。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★4」使用時に出現率アップ。	지느러미와 꼬리가 금빛인 병어. 겉모습이 고급스러움을 자아낸다.\n<color=#f94dc1>TIPS</color>: 「빅터 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ที่​มี​ครีบ​และ​หาง​สี​ทอง​ โดดเด่น​ด้วย​รูปลักษณ์​ที่​เปล่งประกาย​ความสง่างาม​และ​หรูหรา​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 4★​]​
8000652	80	801	5	999	3000003	260	280	8000652;6	6:goods_icon_8000652				1	赤魟	赤魟	Red Stingray	アカエイ	노랑가오리	ปลากระเบนแดง	维克多酒店产出的鱼获。可用于离岛空运的筹备。	維克多酒店產出的魚獲。可用於離島空運的籌備。	Caught from Victor Hotel. Can be used for Air Express preparation.	ホテルヴィクトルの漁獲。離島空便の準備にも使われる。	빅터 호텔에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	贴在沙子上的扁平的轻飘飘鱼类，从下方看它的嘴好像在卖萌一样。\n<color=#f94dc1>TIPS</color>：使用「维克多5星鱼饵」时有更大概率出现。	貼在沙子上的扁平的輕飄飄魚類，從下方看它的嘴好像在賣萌一樣。\n<color=#f94dc1>TIPS</color>：使用「維克多5星魚餌」時有更大機率出現。	A flat, lightweight fish that clings to the sand. Its mouth appears cute when viewed from below.\n<color=#f94dc1>Tip</color>: Using 5★ Victor Bait increases the chances of encountering it.	平べったい体を持つ魚、たいていは海底の砂に軽く埋まった状態でじっとしている。\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★5」使用時に出現率アップ。	모래에 붙은 납작한 하늘하늘 움직이는 물고기이다. 밑에서 보면 주둥이가 귀태를 부리는 것 같다.\n<color=#f94dc1>TIPS</color>: 「빅터 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ตัว​แบน​ที่​ลอย​อยู่​บน​ทราย​ และ​ปาก​ของ​มัน​ดู​น่ารัก​เมื่อ​มอง​จาก​ด้านล่าง​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 5★​]​
8000661	80	801	5	999	3000003	260	280	8000661;4	6:goods_icon_8000661				1	金色沙丁鱼	金色沙丁魚	Round Sardinella	ゴールデンイワシ	금빛 정어리	ปลาซาร์ดีนสีทอง	维克多酒店产出的鱼获。可用于制作料理。	維克多酒店產出的魚獲。可用於製作料理。	Caught from Victor Hotel. Used as an ingredient.	ホテルヴィクトルの漁獲。料理製作にも使われる。	빅터 호텔에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​โรงแรม​วิคเตอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	金闪闪沙丁鱼！拥有它，你就能够做出超级情绪罐头！感觉好像连用它制成的情绪罐头也在发着金色光芒……！\n<color=#f94dc1>TIPS</color>：使用「维克多5星鱼饵」时有更大概率出现。	金閃閃沙丁魚！擁有它，你就能夠做出超級情緒罐頭！感覺好像連用它製成的情緒罐頭也在發著金色光芒……！\n<color=#f94dc1>TIPS</color>：使用「維克多5星魚餌」時有更大機率出現。	Shining golden sardine! You can make superior Pathos Cans with it! It feels like even the Pathos Cans made from it glow gold too.\n<color=#f94dc1>Tip</color>: Using 5★ Victor Bait increases the chances of encountering it.	ピカピカなイワシ！これがあればメガエモ缶だって簡単に作れる！\n<color=#f94dc1>TIPS</color>：「ホテルヴィクトル用餌・★5」使用時に出現率アップ。	금빛 찬란한 정어리다! 이것만 있으면 슈퍼 이모션 캔을 만들어낼 수 있다! 이것으로 만든 이모션 캔은 그마저 금빛을 내뿜는 것 같은 느낌이다......!\n<color=#f94dc1>TIPS</color>: 「빅터 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ซาร์ดีน​สี​ทอง​แวววาว​!​ แค่​มี​มัน​ คุณ​ก็​สามารถ​ทำ​เอ​เนอร์​จี้​พา​โธส​ขั้น​สุดยอด​ได้​!​ รู้สึก​เหมือน​เอ​เนอร์​จี้​พา​โธส​ที่​ทำ​จาก​มัน​ก็​เปล่งประกาย​ตาม​เลย​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วิคเตอร์​ 5★​]​
