id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	showGotoIcon	photoId	photoIdSmall	bagUsed	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
4199010	41	4113	5	999	3000003	2000			1	6:goods_icon_4199010		0	804		20000	1	超续航充电宝	超續航行動電源	Long-lasting Power Bank	超大容量バッテリー	슈퍼 보조 배터리	พาวเวอร์​แบงค์​รุ่น​ซูเปอร์​	可补充20000点猫球电量。	可補充20000點貓球電量。	Replenishes 20,000 Cato Energy.	ガトに20000点バッテリー量を補充できる。	냥냥볼 배터리를 20000점 충전할 수 있다.	สามารถ​ชาร์จ​พลังงาน​แค​ทบ​อล​ 20,000​ หน่วย​	贝克街的猫对外贩卖的特殊充电宝，可用于给猫球补充电能。	貝克街的貓對外販賣的特殊行動電源，可用於給貓球補充電能。	A specialized power bank offered by Baker's Cafe, designed to recharge Catos.	ベイカーキャットにて販売しているガトバッテリー。ガトに充電できる。	베이커 가의 고양이에서 대외적으로 판매하는 특수 보조 배터리이다. 냥냥볼의 배터리를 보충할 수 있다.	เพาเวอร์​แบงก์​พิเศษ​ที่​ขาย​โดย​เบเกอร์​แค​ท​ ใช้​สำหรับ​เติม​พลังงานไฟฟ้า​ให้​กับ​แค​ทบ​อล​
4198001	41	4114	5	999	3000003	120	636;628;635		1	6:goods_icon_4198001		0				1	钓鱼券	釣魚券	Fishing Voucher	釣り券	낚시 티켓	ตั๋วตกปลา	可在各区域的渔场使用。	可在各區域的漁場使用。	Can be used in any Fishery.	各エリアの漁場で使用できる。	지역별 낚시터에서 사용할 수 있다.	สามารถ​ใช้​ได้ที่​บ่อ​ตกปลา​ใน​แต่ละ​เขต​	总部和各个渔场达成了合作，在职的调查官可以以优惠价进行休闲垂钓，并带走上钩的鱼获。	總部和各個漁場達成了合作，在職的調查官可以以優惠價進行休閒垂釣，並帶走上鉤的魚獲。	Headquarters and various Fisheries have established a partnership agreement, granting active Inspectors discounted leisure fishing opportunities and the chance to take home their prized catches.	ストームアイと提携関係を結んでいる数多くの漁場では、現役の調査官なら割引料金で遊漁を楽しめる。もちろん釣り上げた魚は持ち帰り可能である。	본부와 지역별 낚시터가 제휴 중으로 재직중인 조사관이라면 특별가로 낚시할 수 있으며 낚은 물고기를 가져갈 수 있다.	สำนักงานใหญ่​และ​ฟาร์ม​ตกปลา​ต่างๆ​ ได้​ร่วมมือ​กัน​ ผู้ตรวจการ​ที่​กำลัง​ปฏิบัติงาน​สามารถ​ตกปลา​ได้​ใน​ราคา​พิเศษ​และ​นำ​ปลา​ที่​ตก​ได้​กลับบ้าน​
4198002	41	4114	5	999	3000003	120	636		1	6:goods_icon_4198002		0				1	捕鱼券	捕魚券	Fishing Net Ticket	投網使用許可	그물 티켓	ตั๋วจับปลา	可在各区域的渔场使用。	可在各區域的漁場使用。	Can be used in any Fishery.	各エリアの漁場で使用できる。	지역별 낚시터에서 사용할 수 있다.	สามารถ​ใช้​ได้ที่​บ่อ​ตกปลา​ใน​แต่ละ​เขต​	总部和各个渔场达成了合作，在职的调查官可以使用捕鱼网快速捕鱼。	總部和各個漁場達成了合作，在職的調查官可以使用捕魚網快速捕魚。	Headquarters and various Fisheries have established a partnership agreement, allowing active Inspectors to use a fishing net for a quick catch.	ストームアイと提携関係を結んでいる数多くの漁場では、現役の調査官なら投網を使用することができる。	본부와 지역별 낚시터에서 제휴 중으로 재직중인 조사관이라면 그물로 빠르게 물고기를 잡을 수 있다.	สำนักงานใหญ่​และ​ฟาร์ม​ตกปลา​ต่างๆ​ ได้​ร่วมมือ​กัน​ ผู้ตรวจการ​ที่​กำลัง​ปฏิบัติงาน​สามารถ​ใช้​อวน​เพื่อ​จับ​ปลา​ได้​อย่าง​รวดเร็ว​
4190001	41	4115	5	-1	0	0	100;411;635;636;626;634	0;4190001;4190001	0	6:goods_icon_4190001		0				1	常态绪晶	常態緒晶	Standard Pathite	常態緒晶	일반 이모션 크리스털	พาไธต์ทั่วไป	可在"常规召唤"中抽取战斗员。	可在"常規召喚"中抽取戰鬥員。	Can be used in the Regular Summon to summon Combatants.	通常召喚で戦闘員を召喚できる。	일반 소환에서 전투원을 소환할 수 있다.	สามารถ​สุ่ม​รับ​ตัวละคร​ได้​จาก​การ​ "​รับสมัคร​ทั่วไป​"​	常规的绪晶体，用于战斗员的制造。	常規的緒晶體，用於戰鬥員的製造。	Standard Pathite, used in the manufacturing of Combatants.	新しい戦闘員との出会いが待ち受けている。	흔한 이모션 크리스털로, 전투원 소환에 사용된다.	พา​ไธต์​ทั่วไป​ ใช้​สำหรับ​สุ่ม​ตัวละคร​
4190002	41	4115	6	-1	0	0	635;628		0	6:goods_icon_4190002		0				1	SSR祈愿券	SSR祈願券	SSR Wish Ticket	SSR祈願券	SSR 위시 티켓	ตั๋วอธิษฐาน SSR	在"祈愿召唤"中使用，必得祈愿的SSR战斗员。	在"祈願召喚"中使用，必得祈願的SSR戰鬥員。	Used in Fated Summons to ensure the summoning of an SSR Combatant.	「祈願召喚」で使用できる。祈願したSSR戦闘員を必ず獲得できる。	위시 소환에 사용되며 반드시 원하는 SSR 전투원을 획득할 수 있다.	ใช้​ใน​การ​ "​รับสมัคร​อธิษฐาน​"​ การันตี​ได้รับ​ตัวละคร​ SSR​ ที่​ปรารถนา​	精炼提纯过后的绪晶，用于高等级战斗员的制造。	精煉提純過後的緒晶，用於高等級戰鬥員的製造。	Pathite that has undergone refinement and purification, specifically used in the manufacturing of high-level Combatants.	上級戦闘員との出会いを果たす時がきたようだ。	정제된 이모션 크리스털로 고등급 전투원 제작에 사용된다.	พา​ไธต์​ที่​สกัด​ให้​บริสุทธิ์​แล้ว​ ใช้​สำหรับ​สร้าง​ตัวละคร​ระดับสูง​
4190003	41	4115	5	-1	0	0	635;628;626		0	6:goods_icon_4190003		0				1	同态绪晶	同態緒晶	Homotype Pathite	同態緒晶	진영 이모션 크리스털	พาไธต์ตามแบบ	可在"同态召唤"中抽取对应形态的战斗员。	可在"同態召喚"中抽取對應形態的戰鬥員。	It is used to summon Combatants of the corresponding form in the Homotype Summon.	「同態召喚」を引くのに用いられる。	진영 소환에서 특정 스타일의 전투원을 획득할 수 있다.	ใช้​ใน​การ​ "​รับสมัคร​ตาม​แบบ​"​ เพื่อ​สุ่ม​รับ​ตัวละคร​ที่​กำหนด​ได้​	经过定向培养的绪晶体，可制造特定形态的战斗员。	經過定向培養的緒晶體，可製造特定形態的戰鬥員。	Pathite specifically cultivated to create Combatants with specific forms.	Pending经过定向培养的绪晶体，可制造特定形态的战斗员。	한 쪽으로 치우치게 만들어낸 이모션 크리스털이다. 특정 형태의 전투원 제작에 사용된다.	พา​ไธต์​ที่​ผ่าน​การบ่ม​เพาะ​แบบ​กำหนด​ทิศทาง​ ใช้​สำหรับ​สร้าง​ตัวละคร​เฉพาะทาง​
4190004	41	4115	5	-1	0	0	802;633		0	6:goods_icon_4190004		0				1	特化绪晶	特化緒晶	Refined Pathite	特化緒晶	스페셜 이모션 크리스털	พาไธต์พิเศษ	可在"活动召唤"中抽取对应形态的战斗员。	可在"活動召喚"中抽取對應形態的戰鬥員。	Used to summon Combatants of the corresponding form in the Event Summon.	「イベント召喚」を引くのに用いられる。	이벤트 소환'에서 특정 스타일의 전투원을 획득할 수 있다.	ใช้​ใน​การ​ "​กิจกรรม​รับสมัคร​"​ เพื่อ​สุ่ม​รับ​ตัวละคร​ที่​กำหนด​ได้​	特质化的绪晶，可以用来制造稀有战斗员武装。	特質化的緒晶，可以用來製造稀有戰鬥員。	Special Pathite, used in the manufacturing of rare Combatants.	特質化した緒晶、レアな戦闘員武装の製造に使用される。	특성화된 이모션 크리스털이다. 희귀 전투원 제작에 사용된다.	พา​ไธต์​ที่​มี​ลักษณะพิเศษ​ สามารถ​ใช้​สร้าง​ตัวละคร​หา​ยาก​ได้​
4190005	41	4115	5	-1	0	0	236		0	6:goods_icon_4190005		0				1	友情点	友情點	Friendship Points	友情Pt	우정 포인트	แต้มมิตรภาพ	可在"友情召唤"中抽取对应形态的战斗员。	可在"友情召喚"中抽取對應形態的戰鬥員。	Used to summon Combatants of the corresponding form in the Friendship Summon.	「友情召喚」を引くのに用いられる。	우정 소환에서 전투원을 소환할 수 있다.	ใช้​ใน​การ​ "​รับสมัคร​มิตรภาพ​"​ เพื่อ​สุ่ม​รับ​ตัวละคร​ที่​กำหนด​ได้​	与好友一起战斗的回忆，历历在目。	與好友一起戰鬥的回憶，歷歷在目。	The memories of fighting alongside friends are vivid and alive.	友と一緒に戦っていた記憶は今も目に浮かぶ。	친구와 함께 쌓은 전투의 추억이 눈에 선하다.	ความทรงจำ​ที่​ได้​ร่วม​ต่อสู้​กับ​พรรคพวก​ ภาพ​จำ​ยังคง​ชัดเจน​
4190006	41	4115	5	-1	0	0	633		0	6:goods_icon_4190006		0				1	异态绪晶	異態緒晶	Transcendent Pathite	異形緒晶	이형 이모션 크리스털	พาไธต์กลายพันธุ์	可在"新手召唤"及特定召唤中抽取对应形态的战斗员。	可在"新手召喚"及特定召喚中抽取對應形態的戰鬥員。	Used to summon Combatants of the corresponding form in the Newcomer Summon and specific summon events.	「初心者召喚」と特定の召喚を引くのに用いられる。	"초보자 소환" 및 특정 소환에서 상응하는 형태의 전투원을 뽑을 수 있습니다.	สามารถ​สุ่ม​รับ​ตัว​ละครใน​รูปแบบ​ที่​กำหนด​ได้​จาก​ "​การันตี​มือใหม่​"​ และ​ "​รับสมัคร​เฉพาะกิจ​"​	白塔研究新型绪晶，存储了大量活跃的情绪粒子，请谨慎使用。	白塔研究新型緒晶，存儲了大量活躍的情緒粒子，請謹慎使用。	Developed by Ivorus, this innovative Pathite is infused with a significant amount of dynamic Pathos Particles. Please exercise caution when using it.	ホワイトタワーが開発した新型のエモーションクリスタル。内部に活発なエモーション粒子が大量に溜まり込んでいる。使用する際は十分に注意してください。	브라이트 타워 연구소의 새로운 이모션 크리스털. 대량의 이모션 파티클이 축적되어 있으니 조심해서 사용해야 한다.	ไวท์​ทาวเวอร์​กำลัง​วิจัย​พา​ไธต์​รูปแบบ​ใหม่​ ซึ่ง​เก็บ​กัก​อนุภาค​พา​โธส​ได้​จำนวนมาก​ กรุณา​ใช้​อย่าง​ระวัง​
4190007	41	4115	5	-1	0	0	802		0	6:goods_icon_4190007		0				1	剧场门票	劇場門票	Theater Ticket	劇場チケット	극장 티켓	ตั๋วโรงละคร	可在"限时招募"中抽取各式奖励	可在"限時招募"中抽取各式獎勵	Can be exchanged for various rewards at the Spotlight Dash event.	「ネコ芝居」で各種報酬の抽選に使用できる。	캣극장'에서 각종 보상 획득 가능	สามารถ​สุ่ม​รับรางวัล​ต่างๆ​ ได้ที่​ "​รับสมัคร​จำกัด​เวลา​"​	欢迎来到剧场，准备好欣赏精彩的演出了吗？	歡迎來到劇場，準備好欣賞精彩的演出了嗎？	Welcome to the theater! Are you ready for an unforgettable performance?	ようこそ、新海市劇場へ！素晴らしいネコ芝居の開幕だにゃ♪	극장에 오신 걸 환영합니다. 멋진 공영을 관람할 준비는 되셨나요?	ยินดีต้อนรับ​สู่​โรงละคร​ พร้อม​ที่จะ​ชม​การแสดง​สุด​ตระการตา​กัน​หรือยัง​?​
4197001	41	4115	3	999	0	0			1	6:goods_icon_4197001		0				1	喵盒币	喵盒幣	Cat Box Token	ニャン箱コイン	박스 코인	เหรียญกล่องแมว	可在"新海币喵盒"中抽取装备。	可在"新海幣喵盒"中抽取裝備。	Can be used to obtain equipment from the Catto Coin Cat Box.	消費すると、「新海市ニャン箱」で装備を獲得できる。	'뉴오션 코인 냥박스'에서 뽑을 수 있는 장비이다.	ใช้​สำหรับ​สุ่ม​อุปกรณ์​ใน​ "​กล่อง​เหรียญ​แค​ทโตะ​"​	印着喵盒图案的粗糙硬币，也许是商店老板的营销策略。	印著喵盒圖案的粗糙硬幣，也許是商店老闆的行銷策略。	Rough coin featuring a Cat Box pattern, likely part of a marketing strategy employed by the store owner.	よく見るとニャン箱の模様が印刷されている。おそらく店主のマーケティング戦略だろう。	냥박스 그림이 새겨진 투박한 코인이다. 상점 사장님의 마케팅 전략인 듯 하다.	เหรียญ​หยาบ​ที่​พิมพ์​ลาย​เหมียว​บ็อกซ์​ไว้​ บางที​อาจ​เป็น​กลยุทธ์​การตลาด​ของ​ร้านค้า​
4197002	41	4115	6	999	0	0	625;635		1	6:goods_icon_4197002		0				1	金天梯券	金天梯券	Gold Arena Voucher	ゴールドランク券	골드 래더 장비 소환권	คูปองโกลด์สกาย	可在"天梯商店"中兑换奖励。	可在"天梯商店"中兌換獎勵。	Can be exchanged for rewards at the Arena Shop.	「アリーナショップ」で報酬交換時に使用できる。	'래더 상점'에서 교환할 수 있는 보상이다.	ใช้​สำหรับ​แลก​รางวัล​ใน​ "​ร้านค้า​สกาย​"​	在竞技场中获得较高名次的玩家可以获得的珍稀点券，可用来换取奖励。	在競技場中獲得較高名次的玩家可以獲得的珍稀點券，可用來換取獎勵。	Rare vouchers that players can acquire by achieving remarkable rankings in the arena, which can be exchanged for rewards.	アリーナランク戦でランキング上位に輝いた調査官だけが入手できる交換券。「アリーナショップ」で報酬交換時に使用できる。	아레나에서 높은 랭킹을 달성한 플레이어에게 지급되는 진귀한 소환권이다. 보상으로 교환할 수 있다.	คูปอง​หา​ยาก​ที่​ได้​จาก​การ​เป็น​อันดับ​ต้น​ๆ​ ใน​อารี​น่า​ ใช้​สำหรับ​การแลก​รางวัล​
4197003	41	4115	5	999	0	0	625;635		1	6:goods_icon_4197003		0				1	银天梯券	銀天梯券	Silver Arena Voucher	シルバーランク券	실버 래더 장비 소환권	คูปองซิลเวอร์สกาย	可在"天梯商店"中兑换奖励。	可在"天梯商店"中兌換獎勵。	Can be exchanged for rewards at the Arena Shop.	「アリーナショップ」で報酬交換時に使用できる。	'래더 상점'에서 교환할 수 있는 보상이다.	ใช้​สำหรับ​แลก​รางวัล​ใน​ "​ร้านค้า​สกาย​"​	在竞技场中获得一定名次的玩家可以获得的稀有点券，可用来换取奖励。	在競技場中獲得一定名次的玩家可以獲得的稀有點券，可用來換取獎勵。	Uncommon vouchers that players can acquire by attaining certain rankings in the arena, which can be exchanged for rewards.	アリーナランク戦のランキングで一定の順位にランクインしたプレイヤーが入手できる交換券。「アリーナショップ」で報酬交換時に使用できる。	아레나에서 일정 랭킹을 달성한 플레이어에게 지급되는 희귀한 소환권이다. 보상으로 교환할 수 있다.	คูปอง​หา​ยาก​ที่​ได้​จาก​การ​ติดอันดับ​ตามที่​กำหนด​ใน​อารี​น่า​ ใช้​สำหรับ​การแลก​รางวัล​
4197004	41	4115	4	999	0	0	625;635		1	6:goods_icon_4197004		0				1	黑天梯券	黑天梯券	Black Arena Voucher	ブラックランク券	블랙 래더 장비 소환권	คูปองแบล็กสกาย	可在"天梯商店"中兑换奖励。	可在"天梯商店"中兌換獎勵。	Can be exchanged for rewards at the Arena Shop.	「アリーナショップ」で報酬交換時に使用できる。	'래더 상점'에서 교환할 수 있는 보상이다.	ใช้​สำหรับ​แลก​รางวัล​ใน​ "​ร้านค้า​สกาย​"​	在竞技场中获得名次的玩家可以获得的点券，可用来换取奖励。	在競技場中獲得名次的玩家可以獲得的點券，可用來換取獎勵。	Vouchers that players can acquire by attaining any rankings in the arena, which can be exchanged for rewards.	アリーナランク戦のランキングで順位を獲得したプレイヤーが入手できる交換券。「アリーナショップ」で報酬交換時に使用できる。	아레나에서 일정 랭킹을 달성한 플레이어에게 지급되는 소환권이다. 보상으로 교환할 수 있다.	คูปอง​ที่​ได้​จาก​การ​ติดอันดับ​ใน​อารี​น่า​ ใช้​สำหรับ​การแลก​รางวัล​
4110001	41	4110	4	999	3000003	300	636		0	6:goods_icon_4110001		0				1	扫荡券	掃蕩券	Raid Voucher	掃討券	소탕 티켓	ตั๋วกวาดล้าง	扫荡关卡所有敌人，直接结算战斗，可通过日常任务获得。	掃蕩關卡所有敵人，直接結算戰鬥，可通過日常任務獲得。	Can be obtained from daily missions, used to clear stages without fighting.	使用するとステージ内の敵を一掃し、戦闘をスキップしてすぐに報酬を獲得することができる。デイリー任務の報酬から入手できる。	스테이지 내 모든 적을 소탕하고 즉시 전투를 결산한다. 일상 미션에서 획득할 수 있다.	กวาดล้าง​ด่าน​และ​ได้​รับรางวัล​ผ่าน​ด่าน​ สามารถ​หา​ได้​จาก​ภารกิจ​รายวัน​	E-System通过对您过往战斗的分析模拟，得出应对当前局面的最优解，无需亲自指挥，便能迅速结束战斗。	E-System通過對您過往戰鬥的分析模擬，得出應對當前局面的最優解，無需親自指揮，便能迅速結束戰鬥。	The E-System, by meticulously analyzing and simulating your past battles, offers optimal solutions for the current situation without the need for manual commands. This enables a swift conclusion to the battle.	E-システムは、過去の戦闘を分析し、現状にとって最適な解決策を提示できる。個別に指示を出さずとも、素早く戦闘を終了させることができるのが最大の魅力。	E-System은 당신의 전투를 분석 및 시뮬레이션하여 직접 지휘하지 않고도 빠르게 전투를 끝낼 수 있도록 현재 상황에서 최적의 방법을 도출해 낸다.	E-System​ ได้​ทำการ​วิเคราะห์​และ​จำลอง​การต่อสู้​ที่ผ่านมา​ของ​คุณ​ เพื่อ​ให้ได้​วิธีการ​ที่​ดี​ที่สุด​ใน​การ​รับมือ​กับ​สถานการณ์​ปัจจุบัน​ โดยไม่จำเป็น​ต้อง​สั่งการ​ด้วยตัวเอง​ ก็​สามารถ​จบ​การต่อสู้​ได้​อย่าง​รวดเร็ว​
4110002	41	4105	6	999	0	0				6:goods_icon_4110002		0				1	猫魂石	貓魂石	待处理翻译猫魂石	Pending猫魂石	소울캣석	หินสปิริตแคท	用于在“社团友谊赛”活动中，重生并恢复100点精力。	用於在“社團友誼賽”活動中，重生並恢復100點精力。	待处理翻译用于在“社团友谊赛”活动中，重生并恢复100点精力。	Pending用于在“社团友谊赛”活动中，重生并恢复100点精力。	[클럽 친선 대회] 이벤트에서 부활 및 활동력 100pt를 회복할 때 사용됩니다.	ใช้​สำหรับ​กิจกรรม​ "​ศึก​กระชับ​มิตร​ชมรม​"​ จะ​ทำการ​คืนชีพ​และ​ฟื้นฟู​พลังงาน​ 100​ หน่วย​	蕴含猫族力量的宝石。能够将失去战斗能力的社团成员传送回到「轮转祭坛」,恢复生命活力。	蘊含貓族力量的寶石。能夠將失去戰鬥能力的社團成員傳送回到「輪轉祭壇」,恢復生命活力。	待处理翻译蕴含猫族力量的宝石。能够将失去战斗能力的社团成员传送回到「轮转祭坛」,恢复生命活力。	Pending蕴含猫族力量的宝石。能够将失去战斗能力的社团成员传送回到「轮转祭坛」,恢复生命活力。	캣족의 힘이 깃들어 있는 보석, 전투 능력 잃은 클럽 멤버는 「회전 제단」으로 돌아가서 활동력을 회복할 수 있다	อัญมณี​ที่​มีพลัง​ของ​เผ่า​แมว​อยู่​ภายใน​ สามารถ​ส่ง​สมาชิก​ชมรม​ที่​ไม่​สามารถ​ต่อสู้​ได้​แล้ว​กลับ​ไป​ที่​ "​แท่นบูชา​"​ และ​ฟื้นฟู​พลัง​ชีวิต​
4118001	41	4118	6	999	0	0	633		0	6:goods_icon_4118001		0				1	信息更新卡	資訊更新卡	Information Update Card	情報更新カード	닉네임 변경 카드	บัตรเปลี่ยนชื่อ	可在“个人信息”界面中更换调查官名字。	可在“個人資訊”介面中更換調查官名字。	Use it to change your name in the Player Info interface.	「個人情報」にて調査官の名前を変更できます。	개인 정보 화면에서 조사관 닉네임을 바꿀 수 있다.	สามารถ​เปลี่ยน​ชื่อ​ผู้ตรวจการ​ได้​ใน​หน้า​ "​ข้อมูล​ส่วนตัว​"​	可录入信息的空白身份卡，暴风眼内部人员的身份证明。	可登記資訊的空白身份卡，暴風眼內部人員的身份證明。	Blank ID Card for information, serves as an identity proof for StormEye insiders.	情報を入力できる空白の情報カード。ストームアイの内部メンバーの身分証明。	정보가 기재되지 않은 신분증이다. 스톰아이 소속 멤버의 신분 증명서이다.	บัตรประจำตัว​เปล่า​ที่​บันทึก​ข้อมูล​เข้าไป​ได้​ ใช้​เป็น​หลักฐาน​ยืนยัน​ตัว​ของ​บุคลากร​ภายใน​สตอร์ม​อาย​
4119001	41	4119	6	999	0	0	637		0	6:goods_icon_4119001		0				1	战略点	戰略點	Strategy Points	戦略ポイント	전략 포인트	จุดกลยุทธ์	可在“战略强化”系统中用于提升调查官能力。	可在“戰略強化”系統中用於提升調查官能力。	Can be used in the Strategy Boost system to improve your abilities.	「戦略強化」システムで調査官能力アップに使用できる。	전략 강화 시스템에서 조사관의 능력을 올릴 때 사용된다.	ใช้​อัปเกรด​ทักษะ​ของ​ผู้ตรวจการ​ใน​ระบบ​ "​เสริม​พลัง​กลยุทธ์​"​	白塔研究院为提升调查官个人能力制定了战略强化方案，凝聚着猫族顶尖科学家的心血。	白塔研究院為提升調查官個人能力制定了戰略強化方案，凝聚著貓族頂尖科學家的心血。	The Ivorus Institute has crafted a strategy boost plan to enhance the Inspector's capabilities, a testament to the ingenuity of Felinian scientists.	ホワイトタワー研究院は、フェリニアンスのトップ科学者たちの努力を結集し、調査官の能力を高めるための戦略的強化プログラムを開発した。	브라이트 타워 연구소에서는 조사관의 능력 강화를 위해 캣족 일류 과학자가 심혈을 기울여 개발한 전략 강화 프로그램을 제공하고 있습니다.	สถาบันวิจัย​ไวท์​ทาวเวอร์​ได้​กำหนด​แผนการ​เสริมสร้าง​กลยุทธ์​เพื่อ​ยกระดับ​ความสามารถ​ของ​ผู้ตรวจการ​ โดย​รวบรวม​ความพยายาม​และ​ความ​ทุ่มเท​จาก​เหล่า​นักวิทยาศาสตร์​ชั้นนำ​ของ​เผ่า​แมว​
4120001	41	4120	3	999	0	0	525		0	6:goods_icon_4120001		0				1	心得·Ⅰ	心得·Ⅰ	Insight Ⅰ	心得・Ⅰ	전투 교본 I	คู่มือ·Ⅰ	用于在“信息录入”系统中，提升小队的战斗档案等级	用於在“資訊錄入”系統中，提升小隊的戰鬥檔案等級	Used to upgrade team levels in the Combat Archive.	図録収集でチームのステータス補正レベルを上げるのに用いられる。	「전투 프로파일」시스템에 사용되며, 팀의 전투 프로파일 레벨을 올릴 수 있다	ใช้​อัป​เล​เวล​ไฟล์​การต่อสู้​ของ​ทีม​ ใน​ระบบ​ "​บันทึก​ข้อมูล​"​	一本蕴含着智慧的笔记，每一页都记录着前人的经验与洞见。	一本蘊含著智慧的筆記，每一頁都記錄著前人的經驗與洞見。	A tome of knowledge, with each page preserving the wisdom and foresight of ancestors.	知恵を詰め込んだノート。先人たちの経験と知見が記されている。	어떤 지혜가 담겨있는 메모. 옛 사람들의 경험과 통찰이 기록되어 있다.	บันทึก​ที่​เต็มไปด้วย​ปัญญา​ แต่ละ​หน้า​เต็มไปด้วย​ประสบการณ์​และ​ข้อคิด​ของ​ผู้​ที่มา​ก่อน​
4120002	41	4120	4	999	0	0	525		0	6:goods_icon_4120002		0				1	心得·Ⅱ	心得·Ⅱ	Insight Ⅱ	心得・Ⅱ	전투 교본 II	คู่มือ·Ⅱ	用于在“信息录入”系统中，提升小队的战斗档案等级	用於在“資訊錄入”系統中，提升小隊的戰鬥檔案等級	Used to upgrade team levels in the Combat Archive.	図録収集でチームのステータス補正レベルを上げるのに用いられる。	「전투 프로파일」시스템에 사용되며, 팀의 전투 프로파일 레벨을 올릴 수 있다	ใช้​อัป​เล​เวล​ไฟล์​การต่อสู้​ของ​ทีม​ ใน​ระบบ​ "​บันทึก​ข้อมูล​"​	一本蕴含着智慧的笔记，每一页都记录着前人的经验与洞见。	一本蘊含著智慧的筆記，每一頁都記錄著前人的經驗與洞見。	A tome of knowledge, with each page preserving the wisdom and foresight of ancestors.	知恵を詰め込んだノート。先人たちの経験と知見が記されている。	어떤 지혜가 담겨있는 메모. 옛 사람들의 경험과 통찰이 기록되어 있다.	บันทึก​ที่​เต็มไปด้วย​ปัญญา​ แต่ละ​หน้า​เต็มไปด้วย​ประสบการณ์​และ​ข้อคิด​ของ​ผู้​ที่มา​ก่อน​
4120003	41	4120	5	999	0	0	525		0	6:goods_icon_4120003		0				1	心得·Ⅲ	心得·Ⅲ	Insight Ⅲ	心得・Ⅲ	전투 교본 III	คู่มือ·Ⅲ	用于在“信息录入”系统中，提升小队的战斗档案等级	用於在“資訊錄入”系統中，提升小隊的戰鬥檔案等級	Used to upgrade team levels in the Combat Archive.	図録収集でチームのステータス補正レベルを上げるのに用いられる。	「전투 프로파일」시스템에 사용되며, 팀의 전투 프로파일 레벨을 올릴 수 있다	ใช้​อัป​เล​เวล​ไฟล์​การต่อสู้​ของ​ทีม​ ใน​ระบบ​ "​บันทึก​ข้อมูล​"​	一本蕴含着智慧的笔记，每一页都记录着前人的经验与洞见。	一本蘊含著智慧的筆記，每一頁都記錄著前人的經驗與洞見。	A tome of knowledge, with each page preserving the wisdom and foresight of ancestors.	知恵を詰め込んだノート。先人たちの経験と知見が記されている。	어떤 지혜가 담겨있는 메모. 옛 사람들의 경험과 통찰이 기록되어 있다.	บันทึก​ที่​เต็มไปด้วย​ปัญญา​ แต่ละ​หน้า​เต็มไปด้วย​ประสบการณ์​และ​ข้อคิด​ของ​ผู้​ที่มา​ก่อน​
4120004	41	4120	6	999	0	0	525		0	6:goods_icon_4120004		0				1	心得·Ⅳ	心得·Ⅳ	Insight Ⅳ	心得・Ⅳ	전투 교본 IV	คู่มือ·Ⅳ	用于在“信息录入”系统中，提升小队的战斗档案等级	用於在“資訊錄入”系統中，提升小隊的戰鬥檔案等級	Used to upgrade team levels in the Combat Archive.	図録収集でチームのステータス補正レベルを上げるのに用いられる。	「전투 프로파일」시스템에 사용되며, 팀의 전투 프로파일 레벨을 올릴 수 있다	ใช้​อัป​เล​เวล​ไฟล์​การต่อสู้​ของ​ทีม​ ใน​ระบบ​ "​บันทึก​ข้อมูล​"​	一本蕴含着智慧的笔记，每一页都记录着前人的经验与洞见。	一本蘊含著智慧的筆記，每一頁都記錄著前人的經驗與洞見。	A tome of knowledge, with each page preserving the wisdom and foresight of ancestors.	知恵を詰め込んだノート。先人たちの経験と知見が記されている。	어떤 지혜가 담겨있는 메모. 옛 사람들의 경험과 통찰이 기록되어 있다.	บันทึก​ที่​เต็มไปด้วย​ปัญญา​ แต่ละ​หน้า​เต็มไปด้วย​ประสบการณ์​และ​ข้อคิด​ของ​ผู้​ที่มา​ก่อน​
4130001	41		5	999	0	0	0		0	6:goods_icon_5300024		0				1	猫猫糕	貓貓糕	Kitty Cake	ニャンニャンケーキ	고양이 케이크	เค้กแมวเหมียว	猫咪外形的情绪蛋糕。	貓咪外形的情緒蛋糕。	A Pathos cake shaped like a cat.	猫の形をしたパトスケーキ。	고양이와 똑같이 생긴 이모션 케이크다.	เค้ก​พา​โธ​สรูป​ร่าง​น้อง​แมว​	猫猫那么可爱，忍心吃掉它吗？	貓貓那麼可愛，忍心吃掉它嗎？	Can you bring yourself to consume something as endearing as this kitty?	食べるのがもったいなくなるほど可愛い。	이렇게 귀여운 고양이 케이크를 어떻게 먹을 수 있겠어?	แมว​น้อย​น่ารัก​ขนาด​นี้​ ยัง​จะ​กิน​น้อง​ลง​อีก​เหรอ​?​
