id	type	showType	activetyType	activityId	quality	stack	openType	showGotoIcon	openParameter	photoId	effectType	effectId	effectNum	mailId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
9000011	90	901	120002		5	-1	617;633	0	0	6:goods_icon_9000011	201				1	情绪矿物原石	情緒礦物原石	Pathos Ore	エモーション原石	이모션 광물 원석	หินแร่พาโธส	在定向召唤活动中使用。活动结束后不会回收，可继续用于后续的定向召唤活动。	在定向召喚活動中使用。活動結束後不會回收，可繼續用於後續的定向召喚活動。	Can be used in the Targeted Summon event. It will not be retrieved after the event concludes and can be used in future targeted summoning events.	Pending在定向召唤活动中使用。活动结束后不会回收，可继续用于后续的定向召唤活动。	선택 확정 소환 이벤트에서 사용된다. 이벤트 종료 후에는 회수되지 않으며, 다음 선택 확정 소환에서 사용할 수 있다	สำหรับ​ใช้​ใน​กิจกรรม​รับสมัคร​เฉพาะทาง​ เมื่อ​จบ​กิจกรรม​จะ​ไม่​ถูก​รีไซเคิล​ และ​สามารถ​เก็บ​ไว้​ใช้​ใน​กิจกรรม​ครั้ง​ถัดไป​ได้​	带有相当情绪粒子的矿物原石，由于其稳定性是情绪粒子提纯研究非常好的原材料。	帶有相當情緒粒子的礦物原石，由於其穩定性是情緒粒子提純研究非常好的原材料。	Mineral ore with considerable Pathos Particles, it is an excellent raw material for purifying Pathos Particle due to its stability in particle purification research.	かなりのエモーション粒子を含む原石。その安定性から、エモーション粒子の精製研究に最適な原料である。	상당한 이모션 파티클을 가지고 있는 광물 원석이다. 그 안정적인 성질로 인해 이모션 파티클 정제 연구에 쓰이는 양질의 원재료이다.	หิน​แร่​ที่​มี​อนุภาค​พา​โธส​ความ​เข้มข้น​สูง​ เนื่องจาก​ความเสถียร​ของ​มัน​ จึง​เป็น​วัสดุ​ชั้นเยี่ยม​ใน​การวิจัย​การสกัด​อนุภาค​พา​โธส​
9000012	90	901	1015		5	-1	0	0	0	6:goods_icon_9000012	302	3000003	1	90009	1	百货券	百貨券	Emporium Coupon	百貨券	백화점 티켓	คูปองช้อปปิ้ง	仅在活动期间限量发行的百货券，可前往「新海百货」参与活动获得丰厚奖励。	僅在活動期間限量發行的百貨券，可前往「新海百貨」參與活動獲得豐厚獎勵。	Limited Emporium Coupons issued only during the event, can be used to participate in the "Catto Emporium" event and receive generous rewards.	イベント期間にのみ発行される百貨券。イベント「新海モール」を参加し、報酬を入手しよう。	이벤트 기간 동안 한정 발행된 백화점 티켓이다. 「뉴오션 백화점」에서 이벤트 참여 시 푸짐한 보상을 받을 수 있다.	คูปอง​ช้อปปิ้ง​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ "จับคู่เหมียว แจกไม่ยั้ง!"​ สามารถ​ไป​ที่​ "​ห้าง​แค​ทโตะ​"​ เพื่อ​เข้าร่วม​กิจกรรม​และ​รับรางวัล​มากมาย​	喵盒购物发放的“新海百货”活动券。	喵盒購物發放的“新海百貨”活動券。	Event coupons issued by MeowBox Mall for the "Catto Emporium" event.	ニャン箱ショッピングが発行する「新海モール」のクーポン。	드림 박스 구매 시 획득하는 '뉴오션 백화점' 이벤트 티켓이다.	คูปอง​กิจกรรม​ "จับคู่เหมียว แจกไม่ยั้ง!" ที่ ​"ห้างแคทโตะ"​ ที่​แจก​จาก​การ​ช้อปปิ้ง​ผ่าน​เหมียว​บ็อกซ์​
9000013	90	901	120002		5	-1	0	0	0	6:goods_icon_9000013	302	3000003	1	90017	1	冰雪币	冰雪幣	Frost Token	氷雪コイン	스노우 코인	เหรียญหิมะ	可以在暖雪来信活动中，兑换各式奖励。	可以在暖雪來信活動中，兌換各式獎勵。	Can be exchanged for various rewards in the Letters From Afar event.	「思いを手紙に乗せて」でイベント報酬を交換できる。	눈과 함께 온 편지 이벤트에서 각종 보상으로 교환 가능	สามารถ​แลก​รางวัล​ต่างๆ​ ได้​ใน​กิจกรรม​จดหมาย​ลับ​ แดน​หิมะ​	每一枚被细心压制的纪念币都封存了一小段永不褪色的故事。	每一枚被細心壓制的紀念幣都封存了一小段永不褪色的故事。	Each carefully crafted commemorative coin encapsulates an unfading story.	ひとつひとつ丁寧に作られた記念コインは、色褪せない物語を語り継いでいる。	세심하게 제작된 기념주화 하나하나에는 영원히 바래지 않는 이야기가 들어있다.	เหรียญ​ที่ระลึก​ที่​ถูก​หลอม​ขึ้น​อย่าง​พิถีพิถัน​ ต่าง​เก็บรักษา​เรื่องราว​ที่​ไม่​มี​วัน​เลือนลาง​ไว้​ใน​นั้น​
9000014	90	901	120006		5	-1	0	0	0	6:goods_icon_9000014	302	3000003	1		1	花束	花束	Bouquet	花束	꽃다발	ช่อดอกไม้	将花束赠与心仪的她，可帮助她增长人气	將花束贈與心儀的她，可幫助她增長人氣	Give a bouquet to the one in your heart to help them grow in popularity.	応援したいあの子に花束を贈り、彼女の人気を高めよう。	마음에 드는 그녀에게 꽃다발을 선물하면 그녀의 인기가 많아질 것이다.	มอบ​ช่อดอกไม้​ให้​เธอ​คน​นั้น​ที่อยู่​ใน​ใจ​ ช่วย​ให้​เธอ​ได้​เป็นที่นิยม​	为何人在表达心意时总喜欢赠与鲜花呢？	為何人在表達心意時總喜歡贈與鮮花呢？	Why does everyone like to give flowers when confessing?	なぜ人は気持ちを伝えるときに花を贈るだろう？	왜 사람들은 마음을 표현할 때 꽃을 선물하는 걸까?	ทำไม​ผู้คน​ถึง​มัก​ชอบ​แสดง​ความรู้สึก​ผ่าน​การ​มอบ​ดอกไม้​กัน​นะ​?​
9000015	90	901	120007		5	-1	0	0	0	6:goods_icon_900012	302	3000003	1		1	沙漏残件-一	沙漏殘件-一	Hourglass Remnant I	砂時計-1	모래시계의 잔해 - 하나	ชิ้นส่วนนาฬิกาทราย-หนึ่ง	收集到的古物可以交给云沛修复，说不定可以发现对应地图中隐藏的信息。	收集到的古物可以交給雲沛修復，說不定可以發現對應地圖中隱藏的資訊。	Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.	集められた骨董品は、雲沛に修復してもらいましょう。対応する地図に隠された情報を発見できるかもしれない。	수집된 고물은 운비에게 복원을 맡길 수 있다. 맵에 숨겨진 정보를 발견할 수 있을지도 모른다.	วัตถุ​โบราณ​ที่เก็บ​รวบรวม​มา​ได้​สามารถ​นำมา​ให้​หยุ​น​เพ่​ย​ซ่อม​ได้​ บางที​อาจจะ​สามารถ​ค้นพบ​ข้อมูล​ที่ซ่อน​อยู่​บน​แผนที่​	从揽月楼内找到的沙漏部件，是错时沙漏的重要组成部分。	從攬月樓內找到的沙漏部件，是錯時沙漏的重要組成部分。	An hourglass part found in Moon Pavilion, an important part of a Time-bending Hourglass.	攬月楼から回収された砂時計の部品。砂時計の重要なパーツ。	허그문에서 찾은 모래시계의 무품이다. 뒤틀린 모래시계의 중요한 구성부품이다.	ชิ้นส่วน​นาฬิกาทราย​ที่​เจอ​อยู่​ภายใน​หอ​ชม​จันทร์​ เป็น​ชิ้น​ส่วนสำคัญ​ที่​ใช้​ประกอบ​เป็น​นาฬิกาทราย​ข้าม​เวลา​
9000016	90	901	120007		5	-1	0	0	0	6:goods_icon_900013	302	3000003	1		1	沙漏残件-二	沙漏殘件-二	Hourglass Remnant II	砂時計-2	모래시계의 잔해 - 둘	ชิ้นส่วนนาฬิกาทราย-สอง	收集到的古物可以交给云沛修复，说不定可以发现对应地图中隐藏的信息。	收集到的古物可以交給雲沛修復，說不定可以發現對應地圖中隱藏的資訊。	Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.	集められた骨董品は、雲沛に修復してもらいましょう。対応する地図に隠された情報を発見できるかもしれない。	수집된 고물은 운비에게 복원을 맡길 수 있다. 맵에 숨겨진 정보를 발견할 수 있을지도 모른다.	วัตถุ​โบราณ​ที่เก็บ​รวบรวม​มา​ได้​สามารถ​นำมา​ให้​หยุ​น​เพ่​ย​ซ่อม​ได้​ บางที​อาจจะ​สามารถ​ค้นพบ​ข้อมูล​ที่ซ่อน​อยู่​บน​แผนที่​	从景安商会内找到的沙漏部件，是错时沙漏的重要组成部分。	從景安商會內找到的沙漏部件，是錯時沙漏的重要組成部分。	An hourglass part found in the Jingan Chamber of Commerce, an important part of a Time-bending Hourglass.	景安商会から回収された砂時計の部品。砂時計の重要なパーツ。	경안상회에서 찾은 모래시계의 무품이다. 뒤틀린 모래시계의 중요한 구성부품이다.	ชิ้นส่วน​นาฬิกาทราย​ที่​เจอ​อยู่​ภายใน​สมาคมจิ่งอัน​ เป็น​ชิ้น​ส่วนสำคัญ​ที่​ใช้​ประกอบ​เป็น​นาฬิกาทราย​ข้าม​เวลา​
9000017	90	901	120007		5	-1	0	0	0	6:goods_icon_900014	302	3000003	1		1	沙漏残件-三	沙漏殘件-三	Hourglass Remnant III	砂時計-3	모래시계의 잔해 - 셋	ชิ้นส่วนนาฬิกาทราย-สาม	收集到的古物可以交给云沛修复，说不定可以发现对应地图中隐藏的信息。	收集到的古物可以交給雲沛修復，說不定可以發現對應地圖中隱藏的資訊。	Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.	集められた骨董品は、雲沛に修復してもらいましょう。対応する地図に隠された情報を発見できるかもしれない。	수집된 고물은 운비에게 복원을 맡길 수 있다. 맵에 숨겨진 정보를 발견할 수 있을지도 모른다.	วัตถุ​โบราณ​ที่เก็บ​รวบรวม​มา​ได้​สามารถ​นำมา​ให้​หยุ​น​เพ่​ย​ซ่อม​ได้​ บางที​อาจจะ​สามารถ​ค้นพบ​ข้อมูล​ที่ซ่อน​อยู่​บน​แผนที่​	从易水古楼内找到的沙漏部件，是错时沙漏的重要组成部分。	從易水古樓內找到的沙漏部件，是錯時沙漏的重要組成部分。	An hourglass part found in Hydora Manor, an important part of a Time-bending Hourglass.	易水古楼から回収された砂時計の部品。砂時計の重要なパーツ。	역수 고대 누각에서 찾은 모래시계의 무품이다. 뒤틀린 모래시계의 중요한 구성부품이다.	ชิ้นส่วน​นาฬิกาทราย​ที่​เจอ​อยู่​ภายใน​หอ​โบราณ​อี้​สุ่ย​ เป็น​ชิ้น​ส่วนสำคัญ​ที่​ใช้​ประกอบ​เป็น​นาฬิกาทราย​ข้าม​เวลา​
9000018	90	901	120007		5	-1	0	0	0	6:goods_icon_900015	302	3000003	1		1	错时沙漏	錯時沙漏	Time-bending Hourglass	砂時計	뒤틀린 모래시계	นาฬิกาทรายข้ามเวลา	收集到的古物可以交给云沛修复，说不定可以发现对应地图中隐藏的信息。	收集到的古物可以交給雲沛修復，說不定可以發現對應地圖中隱藏的資訊。	Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.	集められた骨董品は、雲沛に修復してもらいましょう。対応する地図に隠された情報を発見できるかもしれない。	수집된 고물은 운비에게 복원을 맡길 수 있다. 맵에 숨겨진 정보를 발견할 수 있을지도 모른다.	วัตถุ​โบราณ​ที่เก็บ​รวบรวม​มา​ได้​สามารถ​นำมา​ให้​หยุ​น​เพ่​ย​ซ่อม​ได้​ บางที​อาจจะ​สามารถ​ค้นพบ​ข้อมูล​ที่ซ่อน​อยู่​บน​แผนที่​	传说中的古猫族圣器，拥有加速，停止，倒退时间的能力。	傳說中的古貓族聖器，擁有加速，停止，倒退時間的能力。	A legendary weapon from Ancient Felinian, used to pause, rewind, and speed up time.	伝説的な古代フェリニアンス神器。時間を早めたり、止めたり、巻き戻したりする能力を持つ。	전설의 고대 캣족 성물이다. 시간을 가속하고, 멈추고, 되돌리는 능력을 가지고 있다.	อุปกรณ์​อัน​ศักดิ์สิทธิ์​เผ่า​แมว​โบราณ​ใน​ตำนาน​ สามารถ​เพิ่ม​ความเร็ว​ หยุด​ และ​ย้อน​เวลา​กลับ​ไป​ได้​
9000019	90	901	120007		5	-1	0	0	0	6:goods_icon_900017	302	3000003	1		1	大理石	大理石	Marble	大理石	대리석	หินอ่อน	在各个探索地图中的宝箱内可获得，用于古物修复。	在各個探索地圖中的寶箱內可獲得，用於古物修復。	Can be found while treasure map hunting, used to restore antiques.	各探索マップの宝箱で入手可能。骨董品の修復に使われる。	각 맵 탐색 보물 상자로부터 획득할 수 있다. 고물 복원에 사용된다.	ได้รับ​จาก​หีบ​ที่อยู่​ใน​แผนที่​สำรวจ​ต่างๆ​ ใช้​สำหรับ​ซ่อมแซม​วัตถุ​โบราณ​	纹理清晰的大理石是日常使用范围极广的石灰岩。	紋理清晰的大理石是日常使用範圍極廣的石灰岩。	Marble with clear textures is widely used in daily applications as limestone.	石灰岩が変質して結晶した、美しい斑紋がある岩石。建築・彫刻・装飾などに使う。	결이 선명한 대리석은 다양한 분야에 널리, 흔히 쓰이는 석회암이다.	หินอ่อน​ที่​มี​ลวดลาย​ชัดเจน​ ที่​ถูก​นำมาใช้​อย่าง​แพร่หลาย​ใน​ชีวิตประจำวัน​
9000020	90	901	120007		5	-1	0	0	0	6:goods_icon_900018	302	3000003	1		1	青铜石	青銅石	Bronze Stone	青銅石	청동석	หินสำริด	在各个探索地图中的宝箱内可获得，用于古物修复。	在各個探索地圖中的寶箱內可獲得，用於古物修復。	Can be found while treasure map hunting, used to restore antiques.	各探索マップの宝箱で入手可能。骨董品の修復に使われる。	각 맵 탐색 보물 상자로부터 획득할 수 있다. 고물 복원에 사용된다.	ได้รับ​จาก​หีบ​ที่อยู่​ใน​แผนที่​สำรวจ​ต่างๆ​ ใช้​สำหรับ​ซ่อมแซม​วัตถุ​โบราณ​	造型各异的青铜石形成于万物之首，是不可复制的自然成型稀缺物种。	造型各異的青銅石形成於萬物之首，是不可複製的自然成型稀缺物種。	The diverse-shaped Bronze Stone formed at the beginning of all things. They are unique and scarce natural formation.	様々な形状の青銅石は、再現不可能な自然造形の希少な石である。	다양한 모양으로 형성된 청동석은 만물의 으뜸으로 쳐준다. 복제할 수 없는 자연형성된 희귀물이다.	หิน​สำริด​ที่​มี​รูปทรง​หลากหลาย​ซึ่ง​ก่อตัว​ขึ้น​จาก​จุดเริ่มต้น​ของ​ทุกสิ่ง​ เป็น​สิ่ง​ที่​หา​ยาก​และ​ไม่​สามารถ​ทำซ้ำ​ได้​จาก​ธรรมชาติ​
9000021	90	901	120007		5	-1	0	0	0	6:goods_icon_900019	302	3000003	1		1	石蜡	石蠟	Paraffin	石蝋	파라핀	พาราฟิน	在各个探索地图中的宝箱内可获得，用于古物修复。	在各個探索地圖中的寶箱內可獲得，用於古物修復。	Can be found while treasure map hunting, used to restore antiques.	各探索マップの宝箱で入手可能。骨董品の修復に使われる。	각 맵 탐색 보물 상자로부터 획득할 수 있다. 고물 복원에 사용된다.	ได้รับ​จาก​หีบ​ที่อยู่​ใน​แผนที่​สำรวจ​ต่างๆ​ ใช้​สำหรับ​ซ่อมแซม​วัตถุ​โบราณ​	石蜡多为白色无味固体，在各个领域都有着广泛的用途。	石蠟多為白色無味固體，在各個領域都有著廣泛的用途。	Paraffin wax is a versatile substance commonly found in the form of a white, odorless solid, with numerous applications across different industries.	主に白色で無臭の固体で、様々な分野で幅広く使用されている。	파라핀은 대부분 백색 무취의 고체이다. 다양한 분야에서 널리 사용된다.	พาราฟิน​มักจะ​เป็น​ของแข็ง​สี​ขาว​ที่​ไร้​กลิ่น​ และ​มี​การใช้งาน​อย่าง​กว้างขวาง​ใน​หลาย​ๆ​ สาขา​
9000023	90	901	120007		5	-1	0	0	0	6:goods_icon_900035	302	3000003	1	99999	1	喵灯	喵燈	Kitty Lantern	ネコ提灯	냥냥등	โคมเหมียว	在于此夜重逢活动中可通过各种玩法获得，在活动商店内可兑换各式奖励。	在於此夜重逢活動中可通過各種玩法獲得，在活動商店內可兌換各式獎勵。	Obtained through various gameplay in the Until We Meet Again event. These can be exchanged for various rewards in the event shop.	イベント「再会の夜」をプレイすることで獲得でき、イベントショップにて報酬と交換できます。	다시 만난 밤' 이벤트에서 획득하는 아이템, 이벤트 상점에 있는 보상과 교환할 수 있다.	ได้รับ​จาก​การ​เล่น​หลากหลาย​โหมด​ใน​กิจกรรม​ "​ราตรีหวนพบ"​ สามารถ​นำ​ไป​แลก​รางวัล​ได้​ใน​ร้านค้า​กิจกรรม​	猫咪形状的花灯，象征着这座城市的主题。	貓咪形狀的花燈，象徵著這座城市的主題。	A cat-shaped lantern that embodies the theme of this city.	猫の形をした提灯。この街を象徴する灯りです。	고양이 모양의 등불, 이 도시의 메인 테마를 상징한다.	โคมไฟ​รูป​แมว​เหมียว​ สัญลักษณ์​ที่​สะท้อน​ถึง​ธีม​ของ​เมือง​แห่ง​นี้​
9000024	90	901	120007		5	-1	0	0	0	6:goods_icon_900036	302	3000003	1		1	新年卡片	新年卡片	New Year Card	年賀状	새해 카드	การ์ดปีใหม่	成员们为调查官准备的新年惊喜，每日可打开一次。	成員們為調查官準備的新年驚喜，每日可打開一次。	A New Year's surprise prepared by the members for the Inspector. Can be opened once a day.	調査官のために用意した、新年のサプライズ。1日1回、開封することができます。	待定翻译内容成员们为调查官准备的新年惊喜，每日可打开一次。	เซอร์ไพรส์​ที่​เหล่า​สมาชิก​มอบให้​กับ​ผู้ตรวจการ​ เปิด​ได้​ 1​ ครั้ง​ต่อ​วัน​	打开一看，里面包含着满满的心意。	打開一看，裡面包含著滿滿的心意。	Open it to find a space full of rewards.	開けてみると、そこには想いがたっぷり詰まっています。	열어보면, 안에는 마음이 가득 담긴 선물이 들어있다.	เมื่อ​เปิด​ออกมา​ ภายใน​เต็มไปด้วย​คำ​อวยพร​จาก​ใจ​
9000025	90	901	1110		5	-1	618	0	0	6:goods_icon_900025	302	3000003	1		1	纸硬币	紙硬幣	Paper Coins	ドリームコイン	박스 코인	เหรียญกระดาษ	在喵屋纸箱活动中使用，可以翻开一个纸箱。	在喵屋紙箱活動中使用，可以翻開一個紙箱。	Used in the Cat In The Box event to open a paper box.	イベント「ドリームボックス」で使用できる。使うとボックスを1個開けることができる。	드림 박스 이벤트에서 사용되며, 드림 박스를 1개 열어볼 수 있다	สำหรับ​ใช้​ใน​กิจกรรม​ "ลังเหมียว"​ สามารถ​เปิด​ลัง​กระดาษ​ 1​ ใบ​	纸箱猫屋剩余的材料制作成的硬币，猫猫认证	紙箱貓屋剩餘的材料製作成的硬幣，貓貓認證	Coins made from leftover materials from the Cat In The Box. Cats love it!	段ボール製キャットハウスの余剰材料で作れてたコイン、猫たちのお墨付き。	드림 박스에서 남은 자료는 박스 코인으로 전환된다	เหรียญ​ที่​ทำ​จาก​วัสดุ​ที่​เหลือ​จาก​การ​ทำ​บ้าน​แมว​กระดาษ​ ได้รับ​การ​รับรอง​จาก​แมว​เหมียว​
9000026	90	901	1110		5	-1	0	0	0	6:goods_icon_900036	302	3000003	1		1	幸运币	幸運幣	Lucky Coin	ラッキーコイン	럭키 코인	เหรียญนำโชค	在喵屋纸箱活动中使用，可前往兑换商城兑换奖品。	在喵屋紙箱活動中使用，可前往兌換商城兌換獎品。	Used in the Cat In The Box event to exchange for rewards in the redemption shop.	イベント「ドリームボックス」で使用できる。	드림 박스 이벤트에서 사용되며, 상점에서 아이템으로 교환할 수 있다	สำหรับ​ใช้​ใน​กิจกรรม​ "ลังเหมียว"​ สามารถ​ไป​แลก​รางวัล​ต่างๆ​ ได้​ใน​ร้านค้า​	猫咪们的礼物，把幸运分给你	貓咪們的禮物，把幸運分給你	A gift from cats, it may bring you luck.	ネコたちからのプレゼント。幸運をおすそ分けしますね。	고양이의 선물, 행운을 드려요	ของขวัญ​จาก​เหล่า​แมว​น้อย​ เพื่อ​มอบ​โชค​ให้​กับ​คุณ​
9000027	90	901			5	-1	810	0	0	6:goods_icon_900027	302	3000003	1		1	珍品礼券	珍品禮券	Prized Voucher	プライム抽選券	프리미엄 컬렉션 티켓	คูปองหายาก	用于在珍品展厅抽取战斗员时装。	用於在珍品展廳抽取戰鬥員時裝。	Use it for a chance to obtain exclusive Combatant Outfits from the Premium Exhibit Hall.	プライムギャラリーで戦闘員の外観の抽選に用いられる。	프리미엄 컬렉션에서 전투원 스킨 소환 시 사용된다	ใช้​สำหรับ​สุ่ม​รับ​คอสตูม​ตัวละคร​ที่​ฮอลล์​แสดง​สมบัติ​	暴风眼联合新海百货推出的礼券，可用于抽取展厅礼品。	暴風眼聯合新海百貨推出的禮券，可用於抽取展廳禮品。	Tokens issued by StormEye in collaboration with Catto Emporium, redeemable for exhibition gifts.	ストームアイと新海モールが合同で発行した抽選券。プライムギャラリーで商品の抽選に使える。	뉴오션 백화점과 스톰아이가 제휴하여 출시한 티켓. 스킨 소환에 사용된다.	คูปอง​ที่​ออก​โดย​ความร่วมมือ​ระหว่าง​สตอร์ม​อาย​และ​ห้าง​แค​ทโตะ​ ใช้​สำหรับ​สุ่ม​ไอเทม​รางวัล​ใน​ฮอลล์​
9000028	90	901	120009		5	-1	0	0	0	6:goods_icon_900041	302	3000003	100	90017	1	心愿箋	心願箋	Wish Note	願い札	待定翻译内容心愿箋	กระดาษขอพร	「心愿小铺」活动中使用。	「心願小鋪」活動中使用。	Used in the "Wheel of Wish" event.	「ハッピールーレット」で使用できる。	待定翻译内容「心愿小铺」活动中使用。	สำหรับ​ใช้​ใน​กิจกรรม​ "วงล้อเสี่ยงทาย"​	在小小的花笺上写下心愿，说不定就能实现。	在小小的花箋上寫下心願，說不定就能實現。	Write down your wishes on a small flower note, and they just might come true.	小さな札に願いを書き込めば、叶うのかもしれない。	待定翻译内容在小小的花笺上写下心愿，说不定就能实现。	ลอง​เขียน​ความปรารถนา​ลง​บน​กระดาษ​ดอกไม้​เล็ก​ๆ​ นี่​ดู​สิ​ ไม่​แน่​มัน​อาจจะ​กลาย​เป็นจริง​ก็ได้​
