id	productId	groupId	goodsId	goodsNum	priceType	goodsConsum	goodsConsumNum	originalPrice	showItem	rebate	name	showImage	template	status	iconTitle	iconTitle_zh_TW	iconTitle_en_UK	iconTitle_ja_JP	iconTitle_ko_KR	iconTitle_th_TH
23013	9823013	2301	3000002;5121075;4100032;4100025;4100011;4110001;5100001	980;5;50;2;200;50;5	3	3000001	980	5880	3000002;5121075;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-3			1	恭喜调查官今日完成100次白塔的装备副本挑战！	恭喜調查官今日完成100次白塔的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Ivorus 100 times today.	本日は装備ステージ・ホワイトタワーを100回クリアしました、おめでとうございます！	조사관님 오늘 브라이트 타워 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​ไวท์​ทาวเวอร์​สำเร็จ​ 100​ ครั้ง​!​
23014	9823014	2301	3000002;5121075;4100032;4100025;4100011;4110001;5100001	3280;20;250;4;400;100;10	4	3000001	3280	19680	3000002;5121075;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-4			1	恭喜调查官今日完成100次白塔的装备副本挑战！	恭喜調查官今日完成100次白塔的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Ivorus 100 times today.	本日は装備ステージ・ホワイトタワーを100回クリアしました、おめでとうございます！	조사관님 오늘 브라이트 타워 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​ไวท์​ทาวเวอร์​สำเร็จ​ 100​ ครั้ง​!​
23015	9823015	2301	3000002;5121075;4100032;4100025;4100011;4110001;5100001	3280;20;250;4;400;100;10	5	3000001	3280	19680	3000002;5121075;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-5			1	恭喜调查官今日完成100次白塔的装备副本挑战！	恭喜調查官今日完成100次白塔的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Ivorus 100 times today.	本日は装備ステージ・ホワイトタワーを100回クリアしました、おめでとうございます！	조사관님 오늘 브라이트 타워 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​ไวท์​ทาวเวอร์​สำเร็จ​ 100​ ครั้ง​!​
24012	9824012	2401	3000002;5121095;4100032;4100025;4100011;4110001;5100001	980;5;50;2;200;50;5	2	3000001	980	5880	3000002;5121095;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-2			1	恭喜调查官今日完成100次雪将军广场的装备副本挑战！	恭喜調查官今日完成100次雪將軍廣場的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Snowhawk Square 100 times today.	本日は装備ステージ・雪将軍広場を100回クリアしました、おめでとうございます！	조사관님 오늘 제네럴 스노우 프라자 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​จัตุรัส​ส​โน​ว์​สำเร็จ​ 100​ ครั้ง​!​
24013	9824013	2401	3000002;5121095;4100032;4100025;4100011;4110001;5100001	980;5;50;2;200;50;5	3	3000001	980	5880	3000002;5121095;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-3			1	恭喜调查官今日完成100次雪将军广场的装备副本挑战！	恭喜調查官今日完成100次雪將軍廣場的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Snowhawk Square 100 times today.	本日は装備ステージ・雪将軍広場を100回クリアしました、おめでとうございます！	조사관님 오늘 제네럴 스노우 프라자 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​จัตุรัส​ส​โน​ว์​สำเร็จ​ 100​ ครั้ง​!​
24014	9824014	2401	3000002;5121095;4100032;4100025;4100011;4110001;5100001	3280;20;250;4;400;100;10	4	3000001	3280	19680	3000002;5121095;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-4			1	恭喜调查官今日完成100次雪将军广场的装备副本挑战！	恭喜調查官今日完成100次雪將軍廣場的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Snowhawk Square 100 times today.	本日は装備ステージ・雪将軍広場を100回クリアしました、おめでとうございます！	조사관님 오늘 제네럴 스노우 프라자 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​จัตุรัส​ส​โน​ว์​สำเร็จ​ 100​ ครั้ง​!​
24015	9824015	2401	3000002;5121095;4100032;4100025;4100011;4110001;5100001	3280;20;250;4;400;100;10	5	3000001	3280	19680	3000002;5121095;4100032;4100025;4100011;4110001;5100001	600	装备副本触发礼包100-5			1	恭喜调查官今日完成100次雪将军广场的装备副本挑战！	恭喜調查官今日完成100次雪將軍廣場的裝備副本挑戰！	Congratulations! You've cleared Equipment Stages in Snowhawk Square 100 times today.	本日は装備ステージ・雪将軍広場を100回クリアしました、おめでとうございます！	조사관님 오늘 제네럴 스노우 프라자 장비 던전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​วันนี้​ท้าทาย​ดัน​เจี้ยน​อุปกรณ์​ของ​จัตุรัส​ส​โน​ว์​สำเร็จ​ 100​ ครั้ง​!​
26012	9826012	2601	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包20-2			1	恭喜调查官累计完成20次情绪魔方协力战挑战！	恭喜調查官累計完成20次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 20 times.	おめでとうございます！協同作戦：キューブを20回クリアしました。	조사관님 이모션 큐브 협력전을 20회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 20​ ครั้ง​สำเร็จ​!​
26013	9826013	2601	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包20-3			1	恭喜调查官累计完成20次情绪魔方协力战挑战！	恭喜調查官累計完成20次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 20 times.	おめでとうございます！協同作戦：キューブを20回クリアしました。	조사관님 이모션 큐브 협력전을 20회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 20​ ครั้ง​สำเร็จ​!​
26014	9826014	2601	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包20-4			1	恭喜调查官累计完成20次情绪魔方协力战挑战！	恭喜調查官累計完成20次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 20 times.	おめでとうございます！協同作戦：キューブを20回クリアしました。	조사관님 이모션 큐브 협력전을 20회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 20​ ครั้ง​สำเร็จ​!​
26015	9826015	2601	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包20-5			1	恭喜调查官累计完成20次情绪魔方协力战挑战！	恭喜調查官累計完成20次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 20 times.	おめでとうございます！協同作戦：キューブを20回クリアしました。	조사관님 이모션 큐브 협력전을 20회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 20​ ครั้ง​สำเร็จ​!​
26022	9826022	2602	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包50-2			1	恭喜调查官累计完成50次情绪魔方协力战挑战！	恭喜調查官累計完成50次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 50 times.	おめでとうございます！協同作戦：キューブを50回クリアしました。	조사관님 이모션 큐브 협력전을 50회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 50​ ครั้ง​สำเร็จ​!​
26023	9826023	2602	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包50-3			1	恭喜调查官累计完成50次情绪魔方协力战挑战！	恭喜調查官累計完成50次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 50 times.	おめでとうございます！協同作戦：キューブを50回クリアしました。	조사관님 이모션 큐브 협력전을 50회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 50​ ครั้ง​สำเร็จ​!​
26024	9826024	2602	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包50-4			1	恭喜调查官累计完成50次情绪魔方协力战挑战！	恭喜調查官累計完成50次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 50 times.	おめでとうございます！協同作戦：キューブを50回クリアしました。	조사관님 이모션 큐브 협력전을 50회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 50​ ครั้ง​สำเร็จ​!​
26025	9826025	2602	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包50-5			1	恭喜调查官累计完成50次情绪魔方协力战挑战！	恭喜調查官累計完成50次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 50 times.	おめでとうございます！協同作戦：キューブを50回クリアしました。	조사관님 이모션 큐브 협력전을 50회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 50​ ครั้ง​สำเร็จ​!​
26032	9826032	2603	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包100-2			1	恭喜调查官累计完成100次情绪魔方协力战挑战！	恭喜調查官累計完成100次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 100 times.	おめでとうございます！協同作戦：キューブを100回クリアしました。	조사관님 이모션 큐브 협력전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 100​ ครั้ง​สำเร็จ​!​
26033	9826033	2603	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包100-3			1	恭喜调查官累计完成100次情绪魔方协力战挑战！	恭喜調查官累計完成100次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 100 times.	おめでとうございます！協同作戦：キューブを100回クリアしました。	조사관님 이모션 큐브 협력전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 100​ ครั้ง​สำเร็จ​!​
26034	9826034	2603	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包100-4			1	恭喜调查官累计完成100次情绪魔方协力战挑战！	恭喜調查官累計完成100次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 100 times.	おめでとうございます！協同作戦：キューブを100回クリアしました。	조사관님 이모션 큐브 협력전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 100​ ครั้ง​สำเร็จ​!​
26035	9826035	2603	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包100-5			1	恭喜调查官累计完成100次情绪魔方协力战挑战！	恭喜調查官累計完成100次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 100 times.	おめでとうございます！協同作戦：キューブを100回クリアしました。	조사관님 이모션 큐브 협력전을 100회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 100​ ครั้ง​สำเร็จ​!​
26042	9826042	2604	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包150-2			1	恭喜调查官累计完成150次情绪魔方协力战挑战！	恭喜調查官累計完成150次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 150 times.	おめでとうございます！協同作戦：キューブを150回クリアしました。	조사관님 이모션 큐브 협력전을 150회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 150​ ครั้ง​สำเร็จ​!​
26043	9826043	2604	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包150-3			1	恭喜调查官累计完成150次情绪魔方协力战挑战！	恭喜調查官累計完成150次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 150 times.	おめでとうございます！協同作戦：キューブを150回クリアしました。	조사관님 이모션 큐브 협력전을 150회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 150​ ครั้ง​สำเร็จ​!​
26044	9826044	2604	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包150-4			1	恭喜调查官累计完成150次情绪魔方协力战挑战！	恭喜調查官累計完成150次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 150 times.	おめでとうございます！協同作戦：キューブを150回クリアしました。	조사관님 이모션 큐브 협력전을 150회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 150​ ครั้ง​สำเร็จ​!​
26045	9826045	2604	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包150-5			1	恭喜调查官累计完成150次情绪魔方协力战挑战！	恭喜調查官累計完成150次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 150 times.	おめでとうございます！協同作戦：キューブを150回クリアしました。	조사관님 이모션 큐브 협력전을 150회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 150​ ครั้ง​สำเร็จ​!​
26052	9826052	2605	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包200-2			1	恭喜调查官累计完成200次情绪魔方协力战挑战！	恭喜調查官累計完成200次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 200 times.	おめでとうございます！協同作戦：キューブを200回クリアしました。	조사관님 이모션 큐브 협력전을 200회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 200​ ครั้ง​สำเร็จ​!​
26053	9826053	2605	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包200-3			1	恭喜调查官累计完成200次情绪魔方协力战挑战！	恭喜調查官累計完成200次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 200 times.	おめでとうございます！協同作戦：キューブを200回クリアしました。	조사관님 이모션 큐브 협력전을 200회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 200​ ครั้ง​สำเร็จ​!​
26054	9826054	2605	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包200-4			1	恭喜调查官累计完成200次情绪魔方协力战挑战！	恭喜調查官累計完成200次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 200 times.	おめでとうございます！協同作戦：キューブを200回クリアしました。	조사관님 이모션 큐브 협력전을 200회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 200​ ครั้ง​สำเร็จ​!​
26055	9826055	2605	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包200-5			1	恭喜调查官累计完成200次情绪魔方协力战挑战！	恭喜調查官累計完成200次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 200 times.	おめでとうございます！協同作戦：キューブを200回クリアしました。	조사관님 이모션 큐브 협력전을 200회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 200​ ครั้ง​สำเร็จ​!​
26062	9826062	2606	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包250-2			1	恭喜调查官累计完成250次情绪魔方协力战挑战！	恭喜調查官累計完成250次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 250 times.	おめでとうございます！協同作戦：キューブを250回クリアしました。	조사관님 이모션 큐브 협력전을 250회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 250​ ครั้ง​สำเร็จ​!​
26063	9826063	2606	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包250-3			1	恭喜调查官累计完成250次情绪魔方协力战挑战！	恭喜調查官累計完成250次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 250 times.	おめでとうございます！協同作戦：キューブを250回クリアしました。	조사관님 이모션 큐브 협력전을 250회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 250​ ครั้ง​สำเร็จ​!​
26064	9826064	2606	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包250-4			1	恭喜调查官累计完成250次情绪魔方协力战挑战！	恭喜調查官累計完成250次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 250 times.	おめでとうございます！協同作戦：キューブを250回クリアしました。	조사관님 이모션 큐브 협력전을 250회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 250​ ครั้ง​สำเร็จ​!​
26065	9826065	2606	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包250-5			1	恭喜调查官累计完成250次情绪魔方协力战挑战！	恭喜調查官累計完成250次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 250 times.	おめでとうございます！協同作戦：キューブを250回クリアしました。	조사관님 이모션 큐브 협력전을 250회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 250​ ครั้ง​สำเร็จ​!​
26072	9826072	2607	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包300-2			1	恭喜调查官累计完成300次情绪魔方协力战挑战！	恭喜調查官累計完成300次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 300 times.	おめでとうございます！協同作戦：キューブを300回クリアしました。	조사관님 이모션 큐브 협력전을 300회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 300​ ครั้ง​สำเร็จ​!​
26073	9826073	2607	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包300-3			1	恭喜调查官累计完成300次情绪魔方协力战挑战！	恭喜調查官累計完成300次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 300 times.	おめでとうございます！協同作戦：キューブを300回クリアしました。	조사관님 이모션 큐브 협력전을 300회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 300​ ครั้ง​สำเร็จ​!​
26074	9826074	2607	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包300-4			1	恭喜调查官累计完成300次情绪魔方协力战挑战！	恭喜調查官累計完成300次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 300 times.	おめでとうございます！協同作戦：キューブを300回クリアしました。	조사관님 이모션 큐브 협력전을 300회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 300​ ครั้ง​สำเร็จ​!​
26075	9826075	2607	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包300-5			1	恭喜调查官累计完成300次情绪魔方协力战挑战！	恭喜調查官累計完成300次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 300 times.	おめでとうございます！協同作戦：キューブを300回クリアしました。	조사관님 이모션 큐브 협력전을 300회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 300​ ครั้ง​สำเร็จ​!​
26082	9826082	2608	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包350-2			1	恭喜调查官累计完成350次情绪魔方协力战挑战！	恭喜調查官累計完成350次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 350 times.	おめでとうございます！協同作戦：キューブを350回クリアしました。	조사관님 이모션 큐브 협력전을 350회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 350​ ครั้ง​สำเร็จ​!​
26083	9826083	2608	3000002;4190001;4102901	980;1000;10	3	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包350-3			1	恭喜调查官累计完成350次情绪魔方协力战挑战！	恭喜調查官累計完成350次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 350 times.	おめでとうございます！協同作戦：キューブを350回クリアしました。	조사관님 이모션 큐브 협력전을 350회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 350​ ครั้ง​สำเร็จ​!​
26084	9826084	2608	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	4	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包350-4			1	恭喜调查官累计完成350次情绪魔方协力战挑战！	恭喜調查官累計完成350次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 350 times.	おめでとうございます！協同作戦：キューブを350回クリアしました。	조사관님 이모션 큐브 협력전을 350회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 350​ ครั้ง​สำเร็จ​!​
26085	9826085	2608	3000002;4190001;4102901;4101003;3000003	3280;3000;20;30;200000	5	3000001	3280	19680	3000002;4190001;4102901;4101003;3000003	600	魔方协力战触发礼包350-5			1	恭喜调查官累计完成350次情绪魔方协力战挑战！	恭喜調查官累計完成350次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 350 times.	おめでとうございます！協同作戦：キューブを350回クリアしました。	조사관님 이모션 큐브 협력전을 350회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 350​ ครั้ง​สำเร็จ​!​
26092	9826092	2609	3000002;4190001;4102901	980;1000;10	2	3000001	980	5880	3000002;4190001;4102901	600	魔方协力战触发礼包400-2			1	恭喜调查官累计完成400次情绪魔方协力战挑战！	恭喜調查官累計完成400次情緒魔方協力戰挑戰！	Congratulations! You've completed Pathos Cube Invasion 400 times.	おめでとうございます！協同作戦：キューブを400回クリアしました。	조사관님 이모션 큐브 협력전을 400회 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ท้าทาย​ผนึก​กำลัง​-​ลูกบาศก์​พา​โธส​สะสม​ 400​ ครั้ง​สำเร็จ​!​
