id	modeString	hitPos	bulletHit	floatWord	skillCamera	skillTowards	float	bossDebut	animatorControl	colour	position	direction	timeLineScale	battleScale	effectScale	WhetherLook	bonesLook	habitus	transHabitus	ifRepertory	bossTime	camPosition	camRotation	status
132008	132008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	132008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13200899	13200899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	132008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
131008	131008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	131008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13100899	13100899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	131008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13100890	131008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	131008	0	-0.67;1.05;3.98	2.66;-170;0	1	1.3	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
131001	131001	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	131001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13100199	13100199	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	131001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13100102	13100102	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	131001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
123008	123008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	123008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12300802	12300802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	123008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12300803	12300803	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	123008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12300899	12300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	123008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
125008	125008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	125008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12500899	12500899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	125008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12500802	12500802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	125008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
126008	126008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	126008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12600899	12600899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	126008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12600802	12600802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	126008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
128008	128008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	128008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12800899	12800899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	128008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
12800802	12800802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	128008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12800803	12800803	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	128008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
129001	129001	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900199	12900199	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900190	129001	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1.8	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900150	12900250	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
129002	129002	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900299	12900299	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900202	12900202	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900250	12900250	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900203	12900203	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900204	12900204	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900205	12900205	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
129008	129008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900899	12900899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
12900890	129008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	129008	0	-0.67;1.05;3.98	2.66;-170;0	1	1.3	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
133008	133008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	133008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13300850	13300850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	133008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13300899	13300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	133008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
135008	135008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	135008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13500899	13500899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	135008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13500802	13500802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	135008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
135002	135002	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	135002	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13500299	13500299	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	135002	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
136008	136008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	136008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13600899	13600899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	136008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13600850	13600850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	136008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
137008	137008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	137008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13700899	13700899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	137008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13700802	13700802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	137008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
138001	138001	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	138001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13800199	13800199	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	138001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
138008	138008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	138008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13800899	13800899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	138008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
13800802	13800802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	138008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
139008	139008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	139008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
13900802	13900802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	139008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
13900899	13900899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	139008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
13900890	139008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	139008	0	-0.67;1.05;3.98	2.66;-170;0	1	1.5	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
140008	140008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	140008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14000899	14000899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	140008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14000850	14000850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	140008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
141008	141008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	141008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14100899	14100899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	141008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14100850	14100850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	141008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14100802	14100802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	141008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
143008	143008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	143008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14300899	14300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	143008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14300802	14300802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	143008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
144001	144001	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	144001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14400199	14400199	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	144001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14400102	14400102	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	144001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
144008	144008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	144008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14400899	14400899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	144008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
145008	145008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	145008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
14500899	14500899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	145008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
14500802	14500802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	145008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	0	0.5	2.8;1;6.5	0;-155;0	1
146008	146008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	146008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14600899	14600899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	146008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
147008	147008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	147008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14700899	14700899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	147008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
148008	148008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	148008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14800899	14800899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	148008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
149008	149008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	149008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14900899	14900899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	149008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14900850	14900850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	149008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
14900802	14900802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	149008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
749008	749008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	749008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
150008	150008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	150008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15000899	15000899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	150008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
151008	151008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	151008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15100850	15100850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	151008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15100899	15100899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	151008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
152008	152008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	152008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15200899	15200899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	152008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15200850	15200850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	152008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
153008	153008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	153008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15300802	15300802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	153008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15300899	15300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	153008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
154008	154008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	154008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15400899	15400899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	154008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
155008	155008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	154008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15500899	15500899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	154008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15400850	15400850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	15400850	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
156008	156008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	156008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15600899	15600899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	156008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15600802	15600802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	156008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
157008	157008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	157008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15700899	15700899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	157008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15700850	15700850	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	157008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
158008	158008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	158008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15800899	15800899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	158008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
159008	159008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	159008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
15900899	15900899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	159008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
160008	160008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	160008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16000899	16000899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	160008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
161008	161008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	161008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16100802	16100802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	161008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16100899	16100899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	161008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
162008	162008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	162008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16200899	16200899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	162008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16200802	16200802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	162008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
