Id	attributeType	type	typePara	attributeId	addTypeNum	combatValue1	combatValue2	buffId	buffIdNum	photoId	activephotoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
44500010	1	101		1303	0.3	0	0	18000009	1			1	全部-忍耐率提升	全部-忍耐率提升	All - Increases END	全部・忍耐率アップ	전체 - 인내율 증가	ทั้งหมด​-​อัตรา​อดทน​เพิ่มขึ้น​	我方全部战斗员忍耐率+30%	我方全部戰鬥員忍耐率+30%	All allied Combatants' END +30%	すべての味方戦闘員の忍耐率＋30%	아군 전체 전투원 인내율 +30%	เพิ่ม​อัตรา​อดทน​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +30%​
44500011	1	101		1303	0.33	0	0	18000009	1			1	全部-忍耐率提升	全部-忍耐率提升	All - Increases END	全部・忍耐率アップ	전체 - 인내율 증가	ทั้งหมด​-​อัตรา​อดทน​เพิ่มขึ้น​	我方全部战斗员忍耐率+33%	我方全部戰鬥員忍耐率+33%	All allied Combatants' END +33%	すべての味方戦闘員の忍耐率＋33%	아군 전체 전투원 인내율 +33%	เพิ่ม​อัตรา​อดทน​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +33%​
44600001	3	101		0	0	0	0.01	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+1%	我方全部戰鬥員戰鬥力+1%	All allied Combatants' Power +1%	すべての味方戦闘員の戦闘員＋1%	아군 전체 전투원 전투력 +1%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +1%​
44600002	3	101		0	0	0	0.02	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+2%	我方全部戰鬥員戰鬥力+2%	All allied Combatants' Power +2%	すべての味方戦闘員の戦闘員＋2%	아군 전체 전투원 전투력 +2%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +2%​
44600003	3	101		0	0	0	0.03	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+3%	我方全部戰鬥員戰鬥力+3%	All allied Combatants' Power +3%	すべての味方戦闘員の戦闘員＋3%	아군 전체 전투원 전투력 +3%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +3%​
44600004	3	101		0	0	0	0.04	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+4%	我方全部戰鬥員戰鬥力+4%	All allied Combatants' Power +4%	すべての味方戦闘員の戦闘員＋4%	아군 전체 전투원 전투력 +4%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +4%​
44600005	3	101		0	0	0	0.05	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+5%	我方全部戰鬥員戰鬥力+5%	All allied Combatants' Power +5%	すべての味方戦闘員の戦闘員＋5%	아군 전체 전투원 전투력 +5%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +5%​
44600006	3	101		0	0	0	0.06	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+6%	我方全部戰鬥員戰鬥力+6%	All allied Combatants' Power +6%	すべての味方戦闘員の戦闘員＋6%	아군 전체 전투원 전투력 +6%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +6%​
44600007	3	101		0	0	0	0.07	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+7%	我方全部戰鬥員戰鬥力+7%	All allied Combatants' Power +7%	すべての味方戦闘員の戦闘員＋7%	아군 전체 전투원 전투력 +7%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +7%​
44600008	3	101		0	0	0	0.08	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+8%	我方全部戰鬥員戰鬥力+8%	All allied Combatants' Power +8%	すべての味方戦闘員の戦闘員＋8%	아군 전체 전투원 전투력 +8%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +8%​
44600009	3	101		0	0	0	0.09	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+9%	我方全部戰鬥員戰鬥力+9%	All allied Combatants' Power +9%	すべての味方戦闘員の戦闘員＋9%	아군 전체 전투원 전투력 +9%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +9%​
44600010	3	101		0	0	0	0.1	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+10%	我方全部戰鬥員戰鬥力+10%	All allied Combatants' Power +10%	すべての味方戦闘員の戦闘員＋10%	아군 전체 전투원 전투력 +10%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +10%​
44600011	3	101		0	0	0	0.11	18000010	1			1	全部-战斗力提升	全部-戰鬥力提升	All - Increases Combat Power	全部・戦闘力アップ	전체 - 전투력 증가	ทั้งหมด-CP เพิ่มขึ้น	我方全部战斗员战斗力+11%	我方全部戰鬥員戰鬥力+11%	All allied Combatants' Power +11%	すべての味方戦闘員の戦闘員＋11%	아군 전체 전투원 전투력 +11%	เพิ่ม​ CP​ ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +11%​
44700001	1	101		102	0.003	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升0.3%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升0.3%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 0.3%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋0.3%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 0.3% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 0.3%​
44700002	1	101		102	0.006	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升0.6%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升0.6%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 0.6%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋0.6%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 0.6% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 0.6%​
44700003	1	101		102	0.009	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升0.9%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升0.9%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 0.9%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋0.9%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 0.9% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 0.9%​
44700004	1	101		102	0.012	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升1.2%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升1.2%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 1.2%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋1.2%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 1.2% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 1.2%​
44700005	1	101		102	0.015	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升1.5%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升1.5%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 1.5%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋1.5%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 1.5% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 1.5%​
44700006	1	101		102	0.018	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升1.8%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升1.8%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 1.8%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋1.8%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 1.8% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 1.8%​
44700007	1	101		102	0.021	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升2.1%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升2.1%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 2.1%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋2.1%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 2.1% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 2.1%​
44700008	1	101		102	0.024	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升2.4%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升2.4%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 2.4%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋2.4%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 2.4% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 2.4%​
44700009	1	101		102	0.027	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升2.7%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升2.7%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 2.7%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋2.7%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 2.7% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 2.7%​
44700010	1	101		102	0.03	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升3%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升3%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 3%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋3%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 3% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 3.0%​
44700011	1	101		102	0.033	0	0	18000011;18000001	1;1			1	全部-1SP+攻击力提升	全部-1SP+攻擊力提升	All - 1 SP + Increases ATK	全部・1SP＋攻撃力アップ	전체 - SP 1점 + 공격력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ ATK​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，攻击力提升3.3%	我方全部戰鬥員在戰鬥開始時獲取1點SP，攻擊力提升3.3%	At the start of battles, all allied Combatants gain 1 SP and increase ATK by 3.3%	戦闘開始時、すべての味方戦闘員のSP＋1、攻撃力＋3.3%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 공격력 3.3% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ ATK​ ขึ้น​ 3.3%​
44800001	1	101		202	0.006	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升0.6%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升0.6%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 0.6%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋0.6%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 0.6% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 0.6%​
44800002	1	101		202	0.012	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升1.2%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升1.2%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 1.2%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋1.2%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 1.2% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 1.2%​
44800003	1	101		202	0.018	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升1.8%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升1.8%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 1.8%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋1.8%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 1.8% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 1.8%​
44800004	1	101		202	0.024	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升2.4%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升2.4%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 2.4%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋2.4%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 2.4% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 2.4%​
44800005	1	101		202	0.03	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升3%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升3%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 3%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋3%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 3% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 3.0%​
44800006	1	101		202	0.036	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升3.6%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升3.6%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 3.6%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋3.6%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 3.6% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 3.6%​
44800007	1	101		202	0.042	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升4.2%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升4.2%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 4.2%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋4.2%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 4.2% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 4.2%​
44800008	1	101		202	0.048	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升4.8%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升4.8%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 4.8%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋4.8%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 4.8% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 4.8%​
44800009	1	101		202	0.054	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升5.4%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升5.4%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 5.4%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋5.4%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 5.4% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 5.4%​
44800010	1	101		202	0.06	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升6%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升6%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 6%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋6%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 6% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 6.0%​
44800011	1	101		202	0.066	0	0	18000011;18000002	1;1			1	全部-1SP+防御力提升	全部-1SP+防禦力提升	All - 1 SP + Increases DEF	全部・1SP＋防御力アップ	전체 - SP 1점 + 방어력 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ DEF​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，防御力提升6.6%	我方全部戰鬥員在戰鬥開始時獲取1點SP，防禦力提升6.6%	At the start of battles, all allied Combatants gain 1 SP and increase DEF by 6.6%	戦闘開始時、すべての味方戦闘員のSP＋1、防御力＋6.6%	아군 전체 전투원 전투 시작 시 SP 1점 획득, 방어력 6.6% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ DEF​ ขึ้น​ 6.6%​
44900001	1	101		302	0.003	0	0	18000011;18000003	1;1			1	全部-1SP+生命值提升	全部-1SP+生命值提升	All - 1 SP + Increases HP	全部・1SP＋最大HPアップ	전체 - SP 1점 + HP 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ HP​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，生命值提升0.3%	我方全部戰鬥員在戰鬥開始時獲取1點SP，生命值提升0.3%	At the start of battles, all allied Combatants gain 1 SP and increase HP by 0.3%	戦闘開始時、すべての味方戦闘員のSP＋1、最大HP＋0.3%	아군 전체 전투원 전투 시작 시 SP 1점 획득, HP 0.3% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ HP​ ขึ้น​ 0.3%​
44900002	1	101		302	0.006	0	0	18000011;18000003	1;1			1	全部-1SP+生命值提升	全部-1SP+生命值提升	All - 1 SP + Increases HP	全部・1SP＋最大HPアップ	전체 - SP 1점 + HP 증가	ทั้งหมด​-​เพิ่ม​ 1​ SP​ +​ HP​ เพิ่มขึ้น​	我方全部战斗员在战斗开始时获取1点SP，生命值提升0.6%	我方全部戰鬥員在戰鬥開始時獲取1點SP，生命值提升0.6%	At the start of battles, all allied Combatants gain 1 SP and increase HP by 0.6%	戦闘開始時、すべての味方戦闘員のSP＋1、最大HP＋0.6%	아군 전체 전투원 전투 시작 시 SP 1점 획득, HP 0.6% 증가	เมื่อ​เริ่ม​การต่อสู้​ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ SP​ 1​ แต้ม​ และ​เพิ่ม​ HP​ ขึ้น​ 0.6%​
