id	catballId	starRating	attAddTypeId	attAddNum	SkillId	consumeKindID	consumeKind	consumePropID	consumeProp	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
640100202	6401002	2	101	60	10100202	670101002	10	3000003	10000	1	对敌方单体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害扩散」</color>2回合\n<color="#FF7F50">「伤害扩散」</color>：自身受到的部分伤害会被二次施加给场上的其他角色，后续入场的角色不受影响	對敵方單體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害擴散」</color>2回合\n<color="#FF7F50">「傷害擴散」</color>：自身受到的部分傷害會被二次施加給場上的其他角色，後續入場的角色不受影響	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Spread</color> on one enemy for 2 turns. \n<color="#FF7F50">Spread</color>: A portion of this Combatant's DMG taken will be inflicted on other characters on the field, with subsequent characters unaffected.	敵単体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：自身が受ける一部のダメージは他のキャラに拡散される。次に入場するキャラは影響を受けない。	단일 적에게 2턴 동안 <color="#FF7F50">「대미지 확산」</color> _#buff_effectper_0_0_0_1_4_을 부여한다.\n<color="#FF7F50">「대미지 확산」</color>: 적용된 대미지의 일부가 전장에 있는 다른 캐릭터에게 확산되며, 이후 입장하는 캐릭터는 영향을 받지 않는다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[กระจายดาเมจ]</color>​ใส่​ศัตรู​หนึ่ง​คน​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​กระจาย​ดา​เม​จ​]</color>:​ ดา​เม​จ​บางส่วน​ที่​ตัวเอง​ได้รับ​จะ​ถูก​ส่ง​ต่อไป​ยัง​ตัวละคร​อื่น​ใน​สนาม​ โดย​ตัวละคร​ที่​เข้า​สนาม​ภายหลัง​จะ​ไม่​ได้รับ​ผลกระทบ​
640100203	6401002	3	101	80	10100203	670101002	15	3000003	15000	1	对敌方单体施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害扩散」</color>2回合\n<color="#FF7F50">「伤害扩散」</color>：自身受到的部分伤害会被二次施加给场上的其他角色，后续入场的角色不受影响	對敵方單體施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害擴散」</color>2回合\n<color="#FF7F50">「傷害擴散」</color>：自身受到的部分傷害會被二次施加給場上的其他角色，後續入場的角色不受影響	Inflicts _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Spread</color> on one enemy for 2 turns. \n<color="#FF7F50">Spread</color>: A portion of this Combatant's DMG taken will be inflicted on other characters on the field, with subsequent characters unaffected.	敵単体に2ターンの_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：被ダメージの一定割合をフィールド上の他の味方に共有する。	단일 적에게 2턴 동안 _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_에 해당하는 <color="#FF7F50">「대미지 확산」</color>을 부여한다.\n <color="#FF7F50">「대미지 확산」</color>: 적용된 대미지의 일부가 전장에 있는 다른 캐릭터에게 다시 적용되며, 이후의 캐릭터는 영향을 받지 않는다.	ติด​เอฟเฟกต์​ <color="#FF7F50">[กระจายดาเมจ]</color>​ _#buff_effectpercat_0_0_0_1_4_​ →​ _#buff_effectper_0_0_0_1_4_​ ใส่​ศัตรู​หนึ่ง​คน​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​กระจาย​ดา​เม​จ​]</color>:​ ดา​เม​จ​บางส่วน​ที่​ตัวเอง​ได้รับ​จะ​ถูก​ส่ง​ต่อไป​ยัง​ตัวละคร​อื่น​ใน​สนาม​ โดย​ตัวละคร​ที่​เข้า​สนาม​ภายหลัง​จะ​ไม่​ได้รับ​ผลกระทบ​
640100204	6401002	4	101	100	10100203	670101002	20	3000003	20000	1	对敌方单体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害扩散」</color>2回合\n<color="#FF7F50">「伤害扩散」</color>：自身受到的部分伤害会被二次施加给场上的其他角色，后续入场的角色不受影响	對敵方單體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害擴散」</color>2回合\n<color="#FF7F50">「傷害擴散」</color>：自身受到的部分傷害會被二次施加給場上的其他角色，後續入場的角色不受影響	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Spread</color> on one enemy for 2 turns. \n<color="#FF7F50">Spread</color>: A portion of this Combatant's DMG taken will be inflicted on other characters on the field, with subsequent characters unaffected.	敵単体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：自身が受ける一部のダメージは他のキャラに拡散される。次に入場するキャラは影響を受けない。	단일 적에게 2턴 동안 <color="#FF7F50">「대미지 확산」</color> _#buff_effectper_0_0_0_1_4_을 부여한다.\n<color="#FF7F50">「대미지 확산」</color>: 적용된 대미지의 일부가 전장에 있는 다른 캐릭터에게 확산되며, 이후 입장하는 캐릭터는 영향을 받지 않는다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[กระจายดาเมจ]</color>​ใส่​ศัตรู​หนึ่ง​คน​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​กระจาย​ดา​เม​จ​]</color>:​ ดา​เม​จ​บางส่วน​ที่​ตัวเอง​ได้รับ​จะ​ถูก​ส่ง​ต่อไป​ยัง​ตัวละคร​อื่น​ใน​สนาม​ โดย​ตัวละคร​ที่​เข้า​สนาม​ภายหลัง​จะ​ไม่​ได้รับ​ผลกระทบ​
640100205	6401002	5	101	120	10100203	670101002	30	3000003	30000	1	对敌方单体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害扩散」</color>2回合\n<color="#FF7F50">「伤害扩散」</color>：自身受到的部分伤害会被二次施加给场上的其他角色，后续入场的角色不受影响	對敵方單體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害擴散」</color>2回合\n<color="#FF7F50">「傷害擴散」</color>：自身受到的部分傷害會被二次施加給場上的其他角色，後續入場的角色不受影響	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Spread</color> on one enemy for 2 turns. \n<color="#FF7F50">Spread</color>: A portion of this Combatant's DMG taken will be inflicted on other characters on the field, with subsequent characters unaffected.	敵単体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：自身が受ける一部のダメージは他のキャラに拡散される。次に入場するキャラは影響を受けない。	단일 적에게 2턴 동안 <color="#FF7F50">「대미지 확산」</color> _#buff_effectper_0_0_0_1_4_을 부여한다.\n<color="#FF7F50">「대미지 확산」</color>: 적용된 대미지의 일부가 전장에 있는 다른 캐릭터에게 확산되며, 이후 입장하는 캐릭터는 영향을 받지 않는다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[กระจายดาเมจ]</color>​ใส่​ศัตรู​หนึ่ง​คน​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​กระจาย​ดา​เม​จ​]</color>:​ ดา​เม​จ​บางส่วน​ที่​ตัวเอง​ได้รับ​จะ​ถูก​ส่ง​ต่อไป​ยัง​ตัวละคร​อื่น​ใน​สนาม​ โดย​ตัวละคร​ที่​เข้า​สนาม​ภายหลัง​จะ​ไม่​ได้รับ​ผลกระทบ​
640100206	6401002	6	101	140	10100204	670101002	40	3000003	40000	1	对敌方单体施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害扩散」</color>2回合\n<color="#FF7F50">「伤害扩散」</color>：自身受到的部分伤害会被二次施加给场上的其他角色，后续入场的角色不受影响	對敵方單體施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害擴散」</color>2回合\n<color="#FF7F50">「傷害擴散」</color>：自身受到的部分傷害會被二次施加給場上的其他角色，後續入場的角色不受影響	Inflicts _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Spread</color> on one enemy for 2 turns. \n<color="#FF7F50">Spread</color>: A portion of this Combatant's DMG taken will be inflicted on other characters on the field, with subsequent characters unaffected.	敵単体に2ターンの_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：被ダメージの一定割合をフィールド上の他の味方に共有する。	단일 적에게 2턴 동안 _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_에 해당하는 <color="#FF7F50">「대미지 확산」</color>을 부여한다.\n <color="#FF7F50">「대미지 확산」</color>: 적용된 대미지의 일부가 전장에 있는 다른 캐릭터에게 다시 적용되며, 이후의 캐릭터는 영향을 받지 않는다.	ติด​เอฟเฟกต์​ <color="#FF7F50">[กระจายดาเมจ]</color>​ _#buff_effectpercat_0_0_0_1_4_​ →​ _#buff_effectper_0_0_0_1_4_​ ใส่​ศัตรู​หนึ่ง​คน​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​กระจาย​ดา​เม​จ​]</color>:​ ดา​เม​จ​บางส่วน​ที่​ตัวเอง​ได้รับ​จะ​ถูก​ส่ง​ต่อไป​ยัง​ตัวละคร​อื่น​ใน​สนาม​ โดย​ตัวละคร​ที่​เข้า​สนาม​ภายหลัง​จะ​ไม่​ได้รับ​ผลกระทบ​
640100300	6401003	0	101	20	10100301	670101003	0	0	0	1	对敌方全体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「とばっちり」</color>を付与する。\n<color="#FF7F50">「とばっちり」</color>：自身が受ける一部のダメージは他の「とばっちり」のあるキャラに拡散される。	적 전체에게 2턴 동안 <color="#FF7F50">「대미지 공유」</color> _#buff_effectper_0_0_0_1_4_를 부여한다.\n<color="#FF7F50">「대미지 공유」</color>: 적용된 대미지의 일부를 다른 「대미지 공유」 목표에게 전달한다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100301	6401003	1	101	40	10100302	670101003	5	3000003	5000	1	对敌方全体施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターンの_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：被ダメージの一定割合をフィールド上の他の味方に共有する。	적 전체에게 팀 내 모든 기본 공격력의 합의_#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">순수 대미지</color>를 부여한다.\n<color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	ติด​เอฟเฟกต์​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ _#buff_effectpercat_0_0_0_1_4_​ →​ _#buff_effectper_0_0_0_1_4_​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100302	6401003	2	101	60	10100302	670101003	10	3000003	10000	1	对敌方全体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「とばっちり」</color>を付与する。\n<color="#FF7F50">「とばっちり」</color>：自身が受ける一部のダメージは他の「とばっちり」のあるキャラに拡散される。	적 전체에게 2턴 동안 <color="#FF7F50">「대미지 공유」</color> _#buff_effectper_0_0_0_1_4_를 부여한다.\n<color="#FF7F50">「대미지 공유」</color>: 적용된 대미지의 일부를 다른 「대미지 공유」 목표에게 전달한다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100303	6401003	3	101	80	10100303	670101003	15	3000003	15000	1	对敌方全体施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターンの_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：被ダメージの一定割合をフィールド上の他の味方に共有する。	적 전체에게 팀 내 모든 기본 공격력의 합의_#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">순수 대미지</color>를 부여한다.\n<color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	ติด​เอฟเฟกต์​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ _#buff_effectpercat_0_0_0_1_4_​ →​ _#buff_effectper_0_0_0_1_4_​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100304	6401003	4	101	100	10100303	670101003	20	3000003	20000	1	对敌方全体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「とばっちり」</color>を付与する。\n<color="#FF7F50">「とばっちり」</color>：自身が受ける一部のダメージは他の「とばっちり」のあるキャラに拡散される。	적 전체에게 2턴 동안 <color="#FF7F50">「대미지 공유」</color> _#buff_effectper_0_0_0_1_4_를 부여한다.\n<color="#FF7F50">「대미지 공유」</color>: 적용된 대미지의 일부를 다른 「대미지 공유」 목표에게 전달한다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100305	6401003	5	101	120	10100303	670101003	30	3000003	30000	1	对敌方全体施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターン持続する_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「とばっちり」</color>を付与する。\n<color="#FF7F50">「とばっちり」</color>：自身が受ける一部のダメージは他の「とばっちり」のあるキャラに拡散される。	적 전체에게 2턴 동안 <color="#FF7F50">「대미지 공유」</color> _#buff_effectper_0_0_0_1_4_를 부여한다.\n<color="#FF7F50">「대미지 공유」</color>: 적용된 대미지의 일부를 다른 「대미지 공유」 목표에게 전달한다.	ติด​เอฟเฟกต์​ _#buff_effectper_0_0_0_1_4_​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100306	6401003	6	101	140	10100304	670101003	40	3000003	40000	1	对敌方全体施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「伤害传递」</color>2回合\n<color="#FF7F50">「伤害传递」</color>：将受到的部分伤害传递给其他拥有「伤害传递」的目标	對敵方全體施加_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「傷害傳遞」</color>2回合\n<color="#FF7F50">「傷害傳遞」</color>：將受到的部分傷害傳遞給其他擁有「傷害傳遞」的目標	Inflicts _#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_ <color="#FF7F50">Transferal</color> on all enemies for 2 turns. \n<color="#FF7F50">Transferal</color>: Transfers a portion of the DMG taken to other targets afflicted with the Transferal.	敵全体に2ターンの_#buff_effectpercat_0_0_0_1_4_→_#buff_effectper_0_0_0_1_4_<color="#FF7F50">「ダメージ拡散」</color>を付与する。\n<color="#FF7F50">「ダメージ拡散」</color>：被ダメージの一定割合をフィールド上の他の味方に共有する。	적 전체에게 팀 내 모든 기본 공격력의 합의_#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">순수 대미지</color>를 부여한다.\n<color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	ติด​เอฟเฟกต์​ <color="#FF7F50">[ถ่ายทอดดาเมจ]</color>​ _#buff_effectpercat_0_0_0_1_4_​ →​ _#buff_effectper_0_0_0_1_4_​ ใส่​ศัตรู​ทั้งหมด​ เป็นเวลา​ 2​ เทิร์น​\n<color="#FF7F50">[​ถ่ายทอด​ดา​เม​จ​]</color>:​ ส่งต่อ​ดา​เม​จ​ที่​ได้รับ​ส่วนหนึ่ง​ไป​ยัง​เป้าหมาย​ที่​มีผล​ [​ถ่ายทอด​ดา​เม​จ​]​
640100400	6401004	0	301	60	10100401	670101004	0	0	0	1	按全队战前攻击力之和的_#skill_heal_0_0_1_，治疗友方全体	按全隊戰前攻擊力之和的_#skill_heal_0_0_1_，治療友方全體	Heals all allies for _#skill_heal_0_0_1_ of the total pre-battle ATK of the team.	味方全体のHPを、味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_分回復する。	아군 전체의 전투 전 공격력 총합의 _#skill_heal_0_0_1_에 해당하는 치유 효과를 아군 전체에게 부여한다.	ฟื้นฟู​ HP​ ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#skill_heal_0_0_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​
640100401	6401004	1	301	120	10100402	670101004	5	3000003	5000	1	按全队基础攻击力之和的_#skill_healcat_0_0_1_→_#skill_heal_0_0_1_，治疗友方全体	按全隊基礎攻擊力之和的_#skill_healcat_0_0_1_→_#skill_heal_0_0_1_，治療友方全體	Heals all allies for _#skill_healcat_0_0_1_→_#skill_heal_0_0_1_ of the total Base ATK of the team.	チームの合計攻撃力_#skill_healcat_0_0_1_→_#skill_heal_0_0_1_に基づき、味方全体のHPを回復する。	아군 전체를 팀 내 기본 공격력 합의 _#skill_effectper_0_0_1_→_#skill_heal_0_0_1_에 해당하는 만큼 치유한다.	ฟื้นฟู​ HP​ ให้​กับ​เพื่อน​ร่วม​ทีม​ทุกคน​ _#skill_healcat_0_0_1_​ →​ _#skill_heal_0_0_1_​ ของ​ ATK​ พื้นฐาน​รวม​ของ​ทั้ง​ทีม​
640100402	6401004	2	301	180	10100402	670101004	10	3000003	10000	1	按全队战前攻击力之和的_#skill_heal_0_0_1_，治疗友方全体	按全隊戰前攻擊力之和的_#skill_heal_0_0_1_，治療友方全體	Heals all allies for _#skill_heal_0_0_1_ of the total pre-battle ATK of the team.	味方全体のHPを、味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_分回復する。	아군 전체의 전투 전 공격력 총합의 _#skill_heal_0_0_1_에 해당하는 치유 효과를 아군 전체에게 부여한다.	ฟื้นฟู​ HP​ ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#skill_heal_0_0_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​
640100403	6401004	3	301	240	10100403	670101004	15	3000003	15000	1	按全队基础攻击力之和的_#skill_healcat_0_0_1_→_#skill_heal_0_0_1_，治疗友方全体	按全隊基礎攻擊力之和的_#skill_healcat_0_0_1_→_#skill_heal_0_0_1_，治療友方全體	Heals all allies for _#skill_healcat_0_0_1_→_#skill_heal_0_0_1_ of the total Base ATK of the team.	チームの合計攻撃力_#skill_healcat_0_0_1_→_#skill_heal_0_0_1_に基づき、味方全体のHPを回復する。	아군 전체를 팀 내 기본 공격력 합의 _#skill_effectper_0_0_1_→_#skill_heal_0_0_1_에 해당하는 만큼 치유한다.	ฟื้นฟู​ HP​ ให้​กับ​เพื่อน​ร่วม​ทีม​ทุกคน​ _#skill_healcat_0_0_1_​ →​ _#skill_heal_0_0_1_​ ของ​ ATK​ พื้นฐาน​รวม​ของ​ทั้ง​ทีม​
