id	path	export	status
3016010	CSV数值表/数据表-海外/剧情表/副本剧情表/3016010	Data/NewChapter/NewChapter3016010	1
3016020	CSV数值表/数据表-海外/剧情表/副本剧情表/3016020	Data/NewChapter/NewChapter3016020	1
3016030	CSV数值表/数据表-海外/剧情表/副本剧情表/3016030	Data/NewChapter/NewChapter3016030	1
3016040	CSV数值表/数据表-海外/剧情表/副本剧情表/3016040	Data/NewChapter/NewChapter3016040	1
3016050	CSV数值表/数据表-海外/剧情表/副本剧情表/3016050	Data/NewChapter/NewChapter3016050	1
3016060	CSV数值表/数据表-海外/剧情表/副本剧情表/3016060	Data/NewChapter/NewChapter3016060	1
3016070	CSV数值表/数据表-海外/剧情表/副本剧情表/3016070	Data/NewChapter/NewChapter3016070	1
3016080	CSV数值表/数据表-海外/剧情表/副本剧情表/3016080	Data/NewChapter/NewChapter3016080	1
3016090	CSV数值表/数据表-海外/剧情表/副本剧情表/3016090	Data/NewChapter/NewChapter3016090	1
3016100	CSV数值表/数据表-海外/剧情表/副本剧情表/3016100	Data/NewChapter/NewChapter3016100	1
3016110	CSV数值表/数据表-海外/剧情表/副本剧情表/3016110	Data/NewChapter/NewChapter3016110	1
3016120	CSV数值表/数据表-海外/剧情表/副本剧情表/3016120	Data/NewChapter/NewChapter3016120	1
3016130	CSV数值表/数据表-海外/剧情表/副本剧情表/3016130	Data/NewChapter/NewChapter3016130	1
3016140	CSV数值表/数据表-海外/剧情表/副本剧情表/3016140	Data/NewChapter/NewChapter3016140	1
3016150	CSV数值表/数据表-海外/剧情表/副本剧情表/3016150	Data/NewChapter/NewChapter3016150	1
3016160	CSV数值表/数据表-海外/剧情表/副本剧情表/3016160	Data/NewChapter/NewChapter3016160	1
3016170	CSV数值表/数据表-海外/剧情表/副本剧情表/3016170	Data/NewChapter/NewChapter3016170	1
3016180	CSV数值表/数据表-海外/剧情表/副本剧情表/3016180	Data/NewChapter/NewChapter3016180	1
3016190	CSV数值表/数据表-海外/剧情表/副本剧情表/3016190	Data/NewChapter/NewChapter3016190	1
3016200	CSV数值表/数据表-海外/剧情表/副本剧情表/3016200	Data/NewChapter/NewChapter3016200	1
3017010	CSV数值表/数据表-海外/剧情表/副本剧情表/3017010	Data/NewChapter/NewChapter3017010	1
3017020	CSV数值表/数据表-海外/剧情表/副本剧情表/3017020	Data/NewChapter/NewChapter3017020	1
3017030	CSV数值表/数据表-海外/剧情表/副本剧情表/3017030	Data/NewChapter/NewChapter3017030	1
3017040	CSV数值表/数据表-海外/剧情表/副本剧情表/3017040	Data/NewChapter/NewChapter3017040	1
3017050	CSV数值表/数据表-海外/剧情表/副本剧情表/3017050	Data/NewChapter/NewChapter3017050	1
3017060	CSV数值表/数据表-海外/剧情表/副本剧情表/3017060	Data/NewChapter/NewChapter3017060	1
3017070	CSV数值表/数据表-海外/剧情表/副本剧情表/3017070	Data/NewChapter/NewChapter3017070	1
3017080	CSV数值表/数据表-海外/剧情表/副本剧情表/3017080	Data/NewChapter/NewChapter3017080	1
3017090	CSV数值表/数据表-海外/剧情表/副本剧情表/3017090	Data/NewChapter/NewChapter3017090	1
3017100	CSV数值表/数据表-海外/剧情表/副本剧情表/3017100	Data/NewChapter/NewChapter3017100	1
3017110	CSV数值表/数据表-海外/剧情表/副本剧情表/3017110	Data/NewChapter/NewChapter3017110	1
3018000	CSV数值表/数据表-海外/剧情表/副本剧情表/3018000	Data/NewChapter/NewChapter3018000	1
3018010	CSV数值表/数据表-海外/剧情表/副本剧情表/3018010	Data/NewChapter/NewChapter3018010	1
3018021	CSV数值表/数据表-海外/剧情表/副本剧情表/3018021	Data/NewChapter/NewChapter3018021	1
3018031	CSV数值表/数据表-海外/剧情表/副本剧情表/3018031	Data/NewChapter/NewChapter3018031	1
3018040	CSV数值表/数据表-海外/剧情表/副本剧情表/3018040	Data/NewChapter/NewChapter3018040	1
3018051	CSV数值表/数据表-海外/剧情表/副本剧情表/3018051	Data/NewChapter/NewChapter3018051	1
3018053	CSV数值表/数据表-海外/剧情表/副本剧情表/3018053	Data/NewChapter/NewChapter3018053	1
3018060	CSV数值表/数据表-海外/剧情表/副本剧情表/3018060	Data/NewChapter/NewChapter3018060	1
3018070	CSV数值表/数据表-海外/剧情表/副本剧情表/3018070	Data/NewChapter/NewChapter3018070	1
3018081	CSV数值表/数据表-海外/剧情表/副本剧情表/3018081	Data/NewChapter/NewChapter3018081	1
3018091	CSV数值表/数据表-海外/剧情表/副本剧情表/3018091	Data/NewChapter/NewChapter3018091	1
3018093	CSV数值表/数据表-海外/剧情表/副本剧情表/3018093	Data/NewChapter/NewChapter3018093	1
3018100	CSV数值表/数据表-海外/剧情表/副本剧情表/3018100	Data/NewChapter/NewChapter3018100	1
3018110	CSV数值表/数据表-海外/剧情表/副本剧情表/3018110	Data/NewChapter/NewChapter3018110	1
3018120	CSV数值表/数据表-海外/剧情表/副本剧情表/3018120	Data/NewChapter/NewChapter3018120	1
3018131	CSV数值表/数据表-海外/剧情表/副本剧情表/3018131	Data/NewChapter/NewChapter3018131	1
3018141	CSV数值表/数据表-海外/剧情表/副本剧情表/3018141	Data/NewChapter/NewChapter3018141	1
3018150	CSV数值表/数据表-海外/剧情表/副本剧情表/3018150	Data/NewChapter/NewChapter3018150	1
3018160	CSV数值表/数据表-海外/剧情表/副本剧情表/3018160	Data/NewChapter/NewChapter3018160	1
3018170	CSV数值表/数据表-海外/剧情表/副本剧情表/3018170	Data/NewChapter/NewChapter3018170	1
3018180	CSV数值表/数据表-海外/剧情表/副本剧情表/3018180	Data/NewChapter/NewChapter3018180	1
3018191	CSV数值表/数据表-海外/剧情表/副本剧情表/3018191	Data/NewChapter/NewChapter3018191	1
3018193	CSV数值表/数据表-海外/剧情表/副本剧情表/3018193	Data/NewChapter/NewChapter3018193	1
3018200	CSV数值表/数据表-海外/剧情表/副本剧情表/3018200	Data/NewChapter/NewChapter3018200	1
3018210	CSV数值表/数据表-海外/剧情表/副本剧情表/3018210	Data/NewChapter/NewChapter3018210	1
3019000	CSV数值表/数据表-海外/剧情表/副本剧情表/3019000	Data/NewChapter/NewChapter3019000	1
3019010	CSV数值表/数据表-海外/剧情表/副本剧情表/3019010	Data/NewChapter/NewChapter3019010	1
3019020	CSV数值表/数据表-海外/剧情表/副本剧情表/3019020	Data/NewChapter/NewChapter3019020	1
3019030	CSV数值表/数据表-海外/剧情表/副本剧情表/3019030	Data/NewChapter/NewChapter3019030	1
3019040	CSV数值表/数据表-海外/剧情表/副本剧情表/3019040	Data/NewChapter/NewChapter3019040	1
3019050	CSV数值表/数据表-海外/剧情表/副本剧情表/3019050	Data/NewChapter/NewChapter3019050	1
3019060	CSV数值表/数据表-海外/剧情表/副本剧情表/3019060	Data/NewChapter/NewChapter3019060	1
3019070	CSV数值表/数据表-海外/剧情表/副本剧情表/3019070	Data/NewChapter/NewChapter3019070	1
3019080	CSV数值表/数据表-海外/剧情表/副本剧情表/3019080	Data/NewChapter/NewChapter3019080	1
3019090	CSV数值表/数据表-海外/剧情表/副本剧情表/3019090	Data/NewChapter/NewChapter3019090	1
3019100	CSV数值表/数据表-海外/剧情表/副本剧情表/3019100	Data/NewChapter/NewChapter3019100	1
3019110	CSV数值表/数据表-海外/剧情表/副本剧情表/3019110	Data/NewChapter/NewChapter3019110	1
3019120	CSV数值表/数据表-海外/剧情表/副本剧情表/3019120	Data/NewChapter/NewChapter3019120	1
3019130	CSV数值表/数据表-海外/剧情表/副本剧情表/3019130	Data/NewChapter/NewChapter3019130	1
3019140	CSV数值表/数据表-海外/剧情表/副本剧情表/3019140	Data/NewChapter/NewChapter3019140	1
3019150	CSV数值表/数据表-海外/剧情表/副本剧情表/3019150	Data/NewChapter/NewChapter3019150	1
3019160	CSV数值表/数据表-海外/剧情表/副本剧情表/3019160	Data/NewChapter/NewChapter3019160	1
3019170	CSV数值表/数据表-海外/剧情表/副本剧情表/3019170	Data/NewChapter/NewChapter3019170	1
3019180	CSV数值表/数据表-海外/剧情表/副本剧情表/3019180	Data/NewChapter/NewChapter3019180	1
3019190	CSV数值表/数据表-海外/剧情表/副本剧情表/3019190	Data/NewChapter/NewChapter3019190	1
3019200	CSV数值表/数据表-海外/剧情表/副本剧情表/3019200	Data/NewChapter/NewChapter3019200	1
3019210	CSV数值表/数据表-海外/剧情表/副本剧情表/3019210	Data/NewChapter/NewChapter3019210	1
3020000	CSV数值表/数据表-海外/剧情表/副本剧情表/3020000	Data/NewChapter/NewChapter3020000	1
3020010	CSV数值表/数据表-海外/剧情表/副本剧情表/3020010	Data/NewChapter/NewChapter3020010	1
3020020	CSV数值表/数据表-海外/剧情表/副本剧情表/3020020	Data/NewChapter/NewChapter3020020	1
3020030	CSV数值表/数据表-海外/剧情表/副本剧情表/3020030	Data/NewChapter/NewChapter3020030	1
3020040	CSV数值表/数据表-海外/剧情表/副本剧情表/3020040	Data/NewChapter/NewChapter3020040	1
3020050	CSV数值表/数据表-海外/剧情表/副本剧情表/3020050	Data/NewChapter/NewChapter3020050	1
3020060	CSV数值表/数据表-海外/剧情表/副本剧情表/3020060	Data/NewChapter/NewChapter3020060	1
3020070	CSV数值表/数据表-海外/剧情表/副本剧情表/3020070	Data/NewChapter/NewChapter3020070	1
3020080	CSV数值表/数据表-海外/剧情表/副本剧情表/3020080	Data/NewChapter/NewChapter3020080	1
3020090	CSV数值表/数据表-海外/剧情表/副本剧情表/3020090	Data/NewChapter/NewChapter3020090	1
3020100	CSV数值表/数据表-海外/剧情表/副本剧情表/3020100	Data/NewChapter/NewChapter3020100	1
3020111	CSV数值表/数据表-海外/剧情表/副本剧情表/3020111	Data/NewChapter/NewChapter3020111	1
3020120	CSV数值表/数据表-海外/剧情表/副本剧情表/3020120	Data/NewChapter/NewChapter3020120	1
3020130	CSV数值表/数据表-海外/剧情表/副本剧情表/3020130	Data/NewChapter/NewChapter3020130	1
3020140	CSV数值表/数据表-海外/剧情表/副本剧情表/3020140	Data/NewChapter/NewChapter3020140	1
3021000	CSV数值表/数据表-海外/剧情表/副本剧情表/3021000	Data/NewChapter/NewChapter3021000	1
3021010	CSV数值表/数据表-海外/剧情表/副本剧情表/3021010	Data/NewChapter/NewChapter3021010	1
3021020	CSV数值表/数据表-海外/剧情表/副本剧情表/3021020	Data/NewChapter/NewChapter3021020	1
3021031	CSV数值表/数据表-海外/剧情表/副本剧情表/3021031	Data/NewChapter/NewChapter3021031	1
3021033	CSV数值表/数据表-海外/剧情表/副本剧情表/3021033	Data/NewChapter/NewChapter3021033	1
3021041	CSV数值表/数据表-海外/剧情表/副本剧情表/3021041	Data/NewChapter/NewChapter3021041	1
3021053	CSV数值表/数据表-海外/剧情表/副本剧情表/3021053	Data/NewChapter/NewChapter3021053	1
3021060	CSV数值表/数据表-海外/剧情表/副本剧情表/3021060	Data/NewChapter/NewChapter3021060	1
3021070	CSV数值表/数据表-海外/剧情表/副本剧情表/3021070	Data/NewChapter/NewChapter3021070	1
3021081	CSV数值表/数据表-海外/剧情表/副本剧情表/3021081	Data/NewChapter/NewChapter3021081	1
3021091	CSV数值表/数据表-海外/剧情表/副本剧情表/3021091	Data/NewChapter/NewChapter3021091	1
3021101	CSV数值表/数据表-海外/剧情表/副本剧情表/3021101	Data/NewChapter/NewChapter3021101	1
3021111	CSV数值表/数据表-海外/剧情表/副本剧情表/3021111	Data/NewChapter/NewChapter3021111	1
3021120	CSV数值表/数据表-海外/剧情表/副本剧情表/3021120	Data/NewChapter/NewChapter3021120	1
3021131	CSV数值表/数据表-海外/剧情表/副本剧情表/3021131	Data/NewChapter/NewChapter3021131	1
3021140	CSV数值表/数据表-海外/剧情表/副本剧情表/3021140	Data/NewChapter/NewChapter3021140	1
3021150	CSV数值表/数据表-海外/剧情表/副本剧情表/3021150	Data/NewChapter/NewChapter3021150	1
3021160	CSV数值表/数据表-海外/剧情表/副本剧情表/3021160	Data/NewChapter/NewChapter3021160	1
3022000	CSV数值表/数据表-海外/剧情表/副本剧情表/3022000	Data/NewChapter/NewChapter3022000	1
3022010	CSV数值表/数据表-海外/剧情表/副本剧情表/3022010	Data/NewChapter/NewChapter3022010	1
3022021	CSV数值表/数据表-海外/剧情表/副本剧情表/3022021	Data/NewChapter/NewChapter3022021	1
3022023	CSV数值表/数据表-海外/剧情表/副本剧情表/3022023	Data/NewChapter/NewChapter3022023	1
3022030	CSV数值表/数据表-海外/剧情表/副本剧情表/3022030	Data/NewChapter/NewChapter3022030	1
3022041	CSV数值表/数据表-海外/剧情表/副本剧情表/3022041	Data/NewChapter/NewChapter3022041	1
3022043	CSV数值表/数据表-海外/剧情表/副本剧情表/3022043	Data/NewChapter/NewChapter3022043	1
3022050	CSV数值表/数据表-海外/剧情表/副本剧情表/3022050	Data/NewChapter/NewChapter3022050	1
3022060	CSV数值表/数据表-海外/剧情表/副本剧情表/3022060	Data/NewChapter/NewChapter3022060	1
3022070	CSV数值表/数据表-海外/剧情表/副本剧情表/3022070	Data/NewChapter/NewChapter3022070	1
3022081	CSV数值表/数据表-海外/剧情表/副本剧情表/3022081	Data/NewChapter/NewChapter3022081	1
3022090	CSV数值表/数据表-海外/剧情表/副本剧情表/3022090	Data/NewChapter/NewChapter3022090	1
3022100	CSV数值表/数据表-海外/剧情表/副本剧情表/3022100	Data/NewChapter/NewChapter3022100	1
3022110	CSV数值表/数据表-海外/剧情表/副本剧情表/3022110	Data/NewChapter/NewChapter3022110	1
3022120	CSV数值表/数据表-海外/剧情表/副本剧情表/3022120	Data/NewChapter/NewChapter3022120	1
3022131	CSV数值表/数据表-海外/剧情表/副本剧情表/3022131	Data/NewChapter/NewChapter3022131	1
3022133	CSV数值表/数据表-海外/剧情表/副本剧情表/3022133	Data/NewChapter/NewChapter3022133	1
3022141	CSV数值表/数据表-海外/剧情表/副本剧情表/3022141	Data/NewChapter/NewChapter3022141	1
3022150	CSV数值表/数据表-海外/剧情表/副本剧情表/3022150	Data/NewChapter/NewChapter3022150	1
3022160	CSV数值表/数据表-海外/剧情表/副本剧情表/3022160	Data/NewChapter/NewChapter3022160	1
3022170	CSV数值表/数据表-海外/剧情表/副本剧情表/3022170	Data/NewChapter/NewChapter3022170	1
3023010	CSV数值表/数据表-海外/剧情表/副本剧情表/3023010	Data/NewChapter/NewChapter3023010	1
3023020	CSV数值表/数据表-海外/剧情表/副本剧情表/3023020	Data/NewChapter/NewChapter3023020	1
3023030	CSV数值表/数据表-海外/剧情表/副本剧情表/3023030	Data/NewChapter/NewChapter3023030	1
3023040	CSV数值表/数据表-海外/剧情表/副本剧情表/3023040	Data/NewChapter/NewChapter3023040	1
3023050	CSV数值表/数据表-海外/剧情表/副本剧情表/3023050	Data/NewChapter/NewChapter3023050	1
3023060	CSV数值表/数据表-海外/剧情表/副本剧情表/3023060	Data/NewChapter/NewChapter3023060	1
3023070	CSV数值表/数据表-海外/剧情表/副本剧情表/3023070	Data/NewChapter/NewChapter3023070	1
3023080	CSV数值表/数据表-海外/剧情表/副本剧情表/3023080	Data/NewChapter/NewChapter3023080	1
3023090	CSV数值表/数据表-海外/剧情表/副本剧情表/3023090	Data/NewChapter/NewChapter3023090	1
3023100	CSV数值表/数据表-海外/剧情表/副本剧情表/3023100	Data/NewChapter/NewChapter3023100	1
3023110	CSV数值表/数据表-海外/剧情表/副本剧情表/3023110	Data/NewChapter/NewChapter3023110	1
3023120	CSV数值表/数据表-海外/剧情表/副本剧情表/3023120	Data/NewChapter/NewChapter3023120	1
3023130	CSV数值表/数据表-海外/剧情表/副本剧情表/3023130	Data/NewChapter/NewChapter3023130	1
3023140	CSV数值表/数据表-海外/剧情表/副本剧情表/3023140	Data/NewChapter/NewChapter3023140	1
3023150	CSV数值表/数据表-海外/剧情表/副本剧情表/3023150	Data/NewChapter/NewChapter3023150	1
3024000	CSV数值表/数据表-海外/剧情表/副本剧情表/3024000	Data/NewChapter/NewChapter3024000	1
3024011	CSV数值表/数据表-海外/剧情表/副本剧情表/3024011	Data/NewChapter/NewChapter3024011	1
3024020	CSV数值表/数据表-海外/剧情表/副本剧情表/3024020	Data/NewChapter/NewChapter3024020	1
3024031	CSV数值表/数据表-海外/剧情表/副本剧情表/3024031	Data/NewChapter/NewChapter3024031	1
3024040	CSV数值表/数据表-海外/剧情表/副本剧情表/3024040	Data/NewChapter/NewChapter3024040	1
3024050	CSV数值表/数据表-海外/剧情表/副本剧情表/3024050	Data/NewChapter/NewChapter3024050	1
3024060	CSV数值表/数据表-海外/剧情表/副本剧情表/3024060	Data/NewChapter/NewChapter3024060	1
3024070	CSV数值表/数据表-海外/剧情表/副本剧情表/3024070	Data/NewChapter/NewChapter3024070	1
3024080	CSV数值表/数据表-海外/剧情表/副本剧情表/3024080	Data/NewChapter/NewChapter3024080	1
3024090	CSV数值表/数据表-海外/剧情表/副本剧情表/3024090	Data/NewChapter/NewChapter3024090	1
3024101	CSV数值表/数据表-海外/剧情表/副本剧情表/3024101	Data/NewChapter/NewChapter3024101	1
3024110	CSV数值表/数据表-海外/剧情表/副本剧情表/3024110	Data/NewChapter/NewChapter3024110	1
3024120	CSV数值表/数据表-海外/剧情表/副本剧情表/3024120	Data/NewChapter/NewChapter3024120	1
3024131	CSV数值表/数据表-海外/剧情表/副本剧情表/3024131	Data/NewChapter/NewChapter3024131	1
3024133	CSV数值表/数据表-海外/剧情表/副本剧情表/3024133	Data/NewChapter/NewChapter3024133	1
3024140	CSV数值表/数据表-海外/剧情表/副本剧情表/3024140	Data/NewChapter/NewChapter3024140	1
3024151	CSV数值表/数据表-海外/剧情表/副本剧情表/3024151	Data/NewChapter/NewChapter3024151	1
3024161	CSV数值表/数据表-海外/剧情表/副本剧情表/3024161	Data/NewChapter/NewChapter3024161	1
3024170	CSV数值表/数据表-海外/剧情表/副本剧情表/3024170	Data/NewChapter/NewChapter3024170	1
3024180	CSV数值表/数据表-海外/剧情表/副本剧情表/3024180	Data/NewChapter/NewChapter3024180	1
3024190	CSV数值表/数据表-海外/剧情表/副本剧情表/3024190	Data/NewChapter/NewChapter3024190	1
3024200	CSV数值表/数据表-海外/剧情表/副本剧情表/3024200	Data/NewChapter/NewChapter3024200	1
3025000	CSV数值表/数据表-海外/剧情表/副本剧情表/3025000	Data/NewChapter/NewChapter3025000	1
3025010	CSV数值表/数据表-海外/剧情表/副本剧情表/3025010	Data/NewChapter/NewChapter3025010	1
3025020	CSV数值表/数据表-海外/剧情表/副本剧情表/3025020	Data/NewChapter/NewChapter3025020	1
3025030	CSV数值表/数据表-海外/剧情表/副本剧情表/3025030	Data/NewChapter/NewChapter3025030	1
3025041	CSV数值表/数据表-海外/剧情表/副本剧情表/3025041	Data/NewChapter/NewChapter3025041	1
3025043	CSV数值表/数据表-海外/剧情表/副本剧情表/3025043	Data/NewChapter/NewChapter3025043	1
3025050	CSV数值表/数据表-海外/剧情表/副本剧情表/3025050	Data/NewChapter/NewChapter3025050	1
3025060	CSV数值表/数据表-海外/剧情表/副本剧情表/3025060	Data/NewChapter/NewChapter3025060	1
3025071	CSV数值表/数据表-海外/剧情表/副本剧情表/3025071	Data/NewChapter/NewChapter3025071	1
3025073	CSV数值表/数据表-海外/剧情表/副本剧情表/3025073	Data/NewChapter/NewChapter3025073	1
3025081	CSV数值表/数据表-海外/剧情表/副本剧情表/3025081	Data/NewChapter/NewChapter3025081	1
3025083	CSV数值表/数据表-海外/剧情表/副本剧情表/3025083	Data/NewChapter/NewChapter3025083	1
3025090	CSV数值表/数据表-海外/剧情表/副本剧情表/3025090	Data/NewChapter/NewChapter3025090	1
3025100	CSV数值表/数据表-海外/剧情表/副本剧情表/3025100	Data/NewChapter/NewChapter3025100	1
3025111	CSV数值表/数据表-海外/剧情表/副本剧情表/3025111	Data/NewChapter/NewChapter3025111	1
3025113	CSV数值表/数据表-海外/剧情表/副本剧情表/3025113	Data/NewChapter/NewChapter3025113	1
3025120	CSV数值表/数据表-海外/剧情表/副本剧情表/3025120	Data/NewChapter/NewChapter3025120	1
3025130	CSV数值表/数据表-海外/剧情表/副本剧情表/3025130	Data/NewChapter/NewChapter3025130	1
3025141	CSV数值表/数据表-海外/剧情表/副本剧情表/3025141	Data/NewChapter/NewChapter3025141	1
3025143	CSV数值表/数据表-海外/剧情表/副本剧情表/3025143	Data/NewChapter/NewChapter3025143	1
3025150	CSV数值表/数据表-海外/剧情表/副本剧情表/3025150	Data/NewChapter/NewChapter3025150	1
3026000	CSV数值表/数据表-海外/剧情表/副本剧情表/3026000	Data/NewChapter/NewChapter3026000	1
3026010	CSV数值表/数据表-海外/剧情表/副本剧情表/3026010	Data/NewChapter/NewChapter3026010	1
3026020	CSV数值表/数据表-海外/剧情表/副本剧情表/3026020	Data/NewChapter/NewChapter3026020	1
3026030	CSV数值表/数据表-海外/剧情表/副本剧情表/3026030	Data/NewChapter/NewChapter3026030	1
3026040	CSV数值表/数据表-海外/剧情表/副本剧情表/3026040	Data/NewChapter/NewChapter3026040	1
3026050	CSV数值表/数据表-海外/剧情表/副本剧情表/3026050	Data/NewChapter/NewChapter3026050	1
3026060	CSV数值表/数据表-海外/剧情表/副本剧情表/3026060	Data/NewChapter/NewChapter3026060	1
3026070	CSV数值表/数据表-海外/剧情表/副本剧情表/3026070	Data/NewChapter/NewChapter3026070	1
3026080	CSV数值表/数据表-海外/剧情表/副本剧情表/3026080	Data/NewChapter/NewChapter3026080	1
3026090	CSV数值表/数据表-海外/剧情表/副本剧情表/3026090	Data/NewChapter/NewChapter3026090	1
3026100	CSV数值表/数据表-海外/剧情表/副本剧情表/3026100	Data/NewChapter/NewChapter3026100	1
3026110	CSV数值表/数据表-海外/剧情表/副本剧情表/3026110	Data/NewChapter/NewChapter3026110	1
3026120	CSV数值表/数据表-海外/剧情表/副本剧情表/3026120	Data/NewChapter/NewChapter3026120	1
3026130	CSV数值表/数据表-海外/剧情表/副本剧情表/3026130	Data/NewChapter/NewChapter3026130	1
3026140	CSV数值表/数据表-海外/剧情表/副本剧情表/3026140	Data/NewChapter/NewChapter3026140	1
3026150	CSV数值表/数据表-海外/剧情表/副本剧情表/3026150	Data/NewChapter/NewChapter3026150	1
3026160	CSV数值表/数据表-海外/剧情表/副本剧情表/3026160	Data/NewChapter/NewChapter3026160	1
3026170	CSV数值表/数据表-海外/剧情表/副本剧情表/3026170	Data/NewChapter/NewChapter3026170	1
3026180	CSV数值表/数据表-海外/剧情表/副本剧情表/3026180	Data/NewChapter/NewChapter3026180	1
3026190	CSV数值表/数据表-海外/剧情表/副本剧情表/3026190	Data/NewChapter/NewChapter3026190	1
3026200	CSV数值表/数据表-海外/剧情表/副本剧情表/3026200	Data/NewChapter/NewChapter3026200	1
3026210	CSV数值表/数据表-海外/剧情表/副本剧情表/3026210	Data/NewChapter/NewChapter3026210	1
3026220	CSV数值表/数据表-海外/剧情表/副本剧情表/3026220	Data/NewChapter/NewChapter3026220	1
3027000	CSV数值表/数据表-海外/剧情表/副本剧情表/3027000	Data/NewChapter/NewChapter3027000	1
3027010	CSV数值表/数据表-海外/剧情表/副本剧情表/3027010	Data/NewChapter/NewChapter3027010	1
3027020	CSV数值表/数据表-海外/剧情表/副本剧情表/3027020	Data/NewChapter/NewChapter3027020	1
3027030	CSV数值表/数据表-海外/剧情表/副本剧情表/3027030	Data/NewChapter/NewChapter3027030	1
3027040	CSV数值表/数据表-海外/剧情表/副本剧情表/3027040	Data/NewChapter/NewChapter3027040	1
3027050	CSV数值表/数据表-海外/剧情表/副本剧情表/3027050	Data/NewChapter/NewChapter3027050	1
3027060	CSV数值表/数据表-海外/剧情表/副本剧情表/3027060	Data/NewChapter/NewChapter3027060	1
3027070	CSV数值表/数据表-海外/剧情表/副本剧情表/3027070	Data/NewChapter/NewChapter3027070	1
3027080	CSV数值表/数据表-海外/剧情表/副本剧情表/3027080	Data/NewChapter/NewChapter3027080	1
3027090	CSV数值表/数据表-海外/剧情表/副本剧情表/3027090	Data/NewChapter/NewChapter3027090	1
3027100	CSV数值表/数据表-海外/剧情表/副本剧情表/3027100	Data/NewChapter/NewChapter3027100	1
3027110	CSV数值表/数据表-海外/剧情表/副本剧情表/3027110	Data/NewChapter/NewChapter3027110	1
3027120	CSV数值表/数据表-海外/剧情表/副本剧情表/3027120	Data/NewChapter/NewChapter3027120	1
3027130	CSV数值表/数据表-海外/剧情表/副本剧情表/3027130	Data/NewChapter/NewChapter3027130	1
3027140	CSV数值表/数据表-海外/剧情表/副本剧情表/3027140	Data/NewChapter/NewChapter3027140	1
3027150	CSV数值表/数据表-海外/剧情表/副本剧情表/3027150	Data/NewChapter/NewChapter3027150	1
3027160	CSV数值表/数据表-海外/剧情表/副本剧情表/3027160	Data/NewChapter/NewChapter3027160	1
3027170	CSV数值表/数据表-海外/剧情表/副本剧情表/3027170	Data/NewChapter/NewChapter3027170	1
3027180	CSV数值表/数据表-海外/剧情表/副本剧情表/3027180	Data/NewChapter/NewChapter3027180	1
3027190	CSV数值表/数据表-海外/剧情表/副本剧情表/3027190	Data/NewChapter/NewChapter3027190	1
3027200	CSV数值表/数据表-海外/剧情表/副本剧情表/3027200	Data/NewChapter/NewChapter3027200	1
3028000	CSV数值表/数据表-海外/剧情表/副本剧情表/3028000	Data/NewChapter/NewChapter3028000	1
3028010	CSV数值表/数据表-海外/剧情表/副本剧情表/3028010	Data/NewChapter/NewChapter3028010	1
3028020	CSV数值表/数据表-海外/剧情表/副本剧情表/3028020	Data/NewChapter/NewChapter3028020	1
3028030	CSV数值表/数据表-海外/剧情表/副本剧情表/3028030	Data/NewChapter/NewChapter3028030	1
3028040	CSV数值表/数据表-海外/剧情表/副本剧情表/3028040	Data/NewChapter/NewChapter3028040	1
3028050	CSV数值表/数据表-海外/剧情表/副本剧情表/3028050	Data/NewChapter/NewChapter3028050	1
3028060	CSV数值表/数据表-海外/剧情表/副本剧情表/3028060	Data/NewChapter/NewChapter3028060	1
3028070	CSV数值表/数据表-海外/剧情表/副本剧情表/3028070	Data/NewChapter/NewChapter3028070	1
3028080	CSV数值表/数据表-海外/剧情表/副本剧情表/3028080	Data/NewChapter/NewChapter3028080	1
3028090	CSV数值表/数据表-海外/剧情表/副本剧情表/3028090	Data/NewChapter/NewChapter3028090	1
3028100	CSV数值表/数据表-海外/剧情表/副本剧情表/3028100	Data/NewChapter/NewChapter3028100	1
3028110	CSV数值表/数据表-海外/剧情表/副本剧情表/3028110	Data/NewChapter/NewChapter3028110	1
3028120	CSV数值表/数据表-海外/剧情表/副本剧情表/3028120	Data/NewChapter/NewChapter3028120	1
4001010	CSV数值表/数据表-海外/剧情表/副本剧情表/4001010	Data/NewChapter/NewChapter4001010	1
4001020	CSV数值表/数据表-海外/剧情表/副本剧情表/4001020	Data/NewChapter/NewChapter4001020	1
4001030	CSV数值表/数据表-海外/剧情表/副本剧情表/4001030	Data/NewChapter/NewChapter4001030	1
4001040	CSV数值表/数据表-海外/剧情表/副本剧情表/4001040	Data/NewChapter/NewChapter4001040	1
4001050	CSV数值表/数据表-海外/剧情表/副本剧情表/4001050	Data/NewChapter/NewChapter4001050	1
4002010	CSV数值表/数据表-海外/剧情表/副本剧情表/4002010	Data/NewChapter/NewChapter4002010	1
4002020	CSV数值表/数据表-海外/剧情表/副本剧情表/4002020	Data/NewChapter/NewChapter4002020	1
4002030	CSV数值表/数据表-海外/剧情表/副本剧情表/4002030	Data/NewChapter/NewChapter4002030	1
4002040	CSV数值表/数据表-海外/剧情表/副本剧情表/4002040	Data/NewChapter/NewChapter4002040	1
4002050	CSV数值表/数据表-海外/剧情表/副本剧情表/4002050	Data/NewChapter/NewChapter4002050	1
4002060	CSV数值表/数据表-海外/剧情表/副本剧情表/4002060	Data/NewChapter/NewChapter4002060	1
4002070	CSV数值表/数据表-海外/剧情表/副本剧情表/4002070	Data/NewChapter/NewChapter4002070	1
