Id,RoleResId,Name,,Type,ItemId,SkinTag,SkinUpgrade,SkinUpgradeTag,ResourcesType,Resources,Resources_Hx,EffectPathFile,SkillShowMini,SkillShow,FilesTitle,FilesStory,CanvasSize,Offset,UnlockDesc,skin_desc,StoryPackage,Open
7507,,skin_name_7507,昔莱主题活动排行榜称号,9,7507,,,,2,Designation/Designation_7507,0,0,,,0,0,,0,skin_unlock_desc_7507,item_des_7507,,"0,2,3,4,5"
7508,,skin_name_7508,昔莱主题活动排行榜称号,9,7508,,,,2,Designation/Designation_7508,0,0,,,0,0,,0,skin_unlock_desc_7508,item_des_7508,,"0,2,3,4,5"
7509,,skin_name_7509,昔莱主题活动排行榜称号,9,7509,,,,2,Designation/Designation_7509,0,0,,,0,0,,0,skin_unlock_desc_7509,item_des_7509,,"0,2,3,4,5"
7510,,skin_name_7510,大波斯菊主题活动排行榜称号,9,7510,,,,2,Designation/Designation_7510,0,0,,,0,0,,0,skin_unlock_desc_7510,item_des_7510,,"0,2,3,4"
7511,,skin_name_7511,大波斯菊主题活动排行榜称号,9,7511,,,,2,Designation/Designation_7511,0,0,,,0,0,,0,skin_unlock_desc_7511,item_des_7511,,"0,2,3,4"
7512,,skin_name_7512,大波斯菊主题活动排行榜称号,9,7512,,,,2,Designation/Designation_7512,0,0,,,0,0,,0,skin_unlock_desc_7512,item_des_7512,,"0,2,3,4"
7513,,skin_name_7513,奈奥米主题活动排行榜称号,9,7513,,,,2,Designation/Designation_7513,0,0,,,0,0,,0,skin_unlock_desc_7513,item_des_7513,,"0,2,3,4,5"
7514,,skin_name_7514,奈奥米主题活动排行榜称号,9,7514,,,,2,Designation/Designation_7514,0,0,,,0,0,,0,skin_unlock_desc_7514,item_des_7514,,"0,2,3,4,5"
7515,,skin_name_7515,奈奥米主题活动排行榜称号,9,7515,,,,2,Designation/Designation_7515,0,0,,,0,0,,0,skin_unlock_desc_7515,item_des_7515,,"0,2,3,4,5"
7516,,skin_name_7516,恶龙计划主题活动排行榜称号,9,7516,,,,2,Designation/Designation_7516,0,0,,,0,0,,0,skin_unlock_desc_7516,item_des_7516,,"0,8,9,10"
7517,,skin_name_7517,恶龙计划主题活动排行榜称号,9,7517,,,,2,Designation/Designation_7517,0,0,,,0,0,,0,skin_unlock_desc_7517,item_des_7517,,"0,8,9,10"
7518,,skin_name_7518,恶龙计划主题活动排行榜称号,9,7518,,,,2,Designation/Designation_7518,0,0,,,0,0,,0,skin_unlock_desc_7518,item_des_7518,,"0,8,9,10"
7519,,skin_name_7519,诺维雅主题活动排行榜称号1,9,7519,,,,2,Designation/Designation_7519,0,0,,,0,0,,0,skin_unlock_desc_7519,item_des_7519,,0
7520,,skin_name_7520,诺维雅主题活动排行榜称号2,9,7520,,,,2,Designation/Designation_7520,0,0,,,0,0,,0,skin_unlock_desc_7520,item_des_7520,,0
7521,,skin_name_7521,诺维雅主题活动排行榜称号3,9,7521,,,,2,Designation/Designation_7521,0,0,,,0,0,,0,skin_unlock_desc_7521,item_des_7521,,0
1001,,,默认收藏板,10,5010001,,,,2,CollectTradingCard/Board/ui_card_board_di_1,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1002,,,白银收藏板,10,5010002,,,,2,CollectTradingCard/Board/ui_card_board_di_2,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1003,,,黄金收藏板,10,5010003,,,,2,CollectTradingCard/Board/ui_card_board_di_3,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1101,,,默认收藏册封面,11,5030001,,,,2,CollectTradingCard/CardBookCover/ui_card_book_pic_1,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1102,,,黑神家徽封面,11,5030002,,,,2,CollectTradingCard/CardBookCover/ui_card_book_pic_2,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1103,,,和光同尘（异邦波斯菊封面）,11,5030003,,,,2,CollectTradingCard/CardBookCover/ui_card_book_pic_3,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1104,,,锦绣奇缘（桃封面）,11,5030004,,,,2,CollectTradingCard/CardBookCover/ui_card_book_pic_4,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1105,,,锦绣奇缘2（3桃封面）,11,5030005,,,,2,CollectTradingCard/CardBookCover/ui_card_book_pic_5,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
1106,,,异邦波斯菊封面,11,5030006,,,,2,CollectTradingCard/CardBookCover/ui_card_book_pic_6,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
